book,trade_id,strategy,source,structure,occ_root,leg_idx,side,right,strike,expiry,qty,entry_dt_ct,exit_dt_ct,fill_model,close_reason,credit,exit_cost
SPX,auto_20260902_090524,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7550.0,20260902,1,2026-09-02 09:05,2026-09-02 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260902_090524,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7575.0,20260902,1,2026-09-02 09:05,2026-09-02 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260902_090604,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7630.0,20260902,1,2026-09-02 09:06,2026-09-02 16:00,cash_settle,expired,7.2,0.0
SPX,auto_20260902_090604,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7655.0,20260902,1,2026-09-02 09:06,2026-09-02 16:00,cash_settle,expired,7.2,0.0
SPX,auto_20260902_090628,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7680.0,20260902,1,2026-09-02 09:06,2026-09-02 09:24,paper_fill,level ACCEPTED: spot 7668 held above the 7655 short strike for 10min (>10) — the wall we sold did not hold,8.1,14.1
SPX,auto_20260902_090628,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7655.0,20260902,1,2026-09-02 09:06,2026-09-02 09:24,paper_fill,level ACCEPTED: spot 7668 held above the 7655 short strike for 10min (>10) — the wall we sold did not hold,8.1,14.1
SPX,auto_20260902_090658,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7725.0,20260902,1,2026-09-02 09:06,2026-09-02 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260902_090658,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7700.0,20260902,1,2026-09-02 09:06,2026-09-02 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260903_083044,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7765.0,20260903,1,2026-09-03 08:30,2026-09-03 10:37,paper_fill,level ACCEPTED: spot 7742 held above the 7740 short strike for 10min (>10) — the wall we sold did not hold,0.85,8.85
SPX,auto_20260903_083044,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7740.0,20260903,1,2026-09-03 08:30,2026-09-03 10:37,paper_fill,level ACCEPTED: spot 7742 held above the 7740 short strike for 10min (>10) — the wall we sold did not hold,0.85,8.85
SPX,auto_20260903_083123,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7640.0,20260903,1,2026-09-03 08:31,2026-09-03 16:00,cash_settle,expired,2.05,0.0
SPX,auto_20260903_083123,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7665.0,20260903,1,2026-09-03 08:31,2026-09-03 16:00,cash_settle,expired,2.05,0.0
SPX,auto_20260903_083324,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7600.0,20260903,1,2026-09-03 08:33,2026-09-03 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260903_083324,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7625.0,20260903,1,2026-09-03 08:33,2026-09-03 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260903_083403,openic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7800.0,20260903,1,2026-09-03 08:34,2026-09-03 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260903_083403,openic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7775.0,20260903,1,2026-09-03 08:34,2026-09-03 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260903_083424,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7675.0,20260903,1,2026-09-03 08:34,2026-09-03 09:14,paper_fill,level ACCEPTED: spot 7699 held below the 7700 short strike for 10min (>10) — the wall we sold did not hold,5.9,7.8
SPX,auto_20260903_083424,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7700.0,20260903,1,2026-09-03 08:34,2026-09-03 09:14,paper_fill,level ACCEPTED: spot 7699 held below the 7700 short strike for 10min (>10) — the wall we sold did not hold,5.9,7.8
SPX,auto_20260903_083447,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7725.0,20260903,1,2026-09-03 08:34,2026-09-03 08:48,paper_fill,level ACCEPTED: spot 7715 held above the 7700 short strike for 10min (>10) — the wall we sold did not hold,11.5,14.4
SPX,auto_20260903_083447,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7700.0,20260903,1,2026-09-03 08:34,2026-09-03 08:48,paper_fill,level ACCEPTED: spot 7715 held above the 7700 short strike for 10min (>10) — the wall we sold did not hold,11.5,14.4
SPX,auto_20260903_083525,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7625.0,20260903,1,2026-09-03 08:35,2026-09-03 16:00,cash_settle,expired,0.8,0.0
SPX,auto_20260903_083525,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7650.0,20260903,1,2026-09-03 08:35,2026-09-03 16:00,cash_settle,expired,0.8,0.0
SPX,auto_20260903_083547,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7700.0,20260903,1,2026-09-03 08:35,2026-09-03 08:46,paper_fill,level ACCEPTED: spot 7714 held above the 7675 short strike for 11min (>10) — the wall we sold did not hold,18.4,21.1
SPX,auto_20260903_083547,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7675.0,20260903,1,2026-09-03 08:35,2026-09-03 08:46,paper_fill,level ACCEPTED: spot 7714 held above the 7675 short strike for 11min (>10) — the wall we sold did not hold,18.4,21.1
SPX,auto_20260903_083757,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7690.0,20260903,1,2026-09-03 08:37,2026-09-03 08:49,paper_fill,level ACCEPTED: spot 7712 held above the 7665 short strike for 11min (>10) — the wall we sold did not hold,20.8,22.4
SPX,auto_20260903_083757,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7665.0,20260903,1,2026-09-03 08:37,2026-09-03 08:49,paper_fill,level ACCEPTED: spot 7712 held above the 7665 short strike for 11min (>10) — the wall we sold did not hold,20.8,22.4
SPX,auto_20260904_083045,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7655.0,20260904,1,2026-09-04 08:30,2026-09-04 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260904_083045,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7680.0,20260904,1,2026-09-04 08:30,2026-09-04 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260904_083155,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7840.0,20260904,1,2026-09-04 08:31,2026-09-04 16:00,cash_settle,expired,0.14999999999999997,0.0
SPX,auto_20260904_083155,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7815.0,20260904,1,2026-09-04 08:31,2026-09-04 16:00,cash_settle,expired,0.14999999999999997,0.0
SPX,auto_20260904_083232,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7725.0,20260904,1,2026-09-04 08:32,2026-09-04 08:43,paper_fill,level ACCEPTED: spot 7737 held below the 7750 short strike for 10min (>10) — the wall we sold did not hold,10.3,11.6
SPX,auto_20260904_083232,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7750.0,20260904,1,2026-09-04 08:32,2026-09-04 08:43,paper_fill,level ACCEPTED: spot 7737 held below the 7750 short strike for 10min (>10) — the wall we sold did not hold,10.3,11.6
SPX,auto_20260904_083253,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260904,1,2026-09-04 08:32,2026-09-04 16:00,cash_settle,expired,6.65,0.0
SPX,auto_20260904_083253,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260904,1,2026-09-04 08:32,2026-09-04 16:00,cash_settle,expired,6.65,0.0
SPX,auto_20260904_090522,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7640.0,20260904,1,2026-09-04 09:05,2026-09-04 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260904_090522,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7665.0,20260904,1,2026-09-04 09:05,2026-09-04 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260904_090559,openic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7830.0,20260904,1,2026-09-04 09:05,2026-09-04 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260904_090559,openic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7805.0,20260904,1,2026-09-04 09:05,2026-09-04 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260904_090620,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7710.0,20260904,1,2026-09-04 09:06,2026-09-04 09:18,paper_fill,level ACCEPTED: spot 7728 held below the 7735 short strike for 10min (>10) — the wall we sold did not hold,6.8,9.6
SPX,auto_20260904_090620,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7735.0,20260904,1,2026-09-04 09:06,2026-09-04 09:18,paper_fill,level ACCEPTED: spot 7728 held below the 7735 short strike for 10min (>10) — the wall we sold did not hold,6.8,9.6
SPX,auto_20260904_090642,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7760.0,20260904,1,2026-09-04 09:06,2026-09-04 16:00,cash_settle,expired,8.3,0.0
SPX,auto_20260904_090642,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7735.0,20260904,1,2026-09-04 09:06,2026-09-04 16:00,cash_settle,expired,8.3,0.0
SPX,auto_20260904_090706,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260904,1,2026-09-04 09:07,2026-09-04 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260904_090706,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260904,1,2026-09-04 09:07,2026-09-04 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260904_090743,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260904,1,2026-09-04 09:07,2026-09-04 16:00,cash_settle,expired,3.25,0.0
SPX,auto_20260904_090743,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260904,1,2026-09-04 09:07,2026-09-04 16:00,cash_settle,expired,3.25,0.0
