ts_et,trade_id,spot,net_mid,net_spread,unreal_pnl,pop,ev,p_maxloss,sigma,max_gain,max_loss
2026-07-16 15:48:10,auto_20260716_090122,7506.75,-0.0,4.2,-255.0,0.0,-255,1.0,10.3,-255,-255
2026-07-16 15:48:10,auto_20260716_090626,7506.75,-24.85,1.1,-1695.0,0.0,-1706,0.9887,10.3,103,-1710
2026-07-16 15:50:24,bull_cs_wk_20260714_1221,7511.1,13.95,0.4,-1005.0,0.2382,-1205,0.6286,60.1,2600,-2400
2026-07-16 15:50:24,auto_20260716_084837,7511.1,23.57,1.85,-812.5,0.2004,-777,0.0022,9.3,2946,-3165
2026-07-16 15:50:24,auto_20260716_090019,7511.1,-26.25,5.9,-1635.0,0.0001,-1503,0.9801,9.3,326,-1510
2026-07-16 15:50:24,auto_20260716_090044,7511.1,-0.0,2.1,35.0,1.0,35,1.0,9.3,35,35
2026-07-16 15:50:24,auto_20260716_090122,7511.1,-0.0,4.2,-255.0,0.0,-255,1.0,9.3,-255,-255
2026-07-16 15:50:24,auto_20260716_090626,7511.1,-26.25,5.9,-1835.0,0.0,-1703,0.9809,9.3,126,-1710
2026-07-16 15:52:39,bull_cs_wk_20260714_1221,7520.23,16.5,0.4,-750.0,0.285,-967,0.5667,60.0,2600,-2400
2026-07-16 15:52:39,auto_20260716_084837,7520.23,14.97,0.35,-1672.5,0.0223,-1666,0.0138,8.4,1668,-3168
2026-07-16 15:52:39,auto_20260716_090019,7520.23,-24.75,2.9,-1485.0,0.0015,-1459,0.8834,8.4,874,-1510
2026-07-16 15:52:39,auto_20260716_090044,7520.23,-0.0,2.1,35.0,1.0,35,1.0,8.4,35,35
2026-07-16 15:52:39,auto_20260716_090122,7520.23,-0.0,4.2,-255.0,0.0,-255,1.0,8.4,-255,-255
2026-07-16 15:52:39,auto_20260716_090626,7520.23,-24.75,2.9,-1685.0,0.0007,-1659,0.8865,8.4,674,-1710
2026-07-16 15:54:53,bull_cs_wk_20260714_1221,7524.07,17.95,0.5,-605.0,0.3071,-862,0.5414,59.8,2600,-2400
2026-07-16 15:54:53,auto_20260716_084837,7524.07,11.33,0.35,-2037.5,0.0067,-2001,0.0273,8.4,1284,-3166
2026-07-16 15:54:53,auto_20260716_090019,7524.07,-24.0,0.8,-1410.0,0.0061,-1391,0.7716,8.4,990,-1510
2026-07-16 15:54:53,auto_20260716_090044,7524.07,-0.0,2.1,35.0,1.0,35,1.0,8.4,35,35
2026-07-16 15:54:53,auto_20260716_090122,7524.07,-0.0,4.2,-255.0,0.0,-255,1.0,8.4,-255,-255
2026-07-16 15:54:53,auto_20260716_090626,7524.07,-24.0,0.8,-1610.0,0.003,-1591,0.7716,8.4,790,-1710
2026-07-16 15:57:07,bull_cs_wk_20260714_1221,7528.05,19.5,0.4,-450.0,0.33,-748,0.516,59.6,2600,-2400
2026-07-16 15:57:07,auto_20260716_084837,7528.05,6.83,0.25,-2487.5,0.0015,-2283,0.0454,8.4,886,-3166
2026-07-16 15:57:07,auto_20260716_090019,7528.05,-23.55,1.4,-1365.0,0.0215,-1263,0.6041,8.4,990,-1510
2026-07-16 15:57:07,auto_20260716_090044,7528.05,-0.0,2.1,35.0,1.0,35,1.0,8.4,35,35
2026-07-16 15:57:07,auto_20260716_090122,7528.05,-0.0,4.2,-255.0,0.0,-255,1.0,8.4,-255,-255
2026-07-16 15:57:07,auto_20260716_090626,7528.05,-23.55,1.4,-1565.0,0.0118,-1463,0.6103,8.4,790,-1710
2026-07-17 09:30:48,bull_cs_wk_20260714_1221,7447.55,1.88,0.15,-2212.5,0.0372,-2200,0.9168,59.7,2600,-2400
2026-07-17 09:33:01,bull_cs_wk_20260714_1221,7445.3,1.25,0.1,-2275.0,0.0334,-2217,0.924,59.5,2600,-2400
2026-07-17 09:35:14,bull_cs_wk_20260714_1221,7436.45,0.85,0.1,-2315.0,0.024,-2269,0.9443,59.4,2600,-2400
2026-07-17 09:37:27,bull_cs_wk_20260714_1221,7436.6,0.88,0.15,-2312.5,0.024,-2270,0.9443,59.2,2600,-2400
2026-07-17 09:39:39,bull_cs_wk_20260714_1221,7438.95,0.8,0.1,-2320.0,0.0259,-2260,0.9387,59.0,2600,-2400
2026-07-17 09:41:52,bull_cs_wk_20260714_1221,7448.6,0.95,0.1,-2305.0,0.0372,-2202,0.9168,58.9,2600,-2400
2026-07-17 09:44:05,bull_cs_wk_20260714_1221,7438.3,0.73,0.15,-2327.5,0.024,-2267,0.9425,58.7,2600,-2400
2026-07-17 09:46:18,bull_cs_wk_20260714_1221,7447.85,1.0,0.1,-2300.0,0.0347,-2212,0.9216,58.5,2600,-2400
2026-07-17 09:48:31,bull_cs_wk_20260714_1221,7454.3,1.18,0.15,-2282.5,0.0442,-2166,0.9039,58.3,2600,-2400
2026-07-17 09:50:43,bull_cs_wk_20260714_1221,7457.8,1.25,0.1,-2275.0,0.0488,-2138,0.8955,58.2,2600,-2400
2026-07-17 09:52:56,bull_cs_wk_20260714_1221,7461.65,1.25,0.2,-2275.0,0.0557,-2104,0.8834,58.0,2600,-2400
2026-07-17 09:55:09,bull_cs_wk_20260714_1221,7461.25,1.17,0.15,-2282.5,0.0539,-2111,0.8834,57.8,2600,-2400
2026-07-17 09:57:22,bull_cs_wk_20260714_1221,7467.95,1.35,0.1,-2265.0,0.0673,-2043,0.86,57.6,2600,-2400
2026-07-17 09:59:35,bull_cs_wk_20260714_1221,7473.1,1.5,0.1,-2250.0,0.0807,-1983,0.8414,57.5,2600,-2400
2026-07-17 10:01:48,bull_cs_wk_20260714_1221,7478.15,2.0,0.1,-2200.0,0.0934,-1917,0.8212,57.3,2600,-2400
2026-07-17 10:04:00,bull_cs_wk_20260714_1221,7478.8,2.07,0.15,-2192.5,0.0934,-1910,0.817,57.1,2600,-2400
2026-07-17 10:06:13,bull_cs_wk_20260714_1221,7483.8,2.72,0.15,-2127.5,0.1075,-1836,0.7951,56.9,2600,-2400
2026-07-17 10:08:26,bull_cs_wk_20260714_1221,7487.25,2.82,0.15,-2117.5,0.1198,-1782,0.7764,56.7,2600,-2400
2026-07-17 10:10:39,bull_cs_wk_20260714_1221,7488.8,2.93,0.15,-2107.5,0.123,-1758,0.7716,56.6,2600,-2400
2026-07-17 10:12:52,bull_cs_wk_20260714_1221,7488.0,2.45,0.1,-2155.0,0.1198,-1775,0.7764,56.4,2600,-2400
2026-07-17 10:15:04,bull_cs_wk_20260714_1221,7488.3,2.58,0.15,-2142.5,0.1198,-1774,0.7716,56.2,2600,-2400
2026-07-17 10:17:17,bull_cs_wk_20260714_1221,7496.85,3.8,0.2,-2020.0,0.1548,-1612,0.7258,56.0,2600,-2400
2026-07-17 10:19:30,bull_cs_wk_20260714_1221,7492.95,3.57,0.15,-2042.5,0.1365,-1695,0.7518,55.8,2600,-2400
2026-07-17 10:21:43,bull_cs_wk_20260714_1221,7489.45,3.07,0.15,-2092.5,0.123,-1764,0.7716,55.7,2600,-2400
2026-07-17 10:23:56,bull_cs_wk_20260714_1221,7491.05,3.23,0.25,-2077.5,0.1296,-1738,0.7618,55.5,2600,-2400
2026-07-17 10:26:08,bull_cs_wk_20260714_1221,7493.3,3.52,0.15,-2047.5,0.1365,-1699,0.7518,55.3,2600,-2400
2026-07-17 10:28:21,bull_cs_wk_20260714_1221,7490.8,2.88,0.15,-2112.5,0.1263,-1750,0.7667,55.1,2600,-2400
2026-07-17 10:30:34,bull_cs_wk_20260714_1221,7487.8,2.73,0.15,-2127.5,0.1135,-1808,0.7811,54.9,2600,-2400
2026-07-17 10:32:47,bull_cs_wk_20260714_1221,7485.25,2.1,0.1,-2190.0,0.1045,-1855,0.7951,54.7,2600,-2400
2026-07-17 10:35:00,bull_cs_wk_20260714_1221,7486.5,2.25,0.1,-2175.0,0.1075,-1838,0.7905,54.6,2600,-2400
2026-07-17 10:37:13,bull_cs_wk_20260714_1221,7488.6,2.8,0.2,-2120.0,0.1135,-1805,0.7811,54.4,2600,-2400
2026-07-17 10:39:25,bull_cs_wk_20260714_1221,7490.3,2.68,0.15,-2132.5,0.1198,-1778,0.7716,54.2,2600,-2400
2026-07-17 10:41:38,bull_cs_wk_20260714_1221,7490.3,2.67,0.15,-2132.5,0.1198,-1782,0.7716,54.0,2600,-2400
2026-07-17 10:43:51,bull_cs_wk_20260714_1221,7483.85,1.9,0.1,-2210.0,0.0961,-1896,0.8084,53.8,2600,-2400
2026-07-17 10:46:04,bull_cs_wk_20260714_1221,7482.6,1.8,0.1,-2220.0,0.0907,-1919,0.8128,53.6,2600,-2400
2026-07-17 10:48:16,bull_cs_wk_20260714_1221,7488.4,2.25,0.1,-2175.0,0.1104,-1827,0.7858,53.4,2600,-2400
2026-07-17 10:50:29,bull_cs_wk_20260714_1221,7483.4,1.7,0.1,-2230.0,0.0934,-1914,0.8128,53.2,2600,-2400
2026-07-17 10:52:42,bull_cs_wk_20260714_1221,7483.5,1.77,0.15,-2222.5,0.0907,-1916,0.8128,53.1,2600,-2400
2026-07-17 10:54:55,bull_cs_wk_20260714_1221,7479.8,1.4,0.1,-2260.0,0.0807,-1975,0.8295,52.9,2600,-2400
2026-07-17 10:57:08,bull_cs_wk_20260714_1221,7481.1,1.35,0.1,-2265.0,0.0832,-1960,0.8254,52.7,2600,-2400
2026-07-17 10:59:20,bull_cs_wk_20260714_1221,7475.35,1.0,0.1,-2300.0,0.0673,-2042,0.8527,52.5,2600,-2400
2026-07-17 11:01:33,bull_cs_wk_20260714_1221,7470.25,0.7,0.1,-2330.0,0.0539,-2105,0.877,52.3,2600,-2400
2026-07-17 11:03:46,bull_cs_wk_20260714_1221,7469.15,0.55,0.1,-2345.0,0.0522,-2119,0.8802,52.1,2600,-2400
2026-07-17 11:05:59,bull_cs_wk_20260714_1221,7471.2,0.65,0.1,-2335.0,0.0557,-2101,0.8737,51.9,2600,-2400
2026-07-17 11:08:12,bull_cs_wk_20260714_1221,7471.25,0.68,0.15,-2332.5,0.0539,-2103,0.8737,51.7,2600,-2400
2026-07-17 11:10:24,bull_cs_wk_20260714_1221,7476.75,0.8,0.1,-2320.0,0.0673,-2041,0.8527,51.5,2600,-2400
2026-07-17 11:12:37,bull_cs_wk_20260714_1221,7471.5,0.65,0.1,-2335.0,0.0539,-2107,0.8737,51.3,2600,-2400
2026-07-17 11:14:50,bull_cs_wk_20260714_1221,7469.05,0.5,0.1,-2350.0,0.0488,-2136,0.8865,51.1,2600,-2400
2026-07-17 11:17:03,bull_cs_wk_20260714_1221,7466.75,0.4,0.1,-2360.0,0.0427,-2162,0.8955,50.9,2600,-2400
2026-07-17 11:19:16,bull_cs_wk_20260714_1221,7474.1,0.6,0.1,-2340.0,0.0575,-2088,0.867,50.7,2600,-2400
2026-07-17 11:21:28,bull_cs_wk_20260714_1221,7471.95,0.55,0.1,-2345.0,0.0522,-2115,0.877,50.5,2600,-2400
2026-07-17 11:23:41,bull_cs_wk_20260714_1221,7468.75,0.45,0.1,-2355.0,0.0457,-2152,0.8896,50.3,2600,-2400
2026-07-17 11:25:54,bull_cs_wk_20260714_1221,7472.65,0.5,0.1,-2350.0,0.0522,-2114,0.877,50.1,2600,-2400
2026-07-17 11:28:07,bull_cs_wk_20260714_1221,7474.45,0.62,0.15,-2337.5,0.0557,-2097,0.8704,49.9,2600,-2400
2026-07-17 11:30:20,bull_cs_wk_20260714_1221,7480.55,0.8,0.1,-2320.0,0.0694,-2024,0.8414,49.7,2600,-2400
2026-07-17 11:32:32,bull_cs_wk_20260714_1221,7478.95,0.95,0.2,-2305.0,0.0652,-2049,0.8527,49.5,2600,-2400
2026-07-17 11:34:46,bull_cs_wk_20260714_1221,7475.2,0.6,0.1,-2340.0,0.0557,-2099,0.8704,49.3,2600,-2400
2026-07-17 11:36:58,bull_cs_wk_20260714_1221,7473.55,0.5,0.1,-2350.0,0.0505,-2122,0.877,49.1,2600,-2400
2026-07-17 11:39:11,bull_cs_wk_20260714_1221,7481.9,0.9,0.1,-2310.0,0.0694,-2021,0.8414,48.9,2600,-2400
2026-07-17 11:41:24,bull_cs_wk_20260714_1221,7480.5,0.75,0.1,-2325.0,0.0652,-2044,0.849,48.7,2600,-2400
2026-07-17 11:43:37,bull_cs_wk_20260714_1221,7477.6,0.6,0.1,-2340.0,0.0575,-2085,0.8635,48.5,2600,-2400
2026-07-17 11:45:50,bull_cs_wk_20260714_1221,7476.75,0.55,0.1,-2345.0,0.0539,-2099,0.867,48.3,2600,-2400
2026-07-17 11:48:02,bull_cs_wk_20260714_1221,7480.9,0.73,0.15,-2327.5,0.0632,-2051,0.849,48.0,2600,-2400
2026-07-17 11:50:15,bull_cs_wk_20260714_1221,7480.5,0.65,0.1,-2335.0,0.0613,-2060,0.8527,47.8,2600,-2400
2026-07-17 11:52:28,bull_cs_wk_20260714_1221,7479.35,0.6,0.1,-2340.0,0.0594,-2079,0.86,47.6,2600,-2400
2026-07-17 11:54:41,bull_cs_wk_20260714_1221,7484.5,0.85,0.1,-2315.0,0.0716,-2013,0.8335,47.4,2600,-2400
2026-07-17 11:56:54,bull_cs_wk_20260714_1221,7490.15,1.15,0.1,-2285.0,0.0882,-1928,0.804,47.2,2600,-2400
2026-07-17 11:59:06,bull_cs_wk_20260714_1221,7494.1,1.9,0.1,-2210.0,0.1017,-1861,0.7811,47.0,2600,-2400
2026-07-17 12:01:19,bull_cs_wk_20260714_1221,7489.1,1.48,0.25,-2252.5,0.0832,-1954,0.8128,46.8,2600,-2400
2026-07-17 12:03:32,bull_cs_wk_20260714_1221,7480.8,0.8,0.1,-2320.0,0.0575,-2080,0.8564,46.5,2600,-2400
2026-07-17 12:05:45,bull_cs_wk_20260714_1221,7480.55,0.68,0.15,-2332.5,0.0557,-2088,0.86,46.3,2600,-2400
2026-07-17 12:07:58,bull_cs_wk_20260714_1221,7475.95,0.6,0.1,-2340.0,0.0457,-2146,0.8802,46.1,2600,-2400
2026-07-17 12:10:10,bull_cs_wk_20260714_1221,7484.9,0.85,0.1,-2315.0,0.0652,-2037,0.8414,45.9,2600,-2400
2026-07-17 12:12:23,bull_cs_wk_20260714_1221,7485.3,0.95,0.1,-2305.0,0.0652,-2036,0.8375,45.7,2600,-2400
2026-07-17 12:14:36,bull_cs_wk_20260714_1221,7487.6,1.1,0.1,-2290.0,0.0716,-2006,0.8254,45.4,2600,-2400
2026-07-17 12:16:49,bull_cs_wk_20260714_1221,7486.85,1.0,0.1,-2300.0,0.0694,-2022,0.8335,45.2,2600,-2400
2026-07-17 12:19:02,bull_cs_wk_20260714_1221,7488.05,1.0,0.1,-2300.0,0.0716,-2008,0.8254,45.0,2600,-2400
2026-07-17 12:21:15,bull_cs_wk_20260714_1221,7486.1,0.8,0.1,-2320.0,0.0652,-2042,0.8375,44.8,2600,-2400
2026-07-17 12:23:28,bull_cs_wk_20260714_1221,7478.2,0.5,0.2,-2350.0,0.0442,-2148,0.8802,44.5,2600,-2400
2026-07-17 12:25:40,bull_cs_wk_20260714_1221,7479.85,0.58,0.15,-2342.5,0.0472,-2133,0.8737,44.3,2600,-2400
2026-07-17 12:27:53,bull_cs_wk_20260714_1221,7487.75,0.85,0.1,-2315.0,0.0673,-2032,0.8335,44.1,2600,-2400
2026-07-17 12:30:06,bull_cs_wk_20260714_1221,7486.6,0.8,0.1,-2320.0,0.0613,-2054,0.8414,43.8,2600,-2400
2026-07-17 12:32:19,bull_cs_wk_20260714_1221,7481.8,0.58,0.15,-2342.5,0.0488,-2122,0.867,43.6,2600,-2400
2026-07-17 12:34:32,bull_cs_wk_20260714_1221,7481.5,0.55,0.1,-2345.0,0.0472,-2130,0.8704,43.4,2600,-2400
2026-07-17 12:36:44,bull_cs_wk_20260714_1221,7484.2,0.58,0.15,-2342.5,0.0522,-2101,0.86,43.1,2600,-2400
2026-07-17 12:38:57,bull_cs_wk_20260714_1221,7483.65,0.53,0.15,-2347.5,0.0505,-2112,0.8635,42.9,2600,-2400
2026-07-17 12:41:11,bull_cs_wk_20260714_1221,7482.75,0.5,0.2,-2350.0,0.0472,-2128,0.867,42.7,2600,-2400
2026-07-17 12:43:23,bull_cs_wk_20260714_1221,7487.6,0.7,0.1,-2330.0,0.0594,-2068,0.8452,42.4,2600,-2400
2026-07-17 12:45:36,bull_cs_wk_20260714_1221,7488.75,0.75,0.1,-2325.0,0.0613,-2056,0.8375,42.2,2600,-2400
2026-07-17 12:47:49,bull_cs_wk_20260714_1221,7490.6,0.9,0.1,-2310.0,0.0652,-2033,0.8295,42.0,2600,-2400
2026-07-17 12:50:02,bull_cs_wk_20260714_1221,7493.85,1.15,0.1,-2285.0,0.0738,-1985,0.8084,41.7,2600,-2400
2026-07-17 12:52:15,bull_cs_wk_20260714_1221,7496.65,1.3,0.1,-2270.0,0.0832,-1940,0.7951,41.5,2600,-2400
2026-07-17 12:54:27,bull_cs_wk_20260714_1221,7494.7,1.2,0.1,-2280.0,0.076,-1981,0.8084,41.2,2600,-2400
2026-07-17 12:56:40,bull_cs_wk_20260714_1221,7488.65,0.77,0.15,-2322.5,0.0557,-2083,0.8452,41.0,2600,-2400
2026-07-17 12:58:53,bull_cs_wk_20260714_1221,7487.75,0.7,0.1,-2330.0,0.0522,-2101,0.8527,40.7,2600,-2400
2026-07-17 13:36:39,bull_cs_wk_20260714_1221,7486.1,0.4,0.1,-2360.0,0.03,-2207,0.8896,36.2,2600,-2400
2026-07-17 13:38:52,bull_cs_wk_20260714_1221,7484.9,0.35,0.1,-2365.0,0.0269,-2224,0.8983,36.0,2600,-2400
2026-07-17 13:41:05,bull_cs_wk_20260714_1221,7482.6,0.25,0.1,-2375.0,0.0223,-2251,0.9093,35.7,2600,-2400
2026-07-17 13:43:18,bull_cs_wk_20260714_1221,7481.95,0.25,0.1,-2375.0,0.0206,-2261,0.9144,35.4,2600,-2400
2026-07-17 13:45:31,bull_cs_wk_20260714_1221,7483.2,0.22,0.15,-2377.5,0.0215,-2254,0.9118,35.1,2600,-2400
2026-07-17 13:47:44,bull_cs_wk_20260714_1221,7480.7,0.2,0.1,-2380.0,0.0177,-2279,0.924,34.8,2600,-2400
2026-07-17 13:49:57,bull_cs_wk_20260714_1221,7480.05,0.2,0.1,-2380.0,0.0163,-2288,0.9284,34.5,2600,-2400
2026-07-17 13:52:09,bull_cs_wk_20260714_1221,7475.7,0.68,1.15,-2332.5,0.0108,-2319,0.9461,34.2,2600,-2400
2026-07-17 13:54:23,bull_cs_wk_20260714_1221,7476.45,0.68,1.15,-2332.5,0.0113,-2318,0.9443,33.9,2600,-2400
2026-07-17 13:56:35,bull_cs_wk_20260714_1221,7472.45,0.68,1.15,-2332.5,0.0076,-2341,0.9573,33.6,2600,-2400
2026-07-17 13:58:48,bull_cs_wk_20260714_1221,7469.35,0.1,0.1,-2390.0,0.0056,-2355,0.9666,33.3,2600,-2400
2026-07-17 14:01:01,bull_cs_wk_20260714_1221,7469.6,0.1,0.1,-2390.0,0.0053,-2357,0.9677,33.0,2600,-2400
2026-07-17 14:03:14,bull_cs_wk_20260714_1221,7475.15,0.15,0.1,-2385.0,0.008,-2338,0.9543,32.7,2600,-2400
2026-07-17 14:05:27,bull_cs_wk_20260714_1221,7468.4,0.1,0.1,-2390.0,0.004,-2365,0.9721,32.4,2600,-2400
2026-07-17 14:07:40,bull_cs_wk_20260714_1221,7467.9,0.65,1.1,-2335.0,0.0037,-2368,0.9741,32.1,2600,-2400
2026-07-17 14:09:53,bull_cs_wk_20260714_1221,7468.4,0.65,1.1,-2335.0,0.0035,-2369,0.975,31.8,2600,-2400
2026-07-17 14:12:06,bull_cs_wk_20260714_1221,7467.45,0.1,0.1,-2390.0,0.0029,-2373,0.9777,31.4,2600,-2400
2026-07-17 14:14:19,bull_cs_wk_20260714_1221,7467.75,0.65,1.1,-2335.0,0.0027,-2374,0.9785,31.1,2600,-2400
2026-07-17 14:16:32,bull_cs_wk_20260714_1221,7462.8,0.6,1.1,-2340.0,0.0015,-2384,0.9861,30.8,2600,-2400
2026-07-17 14:18:45,bull_cs_wk_20260714_1221,7462.1,0.6,1.1,-2340.0,0.0012,-2387,0.9877,30.5,2600,-2400
2026-07-17 14:20:58,bull_cs_wk_20260714_1221,7462.25,0.6,1.1,-2340.0,0.0011,-2387,0.9882,30.1,2600,-2400
2026-07-17 14:23:11,bull_cs_wk_20260714_1221,7464.0,0.6,1.1,-2340.0,0.0012,-2386,0.9872,29.8,2600,-2400
2026-07-17 14:25:24,bull_cs_wk_20260714_1221,7461.9,0.6,1.1,-2340.0,0.0008,-2390,0.9901,29.4,2565,-2400
2026-07-17 14:27:37,bull_cs_wk_20260714_1221,7458.95,0.6,1.1,-2340.0,0.0005,-2393,0.993,29.1,2131,-2400
2026-07-17 14:29:50,bull_cs_wk_20260714_1221,7462.25,0.55,1.1,-2345.0,0.0007,-2391,0.9913,28.7,2321,-2400
2026-07-17 14:32:03,bull_cs_wk_20260714_1221,7465.1,0.6,1.1,-2340.0,0.0008,-2389,0.9892,28.4,2463,-2400
2026-07-17 14:34:15,bull_cs_wk_20260714_1221,7459.85,0.6,1.1,-2340.0,0.0004,-2395,0.9942,28.0,1794,-2400
2026-07-17 14:36:29,bull_cs_wk_20260714_1221,7462.75,0.6,1.1,-2340.0,0.0004,-2393,0.993,27.7,1939,-2400
2026-07-17 14:38:42,bull_cs_wk_20260714_1221,7463.25,0.55,1.1,-2345.0,0.0004,-2394,0.993,27.3,1841,-2400
2026-07-17 14:40:55,bull_cs_wk_20260714_1221,7460.57,0.55,1.1,-2345.0,0.0002,-2396,0.9954,26.9,1423,-2400
2026-07-17 14:43:08,bull_cs_wk_20260714_1221,7457.85,0.55,1.1,-2345.0,0.0001,-2397,0.997,26.5,999,-2400
2026-07-17 14:45:21,bull_cs_wk_20260714_1221,7456.95,0.55,1.1,-2345.0,0.0001,-2398,0.9975,26.1,755,-2400
2026-07-17 14:47:34,bull_cs_wk_20260714_1221,7461.25,0.55,1.1,-2345.0,0.0001,-2397,0.9965,25.8,1028,-2400
2026-07-17 14:49:47,bull_cs_wk_20260714_1221,7464.8,0.55,1.1,-2345.0,0.0002,-2396,0.9951,25.4,1224,-2400
2026-07-17 14:52:00,bull_cs_wk_20260714_1221,7465.2,0.55,1.1,-2345.0,0.0002,-2396,0.9956,25.0,1103,-2400
2026-07-17 14:54:13,bull_cs_wk_20260714_1221,7468.0,0.55,1.1,-2345.0,0.0002,-2396,0.9947,24.5,1219,-2400
2026-07-17 14:56:26,bull_cs_wk_20260714_1221,7469.25,0.55,1.1,-2345.0,0.0002,-2396,0.9944,24.1,1177,-2400
2026-07-17 14:58:39,bull_cs_wk_20260714_1221,7470.2,0.55,1.1,-2345.0,0.0002,-2396,0.9944,23.7,1102,-2400
2026-07-17 15:00:52,bull_cs_wk_20260714_1221,7466.0,0.55,1.1,-2345.0,0.0,-2398,0.9973,23.3,509,-2400
2026-07-17 15:03:05,bull_cs_wk_20260714_1221,7463.15,0.55,1.1,-2345.0,0.0,-2399,0.9985,22.8,48,-2400
2026-07-17 15:05:18,bull_cs_wk_20260714_1221,7461.98,0.55,1.1,-2345.0,0.0,-2399,0.9989,22.4,-249,-2400
2026-07-17 15:07:31,bull_cs_wk_20260714_1221,7461.35,0.55,1.1,-2345.0,0.0,-2400,0.9992,21.9,-495,-2400
2026-07-17 15:09:44,bull_cs_wk_20260714_1221,7459.98,-0.0,2.1,-2400.0,0.0,-2400,0.9995,21.5,-819,-2400
2026-07-17 15:10:03,bull_cs_wk_20260714_1221,7459.57,-0.0,2.1,-2400.0,0.0,-2400,0.9996,21.4,-887,-2400
2026-07-17 15:10:03,put_cal_wk_20260714_1221,7459.57,70.35,1.1,4585.0,0.0,-2450,1.0,21.4,-2450,-2450
2026-07-17 15:10:52,bull_cs_wk_20260714_1221,7457.48,-0.0,2.1,-2400.0,0.0,-2400,0.9997,21.2,-1166,-2400
2026-07-17 15:10:52,put_cal_wk_20260714_1221,7457.48,72.15,0.9,4765.0,0.0,-2450,1.0,21.2,-2450,-2450
2026-07-17 15:13:04,bull_cs_wk_20260714_1221,7455.68,-0.0,2.1,-2400.0,0.0,-2400,0.9999,20.7,-1540,-2400
2026-07-17 15:13:04,put_cal_wk_20260714_1221,7455.68,74.95,0.9,5045.0,0.0,-2450,1.0,20.7,-2450,-2450
2026-07-17 15:15:17,bull_cs_wk_20260714_1221,7453.48,-0.0,2.1,-2400.0,0.0,-2400,1.0,20.2,-1958,-2400
2026-07-17 15:15:17,put_cal_wk_20260714_1221,7453.48,77.8,0.8,5330.0,0.0,-2450,1.0,20.2,-2450,-2450
2026-07-17 15:17:30,bull_cs_wk_20260714_1221,7452.57,-0.0,2.1,-2400.0,0.0,-2400,1.0,19.7,-2252,-2400
2026-07-17 15:17:30,put_cal_wk_20260714_1221,7452.57,77.9,1.2,5340.0,0.0,-2450,1.0,19.7,-2450,-2450
2026-07-17 15:19:43,bull_cs_wk_20260714_1221,7454.23,-0.0,2.1,-2400.0,0.0,-2400,1.0,19.2,-2294,-2400
2026-07-17 15:19:43,put_cal_wk_20260714_1221,7454.23,75.55,0.9,5105.0,0.0,-2450,1.0,19.2,-2450,-2450
2026-07-17 15:21:56,bull_cs_wk_20260714_1221,7452.38,-0.0,2.1,-2400.0,0.0,-2400,1.0,18.7,-2400,-2400
2026-07-17 15:21:56,put_cal_wk_20260714_1221,7452.38,77.8,0.8,5330.0,0.0,-2450,1.0,18.7,-2450,-2450
2026-07-17 15:24:09,bull_cs_wk_20260714_1221,7450.65,-0.0,2.1,-2400.0,0.0,-2400,1.0,18.1,-2400,-2400
2026-07-17 15:24:09,put_cal_wk_20260714_1221,7450.65,78.8,0.8,5430.0,0.0,-2450,1.0,18.1,-2450,-2450
2026-07-17 15:26:21,bull_cs_wk_20260714_1221,7448.5,-0.0,2.1,-2400.0,0.0,-2400,1.0,17.6,-2400,-2400
2026-07-17 15:26:21,put_cal_wk_20260714_1221,7448.5,81.2,0.8,5670.0,0.0,-2450,1.0,17.6,-2450,-2450
2026-07-17 15:28:34,bull_cs_wk_20260714_1221,7455.57,-0.0,2.1,-2400.0,0.0,-2400,1.0,17.0,-2400,-2400
2026-07-17 15:28:34,put_cal_wk_20260714_1221,7455.57,73.4,0.8,4890.0,0.0,-2450,1.0,17.0,-2450,-2450
2026-07-17 15:30:47,bull_cs_wk_20260714_1221,7455.8,-0.0,2.1,-2400.0,0.0,-2400,1.0,16.4,-2400,-2400
2026-07-17 15:30:47,put_cal_wk_20260714_1221,7455.8,74.45,0.9,4995.0,0.0,-2450,1.0,16.4,-2450,-2450
2026-07-17 15:33:00,bull_cs_wk_20260714_1221,7455.35,-0.0,2.1,-2400.0,0.0,-2400,1.0,15.7,-2400,-2400
2026-07-17 15:33:00,put_cal_wk_20260714_1221,7455.35,75.3,0.8,5080.0,0.0,-2450,1.0,15.7,-2450,-2450
2026-07-17 15:35:13,bull_cs_wk_20260714_1221,7455.65,-0.0,2.1,-2400.0,0.0,-2400,1.0,15.1,-2400,-2400
2026-07-17 15:35:13,put_cal_wk_20260714_1221,7455.65,74.6,0.8,5010.0,0.0,-2450,1.0,15.1,-2450,-2450
2026-07-17 15:37:26,bull_cs_wk_20260714_1221,7459.55,-0.0,2.1,-2400.0,0.0,-2400,1.0,14.4,-2400,-2400
2026-07-17 15:37:26,put_cal_wk_20260714_1221,7459.55,70.05,0.9,4555.0,0.0,-2450,1.0,14.4,-2450,-2450
2026-07-17 15:39:39,bull_cs_wk_20260714_1221,7454.15,-0.0,2.1,-2400.0,0.0,-2400,1.0,13.7,-2400,-2400
2026-07-17 15:39:39,put_cal_wk_20260714_1221,7454.15,76.0,0.8,5150.0,0.0,-2450,1.0,13.7,-2450,-2450
