entry_id,Date,dir,regime,variant,book,net,R
2025-04-14_47L2,2025-04-14,L,NEUTRAL,tstop12,T1,820.0,16.5
2025-04-14_47L2,2025-04-14,L,NEUTRAL,tstop12,T2,1057.5,16.5
2025-04-15_9S2,2025-04-15,S,BULL,base,T1,-505.0,10.0
2025-04-15_9S2,2025-04-15,S,BULL,base,T2,-505.0,10.0
2025-04-15_9S2,2025-04-15,S,BULL,noslip,T1,-492.5,9.75
2025-04-15_9S2,2025-04-15,S,BULL,noslip,T2,-492.5,9.75
2025-04-15_9S2,2025-04-15,S,BULL,retest,T1,-442.5,8.75
2025-04-15_9S2,2025-04-15,S,BULL,retest,T2,-442.5,8.75
2025-04-15_9S2,2025-04-15,S,BULL,bemove,T2,-505.0,10.0
2025-04-15_9S2,2025-04-15,S,BULL,tstop12,T1,-505.0,10.0
2025-04-15_9S2,2025-04-15,S,BULL,tstop12,T2,-505.0,10.0
2025-04-15_16S2,2025-04-15,S,NEUTRAL,base,T1,-1255.0,25.0
2025-04-15_16S2,2025-04-15,S,NEUTRAL,base,T2,-1255.0,25.0
2025-04-15_16S2,2025-04-15,S,NEUTRAL,noslip,T1,-1242.5,24.75
2025-04-15_16S2,2025-04-15,S,NEUTRAL,noslip,T2,-1242.5,24.75
2025-04-15_16S2,2025-04-15,S,NEUTRAL,retest,T1,-1192.5,23.75
2025-04-15_16S2,2025-04-15,S,NEUTRAL,retest,T2,-1192.5,23.75
2025-04-15_16S2,2025-04-15,S,NEUTRAL,bemove,T2,-1255.0,25.0
2025-04-15_16S2,2025-04-15,S,NEUTRAL,tstop12,T1,-1255.0,25.0
2025-04-15_16S2,2025-04-15,S,NEUTRAL,tstop12,T2,-1255.0,25.0
2025-04-15_52S2,2025-04-15,S,BEAR,base,T1,332.5,6.75
2025-04-15_52S2,2025-04-15,S,BEAR,base,T2,670.0,6.75
2025-04-15_52S2,2025-04-15,S,BEAR,noslip,T1,320.0,6.5
2025-04-15_52S2,2025-04-15,S,BEAR,noslip,T2,645.0,6.5
2025-04-15_52S2,2025-04-15,S,BEAR,retest,T1,270.0,5.5
2025-04-15_52S2,2025-04-15,S,BEAR,retest,T2,545.0,5.5
2025-04-15_52S2,2025-04-15,S,BEAR,bemove,T2,-5.0,6.75
2025-04-15_52S2,2025-04-15,S,BEAR,tstop12,T1,332.5,6.75
2025-04-15_52S2,2025-04-15,S,BEAR,tstop12,T2,670.0,6.75
2025-04-15_67S2,2025-04-15,S,NEUTRAL,base,T1,-330.0,6.5
2025-04-15_67S2,2025-04-15,S,NEUTRAL,base,T2,-330.0,6.5
2025-04-15_67S2,2025-04-15,S,NEUTRAL,noslip,T1,-317.5,6.25
2025-04-15_67S2,2025-04-15,S,NEUTRAL,noslip,T2,-317.5,6.25
2025-04-15_67S2,2025-04-15,S,NEUTRAL,retest,T1,-267.5,5.25
2025-04-15_67S2,2025-04-15,S,NEUTRAL,retest,T2,-267.5,5.25
2025-04-15_67S2,2025-04-15,S,NEUTRAL,bemove,T2,-330.0,6.5
2025-04-15_67S2,2025-04-15,S,NEUTRAL,tstop12,T1,-330.0,6.5
2025-04-15_67S2,2025-04-15,S,NEUTRAL,tstop12,T2,-330.0,6.5
2025-04-15_81S2,2025-04-15,S,BEAR,base,T1,-192.5,3.75
2025-04-15_81S2,2025-04-15,S,BEAR,base,T2,-192.5,3.75
2025-04-15_81S2,2025-04-15,S,BEAR,noslip,T1,-180.0,3.5
2025-04-15_81S2,2025-04-15,S,BEAR,noslip,T2,-180.0,3.5
2025-04-15_81S2,2025-04-15,S,BEAR,bemove,T2,120.0,3.75
2025-04-15_81S2,2025-04-15,S,BEAR,tstop12,T1,120.0,3.75
2025-04-15_81S2,2025-04-15,S,BEAR,tstop12,T2,120.0,3.75
2025-04-16_17S2,2025-04-16,S,BULL,base,T1,-417.5,8.25
2025-04-16_17S2,2025-04-16,S,BULL,base,T2,-417.5,8.25
2025-04-16_17S2,2025-04-16,S,BULL,noslip,T1,-405.0,8.0
2025-04-16_17S2,2025-04-16,S,BULL,noslip,T2,-405.0,8.0
2025-04-16_17S2,2025-04-16,S,BULL,retest,T1,-355.0,7.0
2025-04-16_17S2,2025-04-16,S,BULL,retest,T2,-355.0,7.0
2025-04-16_17S2,2025-04-16,S,BULL,bemove,T2,-417.5,8.25
2025-04-16_17S2,2025-04-16,S,BULL,tstop12,T1,-417.5,8.25
2025-04-16_17S2,2025-04-16,S,BULL,tstop12,T2,-417.5,8.25
2025-04-16_61S2,2025-04-16,S,BULL,base,T1,545.0,11.0
2025-04-16_61S2,2025-04-16,S,BULL,base,T2,1095.0,11.0
2025-04-16_61S2,2025-04-16,S,BULL,noslip,T1,532.5,10.75
2025-04-16_61S2,2025-04-16,S,BULL,noslip,T2,1070.0,10.75
2025-04-16_61S2,2025-04-16,S,BULL,retest,T1,482.5,9.75
2025-04-16_61S2,2025-04-16,S,BULL,retest,T2,970.0,9.75
2025-04-16_61S2,2025-04-16,S,BULL,closec,T1,707.5,14.25
2025-04-16_61S2,2025-04-16,S,BULL,closec,T2,1420.0,14.25
2025-04-16_61S2,2025-04-16,S,BULL,bemove,T2,1095.0,11.0
2025-04-16_61S2,2025-04-16,S,BULL,tstop12,T1,545.0,11.0
2025-04-16_61S2,2025-04-16,S,BULL,tstop12,T2,1095.0,11.0
2025-04-17_15L2,2025-04-17,L,NEUTRAL,base,T1,632.5,12.75
2025-04-17_15L2,2025-04-17,L,NEUTRAL,base,T2,1270.0,12.75
2025-04-17_15L2,2025-04-17,L,NEUTRAL,noslip,T1,620.0,12.5
2025-04-17_15L2,2025-04-17,L,NEUTRAL,noslip,T2,1245.0,12.5
2025-04-17_15L2,2025-04-17,L,NEUTRAL,retest,T1,570.0,11.5
2025-04-17_15L2,2025-04-17,L,NEUTRAL,retest,T2,1145.0,11.5
2025-04-17_15L2,2025-04-17,L,NEUTRAL,closec,T1,957.5,19.25
2025-04-17_15L2,2025-04-17,L,NEUTRAL,closec,T2,1920.0,19.25
2025-04-17_15L2,2025-04-17,L,NEUTRAL,bemove,T2,1270.0,12.75
2025-04-17_15L2,2025-04-17,L,NEUTRAL,tstop12,T1,632.5,12.75
2025-04-17_15L2,2025-04-17,L,NEUTRAL,tstop12,T2,1270.0,12.75
2025-04-17_75S2,2025-04-17,S,NEUTRAL,base,T1,-430.0,8.5
2025-04-17_75S2,2025-04-17,S,NEUTRAL,base,T2,-430.0,8.5
2025-04-17_75S2,2025-04-17,S,NEUTRAL,noslip,T1,-417.5,8.25
2025-04-17_75S2,2025-04-17,S,NEUTRAL,noslip,T2,-417.5,8.25
2025-04-17_75S2,2025-04-17,S,NEUTRAL,retest,T1,-367.5,7.25
2025-04-17_75S2,2025-04-17,S,NEUTRAL,retest,T2,-367.5,7.25
2025-04-17_75S2,2025-04-17,S,NEUTRAL,bemove,T2,-430.0,8.5
2025-04-17_75S2,2025-04-17,S,NEUTRAL,tstop12,T1,-430.0,8.5
2025-04-17_75S2,2025-04-17,S,NEUTRAL,tstop12,T2,-430.0,8.5
2025-04-21_36S2,2025-04-21,S,BEAR,base,T1,-342.5,6.75
2025-04-21_36S2,2025-04-21,S,BEAR,base,T2,-342.5,6.75
2025-04-21_36S2,2025-04-21,S,BEAR,noslip,T1,-330.0,6.5
2025-04-21_36S2,2025-04-21,S,BEAR,noslip,T2,-330.0,6.5
2025-04-21_36S2,2025-04-21,S,BEAR,retest,T1,-280.0,5.5
2025-04-21_36S2,2025-04-21,S,BEAR,retest,T2,-280.0,5.5
2025-04-21_36S2,2025-04-21,S,BEAR,bemove,T2,-342.5,6.75
2025-04-21_36S2,2025-04-21,S,BEAR,tstop12,T1,-342.5,6.75
2025-04-21_36S2,2025-04-21,S,BEAR,tstop12,T2,-342.5,6.75
2025-04-21_50S2,2025-04-21,S,BEAR,base,T1,357.5,7.25
2025-04-21_50S2,2025-04-21,S,BEAR,base,T2,-367.5,7.25
2025-04-21_50S2,2025-04-21,S,BEAR,noslip,T1,345.0,7.0
2025-04-21_50S2,2025-04-21,S,BEAR,noslip,T2,695.0,7.0
2025-04-21_50S2,2025-04-21,S,BEAR,retest,T1,295.0,6.0
2025-04-21_50S2,2025-04-21,S,BEAR,retest,T2,595.0,6.0
2025-04-21_50S2,2025-04-21,S,BEAR,bemove,T2,-5.0,7.25
2025-04-21_50S2,2025-04-21,S,BEAR,tstop12,T1,357.5,7.25
2025-04-21_50S2,2025-04-21,S,BEAR,tstop12,T2,-367.5,7.25
2025-04-21_62S2,2025-04-21,S,BEAR,base,T1,420.0,8.5
2025-04-21_62S2,2025-04-21,S,BEAR,base,T2,-430.0,8.5
2025-04-21_62S2,2025-04-21,S,BEAR,noslip,T1,407.5,8.25
2025-04-21_62S2,2025-04-21,S,BEAR,noslip,T2,-417.5,8.25
2025-04-21_62S2,2025-04-21,S,BEAR,retest,T1,357.5,7.25
2025-04-21_62S2,2025-04-21,S,BEAR,retest,T2,-367.5,7.25
2025-04-21_62S2,2025-04-21,S,BEAR,bemove,T2,-5.0,8.5
2025-04-21_62S2,2025-04-21,S,BEAR,tstop12,T1,420.0,8.5
2025-04-21_62S2,2025-04-21,S,BEAR,tstop12,T2,-430.0,8.5
2025-04-22_12S2,2025-04-22,S,BULL,base,T1,-442.5,8.75
2025-04-22_12S2,2025-04-22,S,BULL,base,T2,-442.5,8.75
2025-04-22_12S2,2025-04-22,S,BULL,noslip,T1,-430.0,8.5
2025-04-22_12S2,2025-04-22,S,BULL,noslip,T2,-430.0,8.5
2025-04-22_12S2,2025-04-22,S,BULL,retest,T1,-380.0,7.5
2025-04-22_12S2,2025-04-22,S,BULL,retest,T2,-380.0,7.5
2025-04-22_12S2,2025-04-22,S,BULL,bemove,T2,-442.5,8.75
2025-04-22_12S2,2025-04-22,S,BULL,tstop12,T1,-442.5,8.75
2025-04-22_12S2,2025-04-22,S,BULL,tstop12,T2,-442.5,8.75
2025-04-22_42L2,2025-04-22,L,BEAR,base,T1,-555.0,11.0
2025-04-22_42L2,2025-04-22,L,BEAR,base,T2,-555.0,11.0
2025-04-22_42L2,2025-04-22,L,BEAR,noslip,T1,-542.5,10.75
2025-04-22_42L2,2025-04-22,L,BEAR,noslip,T2,-542.5,10.75
2025-04-22_42L2,2025-04-22,L,BEAR,retest,T1,-492.5,9.75
2025-04-22_42L2,2025-04-22,L,BEAR,retest,T2,-492.5,9.75
2025-04-22_42L2,2025-04-22,L,BEAR,bemove,T2,-555.0,11.0
2025-04-22_42L2,2025-04-22,L,BEAR,tstop12,T1,-555.0,11.0
2025-04-22_42L2,2025-04-22,L,BEAR,tstop12,T2,-555.0,11.0
2025-04-22_75S2,2025-04-22,S,BEAR,base,T1,-517.5,10.25
2025-04-22_75S2,2025-04-22,S,BEAR,base,T2,-517.5,10.25
2025-04-22_75S2,2025-04-22,S,BEAR,noslip,T1,-505.0,10.0
2025-04-22_75S2,2025-04-22,S,BEAR,noslip,T2,-505.0,10.0
2025-04-22_75S2,2025-04-22,S,BEAR,retest,T1,-455.0,9.0
2025-04-22_75S2,2025-04-22,S,BEAR,retest,T2,-455.0,9.0
2025-04-22_75S2,2025-04-22,S,BEAR,bemove,T2,-517.5,10.25
2025-04-22_75S2,2025-04-22,S,BEAR,tstop12,T1,-517.5,10.25
2025-04-22_75S2,2025-04-22,S,BEAR,tstop12,T2,-517.5,10.25
2025-04-23_12L2,2025-04-23,L,BEAR,base,T1,-1180.0,23.5
2025-04-23_12L2,2025-04-23,L,BEAR,base,T2,-1180.0,23.5
2025-04-23_12L2,2025-04-23,L,BEAR,noslip,T1,-1167.5,23.25
2025-04-23_12L2,2025-04-23,L,BEAR,noslip,T2,-1167.5,23.25
2025-04-23_12L2,2025-04-23,L,BEAR,retest,T1,1107.5,22.25
2025-04-23_12L2,2025-04-23,L,BEAR,retest,T2,-1117.5,22.25
2025-04-23_12L2,2025-04-23,L,BEAR,closec,T1,-1567.5,31.25
2025-04-23_12L2,2025-04-23,L,BEAR,closec,T2,-1567.5,31.25
2025-04-23_12L2,2025-04-23,L,BEAR,bemove,T2,-1180.0,23.5
2025-04-23_12L2,2025-04-23,L,BEAR,tstop12,T1,-1180.0,23.5
2025-04-23_12L2,2025-04-23,L,BEAR,tstop12,T2,-1180.0,23.5
2025-04-23_55S2,2025-04-23,S,NEUTRAL,base,T1,470.0,9.5
2025-04-23_55S2,2025-04-23,S,NEUTRAL,base,T2,945.0,9.5
2025-04-23_55S2,2025-04-23,S,NEUTRAL,noslip,T1,457.5,9.25
2025-04-23_55S2,2025-04-23,S,NEUTRAL,noslip,T2,920.0,9.25
2025-04-23_55S2,2025-04-23,S,NEUTRAL,retest,T1,407.5,8.25
2025-04-23_55S2,2025-04-23,S,NEUTRAL,retest,T2,820.0,8.25
2025-04-23_55S2,2025-04-23,S,NEUTRAL,closec,T1,595.0,12.0
2025-04-23_55S2,2025-04-23,S,NEUTRAL,closec,T2,1195.0,12.0
2025-04-23_55S2,2025-04-23,S,NEUTRAL,bemove,T2,-5.0,9.5
2025-04-23_55S2,2025-04-23,S,NEUTRAL,tstop12,T1,470.0,9.5
2025-04-23_55S2,2025-04-23,S,NEUTRAL,tstop12,T2,945.0,9.5
2025-04-24_20L2,2025-04-24,L,BULL,base,T1,470.0,9.5
2025-04-24_20L2,2025-04-24,L,BULL,base,T2,-480.0,9.5
2025-04-24_20L2,2025-04-24,L,BULL,noslip,T1,457.5,9.25
2025-04-24_20L2,2025-04-24,L,BULL,noslip,T2,-467.5,9.25
2025-04-24_20L2,2025-04-24,L,BULL,retest,T1,407.5,8.25
2025-04-24_20L2,2025-04-24,L,BULL,retest,T2,-417.5,8.25
2025-04-24_20L2,2025-04-24,L,BULL,bemove,T2,-5.0,9.5
2025-04-24_20L2,2025-04-24,L,BULL,tstop12,T1,470.0,9.5
2025-04-24_20L2,2025-04-24,L,BULL,tstop12,T2,-480.0,9.5
2025-04-24_29L2,2025-04-24,L,BULL,base,T1,520.0,10.5
2025-04-24_29L2,2025-04-24,L,BULL,base,T2,1045.0,10.5
2025-04-24_29L2,2025-04-24,L,BULL,noslip,T1,507.5,10.25
2025-04-24_29L2,2025-04-24,L,BULL,noslip,T2,1020.0,10.25
2025-04-24_29L2,2025-04-24,L,BULL,retest,T1,457.5,9.25
2025-04-24_29L2,2025-04-24,L,BULL,retest,T2,920.0,9.25
2025-04-24_29L2,2025-04-24,L,BULL,closec,T1,770.0,15.5
2025-04-24_29L2,2025-04-24,L,BULL,closec,T2,1545.0,15.5
2025-04-24_29L2,2025-04-24,L,BULL,bemove,T2,1045.0,10.5
2025-04-24_29L2,2025-04-24,L,BULL,tstop12,T1,520.0,10.5
2025-04-24_29L2,2025-04-24,L,BULL,tstop12,T2,1045.0,10.5
2025-04-24_50S2,2025-04-24,S,NEUTRAL,base,T1,-505.0,10.0
2025-04-24_50S2,2025-04-24,S,NEUTRAL,base,T2,-505.0,10.0
2025-04-24_50S2,2025-04-24,S,NEUTRAL,noslip,T1,-492.5,9.75
2025-04-24_50S2,2025-04-24,S,NEUTRAL,noslip,T2,-492.5,9.75
2025-04-24_50S2,2025-04-24,S,NEUTRAL,retest,T1,-442.5,8.75
2025-04-24_50S2,2025-04-24,S,NEUTRAL,retest,T2,-442.5,8.75
2025-04-24_50S2,2025-04-24,S,NEUTRAL,bemove,T2,-505.0,10.0
2025-04-24_50S2,2025-04-24,S,NEUTRAL,tstop12,T1,-505.0,10.0
2025-04-24_50S2,2025-04-24,S,NEUTRAL,tstop12,T2,-505.0,10.0
2025-04-25_14L2,2025-04-25,L,NEUTRAL,base,T1,907.5,18.25
2025-04-25_14L2,2025-04-25,L,NEUTRAL,base,T2,1820.0,18.25
2025-04-25_14L2,2025-04-25,L,NEUTRAL,noslip,T1,895.0,18.0
2025-04-25_14L2,2025-04-25,L,NEUTRAL,noslip,T2,1795.0,18.0
2025-04-25_14L2,2025-04-25,L,NEUTRAL,retest,T1,845.0,17.0
2025-04-25_14L2,2025-04-25,L,NEUTRAL,retest,T2,1695.0,17.0
2025-04-25_14L2,2025-04-25,L,NEUTRAL,closec,T1,1070.0,21.5
2025-04-25_14L2,2025-04-25,L,NEUTRAL,closec,T2,2145.0,21.5
2025-04-25_14L2,2025-04-25,L,NEUTRAL,bemove,T2,1820.0,18.25
2025-04-25_14L2,2025-04-25,L,NEUTRAL,tstop12,T1,907.5,18.25
2025-04-25_14L2,2025-04-25,L,NEUTRAL,tstop12,T2,532.5,18.25
2025-04-25_69S2,2025-04-25,S,NEUTRAL,base,T1,270.0,5.5
2025-04-25_69S2,2025-04-25,S,NEUTRAL,base,T2,545.0,5.5
2025-04-25_69S2,2025-04-25,S,NEUTRAL,noslip,T1,257.5,5.25
2025-04-25_69S2,2025-04-25,S,NEUTRAL,noslip,T2,520.0,5.25
2025-04-25_69S2,2025-04-25,S,NEUTRAL,retest,T1,207.5,4.25
2025-04-25_69S2,2025-04-25,S,NEUTRAL,retest,T2,420.0,4.25
2025-04-25_69S2,2025-04-25,S,NEUTRAL,closec,T1,382.5,7.75
2025-04-25_69S2,2025-04-25,S,NEUTRAL,closec,T2,-392.5,7.75
2025-04-25_69S2,2025-04-25,S,NEUTRAL,bemove,T2,-5.0,5.5
2025-04-25_69S2,2025-04-25,S,NEUTRAL,tstop12,T1,270.0,5.5
2025-04-25_69S2,2025-04-25,S,NEUTRAL,tstop12,T2,545.0,5.5
2025-04-28_10L2,2025-04-28,L,NEUTRAL,base,T1,407.5,8.25
2025-04-28_10L2,2025-04-28,L,NEUTRAL,base,T2,-417.5,8.25
2025-04-28_10L2,2025-04-28,L,NEUTRAL,noslip,T1,395.0,8.0
2025-04-28_10L2,2025-04-28,L,NEUTRAL,noslip,T2,-405.0,8.0
2025-04-28_10L2,2025-04-28,L,NEUTRAL,retest,T1,345.0,7.0
2025-04-28_10L2,2025-04-28,L,NEUTRAL,retest,T2,-355.0,7.0
2025-04-28_10L2,2025-04-28,L,NEUTRAL,bemove,T2,-5.0,8.25
2025-04-28_10L2,2025-04-28,L,NEUTRAL,tstop12,T1,407.5,8.25
2025-04-28_10L2,2025-04-28,L,NEUTRAL,tstop12,T2,-417.5,8.25
2025-04-29_16L2,2025-04-29,L,NEUTRAL,base,T1,445.0,9.0
2025-04-29_16L2,2025-04-29,L,NEUTRAL,base,T2,-455.0,9.0
2025-04-29_16L2,2025-04-29,L,NEUTRAL,noslip,T1,432.5,8.75
2025-04-29_16L2,2025-04-29,L,NEUTRAL,noslip,T2,-442.5,8.75
2025-04-29_16L2,2025-04-29,L,NEUTRAL,retest,T1,382.5,7.75
2025-04-29_16L2,2025-04-29,L,NEUTRAL,retest,T2,-392.5,7.75
2025-04-29_16L2,2025-04-29,L,NEUTRAL,bemove,T2,-5.0,9.0
2025-04-29_16L2,2025-04-29,L,NEUTRAL,tstop12,T1,445.0,9.0
2025-04-29_16L2,2025-04-29,L,NEUTRAL,tstop12,T2,-455.0,9.0
2025-04-29_27L2,2025-04-29,L,BEAR,base,T1,632.5,12.75
2025-04-29_27L2,2025-04-29,L,BEAR,base,T2,-642.5,12.75
2025-04-29_27L2,2025-04-29,L,BEAR,noslip,T1,620.0,12.5
2025-04-29_27L2,2025-04-29,L,BEAR,noslip,T2,-630.0,12.5
2025-04-29_27L2,2025-04-29,L,BEAR,retest,T1,570.0,11.5
2025-04-29_27L2,2025-04-29,L,BEAR,retest,T2,-580.0,11.5
2025-04-29_27L2,2025-04-29,L,BEAR,closec,T1,-955.0,19.0
2025-04-29_27L2,2025-04-29,L,BEAR,closec,T2,-955.0,19.0
2025-04-29_27L2,2025-04-29,L,BEAR,bemove,T2,-5.0,12.75
2025-04-29_27L2,2025-04-29,L,BEAR,tstop12,T1,632.5,12.75
2025-04-29_27L2,2025-04-29,L,BEAR,tstop12,T2,145.0,12.75
2025-04-29_48S2,2025-04-29,S,BEAR,base,T1,-292.5,5.75
2025-04-29_48S2,2025-04-29,S,BEAR,base,T2,-292.5,5.75
2025-04-29_48S2,2025-04-29,S,BEAR,noslip,T1,-280.0,5.5
2025-04-29_48S2,2025-04-29,S,BEAR,noslip,T2,-280.0,5.5
2025-04-29_48S2,2025-04-29,S,BEAR,retest,T1,-230.0,4.5
2025-04-29_48S2,2025-04-29,S,BEAR,retest,T2,-230.0,4.5
2025-04-29_48S2,2025-04-29,S,BEAR,bemove,T2,-292.5,5.75
2025-04-29_48S2,2025-04-29,S,BEAR,tstop12,T1,-292.5,5.75
2025-04-29_48S2,2025-04-29,S,BEAR,tstop12,T2,-292.5,5.75
2025-04-29_60L2,2025-04-29,L,BEAR,base,T1,-442.5,8.75
2025-04-29_60L2,2025-04-29,L,BEAR,base,T2,-442.5,8.75
2025-04-29_60L2,2025-04-29,L,BEAR,noslip,T1,-430.0,8.5
2025-04-29_60L2,2025-04-29,L,BEAR,noslip,T2,-430.0,8.5
2025-04-29_60L2,2025-04-29,L,BEAR,retest,T1,-380.0,7.5
2025-04-29_60L2,2025-04-29,L,BEAR,retest,T2,-380.0,7.5
2025-04-29_60L2,2025-04-29,L,BEAR,bemove,T2,-442.5,8.75
2025-04-29_60L2,2025-04-29,L,BEAR,tstop12,T1,-42.5,8.75
2025-04-29_60L2,2025-04-29,L,BEAR,tstop12,T2,-42.5,8.75
2025-04-30_17S2,2025-04-30,S,NEUTRAL,base,T1,-492.5,9.75
2025-04-30_17S2,2025-04-30,S,NEUTRAL,base,T2,-492.5,9.75
2025-04-30_17S2,2025-04-30,S,NEUTRAL,noslip,T1,-480.0,9.5
2025-04-30_17S2,2025-04-30,S,NEUTRAL,noslip,T2,-480.0,9.5
2025-04-30_17S2,2025-04-30,S,NEUTRAL,retest,T1,-430.0,8.5
2025-04-30_17S2,2025-04-30,S,NEUTRAL,retest,T2,-430.0,8.5
2025-04-30_17S2,2025-04-30,S,NEUTRAL,bemove,T2,-492.5,9.75
2025-04-30_17S2,2025-04-30,S,NEUTRAL,tstop12,T1,-492.5,9.75
2025-04-30_17S2,2025-04-30,S,NEUTRAL,tstop12,T2,-492.5,9.75
2025-04-30_56L2,2025-04-30,L,BEAR,base,T1,395.0,8.0
2025-04-30_56L2,2025-04-30,L,BEAR,base,T2,795.0,8.0
2025-04-30_56L2,2025-04-30,L,BEAR,noslip,T1,382.5,7.75
2025-04-30_56L2,2025-04-30,L,BEAR,noslip,T2,770.0,7.75
2025-04-30_56L2,2025-04-30,L,BEAR,retest,T1,-342.5,6.75
2025-04-30_56L2,2025-04-30,L,BEAR,retest,T2,-342.5,6.75
2025-04-30_56L2,2025-04-30,L,BEAR,closec,T1,595.0,12.0
2025-04-30_56L2,2025-04-30,L,BEAR,closec,T2,-605.0,12.0
2025-04-30_56L2,2025-04-30,L,BEAR,bemove,T2,795.0,8.0
2025-04-30_56L2,2025-04-30,L,BEAR,tstop12,T1,395.0,8.0
2025-04-30_56L2,2025-04-30,L,BEAR,tstop12,T2,795.0,8.0
2025-04-30_69S2,2025-04-30,S,NEUTRAL,base,T1,-292.5,5.75
2025-04-30_69S2,2025-04-30,S,NEUTRAL,base,T2,-292.5,5.75
2025-04-30_69S2,2025-04-30,S,NEUTRAL,noslip,T1,-280.0,5.5
2025-04-30_69S2,2025-04-30,S,NEUTRAL,noslip,T2,-280.0,5.5
2025-04-30_69S2,2025-04-30,S,NEUTRAL,retest,T1,-230.0,4.5
2025-04-30_69S2,2025-04-30,S,NEUTRAL,retest,T2,-230.0,4.5
2025-04-30_69S2,2025-04-30,S,NEUTRAL,bemove,T2,-292.5,5.75
2025-04-30_69S2,2025-04-30,S,NEUTRAL,tstop12,T1,-292.5,5.75
2025-04-30_69S2,2025-04-30,S,NEUTRAL,tstop12,T2,-292.5,5.75
2025-05-01_10L2,2025-05-01,L,NEUTRAL,base,T1,620.0,12.5
2025-05-01_10L2,2025-05-01,L,NEUTRAL,base,T2,1245.0,12.5
2025-05-01_10L2,2025-05-01,L,NEUTRAL,noslip,T1,607.5,12.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,noslip,T2,1220.0,12.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,retest,T1,557.5,11.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,retest,T2,1120.0,11.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,closec,T1,657.5,13.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,closec,T2,1320.0,13.25
2025-05-01_10L2,2025-05-01,L,NEUTRAL,bemove,T2,1245.0,12.5
2025-05-01_10L2,2025-05-01,L,NEUTRAL,tstop12,T1,620.0,12.5
2025-05-01_10L2,2025-05-01,L,NEUTRAL,tstop12,T2,1245.0,12.5
2025-05-01_39S2,2025-05-01,S,BEAR,base,T1,320.0,6.5
2025-05-01_39S2,2025-05-01,S,BEAR,base,T2,-330.0,6.5
2025-05-01_39S2,2025-05-01,S,BEAR,noslip,T1,307.5,6.25
2025-05-01_39S2,2025-05-01,S,BEAR,noslip,T2,-317.5,6.25
2025-05-01_39S2,2025-05-01,S,BEAR,retest,T1,257.5,5.25
2025-05-01_39S2,2025-05-01,S,BEAR,retest,T2,520.0,5.25
2025-05-01_39S2,2025-05-01,S,BEAR,closec,T1,345.0,7.0
2025-05-01_39S2,2025-05-01,S,BEAR,closec,T2,-355.0,7.0
2025-05-01_39S2,2025-05-01,S,BEAR,bemove,T2,-5.0,6.5
2025-05-01_39S2,2025-05-01,S,BEAR,tstop12,T1,320.0,6.5
2025-05-01_39S2,2025-05-01,S,BEAR,tstop12,T2,-330.0,6.5
2025-05-02_18L2,2025-05-02,L,BULL,base,T1,-492.5,9.75
2025-05-02_18L2,2025-05-02,L,BULL,base,T2,-492.5,9.75
2025-05-02_18L2,2025-05-02,L,BULL,noslip,T1,-480.0,9.5
2025-05-02_18L2,2025-05-02,L,BULL,noslip,T2,-480.0,9.5
2025-05-02_18L2,2025-05-02,L,BULL,retest,T1,-430.0,8.5
2025-05-02_18L2,2025-05-02,L,BULL,retest,T2,-430.0,8.5
2025-05-02_18L2,2025-05-02,L,BULL,closec,T1,-580.0,11.5
2025-05-02_18L2,2025-05-02,L,BULL,closec,T2,-580.0,11.5
2025-05-02_18L2,2025-05-02,L,BULL,bemove,T2,-492.5,9.75
2025-05-02_18L2,2025-05-02,L,BULL,tstop12,T1,-492.5,9.75
2025-05-02_18L2,2025-05-02,L,BULL,tstop12,T2,-492.5,9.75
2025-05-02_51L2,2025-05-02,L,BEAR,base,T1,332.5,6.75
2025-05-02_51L2,2025-05-02,L,BEAR,base,T2,-342.5,6.75
2025-05-02_51L2,2025-05-02,L,BEAR,noslip,T1,320.0,6.5
2025-05-02_51L2,2025-05-02,L,BEAR,noslip,T2,645.0,6.5
2025-05-02_51L2,2025-05-02,L,BEAR,retest,T1,270.0,5.5
2025-05-02_51L2,2025-05-02,L,BEAR,retest,T2,545.0,5.5
2025-05-02_51L2,2025-05-02,L,BEAR,closec,T1,345.0,7.0
2025-05-02_51L2,2025-05-02,L,BEAR,closec,T2,-355.0,7.0
2025-05-02_51L2,2025-05-02,L,BEAR,bemove,T2,-5.0,6.75
2025-05-02_51L2,2025-05-02,L,BEAR,tstop12,T1,332.5,6.75
2025-05-02_51L2,2025-05-02,L,BEAR,tstop12,T2,495.0,6.75
2025-05-02_75L2,2025-05-02,L,NEUTRAL,base,T1,-392.5,7.75
2025-05-02_75L2,2025-05-02,L,NEUTRAL,base,T2,-392.5,7.75
2025-05-02_75L2,2025-05-02,L,NEUTRAL,noslip,T1,-380.0,7.5
2025-05-02_75L2,2025-05-02,L,NEUTRAL,noslip,T2,-380.0,7.5
2025-05-02_75L2,2025-05-02,L,NEUTRAL,retest,T1,-330.0,6.5
2025-05-02_75L2,2025-05-02,L,NEUTRAL,retest,T2,-330.0,6.5
