Date,book,cnt,adr_eod,swing
2024-11-12,2EL,1,-380.0,-117.5
2024-11-13,2EL,1,32.5,-305.0
2024-11-13,2EL,1,-780.0,-42.5
2024-11-13,2EL,2,-780.0,-117.5
2024-11-13,2EL,1,-780.0,-42.5
2024-11-13,2EL,2,-780.0,-105.0
2024-11-13,2EL,3,-780.0,-167.5
2024-11-13,2EL,3,-780.0,-780.0
2024-11-14,2EL,3,-780.0,-280.0
2024-11-14,2EL,2,-780.0,-755.0
2024-11-14,2ES,1,1420.0,-55.0
2024-11-14,2ES,1,1270.0,-205.0
2024-11-14,2ES,1,1345.0,-130.0
2024-11-14,2ES,1,1307.5,-130.0
2024-11-14,2EL,3,-780.0,-780.0
2024-11-18,2ES,3,-30.0,-342.5
2024-11-21,2EL,3,695.0,-542.5
2024-11-21,2EL,3,945.0,945.0
2024-11-21,2EL,3,995.0,995.0
2024-11-21,2EL,1,-142.5,-55.0
2024-11-21,2EL,1,-330.0,-155.0
2024-11-21,2EL,1,-380.0,-230.0
2024-11-21,2EL,2,-405.0,-255.0
2024-11-22,2ES,3,-817.5,-330.0
2024-11-22,2ES,1,-142.5,-92.5
2024-11-22,2ES,2,-817.5,-455.0
2024-11-22,2ES,3,-292.5,-242.5
2024-11-22,2ES,3,-192.5,-342.5
2024-11-22,2ES,3,7.5,-142.5
2024-11-22,2ES,3,45.0,-180.0
2024-11-22,2ES,3,-130.0,-80.0
2024-11-22,2ES,3,-117.5,-67.5
2024-11-22,2ES,3,-155.0,-155.0
2024-11-26,2ES,1,-855.0,-242.5
2024-11-26,2ES,1,-855.0,-367.5
2024-11-26,2ES,2,-855.0,-467.5
2024-11-26,2ES,3,-855.0,-517.5
2024-11-26,2ES,3,-705.0,-255.0
2024-11-26,2ES,3,-605.0,-155.0
2024-12-02,2ES,1,-705.0,-267.5
2024-12-03,2EL,1,345.0,-80.0
2024-12-03,2EL,1,332.5,-92.5
2024-12-03,2EL,2,370.0,-167.5
2024-12-03,2ES,1,-442.5,-305.0
2024-12-04,2EL,1,495.0,495.0
2024-12-04,2EL,1,245.0,245.0
2024-12-05,2EL,3,-542.5,-542.5
2024-12-05,2EL,1,-542.5,-542.5
2024-12-06,2ES,1,-467.5,-80.0
2024-12-06,2ES,1,-280.0,-205.0
2024-12-09,2ES,1,1032.5,1032.5
2024-12-09,2ES,1,-455.0,-117.5
2024-12-09,2ES,1,-455.0,-455.0
2024-12-09,2EL,2,-455.0,-305.0
2024-12-09,2EL,1,-455.0,-442.5
2024-12-10,2EL,2,-417.5,-355.0
2024-12-10,2ES,1,545.0,-180.0
2024-12-10,2ES,2,582.5,582.5
2024-12-10,2ES,3,507.5,507.5
2024-12-11,2EL,1,195.0,195.0
2024-12-11,2EL,2,82.5,82.5
2024-12-11,2EL,3,170.0,170.0
2024-12-11,2EL,1,-317.5,-55.0
2024-12-11,2EL,1,-430.0,-42.5
2024-12-11,2EL,3,-430.0,-42.5
2024-12-11,2EL,1,-430.0,-192.5
2024-12-12,2EL,1,-417.5,-417.5
2024-12-12,2EL,3,-417.5,-417.5
2024-12-13,2ES,1,682.5,682.5
2024-12-13,2ES,1,-455.0,-30.0
2024-12-13,2ES,1,-455.0,-455.0
2024-12-13,2ES,1,-455.0,-455.0
2024-12-13,2ES,1,-455.0,-355.0
2024-12-13,2EL,1,-205.0,-92.5
2024-12-13,2EL,1,-317.5,-92.5
2024-12-16,2EL,2,-230.0,-230.0
2024-12-16,2EL,1,-455.0,-455.0
2024-12-17,2EL,1,-467.5,-105.0
2024-12-17,2EL,1,-467.5,-180.0
2024-12-17,2EL,1,-467.5,-280.0
2024-12-17,2EL,2,-467.5,-42.5
2024-12-17,2EL,3,-467.5,-205.0
2024-12-17,2EL,3,-467.5,-180.0
2024-12-17,2EL,3,-467.5,-280.0
2024-12-17,2ES,1,-467.5,-42.5
2024-12-17,2ES,1,-467.5,-67.5
2024-12-18,2ES,2,10470.0,10470.0
2024-12-18,2ES,3,10282.5,-155.0
2024-12-18,2ES,3,10357.5,10357.5
2024-12-18,2ES,3,10320.0,10320.0
2024-12-18,2ES,1,7757.5,7757.5
2024-12-18,2ES,1,-480.0,-480.0
2024-12-18,2ES,1,7220.0,7220.0
2024-12-20,2ES,3,795.0,-555.0
2024-12-23,2EL,1,595.0,595.0
2024-12-26,2EL,1,95.0,-205.0
2024-12-26,2EL,1,-355.0,-367.5
2024-12-26,2ES,3,-80.0,-567.5
2024-12-31,2ES,1,507.5,507.5
2024-12-31,2ES,1,257.5,-55.0
2024-12-31,2ES,1,145.0,-330.0
2024-12-31,2ES,2,357.5,-117.5
2024-12-31,2ES,1,170.0,-67.5
2024-12-31,2ES,3,-1292.5,-1067.5
2025-01-02,2EL,3,-1342.5,-180.0
2025-01-02,2EL,3,-1342.5,-692.5
2025-01-02,2EL,3,1120.0,-355.0
2025-01-02,2EL,3,682.5,682.5
2025-01-03,2ES,1,-1467.5,-930.0
2025-01-03,2ES,2,-1467.5,-1192.5
2025-01-03,2ES,1,-592.5,-242.5
2025-01-03,2ES,2,-505.0,-630.0
2025-01-07,2EL,3,-1192.5,-642.5
2025-01-08,2EL,3,-1130.0,-255.0
2025-01-08,2EL,3,-1130.0,-142.5
2025-01-08,2EL,3,-1130.0,-105.0
2025-01-08,2EL,3,-1130.0,-1130.0
2025-01-14,2ES,1,-1155.0,-230.0
2025-01-14,2ES,2,-1155.0,-55.0
2025-01-14,2ES,1,-1155.0,-317.5
2025-01-14,2ES,1,-1155.0,-580.0
2025-01-14,2EL,1,-1155.0,-255.0
2025-01-14,2EL,2,-1155.0,-192.5
2025-01-14,2EL,3,-1155.0,-342.5
2025-01-14,2EL,1,-1155.0,-1155.0
2025-01-16,2ES,3,1320.0,1320.0
2025-01-21,2EL,1,332.5,-105.0
2025-01-21,2EL,1,195.0,-130.0
2025-01-21,2EL,2,220.0,-217.5
2025-01-21,2EL,3,345.0,-330.0
2025-01-21,2EL,3,257.5,-417.5
2025-01-22,2EL,1,-755.0,-117.5
2025-01-22,2ES,3,657.5,657.5
2025-01-22,2ES,1,582.5,-55.0
2025-01-22,2ES,1,457.5,-142.5
2025-01-23,2EL,1,1270.0,1270.0
2025-01-23,2EL,1,1082.5,-67.5
2025-01-23,2EL,1,945.0,-205.0
2025-01-23,2EL,1,970.0,970.0
2025-01-24,2ES,1,1082.5,-30.0
2025-01-24,2ES,1,945.0,-130.0
2025-01-24,2ES,1,920.0,-192.5
2025-01-24,2EL,1,-767.5,-317.5
2025-01-24,2ES,1,557.5,-55.0
2025-01-24,2ES,1,520.0,520.0
2025-01-24,2ES,2,395.0,395.0
2025-01-24,2ES,1,-92.5,-255.0
2025-01-24,2ES,1,-42.5,-255.0
2025-01-28,2EL,3,-705.0,-705.0
2025-01-28,2EL,1,-705.0,-705.0
2025-01-28,2ES,2,-705.0,-705.0
2025-01-28,2EL,1,-205.0,-492.5
2025-01-28,2EL,1,70.0,70.0
2025-01-30,2EL,3,-717.5,-55.0
2025-01-30,2EL,3,-717.5,-180.0
2025-01-31,2EL,1,-755.0,-42.5
2025-01-31,2EL,1,-755.0,-455.0
2025-02-04,2EL,1,-642.5,-342.5
2025-02-05,2ES,1,-917.5,-355.0
2025-02-05,2ES,2,-917.5,-130.0
2025-02-05,2ES,3,-917.5,-492.5
2025-02-07,2EL,3,-955.0,-955.0
2025-02-07,2EL,3,-955.0,-255.0
2025-02-07,2EL,3,-955.0,-955.0
2025-02-10,2EL,1,-67.5,-217.5
2025-02-10,2EL,2,-155.0,-55.0
2025-02-10,2EL,1,-280.0,-180.0
2025-02-10,2EL,2,-292.5,-192.5
2025-02-10,2EL,1,-267.5,-417.5
2025-02-10,2ES,1,-67.5,-117.5
2025-02-10,2ES,1,-42.5,-392.5
2025-02-10,2EL,1,-467.5,-142.5
2025-02-10,2EL,1,-442.5,-142.5
2025-02-10,2EL,3,-305.0,-105.0
2025-02-11,2EL,1,257.5,-167.5
2025-02-11,2EL,2,295.0,-92.5
2025-02-11,2EL,3,645.0,645.0
2025-02-11,2EL,1,270.0,-30.0
2025-02-11,2EL,2,257.5,-42.5
2025-02-11,2EL,1,-167.5,-105.0
2025-02-13,2EL,1,1582.5,-30.0
2025-02-13,2EL,1,-917.5,-280.0
2025-02-13,2EL,2,1345.0,-130.0
2025-02-13,2EL,3,1382.5,-180.0
2025-02-13,2EL,3,1582.5,-30.0
2025-02-13,2EL,3,1520.0,-42.5
2025-02-13,2EL,3,1557.5,-55.0
2025-02-13,2EL,3,1482.5,-80.0
2025-02-13,2EL,3,1470.0,-92.5
2025-02-13,2EL,3,1470.0,-367.5
2025-02-13,2EL,3,1707.5,1707.5
2025-02-14,2EL,2,-380.0,-230.0
2025-02-14,2EL,1,-292.5,-180.0
2025-02-14,2EL,2,-192.5,-255.0
2025-02-14,2EL,3,-392.5,-505.0
2025-02-14,2ES,1,-205.0,-367.5
2025-02-14,2EL,1,-342.5,-305.0
2025-02-14,2EL,2,-155.0,-155.0
2025-02-14,2EL,3,-167.5,-167.5
2025-02-18,2ES,2,-692.5,-80.0
2025-02-18,2ES,3,-692.5,-42.5
2025-02-18,2ES,1,-692.5,-105.0
2025-02-18,2ES,1,-692.5,-442.5
2025-02-18,2ES,2,-692.5,-367.5
2025-02-19,2EL,1,182.5,182.5
2025-02-19,2EL,1,-405.0,-80.0
2025-02-20,2ES,3,-630.0,-630.0
2025-02-20,2ES,3,-630.0,-630.0
2025-02-20,2ES,3,-630.0,-630.0
2025-02-21,2ES,1,4057.5,4057.5
2025-02-21,2ES,1,3820.0,3820.0
2025-02-21,2ES,1,3132.5,-342.5
2025-02-21,2ES,1,2982.5,-492.5
2025-02-21,2ES,2,3095.0,-517.5
2025-02-21,2ES,3,3495.0,3495.0
2025-02-21,2ES,3,3407.5,3407.5
2025-02-21,2ES,1,2195.0,2195.0
2025-02-21,2ES,1,1270.0,1270.0
2025-02-21,2ES,1,882.5,-80.0
2025-02-21,2ES,2,782.5,782.5
2025-02-21,2ES,1,-205.0,-392.5
2025-02-24,2EL,3,-692.5,-280.0
2025-02-24,2EL,3,-692.5,-67.5
2025-02-24,2EL,3,-692.5,-242.5
2025-02-25,2ES,1,-742.5,-455.0
2025-02-25,2ES,1,-742.5,-42.5
2025-02-25,2ES,2,-742.5,-742.5
2025-02-26,2EL,1,-817.5,-230.0
2025-02-26,2EL,1,-817.5,-192.5
2025-02-26,2EL,1,-817.5,-192.5
2025-02-26,2EL,2,-817.5,-317.5
2025-02-26,2EL,3,-817.5,-342.5
2025-02-26,2EL,1,-817.5,-217.5
2025-02-26,2EL,2,-817.5,-480.0
2025-02-26,2ES,1,1032.5,1032.5
2025-02-26,2ES,1,107.5,-142.5
2025-02-26,2ES,1,-817.5,-230.0
2025-02-26,2ES,1,-817.5,-817.5
2025-02-27,2ES,3,-842.5,-842.5
2025-02-27,2ES,3,4332.5,-217.5
2025-02-27,2ES,3,-842.5,-805.0
2025-02-27,2ES,3,-842.5,-842.5
2025-02-27,2ES,3,4207.5,4207.5
2025-02-27,2ES,3,3157.5,3157.5
2025-02-27,2ES,1,2032.5,2032.5
2025-02-28,2EL,1,-942.5,-130.0
2025-02-28,2EL,1,-942.5,-230.0
2025-02-28,2EL,1,-942.5,-430.0
2025-02-28,2EL,1,-942.5,-942.5
2025-03-03,2EL,2,-1092.5,-880.0
2025-03-03,2ES,1,-1092.5,-905.0
2025-03-03,2ES,2,2357.5,2357.5
2025-03-03,2ES,3,1895.0,1895.0
2025-03-05,2ES,1,-1492.5,-430.0
2025-03-05,2ES,2,-1492.5,-1492.5
2025-03-05,2ES,1,-1492.5,-1492.5
2025-03-05,2EL,1,1632.5,1632.5
2025-03-07,2ES,3,-1692.5,-542.5
2025-03-07,2ES,1,-1692.5,-517.5
2025-03-07,2ES,2,-1692.5,-1492.5
2025-03-07,2ES,1,-1692.5,-1692.5
2025-03-07,2EL,1,1107.5,1107.5
2025-03-07,2EL,1,1382.5,1382.5
2025-03-07,2EL,1,232.5,-280.0
2025-03-07,2EL,1,195.0,-317.5
2025-03-07,2EL,1,132.5,-380.0
2025-03-11,2ES,1,-1817.5,-530.0
2025-03-11,2ES,1,-1817.5,-1817.5
2025-03-13,2ES,3,982.5,982.5
2025-03-13,2ES,3,795.0,795.0
2025-03-13,2ES,1,570.0,-42.5
2025-03-13,2ES,1,195.0,-317.5
2025-03-13,2ES,1,-42.5,-180.0
2025-03-13,2ES,2,-242.5,-380.0
2025-03-17,2ES,3,-1767.5,-367.5
2025-03-17,2EL,3,1320.0,1320.0
2025-03-17,2EL,3,1282.5,1282.5
2025-03-17,2EL,3,1257.5,1257.5
2025-03-17,2EL,3,1070.0,1070.0
2025-03-17,2EL,1,-280.0,-280.0
2025-03-17,2EL,1,-930.0,-67.5
2025-03-17,2EL,1,-1155.0,-292.5
2025-03-18,2ES,1,-180.0,-305.0
2025-03-18,2ES,1,-755.0,-392.5
2025-03-18,2ES,2,-705.0,-442.5
2025-03-18,2ES,3,-667.5,-555.0
2025-03-19,2EL,1,-1517.5,-455.0
2025-03-19,2EL,2,-1517.5,-280.0
2025-03-19,2EL,3,-1517.5,-355.0
2025-03-19,2EL,3,1182.5,-930.0
2025-03-19,2EL,1,582.5,582.5
2025-03-26,2ES,1,2382.5,2382.5
2025-03-26,2ES,2,2482.5,2482.5
2025-03-26,2ES,3,2395.0,2395.0
2025-03-26,2ES,1,932.5,932.5
2025-03-26,2ES,2,970.0,970.0
2025-03-26,2ES,1,632.5,632.5
2025-03-26,2ES,1,-142.5,-217.5
2025-03-26,2ES,2,-167.5,-242.5
2025-03-26,2ES,1,-630.0,-305.0
2025-03-27,2EL,1,-1105.0,-392.5
2025-03-27,2EL,1,-1105.0,-255.0
2025-03-27,2EL,1,-1105.0,-292.5
2025-03-27,2EL,1,-1105.0,-1105.0
2025-03-28,2ES,1,1920.0,1920.0
2025-03-28,2ES,3,1795.0,1795.0
2025-03-28,2ES,1,1170.0,1170.0
2025-03-28,2ES,1,570.0,-130.0
2025-03-28,2ES,1,332.5,-367.5
2025-03-28,2ES,1,495.0,-255.0
2025-03-28,2ES,2,432.5,-105.0
2025-04-01,2EL,1,-1205.0,-1205.0
2025-04-01,2ES,3,-592.5,-305.0
2025-04-01,2ES,1,-1205.0,-305.0
2025-04-01,2ES,2,-1205.0,-930.0
2025-04-01,2ES,3,-1205.0,-992.5
2025-04-15,2ES,3,1032.5,-817.5
2025-04-15,2ES,3,1482.5,1482.5
2025-04-15,2ES,3,782.5,-42.5
2025-04-15,2ES,1,70.0,-517.5
2025-04-15,2ES,2,557.5,-30.0
2025-04-15,2ES,3,-67.5,-655.0
2025-04-15,2ES,1,45.0,-642.5
2025-04-17,2EL,3,70.0,-667.5
2025-04-17,2EL,3,45.0,-42.5
2025-04-17,2EL,3,157.5,-380.0
2025-04-17,2EL,3,-117.5,-205.0
2025-04-17,2EL,3,-205.0,-292.5
2025-04-17,2EL,1,-830.0,-917.5
2025-04-17,2EL,1,-542.5,-655.0
2025-04-17,2EL,1,-567.5,-1105.0
2025-04-17,2EL,1,-1292.5,-355.0
2025-04-17,2EL,1,-1380.0,-1917.5
2025-04-24,2EL,1,2732.5,2732.5
2025-04-24,2EL,2,2445.0,2445.0
2025-04-24,2EL,1,2357.5,2357.5
2025-04-24,2EL,2,2257.5,2257.5
2025-04-24,2EL,1,2370.0,2370.0
2025-04-24,2EL,1,1382.5,-305.0
2025-04-24,2EL,1,1357.5,-180.0
2025-04-25,2EL,3,1857.5,-205.0
2025-04-25,2EL,3,1757.5,1757.5
2025-04-25,2EL,1,1270.0,1270.0
2025-04-25,2EL,1,882.5,-117.5
2025-04-28,2EL,3,-1717.5,-605.0
2025-04-28,2EL,3,-1717.5,-1717.5
2025-04-28,2EL,3,795.0,795.0
2025-04-28,2EL,3,657.5,657.5
2025-04-29,2ES,1,-1592.5,-205.0
2025-04-29,2ES,1,-1592.5,-917.5
2025-04-29,2ES,2,-917.5,-1380.0
2025-05-07,2EL,1,-1380.0,-30.0
2025-05-07,2EL,1,-1380.0,-155.0
2025-05-07,2EL,1,-1380.0,-117.5
2025-05-07,2EL,2,-1380.0,-142.5
2025-05-07,2EL,1,-1380.0,-1380.0
2025-05-07,2ES,1,-1380.0,-667.5
2025-05-07,2EL,1,-1380.0,-92.5
2025-05-07,2ES,3,-1380.0,-55.0
2025-05-07,2ES,3,-1380.0,-80.0
2025-05-07,2ES,1,-1380.0,-742.5
2025-05-07,2ES,1,-1380.0,-842.5
2025-05-07,2ES,1,-1380.0,-1380.0
2025-05-07,2ES,2,-1380.0,-580.0
2025-05-09,2ES,3,-1242.5,-430.0
2025-05-14,2EL,1,-1167.5,-467.5
2025-05-14,2ES,1,-380.0,-430.0
2025-05-14,2ES,2,-92.5,-142.5
2025-05-14,2ES,3,-167.5,-80.0
2025-05-15,2ES,3,-980.0,-980.0
2025-05-20,2ES,1,395.0,395.0
2025-05-20,2ES,1,-967.5,-105.0
2025-05-22,2EL,1,-105.0,-605.0
2025-05-22,2EL,2,-5.0,-230.0
2025-05-22,2EL,3,-105.0,-330.0
2025-05-22,2EL,3,-492.5,-130.0
2025-05-22,2EL,3,-980.0,-80.0
2025-05-27,2EL,1,1732.5,1732.5
2025-05-27,2EL,1,1657.5,1657.5
2025-05-27,2EL,1,1345.0,1345.0
2025-05-27,2EL,2,1295.0,1295.0
2025-05-27,2EL,1,1232.5,1232.5
2025-05-27,2EL,1,995.0,995.0
2025-05-27,2EL,1,670.0,-80.0
2025-05-27,2EL,2,670.0,-80.0
2025-05-27,2EL,3,645.0,-142.5
2025-05-27,2EL,1,257.5,-230.0
2025-05-27,2EL,2,357.5,-255.0
2025-05-27,2EL,3,320.0,-292.5
2025-05-28,2ES,1,945.0,-117.5
2025-05-28,2ES,1,845.0,-80.0
2025-05-28,2ES,1,770.0,-317.5
2025-05-28,2EL,1,-892.5,-230.0
2025-05-28,2EL,2,-892.5,-117.5
2025-05-28,2EL,3,-892.5,-892.5
2025-05-30,2ES,3,-955.0,-55.0
2025-05-30,2ES,3,-955.0,-355.0
2025-05-30,2ES,3,-955.0,-317.5
2025-05-30,2ES,1,-955.0,-792.5
2025-05-30,2ES,2,-955.0,-292.5
2025-05-30,2ES,3,-955.0,-417.5
2025-05-30,2ES,3,-955.0,-955.0
2025-05-30,2ES,3,-955.0,-767.5
2025-06-02,2ES,3,-992.5,-480.0
2025-06-02,2ES,3,-992.5,-505.0
2025-06-02,2ES,3,-992.5,-930.0
2025-06-02,2ES,3,-992.5,-992.5
2025-06-03,2EL,1,1070.0,1070.0
2025-06-03,2EL,1,345.0,-30.0
2025-06-03,2EL,1,-317.5,-80.0
2025-06-03,2EL,1,-1005.0,-1005.0
2025-06-04,2ES,3,707.5,707.5
2025-06-05,2ES,3,-892.5,-892.5
2025-06-05,2ES,3,1795.0,1795.0
2025-06-05,2ES,1,1057.5,1057.5
2025-06-05,2ES,2,1182.5,1182.5
2025-06-10,2EL,1,-905.0,-105.0
2025-06-10,2EL,1,-905.0,-105.0
2025-06-10,2EL,1,-905.0,-342.5
2025-06-10,2ES,1,-905.0,-905.0
2025-06-11,2EL,2,-867.5,-180.0
2025-06-11,2EL,3,-867.5,-205.0
2025-06-11,2EL,1,-867.5,-180.0
2025-06-11,2EL,2,-867.5,-355.0
2025-06-11,2EL,1,-867.5,-442.5
2025-06-11,2ES,2,1270.0,-80.0
2025-06-11,2ES,1,1045.0,-342.5
2025-06-11,2ES,1,-867.5,-630.0
2025-06-11,2ES,1,857.5,-530.0
2025-06-11,2ES,1,-305.0,-167.5
2025-06-11,2ES,1,-517.5,-242.5
2025-06-11,2ES,2,182.5,182.5
2025-06-12,2EL,1,420.0,-230.0
2025-06-12,2EL,1,282.5,-367.5
2025-06-12,2EL,1,107.5,-542.5
2025-06-17,2ES,3,1645.0,-217.5
2025-06-17,2ES,1,907.5,907.5
2025-06-17,2ES,1,307.5,-55.0
2025-06-17,2ES,1,95.0,-180.0
2025-06-17,2ES,2,-5.0,-280.0
2025-06-17,2ES,3,-42.5,-492.5
2025-06-18,2EL,1,-730.0,-142.5
2025-06-18,2EL,3,-730.0,-730.0
2025-06-23,2ES,3,-730.0,-55.0
2025-06-23,2ES,3,-730.0,-80.0
2025-06-23,2ES,3,-730.0,-105.0
2025-06-23,2ES,3,-730.0,-217.5
2025-06-23,2ES,3,-730.0,-730.0
2025-06-23,2ES,1,-730.0,-730.0
2025-06-26,2EL,1,32.5,-105.0
2025-06-26,2EL,1,-192.5,-42.5
2025-06-26,2EL,1,-217.5,-192.5
2025-06-26,2EL,2,-80.0,-167.5
2025-06-27,2EL,1,-780.0,-80.0
2025-06-27,2EL,1,-780.0,-217.5
2025-06-27,2ES,1,445.0,445.0
2025-06-27,2ES,1,395.0,395.0
2025-06-27,2ES,1,-780.0,-355.0
2025-06-30,2EL,1,-767.5,-192.5
2025-06-30,2EL,2,395.0,-255.0
2025-07-01,2ES,1,-767.5,-767.5
2025-07-02,2EL,1,607.5,607.5
2025-07-02,2EL,2,657.5,657.5
2025-07-02,2EL,3,657.5,657.5
2025-07-02,2EL,1,457.5,457.5
2025-07-02,2EL,1,482.5,482.5
2025-07-02,2EL,2,445.0,445.0
2025-07-02,2EL,1,307.5,-67.5
2025-07-02,2EL,2,282.5,-92.5
2025-07-02,2EL,3,382.5,-42.5
2025-07-02,2EL,1,257.5,-117.5
2025-07-02,2EL,1,157.5,-42.5
2025-07-07,2EL,3,-655.0,-467.5
2025-07-08,2EL,3,-205.0,-317.5
2025-07-08,2ES,1,-55.0,-392.5
2025-07-09,2ES,1,-55.0,-67.5
2025-07-09,2ES,2,-80.0,-92.5
2025-07-09,2ES,1,-592.5,-30.0
2025-07-09,2ES,1,-592.5,-355.0
2025-07-09,2EL,1,620.0,620.0
2025-07-10,2EL,1,120.0,120.0
2025-07-10,2EL,1,-105.0,-80.0
2025-07-10,2EL,1,-130.0,-105.0
2025-07-10,2EL,3,-105.0,-105.0
2025-07-10,2EL,1,-605.0,-167.5
2025-07-10,2EL,2,-605.0,-155.0
2025-07-10,2ES,1,532.5,-67.5
2025-07-11,2EL,1,-142.5,-105.0
2025-07-11,2EL,1,-605.0,-605.0
2025-07-14,2EL,1,495.0,495.0
2025-07-14,2EL,1,182.5,-217.5
2025-07-14,2EL,1,-230.0,-55.0
2025-07-16,2ES,1,-605.0,-392.5
2025-07-16,2ES,1,-605.0,-605.0
2025-07-18,2ES,1,-430.0,-267.5
2025-07-18,2ES,2,-330.0,-242.5
2025-07-21,2EL,1,-680.0,-130.0
2025-07-21,2EL,2,-680.0,-42.5
2025-07-21,2EL,3,-680.0,-155.0
2025-07-24,2EL,3,-355.0,-455.0
2025-07-25,2EL,1,807.5,807.5
2025-07-25,2EL,1,620.0,-67.5
2025-07-25,2EL,1,607.5,-80.0
2025-07-25,2EL,2,570.0,570.0
2025-07-25,2EL,2,95.0,-92.5
2025-07-25,2EL,1,-67.5,-92.5
2025-07-25,2EL,2,-80.0,-105.0
2025-07-25,2EL,1,-180.0,-67.5
2025-07-25,2EL,2,-180.0,-67.5
2025-07-25,2EL,3,-192.5,-80.0
2025-07-28,2ES,3,207.5,-105.0
2025-07-28,2ES,1,-167.5,-380.0
2025-07-28,2ES,1,145.0,-167.5
2025-07-28,2ES,1,-17.5,-17.5
2025-07-28,2ES,1,-305.0,-217.5
2025-07-28,2ES,1,-480.0,-55.0
2025-07-28,2ES,2,-505.0,-105.0
2025-07-28,2ES,3,-467.5,-80.0
2025-07-29,2ES,3,1245.0,1245.0
2025-07-29,2ES,1,782.5,782.5
2025-07-29,2ES,1,757.5,757.5
2025-07-29,2ES,1,-617.5,-242.5
2025-07-29,2ES,1,457.5,457.5
2025-07-29,2ES,2,370.0,-67.5
2025-07-29,2ES,3,307.5,-130.0
2025-07-29,2ES,3,270.0,-92.5
2025-07-29,2ES,3,670.0,670.0
2025-07-29,2ES,3,32.5,-330.0
2025-07-29,2ES,3,232.5,-130.0
2025-07-29,2ES,3,182.5,-180.0
2025-07-29,2ES,3,220.0,-42.5
2025-07-31,2ES,1,-592.5,-592.5
2025-08-05,2ES,1,-767.5,-80.0
2025-08-05,2ES,2,-767.5,-92.5
2025-08-05,2ES,3,-767.5,-142.5
2025-08-05,2ES,3,-767.5,-767.5
2025-08-05,2ES,3,345.0,-80.0
2025-08-05,2ES,3,220.0,-292.5
2025-08-05,2ES,3,382.5,-380.0
2025-08-05,2ES,3,620.0,620.0
2025-08-05,2ES,3,57.5,-167.5
2025-08-05,2ES,3,-117.5,-117.5
2025-08-08,2EL,1,757.5,-92.5
2025-08-08,2EL,1,732.5,-355.0
2025-08-08,2EL,1,407.5,-217.5
2025-08-08,2EL,3,482.5,-142.5
2025-08-11,2EL,1,-917.5,-167.5
2025-08-11,2EL,1,-917.5,-442.5
2025-08-11,2ES,1,-917.5,-105.0
2025-08-11,2ES,2,-917.5,-330.0
2025-08-11,2ES,3,-917.5,-917.5
2025-08-11,2ES,3,-917.5,-917.5
2025-08-11,2ES,1,645.0,645.0
2025-08-11,2ES,1,482.5,482.5
2025-08-11,2ES,2,495.0,495.0
2025-08-12,2EL,1,882.5,882.5
2025-08-12,2EL,1,820.0,820.0
2025-08-12,2EL,1,807.5,807.5
2025-08-12,2EL,1,445.0,-67.5
2025-08-12,2EL,2,445.0,445.0
2025-08-12,2EL,3,432.5,432.5
2025-08-12,2EL,1,257.5,257.5
2025-08-12,2EL,1,145.0,-55.0
2025-08-12,2EL,1,182.5,-92.5
2025-08-12,2EL,2,232.5,-42.5
2025-08-12,2EL,3,207.5,-67.5
2025-08-13,2ES,1,-980.0,-117.5
2025-08-13,2EL,1,482.5,482.5
2025-08-13,2EL,1,357.5,357.5
2025-08-14,2EL,1,-255.0,-242.5
2025-08-14,2EL,1,-205.0,-192.5
2025-08-14,2EL,2,-142.5,-42.5
2025-08-14,2EL,3,-217.5,-117.5
2025-08-14,2EL,3,-42.5,-42.5
2025-08-15,2ES,1,382.5,-167.5
2025-08-15,2ES,3,145.0,-292.5
2025-08-15,2EL,1,-455.0,-42.5
2025-08-15,2EL,1,-442.5,-30.0
2025-08-18,2ES,1,-105.0,-167.5
2025-08-18,2ES,3,-217.5,-80.0
2025-08-18,2ES,3,-267.5,-267.5
2025-08-19,2ES,1,682.5,-117.5
2025-08-19,2ES,1,595.0,-292.5
2025-08-19,2ES,2,695.0,695.0
2025-08-19,2ES,3,720.0,720.0
2025-08-19,2ES,3,445.0,445.0
2025-08-19,2ES,1,307.5,307.5
2025-08-19,2ES,1,-167.5,-105.0
2025-08-19,2ES,1,-267.5,-55.0
2025-08-20,2ES,1,-717.5,-717.5
2025-08-20,2EL,1,-717.5,-392.5
2025-08-20,2EL,2,720.0,-130.0
2025-08-20,2EL,3,-717.5,-305.0
2025-08-20,2EL,3,695.0,695.0
2025-08-20,2EL,1,-717.5,-717.5
2025-08-22,2EL,1,-680.0,-417.5
2025-08-25,2ES,3,832.5,832.5
2025-08-25,2ES,3,607.5,607.5
2025-08-26,2EL,1,1382.5,-242.5
2025-08-26,2EL,1,1445.0,1445.0
2025-08-26,2EL,2,1470.0,1470.0
2025-08-26,2EL,1,1195.0,-130.0
2025-08-26,2EL,2,1170.0,-155.0
2025-08-26,2EL,3,1195.0,-217.5
2025-08-26,2EL,3,1245.0,1245.0
2025-08-27,2EL,1,-317.5,-105.0
2025-09-03,2ES,1,-742.5,-80.0
2025-09-03,2ES,1,-742.5,-55.0
2025-09-03,2ES,1,-742.5,-142.5
2025-09-03,2ES,1,-742.5,-105.0
2025-09-04,2ES,1,-692.5,-692.5
2025-09-04,2EL,1,1632.5,-130.0
2025-09-04,2EL,2,1557.5,-55.0
2025-09-04,2EL,1,1507.5,-42.5
