entry_id,Date,dir,regime,hour,fx4p_t8p,fx4p_eod,sb1_t8p,sb1_eod,er10,adx14,sb_ibs_o,sb_dirok,sb_rngx,ema_side_ok,warm
2022-08-19_57S2,2022-08-19,S,NEUTRAL,13,395.0,257.5,395.0,257.5,0.403,19.6,0.7272727272727273,True,0.8208955223880596,True,True
2022-08-19_79S2,2022-08-19,S,NEUTRAL,15,-205.0,-5.0,-180.0,-5.0,0.067,16.1,1.0,True,0.8602150537634408,True,True
2022-08-22_15L2,2022-08-22,L,BEAR,09,-205.0,-205.0,-217.5,-217.5,0.529,,0.8421052631578947,True,0.8225108225108224,False,True
2022-08-22_42L2,2022-08-22,L,BEAR,11,-205.0,-205.0,-105.0,-105.0,0.03,26.1,0.9,True,0.5524861878453038,False,True
2022-08-23_10S2,2022-08-23,S,BULL,09,395.0,1370.0,395.0,1370.0,,,0.4583333333333333,False,0.5966850828729282,False,False
2022-08-23_27S2,2022-08-23,S,NEUTRAL,10,395.0,-205.0,395.0,-242.5,0.111,,0.2857142857142857,False,0.7865168539325843,True,True
2022-08-23_61S2,2022-08-23,S,NEUTRAL,13,-205.0,-205.0,-105.0,-105.0,0.037,14.3,0.3,True,0.5952380952380952,False,True
2022-08-24_16L2,2022-08-24,L,BEAR,09,395.0,557.5,395.0,557.5,0.269,,0.55,False,0.78125,True,True
2022-08-24_58S2,2022-08-24,S,BEAR,13,-205.0,-205.0,-92.5,-92.5,0.684,23.6,0.8888888888888888,True,0.6923076923076923,True,True
2022-08-25_32S2,2022-08-25,S,NEUTRAL,11,395.0,-205.0,395.0,-180.0,0.028,19.4,0.5625,True,0.7272727272727273,True,True
2022-08-25_57L2,2022-08-25,L,NEUTRAL,13,-205.0,-205.0,-167.5,-167.5,0.433,19.8,0.8666666666666667,True,1.1111111111111112,True,True
2022-08-25_70L2,2022-08-25,L,NEUTRAL,14,395.0,1007.5,395.0,1007.5,0.065,15.7,1.0,True,0.9629629629629628,True,True
2022-08-26_30S2,2022-08-26,S,BEAR,10,395.0,3007.5,395.0,3007.5,0.025,78.0,0.3,False,0.8875739644970415,True,True
2022-08-29_12S2,2022-08-29,S,BULL,09,395.0,-205.0,395.0,-255.0,0.103,,0.7272727272727273,True,0.6094182825484764,False,True
2022-08-29_25S2,2022-08-29,S,NEUTRAL,10,-205.0,-205.0,-330.0,-330.0,0.157,,0.8571428571428572,True,0.9302325581395348,True,True
2022-08-29_29L2,2022-08-29,L,NEUTRAL,10,395.0,-205.0,395.0,-192.5,0.254,10.7,0.975609756097561,True,1.1714285714285717,True,True
2022-08-29_45S2,2022-08-29,S,NEUTRAL,12,395.0,-205.0,395.0,-230.0,0.245,23.8,0.4499999999999999,False,0.8264462809917356,False,True
2022-08-30_24S2,2022-08-30,S,BEAR,10,-205.0,-205.0,-405.0,-405.0,0.1,,0.7058823529411764,True,0.8564231738035264,True,True
2022-08-30_66S2,2022-08-30,S,BEAR,13,-205.0,-205.0,-217.5,-217.5,0.08,30.6,0.368421052631579,False,0.7509881422924901,True,True
2022-08-31_11L2,2022-08-31,L,BEAR,09,-205.0,-205.0,-442.5,-442.5,0.02,,0.8648648648648649,False,0.8277404921700223,False,False
2022-09-01_7L2,2022-09-01,L,NEUTRAL,09,-205.0,-205.0,-517.5,-517.5,,,0.813953488372093,True,1.15695067264574,True,False
2022-09-01_56L2,2022-09-01,L,NEUTRAL,13,-205.0,-205.0,395.0,1570.0,0.14,14.9,0.9696969696969696,True,1.5137614678899085,True,True
2022-09-02_12L2,2022-09-02,L,BULL,09,395.0,-205.0,395.0,-442.5,0.241,,0.5135135135135135,True,0.8505747126436781,True,True
2022-09-02_22L2,2022-09-02,L,BULL,10,-205.0,-205.0,-317.5,-317.5,0.186,,0.8518518518518519,True,0.9090909090909092,True,True
2022-09-02_58S2,2022-09-02,S,BEAR,13,-205.0,-205.0,-317.5,-317.5,0.2,49.5,0.8518518518518519,True,0.8333333333333334,True,True
2022-09-06_12L2,2022-09-06,L,BEAR,09,395.0,470.0,395.0,470.0,0.299,,0.5294117647058824,False,0.7296137339055794,False,True
2022-09-06_51S2,2022-09-06,S,BULL,12,-205.0,-205.0,-292.5,-292.5,0.484,25.4,0.24,False,0.8223684210526316,True,True
2022-09-07_9S2,2022-09-07,S,NEUTRAL,09,-205.0,-205.0,-455.0,-455.0,,,0.6052631578947368,True,0.9559748427672956,True,False
2022-09-07_19L2,2022-09-07,L,BULL,10,395.0,2157.5,395.0,2157.5,0.672,,0.1764705882352941,False,0.5263157894736843,True,True
2022-09-07_28L2,2022-09-07,L,BULL,10,-205.0,-205.0,-330.0,-330.0,0.368,,0.25,False,1.0606060606060606,True,True
2022-09-07_60L2,2022-09-07,L,NEUTRAL,13,395.0,482.5,395.0,482.5,0.371,33.1,0.8461538461538461,True,0.5306122448979592,True,True
2022-09-08_48S2,2022-09-08,S,BEAR,12,-205.0,-205.0,-155.0,-155.0,0.527,26.6,0.2857142857142857,False,0.4651162790697674,False,True
2022-09-08_73S2,2022-09-08,S,NEUTRAL,14,395.0,-205.0,395.0,-192.5,0.061,14.6,0.7058823529411764,True,0.5483870967741935,True,True
2022-09-09_9S2,2022-09-09,S,BULL,09,-205.0,-205.0,-205.0,-205.0,,,0.0555555555555555,False,0.4948453608247423,False,False
2022-09-09_66L2,2022-09-09,L,BEAR,13,395.0,-92.5,395.0,-155.0,0.263,8.3,0.7142857142857143,False,0.8484848484848485,True,True
2022-09-12_22L2,2022-09-12,L,BEAR,10,395.0,-205.0,395.0,-217.5,0.381,,0.9473684210526316,True,0.9223300970873786,False,True
2022-09-13_41L2,2022-09-13,L,NEUTRAL,11,-205.0,-205.0,-205.0,-205.0,0.2,39.0,1.0,True,0.9045226130653268,True,True
2022-09-13_60S2,2022-09-13,S,NEUTRAL,13,395.0,2107.5,395.0,2107.5,0.65,31.6,1.0,True,1.1111111111111112,True,True
2022-09-14_9L2,2022-09-14,L,BEAR,09,-205.0,-205.0,-517.5,-517.5,,,0.4651162790697674,True,0.8775510204081632,True,False
2022-09-14_33L2,2022-09-14,L,BEAR,11,395.0,-205.0,395.0,-205.0,0.058,11.0,0.6111111111111112,False,0.759493670886076,False,True
2022-09-14_49L2,2022-09-14,L,NEUTRAL,12,-205.0,-205.0,-180.0,-180.0,0.291,8.2,0.75,False,0.7582938388625592,True,True
2022-09-14_63S2,2022-09-14,S,BEAR,13,395.0,-205.0,-167.5,-167.5,0.168,24.8,0.3333333333333333,False,0.6097560975609756,True,True
2022-09-15_14L2,2022-09-15,L,BEAR,09,-205.0,-205.0,-392.5,-392.5,0.393,,0.4242424242424242,False,0.8638743455497382,False,True
2022-09-15_57L2,2022-09-15,L,BEAR,13,395.0,-205.0,395.0,-305.0,0.703,20.9,0.4230769230769231,False,1.0441767068273091,False,True
2022-09-16_22L2,2022-09-16,L,NEUTRAL,10,-205.0,-205.0,-230.0,-230.0,0.032,,0.5,False,0.5602240896358543,True,True
2022-09-16_74L2,2022-09-16,L,BULL,14,395.0,495.0,395.0,495.0,0.155,29.6,0.4782608695652174,False,1.2742382271468145,True,True
2022-09-19_17S2,2022-09-19,S,BULL,09,-205.0,-205.0,395.0,-292.5,0.384,,0.92,True,0.7331378299120235,False,True
2022-09-19_51L2,2022-09-19,L,BEAR,12,-205.0,-205.0,-255.0,-255.0,0.253,14.5,0.6818181818181818,False,1.0476190476190477,True,True
2022-09-20_8L2,2022-09-20,L,BEAR,09,-205.0,-205.0,-442.5,-442.5,,,0.4594594594594595,False,1.15625,False,False
2022-09-20_51L2,2022-09-20,L,BEAR,12,-205.0,-205.0,-142.5,-142.5,0.531,31.9,0.6923076923076923,True,0.6372549019607844,False,True
2022-09-21_9L2,2022-09-21,L,BULL,09,-205.0,-205.0,-442.5,-442.5,,,0.972972972972973,True,1.088235294117647,True,False
2022-09-26_9S2,2022-09-26,S,BULL,09,-205.0,-205.0,-442.5,-442.5,,,0.8648648648648649,True,0.8131868131868132,True,False
2022-09-26_34S2,2022-09-26,S,NEUTRAL,11,-205.0,-205.0,-180.0,-180.0,0.074,25.6,0.5625,False,0.5063291139240506,True,True
2022-09-26_68S2,2022-09-26,S,BULL,14,-205.0,-205.0,395.0,-342.5,0.287,18.9,0.5517241379310345,False,0.9090909090909092,False,True
2022-09-27_15S2,2022-09-27,S,BULL,09,-205.0,-205.0,-555.0,-555.0,0.029,,0.8478260869565217,True,0.8914728682170543,True,True
2022-09-27_41S2,2022-09-27,S,NEUTRAL,11,-205.0,-205.0,-292.5,-292.5,0.179,49.1,0.16,False,0.6578947368421053,True,True
2022-09-27_60L2,2022-09-27,L,NEUTRAL,13,395.0,820.0,395.0,820.0,0.169,39.7,0.9666666666666668,True,1.060070671378092,False,True
2022-09-28_21L2,2022-09-28,L,BULL,10,395.0,1957.5,395.0,1957.5,0.321,,0.125,False,0.6060606060606061,True,True
2022-09-28_43L2,2022-09-28,L,BULL,12,-205.0,-205.0,-180.0,-180.0,0.02,58.9,0.9375,True,0.5925925925925926,True,True
2022-09-28_54L2,2022-09-28,L,BULL,12,395.0,1070.0,395.0,1070.0,0.517,41.2,0.8888888888888888,False,0.8108108108108109,False,True
2022-09-29_15L2,2022-09-29,L,BEAR,09,395.0,-205.0,395.0,-430.0,0.367,,0.6666666666666666,True,0.8716707021791769,False,True
2022-09-29_60L2,2022-09-29,L,BEAR,13,395.0,1482.5,395.0,1482.5,0.333,28.3,0.4761904761904761,True,0.9130434782608696,False,True
2022-09-30_11L2,2022-09-30,L,BEAR,09,-205.0,-205.0,395.0,-630.0,0.065,,0.7692307692307693,False,0.8695652173913044,True,False
2022-09-30_19L2,2022-09-30,L,NEUTRAL,10,-205.0,-205.0,-342.5,-342.5,0.687,,0.7586206896551724,True,0.7360406091370558,True,True
2022-09-30_48L2,2022-09-30,L,NEUTRAL,12,-205.0,-205.0,-205.0,-205.0,0.235,23.4,0.2777777777777778,True,0.8219178082191781,False,True
2022-10-03_20L2,2022-10-03,L,BULL,10,-205.0,-205.0,-205.0,-205.0,0.493,,0.2777777777777778,False,0.7086614173228347,True,True
2022-10-03_25L2,2022-10-03,L,BULL,10,-205.0,-205.0,-205.0,-205.0,0.172,,0.7777777777777778,False,0.782608695652174,True,True
2022-10-03_38L2,2022-10-03,L,BEAR,11,-205.0,-205.0,395.0,1432.5,0.0,29.2,0.9666666666666668,True,1.1673151750972763,True,True
2022-10-03_71L2,2022-10-03,L,BULL,14,-205.0,-205.0,-317.5,-317.5,0.205,47.7,0.5555555555555556,False,1.5254237288135597,True,True
2022-10-04_14L2,2022-10-04,L,NEUTRAL,09,-205.0,-205.0,-355.0,-355.0,0.329,,0.9666666666666668,True,0.9646302250803858,True,True
2022-10-04_25L2,2022-10-04,L,NEUTRAL,10,-205.0,-205.0,-92.5,-92.5,0.189,,0.7777777777777778,True,0.3930131004366812,True,True
2022-10-04_30L2,2022-10-04,L,BEAR,11,-205.0,-205.0,-142.5,-142.5,0.023,33.6,0.3076923076923077,True,0.6467661691542288,True,True
2022-10-04_56S2,2022-10-04,S,BULL,13,395.0,-205.0,395.0,-180.0,0.976,22.4,0.75,False,0.642570281124498,False,True
2022-10-05_21S2,2022-10-05,S,BEAR,10,-205.0,-205.0,-292.5,-292.5,0.12,,0.6,True,0.8278145695364238,True,True
2022-10-05_56L2,2022-10-05,L,BULL,13,395.0,645.0,395.0,645.0,0.244,30.8,0.75,True,1.2260536398467432,True,True
2022-10-06_51L2,2022-10-06,L,BULL,12,-205.0,-205.0,-217.5,-217.5,0.072,7.4,0.2105263157894736,False,0.7480314960629921,False,True
2022-10-06_69S2,2022-10-06,S,BEAR,14,-205.0,-205.0,-217.5,-217.5,0.47,27.8,0.3157894736842105,True,0.7335907335907337,True,True
2022-10-07_17S2,2022-10-07,S,BULL,09,-205.0,-205.0,395.0,1920.0,0.483,,0.4666666666666667,False,0.9316770186335402,True,True
2022-10-07_50L2,2022-10-07,L,NEUTRAL,12,-205.0,-205.0,-205.0,-205.0,0.057,39.3,0.3333333333333333,False,0.9424083769633508,False,True
2022-10-07_58L2,2022-10-07,L,BEAR,13,-205.0,-205.0,-292.5,-292.5,0.253,31.9,1.0,True,1.1904761904761905,False,True
2022-10-10_10L2,2022-10-10,L,BEAR,09,395.0,-205.0,395.0,-242.5,,,0.4761904761904761,True,0.4871134020618556,False,False
2022-10-10_28L2,2022-10-10,L,BEAR,10,395.0,-205.0,395.0,-355.0,0.115,,0.9,True,0.9933774834437088,False,True
2022-10-10_34L2,2022-10-10,L,BEAR,11,-205.0,-205.0,-167.5,-167.5,0.136,16.1,0.7333333333333333,True,0.6122448979591837,False,True
2022-10-10_60L2,2022-10-10,L,NEUTRAL,13,395.0,-205.0,395.0,-205.0,0.142,23.3,0.3529411764705882,False,1.0179640718562877,True,True
2022-10-11_12L2,2022-10-11,L,BEAR,09,-205.0,-205.0,-217.5,-217.5,0.203,,0.0526315789473684,False,0.581039755351682,False,True
2022-10-11_47L2,2022-10-11,L,BEAR,12,-205.0,-205.0,-367.5,-367.5,0.204,37.0,0.5806451612903226,False,1.225296442687747,True,True
2022-10-11_77S2,2022-10-11,S,BEAR,14,-205.0,-205.0,-367.5,-367.5,0.283,38.3,0.1935483870967742,False,0.8031088082901554,True,True
2022-10-12_11S2,2022-10-12,S,BEAR,09,-205.0,-205.0,-417.5,-417.5,0.108,,0.3428571428571428,False,0.6822612085769981,True,False
2022-10-12_17L2,2022-10-12,L,NEUTRAL,09,395.0,-205.0,395.0,-430.0,0.143,,0.8333333333333334,True,0.935064935064935,True,True
2022-10-12_38L2,2022-10-12,L,BEAR,11,-205.0,-205.0,-205.0,-205.0,0.412,16.0,0.8888888888888888,True,0.7627118644067796,False,True
2022-10-13_15L2,2022-10-13,L,NEUTRAL,09,395.0,6407.5,395.0,6407.5,0.265,,0.9166666666666666,True,0.9302325581395348,True,True
2022-10-13_37L2,2022-10-13,L,BULL,11,395.0,1932.5,395.0,1932.5,0.165,69.5,0.3529411764705882,False,0.6082289803220036,True,True
2022-10-13_56L2,2022-10-13,L,BULL,13,-205.0,-205.0,-255.0,-255.0,0.322,60.3,0.7727272727272727,False,0.6547619047619048,True,True
2022-10-13_81S2,2022-10-13,S,BULL,15,-205.0,245.0,-117.5,245.0,0.248,34.6,1.0,True,0.3005464480874317,False,True
2022-10-14_27L2,2022-10-14,L,BEAR,10,-205.0,-205.0,-442.5,-442.5,0.127,,0.8378378378378378,True,0.7789473684210526,False,True
2022-10-14_81L2,2022-10-14,L,BEAR,15,-205.0,57.5,-130.0,57.5,0.135,14.8,0.8333333333333334,True,0.3833865814696485,False,True
2022-10-17_14L2,2022-10-17,L,NEUTRAL,09,-205.0,-205.0,-442.5,-442.5,0.009,,0.1351351351351351,False,0.9660574412532638,True,True
2022-10-17_44L2,2022-10-17,L,BEAR,12,-205.0,-205.0,395.0,332.5,0.057,12.6,0.5151515151515151,False,1.2043795620437956,True,True
2022-10-18_32S2,2022-10-18,S,BEAR,11,-205.0,-205.0,-142.5,-142.5,0.224,59.6,0.0,False,0.4140127388535032,True,True
2022-10-18_60L2,2022-10-18,L,NEUTRAL,13,-205.0,-205.0,-355.0,-355.0,0.047,13.3,0.9666666666666668,True,1.2096774193548387,True,True
2022-10-18_69S2,2022-10-18,S,NEUTRAL,14,-205.0,-205.0,-305.0,-305.0,0.636,27.1,0.7692307692307692,False,0.654911838790932,True,True
2022-10-19_9S2,2022-10-19,S,BULL,09,-205.0,-205.0,-367.5,-367.5,,,0.4193548387096774,False,0.5862884160756501,True,False
2022-10-19_53S2,2022-10-19,S,BEAR,12,-205.0,-205.0,-355.0,-355.0,0.347,37.4,0.8,True,1.0169491525423728,True,True
2022-10-19_62S2,2022-10-19,S,NEUTRAL,13,395.0,-205.0,395.0,-255.0,0.584,25.0,0.3636363636363636,False,0.8270676691729323,False,True
2022-10-19_76S2,2022-10-19,S,NEUTRAL,14,-205.0,-205.0,-255.0,-255.0,0.179,16.8,0.409090909090909,False,0.859375,True,True
2022-10-20_16L2,2022-10-20,L,BULL,09,395.0,-205.0,395.0,-355.0,0.403,,0.5666666666666667,False,0.7556675062972291,True,True
2022-10-20_49S2,2022-10-20,S,BEAR,12,395.0,370.0,395.0,370.0,0.281,38.0,0.368421052631579,False,0.6551724137931034,True,True
2022-10-20_80L2,2022-10-20,L,NEUTRAL,15,-205.0,-205.0,-242.5,182.5,0.161,22.3,0.8571428571428571,True,0.695364238410596,True,True
2022-10-21_23S2,2022-10-21,S,BEAR,10,-205.0,-205.0,-367.5,-367.5,0.012,,0.8064516129032258,True,0.7294117647058823,True,True
2022-10-21_36L2,2022-10-21,L,NEUTRAL,11,-205.0,-205.0,-580.0,-580.0,0.247,22.8,0.8958333333333334,True,1.0983981693363845,True,True
2022-10-21_47L2,2022-10-21,L,NEUTRAL,12,-205.0,-205.0,395.0,1457.5,0.131,28.4,0.9444444444444444,True,1.0557184750733135,True,True
2022-10-21_54S2,2022-10-21,S,BULL,12,-205.0,-205.0,-192.5,-192.5,0.438,30.5,0.7058823529411764,False,0.6439393939393939,False,True
2022-10-24_20S2,2022-10-24,S,BULL,10,-205.0,-205.0,-505.0,-505.0,0.138,,0.6666666666666667,True,0.7954545454545455,False,True
2022-10-25_8S2,2022-10-25,S,NEUTRAL,09,-205.0,-205.0,-392.5,-392.5,,,0.8181818181818181,True,0.7451612903225807,False,False
2022-10-25_68L2,2022-10-25,L,BULL,15,-205.0,-205.0,-217.5,-217.5,0.118,21.0,0.9473684210526316,True,1.111111111111111,True,True
2022-10-25_77L2,2022-10-25,L,BULL,14,-205.0,-205.0,-142.5,-142.5,0.275,27.0,0.8461538461538461,False,0.8387096774193549,True,True
2022-10-26_18S2,2022-10-26,S,BULL,10,-205.0,-205.0,-230.0,-230.0,0.28,,0.4,True,0.5291005291005292,False,True
2022-10-27_18S2,2022-10-27,S,NEUTRAL,10,-205.0,-205.0,395.0,3295.0,0.092,,0.2424242424242424,False,0.8418367346938775,True,True
2022-10-27_63S2,2022-10-27,S,BEAR,13,395.0,-205.0,-117.5,-117.5,0.378,27.3,0.6363636363636364,True,0.6547619047619048,True,True
2022-10-28_9S2,2022-10-28,S,NEUTRAL,09,395.0,-205.0,395.0,-430.0,,,0.6666666666666667,False,0.7559055118110236,True,False
2022-10-28_43L2,2022-10-28,L,BULL,12,395.0,1145.0,395.0,1145.0,0.47,35.0,0.4666666666666667,False,0.7389162561576355,True,True
2022-10-28_58L2,2022-10-28,L,NEUTRAL,13,395.0,1020.0,395.0,1020.0,0.233,33.8,0.9333333333333332,True,0.9803921568627452,True,True
2022-10-28_72L2,2022-10-28,L,NEUTRAL,14,395.0,407.5,395.0,407.5,0.298,39.0,0.9166666666666666,True,0.8,True,True
2022-10-31_19L2,2022-10-31,L,NEUTRAL,10,395.0,-205.0,395.0,-255.0,0.196,,0.6363636363636364,True,0.8461538461538461,True,True
2022-10-31_42S2,2022-10-31,S,NEUTRAL,11,-205.0,-205.0,-255.0,-255.0,0.062,18.1,0.8636363636363636,True,0.8270676691729323,True,True
2022-11-01_24L2,2022-11-01,L,NEUTRAL,10,-205.0,-205.0,-305.0,-305.0,0.255,,0.2692307692307692,True,0.7647058823529411,False,True
2022-11-02_17S2,2022-11-02,S,BEAR,09,-205.0,-205.0,-180.0,-180.0,0.119,,0.4375,False,0.9195402298850576,True,True
2022-11-02_48S2,2022-11-02,S,NEUTRAL,12,-205.0,-205.0,-105.0,-105.0,0.412,22.9,0.7,True,0.7633587786259542,True,True
2022-11-03_8L2,2022-11-03,L,NEUTRAL,09,-205.0,-205.0,395.0,332.5,,,0.8690476190476191,True,1.765765765765766,False,False
2022-11-03_26L2,2022-11-03,L,NEUTRAL,10,395.0,-205.0,395.0,-442.5,0.23,,0.2162162162162162,False,1.167192429022082,True,True
2022-11-03_49L2,2022-11-03,L,BULL,12,-205.0,-205.0,-142.5,-142.5,0.277,15.3,0.9230769230769232,True,0.5531914893617021,False,True
2022-11-03_67L2,2022-11-03,L,BULL,14,-205.0,-205.0,-267.5,-267.5,0.423,12.9,0.9130434782608696,True,1.1004784688995215,True,True
2022-11-04_43S2,2022-11-04,S,BEAR,12,-205.0,-205.0,-342.5,-342.5,0.01,32.5,0.5172413793103448,False,0.7360406091370558,True,True
2022-11-07_14S2,2022-11-07,S,NEUTRAL,09,-205.0,-205.0,-280.0,-280.0,0.0,,0.5416666666666667,True,0.6233766233766234,True,True
2022-11-08_8L2,2022-11-08,L,NEUTRAL,09,395.0,-205.0,395.0,-330.0,,,0.1785714285714285,True,0.8235294117647058,True,False
2022-11-08_21L2,2022-11-08,L,BULL,12,-205.0,-205.0,-330.0,-330.0,0.556,,0.8928571428571429,True,1.2612612612612613,True,True
2022-11-08_33L2,2022-11-08,L,BULL,11,-205.0,-205.0,-130.0,-130.0,0.091,64.0,0.8333333333333334,True,0.6486486486486487,True,True
2022-11-09_19L2,2022-11-09,L,BEAR,10,395.0,-205.0,395.0,-567.5,0.627,,0.7021276595744681,False,1.2207792207792207,False,True
2022-11-09_43L2,2022-11-09,L,NEUTRAL,12,-205.0,-205.0,-230.0,-230.0,0.182,19.9,0.95,True,0.9174311926605504,False,True
2022-11-10_13L2,2022-11-10,L,NEUTRAL,09,-205.0,-205.0,-230.0,-230.0,0.356,,0.75,False,0.4347826086956521,True,True
2022-11-10_28S2,2022-11-10,S,NEUTRAL,10,-205.0,-205.0,-355.0,-355.0,0.209,,0.9666666666666668,True,0.925925925925926,False,True
2022-11-10_53S2,2022-11-10,S,NEUTRAL,12,-205.0,-205.0,-267.5,-267.5,0.344,17.7,0.3478260869565217,False,0.795847750865052,False,True
2022-11-10_62L2,2022-11-10,L,NEUTRAL,13,395.0,1457.5,395.0,1457.5,0.18,19.5,0.8333333333333334,False,0.932642487046632,True,True
2022-11-11_8L2,2022-11-11,L,NEUTRAL,09,-205.0,-205.0,395.0,1257.5,,,0.6836734693877551,True,1.9055555555555557,True,False
2022-11-11_19L2,2022-11-11,L,BULL,10,-205.0,-205.0,-242.5,-242.5,0.149,,0.3809523809523809,False,0.6231454005934718,True,True
2022-11-11_77S2,2022-11-11,S,BULL,14,-205.0,-205.0,-180.0,-180.0,0.158,20.5,0.125,False,0.6299212598425197,False,True
2022-11-14_16S2,2022-11-14,S,NEUTRAL,09,-205.0,-205.0,-267.5,-267.5,0.351,,0.7391304347826086,False,0.7796610169491526,False,True
2022-11-15_13S2,2022-11-15,S,NEUTRAL,09,-205.0,-205.0,-230.0,-230.0,0.153,,0.4499999999999999,False,0.5376344086021505,False,True
2022-11-15_24S2,2022-11-15,S,BEAR,10,-205.0,-205.0,-317.5,-317.5,0.27,,0.7777777777777778,False,0.7180851063829787,True,True
2022-11-15_33L2,2022-11-15,L,BEAR,11,-205.0,-205.0,-267.5,-267.5,0.072,18.5,0.8695652173913043,True,0.759075907590759,False,True
2022-11-15_60S2,2022-11-15,S,BEAR,13,-205.0,-205.0,-605.0,-605.0,0.322,34.5,0.1999999999999999,False,0.7473841554559043,False,True
2022-11-16_10S2,2022-11-16,S,BEAR,09,-205.0,-205.0,-430.0,-430.0,,,0.7777777777777778,False,0.9759036144578314,True,False
2022-11-16_26S2,2022-11-16,S,BEAR,10,-205.0,-205.0,-267.5,-267.5,0.01,,0.9130434782608696,True,0.982905982905983,True,True
2022-11-16_61S2,2022-11-16,S,NEUTRAL,13,-205.0,-205.0,-167.5,-167.5,0.317,20.4,0.6,False,0.8982035928143713,True,True
2022-11-17_10L2,2022-11-17,L,BULL,09,395.0,-205.0,395.0,-342.5,,,0.7241379310344828,True,0.9595588235294118,True,False
2022-11-17_39L2,2022-11-17,L,BULL,11,395.0,-205.0,395.0,-217.5,0.544,27.2,1.0,True,0.7983193277310924,True,True
2022-11-18_10L2,2022-11-18,L,BEAR,09,-205.0,-205.0,-230.0,-230.0,,,0.0,False,0.5625,False,False
2022-11-21_20L2,2022-11-21,L,NEUTRAL,10,-205.0,-205.0,-155.0,-155.0,0.35,,0.6428571428571429,False,0.6542056074766356,False,True
2022-11-22_13L2,2022-11-22,L,NEUTRAL,09,-205.0,-205.0,-205.0,-205.0,0.562,,0.8888888888888888,True,0.7563025210084033,True,True
2022-11-22_19S2,2022-11-22,S,NEUTRAL,10,-205.0,-205.0,-242.5,-242.5,0.01,,0.2857142857142857,False,0.9251101321585904,False,True
2022-11-23_20L2,2022-11-23,L,BULL,10,-205.0,-205.0,-192.5,-192.5,0.429,,0.2941176470588235,False,1.0,True,True
2022-11-23_37S2,2022-11-23,S,BULL,11,395.0,-205.0,395.0,-142.5,0.542,29.4,0.7692307692307692,False,0.6989247311827956,True,True
2022-11-23_68L2,2022-11-23,L,NEUTRAL,14,-205.0,-205.0,-255.0,-255.0,0.188,22.2,0.8181818181818182,False,0.873015873015873,True,True
2022-11-23_77L2,2022-11-23,L,NEUTRAL,14,-205.0,220.0,-230.0,220.0,0.075,17.6,0.3,False,1.1299435028248588,True,True
2022-11-25_16L2,2022-11-25,L,NEUTRAL,09,-205.0,-205.0,-92.5,-92.5,0.222,,0.6666666666666666,True,0.6923076923076923,True,True
2022-11-25_31S2,2022-11-25,S,NEUTRAL,11,-205.0,45.0,-80.0,45.0,0.2,25.5,0.625,True,0.8247422680412372,True,True
2022-11-28_9S2,2022-11-28,S,BEAR,09,-205.0,-205.0,-167.5,-167.5,,,0.5333333333333333,True,0.6818181818181818,True,False
2022-11-28_19L2,2022-11-28,L,BEAR,10,-205.0,-205.0,-167.5,-167.5,0.67,,0.2,False,0.7075471698113208,False,True
2022-11-29_9S2,2022-11-29,S,NEUTRAL,09,-205.0,-205.0,-417.5,-417.5,,,0.2857142857142857,False,1.2612612612612613,True,False
2022-11-29_33S2,2022-11-29,S,BULL,11,-205.0,-205.0,-180.0,-180.0,0.371,34.6,0.4375,False,0.8163265306122448,True,True
2022-11-30_10S2,2022-11-30,S,BEAR,09,395.0,-205.0,395.0,-367.5,,,0.8387096774193549,True,0.905844155844156,True,False
2022-11-30_37L2,2022-11-30,L,BEAR,11,-205.0,-205.0,-130.0,-130.0,0.614,41.2,0.5,True,0.7142857142857143,False,True
2022-12-01_30L2,2022-12-01,L,NEUTRAL,10,-205.0,-205.0,-280.0,-280.0,0.141,24.6,0.7083333333333334,True,0.7792207792207793,False,True
2022-12-02_8S2,2022-12-02,S,NEUTRAL,09,-205.0,-205.0,-467.5,-467.5,,,0.8974358974358975,True,0.978494623655914,True,False
2022-12-05_11S2,2022-12-05,S,NEUTRAL,09,-205.0,-205.0,-192.5,-192.5,0.516,,0.8823529411764706,True,0.5841924398625429,True,False
2022-12-05_30S2,2022-12-05,S,BEAR,11,395.0,1020.0,395.0,1020.0,0.881,36.2,1.0,True,1.155778894472362,True,True
2022-12-05_52S2,2022-12-05,S,BEAR,12,395.0,345.0,395.0,345.0,0.011,35.6,0.75,True,1.6666666666666663,True,True
2022-12-06_12S2,2022-12-06,S,NEUTRAL,09,395.0,1145.0,395.0,1145.0,0.704,,0.0869565217391304,False,0.7120743034055729,True,True
2022-12-06_22S2,2022-12-06,S,BEAR,10,-205.0,-205.0,-317.5,-317.5,0.429,,0.8888888888888888,False,1.0384615384615383,True,True
2022-12-06_29S2,2022-12-06,S,BEAR,10,395.0,795.0,395.0,795.0,0.093,71.2,0.4615384615384615,False,0.5627705627705627,True,True
2022-12-06_39S2,2022-12-06,S,BEAR,11,395.0,257.5,395.0,257.5,0.185,66.4,0.6470588235294117,True,0.7083333333333334,True,True
