Date,signal,variant,dir,net
2022-05-18,1E-WT,chase,S,4457.5
2022-05-18,1E-WT,chase,S,3257.5
2022-05-18,1E-WT,retest6,S,3345.0
2022-05-18,1E-WT,chase,S,2632.5
2022-05-18,1E-WT,retest6,S,2720.0
2022-05-18,1E-WT,chase,S,2470.0
2022-05-18,1E-WT,retest6,S,2557.5
2022-05-18,RevFT:Sneaky,natstop,L,-430.0
2022-05-18,RevFT:Sneaky,adrstop,L,-1580.0
2022-05-18,RevFT:IB,natstop,L,-430.0
2022-05-18,RevFT:IB,adrstop,L,-1580.0
2022-05-18,RevFT:Trap,natstop,L,-342.5
2022-05-18,RevFT:Trap,adrstop,L,-1580.0
2022-05-18,MC:CC4,natstop,S,4782.5
2022-05-18,MC:CC4,adrstop,S,4782.5
2022-05-18,MC:CC3,natstop,S,4082.5
2022-05-18,MC:CC3,adrstop,S,4082.5
2022-05-18,MC:CC4,natstop,S,3732.5
2022-05-18,MC:CC4,adrstop,S,3732.5
2022-05-18,MC:CC5,natstop,S,3270.0
2022-05-18,MC:CC5,adrstop,S,3270.0
2022-05-18,MC:CC2,natstop,S,2832.5
2022-05-18,MC:CC2,adrstop,S,2832.5
2022-05-18,MC:CC4,natstop,S,1857.5
2022-05-18,MC:CC4,adrstop,S,1857.5
2022-05-18,MC:CC5,natstop,S,1607.5
2022-05-18,MC:CC5,adrstop,S,1607.5
2022-05-18,MC:CC2,natstop,S,732.5
2022-05-18,MC:CC2,adrstop,S,732.5
2022-05-20,RevFT:Trap,natstop,L,-630.0
2022-05-20,RevFT:Trap,adrstop,L,-1417.5
2022-05-20,RevFT:OB,natstop,L,-855.0
2022-05-20,RevFT:OB,adrstop,L,-1417.5
2022-05-20,RevFT:IB,natstop,S,-492.5
2022-05-20,RevFT:IB,adrstop,S,-1417.5
2022-05-20,RevFT:IB,natstop,L,3157.5
2022-05-20,RevFT:IB,adrstop,L,3157.5
2022-05-20,MC:CC4,natstop,S,-1005.0
2022-05-20,MC:CC4,adrstop,S,-1005.0
2022-05-20,MC:CC3,natstop,S,-1242.5
2022-05-20,MC:CC3,adrstop,S,-1417.5
2022-05-20,MC:CC2,natstop,L,3420.0
2022-05-20,MC:CC2,adrstop,L,3420.0
2022-05-20,MC:CC4,natstop,L,2657.5
2022-05-20,MC:CC4,adrstop,L,2657.5
2022-05-23,1E-WT,chase,L,632.5
2022-05-23,1E-WT,retest6,L,720.0
2022-05-23,1E-WT,chase,L,695.0
2022-05-23,1E-WT,retest6,L,782.5
2022-05-23,1E-WT,chase,L,345.0
2022-05-23,1E-WT,retest6,L,432.5
2022-05-23,1E-WT,chase,L,-1480.0
2022-05-23,1E-WT,retest6,L,-1480.0
2022-05-23,1E-WT,chase,L,-1480.0
2022-05-23,1E-WT,retest6,L,-1480.0
2022-05-23,1E-WT,chase,S,-1480.0
2022-05-23,1E-WT,retest6,S,-1480.0
2022-05-23,1E-WT,chase,L,-230.0
2022-05-23,1E-WT,retest6,L,-142.5
2022-05-23,RevFT:IB,natstop,L,2507.5
2022-05-23,RevFT:IB,adrstop,L,2507.5
2022-05-23,RevFT:IB,natstop,S,-442.5
2022-05-23,RevFT:IB,adrstop,S,-580.0
2022-05-23,RevFT:IB,natstop,S,-405.0
2022-05-23,RevFT:IB,adrstop,S,-255.0
2022-05-23,RevFT:Trap,natstop,L,1057.5
2022-05-23,RevFT:Trap,adrstop,L,1057.5
2022-05-23,RevFT:Trap,natstop,S,-255.0
2022-05-23,RevFT:Trap,adrstop,S,-255.0
2022-05-23,MC:CC4,natstop,L,-955.0
2022-05-23,MC:CC4,adrstop,L,-1480.0
2022-05-24,1E-WT,chase,S,-1442.5
2022-05-24,1E-WT,retest6,S,-1442.5
2022-05-24,1E-WT,chase,S,-1442.5
2022-05-24,1E-WT,retest6,S,-1442.5
2022-05-24,1E-WT,chase,L,1070.0
2022-05-24,1E-WT,retest6,L,1157.5
2022-05-24,RevFT:Trap,natstop,S,-742.5
2022-05-24,RevFT:Trap,adrstop,S,-1442.5
2022-05-24,RevFT:Trap,natstop,S,-667.5
2022-05-24,RevFT:Trap,adrstop,S,-1442.5
2022-05-24,RevFT:Trap,natstop,S,-867.5
2022-05-24,RevFT:Trap,adrstop,S,-1442.5
2022-05-24,MC:CC4,natstop,S,-1217.5
2022-05-24,MC:CC4,adrstop,S,-1442.5
2022-05-24,MC:CC5,natstop,S,-1617.5
2022-05-24,MC:CC5,adrstop,S,-1442.5
2022-05-24,MC:CC2,natstop,S,-1242.5
2022-05-24,MC:CC2,adrstop,S,-1442.5
2022-05-27,1E-WT,chase,L,1795.0
2022-05-27,1E-WT,chase,L,1557.5
2022-05-27,1E-WT,retest6,L,1645.0
2022-05-27,1E-WT,chase,L,1445.0
2022-05-27,1E-WT,retest6,L,1532.5
2022-05-27,1E-WT,chase,S,-1305.0
2022-05-27,1E-WT,retest6,S,-1305.0
2022-05-27,1E-WT,chase,S,-1305.0
2022-05-27,1E-WT,retest6,S,-1305.0
2022-05-27,RevFT:BO,natstop,L,1995.0
2022-05-27,RevFT:BO,adrstop,L,1995.0
2022-05-27,RevFT:BO,natstop,S,-467.5
2022-05-27,RevFT:BO,adrstop,S,-1305.0
2022-05-27,RevFT:Trap,natstop,S,-292.5
2022-05-27,RevFT:Trap,adrstop,S,-1305.0
2022-05-27,RevFT:Trap,natstop,L,1745.0
2022-05-27,RevFT:Trap,adrstop,L,1745.0
2022-05-27,MC:CC4,natstop,L,1882.5
2022-05-27,MC:CC4,adrstop,L,1882.5
2022-05-31,1E-WT,chase,L,-1242.5
2022-05-31,1E-WT,retest6,L,-1242.5
2022-05-31,RevFT:Trap,natstop,S,-692.5
2022-05-31,RevFT:Trap,adrstop,S,-1242.5
2022-05-31,RevFT:OB,natstop,S,-992.5
2022-05-31,RevFT:OB,adrstop,S,-1242.5
2022-05-31,RevFT:BO,natstop,L,-117.5
2022-05-31,RevFT:BO,adrstop,L,-117.5
2022-05-31,RevFT:IB,natstop,S,-642.5
2022-05-31,RevFT:IB,adrstop,S,807.5
2022-05-31,RevFT:OB,natstop,S,-642.5
2022-05-31,RevFT:OB,adrstop,S,932.5
2022-05-31,RevFT:IB,natstop,S,-755.0
2022-05-31,RevFT:IB,adrstop,S,757.5
2022-05-31,MC:CC4,natstop,L,-430.0
2022-05-31,MC:CC4,adrstop,L,-430.0
2022-05-31,MC:CC5,natstop,L,-830.0
2022-05-31,MC:CC5,adrstop,L,-830.0
2022-05-31,MC:CC5,natstop,L,-917.5
2022-05-31,MC:CC5,adrstop,L,-1242.5
2022-06-03,1E-WT,chase,S,32.5
2022-06-03,1E-WT,retest6,S,120.0
2022-06-03,1E-WT,chase,S,-1242.5
2022-06-03,1E-WT,retest6,S,-1242.5
2022-06-03,RevFT:Trap,natstop,L,-455.0
2022-06-03,RevFT:Trap,adrstop,L,-267.5
2022-06-03,RevFT:Trap,natstop,L,232.5
2022-06-03,RevFT:Trap,adrstop,L,232.5
2022-06-03,RevFT:Trap,natstop,S,545.0
2022-06-03,RevFT:Trap,adrstop,S,545.0
2022-06-03,RevFT:Sneaky,natstop,L,-530.0
2022-06-03,RevFT:Sneaky,adrstop,L,-142.5
2022-06-03,RevFT:IB,natstop,S,-142.5
2022-06-03,RevFT:IB,adrstop,S,-142.5
2022-06-03,MC:CC4,natstop,S,-842.5
2022-06-03,MC:CC4,adrstop,S,-1242.5
2022-06-03,MC:CC5,natstop,S,-1030.0
2022-06-03,MC:CC5,adrstop,S,-1242.5
2022-06-03,MC:CC3,natstop,L,32.5
2022-06-03,MC:CC3,adrstop,L,32.5
2022-06-06,1E-WT,chase,L,-1117.5
2022-06-06,1E-WT,retest6,L,-1117.5
2022-06-06,RevFT:Sneaky,natstop,S,2182.5
2022-06-06,RevFT:Sneaky,adrstop,S,2182.5
2022-06-06,RevFT:Trap,natstop,S,1895.0
2022-06-06,RevFT:Trap,adrstop,S,1895.0
2022-06-06,RevFT:Trap,natstop,L,-355.0
2022-06-06,RevFT:Trap,adrstop,L,-1117.5
2022-06-06,RevFT:Trap,natstop,L,-567.5
2022-06-06,RevFT:Trap,adrstop,L,-242.5
2022-06-06,MC:CC3,natstop,S,1445.0
2022-06-06,MC:CC3,adrstop,S,1445.0
2022-06-06,MC:CC4,natstop,S,695.0
2022-06-06,MC:CC4,adrstop,S,695.0
2022-06-06,MC:CC2,natstop,S,795.0
2022-06-06,MC:CC2,adrstop,S,795.0
2022-06-06,MC:CC2,natstop,S,170.0
2022-06-06,MC:CC2,adrstop,S,170.0
2022-06-07,RevFT:IB,natstop,L,1970.0
2022-06-07,RevFT:IB,adrstop,L,1970.0
2022-06-07,RevFT:OB,natstop,L,520.0
2022-06-07,RevFT:OB,adrstop,L,520.0
2022-06-07,RevFT:IB,natstop,S,-580.0
2022-06-07,RevFT:IB,adrstop,S,-1092.5
2022-06-07,MC:CC4,natstop,L,1595.0
2022-06-07,MC:CC4,adrstop,L,1595.0
2022-06-07,MC:CC5,natstop,L,1182.5
2022-06-07,MC:CC5,adrstop,L,-1092.5
2022-06-07,MC:CC5,natstop,S,-855.0
2022-06-07,MC:CC5,adrstop,S,-1092.5
2022-06-07,MC:CC3,natstop,L,1657.5
2022-06-07,MC:CC3,adrstop,L,1657.5
2022-06-07,MC:CC5,natstop,L,1545.0
2022-06-07,MC:CC5,adrstop,L,1545.0
2022-06-07,MC:CC3,natstop,L,357.5
2022-06-07,MC:CC3,adrstop,L,357.5
2022-06-07,MC:CC3,natstop,S,-705.0
2022-06-07,MC:CC3,adrstop,S,-1092.5
2022-06-10,RevFT:BO,natstop,L,-817.5
2022-06-10,RevFT:BO,adrstop,L,-1092.5
2022-06-10,RevFT:Sneaky,natstop,S,-855.0
2022-06-10,RevFT:Sneaky,adrstop,S,-1092.5
2022-06-10,RevFT:Trap,natstop,L,-580.0
2022-06-10,RevFT:Trap,adrstop,L,-142.5
2022-06-10,RevFT:BO,natstop,S,-680.0
2022-06-10,RevFT:BO,adrstop,S,-1092.5
2022-06-10,RevFT:Trap,natstop,S,-367.5
2022-06-10,RevFT:Trap,adrstop,S,-1092.5
2022-06-10,RevFT:BO,natstop,L,-542.5
2022-06-10,RevFT:BO,adrstop,L,-105.0
2022-06-10,MC:CC3,natstop,L,-905.0
2022-06-10,MC:CC3,adrstop,L,-1092.5
2022-06-10,MC:CC3,natstop,S,-680.0
2022-06-10,MC:CC3,adrstop,S,-1092.5
2022-06-10,MC:CC3,natstop,S,-967.5
2022-06-10,MC:CC3,adrstop,S,-1092.5
2022-06-10,MC:CC2,natstop,L,-730.0
2022-06-10,MC:CC2,adrstop,L,-1092.5
2022-06-13,1E-WT,chase,L,-1067.5
2022-06-13,1E-WT,retest6,L,-1067.5
2022-06-13,1E-WT,chase,L,-1067.5
2022-06-13,1E-WT,retest6,L,-1067.5
2022-06-13,1E-WT,chase,L,-1067.5
2022-06-13,1E-WT,retest6,L,-1067.5
2022-06-13,1E-WT,chase,L,-1067.5
2022-06-13,1E-WT,retest6,L,-1067.5
2022-06-13,RevFT:OB,natstop,L,-1180.0
2022-06-13,RevFT:OB,adrstop,L,-1067.5
2022-06-13,RevFT:BO,natstop,S,1920.0
2022-06-13,RevFT:BO,adrstop,S,1920.0
2022-06-13,RevFT:OB,natstop,L,-1117.5
2022-06-13,RevFT:OB,adrstop,L,-1067.5
2022-06-13,RevFT:BO,natstop,S,1132.5
2022-06-13,RevFT:BO,adrstop,S,1132.5
2022-06-13,RevFT:Trap,natstop,L,-855.0
2022-06-13,RevFT:Trap,adrstop,L,-1067.5
2022-06-13,MC:CC4,natstop,S,-1830.0
2022-06-13,MC:CC4,adrstop,S,-1067.5
2022-06-13,MC:CC3,natstop,S,-1130.0
2022-06-13,MC:CC3,adrstop,S,-1067.5
2022-06-13,MC:CC3,natstop,L,-1667.5
2022-06-13,MC:CC3,adrstop,L,-1067.5
2022-06-13,MC:CC2,natstop,L,-1230.0
2022-06-13,MC:CC2,adrstop,L,-1067.5
2022-06-13,MC:CC4,natstop,S,1357.5
2022-06-13,MC:CC4,adrstop,S,1357.5
2022-06-13,MC:CC3,natstop,L,-1455.0
2022-06-13,MC:CC3,adrstop,L,-1067.5
2022-06-15,1E-WT,chase,S,-1167.5
2022-06-15,1E-WT,retest6,S,-1167.5
2022-06-15,1E-WT,chase,L,-1167.5
