Date,dir,variant,net
2024-11-04,L,scale2x,-767.5
2024-11-04,L,retest2,-767.5
2024-11-04,L,retest6,-767.5
2024-11-07,L,base,645.0
2024-11-07,L,be1.0,645.0
2024-11-07,L,be0.5,-17.5
2024-11-07,L,tight6,123.7
2024-11-07,L,scale2x,645.0
2024-11-07,L,retest2,620.0
2024-11-07,L,retest6,670.0
2024-11-08,L,base,-442.5
2024-11-08,L,be1.0,-442.5
2024-11-08,L,be0.5,-442.5
2024-11-08,L,tight6,72.5
2024-11-08,L,scale2x,-442.5
2024-11-08,L,retest2,-467.5
2024-11-08,L,retest6,-417.5
2024-11-12,S,base,332.5
2024-11-12,S,be1.0,-17.5
2024-11-12,S,be0.5,-17.5
2024-11-12,S,tight6,156.3
2024-11-12,S,scale2x,920.0
2024-11-12,S,retest2,307.5
2024-11-12,S,retest6,357.5
2024-11-13,L,base,-780.0
2024-11-13,L,be1.0,-780.0
2024-11-13,L,be0.5,-780.0
2024-11-13,L,tight6,-92.5
2024-11-13,L,scale2x,-780.0
2024-11-13,L,retest2,-780.0
2024-11-13,L,retest6,-780.0
2024-11-13,L,base,-780.0
2024-11-13,L,be1.0,-780.0
2024-11-13,L,be0.5,-780.0
2024-11-13,L,tight6,-17.5
2024-11-13,L,scale2x,-780.0
2024-11-13,L,retest2,-780.0
2024-11-13,L,retest6,-780.0
2024-11-14,L,base,-780.0
2024-11-14,L,be1.0,-780.0
2024-11-14,L,be0.5,-780.0
2024-11-14,L,tight6,-580.0
2024-11-14,L,scale2x,-780.0
2024-11-14,L,retest2,-780.0
2024-11-14,L,retest6,-780.0
2024-11-21,L,base,-430.0
2024-11-21,L,be1.0,-430.0
2024-11-21,L,be0.5,-430.0
2024-11-21,L,tight6,-130.0
2024-11-21,L,scale2x,-430.0
2024-11-21,L,retest2,-455.0
2024-11-21,L,retest6,-405.0
2024-11-22,S,base,-817.5
2024-11-22,S,be1.0,-817.5
2024-11-22,S,be0.5,-817.5
2024-11-22,S,tight6,-667.5
2024-11-22,S,scale2x,-817.5
2024-11-22,S,retest2,-817.5
2024-11-22,S,retest6,-817.5
2024-11-25,S,base,107.5
2024-11-25,S,be1.0,107.5
2024-11-25,S,be0.5,107.5
2024-11-25,S,tight6,-87.5
2024-11-25,S,scale2x,107.5
2024-11-25,S,retest2,82.5
2024-11-25,S,retest6,132.5
2024-11-25,S,base,-442.5
2024-11-25,S,be1.0,-442.5
2024-11-25,S,be0.5,-442.5
2024-11-25,S,tight6,-201.3
2024-11-25,S,scale2x,-442.5
2024-11-25,S,retest2,-467.5
2024-11-25,S,retest6,-417.5
2024-11-26,S,base,-855.0
2024-11-26,S,be1.0,-855.0
2024-11-26,S,be0.5,-855.0
2024-11-26,S,tight6,-542.5
2024-11-26,S,scale2x,-855.0
2024-11-26,S,retest2,-855.0
2024-11-26,S,retest6,-855.0
2024-12-03,L,base,345.0
2024-12-03,L,be1.0,345.0
2024-12-03,L,be0.5,345.0
2024-12-03,L,tight6,-80.0
2024-12-03,L,scale2x,345.0
2024-12-03,L,retest2,320.0
2024-12-03,L,retest6,370.0
2024-12-09,L,base,-455.0
2024-12-09,L,be1.0,-455.0
2024-12-09,L,be0.5,-17.5
2024-12-09,L,tight6,-205.0
2024-12-09,L,scale2x,-455.0
2024-12-09,L,retest2,-455.0
2024-12-09,L,retest6,-455.0
2024-12-10,L,base,-417.5
2024-12-10,L,be1.0,-417.5
2024-12-10,L,be0.5,-17.5
2024-12-10,L,tight6,-80.0
2024-12-10,L,scale2x,-417.5
2024-12-10,L,retest2,-417.5
2024-12-10,L,retest6,-417.5
2024-12-10,S,base,557.5
2024-12-10,S,be1.0,557.5
2024-12-10,S,be0.5,-17.5
2024-12-10,S,tight6,-217.5
2024-12-10,S,scale2x,670.0
2024-12-10,S,retest2,532.5
2024-12-10,S,retest6,582.5
2024-12-11,L,base,57.5
2024-12-11,L,be1.0,57.5
2024-12-11,L,be0.5,57.5
2024-12-11,L,tight6,57.5
2024-12-11,L,scale2x,57.5
2024-12-11,L,retest2,32.5
2024-12-11,L,retest6,82.5
2024-12-11,L,base,-430.0
2024-12-11,L,be1.0,-430.0
2024-12-11,L,be0.5,-430.0
2024-12-11,L,tight6,61.2
2024-12-11,L,scale2x,-430.0
2024-12-11,L,retest2,-430.0
2024-12-11,L,retest6,-430.0
2024-12-16,L,base,-255.0
2024-12-16,L,be1.0,-17.5
2024-12-16,L,be0.5,-17.5
2024-12-16,L,tight6,-156.2
2024-12-16,L,scale2x,-255.0
2024-12-16,L,retest2,-280.0
2024-12-16,L,retest6,-230.0
2024-12-17,L,base,-467.5
2024-12-17,L,be1.0,-17.5
2024-12-17,L,be0.5,-17.5
2024-12-17,L,tight6,372.5
2024-12-17,L,scale2x,-467.5
2024-12-17,L,retest2,-467.5
2024-12-17,L,retest6,-467.5
2024-12-17,L,base,-467.5
2024-12-17,L,be1.0,-467.5
2024-12-17,L,be0.5,-17.5
2024-12-17,L,tight6,45.0
2024-12-17,L,scale2x,-467.5
2024-12-17,L,retest2,-467.5
2024-12-17,L,retest6,-467.5
2024-12-18,S,base,10445.0
2024-12-18,S,be1.0,10445.0
2024-12-18,S,be0.5,10445.0
2024-12-18,S,tight6,10445.0
2024-12-18,S,scale2x,5676.2
2024-12-18,S,retest2,10420.0
2024-12-18,S,retest6,10470.0
2024-12-19,S,base,-792.5
2024-12-19,S,be1.0,-792.5
2024-12-19,S,be0.5,-17.5
2024-12-19,S,tight6,-792.5
2024-12-19,S,scale2x,-792.5
2024-12-19,S,retest2,-792.5
2024-12-19,S,retest6,-792.5
2024-12-30,S,base,-1242.5
2024-12-30,S,be1.0,-1242.5
2024-12-30,S,be0.5,-1242.5
2024-12-30,S,tight6,-255.0
2024-12-30,S,scale2x,-1242.5
2024-12-30,S,retest2,-1242.5
2024-12-30,S,retest6,-1242.5
2024-12-31,S,base,332.5
2024-12-31,S,be1.0,-17.5
2024-12-31,S,be0.5,-17.5
2024-12-31,S,tight6,202.5
2024-12-31,S,scale2x,332.5
2024-12-31,S,retest2,307.5
2024-12-31,S,retest6,357.5
2024-12-31,S,base,132.5
2024-12-31,S,be1.0,132.5
2024-12-31,S,be0.5,-17.5
2024-12-31,S,tight6,480.0
2024-12-31,S,scale2x,132.5
2024-12-31,S,retest2,107.5
2024-12-31,S,retest6,157.5
2025-01-03,S,base,-1467.5
2025-01-03,S,be1.0,-1467.5
2025-01-03,S,be0.5,-1467.5
2025-01-03,S,tight6,-308.7
2025-01-03,S,scale2x,-1467.5
2025-01-03,S,retest2,-1467.5
2025-01-03,S,retest6,-1467.5
2025-01-03,S,base,-530.0
2025-01-03,S,be1.0,-530.0
2025-01-03,S,be0.5,-530.0
2025-01-03,S,tight6,-542.5
2025-01-03,S,scale2x,-530.0
2025-01-03,S,retest2,-555.0
2025-01-03,S,retest6,-505.0
2025-01-06,L,base,-1205.0
2025-01-06,L,be1.0,-1205.0
2025-01-06,L,be0.5,-1205.0
2025-01-06,L,tight6,-330.0
2025-01-06,L,scale2x,-1205.0
2025-01-06,L,retest2,-1205.0
2025-01-06,L,retest6,-1205.0
2025-01-06,S,base,-205.0
2025-01-06,S,be1.0,-205.0
2025-01-06,S,be0.5,-17.5
2025-01-06,S,tight6,240.0
2025-01-06,S,scale2x,-205.0
2025-01-06,S,retest2,-230.0
2025-01-06,S,retest6,-180.0
2025-01-13,L,base,882.5
2025-01-13,L,be1.0,882.5
2025-01-13,L,be0.5,-17.5
2025-01-13,L,tight6,8.7
2025-01-13,L,scale2x,882.5
2025-01-13,L,retest2,857.5
2025-01-13,L,retest6,907.5
2025-01-14,S,base,-1155.0
2025-01-14,S,be1.0,-17.5
2025-01-14,S,be0.5,-17.5
2025-01-14,S,tight6,556.3
2025-01-14,S,scale2x,-1155.0
2025-01-14,S,retest2,-1155.0
2025-01-14,S,retest6,-1155.0
2025-01-14,L,base,-1155.0
2025-01-14,L,be1.0,-1155.0
2025-01-14,L,be0.5,-1155.0
2025-01-14,L,tight6,-92.5
2025-01-14,L,scale2x,-1155.0
2025-01-14,L,retest2,-1155.0
2025-01-14,L,retest6,-1155.0
2025-01-15,S,base,-1142.5
2025-01-15,S,be1.0,-1142.5
2025-01-15,S,be0.5,-1142.5
2025-01-15,S,tight6,-580.0
2025-01-15,S,scale2x,-1142.5
2025-01-15,S,retest2,-1142.5
2025-01-15,S,retest6,-1142.5
2025-01-17,L,base,145.0
2025-01-17,L,be1.0,145.0
2025-01-17,L,be0.5,145.0
2025-01-17,L,tight6,192.5
2025-01-17,L,scale2x,145.0
2025-01-17,L,retest2,120.0
2025-01-17,L,retest6,170.0
2025-01-17,L,base,-505.0
2025-01-17,L,be1.0,-505.0
2025-01-17,L,be0.5,-17.5
2025-01-17,L,tight6,191.3
2025-01-17,L,scale2x,-505.0
2025-01-17,L,retest2,-530.0
2025-01-17,L,retest6,-480.0
2025-01-21,L,base,195.0
2025-01-21,L,be1.0,195.0
2025-01-21,L,be0.5,195.0
2025-01-21,L,tight6,-141.3
2025-01-21,L,scale2x,195.0
2025-01-21,L,retest2,170.0
2025-01-21,L,retest6,220.0
2025-01-24,S,base,370.0
2025-01-24,S,be1.0,370.0
2025-01-24,S,be0.5,370.0
2025-01-24,S,tight6,337.5
2025-01-24,S,scale2x,370.0
2025-01-24,S,retest2,345.0
2025-01-24,S,retest6,395.0
2025-01-27,L,base,-705.0
2025-01-27,L,be1.0,-705.0
2025-01-27,L,be0.5,-705.0
2025-01-27,L,tight6,-705.0
2025-01-27,L,scale2x,-705.0
2025-01-27,L,retest2,-705.0
2025-01-27,L,retest6,-705.0
2025-01-28,S,base,-705.0
2025-01-28,S,be1.0,-705.0
2025-01-28,S,be0.5,-705.0
2025-01-28,S,tight6,-705.0
2025-01-28,S,scale2x,-705.0
2025-01-28,S,retest2,-705.0
2025-01-28,S,retest6,-705.0
2025-02-03,L,base,-830.0
2025-02-03,L,be1.0,-830.0
2025-02-03,L,be0.5,-830.0
2025-02-03,L,tight6,-830.0
2025-02-03,L,scale2x,-830.0
2025-02-03,L,retest2,-830.0
2025-02-03,L,retest6,-830.0
2025-02-05,S,base,-917.5
2025-02-05,S,be1.0,-917.5
2025-02-05,S,be0.5,-917.5
2025-02-05,S,tight6,-142.5
2025-02-05,S,scale2x,-917.5
2025-02-05,S,retest2,-917.5
2025-02-05,S,retest6,-917.5
2025-02-10,L,base,-180.0
2025-02-10,L,be1.0,-180.0
2025-02-10,L,be0.5,-180.0
2025-02-10,L,tight6,45.0
2025-02-10,L,scale2x,-180.0
2025-02-10,L,retest2,-205.0
2025-02-10,L,retest6,-155.0
2025-02-10,L,base,-317.5
2025-02-10,L,be1.0,-317.5
2025-02-10,L,be0.5,-317.5
2025-02-10,L,tight6,-267.5
2025-02-10,L,scale2x,-317.5
2025-02-10,L,retest2,-342.5
2025-02-10,L,retest6,-292.5
2025-02-10,S,base,-17.5
2025-02-10,S,be1.0,-17.5
2025-02-10,S,be0.5,-17.5
2025-02-10,S,tight6,-230.0
2025-02-10,S,scale2x,-17.5
2025-02-10,S,retest2,-42.5
2025-02-10,S,retest6,7.5
2025-02-10,L,base,-317.5
2025-02-10,L,be1.0,-317.5
2025-02-10,L,be0.5,-317.5
2025-02-10,L,tight6,-30.0
2025-02-10,L,scale2x,-317.5
2025-02-10,L,retest2,-342.5
2025-02-11,L,base,782.5
2025-02-11,L,be1.0,782.5
2025-02-11,L,be0.5,782.5
2025-02-11,L,tight6,177.5
2025-02-11,L,scale2x,782.5
2025-02-11,L,retest2,757.5
2025-02-11,L,retest6,807.5
2025-02-11,L,base,270.0
2025-02-11,L,be1.0,270.0
2025-02-11,L,be0.5,-17.5
2025-02-11,L,tight6,-480.0
2025-02-11,L,scale2x,270.0
2025-02-11,L,retest2,245.0
2025-02-11,L,retest6,295.0
2025-02-11,L,base,232.5
2025-02-11,L,be1.0,232.5
2025-02-11,L,be0.5,-17.5
2025-02-11,L,tight6,232.5
2025-02-11,L,scale2x,232.5
2025-02-11,L,retest2,207.5
2025-02-11,L,retest6,257.5
2025-02-13,L,base,-917.5
2025-02-13,L,be1.0,-917.5
2025-02-13,L,be0.5,-917.5
2025-02-13,L,tight6,-167.5
2025-02-13,L,scale2x,-917.5
2025-02-13,L,retest2,-917.5
2025-02-13,L,retest6,1345.0
2025-02-14,L,base,-405.0
2025-02-14,L,be1.0,-405.0
2025-02-14,L,be0.5,-405.0
2025-02-14,L,tight6,-267.5
2025-02-14,L,scale2x,-405.0
2025-02-14,L,retest2,-430.0
2025-02-14,L,retest6,-380.0
2025-02-14,L,base,-217.5
2025-02-14,L,be1.0,-217.5
2025-02-14,L,be0.5,-217.5
2025-02-14,L,tight6,8.7
2025-02-14,L,scale2x,-217.5
2025-02-14,L,retest2,-242.5
2025-02-14,L,retest6,-192.5
2025-02-14,L,base,-180.0
2025-02-14,L,be1.0,-180.0
2025-02-14,L,be0.5,-180.0
2025-02-14,L,tight6,-105.0
2025-02-14,L,scale2x,-180.0
2025-02-14,L,retest2,-205.0
2025-02-14,L,retest6,-155.0
2025-02-18,S,base,-692.5
2025-02-18,S,be1.0,-17.5
2025-02-18,S,be0.5,-17.5
2025-02-18,S,tight6,-167.5
2025-02-18,S,scale2x,-692.5
2025-02-18,S,retest2,-692.5
2025-02-18,S,retest6,-692.5
2025-02-18,S,base,-692.5
2025-02-18,S,be1.0,-692.5
2025-02-18,S,be0.5,-692.5
2025-02-18,S,tight6,-255.0
2025-02-18,S,scale2x,-692.5
2025-02-18,S,retest2,-692.5
2025-02-18,S,retest6,-692.5
2025-02-18,S,base,-692.5
2025-02-18,S,be1.0,-692.5
2025-02-18,S,be0.5,-692.5
2025-02-18,S,tight6,-342.5
2025-02-18,S,scale2x,-692.5
2025-02-18,S,retest2,-692.5
2025-02-18,S,retest6,-692.5
2025-02-19,L,base,382.5
2025-02-19,L,be1.0,382.5
2025-02-19,L,be0.5,382.5
2025-02-19,L,tight6,-72.5
2025-02-19,L,scale2x,382.5
2025-02-19,L,retest2,357.5
2025-02-19,L,retest6,407.5
2025-02-21,S,base,3070.0
2025-02-21,S,be1.0,3070.0
2025-02-21,S,be0.5,3070.0
2025-02-21,S,tight6,-480.0
2025-02-21,S,scale2x,2151.2
2025-02-21,S,retest2,3045.0
2025-02-21,S,retest6,3095.0
2025-02-21,S,base,757.5
2025-02-21,S,be1.0,757.5
2025-02-21,S,be0.5,-17.5
2025-02-21,S,tight6,757.5
2025-02-21,S,scale2x,757.5
2025-02-21,S,retest2,732.5
2025-02-21,S,retest6,782.5
2025-02-25,S,base,-742.5
2025-02-25,S,be1.0,-17.5
2025-02-25,S,be0.5,-17.5
2025-02-25,S,tight6,307.5
2025-02-25,S,scale2x,-742.5
2025-02-25,S,retest2,-742.5
2025-02-25,S,retest6,-742.5
2025-02-26,L,base,-817.5
2025-02-26,L,be1.0,-817.5
2025-02-26,L,be0.5,-817.5
2025-02-26,L,tight6,-98.8
2025-02-26,L,scale2x,-817.5
2025-02-26,L,retest2,-817.5
2025-02-26,L,retest6,-817.5
2025-02-26,L,base,-817.5
2025-02-26,L,be1.0,-817.5
2025-02-26,L,be0.5,-817.5
2025-02-26,L,tight6,-280.0
2025-02-26,L,scale2x,-817.5
2025-02-26,L,retest2,-817.5
2025-02-26,L,retest6,-817.5
2025-03-03,L,base,-1092.5
2025-03-03,L,be1.0,-1092.5
2025-03-03,L,be0.5,-17.5
2025-03-03,L,tight6,-542.5
2025-03-03,L,scale2x,-1092.5
2025-03-03,L,retest2,-1092.5
2025-03-03,L,retest6,-1092.5
2025-03-03,S,base,2332.5
2025-03-03,S,be1.0,2332.5
2025-03-03,S,be0.5,-17.5
2025-03-03,S,tight6,-167.5
2025-03-03,S,scale2x,2232.5
2025-03-03,S,retest2,2307.5
2025-03-03,S,retest6,2357.5
2025-03-04,S,base,-1342.5
2025-03-04,S,be1.0,-1342.5
2025-03-04,S,be0.5,-17.5
2025-03-04,S,tight6,-228.8
2025-03-04,S,scale2x,-1342.5
2025-03-04,S,retest2,-1342.5
2025-03-04,S,retest6,-1342.5
2025-03-05,S,base,-1492.5
2025-03-05,S,be1.0,-1492.5
2025-03-05,S,be0.5,-1492.5
2025-03-05,S,tight6,-992.5
2025-03-05,S,scale2x,-1492.5
2025-03-05,S,retest2,-1492.5
2025-03-05,S,retest6,-1492.5
2025-03-06,S,base,-905.0
2025-03-06,S,be1.0,-905.0
2025-03-06,S,be0.5,-17.5
2025-03-06,S,tight6,-867.5
2025-03-06,S,scale2x,-905.0
2025-03-06,S,retest2,-930.0
2025-03-06,S,retest6,-880.0
2025-03-07,S,base,-1692.5
2025-03-07,S,be1.0,-17.5
2025-03-07,S,be0.5,-17.5
2025-03-07,S,tight6,685.0
2025-03-07,S,scale2x,-1692.5
2025-03-07,S,retest2,-1692.5
2025-03-07,S,retest6,-1692.5
2025-03-13,S,base,-267.5
2025-03-13,S,be1.0,-267.5
2025-03-13,S,be0.5,-17.5
2025-03-13,S,tight6,10.0
2025-03-13,S,scale2x,-267.5
2025-03-13,S,retest2,-292.5
2025-03-13,S,retest6,-242.5
2025-03-18,S,base,-730.0
2025-03-18,S,be1.0,-730.0
2025-03-18,S,be0.5,-730.0
2025-03-18,S,tight6,3.8
2025-03-18,S,scale2x,-730.0
2025-03-18,S,retest2,-755.0
2025-03-18,S,retest6,-705.0
2025-03-19,L,base,-1517.5
2025-03-19,L,be1.0,-1517.5
2025-03-19,L,be0.5,-1517.5
2025-03-19,L,tight6,-192.5
2025-03-19,L,scale2x,-1517.5
2025-03-19,L,retest2,-1517.5
2025-03-19,L,retest6,-1517.5
2025-03-21,S,base,-1442.5
2025-03-21,S,be1.0,-1442.5
2025-03-21,S,be0.5,-1442.5
2025-03-21,S,tight6,-1117.5
2025-03-21,S,scale2x,-1442.5
2025-03-21,S,retest2,-1442.5
2025-03-21,S,retest6,-1442.5
2025-03-21,L,base,895.0
2025-03-21,L,be1.0,895.0
2025-03-21,L,be0.5,895.0
2025-03-21,L,tight6,63.8
2025-03-21,L,scale2x,895.0
2025-03-21,L,retest2,870.0
2025-03-21,L,retest6,920.0
2025-03-24,S,base,-1367.5
2025-03-24,S,be1.0,-1367.5
2025-03-24,S,be0.5,-1367.5
2025-03-24,S,tight6,-530.0
2025-03-24,S,scale2x,-1367.5
2025-03-24,S,retest2,-1367.5
2025-03-24,S,retest6,-1367.5
2025-03-26,S,base,2457.5
2025-03-26,S,be1.0,2457.5
2025-03-26,S,be0.5,2457.5
2025-03-26,S,tight6,495.0
2025-03-26,S,scale2x,2320.0
2025-03-26,S,retest2,2432.5
2025-03-26,S,retest6,2482.5
2025-03-26,S,base,1682.5
2025-03-26,S,be1.0,1682.5
2025-03-26,S,be0.5,1682.5
2025-03-26,S,tight6,682.5
2025-03-26,S,scale2x,1932.5
2025-03-26,S,retest2,1657.5
2025-03-26,S,base,945.0
2025-03-26,S,be1.0,945.0
2025-03-26,S,be0.5,945.0
2025-03-26,S,tight6,348.7
2025-03-26,S,scale2x,945.0
2025-03-26,S,retest2,920.0
2025-03-26,S,retest6,970.0
2025-03-26,S,base,-192.5
2025-03-26,S,be1.0,-192.5
2025-03-26,S,be0.5,-17.5
2025-03-26,S,tight6,-480.0
2025-03-26,S,scale2x,-192.5
2025-03-26,S,retest2,-217.5
2025-03-26,S,retest6,-167.5
2025-03-28,S,retest2,2307.5
2025-03-28,S,base,407.5
2025-03-28,S,be1.0,407.5
2025-03-28,S,be0.5,407.5
2025-03-28,S,tight6,-455.0
2025-03-28,S,scale2x,407.5
2025-03-28,S,retest2,382.5
2025-03-28,S,retest6,432.5
2025-04-01,S,base,-1205.0
2025-04-01,S,be1.0,-1205.0
2025-04-01,S,be0.5,-1205.0
2025-04-01,S,tight6,-830.0
2025-04-01,S,scale2x,-1205.0
2025-04-01,S,retest2,-1205.0
2025-04-01,S,retest6,-1205.0
2025-04-03,S,base,2707.5
2025-04-03,S,be1.0,2707.5
2025-04-03,S,be0.5,2707.5
2025-04-03,S,tight6,750.0
2025-04-03,S,scale2x,2670.0
2025-04-03,S,retest2,2682.5
2025-04-03,S,retest6,2732.5
2025-04-09,S,base,-2680.0
2025-04-09,S,be1.0,-2680.0
2025-04-09,S,be0.5,-2680.0
2025-04-09,S,tight6,-105.0
2025-04-09,S,scale2x,-2680.0
2025-04-09,S,retest2,-2680.0
2025-04-09,S,retest6,-2680.0
2025-04-09,L,base,5457.5
2025-04-09,L,be1.0,-17.5
2025-04-09,L,be0.5,-17.5
2025-04-09,L,tight6,5457.5
2025-04-09,L,scale2x,5382.5
2025-04-09,L,retest2,5432.5
2025-04-09,L,retest6,5482.5
2025-04-11,S,base,-3630.0
2025-04-11,S,be1.0,-3630.0
2025-04-11,S,be0.5,-17.5
2025-04-11,S,tight6,717.5
2025-04-11,S,scale2x,-3630.0
2025-04-11,S,retest2,-3630.0
2025-04-11,S,retest6,-3630.0
2025-04-11,L,base,220.0
2025-04-11,L,be1.0,220.0
2025-04-11,L,be0.5,220.0
2025-04-11,L,tight6,220.0
2025-04-11,L,scale2x,220.0
2025-04-11,L,retest2,195.0
2025-04-11,L,retest6,245.0
2025-04-14,S,base,-1505.0
2025-04-14,S,be1.0,-1505.0
2025-04-14,S,be0.5,-1505.0
2025-04-14,S,tight6,-767.5
2025-04-14,S,scale2x,-1505.0
2025-04-14,S,retest2,-1530.0
2025-04-14,S,retest6,-1480.0
2025-04-15,S,base,532.5
2025-04-15,S,be1.0,532.5
2025-04-15,S,be0.5,532.5
2025-04-15,S,tight6,373.7
2025-04-15,S,scale2x,532.5
2025-04-15,S,retest2,507.5
2025-04-15,S,retest6,557.5
2025-04-21,S,base,-1080.0
2025-04-21,S,be1.0,-1080.0
2025-04-21,S,be0.5,-1080.0
2025-04-21,S,tight6,-321.2
2025-04-21,S,scale2x,-1080.0
2025-04-21,S,retest2,-1105.0
2025-04-21,S,retest6,-1055.0
2025-04-21,S,base,-1892.5
2025-04-21,S,be1.0,-1892.5
2025-04-21,S,be0.5,-1892.5
2025-04-21,S,tight6,361.2
2025-04-21,S,scale2x,-1892.5
2025-04-21,S,retest2,-1917.5
2025-04-21,S,retest6,-1867.5
2025-04-21,S,base,-1892.5
2025-04-21,S,be1.0,-1892.5
2025-04-21,S,be0.5,-1892.5
2025-04-21,S,tight6,82.5
2025-04-21,S,scale2x,-1892.5
2025-04-21,S,retest2,-1917.5
2025-04-21,S,retest6,-1867.5
2025-04-24,L,base,2420.0
2025-04-24,L,be1.0,2420.0
2025-04-24,L,be0.5,2420.0
2025-04-24,L,tight6,86.2
2025-04-24,L,scale2x,2420.0
2025-04-24,L,retest2,2395.0
2025-04-24,L,retest6,2445.0
2025-04-24,L,base,2232.5
2025-04-24,L,be1.0,2232.5
2025-04-24,L,be0.5,2232.5
2025-04-24,L,tight6,2232.5
2025-04-24,L,scale2x,2232.5
2025-04-24,L,retest2,2207.5
2025-04-24,L,retest6,2257.5
2025-04-29,S,base,-942.5
2025-04-29,S,be1.0,-942.5
2025-04-29,S,be0.5,-942.5
2025-04-29,S,tight6,-1130.0
2025-04-29,S,scale2x,-942.5
2025-04-29,S,retest2,-967.5
2025-04-29,S,retest6,-917.5
2025-05-01,S,base,1807.5
2025-05-01,S,be1.0,1807.5
2025-05-01,S,be0.5,1807.5
2025-05-01,S,tight6,-480.0
2025-05-01,S,scale2x,1807.5
2025-05-01,S,retest2,1782.5
2025-05-01,S,retest6,1832.5
2025-05-02,L,base,770.0
2025-05-02,L,be1.0,770.0
2025-05-02,L,be0.5,770.0
2025-05-02,L,tight6,-180.0
2025-05-02,L,scale2x,770.0
2025-05-02,L,retest2,745.0
2025-05-02,L,retest6,795.0
2025-05-05,L,base,-1567.5
2025-05-05,L,be1.0,-1567.5
2025-05-05,L,be0.5,-1567.5
2025-05-05,L,tight6,97.5
2025-05-05,L,scale2x,-1567.5
2025-05-05,L,retest2,-1567.5
2025-05-05,L,retest6,-1567.5
2025-05-07,L,base,-1380.0
2025-05-07,L,be1.0,-1380.0
2025-05-07,L,be0.5,-1380.0
2025-05-07,L,tight6,-1380.0
2025-05-07,L,scale2x,-1380.0
2025-05-07,L,retest2,-1380.0
2025-05-07,L,retest6,-1380.0
2025-05-07,S,base,-1380.0
2025-05-07,S,be1.0,-1380.0
2025-05-07,S,be0.5,-17.5
2025-05-07,S,tight6,-380.0
2025-05-07,S,scale2x,-1380.0
2025-05-07,S,retest2,-1380.0
2025-05-07,S,retest6,-1380.0
2025-05-08,L,base,-1330.0
2025-05-08,L,be1.0,-1330.0
2025-05-08,L,be0.5,-1330.0
2025-05-08,L,tight6,-53.8
2025-05-08,L,scale2x,-1330.0
2025-05-08,L,retest2,-1330.0
2025-05-08,L,retest6,-1330.0
2025-05-14,S,base,-117.5
2025-05-14,S,be1.0,-117.5
2025-05-14,S,be0.5,-117.5
2025-05-14,S,tight6,-280.0
2025-05-14,S,scale2x,-117.5
2025-05-14,S,retest2,-142.5
2025-05-14,S,retest6,-92.5
2025-05-19,L,base,420.0
2025-05-19,L,be1.0,-17.5
2025-05-19,L,be0.5,-17.5
2025-05-19,L,tight6,157.5
2025-05-19,L,scale2x,420.0
2025-05-19,L,retest2,395.0
2025-05-19,L,retest6,445.0
2025-05-21,S,base,1320.0
2025-05-21,S,be1.0,1320.0
2025-05-21,S,be0.5,1320.0
2025-05-21,S,tight6,-480.0
2025-05-21,S,scale2x,1320.0
2025-05-21,S,retest2,1295.0
2025-05-21,S,retest6,1345.0
2025-05-22,L,base,-30.0
2025-05-22,L,be1.0,-17.5
2025-05-22,L,be0.5,-17.5
2025-05-22,L,tight6,-162.5
2025-05-22,L,scale2x,-30.0
2025-05-22,L,retest2,-55.0
2025-05-22,L,retest6,-5.0
2025-05-27,L,retest2,1470.0
2025-05-27,L,base,1270.0
2025-05-27,L,be1.0,1270.0
2025-05-27,L,be0.5,1270.0
2025-05-27,L,tight6,175.0
2025-05-27,L,scale2x,1270.0
2025-05-27,L,retest2,1245.0
2025-05-27,L,retest6,1295.0
2025-05-27,L,base,645.0
2025-05-27,L,be1.0,645.0
2025-05-27,L,be0.5,-17.5
2025-05-27,L,tight6,108.7
2025-05-27,L,scale2x,645.0
2025-05-27,L,retest2,620.0
2025-05-27,L,retest6,670.0
2025-05-27,L,base,332.5
2025-05-27,L,be1.0,332.5
2025-05-27,L,be0.5,332.5
2025-05-27,L,tight6,-102.5
2025-05-27,L,scale2x,332.5
2025-05-27,L,retest2,307.5
2025-05-27,L,retest6,357.5
2025-05-28,L,base,-892.5
2025-05-28,L,be1.0,-892.5
2025-05-28,L,be0.5,-892.5
2025-05-28,L,tight6,-185.0
2025-05-28,L,scale2x,-892.5
2025-05-28,L,retest2,-892.5
2025-05-28,L,retest6,-892.5
2025-05-29,L,base,-930.0
2025-05-29,L,be1.0,-930.0
2025-05-29,L,be0.5,-930.0
2025-05-29,L,tight6,-630.0
2025-05-29,L,scale2x,-930.0
2025-05-29,L,retest2,-930.0
2025-05-29,L,retest6,-930.0
2025-05-30,S,base,-955.0
2025-05-30,S,be1.0,-955.0
2025-05-30,S,be0.5,-955.0
2025-05-30,S,tight6,-355.0
2025-05-30,S,scale2x,-955.0
2025-05-30,S,retest2,-955.0
2025-05-30,S,retest6,-955.0
2025-06-03,L,base,-380.0
2025-06-03,L,be1.0,-380.0
2025-06-03,L,be0.5,-380.0
2025-06-03,L,tight6,-667.5
2025-06-03,L,scale2x,-380.0
2025-06-03,L,retest2,-405.0
2025-06-03,L,retest6,-355.0
2025-06-05,S,base,1157.5
2025-06-05,S,be1.0,1157.5
2025-06-05,S,be0.5,1157.5
2025-06-05,S,tight6,1845.0
2025-06-05,S,scale2x,1445.0
2025-06-05,S,retest2,1132.5
2025-06-05,S,retest6,1182.5
