engine,entry_dt,exit_dt,why,entry,exit,pts,pnl,window
4h,2017-07-21 05:00:00,2017-07-21 13:00:00,sma5,3304.25,3309.75,5.25,21.25,FULL 2010..2026
4h,2017-09-21 17:00:00,2017-09-22 01:00:00,sma5,3328.25,3332.75,4.25,16.25,FULL 2010..2026
4h,2017-10-23 13:00:00,2017-10-24 09:00:00,sma5,3397.75,3403.0,5.0,20.0,FULL 2010..2026
4h,2017-10-25 05:00:00,2017-10-26 01:00:00,sma5,3394.25,3392.0,-2.5,-17.5,FULL 2010..2026
4h,2017-11-09 05:00:00,2017-11-09 13:00:00,sma5,3411.75,3417.75,5.75,23.75,FULL 2010..2026
4h,2017-11-22 13:00:00,2017-11-23 01:00:00,sma5,3428.0,3432.25,4.0,15.0,FULL 2010..2026
4h,2017-12-05 01:00:00,2017-12-05 09:00:00,sma5,3471.0,3475.25,4.0,15.0,FULL 2010..2026
4h,2017-12-05 13:00:00,2017-12-06 05:00:00,sma5,3462.0,3464.0,1.75,3.75,FULL 2010..2026
4h,2017-12-14 09:00:00,2017-12-14 21:00:00,sma5,3491.75,3491.25,-0.75,-8.75,FULL 2010..2026
4h,2017-12-19 13:00:00,2017-12-19 21:00:00,sma5,3515.75,3521.0,5.0,20.0,FULL 2010..2026
4h,2017-12-29 09:00:00,2018-01-01 21:00:00,sma5,3513.75,3511.25,-2.75,-18.75,FULL 2010..2026
4h,2018-01-10 01:00:00,2018-01-10 09:00:00,sma5,3569.25,3581.75,12.25,56.25,FULL 2010..2026
4h,2018-01-16 09:00:00,2018-01-17 01:00:00,sma5,3615.75,3620.5,4.5,17.5,FULL 2010..2026
4h,2018-01-18 17:00:00,2018-01-19 01:00:00,sma5,3626.75,3635.75,8.75,38.75,FULL 2010..2026
4h,2018-01-29 17:00:00,2018-01-30 21:00:00,sma5,3685.5,3660.0,-25.75,-133.75,FULL 2010..2026
4h,2018-02-27 13:00:00,2018-02-28 05:00:00,sma5,3578.5,3592.75,14.0,65.0,FULL 2010..2026
4h,2018-02-28 13:00:00,2018-03-02 09:00:00,sma5,3550.0,3502.0,-48.25,-246.25,FULL 2010..2026
4h,2018-03-13 09:00:00,2018-03-14 01:00:00,sma5,3606.0,3608.25,2.0,5.0,FULL 2010..2026
4h,2018-03-14 13:00:00,2018-03-15 01:00:00,sma5,3582.5,3586.5,3.75,13.75,FULL 2010..2026
4h,2018-03-15 09:00:00,2018-03-15 13:00:00,sma5,3574.0,3585.75,11.5,52.5,FULL 2010..2026
4h,2018-03-18 17:00:00,2018-03-19 21:00:00,sma5,3576.0,3554.5,-21.75,-113.75,FULL 2010..2026
4h,2018-05-14 21:00:00,2018-05-15 21:00:00,sma5,3551.25,3538.25,-13.25,-71.25,FULL 2010..2026
4h,2018-05-22 17:00:00,2018-05-23 09:00:00,sma5,3546.0,3543.0,-3.25,-21.25,FULL 2010..2026
4h,2018-06-08 01:00:00,2018-06-08 05:00:00,sma5,3583.25,3596.5,13.0,60.0,FULL 2010..2026
4h,2018-06-13 13:00:00,2018-06-14 05:00:00,sma5,3603.75,3612.0,8.0,35.0,FULL 2010..2026
4h,2018-06-18 17:00:00,2018-06-19 09:00:00,sma5,3582.0,3585.75,3.5,12.5,FULL 2010..2026
4h,2018-06-21 01:00:00,2018-06-21 21:00:00,sma5,3587.5,3583.0,-4.75,-28.75,FULL 2010..2026
4h,2018-07-16 21:00:00,2018-07-17 09:00:00,sma5,3618.0,3636.5,18.25,86.25,FULL 2010..2026
4h,2018-07-19 17:00:00,2018-07-20 01:00:00,sma5,3619.25,3629.5,10.0,45.0,FULL 2010..2026
4h,2018-07-27 05:00:00,2018-07-30 01:00:00,sma5,3659.75,3639.75,-20.25,-106.25,FULL 2010..2026
4h,2018-08-08 13:00:00,2018-08-08 21:00:00,sma5,3677.75,3681.5,3.5,12.5,FULL 2010..2026
4h,2018-08-09 13:00:00,2018-08-10 13:00:00,sma5,3676.5,3663.5,-13.25,-71.25,FULL 2010..2026
4h,2018-08-21 17:00:00,2018-08-22 05:00:00,sma5,3674.5,3682.75,8.0,35.0,FULL 2010..2026
4h,2018-08-31 01:00:00,2018-08-31 05:00:00,sma5,3721.5,3725.0,3.25,11.25,FULL 2010..2026
4h,2018-09-04 01:00:00,2018-09-04 17:00:00,sma5,3726.75,3721.75,-5.25,-31.25,FULL 2010..2026
4h,2018-09-05 01:00:00,2018-09-06 01:00:00,sma5,3712.5,3714.25,1.5,2.5,FULL 2010..2026
4h,2018-09-23 17:00:00,2018-09-24 21:00:00,sma5,3747.5,3746.75,-1.0,-10.0,FULL 2010..2026
4h,2018-09-26 21:00:00,2018-09-27 05:00:00,sma5,3731.5,3740.5,8.75,38.75,FULL 2010..2026
4h,2018-10-01 21:00:00,2018-10-02 05:00:00,sma5,3746.0,3750.75,4.5,17.5,FULL 2010..2026
4h,2018-10-03 13:00:00,2018-10-04 17:00:00,sma5,3747.75,3733.75,-14.25,-76.25,FULL 2010..2026
4h,2018-11-09 01:00:00,2018-11-11 17:00:00,sma5,3613.25,3611.5,-2.0,-15.0,FULL 2010..2026
4h,2018-11-12 05:00:00,2018-11-13 01:00:00,sma5,3580.25,3562.5,-18.0,-95.0,FULL 2010..2026
4h,2018-12-03 21:00:00,2018-12-05 01:00:00,sma5,3593.75,3539.5,-54.5,-277.5,FULL 2010..2026
4h,2019-01-09 17:00:00,2019-01-10 09:00:00,sma5,3390.75,3404.25,13.25,61.25,FULL 2010..2026
4h,2019-01-13 17:00:00,2019-01-14 09:00:00,sma5,3397.5,3409.25,11.5,52.5,FULL 2010..2026
4h,2019-01-16 21:00:00,2019-01-17 05:00:00,sma5,3424.5,3439.0,14.25,66.25,FULL 2010..2026
4h,2019-01-21 21:00:00,2019-01-23 01:00:00,sma5,3474.0,3461.5,-12.75,-68.75,FULL 2010..2026
4h,2019-01-28 05:00:00,2019-01-28 21:00:00,sma5,3454.5,3459.0,4.25,16.25,FULL 2010..2026
4h,2019-02-07 01:00:00,2019-02-08 09:00:00,sma5,3539.25,3518.0,-21.5,-112.5,FULL 2010..2026
4h,2019-02-14 17:00:00,2019-02-15 01:00:00,sma5,3556.5,3567.75,11.0,50.0,FULL 2010..2026
4h,2019-02-21 05:00:00,2019-02-21 21:00:00,sma5,3596.25,3599.25,2.75,8.75,FULL 2010..2026
4h,2019-02-25 17:00:00,2019-02-26 05:00:00,sma5,3607.75,3616.25,8.25,36.25,FULL 2010..2026
4h,2019-02-26 21:00:00,2019-02-27 05:00:00,sma5,3608.25,3610.5,2.0,5.0,FULL 2010..2026
4h,2019-03-19 17:00:00,2019-03-20 01:00:00,sma5,3651.0,3659.25,8.0,35.0,FULL 2010..2026
4h,2019-03-20 05:00:00,2019-03-20 17:00:00,sma5,3648.5,3653.5,4.75,18.75,FULL 2010..2026
4h,2019-03-22 09:00:00,2019-03-25 01:00:00,sma5,3632.5,3627.5,-5.25,-31.25,FULL 2010..2026
4h,2019-04-17 09:00:00,2019-04-18 01:00:00,sma5,3725.0,3720.25,-5.0,-30.0,FULL 2010..2026
4h,2019-04-30 05:00:00,2019-04-30 09:00:00,sma5,3758.0,3767.25,9.0,40.0,FULL 2010..2026
4h,2019-05-01 13:00:00,2019-05-02 01:00:00,sma5,3738.0,3752.75,14.5,67.5,FULL 2010..2026
4h,2019-06-11 21:00:00,2019-06-12 05:00:00,sma5,3702.0,3706.5,4.25,16.25,FULL 2010..2026
4h,2019-06-25 13:00:00,2019-06-26 01:00:00,sma5,3740.75,3753.75,12.75,58.75,FULL 2010..2026
4h,2019-06-26 13:00:00,2019-06-26 21:00:00,sma5,3733.0,3745.75,12.5,57.5,FULL 2010..2026
4h,2019-07-05 01:00:00,2019-07-09 09:00:00,sma5,3811.5,3796.5,-15.25,-81.25,FULL 2010..2026
4h,2019-07-16 09:00:00,2019-07-16 21:00:00,sma5,3823.75,3827.0,3.0,10.0,FULL 2010..2026
4h,2019-07-17 05:00:00,2019-07-18 05:00:00,sma5,3823.25,3802.0,-21.5,-112.5,FULL 2010..2026
4h,2019-09-10 05:00:00,2019-09-10 13:00:00,sma5,3778.5,3797.25,18.5,87.5,FULL 2010..2026
4h,2019-09-20 13:00:00,2019-09-22 21:00:00,sma5,3817.25,3830.25,12.75,58.75,FULL 2010..2026
4h,2019-10-16 21:00:00,2019-10-17 01:00:00,sma5,3814.5,3831.25,16.5,77.5,FULL 2010..2026
4h,2019-10-22 13:00:00,2019-10-23 05:00:00,sma5,3818.25,3825.75,7.25,31.25,FULL 2010..2026
4h,2019-11-05 13:00:00,2019-11-06 01:00:00,sma5,3899.25,3900.0,0.5,-2.5,FULL 2010..2026
4h,2019-11-08 05:00:00,2019-11-08 09:00:00,sma5,3903.5,3911.25,7.5,32.5,FULL 2010..2026
4h,2019-11-12 17:00:00,2019-11-13 05:00:00,sma5,3911.75,3913.25,1.25,1.25,FULL 2010..2026
4h,2019-11-19 17:00:00,2019-11-20 05:00:00,sma5,3939.5,3943.25,3.5,12.5,FULL 2010..2026
4h,2019-12-02 05:00:00,2019-12-03 17:00:00,sma5,3957.75,3919.5,-38.5,-197.5,FULL 2010..2026
4h,2019-12-09 13:00:00,2019-12-10 09:00:00,sma5,3961.0,3963.75,2.5,7.5,FULL 2010..2026
4h,2019-12-17 13:00:00,2019-12-18 01:00:00,sma5,4014.0,4018.5,4.25,16.25,FULL 2010..2026
4h,2019-12-24 05:00:00,2019-12-25 17:00:00,sma5,4044.75,4051.0,6.0,25.0,FULL 2010..2026
4h,2019-12-30 05:00:00,2019-12-30 21:00:00,sma5,4047.0,4047.75,0.5,-2.5,FULL 2010..2026
4h,2020-01-02 21:00:00,2020-01-03 05:00:00,sma5,4054.5,4057.75,3.0,10.0,FULL 2010..2026
4h,2020-01-10 13:00:00,2020-01-13 01:00:00,sma5,4084.0,4098.5,14.25,66.25,FULL 2010..2026
4h,2020-01-20 17:00:00,2020-01-21 05:00:00,sma5,4131.0,4140.5,9.25,41.25,FULL 2010..2026
4h,2020-01-22 13:00:00,2020-01-23 01:00:00,sma5,4137.75,4140.75,2.75,8.75,FULL 2010..2026
4h,2020-01-24 09:00:00,2020-01-27 17:00:00,sma5,4112.0,4070.25,-42.0,-215.0,FULL 2010..2026
4h,2020-02-07 01:00:00,2020-02-09 17:00:00,sma5,4150.25,4152.0,1.5,2.5,FULL 2010..2026
4h,2020-02-17 17:00:00,2020-02-18 13:00:00,sma5,4189.0,4191.25,2.0,5.0,FULL 2010..2026
4h,2020-02-21 05:00:00,2020-02-24 17:00:00,sma5,4163.75,4068.0,-96.0,-485.0,FULL 2010..2026
4h,2020-03-31 17:00:00,2020-04-01 21:00:00,sma5,3365.0,3306.25,-59.0,-300.0,FULL 2010..2026
4h,2020-04-08 01:00:00,2020-04-08 05:00:00,sma5,3462.25,3486.75,24.25,116.25,FULL 2010..2026
4h,2020-04-15 17:00:00,2020-04-15 21:00:00,sma5,3580.5,3608.0,27.25,131.25,FULL 2010..2026
4h,2020-04-20 13:00:00,2020-04-21 21:00:00,sma5,3635.5,3575.5,-60.25,-306.25,FULL 2010..2026
4h,2020-04-23 17:00:00,2020-04-24 01:00:00,sma5,3582.5,3616.25,33.5,162.5,FULL 2010..2026
4h,2020-04-30 09:00:00,2020-05-04 05:00:00,sma5,3713.25,3626.5,-87.0,-440.0,FULL 2010..2026
4h,2020-05-06 13:00:00,2020-05-06 21:00:00,sma5,3658.0,3675.0,16.75,78.75,FULL 2010..2026
4h,2020-05-19 13:00:00,2020-05-20 01:00:00,sma5,3741.0,3776.5,35.25,171.25,FULL 2010..2026
4h,2020-05-21 13:00:00,2020-05-22 05:00:00,sma5,3760.5,3762.75,2.0,5.0,FULL 2010..2026
4h,2020-05-29 05:00:00,2020-05-29 13:00:00,sma5,3843.0,3881.25,38.0,185.0,FULL 2010..2026
4h,2020-06-10 13:00:00,2020-06-11 21:00:00,sma5,4008.0,3876.5,-131.75,-663.75,FULL 2010..2026
4h,2020-07-07 01:00:00,2020-07-07 05:00:00,sma5,3979.0,3994.25,15.0,70.0,FULL 2010..2026
4h,2020-07-07 13:00:00,2020-07-08 05:00:00,sma5,3970.75,3995.25,24.25,116.25,FULL 2010..2026
4h,2020-07-13 21:00:00,2020-07-14 09:00:00,sma5,3985.0,3997.75,12.5,57.5,FULL 2010..2026
4h,2020-07-16 01:00:00,2020-07-16 17:00:00,sma5,4029.25,4039.25,9.75,43.75,FULL 2010..2026
4h,2020-07-23 09:00:00,2020-07-26 17:00:00,sma5,4070.25,4052.0,-18.5,-97.5,FULL 2010..2026
4h,2020-07-28 13:00:00,2020-07-29 01:00:00,sma5,4048.25,4053.5,5.0,20.0,FULL 2010..2026
4h,2020-08-19 13:00:00,2020-08-20 05:00:00,sma5,4204.25,4201.75,-2.75,-18.75,FULL 2010..2026
4h,2020-09-03 09:00:00,2020-09-04 01:00:00,sma5,4289.75,4317.0,27.0,130.0,FULL 2010..2026
4h,2020-10-06 13:00:00,2020-10-07 01:00:00,sma5,4166.5,4200.0,33.25,161.25,FULL 2010..2026
4h,2020-10-14 13:00:00,2020-10-15 09:00:00,sma5,4312.0,4298.0,-14.25,-76.25,FULL 2010..2026
4h,2020-10-19 09:00:00,2020-10-20 01:00:00,sma5,4281.25,4276.5,-5.0,-30.0,FULL 2010..2026
4h,2020-11-10 01:00:00,2020-11-10 05:00:00,sma5,4356.75,4368.75,11.75,53.75,FULL 2010..2026
4h,2020-11-17 05:00:00,2020-11-17 09:00:00,sma5,4417.5,4443.25,25.5,122.5,FULL 2010..2026
4h,2020-11-17 21:00:00,2020-11-18 01:00:00,sma5,4421.5,4447.75,26.0,125.0,FULL 2010..2026
4h,2020-11-18 13:00:00,2020-11-19 09:00:00,sma5,4392.5,4398.0,5.25,21.25,FULL 2010..2026
4h,2020-11-29 21:00:00,2020-11-30 13:00:00,sma5,4437.5,4465.0,27.25,131.25,FULL 2010..2026
4h,2020-12-09 09:00:00,2020-12-10 01:00:00,sma5,4493.0,4509.25,16.0,75.0,FULL 2010..2026
4h,2021-01-14 21:00:00,2021-01-18 01:00:00,sma5,4593.0,4580.0,-13.25,-71.25,FULL 2010..2026
4h,2021-01-21 17:00:00,2021-01-22 05:00:00,sma5,4656.75,4655.75,-1.25,-11.25,FULL 2010..2026
4h,2021-02-21 17:00:00,2021-02-22 09:00:00,sma5,4716.25,4719.5,3.0,10.0,FULL 2010..2026
4h,2021-03-12 01:00:00,2021-03-12 05:00:00,sma5,4737.75,4753.0,15.0,70.0,FULL 2010..2026
4h,2021-03-17 09:00:00,2021-03-17 13:00:00,sma5,4758.25,4788.0,29.5,142.5,FULL 2010..2026
4h,2021-03-18 13:00:00,2021-03-19 09:00:00,sma5,4737.25,4741.5,4.0,15.0,FULL 2010..2026
4h,2021-03-23 17:00:00,2021-03-24 01:00:00,sma5,4722.25,4740.5,18.0,85.0,FULL 2010..2026
4h,2021-04-20 01:00:00,2021-04-21 01:00:00,sma5,4967.0,4951.5,-15.75,-83.75,FULL 2010..2026
4h,2021-04-22 09:00:00,2021-04-23 01:00:00,sma5,4948.75,4963.0,14.0,65.0,FULL 2010..2026
4h,2021-04-30 09:00:00,2021-05-02 17:00:00,sma5,4997.0,5015.25,18.0,85.0,FULL 2010..2026
4h,2021-05-10 13:00:00,2021-05-13 05:00:00,sma5,5002.5,4930.0,-72.75,-368.75,FULL 2010..2026
4h,2021-05-26 05:00:00,2021-05-26 13:00:00,sma5,5009.0,5020.5,11.25,51.25,FULL 2010..2026
4h,2021-05-27 01:00:00,2021-05-27 05:00:00,sma5,5007.5,5030.5,22.75,108.75,FULL 2010..2026
4h,2021-05-31 01:00:00,2021-05-31 17:00:00,sma5,5028.25,5027.75,-0.75,-8.75,FULL 2010..2026
4h,2021-06-14 09:00:00,2021-06-14 13:00:00,sma5,5060.0,5079.5,19.25,91.25,FULL 2010..2026
4h,2021-07-08 01:00:00,2021-07-08 21:00:00,sma5,5132.75,5143.25,10.25,46.25,FULL 2010..2026
4h,2021-07-13 13:00:00,2021-07-14 01:00:00,sma5,5192.5,5195.5,2.75,8.75,FULL 2010..2026
4h,2021-07-15 09:00:00,2021-07-15 21:00:00,sma5,5166.25,5183.25,16.75,78.75,FULL 2010..2026
4h,2021-07-16 09:00:00,2021-07-19 17:00:00,sma5,5170.25,5107.0,-63.5,-322.5,FULL 2010..2026
4h,2021-07-27 09:00:00,2021-07-27 17:00:00,sma5,5201.0,5225.75,24.5,117.5,FULL 2010..2026
4h,2021-07-29 17:00:00,2021-07-30 05:00:00,sma5,5208.5,5231.5,22.75,108.75,FULL 2010..2026
4h,2021-08-03 05:00:00,2021-08-03 09:00:00,sma5,5201.5,5239.5,37.75,183.75,FULL 2010..2026
4h,2021-08-16 05:00:00,2021-08-16 09:00:00,sma5,5271.0,5293.5,22.25,106.25,FULL 2010..2026
4h,2021-09-01 17:00:00,2021-09-02 01:00:00,sma5,5351.75,5362.0,10.0,45.0,FULL 2010..2026
4h,2021-09-07 05:00:00,2021-09-09 05:00:00,sma5,5354.5,5354.75,0.0,-5.0,FULL 2010..2026
4h,2021-10-08 13:00:00,2021-10-11 05:00:00,sma5,5223.0,5241.0,17.75,83.75,FULL 2010..2026
4h,2021-10-27 01:00:00,2021-10-27 05:00:00,sma5,5402.5,5417.5,14.75,68.75,FULL 2010..2026
4h,2021-10-27 13:00:00,2021-10-28 05:00:00,sma5,5390.25,5415.0,24.5,117.5,FULL 2010..2026
4h,2021-11-09 05:00:00,2021-11-09 21:00:00,sma5,5516.75,5514.25,-2.75,-18.75,FULL 2010..2026
4h,2021-11-10 09:00:00,2021-11-11 01:00:00,sma5,5489.25,5499.0,9.5,42.5,FULL 2010..2026
4h,2021-11-22 13:00:00,2021-11-23 05:00:00,sma5,5526.5,5532.75,6.0,25.0,FULL 2010..2026
4h,2021-12-09 13:00:00,2021-12-10 01:00:00,sma5,5511.0,5522.75,11.5,52.5,FULL 2010..2026
4h,2021-12-13 13:00:00,2021-12-14 17:00:00,sma5,5513.75,5482.0,-32.0,-165.0,FULL 2010..2026
4h,2021-12-16 21:00:00,2021-12-17 09:00:00,sma5,5502.0,5496.0,-6.25,-36.25,FULL 2010..2026
4h,2022-01-05 09:00:00,2022-01-06 09:00:00,sma5,5616.75,5548.5,-68.5,-347.5,FULL 2010..2026
4h,2022-02-02 21:00:00,2022-02-03 13:00:00,sma5,5383.0,5372.25,-11.0,-60.0,FULL 2010..2026
4h,2022-02-10 17:00:00,2022-02-11 05:00:00,sma5,5332.5,5346.25,13.5,62.5,FULL 2010..2026
4h,2022-03-23 13:00:00,2022-03-23 21:00:00,sma5,5298.25,5318.25,19.75,93.75,FULL 2010..2026
4h,2022-03-31 09:00:00,2022-04-01 01:00:00,sma5,5428.25,5402.0,-26.5,-137.5,FULL 2010..2026
4h,2022-04-01 05:00:00,2022-04-01 13:00:00,sma5,5382.25,5387.75,5.25,21.25,FULL 2010..2026
4h,2022-04-05 09:00:00,2022-04-07 01:00:00,sma5,5389.0,5337.75,-51.5,-262.5,FULL 2010..2026
4h,2022-05-31 01:00:00,2022-05-31 09:00:00,sma5,4978.5,5014.25,35.5,172.5,FULL 2010..2026
4h,2022-06-02 05:00:00,2022-06-02 09:00:00,sma5,4933.25,5002.0,68.5,337.5,FULL 2010..2026
4h,2022-06-06 17:00:00,2022-06-07 09:00:00,sma5,4951.25,4982.25,30.75,148.75,FULL 2010..2026
4h,2022-06-08 17:00:00,2022-06-09 01:00:00,sma5,4954.25,4976.0,21.5,102.5,FULL 2010..2026
4h,2022-06-27 17:00:00,2022-06-27 21:00:00,sma5,4738.25,4748.75,10.25,46.25,FULL 2010..2026
4h,2022-07-10 21:00:00,2022-07-11 09:00:00,sma5,4716.25,4722.0,5.5,22.5,FULL 2010..2026
4h,2022-07-11 17:00:00,2022-07-12 05:00:00,sma5,4682.25,4695.0,12.5,57.5,FULL 2010..2026
4h,2022-07-26 05:00:00,2022-07-26 17:00:00,sma5,4789.0,4793.25,4.0,15.0,FULL 2010..2026
4h,2022-08-01 17:00:00,2022-08-02 09:00:00,sma5,4945.75,4950.0,4.0,15.0,FULL 2010..2026
4h,2022-08-09 05:00:00,2022-08-10 01:00:00,sma5,4965.0,4977.75,12.5,57.5,FULL 2010..2026
4h,2022-08-17 01:00:00,2022-08-18 01:00:00,sma5,5128.0,5124.75,-3.5,-22.5,FULL 2010..2026
4h,2022-08-19 01:00:00,2022-08-23 01:00:00,sma5,5095.5,4995.5,-100.25,-506.25,FULL 2010..2026
4h,2022-10-19 05:00:00,2022-10-19 21:00:00,sma5,4531.5,4525.5,-6.25,-36.25,FULL 2010..2026
4h,2022-10-27 05:00:00,2022-10-28 05:00:00,sma5,4655.5,4669.5,13.75,63.75,FULL 2010..2026
4h,2022-11-01 13:00:00,2022-11-01 21:00:00,sma5,4685.25,4700.75,15.25,71.25,FULL 2010..2026
4h,2022-11-02 05:00:00,2022-11-03 21:00:00,sma5,4667.25,4557.75,-109.75,-553.75,FULL 2010..2026
4h,2022-11-09 05:00:00,2022-11-10 01:00:00,sma5,4624.75,4592.0,-33.0,-170.0,FULL 2010..2026
4h,2022-11-16 09:00:00,2022-11-16 21:00:00,sma5,4790.5,4808.25,17.5,82.5,FULL 2010..2026
4h,2022-11-17 01:00:00,2022-11-17 09:00:00,sma5,4769.25,4778.5,9.0,40.0,FULL 2010..2026
4h,2022-11-27 17:00:00,2022-11-29 01:00:00,sma5,4831.5,4802.25,-29.5,-152.5,FULL 2010..2026
4h,2022-11-29 05:00:00,2022-11-29 21:00:00,sma5,4788.75,4790.5,1.5,2.5,FULL 2010..2026
4h,2023-01-09 17:00:00,2023-01-10 05:00:00,sma5,4690.75,4707.0,16.0,75.0,FULL 2010..2026
4h,2023-01-18 09:00:00,2023-01-19 21:00:00,sma5,4755.0,4712.5,-42.75,-218.75,FULL 2010..2026
4h,2023-01-25 01:00:00,2023-01-25 09:00:00,sma5,4791.25,4806.75,15.25,71.25,FULL 2010..2026
4h,2023-01-30 01:00:00,2023-01-30 05:00:00,sma5,4839.0,4858.0,18.75,88.75,FULL 2010..2026
4h,2023-01-30 09:00:00,2023-01-31 05:00:00,sma5,4836.75,4826.0,-11.0,-60.0,FULL 2010..2026
4h,2023-02-05 17:00:00,2023-02-06 13:00:00,sma5,4922.5,4911.25,-11.5,-62.5,FULL 2010..2026
4h,2023-02-09 09:00:00,2023-02-10 09:00:00,sma5,4901.75,4875.25,-26.75,-138.75,FULL 2010..2026
4h,2023-03-28 05:00:00,2023-03-28 13:00:00,sma5,4753.0,4760.25,7.0,30.0,FULL 2010..2026
4h,2023-04-05 01:00:00,2023-04-06 01:00:00,sma5,4873.0,4866.25,-7.0,-40.0,FULL 2010..2026
4h,2023-04-06 05:00:00,2023-04-06 09:00:00,sma5,4855.0,4882.75,27.5,132.5,FULL 2010..2026
4h,2023-04-10 05:00:00,2023-04-10 09:00:00,sma5,4855.25,4880.25,24.75,118.75,FULL 2010..2026
4h,2023-04-12 13:00:00,2023-04-13 01:00:00,sma5,4871.0,4881.0,9.75,43.75,FULL 2010..2026
4h,2023-04-19 01:00:00,2023-04-19 09:00:00,sma5,4908.25,4935.5,27.0,130.0,FULL 2010..2026
4h,2023-04-20 01:00:00,2023-04-20 09:00:00,sma5,4903.0,4920.5,17.25,81.25,FULL 2010..2026
4h,2023-05-02 01:00:00,2023-05-02 21:00:00,sma5,4933.5,4898.25,-35.5,-182.5,FULL 2010..2026
4h,2023-05-23 09:00:00,2023-05-24 13:00:00,sma5,4927.0,4904.5,-22.75,-118.75,FULL 2010..2026
4h,2023-05-30 09:00:00,2023-05-31 21:00:00,sma5,4956.25,4947.75,-8.75,-48.75,FULL 2010..2026
4h,2023-06-06 01:00:00,2023-06-06 13:00:00,sma5,5030.5,5046.0,15.25,71.25,FULL 2010..2026
4h,2023-06-07 13:00:00,2023-06-08 01:00:00,sma5,5027.0,5030.25,3.0,10.0,FULL 2010..2026
4h,2023-06-18 17:00:00,2023-06-20 17:00:00,sma5,5160.25,5146.75,-13.75,-73.75,FULL 2010..2026
4h,2023-06-21 05:00:00,2023-06-22 05:00:00,sma5,5122.25,5116.0,-6.5,-37.5,FULL 2010..2026
4h,2023-07-06 01:00:00,2023-07-06 21:00:00,sma5,5174.25,5152.25,-22.25,-116.25,FULL 2010..2026
4h,2023-07-16 17:00:00,2023-07-17 05:00:00,sma5,5241.75,5251.75,9.75,43.75,FULL 2010..2026
4h,2023-07-20 09:00:00,2023-07-21 01:00:00,sma5,5286.25,5284.75,-1.75,-13.75,FULL 2010..2026
4h,2023-07-23 21:00:00,2023-07-24 01:00:00,sma5,5272.25,5284.75,12.25,56.25,FULL 2010..2026
4h,2023-07-26 09:00:00,2023-07-26 13:00:00,sma5,5292.25,5302.0,9.5,42.5,FULL 2010..2026
4h,2023-09-05 13:00:00,2023-09-07 13:00:00,sma5,5210.25,5167.0,-43.5,-222.5,FULL 2010..2026
4h,2023-10-12 09:00:00,2023-10-12 21:00:00,sma5,5029.0,5046.0,16.75,78.75,FULL 2010..2026
4h,2023-10-13 13:00:00,2023-10-16 01:00:00,sma5,5012.75,5026.5,13.5,62.5,FULL 2010..2026
4h,2023-11-09 09:00:00,2023-11-10 05:00:00,sma5,5040.25,5042.75,2.25,6.25,FULL 2010..2026
4h,2023-11-26 17:00:00,2023-11-27 01:00:00,sma5,5216.75,5226.0,9.0,40.0,FULL 2010..2026
4h,2023-11-30 09:00:00,2023-11-30 13:00:00,sma5,5212.0,5233.0,20.75,98.75,FULL 2010..2026
4h,2023-12-05 01:00:00,2023-12-05 09:00:00,sma5,5220.75,5232.75,11.75,53.75,FULL 2010..2026
4h,2023-12-06 13:00:00,2023-12-07 05:00:00,sma5,5217.75,5232.5,14.5,67.5,FULL 2010..2026
4h,2023-12-20 13:00:00,2023-12-21 05:00:00,sma5,5361.25,5389.75,28.25,136.25,FULL 2010..2026
4h,2024-01-02 05:00:00,2024-01-05 05:00:00,sma5,5391.25,5344.75,-46.75,-238.75,FULL 2010..2026
4h,2024-01-15 21:00:00,2024-01-16 13:00:00,sma5,5406.0,5407.0,0.75,-1.25,FULL 2010..2026
4h,2024-01-30 21:00:00,2024-02-01 01:00:00,sma5,5536.5,5496.5,-40.25,-206.25,FULL 2010..2026
4h,2024-02-12 17:00:00,2024-02-13 21:00:00,sma5,5642.75,5583.25,-59.75,-303.75,FULL 2010..2026
4h,2024-02-16 13:00:00,2024-02-19 05:00:00,sma5,5622.5,5635.5,12.75,58.75,FULL 2010..2026
4h,2024-02-19 17:00:00,2024-02-20 21:00:00,sma5,5612.5,5597.0,-15.75,-83.75,FULL 2010..2026
4h,2024-02-25 17:00:00,2024-02-26 01:00:00,sma5,5699.75,5707.25,7.25,31.25,FULL 2010..2026
4h,2024-02-26 13:00:00,2024-02-27 01:00:00,sma5,5685.5,5694.0,8.25,36.25,FULL 2010..2026
4h,2024-03-04 17:00:00,2024-03-06 01:00:00,sma5,5737.25,5709.75,-27.75,-143.75,FULL 2010..2026
4h,2024-03-08 09:00:00,2024-03-11 09:00:00,sma5,5735.25,5728.25,-7.25,-41.25,FULL 2010..2026
4h,2024-03-14 05:00:00,2024-03-15 01:00:00,sma5,5754.0,5769.25,15.0,70.0,FULL 2010..2026
4h,2024-03-15 05:00:00,2024-03-17 21:00:00,sma5,5727.25,5742.0,14.5,67.5,FULL 2010..2026
4h,2024-03-22 13:00:00,2024-03-25 17:00:00,sma5,5834.25,5830.0,-4.5,-27.5,FULL 2010..2026
4h,2024-04-01 17:00:00,2024-04-03 05:00:00,sma5,5834.0,5799.5,-34.75,-178.75,FULL 2010..2026
4h,2024-05-23 09:00:00,2024-05-24 01:00:00,sma5,5838.5,5842.0,3.25,11.25,FULL 2010..2026
