Date,yr,traded,n5m,n1m,flat1m,t_first,t_last,close,adr,bull,bear,neut,n_ent,n_gate,n_fill
2011-01-12,2011,True,81,405,0.0,08:30,15:10,1942.0,9.45,49,0,32,6,3,0
2011-01-13,2011,True,81,405,0.0,08:30,15:10,1939.25,9.925,0,44,37,3,1,0
2011-01-14,2011,True,81,405,0.0,08:30,15:10,1948.5,10.05,75,0,6,4,4,0
2011-01-18,2011,True,81,405,0.0,08:30,15:10,1953.5,9.775,37,0,44,1,0,0
2011-01-19,2011,True,81,405,0.0,08:30,15:10,1937.75,9.45,0,55,26,3,2,1
2011-01-20,2011,True,81,405,0.0,08:30,15:10,1934.25,9.775,43,14,24,2,1,1
2011-01-21,2011,True,81,405,0.0,08:30,15:10,1938.75,10.225,23,25,33,4,1,0
2011-01-24,2011,True,81,405,0.0,08:30,15:10,1947.25,9.55,65,0,16,1,0,0
2011-01-25,2011,True,81,405,0.0,08:30,15:10,1945.75,9.65,32,1,48,3,0,0
2011-01-26,2011,True,81,405,0.0,08:30,15:10,1952.0,9.975,15,28,38,2,0,0
2011-01-27,2011,True,81,405,0.0,08:30,15:10,1954.25,10.0,1,44,36,1,0,0
2011-01-28,2011,True,81,405,0.0,08:30,15:10,1929.0,10.075,0,66,15,2,0,0
2011-01-31,2011,True,81,405,0.0,08:30,15:10,1941.25,11.675,53,7,21,3,2,1
2011-02-01,2011,True,81,405,0.0,08:30,15:10,1960.75,12.5,62,0,19,1,0,0
2011-02-02,2011,True,81,405,0.0024691358024691358,08:30,15:10,1958.5,13.275,62,0,19,1,0,0
2011-02-03,2011,True,81,405,0.0,08:30,15:10,1961.75,12.15,24,7,50,1,1,1
2011-02-04,2011,True,81,405,0.0,08:30,15:10,1966.0,12.3,33,4,44,4,3,0
2011-02-07,2011,True,81,405,0.0,08:30,15:10,1974.25,12.375,16,19,46,1,0,0
2011-02-08,2011,True,81,405,0.0,08:30,15:10,1980.5,12.275,10,14,57,2,0,0
2011-02-09,2011,True,81,405,0.0,08:30,15:10,1977.5,12.05,33,6,42,2,0,0
2011-02-10,2011,True,81,405,0.0,08:30,15:10,1977.25,12.225,68,1,12,1,0,0
2011-02-11,2011,True,81,405,0.0,08:30,15:10,1986.0,12.675,70,0,11,1,0,0
2011-02-14,2011,True,81,405,0.0,08:30,15:10,1986.25,11.325,51,0,30,2,0,0
2011-02-15,2011,True,81,405,0.0,08:30,15:10,1984.75,10.95,47,0,34,1,0,0
2011-02-16,2011,True,81,405,0.0,08:30,15:10,1991.5,9.9,53,0,28,3,1,0
2011-02-17,2011,True,81,405,0.0,08:30,15:10,1996.25,10.25,52,1,28,6,4,0
2011-02-18,2011,True,81,405,0.0,08:30,15:10,2001.5,9.925,26,32,23,2,1,0
2011-02-22,2011,True,81,405,0.0,08:30,15:10,1972.5,9.575,11,23,47,4,3,2
2011-02-23,2011,True,81,405,0.0,08:30,15:10,1963.75,11.075,7,33,41,2,1,0
2011-02-24,2011,True,81,405,0.0,08:30,15:10,1960.75,11.95,21,33,27,3,1,1
2011-02-25,2011,True,81,405,0.0,08:30,15:10,1977.25,12.5,40,22,19,2,0,0
2011-02-28,2011,True,81,405,0.0,08:30,15:10,1985.0,11.975,18,35,28,3,1,1
2011-03-01,2011,True,81,405,0.0,08:30,15:10,1959.5,12.275,0,67,14,5,4,1
2011-03-02,2011,True,81,405,0.0,08:30,15:10,1964.5,14.875,19,22,40,3,2,1
2011-03-03,2011,False,81,405,0.0,08:30,15:10,1988.25,15.25,0,0,0,0,0,0
2011-03-04,2011,True,81,405,0.0,08:30,15:10,1978.5,15.425,10,35,36,1,0,0
2011-03-07,2011,True,81,405,0.0,08:30,15:10,1967.25,16.675,0,62,19,1,0,0
2011-03-08,2011,True,81,405,0.0,08:30,15:10,1978.75,18.125,41,2,38,2,1,0
2011-03-09,2011,True,81,405,0.0,08:30,15:10,1973.75,17.675,50,0,31,3,1,1
2011-03-10,2011,True,81,405,0.0,08:30,15:10,1952.75,16.975,5,24,52,2,0,0
2011-03-11,2011,True,81,405,0.0,08:30,15:10,1965.0,16.525,43,1,37,3,1,1
2011-03-14,2011,True,81,405,0.0,08:30,15:10,1957.0,17.35,13,33,35,4,2,0
2011-03-15,2011,False,81,405,0.0,08:30,15:10,1942.0,17.8,0,0,0,0,0,0
2011-03-16,2011,True,81,405,0.0,08:30,15:10,1921.75,17.475,5,37,39,3,1,0
2011-03-17,2011,False,81,405,0.0,08:30,15:10,1935.0,19.55,0,0,0,0,0,0
2011-03-18,2011,False,81,405,0.0,08:30,15:10,1941.0,19.575,0,0,0,0,0,0
2011-03-21,2011,False,81,405,0.0,08:30,15:10,1959.5,19.075,0,0,0,0,0,0
2011-03-22,2011,True,81,405,0.0,08:30,15:10,1954.5,17.475,0,69,12,2,0,0
2011-03-23,2011,True,81,405,0.0,08:30,15:10,1958.5,16.225,45,4,32,3,1,0
2011-03-24,2011,True,81,405,0.0,08:30,15:10,1971.75,16.725,42,4,35,3,1,0
2011-03-25,2011,True,81,405,0.0,08:30,15:10,1977.25,16.85,30,30,21,4,4,1
2011-03-28,2011,True,81,405,0.0,08:30,15:10,1968.75,15.925,8,56,17,2,1,0
2011-03-29,2011,True,81,405,0.0,08:30,15:10,1982.75,15.825,68,0,13,4,4,1
2011-03-30,2011,True,81,405,0.0,08:30,15:10,1990.25,14.725,36,9,36,2,1,0
2011-03-31,2011,True,81,405,0.0024691358024691358,08:30,15:10,1988.25,12.25,5,22,54,2,0,0
2011-04-01,2011,True,81,405,0.0,08:30,15:10,1993.75,11.475,9,23,49,2,0,0
2011-04-04,2011,True,81,405,0.0024691358024691358,08:30,15:10,1995.75,11.0,0,66,15,1,0,0
2011-04-05,2011,True,81,405,0.0,08:30,15:10,1993.5,10.95,44,19,18,1,0,0
2011-04-06,2011,True,81,405,0.0,08:30,15:10,1995.5,11.125,2,42,37,5,4,0
2011-04-07,2011,True,81,405,0.0,08:30,15:10,1995.0,10.325,0,69,12,1,0,0
2011-04-08,2011,True,81,405,0.0,08:30,15:10,1990.75,10.2,0,74,7,1,0,0
2011-04-11,2011,True,81,405,0.0,08:30,15:10,1986.5,10.975,3,42,36,3,1,0
2011-04-12,2011,True,81,405,0.0,08:30,15:10,1974.5,10.975,37,11,33,2,0,0
2011-04-13,2011,True,81,405,0.0,08:30,15:10,1975.5,10.25,0,49,32,3,1,0
2011-04-14,2011,True,81,405,0.0,08:30,15:10,1977.25,10.675,50,0,31,1,0,0
2011-04-15,2011,True,81,405,0.0,08:30,15:10,1985.5,11.65,18,22,41,4,1,0
2011-04-18,2011,False,81,405,0.0,08:30,15:10,1967.5,11.675,0,0,0,0,0,0
2011-04-19,2011,True,81,405,0.0,08:30,15:10,1974.75,12.225,37,24,20,5,4,0
2011-04-20,2011,False,81,405,0.0,08:30,15:10,1995.0,12.3,0,0,0,0,0,0
2011-04-21,2011,True,81,405,0.0,08:30,15:10,1997.25,12.125,23,20,38,1,1,1
2011-04-25,2011,True,81,405,0.0,08:30,15:10,1997.5,11.35,28,19,34,4,3,0
2011-04-26,2011,True,81,405,0.0,08:30,15:10,2007.25,10.325,71,0,10,1,0,0
2011-04-27,2011,True,81,405,0.0,08:30,15:10,2018.5,10.175,29,21,31,1,0,0
2011-04-28,2011,True,81,405,0.0,08:30,15:10,2021.75,10.55,12,39,30,2,1,0
2011-04-29,2011,True,81,405,0.0,08:30,15:10,2030.0,10.2,35,6,40,2,1,0
2011-05-02,2011,True,81,405,0.0,08:30,15:10,2024.25,9.55,15,50,16,2,2,1
2011-05-03,2011,True,81,405,0.0,08:30,15:10,2018.5,9.825,6,45,30,4,3,1
2011-05-04,2011,True,81,405,0.0,08:30,15:10,2009.5,9.625,6,28,47,7,5,4
2011-05-05,2011,True,81,405,0.0,08:30,15:10,2001.5,10.175,10,21,50,2,0,0
2011-05-06,2011,True,81,405,0.0,08:30,15:10,2001.5,11.4,17,46,18,4,4,2
2011-05-09,2011,True,81,405,0.0,08:30,15:10,2009.0,12.875,0,27,54,2,1,1
2011-05-10,2011,True,81,405,0.0,08:30,15:10,2020.25,13.35,45,0,36,3,2,1
2011-05-11,2011,True,81,405,0.0,08:30,15:10,2005.25,13.3,0,71,10,1,0,0
2011-05-12,2011,True,81,405,0.0,08:30,15:10,2014.25,13.825,48,0,33,2,0,0
2011-05-13,2011,True,81,405,0.0,08:30,15:10,2000.75,14.925,0,67,14,2,1,1
2011-05-16,2011,True,81,405,0.0,08:30,15:10,1991.75,15.875,44,9,28,1,0,0
2011-05-17,2011,True,81,405,0.0,08:30,15:10,1991.75,16.275,34,9,38,5,1,1
2011-05-18,2011,True,81,405,0.0,08:30,15:10,2005.0,16.4,47,8,26,2,1,0
2011-05-19,2011,True,81,405,0.0,08:30,15:10,2008.25,16.475,33,22,26,4,4,1
2011-05-20,2011,True,81,405,0.0,08:30,15:10,1995.0,15.625,19,14,48,6,2,2
2011-05-23,2011,False,81,405,0.0,08:30,15:10,1981.25,14.95,0,0,0,0,0,0
2011-05-24,2011,True,81,405,0.0,08:30,15:10,1979.75,14.7,19,27,35,4,2,2
2011-05-25,2011,True,81,405,0.0,08:30,15:10,1983.0,14.65,47,2,32,2,0,0
2011-05-26,2011,True,81,405,0.0,08:30,15:10,1993.25,14.3,57,2,22,1,0,0
2011-05-27,2011,True,81,405,0.0,08:30,15:10,1996.5,13.8,0,62,19,2,1,0
2011-05-31,2011,False,81,405,0.0,08:30,15:10,2011.0,11.275,0,0,0,0,0,0
2011-06-01,2011,True,81,405,0.0,08:30,15:10,1979.75,11.25,0,76,5,4,4,0
2011-06-02,2011,True,81,405,0.0,08:30,15:10,1978.75,12.625,29,9,43,2,0,0
2011-06-03,2011,False,81,405,0.0,08:30,15:10,1962.25,12.8,0,0,0,0,0,0
2011-06-06,2011,True,81,405,0.0,08:30,15:10,1951.75,12.825,7,37,37,3,2,1
2011-06-07,2011,True,81,405,0.0,08:30,15:10,1951.25,13.425,29,11,41,2,0,0
2011-06-08,2011,True,81,405,0.0,08:30,15:10,1943.75,13.65,8,15,58,4,0,0
2011-06-09,2011,True,81,405,0.0,08:30,15:10,1954.0,13.1,32,5,44,2,0,0
2011-06-10,2011,True,81,405,0.0,08:30,15:10,1936.25,13.1,0,62,19,1,0,0
2011-06-13,2011,True,81,405,0.0,08:30,15:10,1937.75,14.1,0,56,25,4,2,1
2011-06-14,2011,False,81,405,0.0,08:30,15:10,1955.25,15.1,0,0,0,0,0,0
2011-06-15,2011,False,81,405,0.0,08:30,15:10,1932.0,14.8,0,0,0,0,0,0
2011-06-16,2011,True,81,405,0.0,08:30,15:10,1935.0,13.825,17,28,36,1,0,0
2011-06-17,2011,False,81,405,0.0,08:30,15:10,1937.0,14.225,0,0,0,0,0,0
2011-06-20,2011,True,81,405,0.0,08:30,15:10,1944.5,14.225,69,0,12,2,1,1
2011-06-21,2011,True,81,405,0.0,08:30,15:10,1958.5,14.125,67,0,14,3,3,1
2011-06-22,2011,True,81,405,0.0,08:30,15:10,1950.75,14.35,49,10,22,2,1,1
2011-06-23,2011,False,81,405,0.0,08:30,15:10,1948.75,14.75,0,0,0,0,0,0
2011-06-24,2011,True,81,405,0.0,08:30,15:10,1935.0,15.475,20,22,39,3,0,0
2011-06-27,2011,True,81,405,0.0,08:30,15:10,1948.0,15.575,55,8,18,3,3,1
2011-06-28,2011,True,81,405,0.0,08:30,15:10,1965.75,16.175,75,0,6,4,3,0
2011-06-29,2011,True,81,405,0.0,08:30,15:10,1975.75,16.925,49,12,20,2,0,0
2011-06-30,2011,True,81,405,0.0,08:30,15:10,1986.0,16.2,26,33,22,1,0,0
2011-07-01,2011,True,81,405,0.0,08:30,15:10,2006.5,15.725,71,0,10,5,4,0
2011-07-05,2011,True,81,405,0.0,08:30,15:10,2007.5,15.525,34,13,34,5,2,1
2011-07-06,2011,True,81,405,0.0,08:30,15:10,2007.0,14.775,25,22,34,3,2,0
2011-07-07,2011,False,81,405,0.0,08:30,15:10,2023.0,14.375,0,0,0,0,0,0
2011-07-08,2011,False,81,405,0.0,08:30,15:10,2013.0,13.0,0,0,0,0,0,0
2011-07-11,2011,False,81,405,0.0,08:30,15:10,1989.75,12.525,0,0,0,0,0,0
2011-07-12,2011,True,81,405,0.0,08:30,15:10,1981.75,12.225,37,0,44,2,2,1
2011-07-13,2011,True,81,405,0.0,08:30,15:10,1983.75,11.975,6,39,36,3,1,0
2011-07-14,2011,True,81,405,0.0,08:30,15:10,1978.25,12.425,3,36,42,3,1,0
2011-07-15,2011,True,81,405,0.0,08:30,15:10,1985.75,13.35,0,69,12,1,1,1
2011-07-18,2011,True,81,405,0.0,08:30,15:10,1971.5,12.275,10,37,34,2,1,0
2011-07-19,2011,True,81,405,0.0,08:30,15:10,1992.75,13.725,23,19,39,2,1,1
2011-07-20,2011,True,81,405,0.0,08:30,15:10,1992.75,14.55,17,24,40,1,0,0
2011-07-21,2011,True,81,405,0.0,08:30,15:10,2014.0,14.275,24,6,51,2,1,1
2011-07-22,2011,True,81,405,0.0,08:30,15:10,2012.0,15.125,41,9,31,3,1,0
2011-07-25,2011,False,81,405,0.0,08:30,15:10,2004.5,14.8,0,0,0,0,0,0
2011-07-26,2011,True,81,405,0.0,08:30,15:10,1997.5,14.625,55,13,13,2,1,1
2011-07-27,2011,True,81,405,0.0,08:30,15:10,1970.75,14.125,13,40,28,2,1,0
2011-07-28,2011,True,81,405,0.0,08:30,15:10,1968.75,14.75,25,39,17,1,0,0
2011-07-29,2011,False,81,405,0.0,08:30,15:10,1963.75,14.4,0,0,0,0,0,0
2011-08-01,2011,False,81,405,0.0,08:30,15:10,1951.0,15.375,0,0,0,0,0,0
2011-08-02,2011,True,81,405,0.0,08:30,15:10,1918.75,17.15,3,48,30,4,2,1
2011-08-03,2011,True,81,405,0.0,08:30,15:10,1925.5,18.875,56,0,25,3,2,1
2011-08-04,2011,False,81,405,0.0,08:30,15:10,1871.0,20.9,0,0,0,0,0,0
2011-08-05,2011,False,81,405,0.0,08:30,15:10,1868.75,23.975,0,0,0,0,0,0
2011-08-08,2011,False,81,405,0.0,08:30,15:10,1783.0,28.2,0,0,0,0,0,0
2011-08-09,2011,False,81,405,0.0,08:30,15:10,1842.75,33.725,0,0,0,0,0,0
2011-08-10,2011,False,81,405,0.0,08:30,15:10,1795.0,40.625,0,0,0,0,0,0
2011-08-11,2011,True,81,405,0.0,08:30,15:10,1839.25,42.625,67,0,14,1,0,0
2011-08-12,2011,False,81,405,0.0,08:30,15:10,1848.25,46.95,0,0,0,0,0,0
2011-08-15,2011,True,81,405,0.0,08:30,15:10,1867.75,46.65,46,0,35,5,2,1
2011-08-16,2011,True,81,405,0.0,08:30,15:10,1863.25,44.925,29,24,28,3,2,1
2011-08-17,2011,True,81,405,0.0,08:30,15:10,1860.75,44.0,12,31,38,1,0,0
2011-08-18,2011,False,81,405,0.0,08:30,15:10,1815.25,43.75,0,0,0,0,0,0
2011-08-19,2011,False,81,405,0.0,08:30,15:10,1795.0,42.25,0,0,0,0,0,0
2011-08-22,2011,False,81,405,0.0,08:30,15:10,1795.25,40.45,0,0,0,0,0,0
2011-08-23,2011,True,81,405,0.0,08:30,15:10,1829.75,36.375,48,1,32,4,3,0
2011-08-24,2011,True,81,405,0.0,08:30,15:10,1842.75,32.575,17,31,33,1,0,0
2011-08-25,2011,False,81,405,0.0,08:30,15:10,1828.5,30.55,0,0,0,0,0,0
2011-08-26,2011,True,81,405,0.0,08:30,15:10,1846.5,28.0,50,1,30,3,3,2
2011-08-29,2011,False,81,405,0.0,08:30,15:10,1879.5,30.775,0,0,0,0,0,0
2011-08-30,2011,True,81,405,0.0,08:30,15:10,1876.0,31.025,46,0,35,3,1,1
2011-08-31,2011,False,81,405,0.0,08:30,15:10,1890.25,31.15,0,0,0,0,0,0
2011-09-01,2011,True,81,405,0.0,08:30,15:10,1872.5,30.85,2,52,27,3,2,1
2011-09-02,2011,False,81,405,0.0,08:30,15:10,1841.0,30.35,0,0,0,0,0,0
2011-09-06,2011,True,81,405,0.0,08:30,15:10,1835.75,27.35,60,3,18,3,2,1
2011-09-07,2011,False,81,405,0.0,08:30,15:10,1870.5,26.1,0,0,0,0,0,0
2011-09-08,2011,True,81,405,0.0,08:30,15:10,1857.75,25.975,20,26,35,3,2,1
2011-09-09,2011,False,81,405,0.0,08:30,15:10,1829.5,24.6,0,0,0,0,0,0
2011-09-12,2011,True,81,405,0.0,08:30,15:10,1851.0,22.775,0,36,45,1,0,0
2011-09-13,2011,True,81,405,0.0,08:30,15:10,1858.5,23.725,21,16,44,1,0,0
2011-09-14,2011,True,81,405,0.0,08:30,15:10,1875.25,23.2,38,16,27,3,2,0
2011-09-15,2011,False,81,405,0.0,08:30,15:10,1898.25,25.075,0,0,0,0,0,0
2011-09-16,2011,True,81,405,0.0,08:30,15:10,1905.25,24.45,0,70,11,1,1,1
2011-09-19,2011,False,81,405,0.0,08:30,15:10,1890.5,24.475,0,0,0,0,0,0
2011-09-20,2011,True,81,405,0.0,08:30,15:10,1889.25,25.15,16,24,41,2,0,0
2011-09-21,2011,True,81,405,0.0,08:30,15:10,1849.5,24.35,0,61,20,3,2,1
2011-09-22,2011,False,81,405,0.0,08:30,15:10,1818.25,26.7,0,0,0,0,0,0
2011-09-23,2011,False,81,405,0.0,08:30,15:10,1824.25,27.45,0,0,0,0,0,0
2011-09-26,2011,True,81,405,0.0,08:30,15:10,1851.5,26.75,40,24,17,4,2,1
2011-09-27,2011,False,81,405,0.0,08:30,15:10,1863.5,27.35,0,0,0,0,0,0
2011-09-28,2011,True,81,405,0.0,08:30,15:10,1842.75,28.075,19,21,41,2,1,1
2011-09-29,2011,False,81,405,0.0,08:30,15:10,1850.75,27.55,0,0,0,0,0,0
2011-09-30,2011,False,81,405,0.0,08:30,15:10,1815.75,29.125,0,0,0,0,0,0
2011-10-03,2011,True,81,405,0.0,08:30,15:10,1780.5,30.15,24,19,38,1,0,0
2011-10-04,2011,True,81,405,0.0,08:30,15:10,1807.5,32.75,21,27,33,1,0,0
2011-10-05,2011,True,81,405,0.0,08:30,15:10,1828.5,35.925,63,1,17,3,3,1
2011-10-06,2011,True,81,405,0.0,08:30,15:10,1851.5,34.55,57,1,23,2,0,0
2011-10-07,2011,True,81,405,0.0,08:30,15:10,1849.25,34.775,31,7,43,3,0,0
2011-10-10,2011,False,81,405,0.0,08:30,15:10,1885.0,34.775,0,0,0,0,0,0
2011-10-11,2011,True,81,405,0.0,08:30,15:10,1883.25,33.4,16,14,51,4,0,0
2011-10-12,2011,False,81,405,0.0,08:30,15:10,1890.75,31.95,0,0,0,0,0,0
2011-10-13,2011,True,81,405,0.0,08:30,15:10,1891.25,30.325,26,11,44,2,0,0
2011-10-14,2011,False,81,405,0.0,08:30,15:10,1913.25,28.375,0,0,0,0,0,0
2011-10-17,2011,True,81,405,0.0,08:30,15:10,1888.0,27.125,0,49,32,5,3,0
2011-10-18,2011,True,81,405,0.0,08:30,15:10,1916.5,24.475,71,1,9,5,5,1
2011-10-19,2011,True,81,405,0.0,08:30,15:10,1900.5,23.65,0,41,40,1,0,0
2011-10-20,2011,True,81,405,0.0,08:30,15:10,1902.5,22.85,41,5,35,3,2,2
2011-10-21,2011,False,81,405,0.0,08:30,15:10,1928.25,22.0,0,0,0,0,0,0
2011-10-24,2011,True,81,405,0.0,08:30,15:10,1940.75,21.225,35,8,38,3,0,0
2011-10-25,2011,True,81,405,0.0,08:30,15:10,1919.0,20.825,35,8,38,4,2,0
2011-10-26,2011,False,81,405,0.0,08:30,15:10,1931.5,21.725,0,0,0,0,0,0
2011-10-27,2011,False,81,405,0.0,08:30,15:10,1976.75,22.375,0,0,0,0,0,0
2011-10-28,2011,True,81,405,0.0,08:30,15:10,1975.75,23.45,41,7,33,3,1,0
2011-10-31,2011,False,81,405,0.0,08:30,15:10,1940.0,23.05,0,0,0,0,0,0
2011-11-01,2011,False,81,405,0.0,08:30,15:10,1917.5,23.1,0,0,0,0,0,0
2011-11-02,2011,True,81,405,0.0,08:30,15:10,1928.0,20.75,23,10,48,2,0,0
2011-11-03,2011,False,81,405,0.0,08:30,15:10,1948.75,20.025,0,0,0,0,0,0
2011-11-04,2011,True,81,405,0.0,08:30,15:10,1944.25,20.65,27,40,14,4,3,2
2011-11-07,2011,True,81,405,0.0,08:30,15:10,1950.75,21.125,37,12,32,6,3,0
2011-11-08,2011,True,81,405,0.0,08:30,15:10,1966.75,21.575,23,32,26,3,2,1
2011-11-09,2011,False,81,405,0.0,08:30,15:10,1919.25,21.775,0,0,0,0,0,0
2011-11-10,2011,False,81,405,0.0,08:30,15:10,1931.25,21.825,0,0,0,0,0,0
2011-11-11,2011,False,81,405,0.0,08:30,15:10,1955.25,20.925,0,0,0,0,0,0
2011-11-14,2011,True,81,405,0.0,08:30,15:10,1945.5,21.075,13,19,49,2,2,1
2011-11-15,2011,True,81,405,0.0,08:30,15:10,1947.25,20.325,27,1,53,2,1,1
2011-11-16,2011,False,81,405,0.0,08:30,15:10,1924.5,20.375,0,0,0,0,0,0
2011-11-17,2011,True,81,405,0.0,08:30,15:10,1908.5,21.45,13,47,21,3,1,1
2011-11-18,2011,True,81,405,0.0,08:30,15:10,1907.0,21.475,0,47,34,5,3,2
2011-11-21,2011,False,81,405,0.0,08:30,15:10,1884.25,20.9,0,0,0,0,0,0
2011-11-22,2011,True,81,405,0.0,08:30,15:10,1875.75,20.425,14,25,42,3,1,1
2011-11-23,2011,True,81,405,0.0,08:30,15:10,1854.0,19.65,0,43,38,4,2,1
2011-11-25,2011,True,45,225,0.0,08:30,12:10,1847.0,17.575,0,28,17,1,0,0
2011-11-28,2011,False,81,405,0.0,08:30,15:10,1885.0,18.55,0,0,0,0,0,0
2011-11-29,2011,True,81,405,0.0,08:30,15:10,1889.25,18.45,51,1,29,3,3,1
2011-11-30,2011,False,81,405,0.0,08:30,15:10,1938.0,17.65,0,0,0,0,0,0
2011-12-01,2011,True,81,405,0.0,08:30,15:10,1936.75,16.95,3,26,52,1,0,0
2011-12-02,2011,False,81,405,0.0,08:30,15:10,1937.5,15.225,0,0,0,0,0,0
2011-12-05,2011,False,81,405,0.0,08:30,15:10,1948.75,15.675,0,0,0,0,0,0
2011-12-06,2011,True,81,405,0.0,08:30,15:10,1948.25,15.7,20,3,58,2,0,0
2011-12-07,2011,True,81,405,0.0,08:30,15:10,1957.75,15.475,33,14,34,2,1,0
2011-12-08,2011,False,81,405,0.0,08:30,15:10,1928.75,16.0,0,0,0,0,0,0
2011-12-09,2011,True,81,405,0.0,08:30,15:10,1953.25,17.8,56,0,25,1,0,0
2011-12-12,2011,False,81,405,0.0,08:30,15:10,1932.5,17.8,0,0,0,0,0,0
2011-12-13,2011,True,81,405,0.0,08:30,15:10,1923.25,18.25,10,13,58,1,0,0
2011-12-14,2011,True,81,405,0.0,08:30,15:10,1909.25,20.15,15,34,32,3,2,0
2011-12-15,2011,False,81,405,0.0,08:30,15:10,1915.0,19.725,0,0,0,0,0,0
2011-12-16,2011,True,81,405,0.0,08:30,15:10,1913.0,19.725,19,11,51,3,1,1
2011-12-19,2011,True,81,405,0.0,08:30,15:10,1901.75,19.65,1,41,39,1,0,0
2011-12-20,2011,False,81,405,0.0,08:30,15:10,1939.5,20.2,0,0,0,0,0,0
2011-12-21,2011,True,81,405,0.0,08:30,15:10,1939.25,20.85,20,5,56,3,1,1
2011-12-22,2011,True,81,405,0.0,08:30,15:10,1952.25,20.2,23,4,54,4,0,0
2011-12-23,2011,True,81,405,0.0,08:30,15:10,1962.5,18.85,74,0,7,3,3,0
2011-12-27,2011,True,81,405,0.0,08:30,15:10,1963.25,17.75,0,68,13,1,0,0
2011-12-28,2011,True,81,405,0.0,08:30,15:10,1947.25,16.7,15,24,42,5,2,1
2011-12-29,2011,True,81,405,0.0,08:30,15:10,1960.25,15.375,75,0,6,1,0,0
2011-12-30,2011,True,81,405,0.0024691358024691358,08:30,15:10,1956.0,14.875,12,35,34,2,1,0
2012-01-03,2012,False,81,405,0.0,08:30,15:10,1975.25,14.5,0,0,0,0,0,0
2012-01-04,2012,True,81,405,0.0,08:30,15:10,1976.25,13.775,56,6,19,4,3,1
2012-01-05,2012,True,81,405,0.0,08:30,15:10,1976.25,12.575,60,2,19,1,0,0
2012-01-06,2012,True,81,405,0.0,08:30,15:10,1977.0,12.375,28,20,33,1,0,0
2012-01-09,2012,True,81,405,0.0,08:30,15:10,1978.5,11.65,47,2,32,1,1,0
2012-01-10,2012,False,81,405,0.0,08:30,15:10,1989.25,11.225,0,0,0,0,0,0
2012-01-11,2012,True,81,405,0.0,08:30,15:10,1991.0,10.825,38,0,43,5,3,1
2012-01-12,2012,True,81,405,0.0,08:30,15:10,1995.25,10.925,20,36,25,3,2,1
2012-01-13,2012,True,81,405,0.0,08:30,15:10,1992.5,10.3,69,0,12,2,0,0
2012-01-17,2012,True,81,405,0.0,08:30,15:10,1992.5,10.675,11,19,51,3,1,0
2012-01-18,2012,True,81,405,0.0,08:30,15:10,2005.75,11.025,57,0,24,4,3,1
2012-01-19,2012,True,81,405,0.0,08:30,15:10,2013.25,11.7,24,7,50,3,1,0
2012-01-20,2012,True,81,405,0.0,08:30,15:10,2014.25,10.675,26,0,55,2,1,0
2012-01-23,2012,True,81,405,0.0,08:30,15:10,2014.5,10.45,12,34,35,2,1,0
2012-01-24,2012,True,81,405,0.0,08:30,15:10,2014.5,10.975,59,0,22,4,4,0
2012-01-25,2012,True,81,405,0.0,08:30,15:10,2023.5,11.3,39,13,29,1,0,0
2012-01-26,2012,True,81,405,0.0,08:30,15:10,2018.0,12.6,0,43,38,1,0,0
2012-01-27,2012,True,81,405,0.0,08:30,15:10,2015.75,13.45,30,0,51,3,0,0
2012-01-30,2012,False,81,405,0.0,08:30,15:10,2012.0,12.775,0,0,0,0,0,0
2012-01-31,2012,True,81,405,0.0,08:30,15:10,2011.0,13.55,34,27,20,6,4,1
2012-02-01,2012,True,81,405,0.0,08:30,15:10,2023.25,13.775,28,5,48,1,0,0
2012-02-02,2012,True,81,405,0.0,08:30,15:10,2025.75,13.025,27,9,45,3,1,1
2012-02-03,2012,False,81,405,0.0,08:30,15:10,2042.5,13.075,0,0,0,0,0,0
2012-02-06,2012,True,81,405,0.0,08:30,15:10,2042.25,13.25,36,5,40,2,1,1
2012-02-07,2012,True,81,405,0.0,08:30,15:10,2047.75,12.625,52,0,29,1,0,0
2012-02-08,2012,True,81,405,0.0,08:30,15:10,2050.25,13.0,47,16,18,1,0,0
2012-02-09,2012,True,81,405,0.0,08:30,15:10,2051.25,11.75,31,3,47,2,1,0
2012-02-10,2012,False,81,405,0.0,08:30,15:10,2043.25,10.725,0,0,0,0,0,0
2012-02-13,2012,True,81,405,0.0,08:30,15:10,2052.5,10.45,32,6,43,3,2,1
2012-02-14,2012,True,81,405,0.0,08:30,15:10,2051.0,9.85,7,40,34,2,0,0
2012-02-15,2012,True,81,405,0.0,08:30,15:10,2045.25,9.35,1,16,64,3,0,0
2012-02-16,2012,True,81,405,0.0,08:30,15:10,2057.75,9.9,63,0,18,5,4,0
2012-02-17,2012,True,81,405,0.0,08:30,15:10,2063.25,10.925,5,36,40,1,0,0
2012-02-21,2012,True,81,405,0.0,08:30,15:10,2063.25,10.35,42,13,26,4,4,0
2012-02-22,2012,True,81,405,0.0,08:30,15:10,2058.75,9.95,12,2,67,3,1,1
2012-02-23,2012,True,81,405,0.0,08:30,15:10,2066.25,9.8,50,4,27,5,4,0
2012-02-24,2012,True,81,405,0.0,08:30,15:10,2065.75,10.125,30,24,27,2,1,0
2012-02-27,2012,True,81,405,0.0,08:30,15:10,2070.5,9.975,67,0,14,1,0,0
2012-02-28,2012,True,81,405,0.0,08:30,15:10,2074.5,10.95,45,5,31,2,0,0
