dir,regime,with_trend,net,adr,hold,wide,mae_pts,eod_move,fill_hour,Date,yr,gap,vix_prev,sma50,sma100,ret20,ret50,below50,below100,sma50_dn,downtrend,pre21,net30,netd
L,BULL,True,-367.5,23.1,23,7.0,10.25,-7.5,13,2019-09-12,2019,0.19,14.61,3765.875,3735.82,0.04435787027544258,0.0003273322422259195,0.0,0.0,0.0,0.0,True,-367.5,-480.0
L,BULL,True,282.5,19.55,52,5.75,4.0,6.0,10,2019-09-17,2019,0.104,14.67,3767.065,3737.9225,0.023788840628132357,0.009022655426764947,0.0,0.0,0.0,0.0,True,282.5,282.5
L,BULL,True,132.5,28.2,33,8.5,6.75,3.0,12,2019-09-30,2019,0.138,17.22,3767.54,3745.6125,0.014108050280823736,-0.0008563899868248015,0.0,0.0,1.0,0.0,True,132.5,132.5
L,BULL,True,-605.0,39.1,52,11.75,14.75,-12.25,10,2019-10-07,2019,0.225,17.04,3760.91,3750.1925,-0.0053968671844149,-0.016594000130149,0.0,0.0,1.0,0.0,True,-605.0,-630.0
L,BULL,True,-605.0,39.1,31,11.75,17.0,-14.5,11,2019-10-07,2019,0.225,17.04,3760.91,3750.1925,-0.0053968671844149,-0.016594000130149,0.0,0.0,1.0,0.0,True,-605.0,-805.0
L,BULL,True,-567.5,36.75,17,11.0,18.0,-2.25,11,2019-10-10,2019,0.06,18.64,3756.265,3752.2325,-0.018913612565444993,-0.012840774397471333,1.0,1.0,1.0,1.0,True,-567.5,-755.0
L,BULL,True,-180.0,36.27,62,11.0,5.75,-3.25,10,2019-10-14,2019,0.138,15.58,3757.265,3754.99,-0.006863642306183859,0.013001733564475204,0.0,0.0,1.0,0.0,True,-180.0,-180.0
L,BULL,True,-117.5,36.27,50,11.0,4.5,-2.0,11,2019-10-14,2019,0.138,15.58,3757.265,3754.99,-0.006863642306183859,0.013001733564475204,0.0,0.0,1.0,0.0,True,-117.5,-117.5
L,BULL,True,70.0,35.62,53,10.75,2.0,1.75,10,2019-10-15,2019,0.283,14.57,3760.22,3756.4025,-0.00946413419489589,0.040521083304765115,0.0,0.0,0.0,0.0,True,70.0,70.0
L,BULL,True,-30.0,29.0,26,8.75,2.75,-0.25,13,2019-10-17,2019,0.288,13.68,3765.295,3760.5875,-0.004626009903570538,0.032857818943952344,0.0,0.0,0.0,0.0,True,-30.0,-30.0
L,BULL,True,-342.5,21.32,32,6.5,7.25,5.75,10,2019-10-23,2019,0.052,14.46,3772.41,3769.7525,0.005855648397920854,0.019200000000000106,0.0,0.0,0.0,0.0,True,-342.5,270.0
L,BULL,True,-305.0,19.05,26,5.75,7.75,-4.5,10,2019-10-25,2019,0.072,13.71,3779.26,3773.26,0.0063021072671174405,0.045491747374164504,0.0,0.0,0.0,0.0,True,-305.0,-392.5
L,BULL,True,232.5,19.0,62,5.75,4.75,5.0,10,2019-11-01,2019,0.414,13.22,3792.485,3781.0875,0.033157296610736076,0.03322636716138527,0.0,0.0,0.0,0.0,True,232.5,232.5
L,BULL,True,157.5,19.0,16,5.75,1.5,3.5,13,2019-11-01,2019,0.414,13.22,3792.485,3781.0875,0.033157296610736076,0.03322636716138527,0.0,0.0,0.0,0.0,True,157.5,157.5
L,BULL,True,120.0,15.93,45,4.75,1.75,2.75,11,2019-11-18,2019,0.044,12.05,3833.03,3799.345,0.03393383557156904,0.0387653020929315,0.0,0.0,0.0,0.0,True,120.0,120.0
L,BULL,True,182.5,17.6,30,5.25,2.5,4.0,12,2019-11-22,2019,0.172,13.13,3843.48,3804.7675,0.025963859351555874,0.02683468268477407,0.0,0.0,0.0,0.0,True,182.5,182.5
L,BULL,True,307.5,17.1,33,5.25,3.5,6.5,12,2019-11-26,2019,0.032,11.87,3848.39,3807.7275,0.024974120082815743,0.034005613210625896,0.0,0.0,0.0,0.0,True,307.5,307.5
L,BULL,True,45.0,17.88,46,5.25,2.25,1.25,11,2019-12-18,2019,0.125,12.29,3906.27,3831.755,0.017548305353183302,0.07929041795457592,0.0,0.0,0.0,0.0,True,45.0,45.0
L,BULL,True,70.0,15.32,28,4.5,1.0,1.75,9,2019-12-24,2019,0.031,12.61,3926.98,3843.6,0.02196692336826156,0.06681602530311026,0.0,0.0,0.0,0.0,True,70.0,70.0
L,BULL,True,-305.0,19.1,40,5.75,6.0,2.25,11,2020-01-08,2020,0.092,13.79,3968.31,3875.17,0.020442822996603383,0.05398908523908519,0.0,0.0,0.0,0.0,True,-305.0,95.0
L,BULL,True,-342.5,21.62,16,6.5,7.25,4.25,10,2020-01-09,2020,0.263,13.45,3972.645,3878.565,0.029842271293375466,0.05609472049689446,0.0,0.0,0.0,0.0,True,-342.5,195.0
L,BULL,True,557.5,22.38,70,6.75,2.0,11.5,9,2020-01-16,2020,0.28,12.42,3994.96,3897.925,0.023699925354565776,0.05399000896631234,0.0,0.0,0.0,0.0,True,557.5,557.5
L,BULL,True,45.0,21.48,64,6.5,4.0,1.25,9,2020-01-17,2020,0.212,12.32,3999.705,3902.4575,0.030257751214045614,0.06083723315597145,0.0,0.0,0.0,0.0,True,45.0,45.0
L,BULL,True,95.0,21.48,60,6.5,3.0,2.25,10,2020-01-17,2020,0.212,12.32,3999.705,3902.4575,0.030257751214045614,0.06083723315597145,0.0,0.0,0.0,0.0,True,95.0,95.0
L,BULL,True,220.0,20.18,59,6.0,0.75,4.75,10,2020-01-28,2020,0.437,18.23,4029.1,3929.5925,0.0004928839874314139,0.03426533341825366,0.0,0.0,0.0,0.0,True,220.0,220.0
L,BULL,True,-342.5,21.73,12,6.5,16.75,-15.0,13,2020-01-29,2020,0.317,16.28,4032.14,3932.585,0.013353941267387981,0.03852246087562561,0.0,0.0,0.0,0.0,True,-342.5,-455.0
L,BULL,True,-342.5,21.73,5,6.5,17.5,-15.75,13,2020-01-29,2020,0.317,16.28,4032.14,3932.585,0.013353941267387981,0.03852246087562561,0.0,0.0,0.0,0.0,True,-342.5,-455.0
L,BULL,True,-480.0,31.2,8,9.25,20.5,-17.0,9,2020-02-03,2020,0.278,18.84,4040.51,3940.9675,-0.0017875855267213137,0.028386359306534548,0.0,0.0,0.0,0.0,True,-480.0,-642.5
L,BULL,True,32.5,35.15,36,10.5,4.75,1.0,12,2020-02-06,2020,0.223,15.15,4050.7,3949.545,0.01825644795687076,0.04917308420653965,0.0,0.0,0.0,0.0,True,32.5,32.5
L,BULL,True,-492.5,32.05,34,9.5,17.25,-11.25,10,2020-02-11,2020,0.317,15.04,4061.775,3959.3075,0.015388358372361743,0.049079369069314316,0.0,0.0,0.0,0.0,True,-492.5,-655.0
L,BULL,True,-205.0,19.62,36,6.0,5.0,-3.75,12,2020-02-19,2020,0.257,14.83,4091.495,3982.5175,0.01219806763285014,0.05434645867404697,0.0,0.0,0.0,0.0,True,-205.0,-205.0
S,BEAR,True,3382.5,24.5,62,7.25,2.0,68.0,10,2020-02-25,2020,0.334,25.03,4105.72,3998.29,-0.003017427181476684,0.013014641471655652,1.0,0.0,0.0,0.0,True,3382.5,3382.5
S,BEAR,True,-380.0,24.5,4,7.25,10.25,54.5,10,2020-02-25,2020,0.334,25.03,4105.72,3998.29,-0.003017427181476684,0.013014641471655652,1.0,0.0,0.0,0.0,True,-380.0,-380.0
S,BEAR,True,3020.0,24.5,51,7.25,3.5,60.75,10,2020-02-25,2020,0.334,25.03,4105.72,3998.29,-0.003017427181476684,0.013014641471655652,1.0,0.0,0.0,0.0,True,3020.0,3020.0
S,BEAR,True,1545.0,24.5,30,7.25,2.5,31.25,12,2020-02-25,2020,0.334,25.03,4105.72,3998.29,-0.003017427181476684,0.013014641471655652,1.0,0.0,0.0,0.0,True,1545.0,1545.0
S,BEAR,True,-2580.0,170.6,6,51.25,70.0,-2.75,11,2020-03-23,2020,0.281,66.04,3933.325,3957.4025,-0.2519528902776109,-0.23817391836484914,1.0,1.0,1.0,1.0,True,-2580.0,-2580.0
S,BEAR,True,620.0,110.58,61,33.25,1.0,12.75,10,2020-04-03,2020,0.397,50.91,3785.79,3904.2,-0.1293895367776402,-0.19432051127456895,1.0,1.0,1.0,1.0,True,620.0,620.0
S,BEAR,True,-367.5,110.58,35,33.25,13.5,-7.0,12,2020-04-03,2020,0.397,50.91,3785.79,3904.2,-0.1293895367776402,-0.19432051127456895,1.0,1.0,1.0,1.0,True,-367.5,-367.5
S,BEAR,True,-605.0,76.78,64,23.0,22.5,-11.75,9,2020-04-16,2020,0.403,40.84,3696.7,3871.7525,0.08798851009146569,-0.1266383495145631,1.0,1.0,1.0,1.0,True,-605.0,-605.0
L,BULL,True,-830.0,54.35,0,16.25,39.25,-36.75,13,2020-05-19,2020,0.199,29.3,3525.45,3798.995,0.03876876463297063,-0.0034352910087863675,0.0,1.0,1.0,0.0,True,-830.0,-1105.0
L,BULL,True,545.0,38.73,25,11.5,8.0,11.25,13,2020-06-02,2020,0.219,28.23,3614.805,3774.065,0.06261560594642734,0.24596353120732584,0.0,0.0,0.0,0.0,True,545.0,545.0
L,BULL,True,545.0,40.02,20,12.0,1.5,11.25,13,2020-06-08,2020,0.318,24.52,3669.98,3767.245,0.06895862482510484,0.1684509504041949,0.0,0.0,0.0,0.0,True,545.0,545.0
L,BULL,True,-5.0,64.97,68,19.5,12.0,0.25,9,2020-06-18,2020,0.526,33.47,3761.03,3753.1225,0.039556962025316444,0.1366782006920415,0.0,0.0,0.0,0.0,True,-5.0,-5.0
L,BULL,True,495.0,68.33,34,20.5,10.75,10.25,12,2020-06-22,2020,0.475,35.12,3774.37,3749.3925,0.031440296531638934,0.08095172031076592,0.0,0.0,0.0,0.0,True,495.0,495.0
L,BULL,True,-667.5,43.67,41,13.0,34.5,-31.0,10,2020-07-07,2020,0.456,27.94,3839.62,3724.4925,-0.01092390298092949,0.08503723764387261,0.0,0.0,0.0,0.0,True,-667.5,-892.5
L,BULL,True,-667.5,43.67,30,13.0,36.25,-32.75,10,2020-07-07,2020,0.456,27.94,3839.62,3724.4925,-0.01092390298092949,0.08503723764387261,0.0,0.0,0.0,0.0,True,-667.5,-892.5
L,BULL,True,1482.5,39.9,60,12.0,1.5,30.0,10,2020-07-10,2020,0.019,29.26,3855.0,3717.8925,0.03656390536400966,0.06831463693155104,0.0,0.0,0.0,0.0,True,1482.5,1482.5
L,BULL,True,-705.0,45.98,14,13.75,22.25,-10.5,10,2020-07-24,2020,0.431,26.08,3928.245,3728.645,0.0400742590103067,0.10651774160593885,0.0,0.0,0.0,0.0,True,-705.0,-942.5
L,BULL,True,-667.5,43.45,11,13.0,16.25,5.0,9,2020-07-27,2020,0.316,25.84,3935.605,3730.6575,0.05073500715493684,0.10025882032420652,0.0,0.0,0.0,0.0,True,-667.5,232.5
L,BULL,True,-580.0,37.52,13,11.25,25.5,-21.0,13,2020-07-28,2020,0.215,24.74,3941.535,3733.4925,0.04771410173857049,0.07862114683460386,0.0,0.0,0.0,0.0,True,-580.0,-767.5
L,BULL,True,-55.0,39.1,70,11.75,10.75,-0.75,9,2020-08-03,2020,0.47,24.46,3966.465,3755.6175,0.03752452066063405,0.08525284617421236,0.0,0.0,0.0,0.0,True,-55.0,-55.0
L,BULL,True,-30.0,39.1,45,11.75,5.75,-0.25,11,2020-08-03,2020,0.47,24.46,3966.465,3755.6175,0.03752452066063405,0.08525284617421236,0.0,0.0,0.0,0.0,True,-30.0,-30.0
L,BULL,True,-80.0,39.1,26,11.75,6.75,-1.25,13,2020-08-03,2020,0.47,24.46,3966.465,3755.6175,0.03752452066063405,0.08525284617421236,0.0,0.0,0.0,0.0,True,-80.0,-80.0
L,BULL,True,-567.5,36.48,38,11.0,15.25,5.25,10,2020-08-04,2020,0.249,24.28,3972.665,3761.675,0.029202545862972773,0.08129015340238621,0.0,0.0,0.0,0.0,True,-567.5,-742.5
L,BULL,True,-492.5,31.88,53,9.5,43.75,-33.75,9,2020-08-11,2020,0.376,22.13,4003.4,3809.1025,0.05068054945744205,0.07994326606924118,0.0,0.0,0.0,0.0,True,-492.5,-655.0
L,BULL,True,645.0,27.85,61,8.25,1.0,13.25,10,2020-08-20,2020,0.469,22.54,4034.14,3871.2675,0.025905156650006145,0.049510506952672007,0.0,0.0,0.0,0.0,True,645.0,645.0
L,BULL,True,320.0,27.93,63,8.5,7.75,6.75,9,2020-08-21,2020,0.059,22.72,4041.75,3880.71,0.038037791592294035,0.09919833148667134,0.0,0.0,0.0,0.0,True,320.0,320.0
L,BULL,True,-417.5,26.3,34,8.0,13.5,-6.0,12,2020-08-31,2020,0.023,22.96,4086.985,3930.6775,0.0585508660648939,0.11377783481999626,0.0,0.0,0.0,0.0,True,-417.5,-542.5
L,BULL,True,1007.5,27.73,61,8.25,3.25,20.5,10,2020-09-01,2020,0.092,26.41,4094.68,3938.1675,0.05074572571844316,0.0974544072948329,0.0,0.0,0.0,0.0,True,1007.5,1007.5
L,BULL,True,-17.5,52.17,0,15.75,1.0,0.0,11,2020-09-07,2020,0.029,,4129.43,3965.7225,0.017462026073436165,0.10667360478730314,0.0,0.0,0.0,0.0,True,-17.5,-17.5
L,BULL,True,-255.0,63.5,15,19.0,17.5,-4.75,13,2020-09-11,2020,0.395,29.71,4153.015,3990.2,-0.006306145517282369,0.05341826437941477,0.0,0.0,0.0,0.0,True,-255.0,-255.0
L,BULL,True,-1030.0,67.47,60,20.25,30.75,-25.5,9,2020-09-16,2020,0.219,25.59,4166.49,4005.8575,0.0014212957479569077,0.06452628265659421,0.0,0.0,0.0,0.0,True,-1030.0,-1367.5
L,BULL,True,-855.0,56.1,5,16.75,26.0,14.5,9,2020-09-22,2020,0.274,27.78,4180.035,4024.575,-0.036365769253328684,0.030483597817223762,1.0,0.0,0.0,0.0,True,-855.0,-1142.5
L,BULL,True,2045.0,56.55,51,17.0,3.5,41.25,10,2020-09-25,2020,0.301,28.51,4183.28,4036.8,-0.05780915456281466,0.009924327006574973,1.0,0.0,0.0,0.0,True,2045.0,2045.0
L,BULL,True,532.5,56.55,16,17.0,0.25,11.0,13,2020-09-25,2020,0.301,28.51,4183.28,4036.8,-0.05780915456281466,0.009924327006574973,1.0,0.0,0.0,0.0,True,532.5,532.5
L,BULL,True,-892.5,58.2,20,17.5,41.5,-31.75,12,2020-09-30,2020,0.054,26.27,4188.255,4049.69,-0.04481889041723974,0.01938956511101586,1.0,0.0,0.0,0.0,True,-892.5,-1180.0
L,BULL,True,395.0,55.25,61,16.5,9.25,8.25,10,2020-10-05,2020,0.503,27.63,4195.09,4065.3475,-0.019160691195486024,0.03305682803020926,1.0,0.0,0.0,0.0,True,395.0,395.0
L,BULL,True,157.5,45.45,42,13.75,10.25,3.5,11,2020-10-09,2020,0.439,26.36,4207.745,4083.885,0.022570795665449284,0.04554358472086184,0.0,0.0,0.0,0.0,True,157.5,157.5
L,BULL,True,132.5,43.12,16,13.0,5.75,3.0,13,2020-10-22,2020,0.082,28.65,4233.465,4123.7125,0.04964015501014951,0.014446227929374,0.0,0.0,0.0,0.0,True,132.5,132.5
L,BULL,True,-67.5,49.75,40,15.0,9.5,-1.0,11,2020-10-29,2020,0.018,40.28,4234.73,4134.435,-0.016660673618602462,-0.025132196542094976,1.0,1.0,0.0,0.0,True,-67.5,-67.5
L,BULL,True,-967.5,63.23,23,19.0,19.5,2.5,11,2020-11-11,2020,0.422,24.8,4226.835,4164.85,0.009451904789349319,0.00383998165978916,0.0,0.0,0.0,0.0,True,-967.5,107.5
L,BULL,True,-767.5,49.62,44,15.0,49.0,-46.75,9,2020-11-18,2020,0.006,22.71,4240.685,4191.7475,0.04192318968044573,0.06496464101642085,0.0,0.0,0.0,0.0,True,-767.5,-1005.0
L,BULL,True,-730.0,47.55,15,14.25,28.25,-27.5,13,2020-11-20,2020,0.011,23.11,4248.48,4200.7475,0.029609297436197002,0.05549901215350528,0.0,0.0,0.0,0.0,True,-730.0,-967.5
L,BULL,True,207.5,40.58,25,12.25,4.5,4.5,13,2020-11-25,2020,0.039,21.64,4261.445,4213.9675,0.06011512669871233,0.056416321703134154,0.0,0.0,0.0,0.0,True,207.5,207.5
L,BULL,True,-480.0,30.88,35,9.25,22.5,-7.25,9,2020-12-03,2020,0.072,21.17,4301.22,4241.85,0.05475521199344113,0.10789198499108066,0.0,0.0,0.0,0.0,True,-480.0,-630.0
L,BULL,True,-455.0,28.82,4,8.75,15.5,-9.75,10,2020-12-10,2020,0.35,22.27,4338.76,4264.2075,0.02178970663337676,0.07916816492868284,0.0,0.0,0.0,0.0,True,-455.0,-592.5
L,BULL,True,257.5,30.52,23,9.25,1.25,5.5,13,2020-12-11,2020,0.323,22.52,4344.67,4268.545,0.028424363740348957,0.07035714285714278,0.0,0.0,0.0,0.0,True,257.5,257.5
L,BULL,True,182.5,33.58,32,10.0,2.75,4.0,12,2020-12-15,2020,0.537,24.72,4355.91,4277.0775,0.0008965092172354971,0.05685717666548329,0.0,0.0,0.0,0.0,True,182.5,182.5
L,BULL,True,-30.0,33.58,16,10.0,7.0,-0.25,13,2020-12-15,2020,0.537,24.72,4355.91,4277.0775,0.0008965092172354971,0.05685717666548329,0.0,0.0,0.0,0.0,True,-30.0,-30.0
L,BULL,True,157.5,34.48,41,10.25,7.75,3.5,11,2020-12-16,2020,0.133,22.89,4362.365,4281.675,0.014631401238041741,0.0771252763008543,0.0,0.0,0.0,0.0,True,157.5,157.5
L,BULL,True,-692.5,44.8,5,13.5,28.25,-3.0,10,2021-01-12,2021,0.049,24.08,4459.74,4346.3325,0.02719386052719397,0.11918322830828898,0.0,0.0,0.0,0.0,False,-692.5,-917.5
L,BULL,True,-617.5,40.08,11,12.0,71.5,-56.0,9,2021-01-29,2021,0.456,30.21,4537.4,4389.0425,0.012871287128712883,0.036240855374226166,0.0,0.0,0.0,0.0,False,-617.5,-817.5
L,BULL,True,945.0,50.05,52,15.0,1.75,19.25,10,2021-02-04,2021,0.011,22.91,4553.79,4405.2325,0.018937113458486143,0.05574458432573448,0.0,0.0,0.0,0.0,False,945.0,945.0
L,BULL,True,620.0,50.05,16,15.0,2.25,12.75,13,2021-02-04,2021,0.011,22.91,4553.79,4405.2325,0.018937113458486143,0.05574458432573448,0.0,0.0,0.0,0.0,False,620.0,620.0
L,BULL,True,45.0,52.12,30,15.75,7.75,1.25,12,2021-02-05,2021,0.378,21.77,4558.275,4409.86,0.015260566047946345,0.05021271831616669,0.0,0.0,0.0,0.0,False,45.0,45.0
L,BULL,True,432.5,47.25,29,14.25,2.25,9.0,12,2021-02-10,2021,0.317,21.63,4574.065,4426.115,0.02518550614742998,0.05873140172278779,0.0,0.0,0.0,0.0,False,432.5,432.5
L,BULL,True,395.0,36.77,20,11.0,5.25,8.25,13,2021-02-24,2021,0.197,23.11,4620.235,4485.67,0.005188830640847408,0.04539638386648126,0.0,0.0,0.0,0.0,False,395.0,395.0
L,BULL,True,-905.0,59.12,10,17.75,106.0,-54.25,10,2021-03-04,2021,0.011,26.67,4640.575,4510.5675,-0.0036525756029435197,0.02895656515227163,1.0,0.0,0.0,0.0,False,-905.0,-1205.0
S,BEAR,True,-905.0,59.12,3,17.75,19.5,-15.25,13,2021-03-04,2021,0.011,26.67,4640.575,4510.5675,-0.0036525756029435197,0.02895656515227163,1.0,0.0,0.0,0.0,False,-905.0,-905.0
L,BULL,True,-1167.5,76.6,7,23.0,59.75,-46.5,12,2021-03-08,2021,0.209,24.66,4645.715,4516.625,-0.009613852445955251,0.03577380291078769,0.0,0.0,0.0,0.0,False,-1167.5,-1555.0
L,BULL,True,-917.5,60.0,45,18.0,24.25,-9.5,9,2021-03-16,2021,0.136,20.03,4668.5,4543.755,0.0021998742928974746,0.0597618388258101,0.0,0.0,0.0,0.0,False,-917.5,-1217.5
L,BULL,True,1320.0,59.0,68,17.75,13.25,26.75,9,2021-03-17,2021,0.418,19.79,4673.42,4548.76,0.007634793597304235,0.054205916377458196,0.0,0.0,0.0,0.0,False,1320.0,1320.0
L,BULL,True,357.5,44.1,61,13.25,2.75,7.5,10,2021-03-22,2021,0.169,20.95,4681.805,4565.855,0.00037068417708119306,0.0166289958023893,0.0,0.0,0.0,0.0,False,357.5,357.5
L,BULL,True,-717.5,46.95,4,14.0,25.0,32.5,12,2021-03-26,2021,0.174,19.81,4690.91,4589.7275,0.016759776536312776,0.025407660219946893,0.0,0.0,0.0,0.0,False,-717.5,-955.0
L,BULL,True,507.5,37.2,34,11.25,1.25,10.5,12,2021-04-08,2021,0.189,17.16,4722.225,4627.435,0.04416151715320682,0.04851824114689207,0.0,0.0,0.0,0.0,False,507.5,507.5
L,BULL,True,582.5,34.05,20,10.25,1.5,12.0,13,2021-04-09,2021,0.127,16.95,4729.87,4632.025,0.040767766497461944,0.08422386250963965,0.0,0.0,0.0,0.0,False,582.5,582.5
L,BULL,True,370.0,30.9,28,9.25,4.0,7.75,12,2021-04-12,2021,0.0,16.69,4736.59,4636.995,0.037928136163059456,0.07298794395568597,0.0,0.0,0.0,0.0,False,370.0,370.0
L,BULL,True,470.0,26.4,41,8.0,1.25,9.75,11,2021-04-21,2021,0.045,18.68,4781.495,4675.155,0.039712139517781075,0.04580999682975806,0.0,0.0,0.0,0.0,False,470.0,470.0
L,BULL,True,-467.5,30.23,28,9.0,13.0,-3.5,10,2021-06-02,2021,0.129,17.9,4946.4,4815.5175,0.00883046510461094,0.0562063350317803,0.0,0.0,0.0,0.0,False,-467.5,-617.5
L,BULL,True,-467.5,30.23,13,9.0,14.5,-5.0,11,2021-06-02,2021,0.129,17.9,4946.4,4815.5175,0.00883046510461094,0.0562063350317803,0.0,0.0,0.0,0.0,False,-467.5,-617.5
L,BULL,True,670.0,27.9,44,8.25,1.75,13.75,11,2021-06-21,2021,0.446,20.7,5004.58,4870.585,0.0002006621852110868,0.009110233829334957,1.0,0.0,0.0,0.0,False,670.0,670.0
L,BULL,True,395.0,27.9,19,8.25,1.75,8.25,13,2021-06-21,2021,0.446,20.7,5004.58,4870.585,0.0002006621852110868,0.009110233829334957,1.0,0.0,0.0,0.0,False,395.0,395.0
L,BULL,True,132.5,32.55,60,9.75,4.25,3.0,10,2021-06-24,2021,0.41,16.32,5011.18,4884.955,0.009212229857583853,0.023689261541569806,0.0,0.0,0.0,0.0,False,132.5,132.5
L,BULL,True,445.0,30.4,67,9.0,7.0,9.25,9,2021-06-28,2021,0.113,15.62,5015.355,4893.475,0.014709536351438679,0.021052105210521033,0.0,0.0,0.0,0.0,False,445.0,445.0
L,BULL,True,432.5,25.7,70,7.75,5.0,9.0,9,2021-07-01,2021,0.044,15.83,5024.125,4905.345,0.018532319769464012,0.027981145321432255,0.0,0.0,0.0,0.0,False,432.5,432.5
L,BULL,True,382.5,25.7,63,7.75,6.0,8.0,9,2021-07-01,2021,0.044,15.83,5024.125,4905.345,0.018532319769464012,0.027981145321432255,0.0,0.0,0.0,0.0,False,382.5,382.5
L,BULL,True,432.5,38.98,33,11.75,0.25,9.0,12,2021-07-22,2021,0.01,17.91,5076.475,4972.8275,0.02348645581487152,0.061946449598115905,0.0,0.0,0.0,0.0,False,432.5,432.5
L,BULL,True,295.0,36.9,45,11.0,0.75,6.25,11,2021-07-23,2021,0.322,17.69,5081.78,4978.4175,0.020523395689104884,0.05379233421212737,0.0,0.0,0.0,0.0,False,295.0,295.0
L,BULL,True,-55.0,36.9,21,11.0,5.25,-0.75,13,2021-07-23,2021,0.322,17.69,5081.78,4978.4175,0.020523395689104884,0.05379233421212737,0.0,0.0,0.0,0.0,False,-55.0,-55.0
L,BULL,True,107.5,36.98,35,11.0,10.0,2.5,12,2021-07-30,2021,0.415,17.7,5108.1,5006.79,0.019012885971310567,0.05195522313136891,0.0,0.0,0.0,0.0,False,107.5,107.5
L,BULL,True,395.0,29.45,51,8.75,4.25,8.25,10,2021-08-05,2021,0.186,17.97,5125.63,5025.0275,0.008971638047462926,0.04162931978886575,0.0,0.0,0.0,0.0,False,395.0,395.0
L,BULL,True,420.0,22.43,35,6.75,0.25,8.75,12,2021-08-12,2021,0.005,16.06,5149.0,5050.7025,0.013794097856387522,0.047995230287673385,0.0,0.0,0.0,0.0,False,420.0,420.0
L,BULL,True,332.5,22.43,26,6.75,0.5,7.0,13,2021-08-12,2021,0.005,16.06,5149.0,5050.7025,0.013794097856387522,0.047995230287673385,0.0,0.0,0.0,0.0,False,332.5,332.5
L,BULL,True,220.0,23.02,69,7.0,1.0,4.75,9,2021-08-13,2021,0.109,15.59,5154.415,5056.4825,0.020410132689987925,0.053974582606528765,0.0,0.0,0.0,0.0,False,220.0,220.0
L,BULL,True,120.0,28.52,22,8.5,3.75,2.75,13,2021-08-20,2021,0.024,21.67,5175.78,5081.0575,0.007938417127736352,0.03426145339652442,0.0,0.0,0.0,0.0,False,120.0,120.0
L,BULL,True,-80.0,32.55,33,9.75,3.25,-1.25,12,2021-08-25,2021,0.066,17.22,5189.23,5093.735,0.018297648129520505,0.04817079183512485,0.0,0.0,0.0,0.0,False,-80.0,-80.0
L,BULL,True,232.5,33.12,59,10.0,3.5,5.0,10,2021-08-27,2021,0.127,18.84,5199.92,5101.8,0.01183431952662728,0.050430991776478695,0.0,0.0,0.0,0.0,False,232.5,232.5
L,BULL,True,-142.5,33.12,30,10.0,3.5,-2.5,12,2021-08-27,2021,0.127,18.84,5199.92,5101.8,0.01183431952662728,0.050430991776478695,0.0,0.0,0.0,0.0,False,-142.5,-142.5
L,BULL,True,-205.0,35.85,47,10.75,6.75,-3.75,11,2021-08-30,2021,0.169,16.39,5206.98,5105.78,0.0209449120122418,0.07081954057578499,0.0,0.0,0.0,0.0,False,-205.0,-205.0
L,BULL,True,195.0,33.85,64,10.25,6.5,4.25,9,2021-08-31,2021,0.037,16.19,5213.14,5109.9025,0.027507547802750665,0.060962937305161,0.0,0.0,0.0,0.0,False,195.0,195.0
L,BULL,True,7.5,35.1,18,10.5,1.5,0.5,13,2021-09-16,2021,0.132,18.18,5263.565,5152.545,0.016833245660178964,0.025612579587111606,0.0,0.0,0.0,0.0,False,7.5,7.5
L,BULL,True,-367.5,51.3,61,15.5,12.5,-7.0,10,2021-09-27,2021,0.232,17.75,5272.605,5168.865,-0.009227166276346566,0.027243589743589647,0.0,0.0,0.0,0.0,False,-367.5,-367.5
L,BULL,True,-780.0,50.5,13,15.25,25.25,-13.5,13,2021-09-29,2021,0.231,23.25,5277.06,5173.7425,-0.031905961376994085,0.0069380427926835075,1.0,0.0,0.0,0.0,False,-780.0,-1030.0
L,BULL,True,1507.5,52.3,46,15.75,2.0,30.5,11,2021-10-01,2021,0.243,23.14,5276.31,5179.045,-0.04163174070969544,-0.009862881885975505,1.0,1.0,0.0,0.0,False,1507.5,1507.5
S,BEAR,True,-867.5,56.3,30,17.0,17.75,-15.5,11,2021-10-04,2021,0.241,21.15,5275.42,5180.94,-0.03302589901248365,-0.008501695562879164,1.0,0.0,0.0,0.0,False,-867.5,-867.5
L,BULL,True,-867.5,56.25,52,17.0,19.25,-16.5,10,2021-10-05,2021,0.258,22.96,5273.17,5182.4425,-0.04481428106550134,-0.021431633090441493,1.0,1.0,1.0,1.0,False,-867.5,-842.5
L,BULL,True,-880.0,57.8,36,17.25,21.5,-18.5,9,2021-10-08,2021,0.148,19.54,5271.695,5189.8975,-0.01708920187793428,-0.0009543806069860494,1.0,0.0,1.0,1.0,False,-880.0,-942.5
S,BEAR,True,-930.0,60.98,21,18.25,21.75,11.5,9,2021-10-12,2021,0.236,20.0,5271.055,5193.9425,-0.02176575897484212,-0.004936023386207911,1.0,1.0,1.0,1.0,False,-930.0,-930.0
L,BULL,True,257.5,55.12,62,16.5,7.25,5.5,10,2021-10-15,2021,0.398,16.86,5269.405,5199.705,-0.0059377945334589954,0.0038069858189777595,0.0,0.0,1.0,0.0,False,257.5,257.5
