Date,book,dir,variant,net,mfe_r,mfe_pts
2024-08-26,WT,S,peakK,-392.5,0.05,0.75
2024-08-26,WT,S,t1r,-792.5,0.05,0.75
2024-08-26,WT,S,d1,-792.5,0.05,0.75
2024-08-27,WT,L,eod,107.5,0.48,7.5
2024-08-27,WT,L,gb25,107.5,0.48,7.5
2024-08-27,WT,L,gb50,107.5,0.48,7.5
2024-08-27,WT,L,peakK,107.5,0.48,7.5
2024-08-27,WT,L,t1r,-792.5,0.48,7.5
2024-08-27,WT,L,d1,-25264.0,0.48,7.5
2024-08-28,WT,S,eod,-767.5,0.27,4.0
2024-08-28,WT,S,gb25,-767.5,0.27,4.0
2024-08-28,WT,S,gb50,-767.5,0.27,4.0
2024-08-28,WT,S,peakK,-767.5,0.27,4.0
2024-08-28,WT,S,t1r,-767.5,0.27,4.0
2024-08-28,WT,S,d1,-767.5,0.27,4.0
2024-08-29,WT,L,eod,-792.5,0.18,2.75
2024-08-29,WT,L,gb25,-792.5,0.18,2.75
2024-08-29,WT,L,gb50,-792.5,0.18,2.75
2024-08-29,WT,L,peakK,-792.5,0.18,2.75
2024-08-29,WT,L,t1r,-792.5,0.18,2.75
2024-08-29,WT,L,d1,-27452.5,0.18,2.75
2024-08-30,WT,S,eod,-817.5,1.12,18.0
2024-08-30,WT,S,gb25,657.5,1.12,18.0
2024-08-30,WT,S,gb50,432.5,1.12,18.0
2024-08-30,WT,S,peakK,482.5,1.12,18.0
2024-08-30,WT,S,t1r,782.5,1.12,18.0
2024-08-30,WT,S,d1,-817.5,1.12,18.0
2024-09-04,FADE,S,eod,-217.5,5.25,21.0
2024-09-04,FADE,S,gb25,-217.5,5.25,21.0
2024-09-04,FADE,S,gb50,-217.5,5.25,21.0
2024-09-04,FADE,S,peakK,-217.5,5.25,21.0
2024-09-04,FADE,S,t1r,-217.5,5.25,21.0
2024-09-04,FADE,S,d1,-217.5,5.25,21.0
2024-09-06,WT,S,eod,282.5,0.63,11.25
2024-09-06,WT,S,gb25,282.5,0.63,11.25
2024-09-06,WT,S,gb50,282.5,0.63,11.25
2024-09-06,WT,S,peakK,282.5,0.63,11.25
2024-09-06,WT,S,t1r,-905.0,0.63,11.25
2024-09-06,WT,S,d1,-905.0,0.63,11.25
2024-09-10,FADE,S,eod,-217.5,10.62,42.5
2024-09-10,FADE,S,gb25,157.5,10.62,42.5
2024-09-10,FADE,S,gb50,157.5,10.62,42.5
2024-09-10,FADE,S,peakK,245.0,10.62,42.5
2024-09-10,FADE,S,t1r,182.5,10.62,42.5
2024-09-10,FADE,S,d1,-217.5,10.62,42.5
2024-09-17,WT,S,eod,-292.5,0.87,19.5
2024-09-17,WT,S,gb25,-292.5,0.87,19.5
2024-09-17,WT,S,gb50,-292.5,0.87,19.5
2024-09-17,WT,S,peakK,-292.5,0.87,19.5
2024-09-17,WT,S,t1r,-1142.5,0.87,19.5
2024-09-17,WT,S,d1,-1142.5,0.87,19.5
2024-09-18,WT,L,eod,-1067.5,2.5,52.5
2024-09-18,WT,L,gb25,982.5,2.5,52.5
2024-09-18,WT,L,gb50,1295.0,2.5,52.5
2024-09-18,WT,L,peakK,2070.0,2.5,52.5
2024-09-18,WT,L,t1r,1032.5,2.5,52.5
2024-09-18,WT,L,d1,-23286.0,2.5,52.5
2024-09-23,WT,S,eod,-417.5,0.36,6.75
2024-09-23,WT,S,gb25,-417.5,0.36,6.75
2024-09-23,WT,S,gb50,-417.5,0.36,6.75
2024-09-23,WT,S,peakK,-417.5,0.36,6.75
2024-09-23,WT,S,t1r,-967.5,0.36,6.75
2024-09-23,WT,S,d1,-967.5,0.36,6.75
2024-09-24,FADE,S,eod,-217.5,1.75,7.0
2024-09-24,FADE,S,gb25,145.0,1.75,7.0
2024-09-24,FADE,S,gb50,82.5,1.75,7.0
2024-09-24,FADE,S,peakK,107.5,1.75,7.0
2024-09-24,FADE,S,t1r,182.5,1.75,7.0
2024-09-24,FADE,S,d1,-217.5,1.75,7.0
2024-09-24,WT,L,eod,182.5,0.43,7.75
2024-09-24,WT,L,gb25,182.5,0.43,7.75
2024-09-24,WT,L,gb50,182.5,0.43,7.75
2024-09-24,WT,L,peakK,182.5,0.43,7.75
2024-09-24,WT,L,t1r,-917.5,0.43,7.75
2024-09-24,WT,L,d1,-22269.5,0.43,7.75
2024-09-25,WT,S,eod,245.0,1.23,21.5
2024-09-25,WT,S,gb25,707.5,1.23,21.5
2024-09-25,WT,S,gb50,470.0,1.23,21.5
2024-09-25,WT,S,peakK,520.0,1.23,21.5
2024-09-25,WT,S,t1r,857.5,1.23,21.5
2024-09-25,WT,S,d1,-892.5,1.23,21.5
2024-09-25,WT,S,eod,-355.0,0.54,9.5
2024-09-25,WT,S,gb25,-355.0,0.54,9.5
2024-09-25,WT,S,gb50,-355.0,0.54,9.5
2024-09-25,WT,S,peakK,-355.0,0.54,9.5
2024-09-25,WT,S,t1r,-892.5,0.54,9.5
2024-09-25,WT,S,d1,-892.5,0.54,9.5
2024-09-27,WT,S,eod,520.0,1.4,18.5
2024-09-27,WT,S,gb25,670.0,1.4,18.5
2024-09-27,WT,S,gb50,445.0,1.4,18.5
2024-09-27,WT,S,peakK,570.0,1.4,18.5
2024-09-27,WT,S,t1r,645.0,1.4,18.5
2024-09-27,WT,S,d1,-680.0,1.4,18.5
2024-10-01,FADE,S,eod,-217.5,2.5,10.0
2024-10-01,FADE,S,gb25,-217.5,2.5,10.0
2024-10-01,FADE,S,gb50,-217.5,2.5,10.0
2024-10-01,FADE,S,peakK,-217.5,2.5,10.0
2024-10-01,FADE,S,t1r,-217.5,2.5,10.0
2024-10-01,FADE,S,d1,-217.5,2.5,10.0
2024-10-02,WT,L,eod,945.0,1.75,25.75
2024-10-02,WT,L,gb25,545.0,1.75,25.75
2024-10-02,WT,L,gb50,357.5,1.75,25.75
2024-10-02,WT,L,peakK,357.5,1.75,25.75
2024-10-02,WT,L,t1r,720.0,1.75,25.75
2024-10-02,WT,L,d1,-21772.0,1.75,25.75
2024-10-02,WT,L,eod,-755.0,0.63,9.25
2024-10-02,WT,L,gb25,-755.0,0.63,9.25
2024-10-02,WT,L,gb50,-755.0,0.63,9.25
2024-10-02,WT,L,peakK,-755.0,0.63,9.25
2024-10-02,WT,L,t1r,-755.0,0.63,9.25
2024-10-02,WT,L,d1,-22597.0,0.63,9.25
2024-10-02,WT,L,eod,-755.0,0.15,2.25
2024-10-02,WT,L,gb25,-755.0,0.15,2.25
2024-10-02,WT,L,gb50,-755.0,0.15,2.25
2024-10-02,WT,L,peakK,-755.0,0.15,2.25
2024-10-02,WT,L,t1r,-755.0,0.15,2.25
2024-10-02,WT,L,d1,-22922.0,0.15,2.25
2024-10-02,WT,L,eod,-755.0,0.02,0.25
2024-10-02,WT,L,gb25,-755.0,0.02,0.25
2024-10-02,WT,L,gb50,-755.0,0.02,0.25
2024-10-02,WT,L,peakK,-755.0,0.02,0.25
2024-10-02,WT,L,t1r,-755.0,0.02,0.25
2024-10-02,WT,L,d1,-22797.0,0.02,0.25
2024-10-03,WT,L,eod,-705.0,0.27,3.75
2024-10-03,WT,L,gb25,-705.0,0.27,3.75
2024-10-03,WT,L,gb50,-705.0,0.27,3.75
2024-10-03,WT,L,peakK,-705.0,0.27,3.75
2024-10-03,WT,L,t1r,-705.0,0.27,3.75
2024-10-03,WT,L,d1,-23896.5,0.27,3.75
2024-10-08,WT,L,eod,720.0,1.43,21.5
2024-10-08,WT,L,gb25,782.5,1.43,21.5
2024-10-08,WT,L,gb50,720.0,1.43,21.5
2024-10-08,WT,L,peakK,682.5,1.43,21.5
2024-10-08,WT,L,t1r,732.5,1.43,21.5
2024-10-08,WT,L,d1,-22376.5,1.43,21.5
2024-10-09,WT,L,eod,95.0,0.93,14.25
2024-10-09,WT,L,gb25,95.0,0.93,14.25
2024-10-09,WT,L,gb50,95.0,0.93,14.25
2024-10-09,WT,L,peakK,95.0,0.93,14.25
2024-10-09,WT,L,t1r,-780.0,0.93,14.25
2024-10-09,WT,L,d1,-22728.5,0.93,14.25
2024-10-11,WT,L,eod,-30.0,0.8,12.25
2024-10-11,WT,L,gb25,-30.0,0.8,12.25
2024-10-11,WT,L,gb50,-30.0,0.8,12.25
2024-10-11,WT,L,peakK,-30.0,0.8,12.25
2024-10-11,WT,L,t1r,-780.0,0.8,12.25
2024-10-11,WT,L,d1,-23063.0,0.8,12.25
2024-10-15,WT,S,eod,1270.0,2.33,35.0
2024-10-15,WT,S,gb25,595.0,2.33,35.0
2024-10-15,WT,S,gb50,1270.0,2.33,35.0
2024-10-15,WT,S,peakK,1195.0,2.33,35.0
2024-10-15,WT,S,t1r,732.5,2.33,35.0
2024-10-15,WT,S,d1,-767.5,2.33,35.0
2024-10-15,WT,S,eod,1245.0,2.3,34.5
2024-10-15,WT,S,gb25,582.5,2.3,34.5
2024-10-15,WT,S,gb50,1245.0,2.3,34.5
2024-10-15,WT,S,peakK,1170.0,2.3,34.5
2024-10-15,WT,S,t1r,732.5,2.3,34.5
2024-10-15,WT,S,d1,-767.5,2.3,34.5
2024-10-18,WT,L,eod,-55.0,0.49,7.0
2024-10-18,WT,L,gb25,-55.0,0.49,7.0
2024-10-18,WT,L,gb50,-55.0,0.49,7.0
2024-10-18,WT,L,peakK,-55.0,0.49,7.0
2024-10-18,WT,L,t1r,-730.0,0.49,7.0
2024-10-18,WT,L,d1,-22659.5,0.49,7.0
2024-10-25,WT,S,eod,1682.5,2.98,41.0
2024-10-25,WT,S,gb25,782.5,2.98,41.0
2024-10-25,WT,S,gb50,882.5,2.98,41.0
2024-10-25,WT,S,peakK,707.5,2.98,41.0
2024-10-25,WT,S,t1r,670.0,2.98,41.0
2024-10-25,WT,S,d1,-705.0,2.98,41.0
2024-10-29,WT,L,eod,782.5,1.27,17.5
2024-10-29,WT,L,gb25,557.5,1.27,17.5
2024-10-29,WT,L,gb50,370.0,1.27,17.5
2024-10-29,WT,L,peakK,407.5,1.27,17.5
2024-10-29,WT,L,t1r,670.0,1.27,17.5
2024-10-29,WT,L,d1,-22229.5,1.27,17.5
2024-10-29,WT,L,eod,407.5,0.73,10.0
2024-10-29,WT,L,gb25,407.5,0.73,10.0
2024-10-29,WT,L,gb50,407.5,0.73,10.0
2024-10-29,WT,L,peakK,407.5,0.73,10.0
2024-10-29,WT,L,t1r,-705.0,0.73,10.0
2024-10-29,WT,L,d1,-22604.5,0.73,10.0
2024-10-30,WT,S,eod,1182.5,2.21,28.75
2024-10-30,WT,S,gb25,545.0,2.21,28.75
2024-10-30,WT,S,gb50,357.5,2.21,28.75
2024-10-30,WT,S,peakK,407.5,2.21,28.75
2024-10-30,WT,S,t1r,632.5,2.21,28.75
2024-10-30,WT,S,d1,-667.5,2.21,28.75
2024-11-04,WT,L,eod,-767.5,0.1,1.5
2024-11-04,WT,L,gb25,-767.5,0.1,1.5
2024-11-04,WT,L,gb50,-767.5,0.1,1.5
2024-11-04,WT,L,peakK,-767.5,0.1,1.5
2024-11-04,WT,L,t1r,-767.5,0.1,1.5
2024-11-04,WT,L,d1,-23976.5,0.1,1.5
2024-11-04,WT,L,eod,-767.5,0.08,1.25
2024-11-04,WT,L,gb25,-767.5,0.08,1.25
2024-11-04,WT,L,gb50,-767.5,0.08,1.25
2024-11-04,WT,L,peakK,-767.5,0.08,1.25
2024-11-04,WT,L,t1r,-767.5,0.08,1.25
2024-11-04,WT,L,d1,-23426.5,0.08,1.25
2024-11-08,WT,L,eod,-417.5,0.38,6.0
2024-11-08,WT,L,gb25,-417.5,0.38,6.0
2024-11-08,WT,L,gb50,-417.5,0.38,6.0
2024-11-08,WT,L,peakK,-417.5,0.38,6.0
2024-11-08,WT,L,t1r,-805.0,0.38,6.0
2024-11-08,WT,L,d1,-22892.5,0.38,6.0
2024-11-12,WT,S,eod,357.5,2.44,37.25
2024-11-12,WT,S,gb25,632.5,2.44,37.25
2024-11-12,WT,S,gb50,420.0,2.44,37.25
2024-11-12,WT,S,peakK,470.0,2.44,37.25
2024-11-12,WT,S,t1r,745.0,2.44,37.25
2024-11-12,WT,S,d1,-780.0,2.44,37.25
2024-11-13,WT,L,eod,-780.0,0.31,4.75
2024-11-13,WT,L,gb25,-780.0,0.31,4.75
2024-11-13,WT,L,gb50,-780.0,0.31,4.75
2024-11-13,WT,L,peakK,-780.0,0.31,4.75
2024-11-13,WT,L,t1r,-780.0,0.31,4.75
2024-11-13,WT,L,d1,-22858.5,0.31,4.75
2024-11-13,WT,L,eod,-780.0,0.33,5.0
2024-11-13,WT,L,gb25,-780.0,0.33,5.0
2024-11-13,WT,L,gb50,-780.0,0.33,5.0
2024-11-13,WT,L,peakK,-780.0,0.33,5.0
2024-11-13,WT,L,t1r,-780.0,0.33,5.0
2024-11-13,WT,L,d1,-22846.0,0.33,5.0
2024-11-14,FADE,S,eod,-217.5,8.75,35.0
2024-11-14,FADE,S,gb25,170.0,8.75,35.0
2024-11-14,FADE,S,gb50,145.0,8.75,35.0
2024-11-14,FADE,S,peakK,132.5,8.75,35.0
2024-11-14,FADE,S,t1r,182.5,8.75,35.0
2024-11-14,FADE,S,d1,-217.5,8.75,35.0
2024-11-14,WT,L,eod,-780.0,0.03,0.5
2024-11-14,WT,L,gb25,-780.0,0.03,0.5
2024-11-14,WT,L,gb50,-780.0,0.03,0.5
2024-11-14,WT,L,peakK,-780.0,0.03,0.5
2024-11-14,WT,L,t1r,-780.0,0.03,0.5
2024-11-14,WT,L,d1,-23925.5,0.03,0.5
2024-11-14,FADE,S,eod,-217.5,5.88,23.5
2024-11-14,FADE,S,gb25,145.0,5.88,23.5
2024-11-14,FADE,S,gb50,195.0,5.88,23.5
2024-11-14,FADE,S,peakK,320.0,5.88,23.5
2024-11-14,FADE,S,t1r,182.5,5.88,23.5
2024-11-14,FADE,S,d1,-217.5,5.88,23.5
2024-11-15,FADE,S,eod,-217.5,6.19,24.75
2024-11-15,FADE,S,gb25,-217.5,6.19,24.75
2024-11-15,FADE,S,gb50,-217.5,6.19,24.75
2024-11-15,FADE,S,peakK,-217.5,6.19,24.75
2024-11-15,FADE,S,t1r,-217.5,6.19,24.75
2024-11-15,FADE,S,d1,-217.5,6.19,24.75
2024-11-21,WT,L,eod,-405.0,0.5,7.5
2024-11-21,WT,L,gb25,-405.0,0.5,7.5
2024-11-21,WT,L,gb50,-405.0,0.5,7.5
2024-11-21,WT,L,peakK,-405.0,0.5,7.5
2024-11-21,WT,L,t1r,-767.5,0.5,7.5
2024-11-21,WT,L,d1,-23071.5,0.5,7.5
2024-11-22,WT,S,eod,-817.5,0.12,2.0
2024-11-22,WT,S,gb25,-817.5,0.12,2.0
2024-11-22,WT,S,gb50,-817.5,0.12,2.0
2024-11-22,WT,S,peakK,-817.5,0.12,2.0
2024-11-22,WT,S,t1r,-817.5,0.12,2.0
2024-11-22,WT,S,d1,-817.5,0.12,2.0
2024-11-26,WT,S,eod,-855.0,0.04,0.75
2024-11-26,WT,S,gb25,-855.0,0.04,0.75
2024-11-26,WT,S,gb50,-855.0,0.04,0.75
2024-11-26,WT,S,peakK,-855.0,0.04,0.75
2024-11-26,WT,S,t1r,-855.0,0.04,0.75
2024-11-26,WT,S,d1,-855.0,0.04,0.75
2024-12-03,FADE,S,eod,-217.5,0.0,0.0
2024-12-03,FADE,S,gb25,-217.5,0.0,0.0
2024-12-03,FADE,S,gb50,-217.5,0.0,0.0
2024-12-03,FADE,S,peakK,-217.5,0.0,0.0
2024-12-03,FADE,S,t1r,-217.5,0.0,0.0
2024-12-03,FADE,S,d1,-217.5,0.0,0.0
2024-12-03,WT,L,eod,370.0,0.64,8.5
2024-12-03,WT,L,gb25,370.0,0.64,8.5
2024-12-03,WT,L,gb50,370.0,0.64,8.5
2024-12-03,WT,L,peakK,370.0,0.64,8.5
2024-12-03,WT,L,t1r,-680.0,0.64,8.5
2024-12-03,WT,L,d1,-21651.5,0.64,8.5
2024-12-09,WT,L,eod,-455.0,0.74,6.5
2024-12-09,WT,L,gb25,-455.0,0.74,6.5
2024-12-09,WT,L,gb50,-455.0,0.74,6.5
2024-12-09,WT,L,peakK,-455.0,0.74,6.5
2024-12-09,WT,L,t1r,-455.0,0.74,6.5
2024-12-09,WT,L,d1,-22748.5,0.74,6.5
2024-12-10,WT,L,eod,-417.5,0.62,5.0
2024-12-10,WT,L,gb25,-417.5,0.62,5.0
2024-12-10,WT,L,gb50,-417.5,0.62,5.0
2024-12-10,WT,L,peakK,-417.5,0.62,5.0
2024-12-10,WT,L,t1r,-417.5,0.62,5.0
2024-12-10,WT,L,d1,-22937.5,0.62,5.0
2024-12-10,WT,S,eod,582.5,3.03,24.25
2024-12-10,WT,S,gb25,345.0,3.03,24.25
2024-12-10,WT,S,gb50,582.5,3.03,24.25
2024-12-10,WT,S,peakK,270.0,3.03,24.25
2024-12-10,WT,S,t1r,382.5,3.03,24.25
2024-12-10,WT,S,d1,-417.5,3.03,24.25
2024-12-11,WT,L,eod,82.5,1.97,16.25
2024-12-11,WT,L,gb25,357.5,1.97,16.25
2024-12-11,WT,L,gb50,382.5,1.97,16.25
2024-12-11,WT,L,peakK,457.5,1.97,16.25
2024-12-11,WT,L,t1r,395.0,1.97,16.25
2024-12-11,WT,L,d1,-21837.5,1.97,16.25
2024-12-13,FADE,S,eod,-217.5,1.88,7.5
2024-12-13,FADE,S,gb25,-217.5,1.88,7.5
2024-12-13,FADE,S,gb50,-217.5,1.88,7.5
2024-12-13,FADE,S,peakK,-217.5,1.88,7.5
2024-12-13,FADE,S,t1r,-217.5,1.88,7.5
2024-12-13,FADE,S,d1,-217.5,1.88,7.5
2024-12-16,WT,L,eod,-230.0,1.17,10.25
2024-12-16,WT,L,gb25,357.5,1.17,10.25
2024-12-16,WT,L,gb50,232.5,1.17,10.25
2024-12-16,WT,L,peakK,270.0,1.17,10.25
2024-12-16,WT,L,t1r,420.0,1.17,10.25
2024-12-16,WT,L,d1,-18857.0,1.17,10.25
2024-12-17,WT,L,eod,-467.5,0.58,5.25
2024-12-17,WT,L,gb25,-467.5,0.58,5.25
2024-12-17,WT,L,gb50,-467.5,0.58,5.25
2024-12-17,WT,L,peakK,-467.5,0.58,5.25
2024-12-17,WT,L,t1r,-467.5,0.58,5.25
2024-12-17,WT,L,d1,-19039.0,0.58,5.25
2024-12-18,WT,S,eod,10470.0,25.19,233.0
2024-12-18,WT,S,gb25,332.5,25.19,233.0
2024-12-18,WT,S,gb50,482.5,25.19,233.0
2024-12-18,WT,S,peakK,407.5,25.19,233.0
2024-12-18,WT,S,t1r,445.0,25.19,233.0
2024-12-18,WT,S,d1,-480.0,25.19,233.0
2024-12-31,WT,S,eod,357.5,1.1,28.0
2024-12-31,WT,S,gb25,982.5,1.1,28.0
2024-12-31,WT,S,gb50,645.0,1.1,28.0
2024-12-31,WT,S,peakK,682.5,1.1,28.0
2024-12-31,WT,S,t1r,1257.5,1.1,28.0
2024-12-31,WT,S,d1,-1292.5,1.1,28.0
2025-01-03,WT,S,eod,-1467.5,0.21,6.0
2025-01-03,WT,S,gb25,-1467.5,0.21,6.0
2025-01-03,WT,S,gb50,-1467.5,0.21,6.0
2025-01-03,WT,S,peakK,-1467.5,0.21,6.0
2025-01-03,WT,S,t1r,-1467.5,0.21,6.0
2025-01-03,WT,S,d1,-1467.5,0.21,6.0
2025-01-03,WT,S,eod,-505.0,0.07,2.0
2025-01-03,WT,S,gb25,-505.0,0.07,2.0
2025-01-03,WT,S,gb50,-505.0,0.07,2.0
2025-01-03,WT,S,peakK,-505.0,0.07,2.0
2025-01-03,WT,S,t1r,-1467.5,0.07,2.0
2025-01-03,WT,S,d1,-1467.5,0.07,2.0
2025-01-14,WT,S,eod,-1155.0,1.16,26.5
2025-01-14,WT,S,gb25,882.5,1.16,26.5
2025-01-14,WT,S,gb50,582.5,1.16,26.5
2025-01-14,WT,S,peakK,620.0,1.16,26.5
2025-01-14,WT,S,t1r,1120.0,1.16,26.5
2025-01-14,WT,S,d1,-1155.0,1.16,26.5
2025-01-14,WT,L,eod,-1155.0,0.26,6.0
2025-01-14,WT,L,gb25,-1155.0,0.26,6.0
2025-01-14,WT,L,gb50,-1155.0,0.26,6.0
2025-01-14,WT,L,peakK,-1155.0,0.26,6.0
2025-01-14,WT,L,t1r,-1155.0,0.26,6.0
2025-01-14,WT,L,d1,-19372.0,0.26,6.0
2025-01-21,WT,L,eod,220.0,0.55,10.0
2025-01-21,WT,L,gb25,220.0,0.55,10.0
2025-01-21,WT,L,gb50,220.0,0.55,10.0
2025-01-21,WT,L,peakK,220.0,0.55,10.0
2025-01-21,WT,L,t1r,-930.0,0.55,10.0
2025-01-21,WT,L,d1,-18454.0,0.55,10.0
2025-01-24,WT,S,eod,395.0,1.03,15.5
2025-01-24,WT,S,gb25,557.5,1.03,15.5
2025-01-24,WT,S,gb50,370.0,1.03,15.5
2025-01-24,WT,S,peakK,382.5,1.03,15.5
2025-01-24,WT,S,t1r,732.5,1.03,15.5
2025-01-24,WT,S,d1,-767.5,1.03,15.5
2025-01-28,WT,S,eod,-705.0,0.07,1.0
2025-01-28,WT,S,gb25,-705.0,0.07,1.0
2025-01-28,WT,S,gb50,-705.0,0.07,1.0
2025-01-28,WT,S,peakK,-705.0,0.07,1.0
2025-01-28,WT,S,t1r,-705.0,0.07,1.0
2025-01-28,WT,S,d1,-705.0,0.07,1.0
2025-01-29,FADE,S,eod,-217.5,8.81,35.25
2025-01-29,FADE,S,gb25,-217.5,8.81,35.25
2025-01-29,FADE,S,gb50,-217.5,8.81,35.25
2025-01-29,FADE,S,peakK,-217.5,8.81,35.25
2025-01-29,FADE,S,t1r,-217.5,8.81,35.25
2025-01-29,FADE,S,d1,-217.5,8.81,35.25
2025-01-31,FADE,S,eod,3620.0,19.69,78.75
2025-01-31,FADE,S,gb25,157.5,19.69,78.75
2025-01-31,FADE,S,gb50,382.5,19.69,78.75
2025-01-31,FADE,S,peakK,170.0,19.69,78.75
2025-01-31,FADE,S,t1r,182.5,19.69,78.75
2025-01-31,FADE,S,d1,-217.5,19.69,78.75
2025-02-05,WT,S,eod,-917.5,0.35,6.25
2025-02-05,WT,S,gb25,-917.5,0.35,6.25
2025-02-05,WT,S,gb50,-917.5,0.35,6.25
2025-02-05,WT,S,peakK,-917.5,0.35,6.25
2025-02-05,WT,S,t1r,-917.5,0.35,6.25
2025-02-05,WT,S,d1,-917.5,0.35,6.25
2025-02-06,FADE,S,eod,-217.5,5.38,21.5
2025-02-06,FADE,S,gb25,132.5,5.38,21.5
2025-02-06,FADE,S,gb50,82.5,5.38,21.5
2025-02-06,FADE,S,peakK,82.5,5.38,21.5
2025-02-06,FADE,S,t1r,182.5,5.38,21.5
2025-02-06,FADE,S,d1,-217.5,5.38,21.5
2025-02-10,WT,L,eod,-155.0,0.46,9.25
2025-02-10,WT,L,gb25,-155.0,0.46,9.25
2025-02-10,WT,L,gb50,-155.0,0.46,9.25
2025-02-10,WT,L,peakK,-155.0,0.46,9.25
2025-02-10,WT,L,t1r,-1017.5,0.46,9.25
2025-02-10,WT,L,d1,-18891.0,0.46,9.25
2025-02-10,WT,L,eod,-292.5,0.32,6.5
2025-02-10,WT,L,gb25,-292.5,0.32,6.5
2025-02-10,WT,L,gb50,-292.5,0.32,6.5
2025-02-10,WT,L,peakK,-292.5,0.32,6.5
2025-02-10,WT,L,t1r,-1017.5,0.32,6.5
2025-02-10,WT,L,d1,-19028.5,0.32,6.5
2025-02-11,WT,L,eod,295.0,0.66,12.75
2025-02-11,WT,L,gb25,295.0,0.66,12.75
2025-02-11,WT,L,gb50,295.0,0.66,12.75
2025-02-11,WT,L,peakK,295.0,0.66,12.75
2025-02-11,WT,L,t1r,-980.0,0.66,12.75
2025-02-11,WT,L,d1,-18730.0,0.66,12.75
2025-02-11,WT,L,eod,257.5,0.62,12.0
2025-02-11,WT,L,gb25,257.5,0.62,12.0
2025-02-11,WT,L,gb50,257.5,0.62,12.0
2025-02-11,WT,L,peakK,257.5,0.62,12.0
2025-02-11,WT,L,t1r,-980.0,0.62,12.0
2025-02-11,WT,L,d1,-18767.5,0.62,12.0
2025-02-13,WT,L,eod,1345.0,1.81,32.5
2025-02-13,WT,L,gb25,1345.0,1.81,32.5
2025-02-13,WT,L,gb50,1345.0,1.81,32.5
2025-02-13,WT,L,peakK,1345.0,1.81,32.5
2025-02-13,WT,L,t1r,882.5,1.81,32.5
2025-02-13,WT,L,d1,-17512.5,1.81,32.5
2025-02-14,WT,L,eod,-380.0,0.18,3.25
2025-02-14,WT,L,gb25,-380.0,0.18,3.25
2025-02-14,WT,L,gb50,-380.0,0.18,3.25
2025-02-14,WT,L,peakK,-380.0,0.18,3.25
2025-02-14,WT,L,t1r,-930.0,0.18,3.25
2025-02-14,WT,L,d1,-19116.0,0.18,3.25
2025-02-14,WT,L,eod,-192.5,0.38,7.0
2025-02-14,WT,L,gb25,-192.5,0.38,7.0
2025-02-14,WT,L,gb50,-192.5,0.38,7.0
2025-02-14,WT,L,peakK,-192.5,0.38,7.0
2025-02-14,WT,L,t1r,-930.0,0.38,7.0
2025-02-14,WT,L,d1,-18928.5,0.38,7.0
2025-02-14,WT,L,eod,-155.0,0.12,2.25
2025-02-14,WT,L,gb25,-155.0,0.12,2.25
2025-02-14,WT,L,gb50,-155.0,0.12,2.25
2025-02-14,WT,L,peakK,-155.0,0.12,2.25
2025-02-14,WT,L,t1r,-930.0,0.12,2.25
2025-02-14,WT,L,d1,-18891.0,0.12,2.25
2025-02-18,WT,S,eod,-692.5,1.19,16.0
2025-02-18,WT,S,gb25,582.5,1.19,16.0
2025-02-18,WT,S,gb50,357.5,1.19,16.0
2025-02-18,WT,S,peakK,445.0,1.19,16.0
2025-02-18,WT,S,t1r,657.5,1.19,16.0
2025-02-18,WT,S,d1,-692.5,1.19,16.0
2025-02-18,WT,S,eod,-692.5,0.11,1.5
2025-02-18,WT,S,gb25,-692.5,0.11,1.5
2025-02-18,WT,S,gb50,-692.5,0.11,1.5
2025-02-18,WT,S,peakK,-692.5,0.11,1.5
2025-02-18,WT,S,t1r,-692.5,0.11,1.5
2025-02-18,WT,S,d1,-692.5,0.11,1.5
2025-02-21,WT,S,eod,3095.0,5.66,70.75
2025-02-21,WT,S,gb25,482.5,5.66,70.75
2025-02-21,WT,S,gb50,320.0,5.66,70.75
2025-02-21,WT,S,peakK,345.0,5.66,70.75
2025-02-21,WT,S,t1r,607.5,5.66,70.75
2025-02-21,WT,S,d1,-642.5,5.66,70.75
2025-02-21,WT,S,eod,782.5,1.96,24.5
2025-02-21,WT,S,gb25,645.0,1.96,24.5
2025-02-21,WT,S,gb50,595.0,1.96,24.5
2025-02-21,WT,S,peakK,807.5,1.96,24.5
2025-02-21,WT,S,t1r,607.5,1.96,24.5
2025-02-21,WT,S,d1,-642.5,1.96,24.5
2025-02-24,FADE,S,eod,-217.5,1.44,5.75
2025-02-24,FADE,S,gb25,157.5,1.44,5.75
2025-02-24,FADE,S,gb50,95.0,1.44,5.75
2025-02-24,FADE,S,peakK,120.0,1.44,5.75
2025-02-24,FADE,S,t1r,182.5,1.44,5.75
2025-02-24,FADE,S,d1,-217.5,1.44,5.75
2025-02-25,WT,S,eod,-742.5,1.52,22.0
2025-02-25,WT,S,gb25,520.0,1.52,22.0
2025-02-25,WT,S,gb50,520.0,1.52,22.0
2025-02-25,WT,S,peakK,720.0,1.52,22.0
2025-02-25,WT,S,t1r,707.5,1.52,22.0
2025-02-25,WT,S,d1,-742.5,1.52,22.0
2025-02-26,WT,L,eod,-817.5,0.48,7.75
2025-02-26,WT,L,gb25,-817.5,0.48,7.75
2025-02-26,WT,L,gb50,-817.5,0.48,7.75
2025-02-26,WT,L,peakK,-817.5,0.48,7.75
2025-02-26,WT,L,t1r,-817.5,0.48,7.75
