Date,yr,dir,regime,with_trend,adr,entry_px,mae_pts,eod_move,mfe_bstop,stopped,fill_hour,gap
2011-08-15,2011,S,NEUTRAL,False,46.65,1862.5,10.5,-5.25,0.75,False,11,0.514
2011-08-15,2011,L,BULL,True,46.65,1863.75,0.75,4.0,9.25,False,12,0.514
2011-08-16,2011,S,BULL,False,44.92,1864.5,8.25,1.25,15.75,False,09,0.388
2011-08-16,2011,S,BEAR,True,44.92,1854.5,13.0,-8.75,0.75,False,12,0.388
2011-08-17,2011,L,NEUTRAL,False,44.0,1873.25,20.5,-12.5,0.0,True,09,0.255
2011-08-18,2011,L,BEAR,False,43.75,1813.0,13.5,2.25,6.5,True,09,1.612
2011-08-19,2011,S,NEUTRAL,False,42.25,1808.75,3.0,13.75,18.5,False,11,1.102
2011-08-19,2011,S,BULL,False,42.25,1810.75,0.5,15.75,20.5,False,12,1.102
2011-08-22,2011,L,BEAR,False,40.45,1804.5,14.75,-9.25,5.5,True,09,1.24
2011-08-23,2011,L,NEUTRAL,False,36.38,1806.75,3.75,23.0,25.25,False,09,0.111
2011-08-24,2011,S,NEUTRAL,False,32.58,1838.75,9.25,-4.0,13.75,False,09,0.109
2011-08-25,2011,L,BEAR,False,30.55,1837.5,13.25,-9.0,1.25,True,09,0.543
2011-08-26,2011,L,BULL,True,28.0,1836.0,1.0,10.5,15.0,False,10,0.342
2011-08-26,2011,L,BULL,True,28.0,1845.0,7.5,1.5,6.0,False,11,0.342
2011-08-29,2011,L,BULL,True,30.77,1869.75,0.5,9.75,10.25,False,11,0.785
2011-08-30,2011,L,BULL,True,31.02,1879.0,6.0,-3.0,11.0,False,11,0.306
2011-08-31,2011,L,NEUTRAL,False,31.15,1892.0,13.25,-1.75,2.5,True,12,0.76
2011-09-01,2011,S,BEAR,True,30.85,1877.25,4.25,4.75,5.25,False,13,0.079
2011-09-02,2011,S,BULL,False,30.35,1854.75,1.5,13.75,15.0,False,10,1.202
2011-09-06,2011,L,NEUTRAL,False,27.35,1812.0,2.5,23.75,25.25,False,09,0.413
2011-09-06,2011,L,BULL,True,27.35,1822.0,0.25,13.75,15.25,False,12,0.413
2011-09-07,2011,L,BULL,True,26.1,1854.25,1.75,16.25,16.75,False,09,0.94
2011-09-08,2011,S,BULL,False,25.98,1870.25,4.75,12.5,17.0,False,09,0.495
2011-09-08,2011,S,BEAR,True,25.98,1859.5,2.25,1.75,6.25,False,13,0.495
2011-09-09,2011,L,BEAR,False,24.6,1825.5,7.5,4.0,1.5,True,12,0.807
2011-09-13,2011,L,BEAR,False,23.73,1853.5,6.0,5.0,10.5,False,09,0.054
2011-09-14,2011,L,BEAR,False,23.2,1853.75,1.25,21.5,36.0,False,09,0.377
2011-09-15,2011,L,NEUTRAL,False,25.07,1888.25,0.25,10.0,10.75,False,12,0.693
2011-09-16,2011,S,BEAR,True,24.45,1900.25,6.0,-5.0,4.25,False,11,0.132
2011-09-19,2011,S,NEUTRAL,False,24.48,1879.5,17.75,-11.0,1.25,True,10,1.168
2011-09-19,2011,L,BULL,True,24.48,1881.0,3.0,9.5,16.25,False,11,1.168
2011-09-20,2011,L,NEUTRAL,False,25.15,1905.25,16.75,-16.0,1.75,True,12,0.291
2011-09-21,2011,S,BEAR,True,24.35,1888.75,1.25,39.25,40.25,False,09,0.066
2011-09-21,2011,L,BEAR,False,24.35,1883.0,34.5,-33.5,7.0,True,11,0.066
2011-09-22,2011,S,BULL,False,26.7,1826.0,2.25,7.75,25.75,False,09,1.595
2011-09-23,2011,S,BULL,False,27.45,1819.0,10.0,-5.25,9.25,True,09,0.55
2011-09-23,2011,S,NEUTRAL,False,27.45,1821.0,8.0,-3.25,6.0,False,11,0.55
2011-09-23,2011,L,BEAR,False,27.45,1817.5,1.75,6.75,8.25,False,13,0.55
2011-09-26,2011,L,BEAR,False,26.75,1820.75,1.75,30.75,31.75,False,09,0.521
2011-09-26,2011,L,BULL,True,26.75,1832.75,8.0,18.75,2.75,True,11,0.521
2011-09-26,2011,L,BEAR,False,26.75,1828.0,3.0,23.5,24.5,False,12,0.521
2011-09-27,2011,L,BEAR,False,27.35,1873.5,17.25,-10.0,10.0,True,09,1.175
2011-09-27,2011,L,BEAR,False,27.35,1878.5,22.25,-15.0,0.25,True,13,1.175
2011-09-28,2011,L,NEUTRAL,False,28.07,1860.75,23.75,-18.0,6.75,True,09,0.107
2011-09-28,2011,S,BEAR,True,28.07,1850.25,5.75,7.5,13.25,False,13,0.107
2011-09-29,2011,S,BEAR,True,27.55,1848.5,6.0,-2.25,21.5,False,10,0.828
2011-09-29,2011,S,BEAR,True,27.55,1850.5,2.0,-0.25,23.5,False,12,0.828
2011-09-29,2011,S,BEAR,True,27.55,1834.25,18.25,-16.5,7.25,True,13,0.828
2011-09-30,2011,L,BEAR,False,29.12,1832.25,17.25,-16.5,10.0,True,09,1.0
2011-09-30,2011,L,BEAR,False,29.12,1832.0,17.0,-16.25,10.25,True,09,1.0
2011-09-30,2011,L,BEAR,False,29.12,1835.75,20.75,-20.0,3.0,True,11,1.0
2011-09-30,2011,S,BEAR,True,29.12,1830.5,3.75,14.75,15.5,False,13,1.0
2011-10-04,2011,S,BULL,False,32.75,1772.0,41.25,-35.5,5.0,True,09,0.534
2011-10-05,2011,L,BULL,True,35.92,1818.25,7.0,10.25,16.5,False,10,0.332
2011-10-06,2011,S,NEUTRAL,False,34.55,1839.75,14.25,-11.75,0.75,True,10,0.123
2011-10-07,2011,L,NEUTRAL,False,34.77,1854.75,16.5,-5.5,1.75,True,09,0.419
2011-10-07,2011,S,BULL,False,34.77,1851.5,6.5,2.25,13.25,False,10,0.419
2011-10-07,2011,S,NEUTRAL,False,34.77,1844.75,13.25,-4.5,1.5,True,13,0.419
2011-10-10,2011,L,BEAR,False,34.77,1876.75,6.5,8.25,9.0,False,13,0.825
2011-10-11,2011,S,NEUTRAL,False,33.4,1881.0,7.25,-2.25,1.25,False,09,0.438
2011-10-11,2011,L,NEUTRAL,False,33.4,1883.75,3.5,-0.5,3.5,False,13,0.438
2011-10-11,2011,L,BEAR,False,33.4,1882.25,2.0,1.0,5.0,False,13,0.438
2011-10-12,2011,L,NEUTRAL,False,31.95,1900.75,10.75,-10.0,8.75,True,10,0.584
2011-10-12,2011,L,BULL,True,31.95,1903.5,13.5,-12.75,6.0,True,12,0.584
2011-10-13,2011,L,BEAR,False,30.32,1882.5,3.75,8.75,14.0,False,09,0.145
2011-10-14,2011,L,BEAR,False,28.38,1903.5,3.25,9.75,11.5,False,09,0.833
2011-10-17,2011,L,BEAR,False,27.12,1899.75,12.75,-11.75,2.5,True,09,0.274
2011-10-18,2011,L,BULL,True,24.48,1892.75,2.5,23.75,30.5,False,10,0.053
2011-10-19,2011,L,NEUTRAL,False,23.65,1916.25,21.25,-15.75,2.0,True,09,0.248
2011-10-20,2011,L,BULL,True,22.85,1900.5,14.5,2.0,1.75,True,09,0.092
2011-10-20,2011,L,BULL,True,22.85,1897.5,0.25,5.0,11.5,False,13,0.092
2011-10-21,2011,L,BULL,True,22.0,1924.75,9.5,3.5,2.0,True,10,0.867
2011-10-24,2011,S,BULL,False,21.23,1942.75,3.25,2.0,4.5,False,10,0.065
2011-10-25,2011,L,NEUTRAL,False,20.82,1927.25,11.5,-8.25,8.0,True,09,0.206
2011-10-25,2011,S,NEUTRAL,False,20.82,1929.0,5.5,10.0,13.25,False,11,0.206
2011-10-26,2011,S,BEAR,True,21.73,1916.25,19.75,-15.25,2.25,True,10,0.651
2011-10-27,2011,S,NEUTRAL,False,22.38,1961.0,21.75,-15.75,0.5,True,10,1.709
2011-10-27,2011,L,BULL,True,22.38,1967.25,1.5,9.5,15.5,False,11,1.709
2011-10-28,2011,S,NEUTRAL,False,23.45,1968.75,8.25,-7.0,0.25,True,09,0.417
2011-10-31,2011,L,BEAR,False,23.05,1956.75,18.0,-16.75,1.5,True,13,0.797
2011-11-01,2011,S,NEUTRAL,False,23.1,1916.25,6.75,-1.25,12.25,False,09,1.637
2011-11-01,2011,L,BULL,True,23.1,1918.5,13.75,-1.0,2.0,True,13,1.637
2011-11-02,2011,S,NEUTRAL,False,20.75,1931.25,1.0,3.25,15.5,False,10,0.456
2011-11-02,2011,S,NEUTRAL,False,20.75,1919.5,10.75,-8.5,1.5,True,13,0.456
2011-11-03,2011,L,BULL,True,20.02,1945.75,1.25,3.0,7.5,False,13,0.661
2011-11-04,2011,S,BEAR,True,20.65,1933.5,13.25,-10.75,4.5,True,10,0.436
2011-11-04,2011,L,BULL,True,20.65,1943.25,6.25,1.0,0.75,True,13,0.436
2011-11-07,2011,S,BULL,False,21.12,1937.0,15.0,-13.75,7.0,True,11,0.116
2011-11-07,2011,S,BULL,False,21.12,1936.75,15.25,-14.0,-2.25,True,12,0.116
2011-11-08,2011,L,BEAR,False,21.57,1946.5,0.75,20.25,22.25,False,10,0.333
2011-11-08,2011,L,BULL,True,21.57,1961.75,1.5,5.0,7.0,False,13,0.333
2011-11-09,2011,L,BULL,True,21.77,1940.0,23.75,-20.75,0.0,True,11,1.513
2011-11-09,2011,S,BEAR,True,21.77,1922.75,4.25,3.5,5.75,False,13,1.513
2011-11-10,2011,L,BEAR,False,21.82,1922.25,4.25,9.0,15.25,False,09,0.873
2011-11-10,2011,L,BULL,True,21.82,1932.0,6.5,-0.75,1.75,True,13,0.873
2011-11-11,2011,L,BULL,True,20.93,1955.75,4.25,-0.5,1.75,False,10,0.777
2011-11-14,2011,S,BEAR,True,21.07,1948.25,2.5,2.75,11.25,False,09,0.281
2011-11-15,2011,L,NEUTRAL,False,20.32,1939.75,4.5,7.5,16.0,False,09,0.296
2011-11-15,2011,L,BULL,True,20.32,1950.5,3.75,-3.25,5.25,False,13,0.296
2011-11-16,2011,L,NEUTRAL,False,20.38,1937.75,13.75,-13.25,13.5,True,09,0.565
2011-11-16,2011,L,BULL,True,20.38,1947.75,23.75,-23.25,0.25,True,13,0.565
2011-11-17,2011,L,BULL,True,21.45,1923.75,23.75,-15.25,5.75,True,09,0.078
2011-11-17,2011,L,NEUTRAL,False,21.45,1922.0,22.0,-13.5,5.0,True,10,0.078
2011-11-17,2011,L,BEAR,False,21.45,1919.0,19.0,-10.5,0.75,True,11,0.078
2011-11-18,2011,S,NEUTRAL,False,21.48,1908.5,6.75,1.5,3.5,True,09,0.223
2011-11-18,2011,S,BEAR,True,21.48,1911.5,2.25,4.5,9.25,False,10,0.223
2011-11-18,2011,S,BEAR,True,21.48,1908.0,5.75,1.0,1.75,False,12,0.223
2011-11-21,2011,S,BEAR,True,20.9,1883.75,6.5,-0.5,9.75,True,09,0.918
2011-11-21,2011,S,NEUTRAL,False,20.9,1883.0,7.25,-1.25,9.0,True,09,0.918
2011-11-21,2011,S,BEAR,True,20.9,1879.25,11.0,-5.0,3.25,True,11,0.918
2011-11-21,2011,L,NEUTRAL,False,20.9,1883.5,3.25,0.75,6.75,False,13,0.918
2011-11-22,2011,S,BEAR,True,20.43,1882.0,6.75,6.25,9.25,True,09,0.146
2011-11-22,2011,L,NEUTRAL,False,20.43,1876.75,4.0,-1.0,12.0,False,10,0.146
2011-11-23,2011,S,BEAR,True,19.65,1857.25,6.25,3.25,2.75,True,10,0.4
2011-11-23,2011,S,NEUTRAL,False,19.65,1859.0,4.5,5.0,7.0,False,11,0.4
2011-11-23,2011,L,BEAR,False,19.65,1860.0,8.0,-6.0,3.5,True,12,0.4
2011-11-25,2011,L,NEUTRAL,False,17.57,1862.75,20.0,-15.75,1.0,True,09,0.081
2011-11-28,2011,S,NEUTRAL,False,18.55,1887.0,2.25,2.0,11.0,False,10,1.949
2011-11-29,2011,L,BULL,True,18.45,1892.0,6.5,-2.75,4.0,True,10,0.186
2011-12-01,2011,L,BEAR,False,16.95,1937.75,5.5,-1.0,1.5,True,09,0.09
2011-12-02,2011,S,BEAR,True,15.22,1943.0,3.0,5.5,7.5,False,11,0.645
2011-12-05,2011,S,BEAR,True,15.68,1949.25,2.75,0.5,7.0,False,13,0.968
2011-12-06,2011,S,NEUTRAL,False,15.7,1950.5,8.75,2.25,4.25,True,09,0.064
2011-12-07,2011,S,BULL,False,15.47,1944.0,16.5,-13.75,-0.25,True,10,0.115
2011-12-08,2011,S,BEAR,True,16.0,1934.0,6.0,5.25,5.0,True,12,0.562
2011-12-12,2011,L,BEAR,False,17.8,1929.75,6.75,2.75,2.75,True,09,0.614
2011-12-15,2011,S,BEAR,True,19.73,1914.0,4.5,-1.0,3.0,False,10,0.629
2011-12-16,2011,S,BEAR,True,19.73,1914.75,2.75,1.75,2.0,False,13,0.3
2011-12-19,2011,L,NEUTRAL,False,19.65,1916.75,18.25,-15.0,0.0,True,09,0.301
2011-12-20,2011,L,BULL,True,20.2,1934.75,0.5,4.75,5.5,False,13,0.96
2011-12-21,2011,S,BEAR,True,20.85,1935.0,7.5,-4.25,0.25,True,13,0.077
2011-12-22,2011,S,BULL,False,20.2,1947.75,6.25,-4.5,3.5,True,09,0.297
2011-12-28,2011,S,BEAR,True,16.7,1950.0,2.0,2.75,4.0,False,11,0.025
2011-12-28,2011,L,NEUTRAL,False,16.7,1948.25,2.25,-1.0,2.0,False,13,0.025
2011-12-30,2011,S,NEUTRAL,False,14.88,1960.75,0.75,4.75,7.0,False,09,0.064
2012-01-03,2012,S,BEAR,True,14.5,1975.0,4.75,-0.25,0.25,True,12,1.048
2012-01-04,2012,L,BULL,True,13.78,1972.75,0.5,3.5,4.0,False,12,0.228
2012-01-06,2012,S,BULL,False,12.38,1976.25,4.0,-0.75,1.5,True,09,0.215
2012-01-10,2012,S,BEAR,True,11.22,1990.25,2.0,1.0,2.0,False,12,0.708
2012-01-11,2012,L,BULL,True,10.82,1988.5,1.5,2.5,4.0,False,13,0.176
2012-01-12,2012,S,BEAR,True,10.93,1988.5,6.75,-6.75,0.75,True,10,0.176
2012-01-18,2012,L,BULL,True,11.03,1999.25,2.0,6.5,8.0,False,10,0.025
2012-01-23,2012,L,BEAR,False,10.45,2014.25,6.0,0.25,-0.5,True,10,0.025
2012-01-26,2012,L,BEAR,False,12.6,2022.5,10.25,-4.5,1.75,True,09,0.321
2012-01-27,2012,S,NEUTRAL,False,13.45,2014.75,5.5,-1.0,4.75,True,09,0.334
2012-01-27,2012,S,BULL,False,13.45,2013.75,6.5,-2.0,1.5,True,12,0.334
2012-01-31,2012,S,BEAR,True,13.55,2007.75,5.0,-3.25,2.5,True,10,0.335
2012-02-01,2012,S,NEUTRAL,False,13.78,2026.25,3.75,3.0,4.5,False,10,0.522
2012-02-02,2012,L,BULL,True,13.03,2024.0,0.5,1.75,3.0,False,13,0.111
2012-02-06,2012,L,BULL,True,13.25,2040.75,1.25,1.5,2.75,False,12,0.208
2012-02-08,2012,L,NEUTRAL,False,13.0,2048.5,7.25,1.75,0.0,True,09,0.037
2012-02-10,2012,S,BULL,False,10.72,2040.25,4.0,-3.0,3.25,True,09,0.548
2012-02-13,2012,L,BULL,True,10.45,2048.75,1.0,3.75,5.0,False,11,0.416
2012-02-13,2012,S,NEUTRAL,False,10.45,2052.25,1.5,-0.25,1.75,False,12,0.416
2012-02-14,2012,L,BEAR,False,9.85,2045.75,5.0,5.25,0.75,True,11,0.195
2012-02-15,2012,S,NEUTRAL,False,9.35,2048.75,1.75,3.5,7.75,False,12,0.195
2012-02-17,2012,L,NEUTRAL,False,10.93,2060.5,2.5,2.75,3.25,False,09,0.292
2012-02-22,2012,S,NEUTRAL,False,9.95,2062.0,0.75,3.25,6.0,False,09,0.121
2012-02-22,2012,L,BULL,True,9.95,2059.75,2.75,-1.0,1.25,False,13,0.121
2012-02-24,2012,S,BULL,False,10.12,2068.0,2.5,2.25,3.5,False,10,0.06
2012-02-27,2012,S,NEUTRAL,False,9.97,2063.0,10.75,-7.5,-0.5,True,09,0.351
2012-02-28,2012,S,BULL,False,10.95,2074.0,1.0,-0.5,5.0,False,10,0.012
2012-02-29,2012,L,BEAR,False,10.68,2075.75,16.0,-10.25,0.0,True,09,0.072
2012-03-02,2012,S,BEAR,True,10.18,2071.75,2.25,0.25,1.5,False,13,0.132
2012-03-05,2012,L,NEUTRAL,False,10.38,2066.75,5.75,0.5,0.25,True,09,0.121
2012-03-05,2012,L,NEUTRAL,False,10.38,2062.75,1.75,4.5,5.0,False,10,0.121
2012-03-06,2012,S,BEAR,True,10.95,2048.0,1.5,3.5,6.5,False,10,0.762
2012-03-09,2012,L,BULL,True,11.03,2075.75,4.0,-0.75,1.5,True,10,0.085
2012-03-12,2012,S,BEAR,True,11.22,2072.0,3.25,-2.75,3.5,True,09,0.096
2012-03-20,2012,S,NEUTRAL,False,10.45,2105.25,4.5,-3.0,2.25,True,09,0.402
2012-03-21,2012,L,NEUTRAL,False,10.32,2105.0,2.5,1.0,5.0,False,09,0.024
2012-03-21,2012,L,BULL,True,10.32,2107.0,2.75,-1.0,3.0,False,13,0.024
2012-03-22,2012,S,BEAR,True,10.07,2095.0,2.5,-2.25,4.25,False,11,0.51
2012-03-22,2012,L,NEUTRAL,False,10.07,2095.5,4.75,1.75,0.75,True,12,0.51
2012-03-23,2012,L,BULL,True,9.8,2099.0,0.5,3.5,3.75,False,12,0.036
2012-03-27,2012,L,NEUTRAL,False,11.15,2119.25,5.0,-5.0,2.25,True,09,0.118
2012-03-29,2012,S,BEAR,True,10.53,2097.0,11.0,-9.25,0.75,True,11,0.379
2012-03-29,2012,L,BEAR,False,10.53,2096.75,0.25,9.5,11.25,False,12,0.379
2012-03-30,2012,L,BEAR,False,10.85,2109.25,5.25,3.0,1.0,True,09,0.332
2012-04-05,2012,S,BEAR,True,12.85,2101.0,1.75,2.5,2.75,False,13,0.202
2012-04-11,2012,S,NEUTRAL,False,13.72,2075.5,2.0,3.0,4.75,False,11,0.557
2012-04-12,2012,S,BULL,False,13.72,2082.0,12.5,-12.25,0.5,True,09,0.109
2012-04-13,2012,L,BEAR,False,14.12,2081.75,9.75,-8.5,-0.25,True,09,0.286
2012-04-18,2012,S,BULL,False,14.65,2091.75,2.25,5.0,5.5,False,09,0.191
2012-04-19,2012,L,NEUTRAL,False,13.95,2092.0,18.25,-11.25,1.0,True,10,0.132
2012-04-20,2012,S,BULL,False,15.05,2088.25,3.25,4.75,6.5,False,09,0.276
2012-04-23,2012,S,NEUTRAL,False,15.05,2065.0,7.25,-6.0,1.75,True,09,0.732
2012-04-24,2012,L,BULL,True,15.1,2076.5,5.0,1.75,3.0,True,10,0.048
2012-04-24,2012,S,NEUTRAL,False,15.1,2075.75,3.25,-2.5,4.25,False,12,0.048
2012-04-26,2012,S,BULL,False,13.3,2096.75,9.75,-8.5,2.75,True,09,0.179
2012-05-01,2012,S,BULL,False,11.38,2116.25,3.75,7.5,0.25,True,10,0.071
2012-05-02,2012,S,BEAR,True,11.72,2099.75,8.0,-6.0,0.25,True,09,0.308
2012-05-02,2012,L,BULL,True,11.72,2104.25,1.25,1.5,3.5,False,12,0.308
2012-05-04,2012,L,BEAR,False,11.35,2080.75,11.0,-10.0,0.75,True,09,0.298
2012-05-08,2012,L,BEAR,False,12.45,2061.0,9.0,6.0,0.0,True,09,0.41
2012-05-09,2012,L,BEAR,False,13.45,2053.75,0.75,5.5,15.25,False,10,0.629
2012-05-09,2012,L,BULL,True,13.45,2059.75,3.0,-0.5,9.25,False,11,0.629
2012-05-10,2012,L,BULL,True,14.85,2067.5,7.75,-2.0,1.0,True,12,0.498
2012-05-11,2012,L,NEUTRAL,False,14.47,2067.25,10.0,-9.0,1.25,True,11,0.533
2012-05-14,2012,S,BEAR,True,15.28,2043.5,9.5,1.0,0.25,True,09,0.607
2012-05-15,2012,S,NEUTRAL,False,15.7,2045.0,5.75,8.25,0.5,True,09,0.024
2012-05-15,2012,L,BULL,True,15.7,2048.75,15.0,-12.0,0.25,True,11,0.024
2012-05-16,2012,S,NEUTRAL,False,15.35,2045.75,2.25,14.75,15.5,False,09,0.27
2012-05-16,2012,S,NEUTRAL,False,15.35,2040.75,1.0,9.75,10.5,False,10,0.27
2012-05-17,2012,L,NEUTRAL,False,16.1,2027.0,18.25,-17.25,2.25,True,09,0.012
2012-05-18,2012,L,BEAR,False,17.02,2012.75,14.75,-14.0,6.0,True,09,0.323
2012-05-21,2012,L,BULL,True,17.12,2013.0,0.5,11.0,11.25,False,10,0.275
2012-05-22,2012,L,BULL,True,18.25,2032.5,16.75,-9.25,0.25,True,10,0.074
2012-05-22,2012,S,NEUTRAL,False,18.25,2030.25,1.0,7.0,14.5,False,11,0.074
2012-05-23,2012,S,BULL,False,18.3,2008.75,18.5,-15.5,6.5,True,10,0.395
2012-05-24,2012,L,NEUTRAL,False,18.65,2024.75,8.25,6.5,0.75,True,10,0.222
2012-05-24,2012,S,BEAR,True,18.65,2021.75,10.0,-9.5,5.25,True,11,0.222
2012-05-24,2012,L,BEAR,False,18.65,2022.0,5.5,9.25,0.0,True,12,0.222
2012-05-29,2012,L,NEUTRAL,False,17.6,2033.0,3.25,8.75,9.5,False,10,0.222
2012-05-29,2012,S,BEAR,True,17.6,2032.0,10.5,-9.75,2.25,True,11,0.222
2012-05-30,2012,L,BEAR,False,17.18,2023.25,7.0,-6.5,1.75,True,09,0.661
2012-05-31,2012,L,BULL,True,16.65,2017.75,3.75,-3.5,9.5,False,12,0.136
2012-05-31,2012,L,NEUTRAL,False,16.65,2017.5,3.5,-3.25,9.75,False,13,0.136
2012-06-01,2012,S,BEAR,True,16.43,1987.75,2.75,5.75,6.0,False,13,0.881
2012-06-04,2012,S,NEUTRAL,False,16.27,1982.75,4.75,1.75,9.25,False,09,0.202
2012-06-07,2012,L,BEAR,False,15.03,2026.0,5.75,-1.5,7.25,True,10,0.655
2012-06-08,2012,L,BULL,True,15.25,2023.75,1.0,13.75,14.0,False,10,0.247
2012-06-11,2012,L,BEAR,False,16.43,2017.25,17.0,-16.0,2.5,True,09,0.393
2012-06-13,2012,L,BULL,True,19.9,2018.25,14.25,-8.75,1.0,True,12,0.359
2012-06-14,2012,L,NEUTRAL,False,20.43,2015.0,1.25,11.25,13.25,False,09,0.1
2012-06-14,2012,L,BULL,True,20.43,2018.0,3.5,8.25,10.25,False,11,0.1
2012-06-15,2012,L,BULL,True,20.3,2029.5,1.5,9.25,9.5,False,11,0.123
2012-06-18,2012,S,BULL,False,19.68,2035.5,6.75,-6.0,2.25,True,09,0.392
2012-06-19,2012,S,BULL,False,19.5,2052.25,5.25,1.5,2.25,False,10,0.208
2012-06-20,2012,S,BULL,False,19.32,2050.25,5.75,-0.75,11.0,True,09,0.061
2012-06-20,2012,L,BEAR,False,19.32,2049.75,8.75,1.25,3.5,True,12,0.061
2012-06-21,2012,L,BEAR,False,18.75,2043.0,25.0,-24.25,3.25,True,09,0.024
2012-06-21,2012,S,BEAR,True,18.75,2032.25,0.25,13.5,14.25,False,12,0.024
2012-06-22,2012,L,BEAR,False,20.5,2023.0,0.25,3.25,9.25,False,12,0.359
2012-06-25,2012,L,NEUTRAL,False,19.38,2007.0,2.25,0.25,3.75,False,13,0.543
2012-06-26,2012,L,BULL,True,17.65,2012.25,1.25,4.25,6.25,False,12,0.212
2012-06-27,2012,S,NEUTRAL,False,16.98,2024.75,4.25,-2.0,3.0,False,09,0.099
2012-07-02,2012,L,NEUTRAL,False,16.4,2051.25,1.25,7.25,9.0,False,09,0.049
2012-07-03,2012,L,BULL,True,16.1,2065.75,1.25,3.5,4.0,False,11,0.049
2012-07-06,2012,L,BEAR,False,12.25,2047.5,4.75,5.5,1.25,True,09,0.63
2012-07-06,2012,S,BEAR,True,12.25,2045.5,7.5,-7.5,2.75,True,11,0.63
2012-07-09,2012,S,NEUTRAL,False,12.15,2044.5,5.75,-5.5,1.75,True,11,0.231
2012-07-10,2012,S,BEAR,True,11.72,2046.75,0.25,10.75,15.75,False,11,0.22
2012-07-11,2012,S,NEUTRAL,False,12.85,2036.5,3.5,-0.75,8.25,False,10,0.025
2012-07-12,2012,S,NEUTRAL,False,12.95,2023.5,12.0,-5.75,3.25,True,09,0.442
2012-07-12,2012,S,BULL,False,12.95,2023.75,11.75,-5.5,0.5,True,10,0.442
2012-07-16,2012,L,BULL,True,13.18,2049.0,2.75,-1.25,3.25,False,11,0.183
2012-07-17,2012,S,BEAR,True,12.97,2046.25,14.75,-12.5,0.5,True,10,0.305
2012-07-19,2012,S,BEAR,True,15.28,2072.0,4.5,-0.75,1.25,True,10,0.157
2012-07-20,2012,L,BEAR,False,15.15,2059.0,1.5,0.25,2.5,False,11,0.422
2012-07-24,2012,L,BEAR,False,15.75,2036.25,12.0,-6.0,4.0,True,09,0.098
2012-07-24,2012,S,NEUTRAL,False,15.75,2031.25,4.25,1.0,7.0,False,12,0.098
2012-07-25,2012,S,BEAR,True,15.4,2032.5,7.0,-2.75,5.75,True,09,0.308
2012-07-25,2012,S,BEAR,True,15.4,2031.0,8.5,-4.25,1.5,True,10,0.308
2012-07-26,2012,L,BEAR,False,15.5,2050.0,3.0,5.75,9.25,False,10,0.884
2012-07-27,2012,S,BEAR,True,15.2,2066.5,19.0,-16.5,-0.25,True,09,0.377
2012-07-30,2012,S,BEAR,True,15.53,2079.5,3.0,-1.5,1.75,False,11,0.156
2012-07-30,2012,L,BULL,True,15.53,2079.0,1.25,2.0,3.5,False,12,0.156
2012-07-31,2012,S,BEAR,True,15.68,2082.25,1.25,9.75,10.75,False,10,0.06
2012-07-31,2012,L,NEUTRAL,False,15.68,2080.0,8.5,-7.5,1.0,True,11,0.06
2012-07-31,2012,L,NEUTRAL,False,15.68,2079.0,7.5,-6.5,0.0,True,13,0.06
2012-08-01,2012,L,NEUTRAL,False,14.75,2077.75,9.5,-6.5,2.75,True,09,0.434
2012-08-02,2012,L,NEUTRAL,False,14.4,2058.75,9.0,4.0,0.5,True,10,0.543
2012-08-03,2012,L,BULL,True,15.43,2088.75,3.75,1.25,1.5,False,12,0.836
2012-08-06,2012,L,NEUTRAL,False,15.75,2094.75,4.75,-4.0,1.0,True,12,0.084
2012-08-10,2012,L,BULL,True,12.28,2097.0,3.0,5.75,6.25,False,10,0.286
2012-08-14,2012,L,BEAR,False,10.68,2104.0,6.25,-2.5,3.5,True,09,0.202
2012-08-16,2012,L,BULL,True,9.82,2110.75,0.25,3.5,5.25,False,11,0.095
2012-08-17,2012,L,NEUTRAL,False,9.18,2114.0,1.25,2.0,3.25,False,09,0.118
2012-08-21,2012,S,NEUTRAL,False,8.5,2123.25,2.0,10.25,14.75,False,09,0.201
2012-08-22,2012,L,NEUTRAL,False,9.4,2108.5,3.75,4.5,0.75,True,09,0.225
2012-08-22,2012,S,BEAR,True,9.4,2106.5,8.25,-6.5,0.5,True,12,0.225
2012-08-27,2012,S,NEUTRAL,False,10.45,2110.0,5.0,1.5,0.0,True,10,0.095
2012-08-28,2012,S,BEAR,True,10.32,2109.25,3.0,1.0,1.25,True,10,0.13
2012-08-29,2012,S,BEAR,True,10.15,2107.75,5.25,-0.25,0.25,True,10,0.047
2012-08-30,2012,L,BEAR,False,10.28,2097.5,1.75,0.0,5.5,False,09,0.249
2012-08-31,2012,S,NEUTRAL,False,9.65,2106.75,5.5,1.5,2.0,True,09,0.453
2012-09-04,2012,L,BEAR,False,10.43,2097.0,2.0,9.5,11.75,False,09,0.225
2012-09-05,2012,L,BEAR,False,10.12,2103.75,3.25,0.5,3.5,True,09,0.083
2012-09-07,2012,S,NEUTRAL,False,11.07,2136.5,2.75,-2.0,2.5,False,09,0.129
2012-09-10,2012,S,BULL,False,10.07,2137.25,1.25,10.5,11.0,False,09,0.117
2012-09-11,2012,S,BULL,False,10.55,2134.75,3.25,3.75,0.5,True,09,0.153
2012-09-12,2012,L,NEUTRAL,False,10.53,2136.5,3.5,2.5,1.5,True,13,0.317
