dir,regime,with_trend,adr,mae_pts,eod_move,fill_hour,entry_px,Date,yr,gap,sma20,skip_after,net
L,BEAR,False,63.73,2.75,23.5,09,4771.75,2023-03-29,2023,0.844,4726.075,False,1157.5
L,NEUTRAL,False,60.48,20.75,-0.5,09,4819.0,2023-03-30,2023,0.558,4729.3875,False,-930.0
S,NEUTRAL,False,52.73,41.75,-40.0,09,4836.5,2023-03-31,2023,0.182,4732.475,False,-805.0
L,NEUTRAL,False,52.73,1.25,21.25,13,4855.25,2023-03-31,2023,0.182,4732.475,False,1045.0
L,NEUTRAL,False,50.73,32.5,-17.0,09,4884.75,2023-04-04,2023,0.118,4738.5125,False,-780.0
S,NEUTRAL,False,51.55,14.25,-12.5,12,4842.25,2023-04-05,2023,0.221,4743.9,False,-642.5
L,BULL,True,43.67,5.0,25.25,09,4843.25,2023-04-06,2023,0.206,4748.2875,False,1245.0
L,BULL,True,43.67,3.25,3.0,12,4865.5,2023-04-06,2023,0.206,4748.2875,False,132.5
L,BULL,True,43.67,3.25,3.0,13,4865.5,2023-04-06,2023,0.206,4748.2875,False,132.5
S,BULL,False,38.45,14.0,-13.25,12,4864.25,2023-04-10,2023,0.529,4757.4,False,-592.5
S,BEAR,True,35.92,16.0,-3.5,09,4872.75,2023-04-11,2023,0.036,4769.6625,False,-555.0
L,NEUTRAL,False,35.92,1.0,5.75,10,4870.5,2023-04-11,2023,0.036,4769.6625,False,270.0
L,BULL,True,35.92,9.0,-2.25,11,4878.5,2023-04-11,2023,0.036,4769.6625,False,-130.0
S,BULL,False,35.92,3.5,9.0,13,4885.25,2023-04-11,2023,0.036,4769.6625,False,432.5
S,BULL,False,34.83,4.25,35.0,09,4890.75,2023-04-12,2023,0.39,4781.8625,False,1732.5
L,BULL,True,34.83,34.25,-29.0,12,4884.75,2023-04-12,2023,0.39,4781.8625,False,-542.5
L,BULL,True,36.7,2.75,28.75,10,4880.75,2023-04-13,2023,0.237,4790.4625,False,1420.0
S,NEUTRAL,False,41.48,17.75,-15.5,09,4899.75,2023-04-17,2023,0.112,4811.575,False,-642.5
S,BEAR,True,41.48,20.25,-18.0,10,4897.25,2023-04-17,2023,0.112,4811.575,False,-642.5
S,BEAR,True,41.48,26.75,-24.5,11,4890.75,2023-04-17,2023,0.112,4811.575,False,-642.5
L,NEUTRAL,False,39.45,6.0,7.25,10,4907.5,2023-04-18,2023,0.31,4823.025,False,345.0
S,BULL,False,39.48,16.25,-2.0,10,4908.25,2023-04-19,2023,0.392,4832.6875,False,-605.0
S,BULL,False,37.65,10.75,7.25,09,4898.0,2023-04-20,2023,0.55,4839.4875,False,345.0
S,BULL,False,37.65,8.5,9.5,11,4900.25,2023-04-20,2023,0.55,4839.4875,False,457.5
L,NEUTRAL,False,38.25,6.5,1.0,13,4891.0,2023-04-21,2023,0.041,4848.5375,False,32.5
S,BEAR,True,36.95,18.0,-15.5,11,4880.5,2023-04-24,2023,0.031,4857.5125,False,-567.5
L,BULL,True,36.95,1.5,10.25,12,4885.75,2023-04-24,2023,0.031,4857.5125,False,495.0
L,BULL,True,36.95,2.5,6.25,13,4889.75,2023-04-24,2023,0.031,4857.5125,False,295.0
S,NEUTRAL,False,35.23,6.5,21.25,10,4867.0,2023-04-25,2023,0.419,4865.25,False,1045.0
S,BEAR,True,35.23,3.25,-3.0,12,4842.75,2023-04-25,2023,0.419,4865.25,False,-167.5
S,BULL,False,37.55,53.75,-43.25,09,4849.75,2023-04-27,2023,0.394,4873.8875,False,-580.0
L,BULL,True,37.55,0.5,31.5,11,4861.5,2023-04-27,2023,0.394,4873.8875,False,1557.5
L,BULL,True,37.55,1.25,30.75,11,4862.25,2023-04-27,2023,0.394,4873.8875,False,1520.0
S,BULL,False,39.23,17.75,-15.5,09,4913.0,2023-04-28,2023,0.235,4878.775,True,-605.0
L,NEUTRAL,False,39.23,8.25,12.0,11,4916.5,2023-04-28,2023,0.235,4878.775,True,582.5
L,BULL,True,39.23,11.75,8.5,12,4920.0,2023-04-28,2023,0.235,4878.775,True,-605.0
S,BULL,False,39.12,16.0,4.75,09,4927.25,2023-05-01,2023,0.147,4884.275,False,-605.0
S,BEAR,True,38.27,33.25,-26.0,10,4847.75,2023-05-02,2023,0.173,4886.575,False,-592.5
S,NEUTRAL,False,38.27,29.5,-22.25,11,4851.5,2023-05-02,2023,0.173,4886.575,False,-592.5
L,BEAR,False,42.42,40.25,-30.25,09,4882.25,2023-05-03,2023,0.097,4885.6875,True,-655.0
S,NEUTRAL,False,45.65,16.25,8.0,09,4817.75,2023-05-04,2023,0.407,4884.9,False,-705.0
L,BEAR,False,45.65,5.25,-3.5,11,4813.25,2023-05-04,2023,0.407,4884.9,False,-192.5
L,BEAR,False,45.65,14.5,-12.75,12,4822.5,2023-05-04,2023,0.407,4884.9,False,-705.0
L,BULL,True,45.77,9.75,13.25,10,4874.0,2023-05-05,2023,0.868,4882.65,False,645.0
S,NEUTRAL,False,48.38,12.0,-7.75,09,4882.5,2023-05-08,2023,0.092,4883.5875,False,-405.0
S,BEAR,True,48.38,13.75,-9.5,09,4880.75,2023-05-08,2023,0.092,4883.5875,False,-492.5
L,NEUTRAL,False,47.85,2.75,1.5,09,4872.25,2023-05-09,2023,0.363,4884.225,False,57.5
L,NEUTRAL,False,47.85,9.25,-5.0,13,4878.75,2023-05-09,2023,0.363,4884.225,False,-267.5
L,BEAR,False,45.62,4.5,16.0,09,4864.25,2023-05-11,2023,0.266,4885.8875,False,782.5
L,NEUTRAL,False,45.62,17.5,1.25,11,4879.0,2023-05-11,2023,0.266,4885.8875,False,-705.0
S,BEAR,True,45.62,13.25,-9.75,13,4870.5,2023-05-11,2023,0.266,4885.8875,False,-505.0
L,BEAR,False,41.23,31.75,-9.5,09,4880.5,2023-05-12,2023,0.256,4884.425,False,-630.0
S,BEAR,True,41.23,25.0,-20.5,13,4850.5,2023-05-12,2023,0.256,4884.425,False,-630.0
L,BEAR,False,41.7,12.5,-5.25,09,4869.5,2023-05-16,2023,0.24,4881.425,False,-642.5
L,NEUTRAL,False,37.4,5.0,34.0,09,4873.75,2023-05-17,2023,0.339,4878.9,False,1682.5
S,NEUTRAL,False,37.4,33.0,-24.75,11,4883.0,2023-05-17,2023,0.339,4878.9,False,-580.0
S,BULL,False,36.52,23.75,-19.75,10,4928.75,2023-05-18,2023,0.071,4878.775,False,-567.5
S,BEAR,True,38.0,6.0,2.25,11,4940.0,2023-05-19,2023,0.167,4881.6625,False,95.0
S,BEAR,True,36.25,9.25,4.25,10,4948.0,2023-05-22,2023,0.076,4883.95,False,195.0
L,NEUTRAL,False,37.33,39.5,-34.0,09,4929.5,2023-05-23,2023,0.384,4886.3375,False,-580.0
S,BULL,False,37.33,1.5,37.25,10,4932.75,2023-05-23,2023,0.384,4886.3375,False,1845.0
S,NEUTRAL,False,37.33,4.75,16.0,12,4911.5,2023-05-23,2023,0.384,4886.3375,False,782.5
S,BEAR,True,40.45,21.0,-7.25,10,4859.75,2023-05-24,2023,0.378,4888.825,False,-630.0
S,BULL,False,37.7,30.0,-13.5,09,4882.5,2023-05-25,2023,0.632,4891.2875,False,-580.0
S,BULL,False,37.7,20.0,-3.5,11,4892.5,2023-05-25,2023,0.632,4891.2875,False,-580.0
L,BEAR,False,38.98,1.75,18.75,10,4937.75,2023-05-26,2023,0.148,4891.4375,False,920.0
S,NEUTRAL,False,38.98,11.25,-9.5,12,4947.0,2023-05-26,2023,0.148,4891.4375,False,-492.5
S,BEAR,True,38.98,13.5,-11.75,13,4944.75,2023-05-26,2023,0.148,4891.4375,False,-605.0
L,NEUTRAL,False,39.9,20.25,-4.0,09,4957.25,2023-05-30,2023,0.04,4892.8375,False,-617.5
L,NEUTRAL,False,40.52,3.0,12.0,10,4914.0,2023-05-31,2023,0.434,4894.375,False,582.5
S,NEUTRAL,False,40.7,49.75,-41.5,09,4927.0,2023-06-01,2023,0.046,4896.9875,False,-630.0
S,BULL,False,41.55,12.5,-3.5,10,5022.25,2023-06-02,2023,0.468,4902.8125,False,-642.5
S,BEAR,True,41.35,9.75,14.5,10,5033.0,2023-06-05,2023,0.065,4913.6125,False,707.5
S,BEAR,True,41.2,13.5,-10.75,12,5018.25,2023-06-06,2023,0.12,4920.175,False,-630.0
S,BEAR,True,40.75,0.25,22.25,09,5033.5,2023-06-07,2023,0.015,4927.1125,False,1095.0
S,BEAR,True,40.75,3.75,5.75,11,5017.0,2023-06-07,2023,0.015,4927.1125,False,270.0
L,NEUTRAL,False,40.75,8.0,-3.0,12,5014.25,2023-06-07,2023,0.015,4927.1125,False,-167.5
S,BULL,False,39.75,23.25,-16.75,09,5016.25,2023-06-08,2023,0.035,4933.9875,False,-617.5
L,BEAR,False,40.58,20.5,-7.0,09,5051.5,2023-06-09,2023,0.184,4941.0625,False,-630.0
S,BEAR,True,40.58,15.25,-9.25,11,5035.25,2023-06-09,2023,0.184,4941.0625,False,-630.0
L,NEUTRAL,False,40.58,7.75,-2.25,13,5046.75,2023-06-09,2023,0.184,4941.0625,False,-130.0
L,BEAR,False,39.92,4.5,31.75,09,5049.0,2023-06-12,2023,0.139,4949.275,False,1570.0
S,BEAR,True,38.17,17.75,-10.25,09,5098.75,2023-06-13,2023,0.3,4959.7625,False,-592.5
L,NEUTRAL,False,38.17,8.75,4.5,10,5104.5,2023-06-13,2023,0.3,4959.7625,False,207.5
L,BEAR,False,38.17,6.75,6.5,11,5102.5,2023-06-13,2023,0.3,4959.7625,False,307.5
L,BULL,True,38.17,15.75,-2.5,12,5111.5,2023-06-13,2023,0.3,4959.7625,False,-592.5
L,NEUTRAL,False,37.05,44.0,-5.75,12,5120.75,2023-06-14,2023,0.054,4970.825,False,-567.5
L,BULL,True,39.6,5.75,13.75,11,5146.0,2023-06-15,2023,0.264,4983.3625,False,670.0
S,BULL,False,39.6,21.0,-2.0,13,5157.75,2023-06-15,2023,0.264,4983.3625,False,-617.5
L,NEUTRAL,False,41.25,27.75,-19.75,09,5172.0,2023-06-16,2023,0.504,4995.9625,True,-642.5
S,NEUTRAL,False,41.25,17.75,9.5,10,5161.75,2023-06-16,2023,0.504,4995.9625,True,-642.5
L,NEUTRAL,False,41.25,27.75,-19.75,12,5172.0,2023-06-16,2023,0.504,4995.9625,True,-642.5
S,NEUTRAL,False,41.25,1.25,12.75,13,5165.0,2023-06-16,2023,0.504,4995.9625,True,620.0
S,BEAR,True,40.62,23.5,-8.5,10,5114.5,2023-06-20,2023,0.209,5006.15,False,-630.0
L,NEUTRAL,False,40.62,12.25,-10.5,12,5133.5,2023-06-20,2023,0.209,5006.15,False,-630.0
L,BEAR,False,41.2,10.5,-3.5,09,5107.25,2023-06-21,2023,0.151,5015.4125,False,-192.5
S,NEUTRAL,False,41.3,10.25,-6.5,09,5108.5,2023-06-22,2023,0.245,5023.4125,False,-342.5
S,BULL,False,40.92,13.75,6.25,09,5087.5,2023-06-23,2023,0.699,5034.3875,False,-630.0
L,NEUTRAL,False,40.92,20.5,-14.0,12,5095.25,2023-06-23,2023,0.699,5034.3875,False,-630.0
S,BULL,False,39.77,2.5,25.25,09,5093.0,2023-06-26,2023,0.098,5045.1,False,1245.0
S,BEAR,True,39.77,6.0,5.25,12,5073.0,2023-06-26,2023,0.098,5045.1,False,245.0
S,NEUTRAL,False,40.08,44.75,-35.5,09,5073.25,2023-06-27,2023,0.099,5053.6875,False,-617.5
S,BULL,False,40.08,26.25,-17.0,11,5091.75,2023-06-27,2023,0.099,5053.6875,False,-617.5
L,BULL,True,41.27,17.5,5.25,09,5111.5,2023-06-28,2023,0.181,5061.3,False,-642.5
L,NEUTRAL,False,41.27,20.0,2.75,11,5114.0,2023-06-28,2023,0.181,5061.3,False,-642.5
S,BULL,False,41.27,14.25,-12.0,12,5104.75,2023-06-28,2023,0.181,5061.3,False,-642.5
S,BULL,False,41.65,16.0,-14.5,09,5115.0,2023-06-29,2023,0.186,5069.475,False,-642.5
L,NEUTRAL,False,41.65,12.75,5.5,12,5124.0,2023-06-29,2023,0.186,5069.475,False,-642.5
S,BEAR,True,41.65,10.75,-9.5,13,5120.0,2023-06-29,2023,0.186,5069.475,False,-492.5
S,BEAR,True,38.85,17.5,-2.75,09,5173.75,2023-06-30,2023,0.624,5079.65,False,-605.0
L,NEUTRAL,False,38.85,8.0,-5.5,12,5182.0,2023-06-30,2023,0.624,5079.65,False,-292.5
L,BULL,True,38.85,10.75,-8.25,13,5184.75,2023-06-30,2023,0.624,5079.65,False,-430.0
L,BULL,True,38.85,10.75,-8.25,13,5184.75,2023-06-30,2023,0.624,5079.65,False,-430.0
S,BULL,False,34.33,6.25,-4.25,09,5181.0,2023-07-03,2023,0.014,5090.05,False,-230.0
S,BEAR,True,31.52,6.5,1.0,09,5178.0,2023-07-05,2023,0.014,5098.025,False,32.5
S,BEAR,True,29.75,25.5,-23.0,09,5118.75,2023-07-06,2023,0.773,5105.95,False,-467.5
L,BEAR,False,30.18,11.25,-4.5,09,5136.25,2023-07-07,2023,0.267,5111.5875,False,-467.5
S,BULL,False,31.43,4.75,-3.0,09,5136.75,2023-07-10,2023,0.166,5117.6125,False,-167.5
L,BEAR,False,31.43,4.0,9.0,12,5130.75,2023-07-10,2023,0.166,5117.6125,False,432.5
S,NEUTRAL,False,31.2,30.75,-23.75,09,5141.0,2023-07-11,2023,0.126,5122.95,False,-480.0
L,NEUTRAL,False,31.2,2.5,18.5,10,5146.25,2023-07-11,2023,0.126,5122.95,False,907.5
L,BEAR,False,31.2,6.0,15.0,11,5149.75,2023-07-11,2023,0.126,5122.95,False,732.5
L,NEUTRAL,False,31.4,20.75,-7.25,09,5211.0,2023-07-12,2023,0.794,5128.9625,False,-492.5
L,BULL,True,31.4,23.0,-9.5,09,5213.25,2023-07-12,2023,0.794,5128.9625,False,-492.5
S,BULL,False,31.4,6.5,-1.0,12,5202.75,2023-07-12,2023,0.794,5128.9625,False,-67.5
S,NEUTRAL,False,29.05,22.75,-11.5,09,5222.0,2023-07-13,2023,0.298,5135.1125,False,-455.0
S,NEUTRAL,False,29.05,16.25,-5.0,13,5228.5,2023-07-13,2023,0.298,5135.1125,False,-455.0
S,BULL,False,28.98,4.0,14.75,10,5244.25,2023-07-14,2023,0.215,5141.3375,False,720.0
L,NEUTRAL,False,28.98,15.5,-10.25,13,5239.75,2023-07-14,2023,0.215,5141.3375,False,-455.0
S,NEUTRAL,False,29.12,20.0,-3.75,09,5239.0,2023-07-17,2023,0.01,5147.0625,False,-455.0
L,BULL,True,29.12,3.5,-3.25,13,5246.0,2023-07-17,2023,0.01,5147.0625,False,-180.0
S,BULL,False,28.77,32.5,-22.25,09,5255.25,2023-07-18,2023,0.01,5151.2125,False,-455.0
S,BULL,False,32.25,5.5,9.5,10,5297.0,2023-07-19,2023,0.208,5157.475,True,457.5
S,BULL,False,32.25,5.5,19.5,11,5278.5,2023-07-20,2023,0.189,5165.7,False,957.5
S,NEUTRAL,False,32.8,10.25,9.75,10,5267.0,2023-07-21,2023,0.304,5173.4625,False,-505.0
S,BULL,False,30.48,11.75,-3.5,09,5274.0,2023-07-24,2023,0.214,5180.575,False,-480.0
L,BULL,True,30.43,5.5,6.5,11,5288.75,2023-07-25,2023,0.081,5190.3875,False,307.5
L,BULL,True,30.43,9.0,3.0,12,5292.25,2023-07-25,2023,0.081,5190.3875,False,132.5
L,BEAR,False,29.7,13.75,11.0,09,5280.75,2023-07-26,2023,0.316,5201.7625,False,-467.5
S,NEUTRAL,False,29.7,27.5,-15.25,12,5276.5,2023-07-26,2023,0.316,5201.7625,False,-467.5
S,BEAR,True,30.73,9.75,47.75,11,5308.5,2023-07-27,2023,0.581,5210.9125,False,-480.0
L,NEUTRAL,False,35.67,16.75,0.75,10,5298.75,2023-07-28,2023,0.556,5218.1125,True,-555.0
S,BULL,False,35.67,5.5,0.25,13,5299.75,2023-07-28,2023,0.556,5218.1125,True,-5.0
L,NEUTRAL,False,35.5,13.75,5.25,09,5304.75,2023-07-31,2023,0.099,5226.6125,False,-555.0
S,BEAR,True,34.7,9.0,-1.25,10,5290.75,2023-08-01,2023,0.325,5233.2875,False,-80.0
S,NEUTRAL,False,34.7,2.5,5.25,13,5297.25,2023-08-01,2023,0.325,5233.2875,False,245.0
L,BEAR,False,31.6,14.25,-3.25,10,5235.25,2023-08-02,2023,0.586,5238.625,False,-492.5
S,NEUTRAL,False,33.77,22.0,-17.0,09,5211.75,2023-08-03,2023,0.487,5241.375,False,-530.0
S,NEUTRAL,False,33.77,26.25,-21.25,09,5207.5,2023-08-03,2023,0.487,5241.375,False,-530.0
S,BULL,False,33.55,19.0,40.0,09,5235.0,2023-08-04,2023,0.057,5245.725,False,-517.5
L,NEUTRAL,False,38.15,3.25,16.0,11,5217.0,2023-08-07,2023,0.318,5248.8875,True,782.5
L,BULL,True,38.15,1.75,12.25,12,5220.75,2023-08-07,2023,0.318,5248.8875,True,595.0
L,NEUTRAL,False,38.15,1.0,13.0,12,5220.0,2023-08-07,2023,0.318,5248.8875,True,632.5
S,BEAR,True,38.75,34.0,-29.25,09,5181.5,2023-08-08,2023,0.554,5253.55,False,-592.5
S,BEAR,True,38.75,32.5,-27.75,11,5183.0,2023-08-08,2023,0.554,5253.55,False,-592.5
L,BEAR,False,38.75,1.0,17.75,12,5193.0,2023-08-08,2023,0.554,5253.55,False,870.0
L,BULL,True,38.75,0.25,12.0,13,5198.75,2023-08-08,2023,0.554,5253.55,False,582.5
S,NEUTRAL,False,39.85,5.75,19.75,09,5205.5,2023-08-09,2023,0.043,5255.85,False,970.0
L,NEUTRAL,False,40.48,64.0,-52.0,09,5230.75,2023-08-10,2023,0.318,5254.95,False,-630.0
S,BULL,False,39.62,6.5,0.5,09,5179.75,2023-08-11,2023,0.386,5252.2125,True,7.5
L,BULL,True,40.25,7.5,10.5,11,5189.0,2023-08-14,2023,0.261,5249.7,False,507.5
S,BULL,False,40.25,11.0,-9.5,11,5190.0,2023-08-14,2023,0.261,5249.7,False,-492.5
L,BEAR,False,41.98,16.5,-9.75,09,5156.75,2023-08-15,2023,0.365,5247.5375,False,-642.5
L,BEAR,False,41.98,18.5,-11.75,12,5158.75,2023-08-15,2023,0.365,5247.5375,False,-642.5
S,BULL,False,44.55,4.75,38.75,09,5153.75,2023-08-16,2023,0.107,5241.0125,False,1920.0
S,NEUTRAL,False,44.55,7.5,25.25,13,5140.25,2023-08-16,2023,0.107,5241.0125,False,1245.0
L,BEAR,False,45.15,48.5,-43.5,09,5120.25,2023-08-17,2023,0.22,5232.3875,False,-692.5
L,BEAR,False,45.15,36.0,-31.0,10,5107.75,2023-08-17,2023,0.22,5232.3875,False,-692.5
L,NEUTRAL,False,45.15,42.0,-37.0,12,5113.75,2023-08-17,2023,0.22,5232.3875,False,-692.5
L,BULL,True,47.4,11.75,5.5,11,5072.25,2023-08-18,2023,0.591,5223.275,False,257.5
S,NEUTRAL,False,45.3,34.25,-21.75,10,5080.0,2023-08-21,2023,0.207,5214.3,False,-692.5
L,BEAR,False,47.2,23.25,-18.5,09,5110.75,2023-08-22,2023,0.441,5205.5125,False,-730.0
S,BEAR,True,47.2,14.5,0.0,12,5092.25,2023-08-22,2023,0.441,5205.5125,False,-730.0
L,BULL,True,46.88,1.5,9.25,11,5132.5,2023-08-23,2023,0.226,5195.3625,False,445.0
L,BEAR,False,47.17,56.75,-53.75,09,5130.25,2023-08-24,2023,0.292,5187.8625,False,-730.0
L,BULL,True,48.9,5.25,21.75,11,5087.5,2023-08-25,2023,0.374,5178.65,True,1070.0
S,NEUTRAL,False,48.9,31.5,-18.5,12,5090.75,2023-08-25,2023,0.374,5178.65,True,-755.0
S,NEUTRAL,False,48.9,10.5,2.5,13,5111.75,2023-08-25,2023,0.374,5178.65,True,107.5
S,BEAR,True,51.88,10.25,-4.0,09,5132.5,2023-08-28,2023,0.426,5169.1375,False,-217.5
S,BULL,False,51.88,18.0,-11.75,11,5124.75,2023-08-28,2023,0.426,5169.1375,False,-792.5
S,NEUTRAL,False,51.88,20.75,-14.5,11,5122.0,2023-08-28,2023,0.426,5169.1375,False,-792.5
L,BULL,True,51.88,18.5,1.5,12,5135.0,2023-08-28,2023,0.426,5169.1375,False,-792.5
S,BULL,False,50.62,33.75,-32.25,09,5168.5,2023-08-29,2023,0.044,5160.4625,False,-780.0
L,NEUTRAL,False,53.27,3.25,12.25,09,5207.0,2023-08-30,2023,0.034,5155.9,False,595.0
S,BULL,False,51.4,4.75,17.0,09,5228.25,2023-08-31,2023,0.034,5155.2625,False,832.5
S,BEAR,True,51.4,10.0,5.5,11,5216.75,2023-08-31,2023,0.034,5155.2625,False,257.5
S,BULL,False,48.38,6.25,-3.75,11,5210.75,2023-09-01,2023,0.475,5154.3875,False,-205.0
L,NEUTRAL,False,45.75,31.5,-9.0,09,5171.75,2023-09-06,2023,0.173,5153.475,False,-705.0
S,BEAR,True,46.77,23.75,-17.5,09,5132.5,2023-09-07,2023,0.61,5151.075,False,-717.5
L,NEUTRAL,False,46.77,8.75,0.25,12,5149.75,2023-09-07,2023,0.61,5151.075,False,-5.0
L,BEAR,False,38.77,6.75,12.75,09,5170.25,2023-09-11,2023,0.46,5148.2625,False,620.0
S,BEAR,True,34.8,18.0,6.0,10,5165.0,2023-09-12,2023,0.294,5148.45,False,-542.5
L,NEUTRAL,False,34.8,18.5,-10.75,12,5169.75,2023-09-12,2023,0.294,5148.45,False,-542.5
S,BEAR,True,35.35,15.0,-4.5,09,5159.25,2023-09-13,2023,0.005,5146.425,False,-542.5
S,NEUTRAL,False,35.35,6.75,3.75,10,5167.5,2023-09-13,2023,0.005,5146.425,False,170.0
L,NEUTRAL,False,35.35,17.75,-3.75,13,5167.5,2023-09-13,2023,0.005,5146.425,False,-542.5
S,NEUTRAL,False,31.02,11.75,-9.0,11,5194.25,2023-09-14,2023,0.431,5147.2625,False,-480.0
S,NEUTRAL,False,31.45,0.25,23.25,09,5169.25,2023-09-15,2023,0.428,5151.675,False,1145.0
S,BEAR,True,31.45,6.0,11.25,10,5157.25,2023-09-15,2023,0.428,5151.675,False,545.0
S,BEAR,True,31.45,5.75,-2.75,13,5143.25,2023-09-15,2023,0.428,5151.675,False,-155.0
S,BULL,False,33.4,15.25,-4.0,09,5143.25,2023-09-18,2023,0.146,5155.1375,False,-517.5
L,BULL,True,31.82,3.0,7.25,13,5129.25,2023-09-19,2023,0.248,5158.6125,False,345.0
S,BEAR,True,32.45,3.25,55.5,09,5143.75,2023-09-20,2023,0.209,5160.35,False,2757.5
L,BULL,True,32.45,58.0,-57.25,12,5145.5,2023-09-20,2023,0.209,5160.35,False,-505.0
S,BEAR,True,32.45,4.25,47.75,13,5136.0,2023-09-20,2023,0.209,5160.35,False,2370.0
L,BEAR,False,34.12,31.5,-30.5,10,5044.5,2023-09-21,2023,0.56,5160.15,True,-530.0
S,NEUTRAL,False,36.2,7.5,26.5,09,5035.5,2023-09-22,2023,0.244,5153.7625,False,1307.5
S,BEAR,True,36.2,23.5,1.5,13,5010.5,2023-09-22,2023,0.244,5153.7625,False,-555.0
L,BEAR,False,37.77,5.25,27.0,09,4997.0,2023-09-25,2023,0.334,5150.3875,False,1332.5
S,NEUTRAL,False,37.77,10.5,-9.0,13,5015.0,2023-09-25,2023,0.334,5150.3875,False,-467.5
S,BEAR,True,39.17,2.5,15.75,09,4979.75,2023-09-26,2023,0.672,5146.125,False,770.0
S,BEAR,True,39.17,9.5,6.0,10,4970.0,2023-09-26,2023,0.672,5146.125,False,282.5
L,BEAR,False,40.85,45.75,-2.5,09,4966.75,2023-09-27,2023,0.111,5137.5,False,-630.0
S,NEUTRAL,False,43.6,34.0,-16.25,09,4965.75,2023-09-28,2023,0.262,5125.675,False,-667.5
S,BEAR,True,45.67,5.75,31.25,09,5004.5,2023-09-29,2023,0.637,5113.8125,False,1545.0
S,NEUTRAL,False,45.67,9.25,11.25,11,4984.5,2023-09-29,2023,0.637,5113.8125,False,545.0
S,BEAR,True,45.67,25.75,-13.75,13,4959.5,2023-09-29,2023,0.637,5113.8125,False,-705.0
S,NEUTRAL,False,47.05,12.0,-0.25,09,4969.75,2023-10-02,2023,0.241,5101.9125,False,-30.0
L,NEUTRAL,False,47.05,13.25,17.25,11,4952.75,2023-10-02,2023,0.241,5101.9125,False,845.0
S,NEUTRAL,False,48.83,13.5,-3.0,10,4908.75,2023-10-03,2023,0.503,5089.6875,False,-167.5
L,BULL,True,48.83,21.5,-5.0,11,4916.75,2023-10-03,2023,0.503,5089.6875,False,-755.0
L,NEUTRAL,False,51.95,21.5,7.0,11,4930.75,2023-10-04,2023,0.036,5075.5125,False,-792.5
S,BEAR,True,51.95,27.75,-17.5,13,4920.25,2023-10-04,2023,0.036,5075.5125,False,-792.5
S,BEAR,True,50.52,35.0,-22.75,10,4909.75,2023-10-05,2023,0.061,5064.2625,False,-780.0
L,NEUTRAL,False,50.52,2.25,21.5,10,4911.0,2023-10-05,2023,0.061,5064.2625,False,1057.5
L,BEAR,False,49.85,5.75,87.0,09,4902.75,2023-10-06,2023,0.471,5053.3875,False,4332.5
L,NEUTRAL,False,49.85,1.5,16.5,12,4973.25,2023-10-06,2023,0.471,5053.3875,False,807.5
L,BULL,True,49.85,4.0,2.0,13,4987.75,2023-10-06,2023,0.471,5053.3875,False,82.5
L,BEAR,False,56.38,1.0,51.25,09,4963.25,2023-10-09,2023,0.481,5044.9625,True,2545.0
L,BEAR,False,56.38,0.75,34.5,12,4980.0,2023-10-09,2023,0.481,5044.9625,True,1707.5
S,BULL,False,58.55,8.0,19.0,10,5055.0,2023-10-10,2023,0.11,5036.5375,False,932.5
S,BEAR,True,58.48,23.5,-23.0,09,5038.5,2023-10-11,2023,0.208,5030.3875,False,-892.5
L,BEAR,False,58.48,12.0,28.25,11,5033.25,2023-10-11,2023,0.208,5030.3875,False,1395.0
L,NEUTRAL,False,57.08,49.25,-22.5,09,5048.75,2023-10-12,2023,0.074,5025.275,False,-867.5
L,NEUTRAL,False,57.08,28.75,-2.0,12,5028.25,2023-10-12,2023,0.074,5025.275,False,-867.5
L,BEAR,False,57.8,48.25,-37.0,09,5033.0,2023-10-13,2023,0.254,5016.425,False,-880.0
L,NEUTRAL,False,57.8,10.5,-4.25,13,5000.25,2023-10-13,2023,0.254,5016.425,False,-230.0
L,BULL,True,57.8,12.5,-6.25,13,5002.25,2023-10-13,2023,0.254,5016.425,False,-330.0
S,BULL,False,58.48,8.75,0.25,09,5049.5,2023-10-16,2023,0.565,5008.925,False,-5.0
S,BULL,False,57.9,35.5,-10.0,09,5031.75,2023-10-17,2023,0.713,5004.025,False,-880.0
L,BEAR,False,57.08,49.5,-30.75,09,5024.25,2023-10-18,2023,0.298,4999.2875,False,-867.5
S,NEUTRAL,False,57.08,9.5,19.75,10,5013.25,2023-10-18,2023,0.298,4999.2875,False,970.0
L,NEUTRAL,False,57.08,34.5,-15.75,13,5009.25,2023-10-18,2023,0.298,4999.2875,False,-867.5
L,BEAR,False,58.27,50.75,-49.0,09,4987.5,2023-10-19,2023,0.035,4994.55,False,-892.5
L,BULL,True,58.27,63.0,-61.25,11,4999.75,2023-10-19,2023,0.035,4994.55,False,-892.5
L,BEAR,False,58.27,39.25,-37.5,12,4976.0,2023-10-19,2023,0.035,4994.55,False,-892.5
L,NEUTRAL,False,61.38,26.0,-26.0,11,4915.0,2023-10-20,2023,0.04,4990.775,False,-942.5
S,NEUTRAL,False,61.38,6.75,31.25,12,4920.25,2023-10-20,2023,0.04,4990.775,False,1545.0
S,BULL,False,56.4,19.0,13.0,10,4905.75,2023-10-23,2023,0.281,4984.775,False,-867.5
S,BULL,False,57.17,20.75,-4.0,09,4913.75,2023-10-24,2023,0.266,4978.2125,False,-880.0
