Date,scope,variant,net
2021-07-08,GAP,chase,-317.5
2021-07-08,GAP,retest2,-317.5
2021-07-08,GAP,retest4,-317.5
2021-07-08,GAP,retest6,-317.5
2021-07-13,NRM,cxl1,357.5
2021-07-13,NRM,cxl2,357.5
2021-07-13,NRM,cxl3,357.5
2021-07-13,NRM,cxl6,357.5
2021-07-13,NRM,cxl12,357.5
2021-07-13,NRM,cxl999,357.5
2021-07-14,NRM,cxl1,95.0
2021-07-14,NRM,cxl2,95.0
2021-07-14,NRM,cxl3,95.0
2021-07-14,NRM,cxl6,95.0
2021-07-14,NRM,cxl12,95.0
2021-07-14,NRM,cxl999,95.0
2021-07-19,GAP,chase,-492.5
2021-07-19,GAP,retest2,-492.5
2021-07-19,GAP,retest4,-492.5
2021-07-19,GAP,retest6,-492.5
2021-08-02,NRM,cxl1,1132.5
2021-08-02,NRM,cxl2,1132.5
2021-08-02,NRM,cxl3,1132.5
2021-08-02,NRM,cxl6,1132.5
2021-08-02,NRM,cxl12,1132.5
2021-08-02,NRM,cxl999,1132.5
2021-08-02,NRM,cxl6,545.0
2021-08-02,NRM,cxl12,545.0
2021-08-02,NRM,cxl999,545.0
2021-08-17,NRM,cxl6,-530.0
2021-08-17,NRM,cxl12,-530.0
2021-08-17,NRM,cxl999,-530.0
2021-08-20,NRM,cxl1,-555.0
2021-08-20,NRM,cxl2,-555.0
2021-08-20,NRM,cxl3,-555.0
2021-08-20,NRM,cxl6,-555.0
2021-08-20,NRM,cxl12,-555.0
2021-08-20,NRM,cxl999,-555.0
2021-08-20,NRM,cxl6,120.0
2021-08-20,NRM,cxl12,120.0
2021-08-20,NRM,cxl999,120.0
2021-08-25,NRM,cxl6,-80.0
2021-08-25,NRM,cxl12,-80.0
2021-08-25,NRM,cxl999,-80.0
2021-08-26,NRM,cxl1,-505.0
2021-08-26,NRM,cxl2,-505.0
2021-08-26,NRM,cxl3,-505.0
2021-08-26,NRM,cxl6,-505.0
2021-08-26,NRM,cxl12,-505.0
2021-08-26,NRM,cxl999,-505.0
2021-08-26,NRM,cxl1,307.5
2021-08-26,NRM,cxl2,307.5
2021-08-26,NRM,cxl3,307.5
2021-08-26,NRM,cxl6,307.5
2021-08-26,NRM,cxl12,307.5
2021-08-26,NRM,cxl999,307.5
2021-08-27,NRM,cxl1,232.5
2021-08-27,NRM,cxl2,232.5
2021-08-27,NRM,cxl3,232.5
2021-08-27,NRM,cxl6,232.5
2021-08-27,NRM,cxl12,232.5
2021-08-27,NRM,cxl999,232.5
2021-08-27,NRM,cxl1,-142.5
2021-08-27,NRM,cxl2,-142.5
2021-08-27,NRM,cxl3,-142.5
2021-08-27,NRM,cxl6,-142.5
2021-08-27,NRM,cxl12,-142.5
2021-08-27,NRM,cxl999,-142.5
2021-08-30,NRM,cxl6,-205.0
2021-08-30,NRM,cxl12,-205.0
2021-08-30,NRM,cxl999,-205.0
2021-08-31,NRM,cxl1,195.0
2021-08-31,NRM,cxl2,195.0
2021-08-31,NRM,cxl3,195.0
2021-08-31,NRM,cxl6,195.0
2021-08-31,NRM,cxl12,195.0
2021-08-31,NRM,cxl999,195.0
2021-09-08,NRM,cxl1,-330.0
2021-09-08,NRM,cxl2,-330.0
2021-09-08,NRM,cxl3,-330.0
2021-09-08,NRM,cxl6,-330.0
2021-09-08,NRM,cxl12,-330.0
2021-09-08,NRM,cxl999,-330.0
2021-09-16,NRM,cxl1,-505.0
2021-09-16,NRM,cxl2,-505.0
2021-09-16,NRM,cxl3,-505.0
2021-09-16,NRM,cxl6,-505.0
2021-09-16,NRM,cxl12,-505.0
2021-09-16,NRM,cxl999,-505.0
2021-09-16,NRM,cxl2,7.5
2021-09-16,NRM,cxl3,7.5
2021-09-16,NRM,cxl6,7.5
2021-09-16,NRM,cxl12,7.5
2021-09-16,NRM,cxl999,7.5
2021-09-17,NRM,cxl1,332.5
2021-09-17,NRM,cxl2,332.5
2021-09-17,NRM,cxl3,332.5
2021-09-17,NRM,cxl6,332.5
2021-09-17,NRM,cxl12,332.5
2021-09-17,NRM,cxl999,332.5
2021-09-22,GAP,chase,132.5
2021-09-22,GAP,retest2,170.0
2021-09-22,GAP,retest4,195.0
2021-09-22,GAP,retest6,220.0
2021-09-27,NRM,cxl999,-180.0
2021-09-27,NRM,cxl1,-367.5
2021-09-27,NRM,cxl2,-367.5
2021-09-27,NRM,cxl3,-367.5
2021-09-27,NRM,cxl6,-367.5
2021-09-27,NRM,cxl12,-367.5
2021-09-27,NRM,cxl999,-367.5
2021-10-01,NRM,cxl1,1507.5
2021-10-01,NRM,cxl2,1507.5
2021-10-01,NRM,cxl3,1507.5
2021-10-01,NRM,cxl6,1507.5
2021-10-01,NRM,cxl12,1507.5
2021-10-01,NRM,cxl999,1507.5
2021-10-04,NRM,cxl1,-867.5
2021-10-04,NRM,cxl2,-867.5
2021-10-04,NRM,cxl3,-867.5
2021-10-04,NRM,cxl6,-867.5
2021-10-04,NRM,cxl12,-867.5
2021-10-04,NRM,cxl999,-867.5
2021-10-05,NRM,cxl1,-867.5
2021-10-05,NRM,cxl2,-867.5
2021-10-05,NRM,cxl3,-867.5
2021-10-05,NRM,cxl6,-867.5
2021-10-05,NRM,cxl12,-867.5
2021-10-05,NRM,cxl999,-867.5
2021-10-14,GAP,chase,295.0
2021-10-14,GAP,retest2,332.5
2021-10-14,GAP,retest4,357.5
2021-10-14,GAP,retest6,382.5
2021-10-18,NRM,cxl1,282.5
2021-10-18,NRM,cxl2,282.5
2021-10-18,NRM,cxl3,282.5
2021-10-18,NRM,cxl6,282.5
2021-10-18,NRM,cxl12,282.5
2021-10-18,NRM,cxl999,282.5
2021-10-19,NRM,cxl1,1007.5
2021-10-19,NRM,cxl2,1007.5
2021-10-19,NRM,cxl3,1007.5
2021-10-19,NRM,cxl6,1007.5
2021-10-19,NRM,cxl12,1007.5
2021-10-19,NRM,cxl999,1007.5
2021-10-19,NRM,cxl1,782.5
2021-10-19,NRM,cxl2,782.5
2021-10-19,NRM,cxl3,782.5
2021-10-19,NRM,cxl6,782.5
2021-10-19,NRM,cxl12,782.5
2021-10-19,NRM,cxl999,782.5
2021-10-19,NRM,cxl999,545.0
2021-10-19,NRM,cxl3,357.5
2021-10-19,NRM,cxl6,357.5
2021-10-19,NRM,cxl12,357.5
2021-10-19,NRM,cxl999,357.5
2021-10-19,NRM,cxl12,370.0
2021-10-19,NRM,cxl999,370.0
2021-10-20,NRM,cxl1,-42.5
2021-10-20,NRM,cxl2,-42.5
2021-10-20,NRM,cxl3,-42.5
2021-10-20,NRM,cxl6,-42.5
2021-10-20,NRM,cxl12,-42.5
2021-10-20,NRM,cxl999,-42.5
2021-10-21,NRM,cxl12,745.0
2021-10-21,NRM,cxl999,745.0
2021-10-22,NRM,cxl1,357.5
2021-10-22,NRM,cxl2,357.5
2021-10-22,NRM,cxl3,357.5
2021-10-22,NRM,cxl6,357.5
2021-10-22,NRM,cxl12,357.5
2021-10-22,NRM,cxl999,357.5
2021-10-22,NRM,cxl1,-617.5
2021-10-22,NRM,cxl2,-617.5
2021-10-22,NRM,cxl3,-617.5
2021-10-22,NRM,cxl6,-617.5
2021-10-22,NRM,cxl12,-617.5
2021-10-22,NRM,cxl999,-617.5
2021-10-27,NRM,cxl1,-505.0
2021-10-27,NRM,cxl2,-505.0
2021-10-27,NRM,cxl3,-505.0
2021-10-27,NRM,cxl6,-505.0
2021-10-27,NRM,cxl12,-505.0
2021-10-27,NRM,cxl999,-505.0
2021-10-27,NRM,cxl6,-505.0
2021-10-27,NRM,cxl12,-505.0
2021-10-27,NRM,cxl999,-505.0
2021-10-28,NRM,cxl2,-480.0
2021-10-28,NRM,cxl3,-480.0
2021-10-28,NRM,cxl6,-480.0
2021-10-28,NRM,cxl12,-480.0
2021-10-28,NRM,cxl999,-480.0
2021-10-29,NRM,cxl2,-467.5
2021-10-29,NRM,cxl3,-467.5
2021-10-29,NRM,cxl6,-467.5
2021-10-29,NRM,cxl12,-467.5
2021-10-29,NRM,cxl999,-467.5
2021-10-29,NRM,cxl999,670.0
2021-10-29,NRM,cxl12,-467.5
2021-10-29,NRM,cxl999,-467.5
2021-11-04,NRM,cxl1,-505.0
2021-11-04,NRM,cxl2,-505.0
2021-11-04,NRM,cxl3,-505.0
2021-11-04,NRM,cxl6,-505.0
2021-11-04,NRM,cxl12,-505.0
2021-11-04,NRM,cxl999,-505.0
2021-11-04,NRM,cxl1,-505.0
2021-11-04,NRM,cxl2,-505.0
2021-11-04,NRM,cxl3,-505.0
2021-11-04,NRM,cxl6,-505.0
2021-11-04,NRM,cxl12,-505.0
2021-11-04,NRM,cxl999,-505.0
2021-11-05,NRM,cxl1,332.5
2021-11-05,NRM,cxl2,332.5
2021-11-05,NRM,cxl3,332.5
2021-11-05,NRM,cxl6,332.5
2021-11-05,NRM,cxl12,332.5
2021-11-05,NRM,cxl999,332.5
2021-11-09,NRM,cxl1,-467.5
2021-11-09,NRM,cxl2,-467.5
2021-11-09,NRM,cxl3,-467.5
2021-11-09,NRM,cxl6,-467.5
2021-11-09,NRM,cxl12,-467.5
2021-11-09,NRM,cxl999,-467.5
2021-11-15,NRM,cxl1,7.5
2021-11-15,NRM,cxl2,7.5
2021-11-15,NRM,cxl3,7.5
2021-11-15,NRM,cxl6,7.5
2021-11-15,NRM,cxl12,7.5
2021-11-15,NRM,cxl999,7.5
2021-11-16,NRM,cxl1,-205.0
2021-11-16,NRM,cxl2,-205.0
2021-11-16,NRM,cxl3,-205.0
2021-11-16,NRM,cxl6,-205.0
2021-11-16,NRM,cxl12,-205.0
2021-11-16,NRM,cxl999,-205.0
2021-11-16,NRM,cxl2,-492.5
2021-11-16,NRM,cxl3,-492.5
2021-11-16,NRM,cxl6,-492.5
2021-11-16,NRM,cxl12,-492.5
2021-11-16,NRM,cxl999,-492.5
2021-11-17,NRM,cxl1,-505.0
2021-11-17,NRM,cxl2,-505.0
2021-11-17,NRM,cxl3,-505.0
2021-11-17,NRM,cxl6,-505.0
2021-11-17,NRM,cxl12,-505.0
2021-11-17,NRM,cxl999,-505.0
2021-11-29,GAP,chase,732.5
2021-11-29,GAP,retest2,770.0
2021-11-29,GAP,retest4,795.0
2021-11-29,GAP,retest6,820.0
2021-11-29,GAP,chase,-530.0
2021-11-29,GAP,retest2,-530.0
2021-11-29,GAP,retest4,-530.0
2021-11-29,GAP,retest6,-530.0
2021-11-29,GAP,chase,295.0
2021-11-29,GAP,retest2,332.5
2021-11-29,GAP,retest4,357.5
2021-11-29,GAP,retest6,382.5
2021-11-30,NRM,cxl1,-555.0
2021-11-30,NRM,cxl2,-555.0
2021-11-30,NRM,cxl3,-555.0
2021-11-30,NRM,cxl6,-555.0
2021-11-30,NRM,cxl12,-555.0
2021-11-30,NRM,cxl999,-555.0
2021-12-06,NRM,cxl1,-642.5
2021-12-06,NRM,cxl2,-642.5
2021-12-06,NRM,cxl3,-642.5
2021-12-06,NRM,cxl6,-642.5
2021-12-06,NRM,cxl12,-642.5
2021-12-06,NRM,cxl999,-642.5
2021-12-06,NRM,cxl1,-642.5
2021-12-06,NRM,cxl2,-642.5
2021-12-06,NRM,cxl3,-642.5
2021-12-06,NRM,cxl6,-642.5
2021-12-06,NRM,cxl12,-642.5
2021-12-06,NRM,cxl999,-642.5
2021-12-06,NRM,cxl1,-642.5
2021-12-06,NRM,cxl2,-642.5
2021-12-06,NRM,cxl3,-642.5
2021-12-06,NRM,cxl6,-642.5
2021-12-06,NRM,cxl12,-642.5
2021-12-06,NRM,cxl999,-642.5
2021-12-07,GAP,chase,-692.5
2021-12-07,GAP,retest2,-692.5
2021-12-07,GAP,retest4,-692.5
2021-12-07,GAP,retest6,-692.5
2021-12-13,NRM,cxl1,357.5
2021-12-13,NRM,cxl2,357.5
2021-12-13,NRM,cxl3,357.5
2021-12-13,NRM,cxl6,357.5
2021-12-13,NRM,cxl12,357.5
2021-12-13,NRM,cxl999,357.5
2021-12-14,GAP,chase,-717.5
2021-12-14,GAP,retest2,-717.5
2021-12-14,GAP,retest4,-717.5
2021-12-14,GAP,retest6,-717.5
2021-12-14,GAP,chase,-717.5
2021-12-14,GAP,retest2,-717.5
2021-12-14,GAP,retest4,-717.5
2021-12-14,GAP,retest6,-717.5
2021-12-14,GAP,chase,-717.5
2021-12-14,GAP,retest2,-717.5
2021-12-14,GAP,retest4,-717.5
2021-12-14,GAP,retest6,-717.5
2021-12-15,NRM,cxl2,-755.0
2021-12-15,NRM,cxl3,-755.0
2021-12-15,NRM,cxl6,-755.0
2021-12-15,NRM,cxl12,-755.0
2021-12-15,NRM,cxl999,-755.0
2021-12-15,NRM,cxl2,4245.0
2021-12-15,NRM,cxl3,4245.0
2021-12-15,NRM,cxl6,4245.0
2021-12-15,NRM,cxl12,4245.0
2021-12-15,NRM,cxl999,4245.0
2021-12-16,NRM,cxl1,2270.0
2021-12-16,NRM,cxl2,2270.0
2021-12-16,NRM,cxl3,2270.0
2021-12-16,NRM,cxl6,2270.0
2021-12-16,NRM,cxl12,2270.0
2021-12-16,NRM,cxl999,2270.0
2021-12-16,NRM,cxl1,1482.5
2021-12-16,NRM,cxl2,1482.5
2021-12-16,NRM,cxl3,1482.5
2021-12-16,NRM,cxl6,1482.5
2021-12-16,NRM,cxl12,1482.5
2021-12-16,NRM,cxl999,1482.5
2021-12-20,GAP,chase,-955.0
2021-12-20,GAP,retest2,-955.0
2021-12-20,GAP,retest4,-955.0
2021-12-20,GAP,retest6,-955.0
2021-12-27,NRM,cxl2,1045.0
2021-12-27,NRM,cxl3,1045.0
2021-12-27,NRM,cxl6,1045.0
2021-12-27,NRM,cxl12,1045.0
2021-12-27,NRM,cxl999,1045.0
2021-12-27,NRM,cxl999,582.5
2021-12-29,NRM,cxl1,-17.5
2021-12-29,NRM,cxl2,-17.5
2021-12-29,NRM,cxl3,-17.5
2021-12-29,NRM,cxl6,-17.5
2021-12-29,NRM,cxl12,-17.5
2021-12-29,NRM,cxl999,-17.5
2021-12-31,NRM,cxl6,145.0
2021-12-31,NRM,cxl12,145.0
2021-12-31,NRM,cxl999,145.0
2022-01-04,NRM,cxl1,882.5
2022-01-04,NRM,cxl2,882.5
2022-01-04,NRM,cxl3,882.5
2022-01-04,NRM,cxl6,882.5
2022-01-04,NRM,cxl12,882.5
2022-01-04,NRM,cxl999,882.5
2022-01-04,NRM,cxl12,-642.5
2022-01-04,NRM,cxl999,-642.5
2022-01-04,NRM,cxl1,-642.5
2022-01-04,NRM,cxl2,-642.5
2022-01-04,NRM,cxl3,-642.5
2022-01-04,NRM,cxl6,-642.5
2022-01-04,NRM,cxl12,-642.5
2022-01-04,NRM,cxl999,-642.5
2022-01-05,NRM,cxl3,3457.5
2022-01-05,NRM,cxl6,3457.5
2022-01-05,NRM,cxl12,3457.5
2022-01-05,NRM,cxl999,3457.5
2022-01-10,GAP,chase,-680.0
2022-01-10,GAP,retest2,-680.0
2022-01-10,GAP,retest4,-680.0
2022-01-10,GAP,retest6,-680.0
2022-01-20,NRM,cxl6,5757.5
2022-01-20,NRM,cxl12,5757.5
2022-01-20,NRM,cxl999,5757.5
2022-01-20,NRM,cxl1,4907.5
2022-01-20,NRM,cxl2,4907.5
2022-01-20,NRM,cxl3,4907.5
2022-01-20,NRM,cxl6,4907.5
2022-01-20,NRM,cxl12,4907.5
2022-01-20,NRM,cxl999,4907.5
2022-01-21,NRM,cxl1,2445.0
2022-01-21,NRM,cxl2,2445.0
2022-01-21,NRM,cxl3,2445.0
2022-01-21,NRM,cxl6,2445.0
2022-01-21,NRM,cxl12,2445.0
2022-01-21,NRM,cxl999,2445.0
2022-01-24,GAP,chase,-1117.5
2022-01-24,GAP,retest2,-1117.5
2022-01-24,GAP,retest4,-1117.5
2022-01-24,GAP,retest6,-1117.5
2022-01-24,GAP,chase,-1117.5
2022-01-24,GAP,retest2,-1117.5
2022-01-24,GAP,retest4,-1117.5
2022-01-24,GAP,retest6,-1117.5
2022-01-24,GAP,chase,-1117.5
2022-01-24,GAP,retest2,-1117.5
2022-01-24,GAP,retest4,-1117.5
2022-01-24,GAP,retest6,-1117.5
2022-01-26,GAP,chase,-1342.5
2022-01-26,GAP,retest2,-1342.5
2022-01-26,GAP,retest4,-1342.5
2022-01-26,GAP,retest6,-1342.5
2022-02-01,NRM,cxl1,-1830.0
2022-02-01,NRM,cxl2,-1830.0
2022-02-01,NRM,cxl3,-1830.0
2022-02-01,NRM,cxl6,-1830.0
2022-02-01,NRM,cxl12,-1830.0
2022-02-01,NRM,cxl999,-1830.0
2022-02-02,NRM,cxl6,-905.0
2022-02-02,NRM,cxl12,-905.0
2022-02-02,NRM,cxl999,-905.0
2022-02-04,GAP,chase,-1292.5
2022-02-04,GAP,retest2,-1255.0
2022-02-04,GAP,retest4,-1230.0
2022-02-04,GAP,retest6,-1205.0
2022-02-07,NRM,cxl2,-80.0
2022-02-07,NRM,cxl3,-80.0
2022-02-07,NRM,cxl6,-80.0
2022-02-07,NRM,cxl12,-80.0
2022-02-07,NRM,cxl999,-80.0
2022-02-10,GAP,chase,1082.5
2022-02-10,GAP,retest2,1120.0
2022-02-10,GAP,retest4,1145.0
2022-02-10,GAP,retest6,1170.0
2022-02-16,NRM,cxl1,-1042.5
2022-02-16,NRM,cxl2,-1042.5
2022-02-16,NRM,cxl3,-1042.5
2022-02-16,NRM,cxl6,-1042.5
2022-02-16,NRM,cxl12,-1042.5
2022-02-16,NRM,cxl999,-1042.5
2022-02-17,GAP,chase,-1067.5
2022-02-17,GAP,retest2,-1067.5
2022-02-17,GAP,retest4,-1067.5
2022-02-17,GAP,retest6,1470.0
2022-02-17,GAP,chase,1857.5
2022-02-17,GAP,retest2,1895.0
2022-02-17,GAP,retest4,1920.0
2022-02-17,GAP,retest6,1945.0
2022-02-22,GAP,chase,-1030.0
2022-02-22,GAP,retest2,-1030.0
2022-02-22,GAP,retest4,-1030.0
2022-02-22,GAP,retest6,-1030.0
2022-02-22,GAP,chase,-1030.0
2022-02-22,GAP,retest2,-1030.0
2022-02-22,GAP,retest4,-1030.0
2022-02-22,GAP,retest6,-1030.0
2022-02-23,NRM,cxl1,-1067.5
2022-02-23,NRM,cxl2,-1067.5
2022-02-23,NRM,cxl3,-1067.5
2022-02-23,NRM,cxl6,-1067.5
2022-02-23,NRM,cxl12,-1067.5
2022-02-23,NRM,cxl999,-1067.5
2022-02-24,GAP,chase,-1205.0
2022-02-24,GAP,retest2,-1205.0
2022-02-24,GAP,retest4,-1205.0
2022-02-24,GAP,retest6,-1205.0
2022-02-24,GAP,chase,3320.0
2022-02-24,GAP,retest2,3357.5
2022-02-24,GAP,retest4,3382.5
2022-02-24,GAP,retest6,3407.5
2022-03-01,NRM,cxl1,1482.5
2022-03-01,NRM,cxl2,1482.5
2022-03-01,NRM,cxl3,1482.5
2022-03-01,NRM,cxl6,1482.5
2022-03-01,NRM,cxl12,1482.5
2022-03-01,NRM,cxl999,1482.5
2022-03-01,NRM,cxl1,1007.5
2022-03-01,NRM,cxl2,1007.5
2022-03-01,NRM,cxl3,1007.5
2022-03-01,NRM,cxl6,1007.5
2022-03-01,NRM,cxl12,1007.5
2022-03-01,NRM,cxl999,1007.5
2022-03-02,NRM,cxl1,70.0
2022-03-02,NRM,cxl2,70.0
2022-03-02,NRM,cxl3,70.0
2022-03-02,NRM,cxl6,70.0
2022-03-02,NRM,cxl12,70.0
2022-03-02,NRM,cxl999,70.0
2022-03-02,NRM,cxl1,-805.0
2022-03-02,NRM,cxl2,-805.0
2022-03-02,NRM,cxl3,-805.0
2022-03-02,NRM,cxl6,-805.0
2022-03-02,NRM,cxl12,-805.0
2022-03-02,NRM,cxl999,-805.0
2022-03-04,GAP,chase,-1430.0
2022-03-04,GAP,retest2,-1430.0
2022-03-04,GAP,retest4,-1430.0
2022-03-04,GAP,retest6,-1430.0
2022-03-04,GAP,chase,-1430.0
2022-03-04,GAP,retest2,-1430.0
2022-03-04,GAP,retest4,-1430.0
2022-03-04,GAP,retest6,-1430.0
2022-03-04,GAP,chase,207.5
2022-03-04,GAP,retest2,245.0
2022-03-04,GAP,retest4,270.0
2022-03-04,GAP,retest6,295.0
2022-03-04,GAP,chase,-1430.0
2022-03-07,NRM,cxl1,2145.0
2022-03-07,NRM,cxl2,2145.0
2022-03-07,NRM,cxl3,2145.0
2022-03-07,NRM,cxl6,2145.0
2022-03-07,NRM,cxl12,2145.0
2022-03-07,NRM,cxl999,2145.0
2022-03-09,GAP,chase,407.5
2022-03-09,GAP,retest2,445.0
2022-03-09,GAP,retest4,470.0
2022-03-09,GAP,retest6,495.0
2022-03-14,NRM,cxl1,-1367.5
2022-03-14,NRM,cxl2,-1367.5
2022-03-14,NRM,cxl3,-1367.5
2022-03-14,NRM,cxl6,-1367.5
2022-03-14,NRM,cxl12,-1367.5
2022-03-14,NRM,cxl999,-1367.5
2022-03-14,NRM,cxl6,-1367.5
2022-03-14,NRM,cxl12,-1367.5
2022-03-14,NRM,cxl999,-1367.5
2022-03-23,NRM,cxl1,-1255.0
2022-03-23,NRM,cxl2,-1255.0
2022-03-23,NRM,cxl3,-1255.0
2022-03-23,NRM,cxl6,-1255.0
2022-03-23,NRM,cxl12,-1255.0
2022-03-23,NRM,cxl999,-1255.0
2022-03-29,GAP,chase,-992.5
2022-03-29,GAP,retest2,-992.5
2022-03-29,GAP,retest4,-992.5
2022-03-29,GAP,retest6,-992.5
2022-03-30,NRM,cxl1,207.5
2022-03-30,NRM,cxl2,207.5
2022-03-30,NRM,cxl3,207.5
2022-03-30,NRM,cxl6,207.5
2022-03-30,NRM,cxl12,207.5
2022-03-30,NRM,cxl999,207.5
2022-04-07,NRM,cxl6,-855.0
2022-04-07,NRM,cxl12,-855.0
2022-04-07,NRM,cxl999,-855.0
2022-04-07,NRM,cxl1,-855.0
2022-04-07,NRM,cxl2,-855.0
2022-04-07,NRM,cxl3,-855.0
2022-04-07,NRM,cxl6,-855.0
2022-04-07,NRM,cxl12,-855.0
2022-04-07,NRM,cxl999,-855.0
2022-04-07,NRM,cxl1,-855.0
2022-04-07,NRM,cxl2,-855.0
2022-04-07,NRM,cxl3,-855.0
2022-04-07,NRM,cxl6,-855.0
2022-04-07,NRM,cxl12,-855.0
2022-04-07,NRM,cxl999,-855.0
2022-04-13,NRM,cxl1,1557.5
2022-04-13,NRM,cxl2,1557.5
2022-04-13,NRM,cxl3,1557.5
2022-04-13,NRM,cxl6,1557.5
2022-04-13,NRM,cxl12,1557.5
2022-04-13,NRM,cxl999,1557.5
2022-04-13,NRM,cxl1,907.5
2022-04-13,NRM,cxl2,907.5
2022-04-13,NRM,cxl3,907.5
2022-04-13,NRM,cxl6,907.5
2022-04-13,NRM,cxl12,907.5
2022-04-13,NRM,cxl999,907.5
2022-04-13,NRM,cxl6,295.0
2022-04-13,NRM,cxl12,295.0
2022-04-13,NRM,cxl999,295.0
2022-04-14,NRM,cxl1,1832.5
2022-04-14,NRM,cxl2,1832.5
2022-04-14,NRM,cxl3,1832.5
2022-04-14,NRM,cxl6,1832.5
2022-04-14,NRM,cxl12,1832.5
2022-04-14,NRM,cxl999,1832.5
2022-04-27,NRM,cxl1,-1317.5
2022-04-27,NRM,cxl2,-1317.5
2022-04-27,NRM,cxl3,-1317.5
2022-04-27,NRM,cxl6,-1317.5
2022-04-27,NRM,cxl12,-1317.5
2022-04-27,NRM,cxl999,-1317.5
2022-04-28,GAP,chase,-1067.5
2022-04-28,GAP,retest2,-1030.0
2022-04-28,GAP,retest4,-1005.0
2022-04-28,GAP,retest6,-980.0
2022-04-28,GAP,chase,-1305.0
2022-04-28,GAP,retest2,-1305.0
2022-04-28,GAP,retest4,-1305.0
2022-04-28,GAP,retest6,-1305.0
2022-04-29,NRM,cxl1,3407.5
2022-04-29,NRM,cxl2,3407.5
2022-04-29,NRM,cxl3,3407.5
2022-04-29,NRM,cxl6,3407.5
2022-04-29,NRM,cxl12,3407.5
2022-04-29,NRM,cxl999,3407.5
2022-05-04,NRM,cxl1,-1567.5
2022-05-04,NRM,cxl2,-1567.5
2022-05-04,NRM,cxl3,-1567.5
2022-05-04,NRM,cxl6,-1567.5
2022-05-04,NRM,cxl12,-1567.5
2022-05-04,NRM,cxl999,-1567.5
2022-05-05,GAP,chase,320.0
2022-05-05,GAP,retest2,357.5
2022-05-05,GAP,retest4,382.5
2022-05-05,GAP,retest6,407.5
2022-05-09,GAP,chase,482.5
2022-05-09,GAP,retest2,520.0
2022-05-09,GAP,retest4,545.0
2022-05-09,GAP,retest6,570.0
2022-05-13,GAP,chase,95.0
2022-05-13,GAP,retest2,132.5
2022-05-13,GAP,retest4,157.5
2022-05-13,GAP,retest6,182.5
2022-05-13,GAP,chase,-1755.0
2022-05-13,GAP,retest2,-1755.0
2022-05-13,GAP,retest4,-1755.0
2022-05-13,GAP,retest6,-1755.0
2022-05-13,GAP,chase,-1755.0
2022-05-13,GAP,retest2,-1755.0
2022-05-13,GAP,retest4,-1755.0
2022-05-13,GAP,retest6,-1755.0
2022-05-16,NRM,cxl1,457.5
2022-05-16,NRM,cxl2,457.5
2022-05-16,NRM,cxl3,457.5
2022-05-16,NRM,cxl6,457.5
2022-05-16,NRM,cxl12,457.5
2022-05-16,NRM,cxl999,457.5
2022-05-16,NRM,cxl1,7.5
2022-05-16,NRM,cxl2,7.5
2022-05-16,NRM,cxl3,7.5
2022-05-16,NRM,cxl6,7.5
2022-05-16,NRM,cxl12,7.5
2022-05-16,NRM,cxl999,7.5
2022-05-19,NRM,cxl1,-1542.5
2022-05-19,NRM,cxl2,-1542.5
2022-05-19,NRM,cxl3,-1542.5
2022-05-19,NRM,cxl6,-1542.5
2022-05-19,NRM,cxl12,-1542.5
2022-05-19,NRM,cxl999,-1542.5
2022-05-23,GAP,chase,1595.0
2022-05-23,GAP,retest2,1632.5
2022-05-23,GAP,retest4,1657.5
2022-05-23,GAP,retest6,1682.5
2022-05-23,GAP,chase,295.0
2022-05-23,GAP,retest2,332.5
2022-05-23,GAP,retest4,357.5
2022-05-23,GAP,retest6,382.5
2022-05-24,GAP,chase,-1442.5
2022-05-24,GAP,retest2,-1442.5
2022-05-24,GAP,retest4,-1442.5
2022-05-24,GAP,retest6,-1442.5
2022-05-24,GAP,chase,907.5
2022-05-24,GAP,retest2,945.0
2022-05-24,GAP,retest4,970.0
2022-05-24,GAP,retest6,995.0
2022-05-25,NRM,cxl1,1095.0
2022-05-25,NRM,cxl2,1095.0
2022-05-25,NRM,cxl3,1095.0
2022-05-25,NRM,cxl6,1095.0
2022-05-25,NRM,cxl12,1095.0
2022-05-25,NRM,cxl999,1095.0
2022-05-26,NRM,cxl1,-717.5
2022-05-26,NRM,cxl2,-717.5
2022-05-26,NRM,cxl3,-717.5
2022-05-26,NRM,cxl6,-717.5
2022-05-26,NRM,cxl12,-717.5
2022-05-26,NRM,cxl999,-717.5
2022-05-27,GAP,chase,-1305.0
2022-05-27,GAP,retest2,-1305.0
2022-05-27,GAP,retest4,-1305.0
2022-05-27,GAP,retest6,-1305.0
2022-06-01,NRM,cxl999,445.0
2022-06-02,NRM,cxl1,3732.5
2022-06-02,NRM,cxl2,3732.5
2022-06-02,NRM,cxl3,3732.5
2022-06-02,NRM,cxl6,3732.5
2022-06-02,NRM,cxl12,3732.5
2022-06-02,NRM,cxl999,3732.5
2022-06-02,NRM,cxl1,2745.0
2022-06-02,NRM,cxl2,2745.0
2022-06-02,NRM,cxl3,2745.0
2022-06-02,NRM,cxl6,2745.0
2022-06-02,NRM,cxl12,2745.0
2022-06-02,NRM,cxl999,2745.0
2022-06-06,GAP,chase,-1117.5
2022-06-06,GAP,retest2,-1117.5
2022-06-06,GAP,retest4,-1117.5
2022-06-06,GAP,retest6,-1117.5
2022-06-09,NRM,cxl2,3632.5
