Date,yr,dir,entry_px,net,prior_hvl_es,above,pO,pH,pL,pC,sma10,sma20,sma50,slope20,ret1,ret5,ret10,ret20,adr10,er10,rvol10,hi20,lo20,vix_prev,px_vs_pC,px_vs_sma20,px_vs_sma50,px_vs_pH,px_vs_pL,pos_prangeD,dist_hi20,above_sma20,above_sma50
2024-03-21,2024,L,5843.75,-717.5,5725.0400390625,True,5768.0,5822.75,5760.0,5821.75,5750.55,5721.5375,5602.96,38.20000000000073,0.009362403016774268,0.01023816754153839,0.02068814376506678,0.04253033084120528,46.8,0.3979763912310287,0.005793334622844641,5822.75,5643.5,13.04,22.0,122.21249999999964,240.78999999999996,21.0,83.75,1.3346613545816732,-0.44871794871794873,1,1
2024-03-21,2024,S,5842.0,395.0,5725.0400390625,True,5768.0,5822.75,5760.0,5821.75,5750.55,5721.5375,5602.96,38.20000000000073,0.009362403016774268,0.01023816754153839,0.02068814376506678,0.04253033084120528,46.8,0.3979763912310287,0.005793334622844641,5822.75,5643.5,13.04,20.25,120.46249999999964,239.03999999999996,19.25,82.0,1.3067729083665338,-0.41132478632478636,1,1
2024-03-22,2024,S,5822.5,270.0,5705.2001953125,True,5842.0,5849.75,5827.0,5833.75,5759.25,5728.9375,5611.53,40.30000000000018,0.002061235882681256,0.015492406109926415,0.015138991603950158,0.026029987248823883,45.35,0.327683615819209,0.005468080087675301,5849.75,5654.25,12.92,-11.25,93.5625,210.97000000000025,-27.25,-4.5,-0.1978021978021978,0.6008820286659317,1,1
2024-03-26,2024,S,5815.0,820.0,5749.81005859375,True,5803.75,5815.75,5801.25,5805.0,5777.45,5742.0875,5627.775,41.899999999999636,-0.0020200283663557306,0.010883761427949556,0.015748031496062964,0.023809523809523725,37.925,0.34285714285714286,0.005398223629611331,5849.75,5654.25,13.19,10.0,72.91250000000036,187.22500000000036,-0.75,13.75,0.9482758620689655,0.9162821357943309,1,1
2024-04-01,2024,S,5822.25,20.0,5745.1201171875,True,5836.5,5848.0,5829.0,5833.5,5796.85,5763.7375,5654.165,34.80000000000018,-0.0008135999657431503,-4.28540818513401e-05,0.015448888115235704,0.024994509114869334,32.4,0.37486800422386485,0.004881749629078146,5849.75,5654.25,13.01,-11.25,58.51249999999982,168.08500000000004,-25.75,-6.75,-0.35526315789473684,0.8487654320987654,1,1
2024-04-01,2024,S,5816.0,-505.0,5745.1201171875,True,5836.5,5848.0,5829.0,5833.5,5796.85,5763.7375,5654.165,34.80000000000018,-0.0008135999657431503,-4.28540818513401e-05,0.015448888115235704,0.024994509114869334,32.4,0.37486800422386485,0.004881749629078146,5849.75,5654.25,13.01,-17.5,52.26249999999982,161.83500000000004,-32.0,-13.0,-0.6842105263157895,1.0416666666666667,1,1
2024-04-16,2024,S,5620.0,-967.5,5736.009765625,False,5738.25,5740.0,5621.0,5626.75,5749.025,5778.4625,5708.915,-4.425000000000182,-0.012374391153626707,-0.027271155674647773,-0.03345357725672082,-0.014752232533706833,63.575,0.45159420289855073,0.00851555486632593,5849.75,5621.0,19.23,-6.75,-158.46249999999964,-88.91499999999996,-120.0,-1.0,-0.008403361344537815,3.6138419189933146,0,0
2024-04-18,2024,S,5605.0,1420.0,5708.93994140625,False,5644.5,5646.0,5574.0,5587.75,5711.1,5763.2875,5710.835,-21.375,-0.005561487809218724,-0.02397379912663755,-0.03605468581532756,-0.031208010055914337,69.1,0.48548199767711964,0.008394681691173226,5849.75,5574.0,18.21,17.25,-158.28750000000036,-105.83500000000004,-41.0,31.0,0.4305555555555556,3.5419681620839367,0,0
2024-04-18,2024,S,5577.5,45.0,5708.93994140625,False,5644.5,5646.0,5574.0,5587.75,5711.1,5763.2875,5710.835,-21.375,-0.005561487809218724,-0.02397379912663755,-0.03605468581532756,-0.031208010055914337,69.1,0.48548199767711964,0.008394681691173226,5849.75,5574.0,18.21,-10.25,-185.78750000000036,-133.33500000000004,-68.5,3.5,0.04861111111111111,3.9399421128798844,0,0
2024-04-22,2024,L,5596.0,-967.5,5704.169921875,False,5574.25,5585.0,5518.25,5530.75,5671.175,5735.8625,5708.725,-46.8125,-0.008159605469625686,-0.02922462591601216,-0.042708784076157524,-0.05193914720377113,63.45,0.6655428186109238,0.006986378489002098,5848.0,5518.25,18.71,65.25,-139.86250000000018,-112.72500000000036,11.0,77.75,1.1647940074906367,3.971631205673759,0,0
2024-04-24,2024,S,5616.0,-1017.5,5631.75,False,5596.5,5639.75,5590.75,5637.25,5634.225,5715.225,5707.72,-57.0625,0.011755732041100142,0.003247908880583683,-0.02705384880911288,-0.0288975021533161,66.475,0.3402061855670103,0.00908628905830639,5848.0,5518.25,15.69,-21.25,-99.22500000000036,-91.72000000000025,-23.75,25.25,0.5153061224489796,3.4900338473110195,0,0
2024-04-26,2024,L,5660.0,-180.0,5677.89990234375,False,5566.5,5658.75,5549.25,5652.5,5611.25,5696.6875,5709.605,-54.32499999999982,0.006992384091212722,0.01367406411118588,-0.020448834589723575,-0.031816040765640374,69.975,0.28815628815628813,0.008411487138507789,5848.0,5518.25,15.37,7.5,-36.6875,-49.60499999999956,1.25,110.75,1.0114155251141552,2.6866738120757416,0,0
2024-04-30,2024,S,5664.5,3632.5,5640.08984375,True,5674.25,5681.25,5645.75,5674.75,5612.0,5680.5125,5711.325,-43.100000000000364,0.0031820391567596307,0.018486112980661273,0.008530679344203929,-0.025208279653010424,58.95,0.16666666666666666,0.006385456783865773,5835.5,5518.25,14.67,-10.25,-16.012499999999818,-46.82499999999982,-16.75,18.75,0.528169014084507,2.900763358778626,0,0
2024-04-30,2024,S,5634.75,2145.0,5640.08984375,False,5674.25,5681.25,5645.75,5674.75,5612.0,5680.5125,5711.325,-43.100000000000364,0.0031820391567596307,0.018486112980661273,0.008530679344203929,-0.025208279653010424,58.95,0.16666666666666666,0.006385456783865773,5835.5,5518.25,14.67,-40.0,-45.76249999999982,-76.57499999999982,-46.5,-11.0,-0.30985915492957744,3.405428329092451,0,0
2024-05-01,2024,S,5576.25,-967.5,5621.330078125,False,5658.0,5668.25,5581.25,5591.5,5609.25,5670.625,5710.84,-44.600000000000364,-0.01467024979073972,-0.008115659231007988,-0.0048941092721124235,-0.03415813792805633,63.2,0.07565337001375516,0.008067047308528296,5835.5,5518.25,15.65,-15.25,-94.375,-134.59000000000015,-92.0,-5.0,-0.05747126436781609,4.1020569620253164,0,0
2024-05-01,2024,S,5579.5,-967.5,5621.330078125,False,5658.0,5668.25,5581.25,5591.5,5609.25,5670.625,5710.84,-44.600000000000364,-0.01467024979073972,-0.008115659231007988,-0.0048941092721124235,-0.03415813792805633,63.2,0.07565337001375516,0.008067047308528296,5835.5,5518.25,15.65,-12.0,-91.125,-131.34000000000015,-88.75,-1.75,-0.020114942528735632,4.0506329113924044,0,0
2024-05-06,2024,L,5722.25,420.0,5633.02001953125,True,5680.25,5693.75,5653.75,5688.25,5628.225,5649.7,5711.565,-38.150000000000546,0.0123692992213571,0.005568568524329409,0.028477150476879265,-0.015447858070099518,62.55,0.39375,0.008294735725576789,5801.25,5518.25,13.49,34.0,72.55000000000018,10.6850000000004,28.5,68.5,1.7125,1.2629896083133494,1,1
2024-05-09,2024,L,5756.25,645.0,5686.77978515625,True,5719.25,5744.25,5718.25,5735.5,5666.9,5644.975,5714.91,-14.6875,-0.0012189812799303645,0.02832810398924246,0.021778826882821845,0.0018340611353711012,54.4,0.36961451247165533,0.007476989683143704,5784.5,5518.25,13.0,20.75,111.27499999999964,41.340000000000146,12.0,38.0,1.4615384615384615,0.5193014705882353,1,1
2024-05-10,2024,S,5768.25,-167.5,5703.64990234375,True,5738.25,5771.75,5731.25,5769.5,5678.6,5644.925,5717.045,-9.237500000000182,0.005927992328480514,0.026829810901001006,0.02069880583812478,-0.00017329520838749168,47.5,0.35944700460829493,0.00740816250421952,5771.75,5518.25,12.69,-1.25,123.32499999999982,51.20499999999993,-3.5,37.0,0.9135802469135802,0.07368421052631578,1,1
2024-05-10,2024,S,5768.25,-167.5,5703.64990234375,True,5738.25,5771.75,5731.25,5769.5,5678.6,5644.925,5717.045,-9.237500000000182,0.005927992328480514,0.026829810901001006,0.02069880583812478,-0.00017329520838749168,47.5,0.35944700460829493,0.00740816250421952,5771.75,5518.25,12.69,-1.25,123.32499999999982,51.20499999999993,-3.5,37.0,0.9135802469135802,0.07368421052631578,1,1
2024-05-13,2024,S,5769.5,-17.5,5699.56005859375,True,5782.5,5791.0,5759.75,5771.25,5690.05,5648.625,5718.645,-1.074999999999818,0.00030331917843828826,0.014591482441875803,0.020241304636054336,0.012988722629338811,46.425,0.3544891640866873,0.007418419091646019,5791.0,5518.25,12.55,-1.75,120.875,50.85499999999956,-21.5,9.75,0.312,0.4631125471190092,1,1
2024-05-15,2024,L,5849.5,195.0,5717.60009765625,True,5773.75,5801.25,5768.25,5795.5,5719.925,5664.5875,5720.78,20.137499999999818,0.0045064563653696155,0.009229429690901236,0.03648394885093453,0.03141128314646724,40.475,0.8176352705410822,0.004737579911040759,5801.25,5518.25,13.42,54.0,184.91250000000036,128.72000000000025,48.25,81.25,2.462121212121212,-1.192093885114268,1,1
2024-05-16,2024,S,5866.0,1045.0,5718.7900390625,True,5820.5,5864.25,5813.75,5853.75,5747.55,5677.8875,5724.22,32.912499999999454,0.010050901561556413,0.020617208613024074,0.049529359031824205,0.047604134043219615,37.075,0.9404255319148936,0.0046019350950589925,5864.25,5518.25,12.45,12.25,188.11250000000018,141.77999999999975,1.75,52.25,1.0346534653465347,-0.04720161834120026,1,1
2024-05-21,2024,L,5860.75,507.5,5793.919921875,True,5855.0,5875.25,5850.75,5857.0,5799.2,5721.675,5731.805,65.91250000000036,0.0007261543718763974,0.015165958921917078,0.02198569185133481,0.05119576434692874,31.2,0.7801857585139319,0.0036404173241651808,5876.0,5549.25,12.15,3.75,139.07499999999982,128.9449999999997,-14.5,10.0,0.40816326530612246,0.48878205128205127,1,1
2024-05-24,2024,L,5847.0,20.0,5832.72021484375,True,5884.5,5885.25,5800.5,5813.25,5828.45,5753.525,5737.68,62.212499999999636,-0.007215438476645852,-0.005389452072372625,0.007582979460958539,0.028438743918620002,37.225,0.2413793103448276,0.004541211408932834,5885.25,5563.25,12.77,33.75,93.47500000000036,109.31999999999971,-38.25,46.5,0.5486725663716814,1.0275352585627937,1,1
2024-05-30,2024,L,5794.75,-517.5,5810.5,False,5809.0,5825.25,5805.5,5807.0,5845.95,5796.75,5745.66,51.26249999999982,-0.0072231482668718705,-0.008282811032362725,-0.007986333546871616,0.04114746750336162,33.25,0.23943661971830985,0.004218928529642324,5885.25,5563.25,14.28,-12.25,-2.0,49.090000000000146,-30.5,-10.75,-0.5443037974683544,2.7218045112781954,0,1
2024-05-31,2024,S,5741.5,-530.0,5818.0,False,5796.75,5804.0,5765.25,5770.25,5838.5,5804.325,5744.63,50.80000000000018,-0.0063285689684863256,-0.007396895024297967,-0.012746481885452798,0.026963292547274698,33.925,0.33408071748878926,0.004570221059261309,5885.25,5653.75,14.47,-28.75,-62.82499999999982,-3.130000000000109,-62.5,-23.75,-0.6129032258064516,4.237288135593221,0,0
2024-05-31,2024,L,5756.75,3370.0,5818.0,False,5796.75,5804.0,5765.25,5770.25,5838.5,5804.325,5744.63,50.80000000000018,-0.0063285689684863256,-0.007396895024297967,-0.012746481885452798,0.026963292547274698,33.925,0.33408071748878926,0.004570221059261309,5885.25,5653.75,14.47,-13.5,-47.57499999999982,12.11999999999989,-47.25,-8.5,-0.21935483870967742,3.7877671333824616,0,1
2024-06-04,2024,S,5802.75,-705.0,5809.02978515625,False,5839.25,5840.25,5773.75,5827.5,5832.725,5815.9625,5744.66,43.57499999999982,0.000515065670873005,-0.005715748165841972,-0.005036708212395435,0.01683824812423662,45.975,0.11007462686567164,0.0056571327705229905,5885.25,5718.25,13.11,-24.75,-13.212499999999636,58.090000000000146,-37.5,29.0,0.43609022556390975,1.7944535073409462,0,1
2024-06-04,2024,L,5806.5,1232.5,5809.02978515625,False,5839.25,5840.25,5773.75,5827.5,5832.725,5815.9625,5744.66,43.57499999999982,0.000515065670873005,-0.005715748165841972,-0.005036708212395435,0.01683824812423662,45.975,0.11007462686567164,0.0056571327705229905,5885.25,5718.25,13.11,-21.0,-9.462499999999636,61.840000000000146,-33.75,32.75,0.4924812030075188,1.7128874388254485,0,1
2024-06-04,2024,L,5815.0,807.5,5809.02978515625,True,5839.25,5840.25,5773.75,5827.5,5832.725,5815.9625,5744.66,43.57499999999982,0.000515065670873005,-0.005715748165841972,-0.005036708212395435,0.01683824812423662,45.975,0.11007462686567164,0.0056571327705229905,5885.25,5718.25,13.11,-12.5,-0.9624999999996362,70.34000000000015,-25.25,41.25,0.6203007518796992,1.5280043501903209,0,1
2024-06-05,2024,L,5872.75,820.0,5802.759765625,True,5812.25,5839.25,5796.5,5831.5,5828.75,5820.4125,5745.19,35.13750000000073,0.00068640068640069,-0.003034577082531964,-0.006770278901426452,0.015498476273400064,47.75,0.1542192046556741,0.005583327353264309,5885.25,5718.25,13.16,41.25,52.337499999999636,127.5600000000004,33.5,76.25,1.7836257309941521,0.2617801047120419,1,1
2024-06-11,2024,L,5904.5,370.0,5857.66015625,True,5874.25,5902.75,5868.0,5893.25,5846.125,5845.6875,5750.385,29.725000000000364,0.002423881612519052,0.011282711282711189,0.005502473980549372,0.021448999046711048,47.15,0.13738019169329074,0.005678165957777256,5912.5,5732.5,12.74,11.25,58.8125,154.11499999999978,1.75,36.5,1.0503597122302157,0.16967126193001061,1,1
2024-06-13,2024,S,5948.25,-780.0,5859.5498046875,True,5957.0,5981.5,5943.25,5952.5,5866.975,5856.4625,5755.96,28.349999999999454,0.006807898854074068,0.010697003141183492,0.025055966936456064,0.016869528080290408,50.725,0.60625,0.005076394346364933,5981.5,5732.5,12.04,-4.25,91.78750000000036,192.28999999999996,-33.25,5.0,0.13071895424836602,0.6554953178905865,1,1
2024-06-24,2024,S,5991.0,595.0,5985.18994140625,True,5996.75,6008.25,5981.5,6000.75,5974.4,5908.65,5790.13,40.8125,-0.0004580661280919607,0.006583913444602851,0.02070930430345297,0.026163909195844548,36.7,0.7007194244604317,0.0034010641589849577,6039.25,5732.5,13.2,-9.75,82.35000000000036,200.8699999999999,-17.25,9.5,0.35514018691588783,1.3147138964577656,1,1
2024-06-24,2024,S,5987.25,407.5,5985.18994140625,True,5996.75,6008.25,5981.5,6000.75,5974.4,5908.65,5790.13,40.8125,-0.0004580661280919607,0.006583913444602851,0.02070930430345297,0.026163909195844548,36.7,0.7007194244604317,0.0034010641589849577,6039.25,5732.5,13.2,-13.5,78.60000000000036,197.1199999999999,-21.0,5.75,0.21495327102803738,1.416893732970027,1,1
2024-06-28,2024,L,6039.5,-530.0,5983.5,True,6001.25,6017.5,5992.5,6011.75,6000.525,5943.4125,5821.59,42.412500000000364,0.0026267511674449295,0.001374198384275882,0.008090886224532579,0.041852606039599616,33.9,0.3333333333333333,0.003378312280493526,6039.25,5732.5,12.24,27.75,96.08749999999964,217.90999999999985,22.0,47.0,1.88,-0.007374631268436578,1,1
2024-07-01,2024,S,5972.25,-592.5,5986.4501953125,False,6015.25,6047.5,5973.25,5994.25,6003.8,5951.9,5830.86,43.25,-0.002910966024867956,-0.0010831979335916841,0.005493583829573101,0.02914413254356596,38.325,0.20436817472698907,0.0035682846092299097,6047.5,5773.75,12.44,-22.0,20.350000000000364,141.39000000000033,-75.25,-1.0,-0.013468013468013467,1.963470319634703,1,1
2024-07-01,2024,S,5983.0,-592.5,5986.4501953125,False,6015.25,6047.5,5973.25,5994.25,6003.8,5951.9,5830.86,43.25,-0.002910966024867956,-0.0010831979335916841,0.005493583829573101,0.02914413254356596,38.325,0.20436817472698907,0.0035682846092299097,6047.5,5773.75,12.44,-11.25,31.100000000000364,152.14000000000033,-64.5,9.75,0.13131313131313133,1.6829745596868884,1,1
2024-07-03,2024,L,6038.25,745.0,5995.4501953125,True,5978.5,6032.25,5977.5,6027.75,6002.775,5970.0625,5847.125,48.17500000000018,0.005546751188589605,0.00525328330206376,0.0004979459728620128,0.033653433936380095,38.25,0.022988505747126436,0.002985219737552416,6047.5,5833.5,12.03,10.5,68.1875,191.125,6.0,60.75,1.1095890410958904,0.24183006535947713,1,1
2024-07-05,2024,L,6078.25,157.5,5991.02001953125,True,6057.75,6058.0,6047.75,6051.0,6010.45,5986.3375,5863.9,42.92499999999927,-0.0004129842240025994,0.006528880941489623,0.007912051303406331,0.027421682655573543,36.7,0.34545454545454546,0.0029907694764928334,6058.25,5861.5,12.26,27.25,91.91250000000036,214.35000000000036,20.25,30.5,2.975609756097561,-0.544959128065395,1,1
2024-07-08,2024,S,6091.0,20.0,5983.93994140625,True,6054.75,6088.5,6048.0,6081.75,6018.55,5996.475,5872.4,44.57500000000073,0.005081804660386657,0.014597322433999249,0.013498312710911176,0.034487157679877534,38.075,0.48942598187311176,0.0032363966493047743,6088.5,5861.5,12.48,9.25,94.52499999999964,218.60000000000036,2.5,43.0,1.0617283950617284,-0.06565988181221273,1,1
2024-07-08,2024,S,6087.75,-142.5,5983.93994140625,True,6054.75,6088.5,6048.0,6081.75,6018.55,5996.475,5872.4,44.57500000000073,0.005081804660386657,0.014597322433999249,0.013498312710911176,0.034487157679877534,38.075,0.48942598187311176,0.0032363966493047743,6088.5,5861.5,12.48,6.0,91.27499999999964,215.35000000000036,-0.75,39.75,0.9814814814814815,0.01969796454366382,1,1
2024-07-08,2024,S,6085.5,-255.0,5983.93994140625,True,6054.75,6088.5,6048.0,6081.75,6018.55,5996.475,5872.4,44.57500000000073,0.005081804660386657,0.014597322433999249,0.013498312710911176,0.034487157679877534,38.075,0.48942598187311176,0.0032363966493047743,6088.5,5861.5,12.48,3.75,89.02499999999964,213.10000000000036,-3.0,37.5,0.9259259259259259,0.07879185817465528,1,1
2024-07-15,2024,S,6143.25,-605.0,6026.18017578125,True,6108.5,6170.75,6105.0,6131.25,6077.2,6040.5,5920.655,44.024999999999636,0.004875850200770193,0.008139104698483113,0.022855236268090273,0.02847437725404678,39.4,0.5905172413793104,0.0044391445842755705,6170.75,5952.25,12.46,12.0,102.75,222.59500000000025,-27.5,38.25,0.5817490494296578,0.6979695431472082,1,1
2024-07-16,2024,S,6158.25,-630.0,6061.7001953125,True,6153.0,6181.25,6128.5,6147.75,6092.525,6047.5,5928.99,41.17500000000018,0.002691131498471,0.009441320142851373,0.02556510134289769,0.023303233323623607,41.175,0.6173212487411883,0.004369816891427969,6181.25,5967.0,13.12,10.5,110.75,229.26000000000022,-23.0,29.75,0.5639810426540285,0.5585913782635095,1,1
2024-07-19,2024,S,6035.75,1232.5,6102.1298828125,False,6114.25,6124.25,6032.75,6057.5,6112.925,6061.6875,5950.765,29.675000000000182,-0.007170661749641427,-0.007211341473408184,0.0010742026111385528,0.008994753060714622,47.825,0.019316493313521546,0.006782481825908706,6183.75,5967.0,15.93,-21.75,-25.9375,84.98499999999967,-88.5,3.0,0.03278688524590164,3.0946157867224255,0,1
2024-07-19,2024,S,6017.25,307.5,6102.1298828125,False,6114.25,6124.25,6032.75,6057.5,6112.925,6061.6875,5950.765,29.675000000000182,-0.007170661749641427,-0.007211341473408184,0.0010742026111385528,0.008994753060714622,47.825,0.019316493313521546,0.006782481825908706,6183.75,5967.0,15.93,-40.25,-44.4375,66.48499999999967,-107.0,-15.5,-0.16939890710382513,3.4814427600627287,0,1
2024-07-25,2024,L,5982.0,-892.5,6054.02001953125,False,6011.0,6014.25,5924.5,5943.75,6080.225,6067.375,5968.675,8.387499999999818,-0.01889984731564398,-0.02581438229870925,-0.032986252338729316,-0.008714142761841237,57.95,0.42349869451697125,0.00901222730614508,6183.75,5924.5,18.04,38.25,-85.375,13.324999999999818,-32.25,57.5,0.6406685236768802,3.4814495254529767,0,1
2024-07-25,2024,S,5947.5,2007.5,6054.02001953125,False,6011.0,6014.25,5924.5,5943.75,6080.225,6067.375,5968.675,8.387499999999818,-0.01889984731564398,-0.02581438229870925,-0.032986252338729316,-0.008714142761841237,57.95,0.42349869451697125,0.00901222730614508,6183.75,5924.5,18.04,3.75,-119.875,-21.175000000000182,-66.75,23.0,0.2562674094707521,4.0767903364969795,0,0
2024-07-30,2024,S,5967.75,3045.0,5996.7998046875,False,5976.75,5987.75,5943.5,5963.75,6025.525,6059.025,5974.255,-7.862500000000182,0.00016770785292030688,-0.01794903462187647,-0.02992964905859863,-0.005129702227041455,59.85,0.38253638253638256,0.00939108399992377,6183.75,5895.0,16.6,4.0,-91.27499999999964,-6.505000000000109,-20.0,24.25,0.5480225988700564,3.6090225563909772,0,0
2024-08-20,2024,S,6080.75,-367.5,5979.919921875,True,6044.75,6094.25,6036.0,6087.75,5891.35,5906.9,5986.105,-19.775000000000546,0.0073219161082154205,0.0439423818914515,0.06971534001054303,0.0024700506360380015,71.85,0.8620315046170559,0.007817525854162066,6094.25,5608.5,14.65,-7.0,173.85000000000036,94.64500000000044,-13.5,44.75,0.7682403433476395,0.18789144050104387,1,1
2024-08-21,2024,S,6095.75,-367.5,5990.72021484375,True,6088.5,6106.25,6070.25,6087.75,5927.775,5908.375,5989.615,-5.449999999999818,0.0,0.028249303268305104,0.0636411286800036,0.00486939297651956,63.425,0.8515488018702513,0.008108248759184495,6106.25,5608.5,15.88,8.0,187.375,106.13500000000022,-10.5,25.5,0.7083333333333334,0.16554986204178163,1,1
2024-08-22,2024,S,6104.25,2170.0,5997.7099609375,True,6093.75,6117.75,6076.0,6102.75,5968.875,5916.325,5992.62,10.212499999999636,0.002463964518910844,0.026189675466621765,0.07220977730926337,0.026750788643533197,53.9,1.0,0.0071565224177051944,6117.75,5608.5,16.27,1.5,187.92500000000018,111.63000000000011,-13.5,28.25,0.6766467065868264,0.2504638218923933,1,1
2024-08-26,2024,S,6103.0,457.5,6015.490234375,True,6088.5,6124.75,6065.5,6113.0,6021.975,5931.5125,5997.59,25.362500000000182,0.008662651596403004,0.011499958633242269,0.0484970627331589,0.025198104901261953,51.975,0.7699115044247787,0.006596521733528355,6127.75,5608.5,15.86,-10.0,171.48750000000018,105.40999999999985,-21.75,37.5,0.6329113924050633,0.47619047619047616,1,1
2024-08-26,2024,S,6086.0,-392.5,6015.490234375,True,6088.5,6124.75,6065.5,6113.0,6021.975,5931.5125,5997.59,25.362500000000182,0.008662651596403004,0.011499958633242269,0.0484970627331589,0.025198104901261953,51.975,0.7699115044247787,0.006596521733528355,6127.75,5608.5,15.86,-27.0,154.48750000000018,88.40999999999985,-38.75,20.5,0.3459915611814346,0.8032708032708032,1,1
2024-08-27,2024,L,6104.5,107.5,6002.6298828125,True,6123.5,6131.5,6082.25,6093.5,6048.175,5938.0,5999.305,31.100000000000364,-0.0031899231146736984,0.0009445197322492938,0.04492840607047932,0.021756445189687668,52.0,0.6796368352788587,0.006936625633901403,6131.5,5608.5,16.15,11.0,166.5,105.19499999999971,-27.0,22.25,0.4517766497461929,0.5192307692307693,1,1
2024-08-28,2024,S,6049.0,-767.5,6017.0498046875,True,6085.75,6112.0,6074.0,6107.0,6066.825,5948.025,6000.95,39.649999999999636,0.0022154755066874365,0.0031620877992690755,0.03150071784477659,0.033945653094048955,49.825,0.6016129032258064,0.005807088439742274,6131.5,5608.5,15.43,-58.0,100.97500000000036,48.05000000000018,-63.0,-25.0,-0.6578947368421053,1.6557952834922227,1,1
2024-08-29,2024,L,6123.5,-792.5,6021.5,True,6102.5,6107.0,6040.0,6068.75,6079.0,5949.9875,6001.84,33.662500000000364,-0.0062633044047814,-0.005571258858711237,0.020472507146460428,0.006509660834231656,51.625,0.37839937839937837,0.006482501956544057,6131.5,5608.5,17.11,54.75,173.51249999999982,121.65999999999985,16.5,83.5,1.2462686567164178,0.1549636803874092,1,1
2024-08-30,2024,S,6074.75,-817.5,6052.85986328125,True,6093.0,6126.25,6060.5,6080.25,6084.475,5957.625,6003.375,33.625,0.001894953656024656,0.0032588070291230675,0.009086382872790733,0.025769717418810734,53.65,0.21491658488714427,0.005175492856678986,6131.5,5608.5,15.65,-5.5,117.125,71.375,-51.5,14.25,0.21673003802281368,1.0577819198508853,1,1
2024-09-06,2024,S,5884.0,282.5,6050.56982421875,False,5990.75,6019.75,5952.5,5979.5,6067.775,6030.7375,6008.01,73.11250000000018,-0.0008354916868577034,-0.016570042350232295,-0.013365233891593054,0.02877543120134196,59.525,0.24508320726172467,0.007861248633581914,6131.5,5787.25,19.9,-95.5,-146.73750000000018,-124.01000000000022,-135.75,-68.5,-1.0185873605947955,4.157916841663167,0,0
2024-09-17,2024,S,6099.0,-292.5,6010.27001953125,True,6090.5,6104.5,6071.25,6098.0,6002.575,6049.175,6003.245,10.375,0.0011492365785585879,0.025735912531539062,-0.004814361485108165,0.0016837090879224803,75.3,0.06283280085197018,0.010465528813663146,6131.5,5872.75,17.14,1.0,49.82499999999982,95.75500000000011,-5.5,27.75,0.8345864661654135,0.4316069057104914,1,1
2024-09-18,2024,L,6105.0,-1067.5,6049.1201171875,True,6123.75,6138.75,6079.5,6104.5,6012.325,6050.0125,6003.455,9.012499999999818,0.0010659232535257246,0.023472210579260633,0.016231063758947784,0.002751427046117305,69.9,0.2742616033755274,0.007993899052337447,6138.75,5872.75,17.61,0.5,54.98750000000018,101.54500000000007,-33.75,25.5,0.43037974683544306,0.48283261802575106,1,1
2024-09-23,2024,S,6169.5,-417.5,6083.3701171875,True,6162.25,6176.75,6135.25,6157.5,6070.575,6057.425,6004.36,8.762499999999818,-0.002753259373228567,0.01091774749630603,0.04755018713848247,0.00727956813348607,63.075,0.8281481481481482,0.005514409701722804,6199.25,5872.75,16.15,12.0,112.07499999999982,165.14000000000033,-7.25,34.25,0.8253012048192772,0.47166072136345616,1,1
2024-09-24,2024,L,6188.25,182.5,6089.41015625,True,6176.25,6186.25,6162.75,6177.5,6093.825,6061.625,6004.955,12.449999999999818,0.0032480714575719993,0.013037061331584221,0.03910849453322118,0.01378518093049963,60.375,0.8003442340791739,0.004986460792591329,6199.25,5872.75,15.89,10.75,126.625,183.29500000000007,2.0,25.5,1.0851063829787233,0.18219461697722567,1,1
2024-09-25,2024,S,6191.25,245.0,6108.83984375,True,6186.0,6196.0,6156.5,6192.25,6116.6,6065.8875,6005.25,15.875,0.0023876972885470416,0.014374641657793452,0.03818425685304727,0.013959390862944066,58.55,0.7970253718285214,0.005005836355115596,6199.25,5872.75,15.39,-1.0,125.36250000000018,186.0,-4.75,34.75,0.879746835443038,0.13663535439795046,1,1
2024-09-25,2024,S,6179.25,-355.0,6108.83984375,True,6186.0,6196.0,6156.5,6192.25,6116.6,6065.8875,6005.25,15.875,0.0023876972885470416,0.014374641657793452,0.03818425685304727,0.013959390862944066,58.55,0.7970253718285214,0.005005836355115596,6199.25,5872.75,15.39,-13.0,113.36250000000018,174.0,-16.75,22.75,0.5759493670886076,0.3415883859948762,1,1
2024-09-27,2024,S,6202.25,520.0,6122.66015625,True,6225.5,6229.0,6180.0,6205.5,6147.925,6078.0125,6009.905,22.8125,0.0031522793404461513,0.005020649445299119,0.024263431542461023,0.020599481929197028,44.3,0.6758620689655173,0.00463034311396432,6229.0,5872.75,15.37,-3.25,124.23750000000018,192.34500000000025,-26.75,22.25,0.45408163265306123,0.6038374717832957,1,1
2024-10-02,2024,L,6148.25,945.0,6141.47021484375,True,6210.25,6211.25,6134.75,6162.75,6174.975,6093.65,6018.35,27.762499999999818,-0.007568742703007336,-0.00476401954055472,0.009542141043492602,0.025928083902114096,49.4,0.23230309072781655,0.005593333731287397,6229.0,5872.75,19.26,-14.5,54.600000000000364,129.89999999999964,-63.0,13.5,0.17647058823529413,1.6346153846153846,1,1
