Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts,sb_ibs_o,sb_body,sb_dirok,sb_rngx,ema_dist,ema_side_ok,ema_touch,warm
2025-11-19,L,2,T2,NEUTRAL,58,57,6825.0,6817.75,-1.0,-367.5,7.25,0.9615384615384616,0.07692307692307693,True,0.5714285714285714,0.11624113865632303,True,True,True
2025-11-19,L,2,T1,BEAR,81,80,6835.0,6827.25,-1.0,-392.5,7.75,0.8214285714285714,0.39285714285714285,True,0.5957446808510638,0.38910419950224556,True,True,True
2025-11-19,L,2,T2,BEAR,81,80,6835.0,6827.25,-1.0,-392.5,7.75,0.8214285714285714,0.39285714285714285,True,0.5957446808510638,0.38910419950224556,True,True,True
2025-11-20,S,2,T1,BULL,13,12,6949.5,6956.75,-1.0,-367.5,7.25,0.3076923076923077,0.11538461538461539,False,0.5306122448979592,-0.33897420251511845,False,False,True
2025-11-20,S,2,T2,BULL,13,12,6949.5,6956.75,-1.0,-367.5,7.25,0.3076923076923077,0.11538461538461539,False,0.5306122448979592,-0.33897420251511845,False,False,True
2025-11-20,L,2,T1,NEUTRAL,65,64,6772.75,6757.25,-1.0,-780.0,15.5,0.3050847457627119,0.576271186440678,False,0.9424920127795527,0.03635392693793463,True,True,True
2025-11-20,L,2,T2,NEUTRAL,65,64,6772.75,6757.25,-1.0,-780.0,15.5,0.3050847457627119,0.576271186440678,False,0.9424920127795527,0.03635392693793463,True,True,True
2025-11-20,L,2,T1,BULL,73,72,6768.75,6758.0,-1.0,-542.5,10.75,0.85,0.2,True,0.7104795737122558,-0.14474370865009956,False,False,True
2025-11-20,L,2,T2,BULL,73,72,6768.75,6758.0,-1.0,-542.5,10.75,0.85,0.2,True,0.7104795737122558,-0.14474370865009956,False,False,True
2025-11-21,S,2,T1,NEUTRAL,9,8,6736.75,6758.0,-1.0,-1067.5,21.25,0.6097560975609756,0.2073170731707317,False,0.9718518518518519,0.739411980723143,True,True,False
2025-11-21,S,2,T2,NEUTRAL,9,8,6736.75,6758.0,-1.0,-1067.5,21.25,0.6097560975609756,0.2073170731707317,False,0.9718518518518519,0.739411980723143,True,True,False
2025-11-21,L,2,T1,NEUTRAL,21,20,6731.25,6712.25,1.0,945.0,19.0,0.9863013698630136,0.5342465753424658,True,0.8598351001177855,-0.3519886781935751,False,False,True
2025-11-21,L,2,T2,NEUTRAL,21,20,6731.25,6712.25,2.0,1895.0,19.0,0.9863013698630136,0.5342465753424658,True,0.8598351001177855,-0.3519886781935751,False,False,True
2025-11-21,L,2,T1,BULL,36,35,6812.5,6796.75,-1.0,-792.5,15.75,0.9,0.6166666666666667,True,1.0657193605683837,2.4184241460361866,True,False,True
2025-11-21,L,2,T2,BULL,36,35,6812.5,6796.75,-1.0,-792.5,15.75,0.9,0.6166666666666667,True,1.0657193605683837,2.4184241460361866,True,False,True
2025-11-21,L,2,T1,NEUTRAL,59,58,6842.0,6831.75,-1.0,-517.5,10.25,0.7368421052631579,0.42105263157894735,True,0.6260296540362438,1.8737581514022952,True,False,True
2025-11-21,L,2,T2,NEUTRAL,59,58,6842.0,6831.75,-1.0,-517.5,10.25,0.7368421052631579,0.42105263157894735,True,0.6260296540362438,1.8737581514022952,True,False,True
2025-11-21,S,2,T1,NEUTRAL,71,70,6815.75,6822.25,1.0,320.0,6.5,0.34782608695652173,0.13043478260869565,False,0.4946236559139785,0.5104964928663497,True,True,True
2025-11-21,S,2,T2,NEUTRAL,71,70,6815.75,6822.25,2.0,645.0,6.5,0.34782608695652173,0.13043478260869565,False,0.4946236559139785,0.5104964928663497,True,True,True
2025-11-21,S,2,T1,BEAR,77,76,6801.0,6814.5,1.0,670.0,13.5,0.5490196078431373,0.37254901960784315,False,1.2,1.2318633327805026,True,True,True
2025-11-21,S,2,T2,BEAR,77,76,6801.0,6814.5,-1.0,-680.0,13.5,0.5490196078431373,0.37254901960784315,False,1.2,1.2318633327805026,True,True,True
2025-11-24,S,2,T1,NEUTRAL,11,10,6849.75,6859.25,-1.0,-480.0,9.5,0.8285714285714285,0.5142857142857142,True,0.5263157894736842,-0.12452839996295463,False,False,False
2025-11-24,S,2,T2,NEUTRAL,11,10,6849.75,6859.25,-1.0,-480.0,9.5,0.8285714285714285,0.5142857142857142,True,0.5263157894736842,-0.12452839996295463,False,False,False
2025-11-24,L,2,T1,NEUTRAL,76,75,6897.0,6891.0,-1.0,-305.0,6.0,0.8095238095238095,0.09523809523809523,True,1.0552763819095479,0.9334112238612401,True,True,True
2025-11-24,L,2,T2,NEUTRAL,76,75,6897.0,6891.0,-1.0,-305.0,6.0,0.8095238095238095,0.09523809523809523,True,1.0552763819095479,0.9334112238612401,True,True,True
2025-11-25,S,2,T1,NEUTRAL,10,9,6874.5,6890.0,-1.0,-780.0,15.5,0.7966101694915254,0.4745762711864407,True,0.69140625,0.4958997104499474,True,True,False
2025-11-25,S,2,T2,NEUTRAL,10,9,6874.5,6890.0,-1.0,-780.0,15.5,0.7966101694915254,0.4745762711864407,True,0.69140625,0.4958997104499474,True,True,False
2025-11-25,L,2,T1,NEUTRAL,73,72,6948.75,6945.25,1.0,170.0,3.5,0.18181818181818182,0.6363636363636364,False,0.5978260869565218,1.841105173892807,True,False,True
2025-11-25,L,2,T2,NEUTRAL,73,72,6948.75,6945.25,2.0,345.0,3.5,0.18181818181818182,0.6363636363636364,False,0.5978260869565218,1.841105173892807,True,False,True
2025-11-26,S,2,T1,NEUTRAL,12,11,6972.75,6982.25,-1.0,-480.0,9.5,1.0,0.7428571428571429,True,0.8454106280193237,0.7637086119622994,True,True,True
2025-11-26,S,2,T2,NEUTRAL,12,11,6972.75,6982.25,-1.0,-480.0,9.5,1.0,0.7428571428571429,True,0.8454106280193237,0.7637086119622994,True,True,True
2025-11-28,S,2,T1,BULL,12,11,7014.25,7021.0,-1.0,-342.5,6.75,0.9166666666666666,0.3333333333333333,True,1.00418410041841,-0.4409186698383519,False,False,True
2025-11-28,S,2,T2,BULL,12,11,7014.25,7021.0,-1.0,-342.5,6.75,0.9166666666666666,0.3333333333333333,True,1.00418410041841,-0.4409186698383519,False,False,True
2025-12-01,S,2,T1,NEUTRAL,10,9,7002.0,7009.25,1.0,357.5,7.25,0.7307692307692308,0.15384615384615385,True,0.6628895184135978,-0.39081597144727814,False,False,False
2025-12-01,S,2,T2,NEUTRAL,10,9,7002.0,7009.25,2.0,720.0,7.25,0.7307692307692308,0.15384615384615385,True,0.6628895184135978,-0.39081597144727814,False,False,False
2025-12-02,S,2,T1,NEUTRAL,11,10,7023.75,7028.5,1.0,232.5,4.75,0.4375,0.25,False,0.49689440993788814,-0.5987874383339749,False,False,False
2025-12-02,S,2,T2,NEUTRAL,11,10,7023.75,7028.5,2.0,470.0,4.75,0.4375,0.25,False,0.49689440993788814,-0.5987874383339749,False,False,False
2025-12-02,S,2,T1,BULL,30,29,6998.75,7005.75,-1.0,-355.0,7.0,0.16000000000000003,0.64,False,0.5995203836930455,1.0635391064975783,True,False,True
2025-12-02,S,2,T2,BULL,30,29,6998.75,7005.75,-1.0,-355.0,7.0,0.16000000000000003,0.64,False,0.5995203836930455,1.0635391064975783,True,False,True
2025-12-03,L,2,T1,NEUTRAL,12,11,7013.75,7004.5,1.0,457.5,9.25,0.9411764705882353,0.2647058823529412,True,0.8808290155440415,0.9805904724140381,True,False,True
2025-12-03,L,2,T2,NEUTRAL,12,11,7013.75,7004.5,2.0,920.0,9.25,0.9411764705882353,0.2647058823529412,True,0.8808290155440415,0.9805904724140381,True,False,True
2025-12-03,L,2,T1,BULL,19,18,7021.0,7014.75,-1.0,-317.5,6.25,0.5,0.09090909090909091,True,0.7333333333333333,1.298034905858367,True,False,True
2025-12-03,L,2,T2,BULL,19,18,7021.0,7014.75,-1.0,-317.5,6.25,0.5,0.09090909090909091,True,0.7333333333333333,1.298034905858367,True,False,True
2025-12-03,L,2,T1,NEUTRAL,25,24,7020.75,7015.25,1.0,270.0,5.5,0.631578947368421,0.21052631578947367,True,0.7335907335907337,0.9238895627871245,True,False,True
2025-12-03,L,2,T2,NEUTRAL,25,24,7020.75,7015.25,-1.0,-280.0,5.5,0.631578947368421,0.21052631578947367,True,0.7335907335907337,0.9238895627871245,True,False,True
2025-12-03,L,2,T1,BULL,33,32,7024.0,7015.25,1.0,432.5,8.75,0.34375,0.5,False,1.2307692307692308,0.8043802988186843,True,True,True
2025-12-03,L,2,T2,BULL,33,32,7024.0,7015.25,2.0,870.0,8.75,0.34375,0.5,False,1.2307692307692308,0.8043802988186843,True,True,True
2025-12-03,L,2,T1,BULL,48,47,7033.5,7029.25,1.0,207.5,4.25,0.21428571428571427,0.5,False,0.9523809523809524,1.2592954688780145,True,False,True
2025-12-03,L,2,T2,BULL,48,47,7033.5,7029.25,2.0,420.0,4.25,0.21428571428571427,0.5,False,0.9523809523809524,1.2592954688780145,True,False,True
2025-12-03,L,2,T1,BULL,57,56,7039.25,7035.75,-1.0,-180.0,3.5,0.6363636363636364,0.09090909090909091,True,0.7482993197278912,1.5657380120529791,True,False,True
2025-12-03,L,2,T2,BULL,57,56,7039.25,7035.75,-1.0,-180.0,3.5,0.6363636363636364,0.09090909090909091,True,0.7482993197278912,1.5657380120529791,True,False,True
2025-12-03,L,2,T1,BULL,69,68,7042.0,7039.0,-1.0,-155.0,3.0,0.7777777777777778,0.2222222222222222,True,1.0227272727272727,1.854536802610379,True,False,True
2025-12-03,L,2,T2,BULL,69,68,7042.0,7039.0,-1.0,-155.0,3.0,0.7777777777777778,0.2222222222222222,True,1.0227272727272727,1.854536802610379,True,False,True
2025-12-04,L,2,T1,BEAR,8,7,7028.75,7022.0,-1.0,-342.5,6.75,0.5833333333333334,0.25,True,0.577319587628866,-0.23639488674657155,False,False,False
2025-12-04,L,2,T2,BEAR,8,7,7028.75,7022.0,-1.0,-342.5,6.75,0.5833333333333334,0.25,True,0.577319587628866,-0.23639488674657155,False,False,False
2025-12-04,S,2,T1,BEAR,67,66,7023.75,7030.75,1.0,345.0,7.0,0.6799999999999999,0.32,True,0.7886435331230284,0.6205041346690195,True,True,True
2025-12-04,S,2,T2,BEAR,67,66,7023.75,7030.75,-1.0,-355.0,7.0,0.6799999999999999,0.32,True,0.7886435331230284,0.6205041346690195,True,True,True
2025-12-05,S,2,T1,BULL,15,14,7069.75,7075.5,1.0,282.5,5.75,0.85,0.8,True,0.8298755186721991,-0.9974896194596501,False,False,True
2025-12-05,S,2,T2,BULL,15,14,7069.75,7075.5,2.0,570.0,5.75,0.85,0.8,True,0.8298755186721991,-0.9974896194596501,False,False,True
2025-12-05,S,2,T1,BEAR,37,36,7044.5,7048.75,1.0,207.5,4.25,0.9285714285714286,0.6428571428571429,True,0.6363636363636364,1.2131213296362893,True,False,True
2025-12-05,S,2,T2,BEAR,37,36,7044.5,7048.75,-1.0,-217.5,4.25,0.9285714285714286,0.6428571428571429,True,0.6363636363636364,1.2131213296362893,True,False,True
2025-12-05,S,2,T1,NEUTRAL,53,52,7053.25,7057.25,1.0,195.0,4.0,0.07692307692307687,0.38461538461538464,False,0.6914893617021276,0.11624235693295516,True,True,True
2025-12-05,S,2,T2,NEUTRAL,53,52,7053.25,7057.25,2.0,395.0,4.0,0.07692307692307687,0.38461538461538464,False,0.6914893617021276,0.11624235693295516,True,True,True
2025-12-08,L,2,T1,BEAR,13,12,7038.25,7028.5,-1.0,-492.5,9.75,0.7777777777777778,0.2222222222222222,False,1.3740458015267176,-1.0929665606901475,False,False,True
2025-12-08,L,2,T2,BEAR,13,12,7038.25,7028.5,-1.0,-492.5,9.75,0.7777777777777778,0.2222222222222222,False,1.3740458015267176,-1.0929665606901475,False,False,True
2025-12-08,S,2,T1,NEUTRAL,53,52,7016.5,7021.75,1.0,257.5,5.25,1.0,0.7222222222222222,True,0.8181818181818182,1.1856182897635419,True,False,True
2025-12-08,S,2,T2,NEUTRAL,53,52,7016.5,7021.75,2.0,520.0,5.25,1.0,0.7222222222222222,True,0.8181818181818182,1.1856182897635419,True,False,True
2025-12-08,S,2,T1,BEAR,60,59,7012.0,7016.75,-1.0,-242.5,4.75,0.875,0.4375,True,0.7339449541284403,1.0560117039691717,True,False,True
2025-12-08,S,2,T2,BEAR,60,59,7012.0,7016.75,-1.0,-242.5,4.75,0.875,0.4375,True,0.7339449541284403,1.0560117039691717,True,False,True
2025-12-09,L,2,T1,NEUTRAL,13,12,7033.25,7026.75,-1.0,-330.0,6.5,0.8260869565217391,0.08695652173913043,True,1.0267857142857144,0.7444795550653843,True,True,True
2025-12-09,L,2,T2,NEUTRAL,13,12,7033.25,7026.75,-1.0,-330.0,6.5,0.8260869565217391,0.08695652173913043,True,1.0267857142857144,0.7444795550653843,True,True,True
2025-12-09,L,2,T1,BEAR,42,41,7030.0,7025.5,1.0,220.0,4.5,0.9333333333333333,0.6666666666666666,True,0.9615384615384616,-1.1293575774114009,False,False,True
2025-12-09,L,2,T2,BEAR,42,41,7030.0,7025.5,-1.0,-230.0,4.5,0.9333333333333333,0.6666666666666666,True,0.9615384615384616,-1.1293575774114009,False,False,True
2025-12-10,L,2,T1,NEUTRAL,29,28,7024.25,7018.25,-1.0,-305.0,6.0,0.9523809523809523,0.42857142857142855,True,0.9292035398230087,0.8609303451450726,True,True,True
2025-12-10,L,2,T2,NEUTRAL,29,28,7024.25,7018.25,-1.0,-305.0,6.0,0.9523809523809523,0.42857142857142855,True,0.9292035398230087,0.8609303451450726,True,True,True
2025-12-11,S,2,T1,NEUTRAL,20,19,7038.5,7049.0,-1.0,-530.0,10.5,0.41025641025641024,0.0,False,1.0372340425531914,0.09161112499915613,True,True,True
2025-12-11,S,2,T2,NEUTRAL,20,19,7038.5,7049.0,-1.0,-530.0,10.5,0.41025641025641024,0.0,False,1.0372340425531914,0.09161112499915613,True,True,True
2025-12-12,L,2,T1,BULL,51,50,7022.5,7015.0,-1.0,-380.0,7.5,0.8148148148148148,0.037037037037037035,True,0.9712230215827338,1.2414518399375554,True,False,True
2025-12-12,L,2,T2,BULL,51,50,7022.5,7015.0,-1.0,-380.0,7.5,0.8148148148148148,0.037037037037037035,True,0.9712230215827338,1.2414518399375554,True,False,True
2025-12-12,S,2,T1,NEUTRAL,66,65,7001.5,7006.5,-1.0,-255.0,5.0,0.23529411764705888,0.5882352941176471,False,0.7623318385650224,0.8712550474410002,True,False,True
2025-12-12,S,2,T2,NEUTRAL,66,65,7001.5,7006.5,-1.0,-255.0,5.0,0.23529411764705888,0.5882352941176471,False,0.7623318385650224,0.8712550474410002,True,False,True
2025-12-15,L,2,T1,BULL,22,21,7002.0,6991.5,1.0,520.0,10.5,0.1282051282051282,0.7692307692307693,False,0.8944954128440367,0.1655175731681384,True,True,True
2025-12-15,L,2,T2,BULL,22,21,7002.0,6991.5,-1.0,-530.0,10.5,0.1282051282051282,0.7692307692307693,False,0.8944954128440367,0.1655175731681384,True,True,True
2025-12-15,S,2,T1,NEUTRAL,34,33,6989.75,6996.0,1.0,307.5,6.25,0.9545454545454546,0.5,True,0.6267806267806267,0.7231154523378531,True,False,True
2025-12-15,S,2,T2,NEUTRAL,34,33,6989.75,6996.0,-1.0,-317.5,6.25,0.9545454545454546,0.5,True,0.6267806267806267,0.7231154523378531,True,False,True
2025-12-15,L,2,T1,NEUTRAL,46,45,6993.5,6988.0,-1.0,-280.0,5.5,0.8421052631578947,0.7894736842105263,True,0.625,0.3871330858262474,True,True,True
2025-12-15,L,2,T2,NEUTRAL,46,45,6993.5,6988.0,-1.0,-280.0,5.5,0.8421052631578947,0.7894736842105263,True,0.625,0.3871330858262474,True,True,True
2025-12-15,L,2,T1,BULL,61,60,6993.25,6988.75,-1.0,-230.0,4.5,0.4666666666666667,0.13333333333333333,True,0.6696428571428572,0.6207932873202741,True,True,True
2025-12-15,L,2,T2,BULL,61,60,6993.25,6988.75,-1.0,-230.0,4.5,0.4666666666666667,0.13333333333333333,True,0.6696428571428572,0.6207932873202741,True,True,True
2025-12-15,L,2,T1,BULL,73,72,6995.0,6989.5,-1.0,-280.0,5.5,0.7368421052631579,0.2631578947368421,True,0.9313725490196079,0.4648828516301186,True,True,True
2025-12-15,L,2,T2,BULL,73,72,6995.0,6989.5,-1.0,-280.0,5.5,0.7368421052631579,0.2631578947368421,True,0.9313725490196079,0.4648828516301186,True,True,True
2025-12-16,S,2,T1,NEUTRAL,9,8,6974.25,6989.5,1.0,757.5,15.25,0.8620689655172413,0.15517241379310345,True,0.8854961832061069,0.16930710647906352,True,True,False
2025-12-16,S,2,T2,NEUTRAL,9,8,6974.25,6989.5,2.0,1520.0,15.25,0.8620689655172413,0.15517241379310345,True,0.8854961832061069,0.16930710647906352,True,True,False
2025-12-16,S,2,T1,BULL,17,16,6959.75,6969.75,-1.0,-505.0,10.0,0.5405405405405406,0.40540540540540543,False,0.6826568265682657,0.6239312078140189,True,True,True
2025-12-16,S,2,T2,BULL,17,16,6959.75,6969.75,-1.0,-505.0,10.0,0.5405405405405406,0.40540540540540543,False,0.6826568265682657,0.6239312078140189,True,True,True
2025-12-16,S,2,T1,NEUTRAL,54,53,6955.5,6965.75,1.0,507.5,10.25,0.8947368421052632,0.42105263157894735,True,1.1411411411411412,-0.7492225084073156,False,False,True
2025-12-16,S,2,T2,NEUTRAL,54,53,6955.5,6965.75,-1.0,-517.5,10.25,0.8947368421052632,0.42105263157894735,True,1.1411411411411412,-0.7492225084073156,False,False,True
2025-12-17,L,2,T1,BULL,10,9,6967.0,6958.0,-1.0,-455.0,9.0,0.8181818181818182,0.48484848484848486,True,0.6988235294117647,-0.16260480798615712,False,False,False
2025-12-17,L,2,T2,BULL,10,9,6967.0,6958.0,-1.0,-455.0,9.0,0.8181818181818182,0.48484848484848486,True,0.6988235294117647,-0.16260480798615712,False,False,False
2025-12-17,S,2,T1,BEAR,29,28,6911.0,6923.0,-1.0,-605.0,12.0,0.7333333333333334,0.35555555555555557,True,0.9719222462203024,1.7165938815362753,True,False,True
2025-12-17,S,2,T2,BEAR,29,28,6911.0,6923.0,-1.0,-605.0,12.0,0.7333333333333334,0.35555555555555557,True,0.9719222462203024,1.7165938815362753,True,False,True
2025-12-17,S,2,T1,BEAR,33,32,6907.25,6915.5,-1.0,-417.5,8.25,0.9,0.03333333333333333,False,0.6849315068493151,1.5706221523363157,True,False,True
2025-12-17,S,2,T2,BEAR,33,32,6907.25,6915.5,-1.0,-417.5,8.25,0.9,0.03333333333333333,False,0.6849315068493151,1.5706221523363157,True,False,True
2025-12-17,S,2,T1,BEAR,49,48,6905.75,6912.25,1.0,320.0,6.5,0.6956521739130435,0.34782608695652173,True,0.777027027027027,1.1891595420685326,True,False,True
2025-12-17,S,2,T2,BEAR,49,48,6905.75,6912.25,2.0,645.0,6.5,0.6956521739130435,0.34782608695652173,True,0.777027027027027,1.1891595420685326,True,False,True
2025-12-17,S,2,T1,BEAR,55,54,6895.5,6900.75,-1.0,-267.5,5.25,0.2222222222222222,0.5,False,0.6642066420664207,1.8857216444815854,True,False,True
2025-12-17,S,2,T2,BEAR,55,54,6895.5,6900.75,-1.0,-267.5,5.25,0.2222222222222222,0.5,False,0.6642066420664207,1.8857216444815854,True,False,True
2025-12-18,L,2,T1,NEUTRAL,26,25,6978.0,6972.5,-1.0,-280.0,5.5,0.6842105263157895,0.631578947368421,True,0.8370044052863437,1.5140017015786853,True,False,True
2025-12-18,L,2,T2,NEUTRAL,26,25,6978.0,6972.5,-1.0,-280.0,5.5,0.6842105263157895,0.631578947368421,True,0.8370044052863437,1.5140017015786853,True,False,True
2025-12-18,L,2,T1,NEUTRAL,45,44,6959.0,6950.25,1.0,432.5,8.75,1.0,0.9375,True,0.778588807785888,0.42280914584451484,True,True,True
2025-12-18,L,2,T2,NEUTRAL,45,44,6959.0,6950.25,-1.0,-442.5,8.75,1.0,0.9375,True,0.778588807785888,0.42280914584451484,True,True,True
2025-12-19,S,2,T1,NEUTRAL,15,14,6988.25,6995.0,1.0,332.5,6.75,0.04166666666666663,0.9583333333333334,False,0.7361963190184049,-0.4255380843129008,False,False,True
2025-12-19,S,2,T2,NEUTRAL,15,14,6988.25,6995.0,-1.0,-342.5,6.75,0.04166666666666663,0.9583333333333334,False,0.7361963190184049,-0.4255380843129008,False,False,True
2025-12-19,L,2,T1,BULL,41,40,7001.0,6996.75,-1.0,-217.5,4.25,0.7142857142857143,0.35714285714285715,True,0.8974358974358975,1.42486403415415,True,False,True
2025-12-19,L,2,T2,BULL,41,40,7001.0,6996.75,-1.0,-217.5,4.25,0.7142857142857143,0.35714285714285715,True,0.8974358974358975,1.42486403415415,True,False,True
2025-12-19,S,2,T1,BULL,61,60,6999.0,7002.0,-1.0,-155.0,3.0,0.8888888888888888,0.5555555555555556,True,0.703125,-0.04702556267886848,False,False,True
2025-12-19,S,2,T2,BULL,61,60,6999.0,7002.0,-1.0,-155.0,3.0,0.8888888888888888,0.5555555555555556,True,0.703125,-0.04702556267886848,False,False,True
2025-12-22,L,2,T1,BEAR,15,14,7028.75,7019.25,1.0,470.0,9.5,0.2857142857142857,0.6857142857142857,False,1.4285714285714286,0.03830933851075278,True,False,True
2025-12-22,L,2,T2,BEAR,15,14,7028.75,7019.25,-1.0,-480.0,9.5,0.2857142857142857,0.6857142857142857,False,1.4285714285714286,0.03830933851075278,True,False,True
2025-12-22,L,2,T1,BULL,37,36,7041.5,7038.5,1.0,145.0,3.0,0.5555555555555556,0.1111111111111111,False,0.8571428571428571,1.1497993011147454,True,False,True
2025-12-22,L,2,T2,BULL,37,36,7041.5,7038.5,-1.0,-155.0,3.0,0.5555555555555556,0.1111111111111111,False,0.8571428571428571,1.1497993011147454,True,False,True
2025-12-22,L,2,T1,NEUTRAL,58,57,7037.5,7035.25,1.0,107.5,2.25,0.6666666666666666,0.3333333333333333,False,0.6185567010309279,-0.7063189042055081,False,False,True
2025-12-22,L,2,T2,NEUTRAL,58,57,7037.5,7035.25,2.0,220.0,2.25,0.6666666666666666,0.3333333333333333,False,0.6185567010309279,-0.7063189042055081,False,False,True
2025-12-22,L,2,T1,BULL,67,66,7041.75,7039.5,1.0,107.5,2.25,1.0,0.8333333333333334,True,0.7317073170731708,0.8543951476096437,True,True,True
2025-12-22,L,2,T2,BULL,67,66,7041.75,7039.5,-1.0,-117.5,2.25,1.0,0.8333333333333334,True,0.7317073170731708,0.8543951476096437,True,True,True
2025-12-22,L,2,T1,NEUTRAL,80,79,7043.75,7040.25,-1.0,-180.0,3.5,0.8181818181818182,0.8181818181818182,True,1.1,0.8974159080989921,True,True,True
2025-12-22,L,2,T2,NEUTRAL,80,79,7043.75,7040.25,-1.0,-180.0,3.5,0.8181818181818182,0.8181818181818182,True,1.1,0.8974159080989921,True,True,True
2025-12-23,L,2,T1,BULL,13,12,7047.75,7041.25,1.0,320.0,6.5,0.4782608695652174,0.391304347826087,False,0.9163346613545816,0.7086708952995531,True,True,True
2025-12-23,L,2,T2,BULL,13,12,7047.75,7041.25,2.0,645.0,6.5,0.4782608695652174,0.391304347826087,False,0.9163346613545816,0.7086708952995531,True,True,True
2025-12-23,L,2,T1,NEUTRAL,42,41,7063.5,7060.25,1.0,157.5,3.25,0.7,0.2,True,1.25,1.5687251875378934,True,False,True
2025-12-23,L,2,T2,NEUTRAL,42,41,7063.5,7060.25,2.0,320.0,3.25,0.7,0.2,True,1.25,1.5687251875378934,True,False,True
2025-12-23,L,2,T1,NEUTRAL,52,51,7069.75,7068.0,-1.0,-92.5,1.75,1.0,0.25,True,0.47058823529411764,2.3346086850557612,True,False,True
2025-12-23,L,2,T2,NEUTRAL,52,51,7069.75,7068.0,-1.0,-92.5,1.75,1.0,0.25,True,0.47058823529411764,2.3346086850557612,True,False,True
2025-12-23,L,2,T1,BULL,73,72,7072.5,7070.25,-1.0,-117.5,2.25,0.3333333333333333,0.0,False,1.0344827586206897,1.4676433540569571,True,False,True
2025-12-23,L,2,T2,BULL,73,72,7072.5,7070.25,-1.0,-117.5,2.25,0.3333333333333333,0.0,False,1.0344827586206897,1.4676433540569571,True,False,True
2025-12-24,L,2,T1,NEUTRAL,15,14,7083.5,7080.5,1.0,145.0,3.0,0.8888888888888888,0.2222222222222222,True,0.8181818181818182,2.0363148277098264,True,False,True
2025-12-24,L,2,T2,NEUTRAL,15,14,7083.5,7080.5,2.0,295.0,3.0,0.8888888888888888,0.2222222222222222,True,0.8181818181818182,2.0363148277098264,True,False,True
2025-12-26,S,2,T1,NEUTRAL,7,6,7093.0,7098.25,1.0,257.5,5.25,0.5,0.1111111111111111,True,0.7448275862068965,0.8256183978158113,True,True,False
2025-12-26,S,2,T2,NEUTRAL,7,6,7093.0,7098.25,2.0,520.0,5.25,0.5,0.1111111111111111,True,0.7448275862068965,0.8256183978158113,True,True,False
2025-12-26,S,2,T1,BEAR,17,16,7091.25,7095.75,-1.0,-230.0,4.5,0.19999999999999996,0.5333333333333333,False,0.7352941176470589,0.7274295237427806,True,True,True
2025-12-26,S,2,T2,BEAR,17,16,7091.25,7095.75,-1.0,-230.0,4.5,0.19999999999999996,0.5333333333333333,False,0.7352941176470589,0.7274295237427806,True,True,True
2025-12-26,S,2,T1,NEUTRAL,41,40,7083.25,7087.0,-1.0,-192.5,3.75,0.25,0.6666666666666666,False,0.975609756097561,1.218669883305776,True,False,True
2025-12-26,S,2,T2,NEUTRAL,41,40,7083.25,7087.0,-1.0,-192.5,3.75,0.25,0.6666666666666666,False,0.975609756097561,1.218669883305776,True,False,True
2025-12-26,S,2,T1,NEUTRAL,67,66,7088.0,7089.75,-1.0,-92.5,1.75,0.5,0.25,False,0.5970149253731343,0.3703748246481331,True,True,True
2025-12-26,S,2,T2,NEUTRAL,67,66,7088.0,7089.75,-1.0,-92.5,1.75,0.5,0.25,False,0.5970149253731343,0.3703748246481331,True,True,True
2025-12-29,S,2,T1,BULL,16,15,7064.75,7069.75,1.0,245.0,5.0,0.17647058823529416,0.5882352941176471,False,0.8173076923076923,0.12134647465857666,True,True,True
2025-12-29,S,2,T2,BULL,16,15,7064.75,7069.75,2.0,495.0,5.0,0.17647058823529416,0.5882352941176471,False,0.8173076923076923,0.12134647465857666,True,True,True
2025-12-30,L,2,T1,BEAR,15,14,7056.25,7052.25,-1.0,-205.0,4.0,0.7692307692307693,0.38461538461538464,True,0.7262569832402235,-0.5491560518573082,False,False,True
2025-12-30,L,2,T2,BEAR,15,14,7056.25,7052.25,-1.0,-205.0,4.0,0.7692307692307693,0.38461538461538464,True,0.7262569832402235,-0.5491560518573082,False,False,True
2025-12-30,L,2,T1,NEUTRAL,37,36,7060.5,7058.0,1.0,120.0,2.5,0.8571428571428571,0.42857142857142855,True,0.673076923076923,-0.00047394549045958015,False,False,True
2025-12-30,L,2,T2,NEUTRAL,37,36,7060.5,7058.0,-1.0,-130.0,2.5,0.8571428571428571,0.42857142857142855,True,0.673076923076923,-0.00047394549045958015,False,False,True
2025-12-31,L,2,T1,BEAR,19,18,7029.75,7024.5,1.0,257.5,5.25,0.3333333333333333,0.6111111111111112,False,1.0404624277456647,-1.989724333337271,False,False,True
2025-12-31,L,2,T2,BEAR,19,18,7029.75,7024.5,2.0,520.0,5.25,0.3333333333333333,0.6111111111111112,False,1.0404624277456647,-1.989724333337271,False,False,True
2025-12-31,S,2,T1,BEAR,77,76,7011.0,7018.5,1.0,370.0,7.5,1.0,0.8888888888888888,True,1.115702479338843,1.7229051086670093,True,False,True
2025-12-31,S,2,T2,BEAR,77,76,7011.0,7018.5,-1.0,-380.0,7.5,1.0,0.8888888888888888,True,1.115702479338843,1.7229051086670093,True,False,True
2026-01-02,L,2,T1,BEAR,21,20,6996.0,6986.75,-1.0,-467.5,9.25,0.8823529411764706,0.47058823529411764,True,0.6439393939393939,-1.4406591513806455,False,False,True
