Date,dir,count,gate,exit,net
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,195.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,195.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,-205.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,-205.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,-205.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,-205.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,L,1,base,eod,-205.0
2025-04-03,L,1,base,term,-205.0
2025-04-03,L,1,base,oppo,-205.0
2025-04-03,L,1,base,t4p,195.0
2025-04-03,L,1,base,t8p,395.0
2025-04-03,L,1,sticky,eod,-205.0
2025-04-03,L,1,sticky,term,-205.0
2025-04-03,L,1,sticky,oppo,-205.0
2025-04-03,L,1,sticky,t4p,195.0
2025-04-03,L,1,sticky,t8p,395.0
2025-04-03,L,1,base,eod,-205.0
2025-04-03,L,1,base,term,607.5
2025-04-03,L,1,base,oppo,307.5
2025-04-03,L,1,base,t4p,195.0
2025-04-03,L,1,base,t8p,395.0
2025-04-03,L,1,sticky,eod,-205.0
2025-04-03,L,1,sticky,term,607.5
2025-04-03,L,1,sticky,oppo,307.5
2025-04-03,L,1,sticky,t4p,195.0
2025-04-03,L,1,sticky,t8p,395.0
2025-04-03,L,1,closec,eod,-205.0
2025-04-03,L,1,closec,term,445.0
2025-04-03,L,1,closec,oppo,20.0
2025-04-03,L,1,closec,t4p,195.0
2025-04-03,L,1,closec,t8p,395.0
2025-04-03,L,1,base,eod,-205.0
2025-04-03,L,1,base,term,-30.0
2025-04-03,L,1,base,oppo,-205.0
2025-04-03,L,1,base,t4p,195.0
2025-04-03,L,1,base,t8p,395.0
2025-04-03,L,1,sticky,eod,-205.0
2025-04-03,L,1,sticky,term,-30.0
2025-04-03,L,1,sticky,oppo,-205.0
2025-04-03,L,1,sticky,t4p,195.0
2025-04-03,L,1,sticky,t8p,395.0
2025-04-03,L,1,closec,eod,-205.0
2025-04-03,L,1,closec,term,-205.0
2025-04-03,L,1,closec,oppo,-205.0
2025-04-03,L,1,closec,t4p,195.0
2025-04-03,L,1,closec,t8p,395.0
2025-04-03,L,1,base,eod,-205.0
2025-04-03,L,1,base,term,-205.0
2025-04-03,L,1,base,oppo,-205.0
2025-04-03,L,1,base,t4p,-205.0
2025-04-03,L,1,base,t8p,-205.0
2025-04-03,L,1,sticky,eod,-205.0
2025-04-03,L,1,sticky,term,-205.0
2025-04-03,L,1,sticky,oppo,-205.0
2025-04-03,L,1,sticky,t4p,-205.0
2025-04-03,L,1,sticky,t8p,-205.0
2025-04-03,L,1,closec,eod,-205.0
2025-04-03,L,1,closec,term,-205.0
2025-04-03,L,1,closec,oppo,-205.0
2025-04-03,L,1,closec,t4p,-205.0
2025-04-03,L,1,closec,t8p,-205.0
2025-04-03,L,1,base,eod,-205.0
2025-04-03,L,1,base,term,-205.0
2025-04-03,L,1,base,oppo,-205.0
2025-04-03,L,1,base,t4p,-205.0
2025-04-03,L,1,base,t8p,-205.0
2025-04-03,L,1,sticky,eod,-205.0
2025-04-03,L,1,sticky,term,-205.0
2025-04-03,L,1,sticky,oppo,-205.0
2025-04-03,L,1,sticky,t4p,-205.0
2025-04-03,L,1,sticky,t8p,-205.0
2025-04-03,L,1,closec,eod,-205.0
2025-04-03,L,1,closec,term,-205.0
2025-04-03,L,1,closec,oppo,-205.0
2025-04-03,L,1,closec,t4p,-205.0
2025-04-03,L,1,closec,t8p,-205.0
2025-04-03,S,1,base,eod,-205.0
2025-04-03,S,1,base,term,-205.0
2025-04-03,S,1,base,oppo,-205.0
2025-04-03,S,1,base,t4p,-205.0
2025-04-03,S,1,base,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,-205.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,-205.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,S,1,base,eod,-205.0
2025-04-03,S,1,base,term,-205.0
2025-04-03,S,1,base,oppo,-205.0
2025-04-03,S,1,base,t4p,195.0
2025-04-03,S,1,base,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,195.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,195.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,S,1,base,eod,-205.0
2025-04-03,S,1,base,term,-205.0
2025-04-03,S,1,base,oppo,-205.0
2025-04-03,S,1,base,t4p,-205.0
2025-04-03,S,1,base,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,-205.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,-205.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-03,S,1,base,eod,2745.0
2025-04-03,S,1,base,term,707.5
2025-04-03,S,1,base,oppo,-205.0
2025-04-03,S,1,base,t4p,195.0
2025-04-03,S,1,base,t8p,395.0
2025-04-03,S,1,sticky,eod,2745.0
2025-04-03,S,1,sticky,term,707.5
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,195.0
2025-04-03,S,1,sticky,t8p,395.0
2025-04-03,S,1,closec,eod,2745.0
2025-04-03,S,1,closec,term,470.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,195.0
2025-04-03,S,1,closec,t8p,395.0
2025-04-03,S,2,base,eod,2720.0
2025-04-03,S,2,base,term,682.5
2025-04-03,S,2,base,oppo,-205.0
2025-04-03,S,2,base,t4p,195.0
2025-04-03,S,2,base,t8p,395.0
2025-04-03,S,2,sticky,eod,2720.0
2025-04-03,S,2,sticky,term,682.5
2025-04-03,S,2,sticky,oppo,-205.0
2025-04-03,S,2,sticky,t4p,195.0
2025-04-03,S,2,sticky,t8p,395.0
2025-04-03,S,2,closec,eod,2720.0
2025-04-03,S,2,closec,term,445.0
2025-04-03,S,2,closec,oppo,-205.0
2025-04-03,S,2,closec,t4p,195.0
2025-04-03,S,2,closec,t8p,395.0
2025-04-03,S,1,base,eod,-205.0
2025-04-03,S,1,base,term,-205.0
2025-04-03,S,1,base,oppo,-205.0
2025-04-03,S,1,base,t4p,195.0
2025-04-03,S,1,base,t8p,-205.0
2025-04-03,S,1,sticky,eod,-205.0
2025-04-03,S,1,sticky,term,-205.0
2025-04-03,S,1,sticky,oppo,-205.0
2025-04-03,S,1,sticky,t4p,195.0
2025-04-03,S,1,sticky,t8p,-205.0
2025-04-03,S,1,closec,eod,-205.0
2025-04-03,S,1,closec,term,-205.0
2025-04-03,S,1,closec,oppo,-205.0
2025-04-03,S,1,closec,t4p,195.0
2025-04-03,S,1,closec,t8p,-205.0
2025-04-04,S,1,closec,eod,-205.0
2025-04-04,S,1,closec,term,-205.0
2025-04-04,S,1,closec,oppo,-205.0
2025-04-04,S,1,closec,t4p,195.0
2025-04-04,S,1,closec,t8p,395.0
2025-04-08,L,1,base,eod,-205.0
2025-04-08,L,1,base,term,-205.0
2025-04-08,L,1,base,oppo,-205.0
2025-04-08,L,1,base,t4p,-205.0
2025-04-08,L,1,base,t8p,-205.0
2025-04-08,L,1,sticky,eod,-205.0
2025-04-08,L,1,sticky,term,-205.0
2025-04-08,L,1,sticky,oppo,-205.0
2025-04-08,L,1,sticky,t4p,-205.0
2025-04-08,L,1,sticky,t8p,-205.0
2025-04-08,L,1,closec,eod,-205.0
2025-04-08,L,1,closec,term,-205.0
2025-04-08,L,1,closec,oppo,-205.0
2025-04-08,L,1,closec,t4p,-205.0
2025-04-08,L,1,closec,t8p,-205.0
2025-04-09,S,2,base,eod,-205.0
2025-04-09,S,2,base,term,-205.0
2025-04-09,S,2,base,oppo,-205.0
2025-04-09,S,2,base,t4p,195.0
2025-04-09,S,2,base,t8p,-205.0
2025-04-09,S,2,sticky,eod,-205.0
2025-04-09,S,2,sticky,term,-205.0
2025-04-09,S,2,sticky,oppo,-205.0
2025-04-09,S,2,sticky,t4p,195.0
2025-04-09,S,2,sticky,t8p,-205.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,-205.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,-205.0
2025-04-09,L,1,sticky,t8p,-205.0
2025-04-09,L,1,base,eod,-205.0
2025-04-09,L,1,base,term,-205.0
2025-04-09,L,1,base,oppo,-205.0
2025-04-09,L,1,base,t4p,-205.0
2025-04-09,L,1,base,t8p,-205.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,-205.0
2025-04-09,L,1,sticky,t8p,-205.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,-205.0
2025-04-09,L,1,closec,t8p,-205.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,395.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,195.0
2025-04-09,L,1,closec,t8p,395.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,395.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,195.0
2025-04-09,L,1,closec,t8p,395.0
2025-04-09,L,1,base,eod,-205.0
2025-04-09,L,1,base,term,-205.0
2025-04-09,L,1,base,oppo,-205.0
2025-04-09,L,1,base,t4p,195.0
2025-04-09,L,1,base,t8p,395.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,395.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,195.0
2025-04-09,L,1,closec,t8p,395.0
2025-04-09,L,2,base,eod,-205.0
2025-04-09,L,2,base,term,-205.0
2025-04-09,L,2,base,oppo,-205.0
2025-04-09,L,2,base,t4p,-205.0
2025-04-09,L,2,base,t8p,-205.0
2025-04-09,L,2,sticky,eod,-205.0
2025-04-09,L,2,sticky,term,-205.0
2025-04-09,L,2,sticky,oppo,-205.0
2025-04-09,L,2,sticky,t4p,-205.0
2025-04-09,L,2,sticky,t8p,-205.0
2025-04-09,L,2,closec,eod,-205.0
2025-04-09,L,2,closec,term,-205.0
2025-04-09,L,2,closec,oppo,-205.0
2025-04-09,L,2,closec,t4p,-205.0
2025-04-09,L,2,closec,t8p,-205.0
2025-04-09,L,1,base,eod,-205.0
2025-04-09,L,1,base,term,-205.0
2025-04-09,L,1,base,oppo,-205.0
2025-04-09,L,1,base,t4p,195.0
2025-04-09,L,1,base,t8p,395.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,395.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,195.0
2025-04-09,L,1,closec,t8p,395.0
2025-04-09,L,1,base,eod,-205.0
2025-04-09,L,1,base,term,-205.0
2025-04-09,L,1,base,oppo,-205.0
2025-04-09,L,1,base,t4p,195.0
2025-04-09,L,1,base,t8p,-205.0
2025-04-09,L,1,sticky,eod,-205.0
2025-04-09,L,1,sticky,term,-205.0
2025-04-09,L,1,sticky,oppo,-205.0
2025-04-09,L,1,sticky,t4p,195.0
2025-04-09,L,1,sticky,t8p,-205.0
2025-04-09,L,1,closec,eod,-205.0
2025-04-09,L,1,closec,term,-205.0
2025-04-09,L,1,closec,oppo,-205.0
2025-04-09,L,1,closec,t4p,195.0
2025-04-09,L,1,closec,t8p,-205.0
2025-04-10,S,1,sticky,eod,-205.0
2025-04-10,S,1,sticky,term,-205.0
2025-04-10,S,1,sticky,oppo,-205.0
2025-04-10,S,1,sticky,t4p,195.0
2025-04-10,S,1,sticky,t8p,-205.0
2025-04-10,S,1,closec,eod,-205.0
2025-04-10,S,1,closec,term,-205.0
2025-04-10,S,1,closec,oppo,-205.0
2025-04-10,S,1,closec,t4p,195.0
2025-04-10,S,1,closec,t8p,-205.0
2025-04-10,L,1,base,eod,-205.0
2025-04-10,L,1,base,term,-205.0
2025-04-10,L,1,base,oppo,-205.0
2025-04-10,L,1,base,t4p,-205.0
2025-04-10,L,1,base,t8p,-205.0
2025-04-10,L,1,sticky,eod,-205.0
2025-04-10,L,1,sticky,term,-205.0
2025-04-10,L,1,sticky,oppo,-205.0
2025-04-10,L,1,sticky,t4p,-205.0
2025-04-10,L,1,sticky,t8p,-205.0
2025-04-10,L,1,closec,eod,-205.0
2025-04-10,L,1,closec,term,-205.0
2025-04-10,L,1,closec,oppo,-205.0
2025-04-10,L,1,closec,t4p,-205.0
2025-04-10,L,1,closec,t8p,-205.0
2025-04-11,S,1,base,eod,-205.0
2025-04-11,S,1,base,term,-205.0
2025-04-11,S,1,base,oppo,-205.0
2025-04-11,S,1,base,t4p,-205.0
2025-04-11,S,1,base,t8p,-205.0
2025-04-11,S,1,sticky,eod,-205.0
2025-04-11,S,1,sticky,term,-205.0
2025-04-11,S,1,sticky,oppo,-205.0
2025-04-11,S,1,sticky,t4p,-205.0
2025-04-11,S,1,sticky,t8p,-205.0
2025-04-11,S,1,closec,eod,-205.0
2025-04-11,S,1,closec,term,-205.0
2025-04-11,S,1,closec,oppo,-205.0
2025-04-11,S,1,closec,t4p,-205.0
2025-04-11,S,1,closec,t8p,-205.0
2025-04-11,S,1,base,eod,-205.0
2025-04-11,S,1,base,term,-205.0
2025-04-11,S,1,base,oppo,-205.0
2025-04-11,S,1,base,t4p,-205.0
2025-04-11,S,1,base,t8p,-205.0
2025-04-11,S,1,sticky,eod,-205.0
2025-04-11,S,1,sticky,term,-205.0
2025-04-11,S,1,sticky,oppo,-205.0
2025-04-11,S,1,sticky,t4p,-205.0
2025-04-11,S,1,sticky,t8p,-205.0
2025-04-11,S,1,closec,eod,-205.0
2025-04-11,S,1,closec,term,-205.0
2025-04-11,S,1,closec,oppo,-205.0
2025-04-11,S,1,closec,t4p,-205.0
2025-04-11,S,1,closec,t8p,-205.0
2025-04-11,S,2,base,eod,-205.0
2025-04-11,S,2,base,term,-205.0
2025-04-11,S,2,base,oppo,-205.0
2025-04-11,S,2,base,t4p,195.0
2025-04-11,S,2,base,t8p,395.0
2025-04-11,S,2,sticky,eod,-205.0
2025-04-11,S,2,sticky,term,-205.0
2025-04-11,S,2,sticky,oppo,-205.0
2025-04-11,S,2,sticky,t4p,195.0
2025-04-11,S,2,sticky,t8p,395.0
2025-04-11,S,2,closec,eod,-205.0
2025-04-11,S,2,closec,term,-205.0
2025-04-11,S,2,closec,oppo,-205.0
2025-04-11,S,2,closec,t4p,195.0
2025-04-11,S,2,closec,t8p,395.0
2025-04-11,L,1,base,eod,-205.0
2025-04-11,L,1,base,term,-205.0
2025-04-11,L,1,base,oppo,-205.0
2025-04-11,L,1,base,t4p,-205.0
2025-04-11,L,1,base,t8p,-205.0
2025-04-11,L,1,sticky,eod,-205.0
2025-04-11,L,1,sticky,term,-205.0
2025-04-11,L,1,sticky,oppo,-205.0
2025-04-11,L,1,sticky,t4p,-205.0
2025-04-11,L,1,sticky,t8p,-205.0
2025-04-11,S,1,closec,eod,-205.0
2025-04-11,S,1,closec,term,-205.0
2025-04-11,S,1,closec,oppo,-205.0
2025-04-11,S,1,closec,t4p,-205.0
2025-04-11,S,1,closec,t8p,-205.0
2025-04-11,L,1,sticky,eod,-205.0
2025-04-11,L,1,sticky,term,-205.0
2025-04-11,L,1,sticky,oppo,-205.0
2025-04-11,L,1,sticky,t4p,195.0
2025-04-11,L,1,sticky,t8p,395.0
2025-04-11,L,1,sticky,eod,-205.0
2025-04-11,L,1,sticky,term,-205.0
2025-04-11,L,1,sticky,oppo,-205.0
2025-04-11,L,1,sticky,t4p,195.0
2025-04-11,L,1,sticky,t8p,-205.0
2025-04-11,L,2,base,eod,-205.0
2025-04-11,L,2,base,term,-205.0
2025-04-11,L,2,base,oppo,-205.0
2025-04-11,L,2,base,t4p,-205.0
2025-04-11,L,2,base,t8p,-205.0
2025-04-11,L,2,sticky,eod,-205.0
2025-04-11,L,2,sticky,term,-205.0
2025-04-11,L,2,sticky,oppo,-205.0
2025-04-11,L,2,sticky,t4p,-205.0
2025-04-11,L,2,sticky,t8p,-205.0
2025-04-14,L,2,closec,eod,-205.0
2025-04-14,L,2,closec,term,-205.0
2025-04-14,L,2,closec,oppo,-205.0
2025-04-14,L,2,closec,t4p,195.0
2025-04-14,L,2,closec,t8p,395.0
2025-04-14,S,1,base,eod,-205.0
2025-04-14,S,1,base,term,-205.0
2025-04-14,S,1,base,oppo,-205.0
2025-04-14,S,1,base,t4p,195.0
2025-04-14,S,1,base,t8p,-205.0
2025-04-14,S,1,sticky,eod,-205.0
2025-04-14,S,1,sticky,term,-205.0
2025-04-14,S,1,sticky,oppo,-205.0
2025-04-14,S,1,sticky,t4p,195.0
2025-04-14,S,1,sticky,t8p,-205.0
2025-04-14,S,1,closec,eod,-205.0
2025-04-14,S,1,closec,term,-205.0
2025-04-14,S,1,closec,oppo,-205.0
2025-04-14,S,1,closec,t4p,195.0
2025-04-14,S,1,closec,t8p,-205.0
2025-04-14,S,1,base,eod,-205.0
2025-04-14,S,1,base,term,-205.0
2025-04-14,S,1,base,oppo,-205.0
2025-04-14,S,1,base,t4p,-205.0
2025-04-14,S,1,base,t8p,-205.0
2025-04-14,S,1,sticky,eod,-205.0
2025-04-14,S,1,sticky,term,-205.0
2025-04-14,S,1,sticky,oppo,-205.0
2025-04-14,S,1,sticky,t4p,-205.0
2025-04-14,S,1,sticky,t8p,-205.0
2025-04-14,S,1,closec,eod,-205.0
2025-04-14,S,1,closec,term,-205.0
2025-04-14,S,1,closec,oppo,-205.0
2025-04-14,S,1,closec,t4p,-205.0
2025-04-14,S,1,closec,t8p,-205.0
2025-04-14,S,2,base,eod,-205.0
2025-04-14,S,2,base,term,-205.0
2025-04-14,S,2,base,oppo,-205.0
2025-04-14,S,2,base,t4p,-205.0
2025-04-14,S,2,base,t8p,-205.0
2025-04-14,S,2,sticky,eod,-205.0
2025-04-14,S,2,sticky,term,-205.0
2025-04-14,S,2,sticky,oppo,-205.0
2025-04-14,S,2,sticky,t4p,-205.0
2025-04-14,S,2,sticky,t8p,-205.0
2025-04-14,S,2,closec,eod,-205.0
2025-04-14,S,2,closec,term,-205.0
2025-04-14,S,2,closec,oppo,-205.0
2025-04-14,S,2,closec,t4p,-205.0
2025-04-14,S,2,closec,t8p,-205.0
2025-04-14,S,1,sticky,eod,-205.0
2025-04-14,S,1,sticky,term,-205.0
2025-04-14,S,1,sticky,oppo,-205.0
2025-04-14,S,1,sticky,t4p,195.0
2025-04-14,S,1,sticky,t8p,395.0
2025-04-14,S,1,closec,eod,-205.0
2025-04-14,S,1,closec,term,-205.0
2025-04-14,S,1,closec,oppo,-205.0
2025-04-14,S,1,closec,t4p,195.0
2025-04-14,S,1,closec,t8p,395.0
2025-04-14,L,1,sticky,eod,-205.0
2025-04-14,L,1,sticky,term,-205.0
2025-04-14,L,1,sticky,oppo,-205.0
2025-04-14,L,1,sticky,t4p,-205.0
2025-04-14,L,1,sticky,t8p,-205.0
2025-04-14,L,2,sticky,eod,-205.0
2025-04-14,L,2,sticky,term,-205.0
2025-04-14,L,2,sticky,oppo,-205.0
2025-04-14,L,2,sticky,t4p,195.0
2025-04-14,L,2,sticky,t8p,-205.0
2025-04-14,L,1,sticky,eod,-205.0
2025-04-14,L,1,sticky,term,-205.0
2025-04-14,L,1,sticky,oppo,-205.0
2025-04-14,L,1,sticky,t4p,-205.0
2025-04-14,L,1,sticky,t8p,-205.0
2025-04-14,L,2,sticky,eod,-205.0
2025-04-14,L,2,sticky,term,-205.0
2025-04-14,L,2,sticky,oppo,-205.0
2025-04-14,L,2,sticky,t4p,195.0
2025-04-14,L,2,sticky,t8p,395.0
2025-04-14,L,1,sticky,eod,-205.0
2025-04-14,L,1,sticky,term,-205.0
2025-04-14,L,1,sticky,oppo,-205.0
2025-04-14,L,1,sticky,t4p,195.0
2025-04-14,L,1,sticky,t8p,-205.0
2025-04-14,L,1,closec,eod,-205.0
2025-04-14,L,1,closec,term,-205.0
2025-04-14,L,1,closec,oppo,-205.0
2025-04-14,L,1,closec,t4p,195.0
2025-04-14,L,1,closec,t8p,-205.0
2025-04-14,L,1,sticky,eod,-205.0
2025-04-14,L,1,sticky,term,-205.0
2025-04-14,L,1,sticky,oppo,-205.0
2025-04-14,L,1,sticky,t4p,-205.0
2025-04-14,L,1,sticky,t8p,-205.0
2025-04-14,L,1,closec,eod,-205.0
2025-04-14,L,1,closec,term,-205.0
2025-04-14,L,1,closec,oppo,-205.0
2025-04-14,L,1,closec,t4p,-205.0
2025-04-14,L,1,closec,t8p,-205.0
2025-04-15,S,1,base,eod,-205.0
2025-04-15,S,1,base,term,-205.0
2025-04-15,S,1,base,oppo,-205.0
2025-04-15,S,1,base,t4p,-205.0
2025-04-15,S,1,base,t8p,-205.0
2025-04-15,S,1,sticky,eod,-205.0
2025-04-15,S,1,sticky,term,-205.0
2025-04-15,S,1,sticky,oppo,-205.0
2025-04-15,S,1,sticky,t4p,-205.0
2025-04-15,S,1,sticky,t8p,-205.0
2025-04-15,S,2,base,eod,-205.0
2025-04-15,S,2,base,term,-42.5
2025-04-15,S,2,base,oppo,-205.0
2025-04-15,S,2,base,t4p,195.0
2025-04-15,S,2,base,t8p,395.0
2025-04-15,S,2,sticky,eod,-205.0
2025-04-15,S,2,sticky,term,-42.5
2025-04-15,S,2,sticky,oppo,-205.0
2025-04-15,S,2,sticky,t4p,195.0
2025-04-15,S,2,sticky,t8p,395.0
2025-04-15,S,1,base,eod,-205.0
2025-04-15,S,1,base,term,-205.0
2025-04-15,S,1,base,oppo,-205.0
2025-04-15,S,1,base,t4p,-205.0
2025-04-15,S,1,base,t8p,-205.0
2025-04-15,S,1,sticky,eod,-205.0
2025-04-15,S,1,sticky,term,-205.0
2025-04-15,S,1,sticky,oppo,-205.0
2025-04-15,S,1,sticky,t4p,-205.0
2025-04-15,S,1,sticky,t8p,-205.0
2025-04-15,S,1,sticky,eod,-205.0
2025-04-15,S,1,sticky,term,-205.0
2025-04-15,S,1,sticky,oppo,-205.0
2025-04-15,S,1,sticky,t4p,-205.0
2025-04-15,S,1,sticky,t8p,-205.0
2025-04-15,S,1,closec,eod,-205.0
2025-04-15,S,1,closec,term,-205.0
2025-04-15,S,1,closec,oppo,-205.0
2025-04-15,S,1,closec,t4p,-205.0
2025-04-15,S,1,closec,t8p,-205.0
2025-04-16,S,1,sticky,eod,-205.0
2025-04-16,S,1,sticky,term,-205.0
2025-04-16,S,1,sticky,oppo,-205.0
2025-04-16,S,1,sticky,t4p,195.0
2025-04-16,S,1,sticky,t8p,-205.0
2025-04-16,S,1,sticky,eod,-205.0
2025-04-16,S,1,sticky,term,-205.0
2025-04-16,S,1,sticky,oppo,-205.0
2025-04-16,S,1,sticky,t4p,195.0
2025-04-16,S,1,sticky,t8p,-205.0
2025-04-16,S,1,closec,eod,-205.0
2025-04-16,S,1,closec,term,-205.0
2025-04-16,S,1,closec,oppo,-205.0
2025-04-16,S,1,closec,t4p,195.0
2025-04-16,S,1,closec,t8p,395.0
2025-04-17,L,1,base,eod,-205.0
2025-04-17,L,1,base,term,-205.0
2025-04-17,L,1,base,oppo,-205.0
2025-04-17,L,1,base,t4p,-205.0
2025-04-17,L,1,base,t8p,-205.0
2025-04-17,L,1,sticky,eod,-205.0
2025-04-17,L,1,sticky,term,-205.0
2025-04-17,L,1,sticky,oppo,-205.0
2025-04-17,L,1,sticky,t4p,-205.0
2025-04-17,L,1,sticky,t8p,-205.0
2025-04-17,L,1,closec,eod,-205.0
2025-04-17,L,1,closec,term,-205.0
2025-04-17,L,1,closec,oppo,-205.0
2025-04-17,L,1,closec,t4p,-205.0
2025-04-17,L,1,closec,t8p,-205.0
2025-04-17,L,1,base,eod,-205.0
2025-04-17,L,1,base,term,-205.0
2025-04-17,L,1,base,oppo,-205.0
2025-04-17,L,1,base,t4p,195.0
2025-04-17,L,1,base,t8p,395.0
2025-04-17,L,1,sticky,eod,-205.0
2025-04-17,L,1,sticky,term,-205.0
2025-04-17,L,1,sticky,oppo,-205.0
2025-04-17,L,1,sticky,t4p,195.0
2025-04-17,L,1,sticky,t8p,395.0
2025-04-17,L,1,closec,eod,-205.0
2025-04-17,L,1,closec,term,-205.0
2025-04-17,L,1,closec,oppo,-205.0
2025-04-17,L,1,closec,t4p,195.0
2025-04-17,L,1,closec,t8p,395.0
2025-04-17,L,1,sticky,eod,-205.0
2025-04-17,L,1,sticky,term,-205.0
2025-04-17,L,1,sticky,oppo,-205.0
2025-04-17,L,1,sticky,t4p,-205.0
2025-04-17,L,1,sticky,t8p,-205.0
2025-04-17,L,1,closec,eod,-205.0
2025-04-17,L,1,closec,term,-205.0
2025-04-17,L,1,closec,oppo,-205.0
2025-04-17,L,1,closec,t4p,-205.0
2025-04-17,L,1,closec,t8p,-205.0
2025-04-17,L,1,base,eod,-205.0
