Date,dir,stop,target,dist_pts,net
2022-05-26,L,abr1.5,t2x,7.25,-367.5
2022-05-26,L,abr1.5,t3x,7.25,-367.5
2022-05-26,L,abr2.0,eod,9.75,-492.5
2022-05-26,L,abr2.0,t2x,9.75,-492.5
2022-05-26,L,abr2.0,t3x,9.75,-492.5
2022-05-26,L,abr3.0,eod,14.75,-742.5
2022-05-26,L,abr3.0,t2x,14.75,-742.5
2022-05-26,L,abr3.0,t3x,14.75,-742.5
2022-05-26,L,abr4.0,eod,19.5,-730.0
2022-05-26,L,abr4.0,t2x,19.5,-980.0
2022-05-26,L,abr4.0,t3x,19.5,-980.0
2022-05-26,L,adr.10,eod,8.75,-442.5
2022-05-26,L,adr.10,t2x,8.75,-442.5
2022-05-26,L,adr.10,t3x,8.75,-442.5
2022-05-26,L,adr.15,eod,13.25,-667.5
2022-05-26,L,adr.15,t2x,13.25,-667.5
2022-05-26,L,adr.15,t3x,13.25,-667.5
2022-05-26,L,adr.20,eod,17.5,-730.0
2022-05-26,L,adr.20,t2x,17.5,-880.0
2022-05-26,L,adr.20,t3x,17.5,-880.0
2022-05-26,L,adr.30,eod,26.25,-730.0
2022-05-26,L,adr.30,t2x,26.25,-1317.5
2022-05-26,L,adr.30,t3x,26.25,-1317.5
2022-05-26,L,fx4p,eod,4.0,-205.0
2022-05-26,L,fx4p,t2x,4.0,-205.0
2022-05-26,L,fx4p,t3x,4.0,-205.0
2022-05-27,S,abr1.0,eod,3.5,-180.0
2022-05-27,S,abr1.0,t2x,3.5,-180.0
2022-05-27,S,abr1.0,t3x,3.5,-180.0
2022-05-27,S,abr1.5,eod,5.25,-267.5
2022-05-27,S,abr1.5,t2x,5.25,-267.5
2022-05-27,S,abr1.5,t3x,5.25,-267.5
2022-05-27,S,abr2.0,eod,6.75,-342.5
2022-05-27,S,abr2.0,t2x,6.75,-342.5
2022-05-27,S,abr2.0,t3x,6.75,-342.5
2022-05-27,S,abr3.0,eod,10.25,-517.5
2022-05-27,S,abr3.0,t2x,10.25,-517.5
2022-05-27,S,abr3.0,t3x,10.25,-517.5
2022-05-27,S,abr4.0,eod,13.75,-692.5
2022-05-27,S,abr4.0,t2x,13.75,-692.5
2022-05-27,S,abr4.0,t3x,13.75,-692.5
2022-05-27,S,adr.10,eod,8.5,-430.0
2022-05-27,S,adr.10,t2x,8.5,-430.0
2022-05-27,S,adr.10,t3x,8.5,-430.0
2022-05-27,S,adr.15,eod,12.75,-642.5
2022-05-27,S,adr.15,t2x,12.75,-642.5
2022-05-27,S,adr.15,t3x,12.75,-642.5
2022-05-27,S,adr.20,eod,17.25,-867.5
2022-05-27,S,adr.20,t2x,17.25,-867.5
2022-05-27,S,adr.20,t3x,17.25,-867.5
2022-05-27,S,adr.30,eod,25.75,-1292.5
2022-05-27,S,adr.30,t2x,25.75,-1292.5
2022-05-27,S,adr.30,t3x,25.75,-1292.5
2022-05-27,S,fx4p,eod,4.0,-205.0
2022-05-27,S,fx4p,t2x,4.0,-205.0
2022-05-27,S,fx4p,t3x,4.0,-205.0
2022-06-01,S,abr1.0,eod,9.5,-480.0
2022-06-01,S,abr1.0,t2x,9.5,945.0
2022-06-01,S,abr1.0,t3x,9.5,1420.0
2022-06-01,S,abr1.5,eod,14.25,-717.5
2022-06-01,S,abr1.5,t2x,14.25,1420.0
2022-06-01,S,abr1.5,t3x,14.25,-717.5
2022-06-01,S,abr2.0,eod,18.75,-942.5
2022-06-01,S,abr2.0,t2x,18.75,-942.5
2022-06-01,S,abr2.0,t3x,18.75,-942.5
2022-06-01,S,abr3.0,eod,28.25,432.5
2022-06-01,S,abr3.0,t2x,28.25,-1417.5
2022-06-01,S,abr3.0,t3x,28.25,-1417.5
2022-06-01,S,abr4.0,eod,37.75,432.5
2022-06-01,S,abr4.0,t2x,37.75,-1892.5
2022-06-01,S,abr4.0,t3x,37.75,-1892.5
2022-06-01,S,adr.10,eod,8.25,-417.5
2022-06-01,S,adr.10,t2x,8.25,820.0
2022-06-01,S,adr.10,t3x,8.25,1232.5
2022-06-01,S,adr.15,eod,12.5,-630.0
2022-06-01,S,adr.15,t2x,12.5,1245.0
2022-06-01,S,adr.15,t3x,12.5,-630.0
2022-06-01,S,adr.20,eod,16.5,-830.0
2022-06-01,S,adr.20,t2x,16.5,1645.0
2022-06-01,S,adr.20,t3x,16.5,-830.0
2022-06-01,S,adr.30,eod,24.75,432.5
2022-06-01,S,adr.30,t2x,24.75,-1242.5
2022-06-01,S,adr.30,t3x,24.75,-1242.5
2022-06-01,S,fx4p,eod,4.0,-205.0
2022-06-01,S,fx4p,t2x,4.0,395.0
2022-06-01,S,fx4p,t3x,4.0,595.0
2022-06-02,L,abr1.0,eod,12.5,3720.0
2022-06-02,L,abr1.0,t2x,12.5,1245.0
2022-06-02,L,abr1.0,t3x,12.5,1870.0
2022-06-02,L,abr1.5,eod,18.75,3720.0
2022-06-02,L,abr1.5,t2x,18.75,1870.0
2022-06-02,L,abr1.5,t3x,18.75,2807.5
2022-06-02,L,abr2.0,eod,25.0,3720.0
2022-06-02,L,abr2.0,t2x,25.0,2495.0
2022-06-02,L,abr2.0,t3x,25.0,3745.0
2022-06-02,L,abr3.0,eod,37.25,3720.0
2022-06-02,L,abr3.0,t2x,37.25,3720.0
2022-06-02,L,abr3.0,t3x,37.25,-1867.5
2022-06-02,L,abr4.0,eod,49.75,3720.0
2022-06-02,L,abr4.0,t2x,49.75,-2492.5
2022-06-02,L,abr4.0,t3x,49.75,-2492.5
2022-06-02,L,adr.10,eod,7.75,3720.0
2022-06-02,L,adr.10,t2x,7.75,770.0
2022-06-02,L,adr.10,t3x,7.75,1157.5
2022-06-02,L,adr.15,eod,11.75,3720.0
2022-06-02,L,adr.15,t2x,11.75,1170.0
2022-06-02,L,adr.15,t3x,11.75,1757.5
2022-06-02,L,adr.20,eod,15.75,3720.0
2022-06-02,L,adr.20,t2x,15.75,1570.0
2022-06-02,L,adr.20,t3x,15.75,2357.5
2022-06-02,L,adr.30,eod,23.5,3720.0
2022-06-02,L,adr.30,t2x,23.5,2345.0
2022-06-02,L,adr.30,t3x,23.5,3520.0
2022-06-02,L,fx4p,eod,4.0,3720.0
2022-06-02,L,fx4p,t2x,4.0,395.0
2022-06-02,L,fx4p,t3x,4.0,595.0
2022-06-02,L,abr1.0,eod,8.5,2732.5
2022-06-02,L,abr1.0,t2x,8.5,845.0
2022-06-02,L,abr1.0,t3x,8.5,1270.0
2022-06-02,L,abr1.5,eod,12.75,2732.5
2022-06-02,L,abr1.5,t2x,12.75,1270.0
2022-06-02,L,abr1.5,t3x,12.75,1907.5
2022-06-02,L,abr2.0,eod,17.0,2732.5
2022-06-02,L,abr2.0,t2x,17.0,1695.0
2022-06-02,L,abr2.0,t3x,17.0,2545.0
2022-06-02,L,abr3.0,eod,25.5,2732.5
2022-06-02,L,abr3.0,t2x,25.5,2545.0
2022-06-02,L,abr3.0,t3x,25.5,-1280.0
2022-06-02,L,abr4.0,eod,34.0,2732.5
2022-06-02,L,abr4.0,t2x,34.0,-1705.0
2022-06-02,L,abr4.0,t3x,34.0,-1705.0
2022-06-02,L,adr.10,eod,7.75,2732.5
2022-06-02,L,adr.10,t2x,7.75,770.0
2022-06-02,L,adr.10,t3x,7.75,1157.5
2022-06-02,L,adr.15,eod,11.75,2732.5
2022-06-02,L,adr.15,t2x,11.75,1170.0
2022-06-02,L,adr.15,t3x,11.75,1757.5
2022-06-02,L,adr.20,eod,15.75,2732.5
2022-06-02,L,adr.20,t2x,15.75,1570.0
2022-06-02,L,adr.20,t3x,15.75,2357.5
2022-06-02,L,adr.30,eod,23.5,2732.5
2022-06-02,L,adr.30,t2x,23.5,2345.0
2022-06-02,L,adr.30,t3x,23.5,-1180.0
2022-06-02,L,fx4p,eod,4.0,2732.5
2022-06-02,L,fx4p,t2x,4.0,395.0
2022-06-02,L,fx4p,t3x,4.0,595.0
2022-06-06,L,abr1.0,eod,8.0,-405.0
2022-06-06,L,abr1.0,t2x,8.0,-405.0
2022-06-06,L,abr1.0,t3x,8.0,-405.0
2022-06-06,L,abr1.5,eod,12.25,-617.5
2022-06-06,L,abr1.5,t2x,12.25,-617.5
2022-06-06,L,abr1.5,t3x,12.25,-617.5
2022-06-06,L,abr2.0,eod,16.25,-817.5
2022-06-06,L,abr2.0,t2x,16.25,-817.5
2022-06-06,L,abr2.0,t3x,16.25,-817.5
2022-06-06,L,abr3.0,eod,24.5,-1230.0
2022-06-06,L,abr3.0,t2x,24.5,-1230.0
2022-06-06,L,abr3.0,t3x,24.5,-1230.0
2022-06-06,L,abr4.0,eod,32.5,-1630.0
2022-06-06,L,abr4.0,t2x,32.5,-1630.0
2022-06-06,L,abr4.0,t3x,32.5,-1630.0
2022-06-06,L,adr.10,eod,7.25,-367.5
2022-06-06,L,adr.10,t2x,7.25,-367.5
2022-06-06,L,adr.10,t3x,7.25,-367.5
2022-06-06,L,adr.15,eod,11.0,-555.0
2022-06-06,L,adr.15,t2x,11.0,-555.0
2022-06-06,L,adr.15,t3x,11.0,-555.0
2022-06-06,L,adr.20,eod,14.75,-742.5
2022-06-06,L,adr.20,t2x,14.75,-742.5
2022-06-06,L,adr.20,t3x,14.75,-742.5
2022-06-06,L,adr.30,eod,22.0,-1105.0
2022-06-06,L,adr.30,t2x,22.0,-1105.0
2022-06-06,L,adr.30,t3x,22.0,-1105.0
2022-06-06,L,fx4p,eod,4.0,-205.0
2022-06-06,L,fx4p,t2x,4.0,-205.0
2022-06-06,L,fx4p,t3x,4.0,-205.0
2022-06-09,S,abr1.0,eod,8.25,-417.5
2022-06-09,S,abr1.0,t2x,8.25,-417.5
2022-06-09,S,abr1.0,t3x,8.25,-417.5
2022-06-09,S,abr1.5,eod,12.5,-630.0
2022-06-09,S,abr1.5,t2x,12.5,-630.0
2022-06-09,S,abr1.5,t3x,12.5,-630.0
2022-06-09,S,abr2.0,eod,16.5,-830.0
2022-06-09,S,abr2.0,t2x,16.5,-830.0
2022-06-09,S,abr2.0,t3x,16.5,-830.0
2022-06-09,S,abr3.0,eod,24.75,3620.0
2022-06-09,S,abr3.0,t2x,24.75,2470.0
2022-06-09,S,abr3.0,t3x,24.75,3707.5
2022-06-09,S,abr4.0,eod,33.0,3620.0
2022-06-09,S,abr4.0,t2x,33.0,3295.0
2022-06-09,S,abr4.0,t3x,33.0,-1655.0
2022-06-09,S,adr.10,eod,7.0,-355.0
2022-06-09,S,adr.10,t2x,7.0,-355.0
2022-06-09,S,adr.10,t3x,7.0,-355.0
2022-06-09,S,adr.15,eod,10.5,-530.0
2022-06-09,S,adr.15,t2x,10.5,-530.0
2022-06-09,S,adr.15,t3x,10.5,-530.0
2022-06-09,S,adr.20,eod,14.0,-705.0
2022-06-09,S,adr.20,t2x,14.0,-705.0
2022-06-09,S,adr.20,t3x,14.0,-705.0
2022-06-09,S,adr.30,eod,21.0,3620.0
2022-06-09,S,adr.30,t2x,21.0,2095.0
2022-06-09,S,adr.30,t3x,21.0,3145.0
2022-06-09,S,fx4p,eod,4.0,-205.0
2022-06-09,S,fx4p,t2x,4.0,-205.0
2022-06-09,S,fx4p,t3x,4.0,-205.0
2022-06-13,L,abr1.0,eod,12.5,-630.0
2022-06-13,L,abr1.0,t2x,12.5,-630.0
2022-06-13,L,abr1.0,t3x,12.5,-630.0
2022-06-13,L,abr1.5,eod,18.75,-942.5
2022-06-13,L,abr1.5,t2x,18.75,-942.5
2022-06-13,L,abr1.5,t3x,18.75,-942.5
2022-06-13,L,abr2.0,eod,25.0,-1255.0
2022-06-13,L,abr2.0,t2x,25.0,-1255.0
2022-06-13,L,abr2.0,t3x,25.0,-1255.0
2022-06-13,L,abr3.0,eod,37.25,-1867.5
2022-06-13,L,abr3.0,t2x,37.25,-1867.5
2022-06-13,L,abr3.0,t3x,37.25,-1867.5
2022-06-13,L,abr4.0,eod,49.75,-2492.5
2022-06-13,L,abr4.0,t2x,49.75,-2492.5
2022-06-13,L,abr4.0,t3x,49.75,-2492.5
2022-06-13,L,adr.10,eod,7.0,-355.0
2022-06-13,L,adr.10,t2x,7.0,-355.0
2022-06-13,L,adr.10,t3x,7.0,-355.0
2022-06-13,L,adr.15,eod,10.5,-530.0
2022-06-13,L,adr.15,t2x,10.5,-530.0
2022-06-13,L,adr.15,t3x,10.5,-530.0
2022-06-13,L,adr.20,eod,14.0,-705.0
2022-06-13,L,adr.20,t2x,14.0,-705.0
2022-06-13,L,adr.20,t3x,14.0,-705.0
2022-06-13,L,adr.30,eod,21.0,-1055.0
2022-06-13,L,adr.30,t2x,21.0,-1055.0
2022-06-13,L,adr.30,t3x,21.0,-1055.0
2022-06-13,L,fx4p,eod,4.0,-205.0
2022-06-13,L,fx4p,t2x,4.0,-205.0
2022-06-13,L,fx4p,t3x,4.0,-205.0
2022-06-14,S,abr1.0,eod,11.75,-592.5
2022-06-14,S,abr1.0,t2x,11.75,1170.0
2022-06-14,S,abr1.0,t3x,11.75,-592.5
2022-06-14,S,abr1.5,eod,17.75,895.0
2022-06-14,S,abr1.5,t2x,17.75,1770.0
2022-06-14,S,abr1.5,t3x,17.75,-892.5
2022-06-14,S,abr2.0,eod,23.75,895.0
2022-06-14,S,abr2.0,t2x,23.75,-1192.5
2022-06-14,S,abr2.0,t3x,23.75,-1192.5
2022-06-14,S,abr3.0,eod,35.5,895.0
2022-06-14,S,abr3.0,t2x,35.5,-1780.0
2022-06-14,S,abr3.0,t3x,35.5,-1780.0
2022-06-14,S,abr4.0,eod,47.5,895.0
2022-06-14,S,abr4.0,t2x,47.5,-2380.0
2022-06-14,S,abr4.0,t3x,47.5,-2380.0
2022-06-14,S,adr.10,eod,7.5,-380.0
2022-06-14,S,adr.10,t2x,7.5,745.0
2022-06-14,S,adr.10,t3x,7.5,1120.0
2022-06-14,S,adr.15,eod,11.5,-580.0
2022-06-14,S,adr.15,t2x,11.5,1145.0
2022-06-14,S,adr.15,t3x,11.5,-580.0
2022-06-14,S,adr.20,eod,15.25,895.0
2022-06-14,S,adr.20,t2x,15.25,1520.0
2022-06-14,S,adr.20,t3x,15.25,-767.5
2022-06-14,S,adr.30,eod,22.75,895.0
2022-06-14,S,adr.30,t2x,22.75,-1142.5
2022-06-14,S,adr.30,t3x,22.75,-1142.5
2022-06-14,S,fx4p,eod,4.0,-205.0
2022-06-14,S,fx4p,t2x,4.0,395.0
2022-06-14,S,fx4p,t3x,4.0,595.0
2022-06-17,L,abr1.0,eod,13.75,557.5
2022-06-17,L,abr1.0,t2x,13.75,1370.0
2022-06-17,L,abr1.0,t3x,13.75,-692.5
2022-06-17,L,abr1.5,eod,20.75,557.5
2022-06-17,L,abr1.5,t2x,20.75,-1042.5
2022-06-17,L,abr1.5,t3x,20.75,-1042.5
2022-06-17,L,abr2.0,eod,27.5,557.5
2022-06-17,L,abr2.0,t2x,27.5,-1380.0
2022-06-17,L,abr2.0,t3x,27.5,-1380.0
2022-06-17,L,abr3.0,eod,41.5,557.5
2022-06-17,L,abr3.0,t2x,41.5,-2080.0
2022-06-17,L,abr3.0,t3x,41.5,-2080.0
2022-06-17,L,abr4.0,eod,55.25,557.5
2022-06-17,L,abr4.0,t2x,55.25,-2767.5
2022-06-17,L,abr4.0,t3x,55.25,-2767.5
2022-06-17,L,adr.10,eod,7.5,-380.0
2022-06-17,L,adr.10,t2x,7.5,-380.0
2022-06-17,L,adr.10,t3x,7.5,-380.0
2022-06-17,L,adr.15,eod,11.5,557.5
2022-06-17,L,adr.15,t2x,11.5,1145.0
2022-06-17,L,adr.15,t3x,11.5,1720.0
2022-06-17,L,adr.20,eod,15.25,557.5
2022-06-17,L,adr.20,t2x,15.25,1520.0
2022-06-17,L,adr.20,t3x,15.25,-767.5
2022-06-17,L,adr.30,eod,22.75,557.5
2022-06-17,L,adr.30,t2x,22.75,-1142.5
2022-06-17,L,adr.30,t3x,22.75,-1142.5
2022-06-17,L,fx4p,eod,4.0,-205.0
2022-06-17,L,fx4p,t2x,4.0,-205.0
2022-06-17,L,fx4p,t3x,4.0,-205.0
2022-06-22,L,abr1.0,eod,7.75,-392.5
2022-06-22,L,abr1.0,t2x,7.75,-392.5
2022-06-22,L,abr1.0,t3x,7.75,-392.5
2022-06-22,L,abr1.5,eod,11.75,-592.5
2022-06-22,L,abr1.5,t2x,11.75,-592.5
2022-06-22,L,abr1.5,t3x,11.75,-592.5
2022-06-22,L,abr2.0,eod,15.75,-792.5
2022-06-22,L,abr2.0,t2x,15.75,-792.5
2022-06-22,L,abr2.0,t3x,15.75,-792.5
2022-06-22,L,abr3.0,eod,23.5,-1180.0
2022-06-22,L,abr3.0,t2x,23.5,-1180.0
2022-06-22,L,abr3.0,t3x,23.5,-1180.0
2022-06-22,L,abr4.0,eod,31.25,-930.0
2022-06-22,L,abr4.0,t2x,31.25,-1567.5
2022-06-22,L,abr4.0,t3x,31.25,-1567.5
2022-06-22,L,adr.10,eod,7.25,-367.5
2022-06-22,L,adr.10,t2x,7.25,-367.5
2022-06-22,L,adr.10,t3x,7.25,-367.5
2022-06-22,L,adr.15,eod,10.75,-542.5
2022-06-22,L,adr.15,t2x,10.75,-542.5
2022-06-22,L,adr.15,t3x,10.75,-542.5
2022-06-22,L,adr.20,eod,14.25,-717.5
2022-06-22,L,adr.20,t2x,14.25,-717.5
2022-06-22,L,adr.20,t3x,14.25,-717.5
2022-06-22,L,adr.30,eod,21.5,-1080.0
2022-06-22,L,adr.30,t2x,21.5,-1080.0
2022-06-22,L,adr.30,t3x,21.5,-1080.0
2022-06-22,L,fx4p,eod,4.0,-205.0
2022-06-22,L,fx4p,t2x,4.0,395.0
2022-06-22,L,fx4p,t3x,4.0,-205.0
2022-06-28,S,abr1.0,eod,7.25,-367.5
2022-06-28,S,abr1.0,t2x,7.25,-367.5
2022-06-28,S,abr1.0,t3x,7.25,-367.5
2022-06-28,S,abr1.5,eod,10.75,1820.0
2022-06-28,S,abr1.5,t2x,10.75,1070.0
2022-06-28,S,abr1.5,t3x,10.75,1607.5
2022-06-28,S,abr2.0,eod,14.25,1820.0
2022-06-28,S,abr2.0,t2x,14.25,1420.0
2022-06-28,S,abr2.0,t3x,14.25,-717.5
2022-06-28,S,abr3.0,eod,21.5,1820.0
2022-06-28,S,abr3.0,t2x,21.5,-1080.0
2022-06-28,S,abr3.0,t3x,21.5,-1080.0
2022-06-28,S,abr4.0,eod,28.75,1820.0
2022-06-28,S,abr4.0,t2x,28.75,-1442.5
2022-06-28,S,abr4.0,t3x,28.75,-1442.5
2022-06-28,S,adr.10,eod,6.75,-342.5
2022-06-28,S,adr.10,t2x,6.75,-342.5
2022-06-28,S,adr.10,t3x,6.75,-342.5
2022-06-28,S,adr.15,eod,10.25,1820.0
2022-06-28,S,adr.15,t2x,10.25,1020.0
2022-06-28,S,adr.15,t3x,10.25,1532.5
2022-06-28,S,adr.20,eod,13.5,1820.0
2022-06-28,S,adr.20,t2x,13.5,1345.0
2022-06-28,S,adr.20,t3x,13.5,-680.0
2022-06-28,S,adr.30,eod,20.5,1820.0
2022-06-28,S,adr.30,t2x,20.5,-1030.0
2022-06-28,S,adr.30,t3x,20.5,-1030.0
2022-06-28,S,fx4p,eod,4.0,-205.0
2022-06-28,S,fx4p,t2x,4.0,-205.0
2022-06-28,S,fx4p,t3x,4.0,-205.0
2022-06-28,S,abr1.0,eod,6.0,-305.0
2022-06-28,S,abr1.0,t2x,6.0,-305.0
2022-06-28,S,abr1.0,t3x,6.0,-305.0
2022-06-28,S,abr1.5,eod,9.0,1157.5
2022-06-28,S,abr1.5,t2x,9.0,895.0
2022-06-28,S,abr1.5,t3x,9.0,-455.0
2022-06-28,S,abr2.0,eod,12.0,1157.5
2022-06-28,S,abr2.0,t2x,12.0,1195.0
2022-06-28,S,abr2.0,t3x,12.0,-605.0
2022-06-28,S,abr3.0,eod,17.75,1157.5
2022-06-28,S,abr3.0,t2x,17.75,-892.5
2022-06-28,S,abr3.0,t3x,17.75,-892.5
2022-06-28,S,abr4.0,eod,23.75,1157.5
2022-06-28,S,abr4.0,t2x,23.75,-1192.5
2022-06-28,S,abr4.0,t3x,23.75,-1192.5
2022-06-28,S,adr.10,eod,6.75,-342.5
2022-06-28,S,adr.10,t2x,6.75,-342.5
2022-06-28,S,adr.10,t3x,6.75,-342.5
2022-06-28,S,adr.15,eod,10.25,1157.5
2022-06-28,S,adr.15,t2x,10.25,1020.0
2022-06-28,S,adr.15,t3x,10.25,-517.5
2022-06-28,S,adr.20,eod,13.5,1157.5
2022-06-28,S,adr.20,t2x,13.5,-680.0
2022-06-28,S,adr.20,t3x,13.5,-680.0
2022-06-28,S,adr.30,eod,20.5,1157.5
2022-06-28,S,adr.30,t2x,20.5,-1030.0
2022-06-28,S,adr.30,t3x,20.5,-1030.0
2022-06-28,S,fx4p,eod,4.0,-205.0
2022-06-28,S,fx4p,t2x,4.0,-205.0
2022-06-28,S,fx4p,t3x,4.0,-205.0
2022-07-14,L,abr1.0,eod,9.75,-492.5
2022-07-14,L,abr1.0,t2x,9.75,-492.5
2022-07-14,L,abr1.0,t3x,9.75,-492.5
2022-07-14,L,abr1.5,eod,14.75,2095.0
2022-07-14,L,abr1.5,t2x,14.75,1470.0
2022-07-14,L,abr1.5,t3x,14.75,2207.5
2022-07-14,L,abr2.0,eod,19.5,2095.0
2022-07-14,L,abr2.0,t2x,19.5,1945.0
2022-07-14,L,abr2.0,t3x,19.5,-980.0
2022-07-14,L,abr3.0,eod,29.5,2095.0
2022-07-14,L,abr3.0,t2x,29.5,-1480.0
2022-07-14,L,abr3.0,t3x,29.5,-1480.0
2022-07-14,L,abr4.0,eod,39.25,2095.0
2022-07-14,L,abr4.0,t2x,39.25,-1967.5
2022-07-14,L,abr4.0,t3x,39.25,-1967.5
2022-07-14,L,adr.10,eod,6.0,-305.0
2022-07-14,L,adr.10,t2x,6.0,-305.0
2022-07-14,L,adr.10,t3x,6.0,-305.0
2022-07-14,L,adr.15,eod,9.25,-467.5
2022-07-14,L,adr.15,t2x,9.25,-467.5
2022-07-14,L,adr.15,t3x,9.25,-467.5
2022-07-14,L,adr.20,eod,12.25,2095.0
2022-07-14,L,adr.20,t2x,12.25,1220.0
2022-07-14,L,adr.20,t3x,12.25,1832.5
2022-07-14,L,adr.30,eod,18.25,2095.0
2022-07-14,L,adr.30,t2x,18.25,1820.0
2022-07-14,L,adr.30,t3x,18.25,-917.5
2022-07-14,L,fx4p,eod,4.0,-205.0
2022-07-14,L,fx4p,t2x,4.0,-205.0
2022-07-14,L,fx4p,t3x,4.0,-205.0
2022-07-14,L,abr1.0,eod,8.5,-430.0
2022-07-14,L,abr1.0,t2x,8.5,-430.0
2022-07-14,L,abr1.0,t3x,8.5,-430.0
2022-07-14,L,abr1.5,eod,12.75,-642.5
2022-07-14,L,abr1.5,t2x,12.75,-642.5
2022-07-14,L,abr1.5,t3x,12.75,-642.5
2022-07-14,L,abr2.0,eod,17.25,-867.5
2022-07-14,L,abr2.0,t2x,17.25,-867.5
2022-07-14,L,abr2.0,t3x,17.25,-867.5
2022-07-14,L,abr3.0,eod,25.75,-1292.5
2022-07-14,L,abr3.0,t2x,25.75,-1292.5
2022-07-14,L,abr3.0,t3x,25.75,-1292.5
2022-07-14,L,abr4.0,eod,34.25,1307.5
2022-07-14,L,abr4.0,t2x,34.25,-1717.5
2022-07-14,L,abr4.0,t3x,34.25,-1717.5
2022-07-14,L,adr.10,eod,6.0,-305.0
2022-07-14,L,adr.10,t2x,6.0,-305.0
2022-07-14,L,adr.10,t3x,6.0,-305.0
2022-07-14,L,adr.15,eod,9.25,-467.5
2022-07-14,L,adr.15,t2x,9.25,-467.5
2022-07-14,L,adr.15,t3x,9.25,-467.5
2022-07-14,L,adr.20,eod,12.25,-617.5
2022-07-14,L,adr.20,t2x,12.25,-617.5
2022-07-14,L,adr.20,t3x,12.25,-617.5
2022-07-14,L,adr.30,eod,18.25,-917.5
2022-07-14,L,adr.30,t2x,18.25,-917.5
2022-07-14,L,adr.30,t3x,18.25,-917.5
2022-07-14,L,fx4p,eod,4.0,-205.0
2022-07-14,L,fx4p,t2x,4.0,-205.0
2022-07-14,L,fx4p,t3x,4.0,-205.0
2022-07-15,L,abr1.0,eod,5.0,-255.0
2022-07-15,L,abr1.0,t2x,5.0,-255.0
2022-07-15,L,abr1.0,t3x,5.0,-255.0
2022-07-15,L,abr1.5,eod,7.25,582.5
2022-07-15,L,abr1.5,t2x,7.25,720.0
2022-07-15,L,abr1.5,t3x,7.25,-367.5
2022-07-15,L,abr2.0,eod,9.75,582.5
2022-07-15,L,abr2.0,t2x,9.75,-492.5
2022-07-15,L,abr2.0,t3x,9.75,-492.5
2022-07-15,L,abr3.0,eod,14.5,582.5
2022-07-15,L,abr3.0,t2x,14.5,-730.0
2022-07-15,L,abr3.0,t3x,14.5,-730.0
2022-07-15,L,abr4.0,eod,19.5,582.5
2022-07-15,L,abr4.0,t2x,19.5,-980.0
2022-07-15,L,abr4.0,t3x,19.5,-980.0
2022-07-15,L,adr.10,eod,6.0,582.5
2022-07-15,L,adr.10,t2x,6.0,595.0
2022-07-15,L,adr.10,t3x,6.0,-305.0
2022-07-15,L,adr.15,eod,9.0,582.5
2022-07-15,L,adr.15,t2x,9.0,-455.0
2022-07-15,L,adr.15,t3x,9.0,-455.0
2022-07-15,L,adr.20,eod,12.0,582.5
2022-07-15,L,adr.20,t2x,12.0,-605.0
2022-07-15,L,adr.20,t3x,12.0,-605.0
2022-07-15,L,adr.30,eod,18.0,582.5
2022-07-15,L,adr.30,t2x,18.0,-905.0
2022-07-15,L,adr.30,t3x,18.0,-905.0
2022-07-15,L,fx4p,eod,4.0,-205.0
2022-07-15,L,fx4p,t2x,4.0,-205.0
2022-07-15,L,fx4p,t3x,4.0,-205.0
2022-07-18,S,abr1.0,eod,6.0,1145.0
2022-07-18,S,abr1.0,t2x,6.0,595.0
2022-07-18,S,abr1.0,t3x,6.0,895.0
2022-07-18,S,abr1.5,eod,9.0,1145.0
2022-07-18,S,abr1.5,t2x,9.0,895.0
2022-07-18,S,abr1.5,t3x,9.0,1345.0
2022-07-18,S,abr2.0,eod,11.75,1145.0
2022-07-18,S,abr2.0,t2x,11.75,1170.0
2022-07-18,S,abr2.0,t3x,11.75,1757.5
2022-07-18,S,abr3.0,eod,17.75,1145.0
2022-07-18,S,abr3.0,t2x,17.75,1770.0
2022-07-18,S,abr3.0,t3x,17.75,-892.5
2022-07-18,S,abr4.0,eod,23.75,1145.0
2022-07-18,S,abr4.0,t2x,23.75,-1192.5
2022-07-18,S,abr4.0,t3x,23.75,-1192.5
2022-07-18,S,adr.10,eod,5.75,1145.0
2022-07-18,S,adr.10,t2x,5.75,570.0
2022-07-18,S,adr.10,t3x,5.75,857.5
2022-07-18,S,adr.15,eod,8.5,1145.0
2022-07-18,S,adr.15,t2x,8.5,845.0
2022-07-18,S,adr.15,t3x,8.5,1270.0
2022-07-18,S,adr.20,eod,11.5,1145.0
2022-07-18,S,adr.20,t2x,11.5,1145.0
2022-07-18,S,adr.20,t3x,11.5,1720.0
2022-07-18,S,adr.30,eod,17.0,1145.0
2022-07-18,S,adr.30,t2x,17.0,1695.0
2022-07-18,S,adr.30,t3x,17.0,-855.0
2022-07-18,S,fx4p,eod,4.0,1145.0
2022-07-18,S,fx4p,t2x,4.0,395.0
2022-07-18,S,fx4p,t3x,4.0,595.0
2022-07-21,L,abr1.0,eod,4.5,-230.0
2022-07-21,L,abr1.0,t2x,4.5,-230.0
2022-07-21,L,abr1.0,t3x,4.5,-230.0
2022-07-21,L,abr1.5,eod,6.5,-330.0
2022-07-21,L,abr1.5,t2x,6.5,-330.0
2022-07-21,L,abr1.5,t3x,6.5,-330.0
2022-07-21,L,abr2.0,eod,8.75,-442.5
