entry_id,Date,dir,hh,retest,stop,net,er10,mchan
2025-05-21_56S2,2025-05-21,S,13,8,5p,-255.0,0.19,4
2025-05-21_56S2,2025-05-21,S,13,8,6p,-305.0,0.19,4
2025-05-21_56S2,2025-05-21,S,13,8,sb1,1382.5,0.19,4
2025-05-22_15L2,2025-05-22,L,09,2,3p,-155.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,2,4p,-205.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,2,5p,-255.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,2,6p,-305.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,2,sb1,-542.5,0.298,1
2025-05-22_15L2,2025-05-22,L,09,4,3p,-155.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,4,4p,-205.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,4,5p,-255.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,4,6p,-305.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,4,sb1,-517.5,0.298,1
2025-05-22_15L2,2025-05-22,L,09,6,3p,-155.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,6,4p,-205.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,6,5p,-255.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,6,6p,-305.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,6,sb1,-492.5,0.298,1
2025-05-22_15L2,2025-05-22,L,09,8,3p,-155.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,8,4p,-205.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,8,5p,-255.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,8,6p,-305.0,0.298,1
2025-05-22_15L2,2025-05-22,L,09,8,sb1,-467.5,0.298,1
2025-05-27_24L2,2025-05-27,L,10,2,3p,1482.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,2,4p,1482.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,2,5p,1482.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,2,6p,1482.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,2,sb1,1482.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,4,3p,1507.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,4,4p,1507.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,4,5p,1507.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,4,6p,1507.5,0.463,4
2025-05-27_24L2,2025-05-27,L,10,4,sb1,1507.5,0.463,4
2025-05-27_29L2,2025-05-27,L,10,2,3p,1257.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,2,4p,1257.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,2,5p,1257.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,2,6p,1257.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,2,sb1,1257.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,4,3p,1282.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,4,4p,1282.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,4,5p,1282.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,4,6p,1282.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,4,sb1,1282.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,6,3p,1307.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,6,4p,1307.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,6,5p,1307.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,6,6p,1307.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,6,sb1,1307.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,8,3p,1332.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,8,4p,1332.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,8,5p,1332.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,8,6p,1332.5,0.571,0
2025-05-27_29L2,2025-05-27,L,10,8,sb1,1332.5,0.571,0
2025-05-27_46L2,2025-05-27,L,12,2,3p,-155.0,0.36,2
2025-05-27_46L2,2025-05-27,L,12,2,4p,632.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,2,5p,632.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,2,6p,632.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,2,sb1,-167.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,4,3p,-155.0,0.36,2
2025-05-27_46L2,2025-05-27,L,12,4,4p,657.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,4,5p,657.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,4,6p,657.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,4,sb1,-142.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,6,3p,682.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,6,4p,682.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,6,5p,682.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,6,6p,682.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,6,sb1,-117.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,8,3p,707.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,8,4p,707.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,8,5p,707.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,8,6p,707.5,0.36,2
2025-05-27_46L2,2025-05-27,L,12,8,sb1,-92.5,0.36,2
2025-05-27_60L2,2025-05-27,L,13,2,3p,-155.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,2,4p,-205.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,2,5p,-255.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,2,6p,-305.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,2,sb1,-167.5,0.273,0
2025-05-27_60L2,2025-05-27,L,13,4,3p,-155.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,4,4p,-205.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,4,5p,-255.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,4,6p,-305.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,4,sb1,-142.5,0.273,0
2025-05-27_60L2,2025-05-27,L,13,6,3p,-155.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,6,4p,-205.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,6,5p,-255.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,6,6p,-305.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,6,sb1,-117.5,0.273,0
2025-05-27_60L2,2025-05-27,L,13,8,3p,-155.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,8,4p,-205.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,8,5p,-255.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,8,6p,-305.0,0.273,0
2025-05-27_60L2,2025-05-27,L,13,8,sb1,-92.5,0.273,0
2025-05-28_43L2,2025-05-28,L,12,2,3p,-155.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,2,4p,-205.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,2,5p,-255.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,2,6p,-305.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,2,sb1,-205.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,4,3p,-155.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,4,4p,-205.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,4,5p,-255.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,4,6p,-305.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,4,sb1,-180.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,6,3p,-155.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,6,4p,-205.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,6,5p,-255.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,6,6p,-305.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,6,sb1,-155.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,8,3p,-155.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,8,4p,-205.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,8,5p,-255.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,8,6p,-305.0,0.289,0
2025-05-28_43L2,2025-05-28,L,12,8,sb1,-130.0,0.289,0
2025-05-29_23L2,2025-05-29,L,10,2,3p,-155.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,2,4p,-205.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,2,5p,-255.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,2,6p,-305.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,2,sb1,-280.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,4,3p,-155.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,4,4p,-205.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,4,5p,-255.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,4,6p,-305.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,4,sb1,-255.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,6,3p,-155.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,6,4p,-205.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,6,5p,-255.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,6,6p,-305.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,6,sb1,-230.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,8,3p,-155.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,8,4p,-205.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,8,5p,-255.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,8,6p,-305.0,0.217,0
2025-05-29_23L2,2025-05-29,L,10,8,sb1,-205.0,0.217,0
2025-05-30_46S2,2025-05-30,S,12,2,3p,-155.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,2,4p,-205.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,2,5p,-255.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,2,6p,-305.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,2,sb1,-280.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,4,3p,-155.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,4,4p,-205.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,4,5p,-255.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,4,6p,-305.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,4,sb1,-255.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,6,3p,-155.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,6,4p,-205.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,6,5p,-255.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,6,6p,-305.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,6,sb1,-230.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,8,3p,-155.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,8,4p,-205.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,8,5p,-255.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,8,6p,-305.0,0.111,0
2025-05-30_46S2,2025-05-30,S,12,8,sb1,-205.0,0.111,0
2025-06-03_44L2,2025-06-03,L,12,2,3p,-155.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,2,4p,-205.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,2,5p,-255.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,2,6p,-305.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,2,sb1,-155.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,4,3p,-155.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,4,4p,-205.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,4,5p,-255.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,4,6p,-305.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,4,sb1,-130.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,6,3p,-155.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,6,4p,-205.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,6,5p,-255.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,6,6p,-305.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,6,sb1,-105.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,8,3p,-155.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,8,4p,-205.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,8,5p,-255.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,8,6p,-305.0,0.444,3
2025-06-03_44L2,2025-06-03,L,12,8,sb1,-80.0,0.444,3
2025-06-05_65S2,2025-06-05,S,13,2,3p,-155.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,2,4p,-205.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,2,5p,1145.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,2,6p,1145.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,2,sb1,1145.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,4,3p,-155.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,4,4p,-205.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,4,5p,1170.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,4,6p,1170.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,4,sb1,1170.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,6,3p,-155.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,6,4p,1195.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,6,5p,1195.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,6,6p,1195.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,6,sb1,1195.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,8,3p,-155.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,8,4p,1220.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,8,5p,1220.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,8,6p,1220.0,0.161,1
2025-06-05_65S2,2025-06-05,S,13,8,sb1,1220.0,0.161,1
2025-06-05_78S2,2025-06-05,S,14,2,3p,-155.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,2,4p,-205.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,2,5p,-255.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,2,6p,-305.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,2,sb1,-305.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,4,3p,-155.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,4,4p,-205.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,4,5p,-255.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,4,6p,-305.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,4,sb1,-280.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,6,3p,-155.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,6,4p,-205.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,6,5p,-255.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,6,6p,-305.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,6,sb1,-255.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,8,3p,-155.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,8,4p,-205.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,8,5p,-255.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,8,6p,-305.0,0.21,2
2025-06-05_78S2,2025-06-05,S,14,8,sb1,-230.0,0.21,2
2025-06-06_11S2,2025-06-06,S,09,2,3p,-155.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,2,4p,-205.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,2,5p,-255.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,2,6p,-305.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,2,sb1,-280.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,4,3p,-155.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,4,4p,-205.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,4,5p,-255.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,4,6p,-305.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,4,sb1,-255.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,6,3p,-155.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,6,4p,-205.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,6,5p,-255.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,6,6p,-305.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,6,sb1,-230.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,8,3p,-155.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,8,4p,-205.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,8,5p,-255.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,8,6p,-305.0,0.252,0
2025-06-06_11S2,2025-06-06,S,09,8,sb1,-205.0,0.252,0
2025-06-10_78L2,2025-06-10,L,14,2,3p,-105.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,2,4p,-105.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,2,5p,-105.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,2,6p,-105.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,2,sb1,-105.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,4,3p,-80.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,4,4p,-80.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,4,5p,-80.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,4,6p,-80.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,4,sb1,-80.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,6,3p,-55.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,6,4p,-55.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,6,5p,-55.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,6,6p,-55.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,6,sb1,-55.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,8,3p,-30.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,8,4p,-30.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,8,5p,-30.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,8,6p,-30.0,0.019,1
2025-06-10_78L2,2025-06-10,L,14,8,sb1,-30.0,0.019,1
2025-06-11_8L2,2025-06-11,L,09,2,3p,-155.0,,2
2025-06-11_8L2,2025-06-11,L,09,2,4p,-205.0,,2
2025-06-11_8L2,2025-06-11,L,09,2,5p,-255.0,,2
2025-06-11_8L2,2025-06-11,L,09,2,6p,-305.0,,2
2025-06-11_8L2,2025-06-11,L,09,2,sb1,-280.0,,2
2025-06-11_8L2,2025-06-11,L,09,4,3p,-155.0,,2
2025-06-11_8L2,2025-06-11,L,09,4,4p,-205.0,,2
2025-06-11_8L2,2025-06-11,L,09,4,5p,-255.0,,2
2025-06-11_8L2,2025-06-11,L,09,4,6p,-305.0,,2
2025-06-11_8L2,2025-06-11,L,09,4,sb1,-255.0,,2
2025-06-11_8L2,2025-06-11,L,09,6,3p,-155.0,,2
2025-06-11_8L2,2025-06-11,L,09,6,4p,-205.0,,2
2025-06-11_8L2,2025-06-11,L,09,6,5p,-255.0,,2
2025-06-11_8L2,2025-06-11,L,09,6,6p,-305.0,,2
2025-06-11_8L2,2025-06-11,L,09,6,sb1,-230.0,,2
2025-06-11_8L2,2025-06-11,L,10,8,3p,-155.0,,2
2025-06-11_8L2,2025-06-11,L,10,8,4p,-205.0,,2
2025-06-11_8L2,2025-06-11,L,10,8,5p,-255.0,,2
2025-06-11_8L2,2025-06-11,L,10,8,6p,-305.0,,2
2025-06-11_8L2,2025-06-11,L,10,8,sb1,-205.0,,2
2025-06-11_16L2,2025-06-11,L,09,2,3p,-155.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,2,4p,-205.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,2,5p,-255.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,2,6p,-305.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,2,sb1,-205.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,4,3p,-155.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,4,4p,-205.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,4,5p,-255.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,4,6p,-305.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,4,sb1,-180.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,6,3p,-155.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,6,4p,-205.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,6,5p,-255.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,6,6p,-305.0,0.631,1
2025-06-11_16L2,2025-06-11,L,09,6,sb1,-155.0,0.631,1
2025-06-11_16L2,2025-06-11,L,10,8,3p,-155.0,0.631,1
2025-06-11_16L2,2025-06-11,L,10,8,4p,-205.0,0.631,1
2025-06-11_16L2,2025-06-11,L,10,8,5p,-255.0,0.631,1
2025-06-11_16L2,2025-06-11,L,10,8,6p,-305.0,0.631,1
2025-06-11_16L2,2025-06-11,L,10,8,sb1,-130.0,0.631,1
2025-06-11_27S2,2025-06-11,S,10,2,3p,-155.0,0.315,3
2025-06-11_27S2,2025-06-11,S,10,2,4p,-205.0,0.315,3
2025-06-11_27S2,2025-06-11,S,10,2,5p,1232.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,2,6p,1232.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,2,sb1,1232.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,4,3p,-155.0,0.315,3
2025-06-11_27S2,2025-06-11,S,10,4,4p,1257.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,4,5p,1257.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,4,6p,1257.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,4,sb1,1257.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,6,3p,-155.0,0.315,3
2025-06-11_27S2,2025-06-11,S,10,6,4p,1282.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,6,5p,1282.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,6,6p,1282.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,6,sb1,1282.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,8,3p,1307.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,8,4p,1307.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,8,5p,1307.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,8,6p,1307.5,0.315,3
2025-06-11_27S2,2025-06-11,S,10,8,sb1,1307.5,0.315,3
2025-06-11_65S2,2025-06-11,S,13,2,3p,145.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,2,4p,145.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,2,5p,145.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,2,6p,145.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,2,sb1,145.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,4,3p,170.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,4,4p,170.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,4,5p,170.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,4,6p,170.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,4,sb1,170.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,6,3p,195.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,6,4p,195.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,6,5p,195.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,6,6p,195.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,6,sb1,195.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,8,3p,220.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,8,4p,220.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,8,5p,220.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,8,6p,220.0,0.062,0
2025-06-11_65S2,2025-06-11,S,13,8,sb1,220.0,0.062,0
2025-06-13_70S2,2025-06-13,S,14,2,3p,-155.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,2,4p,-205.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,2,5p,-255.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,2,6p,-305.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,2,sb1,-392.5,0.046,0
2025-06-13_70S2,2025-06-13,S,14,4,3p,-155.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,4,4p,-205.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,4,5p,-255.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,4,6p,-305.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,4,sb1,-367.5,0.046,0
2025-06-13_70S2,2025-06-13,S,14,6,3p,-155.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,6,4p,-205.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,6,5p,-255.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,6,6p,-305.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,6,sb1,-342.5,0.046,0
2025-06-13_70S2,2025-06-13,S,14,8,3p,-155.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,8,4p,-205.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,8,5p,-255.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,8,6p,-305.0,0.046,0
2025-06-13_70S2,2025-06-13,S,14,8,sb1,-317.5,0.046,0
2025-06-17_60S2,2025-06-17,S,13,2,3p,-155.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,2,4p,-205.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,2,5p,-255.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,2,6p,-305.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,2,sb1,-217.5,0.622,1
2025-06-17_60S2,2025-06-17,S,13,4,3p,-155.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,4,4p,-205.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,4,5p,-255.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,4,6p,-305.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,4,sb1,-192.5,0.622,1
2025-06-17_60S2,2025-06-17,S,13,6,3p,-155.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,6,4p,-205.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,6,5p,-255.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,6,6p,-305.0,0.622,1
2025-06-17_60S2,2025-06-17,S,13,6,sb1,-167.5,0.622,1
