Date,yr,dir,type,entry_px,net,prior_hvl_es,below
2025-03-18,2025,Short,Trap,5946.5,-255.0,6168.64013671875,True
2025-03-18,2025,Short,Sneaky,5951.0,-280.0,6168.64013671875,True
2025-03-18,2025,Short,BO,5951.5,-80.0,6168.64013671875,True
2025-03-18,2025,Short,Trap,5951.25,-517.5,6168.64013671875,True
2025-03-18,2025,Long,BO,5955.5,-105.0,6168.64013671875,True
2025-03-19,2025,Short,Trap,5996.5,-205.0,6274.27001953125,True
2025-03-19,2025,Long,BO,5996.25,-142.5,6274.27001953125,True
2025-03-19,2025,Long,Trap,5986.25,-117.5,6274.27001953125,True
2025-03-19,2025,Short,Trap,5996.0,-455.0,6274.27001953125,True
2025-03-20,2025,Short,Trap,6043.75,1820.0,6163.02001953125,True
2025-03-20,2025,Long,Trap,6043.0,-367.5,6163.02001953125,True
2025-03-20,2025,Long,IB,6018.75,-242.5,6163.02001953125,True
2025-03-20,2025,Short,BO,6002.75,-217.5,6163.02001953125,True
2025-03-20,2025,Long,Trap,6007.5,-355.0,6163.02001953125,True
2025-03-20,2025,Long,Sneaky,6006.25,-567.5,6163.02001953125,True
2025-03-20,2025,Long,BO,5992.75,695.0,6163.02001953125,True
2025-03-21,2025,Short,Sneaky,5954.0,-142.5,6177.52001953125,True
2025-03-21,2025,Long,Trap,5964.25,-630.0,6177.52001953125,True
2025-03-21,2025,Long,Trap,5976.0,1645.0,6177.52001953125,True
2025-03-21,2025,Short,OB,5991.0,-155.0,6177.52001953125,True
2025-03-21,2025,Long,Trap,5993.75,-280.0,6177.52001953125,True
2025-03-21,2025,Long,BO,5996.0,-255.0,6177.52001953125,True
2025-03-24,2025,Short,Sneaky,6093.5,-180.0,6226.7001953125,True
2025-03-24,2025,Long,Sneaky,6104.5,-142.5,6226.7001953125,True
2025-03-24,2025,Long,BO,6105.5,-205.0,6226.7001953125,True
2025-03-24,2025,Short,Sneaky,6099.75,-117.5,6226.7001953125,True
2025-03-24,2025,Long,Trap,6097.0,-155.0,6226.7001953125,True
2025-03-24,2025,Long,BO,6098.25,457.5,6226.7001953125,True
2025-03-25,2025,Long,IB,6109.75,-180.0,6061.8798828125,False
2025-03-25,2025,Long,Sneaky,6110.5,-230.0,6061.8798828125,False
2025-03-25,2025,Short,Trap,6107.75,-117.5,6061.8798828125,False
2025-03-26,2025,Short,OB,6043.25,-442.5,6069.5498046875,True
2025-03-27,2025,Long,OB,6050.0,-255.0,6129.47998046875,True
2025-03-27,2025,Short,Trap,6048.75,-342.5,6129.47998046875,True
2025-03-27,2025,Long,Trap,6041.25,-430.0,6129.47998046875,True
2025-03-27,2025,Long,Trap,6039.0,-292.5,6129.47998046875,True
2025-03-28,2025,Long,IB,5942.5,-92.5,6073.7900390625,True
2025-03-28,2025,Short,BO,5914.5,-342.5,6073.7900390625,True
2025-03-28,2025,Short,Sneaky,5916.75,-192.5,6073.7900390625,True
2025-03-31,2025,Short,Trap,5877.75,-155.0,6153.35009765625,True
2025-03-31,2025,Short,Sneaky,5880.5,-180.0,6153.35009765625,True
2025-03-31,2025,Long,Trap,5893.0,-267.5,6153.35009765625,True
2025-03-31,2025,Long,Trap,5887.25,2420.0,6153.35009765625,True
2025-03-31,2025,Long,OB,5917.25,-92.5,6153.35009765625,True
2025-04-01,2025,Long,Sneaky,5965.75,-217.5,6089.47998046875,True
2025-04-01,2025,Short,OB,5959.0,-417.5,6089.47998046875,True
2025-04-02,2025,Short,BO,5973.5,-142.5,6085.1201171875,True
2025-04-02,2025,Long,Trap,5989.75,-92.5,6085.1201171875,True
2025-04-02,2025,Long,Trap,5988.75,-230.0,6085.1201171875,True
2025-04-03,2025,Short,Sneaky,5785.25,-205.0,6093.35986328125,True
2025-04-03,2025,Long,Trap,5785.25,-392.5,6093.35986328125,True
2025-04-03,2025,Long,IB,5772.0,-505.0,6093.35986328125,True
2025-04-04,2025,Short,IB,5529.5,-755.0,6138.7099609375,True
2025-04-04,2025,Long,OB,5548.25,-2880.0,6138.7099609375,True
2025-04-04,2025,Short,Sneaky,5507.75,-842.5,6138.7099609375,True
2025-04-04,2025,Short,Trap,5459.25,-705.0,6138.7099609375,True
2025-04-04,2025,Long,BO,5420.75,-392.5,6138.7099609375,True
2025-04-07,2025,Short,Trap,5323.5,-3692.5,6089.14013671875,True
2025-04-07,2025,Short,BO,5321.75,-530.0,6089.14013671875,True
2025-04-07,2025,Long,IB,5370.5,-1192.5,6089.14013671875,True
2025-04-07,2025,Long,IB,5409.5,-317.5,6089.14013671875,True
2025-04-08,2025,Long,OB,5518.0,-280.0,6226.5,True
2025-04-08,2025,Long,Trap,5508.0,-455.0,6226.5,True
2025-04-08,2025,Long,OB,5394.0,-167.5,6226.5,True
2025-04-09,2025,Short,BO,5309.25,-1555.0,6225.240234375,True
2025-04-09,2025,Long,BO,5340.25,-367.5,6225.240234375,True
2025-04-09,2025,Short,Trap,5652.25,-1242.5,6225.240234375,True
2025-04-09,2025,Short,Trap,5690.75,-1080.0,6225.240234375,True
2025-04-09,2025,Short,Sneaky,5686.0,-617.5,6225.240234375,True
2025-04-10,2025,Long,Sneaky,5650.5,-342.5,6114.64990234375,True
2025-04-10,2025,Short,Sneaky,5627.0,-467.5,6114.64990234375,True
2025-04-10,2025,Long,Sneaky,5523.25,-1330.0,6114.64990234375,True
2025-04-10,2025,Short,Trap,5488.25,-1667.5,6114.64990234375,True
2025-04-10,2025,Long,Sneaky,5534.5,3745.0,6114.64990234375,True
2025-04-10,2025,Short,OB,5571.75,-467.5,6114.64990234375,True
2025-04-10,2025,Short,BO,5605.25,-580.0,6114.64990234375,True
2025-04-11,2025,Short,Trap,5573.25,-1092.5,6295.080078125,True
2025-04-11,2025,Long,BO,5601.75,4282.5,6295.080078125,True
2025-04-11,2025,Long,Trap,5697.25,-1455.0,6295.080078125,True
2025-04-11,2025,Short,Sneaky,5678.5,-430.0,6295.080078125,True
2025-04-14,2025,Short,BO,5755.5,-492.5,6098.169921875,True
2025-04-14,2025,Long,Trap,5709.25,-405.0,6098.169921875,True
2025-04-15,2025,Short,Sneaky,5737.5,-792.5,6027.5400390625,True
2025-04-15,2025,Short,Sneaky,5749.0,-517.5,6027.5400390625,True
2025-04-15,2025,Long,Sneaky,5750.25,-205.0,6027.5400390625,True
2025-04-15,2025,Long,Sneaky,5721.5,-217.5,6027.5400390625,True
2025-04-16,2025,Short,Trap,5684.75,-80.0,6105.6201171875,True
2025-04-16,2025,Short,BO,5666.5,3007.5,6105.6201171875,True
2025-04-16,2025,Long,Sneaky,5649.25,-167.5,6105.6201171875,True
2025-04-16,2025,Long,Trap,5647.75,-167.5,6105.6201171875,True
2025-04-16,2025,Short,Sneaky,5621.5,757.5,6105.6201171875,True
2025-04-16,2025,Short,OB,5611.5,257.5,6105.6201171875,True
2025-04-16,2025,Long,Sneaky,5589.75,-280.0,6105.6201171875,True
2025-04-17,2025,Short,BO,5613.5,-280.0,6135.330078125,True
2025-04-17,2025,Long,Sneaky,5628.5,-380.0,6135.330078125,True
2025-04-17,2025,Short,OB,5626.0,-180.0,6135.330078125,True
2025-04-17,2025,Short,BO,5618.25,-255.0,6135.330078125,True
2025-04-17,2025,Long,BO,5622.25,-455.0,6135.330078125,True
2025-04-21,2025,Long,Trap,5453.0,-305.0,6091.6298828125,True
2025-04-21,2025,Long,Trap,5427.5,-180.0,6091.6298828125,True
2025-04-21,2025,Short,Sneaky,5427.75,-180.0,6091.6298828125,True
2025-04-22,2025,Long,Trap,5598.0,-967.5,6097.93994140625,True
2025-04-22,2025,Short,Trap,5616.75,582.5,6097.93994140625,True
2025-04-22,2025,Long,Trap,5568.0,-380.0,6097.93994140625,True
2025-04-22,2025,Long,OB,5580.0,1220.0,6097.93994140625,True
2025-04-23,2025,Short,Trap,5766.5,-142.5,5916.9599609375,True
2025-04-23,2025,Long,IB,5784.5,-592.5,5916.9599609375,True
2025-04-23,2025,Long,Trap,5708.5,-455.0,5916.9599609375,True
2025-04-23,2025,Long,Sneaky,5710.25,-530.0,5916.9599609375,True
2025-04-23,2025,Short,OB,5705.0,-580.0,5916.9599609375,True
2025-04-24,2025,Short,Trap,5755.25,-230.0,5750.16015625,False
2025-04-24,2025,Short,Sneaky,5770.75,-105.0,5750.16015625,False
2025-04-24,2025,Short,Sneaky,5784.25,-105.0,5750.16015625,False
2025-04-25,2025,Long,OB,5801.5,-655.0,5750.9501953125,False
2025-04-25,2025,Long,Trap,5825.75,907.5,5750.9501953125,False
2025-04-28,2025,Long,Trap,5798.25,-267.5,5816.89013671875,True
2025-04-28,2025,Long,Sneaky,5799.5,-130.0,5816.89013671875,True
2025-04-28,2025,Long,Trap,5797.5,1870.0,5816.89013671875,True
2025-04-29,2025,Long,Trap,5857.0,-217.5,5806.02978515625,False
2025-04-29,2025,Short,IB,5860.5,-142.5,5806.02978515625,False
2025-04-29,2025,Long,Trap,5860.25,-217.5,5806.02978515625,False
2025-04-29,2025,Short,Trap,5882.0,-192.5,5806.02978515625,False
2025-04-30,2025,Short,Trap,5821.25,-305.0,5814.830078125,False
2025-05-01,2025,Short,IB,5958.75,2932.5,5887.31005859375,False
2025-05-01,2025,Long,Sneaky,5935.0,-367.5,5887.31005859375,False
2025-05-01,2025,Short,Trap,5948.25,-80.0,5887.31005859375,False
2025-05-01,2025,Short,Trap,5938.25,-92.5,5887.31005859375,False
2025-05-01,2025,Short,Trap,5949.0,-267.5,5887.31005859375,False
2025-05-02,2025,Long,Sneaky,5986.75,-217.5,5805.490234375,False
2025-05-02,2025,Short,BO,6006.0,-155.0,5805.490234375,False
2025-05-02,2025,Long,OB,6002.0,-92.5,5805.490234375,False
2025-05-02,2025,Short,Sneaky,6004.25,-105.0,5805.490234375,False
2025-05-05,2025,Long,Sneaky,5960.0,-80.0,5884.27001953125,False
2025-05-05,2025,Short,BO,5969.0,-317.5,5884.27001953125,False
2025-05-05,2025,Short,BO,5984.5,-80.0,5884.27001953125,False
2025-05-05,2025,Long,BO,5986.25,-155.0,5884.27001953125,False
2025-05-05,2025,Short,Trap,5988.75,-92.5,5884.27001953125,False
2025-05-05,2025,Short,BO,5987.5,1407.5,5884.27001953125,False
2025-05-06,2025,Short,Trap,5935.75,-242.5,5890.10986328125,False
2025-05-06,2025,Long,BO,5934.25,-130.0,5890.10986328125,False
2025-05-06,2025,Short,Sneaky,5932.0,-242.5,5890.10986328125,False
2025-05-06,2025,Short,IB,5934.0,-267.5,5890.10986328125,False
2025-05-06,2025,Short,OB,5913.0,-180.0,5890.10986328125,False
2025-05-07,2025,Short,OB,5921.5,-205.0,5906.77978515625,False
2025-05-07,2025,Long,IB,5918.75,-267.5,5906.77978515625,False
2025-05-07,2025,Long,Trap,5926.25,-192.5,5906.77978515625,False
2025-05-07,2025,Short,OB,5922.5,-117.5,5906.77978515625,False
2025-05-07,2025,Short,Trap,5931.5,-317.5,5906.77978515625,False
2025-05-07,2025,Short,Trap,5911.0,-192.5,5906.77978515625,False
2025-05-08,2025,Long,Sneaky,5970.5,245.0,5917.31005859375,False
2025-05-08,2025,Long,BO,5972.75,132.5,5917.31005859375,False
2025-05-08,2025,Short,Sneaky,6018.0,-167.5,5917.31005859375,False
2025-05-08,2025,Short,BO,6021.0,-155.0,5917.31005859375,False
2025-05-08,2025,Long,Sneaky,6008.5,-130.0,5917.31005859375,False
2025-05-09,2025,Long,Sneaky,5996.25,-217.5,5905.9599609375,False
2025-05-09,2025,Short,BO,5977.25,370.0,5905.9599609375,False
2025-05-09,2025,Long,IB,5966.0,-305.0,5905.9599609375,False
2025-05-09,2025,Long,Trap,5977.0,-280.0,5905.9599609375,False
2025-05-09,2025,Short,IB,5968.25,-117.5,5905.9599609375,False
2025-05-09,2025,Short,IB,5973.0,-117.5,5905.9599609375,False
2025-05-12,2025,Long,Sneaky,6122.25,-292.5,5967.68017578125,False
2025-05-12,2025,Long,Trap,6117.75,1832.5,5967.68017578125,False
2025-05-12,2025,Short,Sneaky,6139.75,-230.0,5967.68017578125,False
2025-05-12,2025,Short,Trap,6142.75,-305.0,5967.68017578125,False
2025-05-13,2025,Short,OB,6202.75,-192.5,5998.5498046875,False
2025-05-13,2025,Long,Trap,6201.75,-192.5,5998.5498046875,False
2025-05-13,2025,Short,IB,6213.25,-105.0,5998.5498046875,False
2025-05-13,2025,Short,OB,6206.75,-92.5,5998.5498046875,False
2025-05-13,2025,Long,IB,6212.5,-442.5,5998.5498046875,False
2025-05-14,2025,Short,Sneaky,6199.5,-80.0,5989.47998046875,False
2025-05-14,2025,Long,Trap,6201.0,-130.0,5989.47998046875,False
2025-05-14,2025,Long,Trap,6195.25,-167.5,5989.47998046875,False
2025-05-14,2025,Short,Trap,6204.25,-230.0,5989.47998046875,False
2025-05-14,2025,Short,BO,6199.5,-267.5,5989.47998046875,False
2025-05-14,2025,Long,Sneaky,6193.0,-105.0,5989.47998046875,False
2025-05-14,2025,Short,Trap,6200.75,-105.0,5989.47998046875,False
2025-05-14,2025,Short,IB,6205.75,232.5,5989.47998046875,False
2025-05-15,2025,Short,IB,6215.75,-80.0,6085.7998046875,False
2025-05-15,2025,Long,Trap,6226.0,-417.5,6085.7998046875,False
2025-05-16,2025,Short,OB,6225.75,-180.0,6139.52978515625,False
2025-05-16,2025,Long,Sneaky,6241.5,1057.5,6139.52978515625,False
2025-05-16,2025,Short,OB,6246.25,-92.5,6139.52978515625,False
2025-05-16,2025,Short,OB,6252.75,-142.5,6139.52978515625,False
2025-05-19,2025,Short,BO,6247.75,-205.0,6191.91015625,False
2025-05-19,2025,Short,Trap,6251.5,-142.5,6191.91015625,False
2025-05-19,2025,Short,Trap,6275.0,-67.5,6191.91015625,False
2025-05-19,2025,Long,Trap,6264.25,-142.5,6191.91015625,False
2025-05-20,2025,Long,Trap,6249.75,-92.5,6207.52978515625,False
2025-05-20,2025,Short,BO,6250.75,-180.0,6207.52978515625,False
2025-05-20,2025,Long,Sneaky,6255.0,-217.5,6207.52978515625,False
2025-05-20,2025,Short,BO,6256.0,645.0,6207.52978515625,False
2025-05-20,2025,Long,Trap,6231.25,-242.5,6207.52978515625,False
2025-05-21,2025,Short,IB,6238.5,-92.5,6219.830078125,False
2025-05-21,2025,Short,IB,6234.5,4532.5,6219.830078125,False
2025-05-21,2025,Long,Trap,6179.5,-492.5,6219.830078125,True
2025-05-22,2025,Long,OB,6153.5,-392.5,6210.02001953125,True
2025-05-22,2025,Short,Trap,6162.75,-205.0,6210.02001953125,True
2025-05-22,2025,Long,BO,6166.0,-255.0,6210.02001953125,True
2025-05-22,2025,Short,Sneaky,6171.5,-142.5,6210.02001953125,True
2025-05-23,2025,Short,Trap,6086.5,-292.5,6207.740234375,True
2025-05-27,2025,Short,Trap,6216.75,-142.5,6160.89013671875,False
2025-05-28,2025,Long,IB,6205.25,-117.5,6171.0498046875,False
2025-05-28,2025,Long,IB,6212.25,-167.5,6171.0498046875,False
2025-05-28,2025,Short,Trap,6213.25,-130.0,6171.0498046875,False
2025-05-28,2025,Short,Sneaky,6212.75,-142.5,6171.0498046875,False
2025-05-28,2025,Short,Sneaky,6203.0,-680.0,6171.0498046875,False
2025-05-29,2025,Long,Trap,6207.75,-92.5,6162.9501953125,False
2025-05-29,2025,Long,Sneaky,6204.0,-292.5,6162.9501953125,False
2025-05-29,2025,Long,BO,6206.25,-217.5,6162.9501953125,False
2025-05-30,2025,Long,BO,6193.5,-280.0,6177.06982421875,False
2025-05-30,2025,Short,Trap,6180.0,-405.0,6177.06982421875,False
2025-05-30,2025,Short,Trap,6195.25,-142.5,6177.06982421875,False
2025-06-02,2025,Short,Sneaky,6192.75,-342.5,6169.18994140625,False
2025-06-02,2025,Long,BO,6210.25,-430.0,6169.18994140625,False
2025-06-02,2025,Long,Trap,6211.0,-155.0,6169.18994140625,False
2025-06-02,2025,Long,BO,6224.0,882.5,6169.18994140625,False
2025-06-03,2025,Short,IB,6267.75,-80.0,6175.22998046875,False
2025-06-03,2025,Short,OB,6275.5,345.0,6175.22998046875,False
2025-06-03,2025,Long,IB,6272.5,-392.5,6175.22998046875,False
2025-06-03,2025,Short,Trap,6274.0,-80.0,6175.22998046875,False
2025-06-04,2025,Long,Sneaky,6280.75,-230.0,6174.85986328125,False
2025-06-04,2025,Short,IB,6283.25,-167.5,6174.85986328125,False
2025-06-05,2025,Long,Sneaky,6270.5,-317.5,6166.02001953125,False
2025-06-05,2025,Short,OB,6286.0,2245.0,6166.02001953125,False
2025-06-05,2025,Long,Trap,6270.0,-355.0,6166.02001953125,False
2025-06-05,2025,Short,Sneaky,6260.5,970.0,6166.02001953125,False
2025-06-06,2025,Long,Trap,6303.75,-167.5,6238.47998046875,False
2025-06-06,2025,Long,Trap,6290.75,-230.0,6238.47998046875,False
2025-06-06,2025,Short,BO,6292.75,-142.5,6238.47998046875,False
2025-06-06,2025,Long,Trap,6288.75,482.5,6238.47998046875,False
2025-06-06,2025,Short,Trap,6309.0,495.0,6238.47998046875,False
2025-06-06,2025,Short,IB,6304.0,-142.5,6238.47998046875,False
2025-06-09,2025,Short,IB,6298.25,-192.5,6264.64990234375,False
2025-06-09,2025,Short,Trap,6309.0,-267.5,6264.64990234375,False
2025-06-09,2025,Short,Sneaky,6312.25,-92.5,6264.64990234375,False
2025-06-10,2025,Short,Sneaky,6318.5,-80.0,6259.169921875,False
2025-06-10,2025,Long,IB,6313.5,-180.0,6259.169921875,False
2025-06-10,2025,Short,Trap,6326.0,-92.5,6259.169921875,False
2025-06-11,2025,Short,Sneaky,6347.25,-192.5,6267.580078125,False
2025-06-11,2025,Long,Trap,6351.0,-167.5,6267.580078125,False
2025-06-11,2025,Long,Trap,6337.25,-117.5,6267.580078125,False
2025-06-11,2025,Long,Trap,6311.5,-205.0,6267.580078125,False
2025-06-11,2025,Long,OB,6324.25,-392.5,6267.580078125,False
2025-06-12,2025,Short,Sneaky,6330.5,-217.5,6273.919921875,False
2025-06-12,2025,Short,BO,6339.25,-130.0,6273.919921875,False
2025-06-12,2025,Short,OB,6328.5,-105.0,6273.919921875,False
2025-06-12,2025,Short,Sneaky,6334.0,-155.0,6273.919921875,False
2025-06-12,2025,Short,BO,6328.25,-205.0,6273.919921875,False
2025-06-12,2025,Short,Sneaky,6337.5,-105.0,6273.919921875,False
2025-06-12,2025,Long,IB,6335.0,-67.5,6273.919921875,False
2025-06-12,2025,Long,Trap,6337.5,-280.0,6273.919921875,False
2025-06-13,2025,Long,IB,6281.0,-80.0,6272.08984375,False
2025-06-13,2025,Short,Trap,6310.5,-130.0,6272.08984375,False
2025-06-13,2025,Short,BO,6313.75,-105.0,6272.08984375,False
2025-06-13,2025,Long,Sneaky,6273.25,-380.0,6272.08984375,False
2025-06-16,2025,Short,Trap,6340.5,-105.0,6287.7900390625,False
2025-06-16,2025,Long,IB,6341.25,-205.0,6287.7900390625,False
2025-06-16,2025,Long,IB,6335.5,-205.0,6287.7900390625,False
2025-06-16,2025,Long,IB,6335.0,-355.0,6287.7900390625,False
2025-06-17,2025,Long,BO,6314.75,-317.5,6268.81982421875,False
2025-06-17,2025,Long,Sneaky,6306.5,-242.5,6268.81982421875,False
2025-06-17,2025,Short,Trap,6303.5,1520.0,6268.81982421875,False
2025-06-18,2025,Long,IB,6293.75,-130.0,6275.18994140625,False
2025-06-18,2025,Long,Trap,6298.25,-142.5,6275.18994140625,False
2025-06-18,2025,Short,Sneaky,6292.5,-117.5,6275.18994140625,False
2025-06-18,2025,Long,IB,6291.25,-192.5,6275.18994140625,False
2025-06-18,2025,Short,BO,6269.25,-755.0,6275.18994140625,True
2025-06-20,2025,Long,Trap,6269.25,-80.0,6268.52001953125,False
2025-06-20,2025,Long,BO,6265.25,-330.0,6268.52001953125,True
2025-06-20,2025,Short,BO,6257.25,-167.5,6268.52001953125,True
2025-06-20,2025,Long,Trap,6260.0,-242.5,6268.52001953125,True
2025-06-20,2025,Short,OB,6245.5,-642.5,6268.52001953125,True
2025-06-20,2025,Short,BO,6256.0,-192.5,6268.52001953125,True
2025-06-23,2025,Short,Trap,6287.75,-92.5,6293.97021484375,True
2025-06-23,2025,Long,OB,6286.0,-255.0,6293.97021484375,True
2025-06-23,2025,Long,Trap,6257.0,-505.0,6293.97021484375,True
2025-06-24,2025,Short,IB,6378.25,-117.5,6275.81005859375,False
2025-06-24,2025,Long,Trap,6383.0,-105.0,6275.81005859375,False
2025-06-25,2025,Short,Trap,6388.0,370.0,6254.33984375,False
2025-06-25,2025,Long,OB,6382.0,-255.0,6254.33984375,False
2025-06-25,2025,Long,Trap,6375.75,-155.0,6254.33984375,False
2025-06-26,2025,Short,IB,6415.0,-80.0,6268.47021484375,False
2025-06-26,2025,Short,Trap,6414.5,-67.5,6268.47021484375,False
2025-06-26,2025,Short,Trap,6422.25,-80.0,6268.47021484375,False
2025-06-26,2025,Short,BO,6419.5,-130.0,6268.47021484375,False
2025-06-27,2025,Short,BO,6467.25,620.0,6290.0400390625,False
2025-06-27,2025,Long,IB,6467.0,-155.0,6290.0400390625,False
2025-06-30,2025,Short,Trap,6468.75,-230.0,6319.52978515625,False
2025-06-30,2025,Long,OB,6469.25,-142.5,6319.52978515625,False
2025-06-30,2025,Short,IB,6477.75,-67.5,6319.52978515625,False
2025-06-30,2025,Long,OB,6478.75,-180.0,6319.52978515625,False
2025-06-30,2025,Long,Trap,6471.5,470.0,6319.52978515625,False
2025-07-01,2025,Short,Trap,6478.5,-205.0,6328.35986328125,False
2025-07-01,2025,Short,Trap,6473.5,-180.0,6328.35986328125,False
2025-07-01,2025,Long,BO,6480.5,-292.5,6328.35986328125,False
2025-07-01,2025,Long,Sneaky,6478.5,-67.5,6328.35986328125,False
2025-07-01,2025,Long,Trap,6486.25,-217.5,6328.35986328125,False
2025-07-02,2025,Short,Sneaky,6498.25,-155.0,6341.43017578125,False
2025-07-02,2025,Short,Trap,6501.25,-117.5,6341.43017578125,False
2025-07-02,2025,Long,Trap,6502.0,-80.0,6341.43017578125,False
2025-07-03,2025,Short,OB,6559.5,-142.5,6357.66015625,False
2025-07-07,2025,Long,Trap,6534.0,-142.5,6345.77978515625,False
2025-07-07,2025,Long,Trap,6522.75,-105.0,6345.77978515625,False
2025-07-07,2025,Long,Trap,6524.75,-280.0,6345.77978515625,False
2025-07-07,2025,Short,OB,6509.0,-167.5,6345.77978515625,False
2025-07-07,2025,Long,IB,6510.25,-180.0,6345.77978515625,False
2025-07-07,2025,Short,Sneaky,6501.75,-267.5,6345.77978515625,False
2025-07-07,2025,Long,Trap,6497.5,332.5,6345.77978515625,False
2025-07-08,2025,Long,Trap,6516.0,-242.5,6401.580078125,False
2025-07-08,2025,Long,Trap,6511.25,-255.0,6401.580078125,False
2025-07-08,2025,Long,Sneaky,6505.5,-105.0,6401.580078125,False
2025-07-08,2025,Short,Sneaky,6509.0,70.0,6401.580078125,False
2025-07-09,2025,Long,Trap,6518.75,-205.0,6450.8798828125,False
2025-07-09,2025,Long,Trap,6523.0,-230.0,6450.8798828125,False
2025-07-09,2025,Short,Trap,6521.5,-180.0,6450.8798828125,False
2025-07-10,2025,Short,OB,6553.5,-217.5,6430.60986328125,False
2025-07-10,2025,Short,Trap,6566.0,520.0,6430.60986328125,False
2025-07-11,2025,Long,Trap,6539.5,-267.5,6413.0,False
2025-07-11,2025,Short,IB,6538.5,-180.0,6413.0,False
2025-07-11,2025,Long,BO,6544.0,-142.5,6413.0,False
2025-07-11,2025,Short,Trap,6542.75,-192.5,6413.0,False
2025-07-15,2025,Short,IB,6552.0,-255.0,6461.1201171875,False
2025-07-15,2025,Long,BO,6539.75,-92.5,6461.1201171875,False
2025-07-15,2025,Long,Trap,6548.25,-192.5,6461.1201171875,False
2025-07-15,2025,Long,Trap,6535.5,-242.5,6461.1201171875,False
2025-07-15,2025,Short,Trap,6545.0,1620.0,6461.1201171875,False
2025-07-16,2025,Short,Trap,6520.75,-67.5,6466.830078125,False
2025-07-16,2025,Long,Trap,6501.5,-292.5,6466.830078125,False
2025-07-16,2025,Long,Sneaky,6518.0,-255.0,6466.830078125,False
2025-07-16,2025,Long,Trap,6527.25,420.0,6466.830078125,False
2025-07-16,2025,Short,BO,6526.75,-142.5,6466.830078125,False
2025-07-16,2025,Long,Trap,6532.5,157.5,6466.830078125,False
2025-07-17,2025,Short,BO,6567.25,-105.0,6478.4501953125,False
2025-07-17,2025,Long,IB,6563.75,570.0,6478.4501953125,False
2025-07-17,2025,Short,BO,6570.75,-92.5,6478.4501953125,False
2025-07-18,2025,Long,Trap,6566.75,-130.0,6485.8798828125,False
2025-07-18,2025,Long,Trap,6572.0,-180.0,6485.8798828125,False
2025-07-18,2025,Short,OB,6570.75,57.5,6485.8798828125,False
2025-07-18,2025,Long,Trap,6565.0,-192.5,6485.8798828125,False
2025-07-18,2025,Short,Trap,6563.5,-117.5,6485.8798828125,False
2025-07-21,2025,Long,Trap,6602.0,-105.0,6526.6201171875,False
2025-07-21,2025,Long,Trap,6606.25,-180.0,6526.6201171875,False
2025-07-21,2025,Short,BO,6606.25,1145.0,6526.6201171875,False
2025-07-21,2025,Long,Trap,6605.5,-130.0,6526.6201171875,False
2025-07-22,2025,Short,Trap,6571.0,-67.5,6534.47021484375,False
2025-07-22,2025,Short,IB,6567.25,-117.5,6534.47021484375,False
2025-07-22,2025,Short,IB,6577.75,-155.0,6534.47021484375,False
2025-07-23,2025,Short,Trap,6598.0,-105.0,6538.02978515625,False
2025-07-23,2025,Short,Trap,6612.5,-117.5,6538.02978515625,False
2025-07-23,2025,Long,OB,6610.5,-142.5,6538.02978515625,False
2025-07-23,2025,Short,IB,6609.25,-142.5,6538.02978515625,False
2025-07-23,2025,Short,Trap,6624.75,-192.5,6538.02978515625,False
2025-07-24,2025,Long,OB,6646.75,-80.0,6557.240234375,False
2025-07-24,2025,Long,Sneaky,6641.0,-142.5,6557.240234375,False
2025-07-24,2025,Short,Sneaky,6649.5,-105.0,6557.240234375,False
2025-07-24,2025,Short,OB,6645.75,-142.5,6557.240234375,False
2025-07-25,2025,Short,Trap,6662.25,-142.5,6544.830078125,False
2025-07-28,2025,Short,Trap,6666.25,382.5,6537.4599609375,False
2025-07-28,2025,Long,Trap,6660.5,-180.0,6537.4599609375,False
2025-07-28,2025,Short,Sneaky,6659.75,57.5,6537.4599609375,False
2025-07-28,2025,Short,OB,6649.75,-230.0,6537.4599609375,False
2025-07-29,2025,Long,Trap,6648.75,-217.5,6573.83984375,False
2025-07-29,2025,Long,Sneaky,6650.0,-230.0,6573.83984375,False
2025-07-29,2025,Short,Trap,6650.25,557.5,6573.83984375,False
2025-07-29,2025,Long,Trap,6645.25,-205.0,6573.83984375,False
2025-07-30,2025,Long,OB,6656.5,-192.5,6599.75,False
2025-07-30,2025,Long,OB,6660.75,-392.5,6599.75,False
2025-07-31,2025,Long,BO,6658.0,-380.0,6669.8701171875,True
2025-07-31,2025,Long,Trap,6640.5,-255.0,6669.8701171875,True
2025-07-31,2025,Long,Trap,6629.0,-517.5,6669.8701171875,True
2025-08-01,2025,Long,OB,6520.0,-280.0,6589.47998046875,True
2025-08-01,2025,Long,BO,6498.0,232.5,6589.47998046875,True
2025-08-01,2025,Short,OB,6495.5,-317.5,6589.47998046875,True
2025-08-04,2025,Long,IB,6580.5,-280.0,6591.509765625,True
2025-08-04,2025,Short,Trap,6580.75,-142.5,6591.509765625,True
2025-08-05,2025,Short,BO,6588.5,-180.0,6569.2001953125,False
2025-08-05,2025,Long,BO,6563.75,-155.0,6569.2001953125,True
2025-08-05,2025,Short,Trap,6565.0,-342.5,6569.2001953125,True
2025-08-06,2025,Short,BO,6563.25,-692.5,6576.18994140625,True
2025-08-06,2025,Long,Trap,6602.5,-117.5,6576.18994140625,False
2025-08-06,2025,Short,Trap,6600.25,-180.0,6576.18994140625,False
