SignalNum,SignalType,Direction,DateTime,BarNum,SignalPrice,StopPrice,Date,FilterStatus,_date,TargetR,Filled,SBClose,SEPrice,FillPrice,EntryTime,EntryBarNum,EntryPrice,ActualStop,Target,Target1,RiskPts,RiskDollar,ExitTime,ExitBarNum,ExitPrice,ExitReason,GrossPnLPts,GrossPnL,NetPnL,R_achieved,MAE_pts,MAE_dollar,MAE_R,MFE_pts,MFE_dollar,MFE_R,CumPF,SlippagePts,SlippageDollar,Leg1ExitReason,Leg1ExitPrice,Leg1GrossPts,Leg1GrossPnL,Leg2ExitReason,Leg2ExitPrice,Leg2GrossPts,Leg2GrossPnL,Leg3ExitReason,Leg3ExitPrice,Leg3GrossPts,Leg3GrossPnL,TradeType,BlendedEntry,PB1FillPrice,PB2FillPrice,PBLevel,PBLevelRaw,E2FillPrice,E2FillTime,T1_R,PB_R,SameBarConflict,EntryType,RawFillPrice,EntrySlipTicks,ExitSlipTicks,ActualCalcMs,WireDelayMs,ExecCostTicks,ExecModelVersion,ReferenceTime,OrderLiveTime,RetraceTime,FirstThroughTime,ExitTriggerTime,ConcurrentRiskDollar,R
549,BO+FT,Short,2021-08-18 11:25:00,35,5171.5,5187.0,2021-08-18,ok,2021-08-18,1.0,True,5171.5,5173.5,5173.5,2021-08-18 11:25:00.027832701,36.0,5173.5,5187.25,5159.75,,13.75,687.5,2021-08-18 13:17:46.469353369,58.0,5159.75,Target,13.75,687.5,687.5,1.0,10.25,512.5,0.7454545454545455,14.0,700.0,1.018181818181818,2.1508120649651974,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5173.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-18 11:25:00.027832701,2021-08-18 11:25:00.027832701,,,2021-08-18 13:17:46.469353369,687.5,1.0
551,BO+FT,Long,2021-08-18 11:55:00,41,5175.5,5162.5,2021-08-18,ok,2021-08-18,1.0,True,5175.5,5173.75,5173.75,2021-08-18 11:55:00.026499465,42.0,5173.75,5162.25,5185.25,,11.5,575.0,2021-08-18 13:16:41.942268689,58.0,5162.25,Stop,-11.5,-575.0,-575.0,-1.0,11.5,575.0,1.0,10.0,500.0,0.8695652173913043,1.9433962264150944,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5173.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-18 11:55:00.026499465,2021-08-18 11:55:00.026499465,,,2021-08-18 13:16:41.942268689,1262.5,-1.0
557,BO+FT,Long,2021-08-18 13:25:00,59,5174.25,5145.25,2021-08-18,ok,2021-08-18,1.0,True,5174.25,5169.5,5169.5,2021-08-18 13:25:00.001468825,60.0,5169.5,5145.0,5194.0,,24.5,1225.0,2021-08-18 14:48:36.901820583,76.0,5145.0,Stop,-24.5,-1225.0,-1225.0,-1.0,24.5,1225.0,1.0,8.0,400.0,0.32653061224489793,1.6121739130434782,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5169.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-18 13:25:00.001468825,2021-08-18 13:25:00.001468825,,,2021-08-18 14:48:36.901820583,1225.0,-1.0
559,BO+FT,Short,2021-08-18 14:25:00,71,5157.25,5180.75,2021-08-18,ok,2021-08-18,1.0,True,5157.25,5162.75,5162.75,2021-08-18 14:25:00.021930489,72.0,5162.75,5181.0,5144.5,,18.25,912.5,2021-08-18 14:48:40.915655911,76.0,5144.5,Target,18.25,912.5,912.5,1.0,1.0,50.0,0.0547945205479452,18.5,925.0,1.0136986301369864,1.7391304347826086,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5162.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-18 14:25:00.021930489,2021-08-18 14:25:00.021930489,,,2021-08-18 14:48:40.915655911,2137.5,1.0
565,BO+FT,Long,2021-08-19 09:55:00,17,5136.5,5105.0,2021-08-19,ok,2021-08-19,1.0,True,5136.5,5125.25,5125.25,2021-08-19 09:55:00.016372543,18.0,5125.25,5104.75,5145.75,,20.5,1025.0,2021-08-19 10:45:37.845898775,28.0,5145.75,Target,20.5,1025.0,1025.0,1.0,0.0,0.0,0.0,20.75,1037.5,1.0121951219512195,1.8817391304347826,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5125.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-19 09:55:00.016372543,2021-08-19 09:55:00.016372543,,,2021-08-19 10:45:37.845898775,1025.0,1.0
570,BO+FT,Long,2021-08-19 10:45:00,27,5148.25,5116.75,2021-08-19,ok,2021-08-19,1.0,True,5148.25,5142.5,5142.5,2021-08-19 10:45:00.016375289,28.0,5142.5,5116.5,5168.5,,26.0,1300.0,2021-08-19 13:31:28.310414339,61.0,5116.5,Stop,-26.0,-1300.0,-1300.0,-1.0,26.0,1300.0,1.0,10.5,525.0,0.40384615384615385,1.5935198821796759,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5142.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-19 10:45:00.016375289,2021-08-19 10:45:00.016375289,,,2021-08-19 13:31:28.310414339,2325.0,-1.0
599,BO+FT,Short,2021-08-20 14:55:00,77,5174.75,5188.75,2021-08-20,ok,2021-08-20,1.0,True,5174.75,5176.25,5176.25,2021-08-20 14:55:00.008302549,78.0,5176.25,5189.0,5163.5,,12.75,637.5,2021-08-20 15:14:59.935961611,81.0,5172.5,EOD,3.75,187.5,187.5,0.29411764705882354,2.25,112.5,0.17647058823529413,5.0,250.0,0.39215686274509803,1.6156111929307806,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5176.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-20 14:55:00.008302549,2021-08-20 14:55:00.008302549,,,2021-08-20 15:14:59.935961611,637.5,0.294
623,BO+FT,Long,2021-08-24 11:40:00,38,5220.5,5213.5,2021-08-24,ok,2021-08-24,1.0,True,5220.5,5219.75,5219.75,2021-08-24 11:40:00.654797875,39.0,5219.75,5213.25,5226.25,,6.5,325.0,2021-08-24 13:55:34.224787055,66.0,5226.25,Target,6.5,325.0,325.0,1.0,0.5,25.0,0.07692307692307693,6.75,337.5,1.0384615384615385,1.653902798232695,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5219.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-24 11:40:00.654797875,2021-08-24 11:40:00.654797875,,,2021-08-24 13:55:34.224787055,325.0,1.0
674,BO+FT,Short,2021-08-26 13:45:00,63,5209.75,5224.75,2021-08-26,ok,2021-08-26,1.0,True,5209.75,5211.5,5211.5,2021-08-26 13:45:00.006129441,64.0,5211.5,5225.0,5198.0,,13.5,675.0,2021-08-26 15:14:59.803658415,81.0,5206.0,EOD,5.5,275.0,275.0,0.4074074074074074,1.5,75.0,0.1111111111111111,8.25,412.5,0.6111111111111112,1.6863033873343152,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5211.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-26 13:45:00.006129441,2021-08-26 13:45:00.006129441,,,2021-08-26 15:14:59.803658415,675.0,0.407
710,BO+FT,Short,2021-08-30 13:40:00,62,5268.25,5275.25,2021-08-30,ok,2021-08-30,1.0,True,5268.25,5268.75,5268.75,2021-08-30 13:40:00.426176205,63.0,5268.75,5275.5,5262.0,,6.75,337.5,2021-08-30 15:14:59.934710871,81.0,5265.25,EOD,3.5,175.0,175.0,0.5185185185185185,3.0,150.0,0.4444444444444444,6.5,325.0,0.9629629629629629,1.706921944035346,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5268.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-30 13:40:00.426176205,2021-08-30 13:40:00.426176205,,,2021-08-30 15:14:59.934710871,337.5,0.519
728,BO+FT,Short,2021-08-31 13:45:00,63,5256.0,5265.5,2021-08-31,ok,2021-08-31,1.0,True,5256.0,5257.5,5257.5,2021-08-31 13:45:00.505325417,64.0,5257.5,5265.75,5249.25,,8.25,412.5,2021-08-31 15:14:59.139202823,81.0,5264.5,EOD,-7.0,-350.0,-350.0,-0.8484848484848485,7.75,387.5,0.9393939393939394,3.75,187.5,0.45454545454545453,1.6393210749646394,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5257.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-08-31 13:45:00.505325417,2021-08-31 13:45:00.505325417,,,2021-08-31 15:14:59.139202823,412.5,-0.848
781,BO+FT,Long,2021-09-02 14:55:00,77,5274.25,5252.25,2021-09-02,ok,2021-09-02,1.0,True,5274.25,5269.5,5269.5,2021-09-02 14:55:00.001440025,78.0,5269.5,5252.0,5287.0,,17.5,875.0,2021-09-02 15:14:59.082213155,81.0,5273.5,EOD,4.0,200.0,200.0,0.22857142857142856,0.25,12.5,0.014285714285714285,6.0,300.0,0.34285714285714286,1.661951909476662,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5269.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-02 14:55:00.001440025,2021-09-02 14:55:00.001440025,,,2021-09-02 15:14:59.082213155,875.0,0.229
837,BO+FT,Long,2021-09-08 11:05:00,31,5242.5,5225.0,2021-09-08,ok,2021-09-08,1.0,True,5242.5,5237.25,5237.25,2021-09-08 11:05:00.001548443,32.0,5237.25,5224.75,5249.75,,12.5,625.0,2021-09-08 11:25:40.212971453,36.0,5249.75,Target,12.5,625.0,625.0,1.0,0.0,0.0,0.0,12.75,637.5,1.02,1.7326732673267327,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5237.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-08 11:05:00.001548443,2021-09-08 11:05:00.001548443,,,2021-09-08 11:25:40.212971453,625.0,1.0
843,BO+FT,Short,2021-09-08 12:55:00,53,5244.75,5253.75,2021-09-08,ok,2021-09-08,1.0,True,5244.75,5247.25,5247.25,2021-09-08 12:55:00.181674805,54.0,5247.25,5254.0,5240.5,,6.75,337.5,2021-09-08 15:14:59.083706457,81.0,5250.0,EOD,-2.75,-137.5,-137.5,-0.4074074074074074,5.75,287.5,0.8518518518518519,2.75,137.5,0.4074074074074074,1.7061281337047354,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5247.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-08 12:55:00.181674805,2021-09-08 12:55:00.181674805,,,2021-09-08 15:14:59.083706457,337.5,-0.407
868,BO+FT,Short,2021-09-10 14:05:00,67,5216.25,5233.75,2021-09-10,ok,2021-09-10,1.0,True,5216.25,5217.75,5217.75,2021-09-10 14:05:00.718079621,68.0,5217.75,5234.0,5201.5,,16.25,812.5,2021-09-10 14:46:21.201403009,76.0,5201.5,Target,16.25,812.5,812.5,1.0,3.0,150.0,0.18461538461538463,16.5,825.0,1.0153846153846153,1.7966573816155988,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5217.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-10 14:05:00.718079621,2021-09-10 14:05:00.718079621,,,2021-09-10 14:46:21.201403009,812.5,1.0
874,BO+FT,Long,2021-09-13 09:35:00,13,5205.5,5172.0,2021-09-13,ok,2021-09-13,1.0,True,5205.5,5200.0,5200.0,2021-09-13 09:35:00.067623571,14.0,5200.0,5171.75,5228.25,,28.25,1412.5,2021-09-13 15:14:59.847911033,81.0,5211.75,EOD,11.75,587.5,587.5,0.415929203539823,17.75,887.5,0.6283185840707964,12.5,625.0,0.4424778761061947,1.8621169916434541,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5200.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-13 09:35:00.067623571,2021-09-13 09:35:00.067623571,,,2021-09-13 15:14:59.847911033,1412.5,0.416
887,BO+FT,Long,2021-09-13 13:45:00,63,5190.75,5167.75,2021-09-13,ok,2021-09-13,1.0,True,5190.75,5188.5,5188.5,2021-09-13 13:45:00.012688213,64.0,5188.5,5167.5,5209.5,,21.0,1050.0,2021-09-13 15:00:41.794287751,79.0,5209.5,Target,21.0,1050.0,1050.0,1.0,6.25,312.5,0.2976190476190476,21.5,1075.0,1.0238095238095237,1.9791086350974931,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5188.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-13 13:45:00.012688213,2021-09-13 13:45:00.012688213,,,2021-09-13 15:00:41.794287751,2462.5,1.0
890,BO+FT,Long,2021-09-13 14:10:00,68,5194.0,5167.5,2021-09-13,ok,2021-09-13,1.0,True,5194.0,5189.5,5189.5,2021-09-13 14:10:00.000690631,69.0,5189.5,5167.25,5211.75,,22.25,1112.5,2021-09-13 15:14:49.100035417,81.0,5211.75,Target,22.25,1112.5,1112.5,1.0,0.0,0.0,0.0,22.5,1125.0,1.0112359550561798,2.103064066852368,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5189.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-13 14:10:00.000690631,2021-09-13 14:10:00.000690631,,,2021-09-13 15:14:49.100035417,3575.0,1.0
898,BO+FT,Short,2021-09-14 11:40:00,38,5192.75,5209.25,2021-09-14,ok,2021-09-14,1.0,True,5192.75,5196.25,5196.25,2021-09-14 11:40:00.029603479,39.0,5196.25,5209.5,5183.0,,13.25,662.5,2021-09-14 12:09:31.665792489,44.0,5183.0,Target,13.25,662.5,662.5,1.0,0.25,12.5,0.018867924528301886,13.5,675.0,1.0188679245283019,2.1768802228412256,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5196.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-14 11:40:00.029603479,2021-09-14 11:40:00.029603479,,,2021-09-14 12:09:31.665792489,662.5,1.0
930,BO+FT,Long,2021-09-15 14:35:00,73,5224.5,5209.0,2021-09-15,ok,2021-09-15,1.0,True,5224.5,5221.75,5221.75,2021-09-15 14:35:00.001128215,74.0,5221.75,5208.75,5234.75,,13.0,650.0,2021-09-15 15:14:59.431559027,81.0,5221.0,EOD,-0.75,-37.5,-37.5,-0.057692307692307696,4.0,200.0,0.3076923076923077,3.75,187.5,0.28846153846153844,2.1678224687933425,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5221.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-15 14:35:00.001128215,2021-09-15 14:35:00.001128215,,,2021-09-15 15:14:59.431559027,650.0,-0.058
963,BO+FT,Short,2021-09-17 12:00:00,42,5177.5,5195.5,2021-09-17,ok,2021-09-17,1.0,True,5177.5,5181.0,5181.0,2021-09-17 12:00:00.067950343,43.0,5181.0,5195.75,5166.25,,14.75,737.5,2021-09-17 12:49:41.071325659,52.0,5166.25,Target,14.75,737.5,737.5,1.0,0.25,12.5,0.01694915254237288,15.0,750.0,1.0169491525423728,2.249653259361997,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5181.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-17 12:00:00.067950343,2021-09-17 12:00:00.067950343,,,2021-09-17 12:49:41.071325659,737.5,1.0
975,BO+FT,Short,2021-09-17 14:10:00,68,5168.0,5187.5,2021-09-17,ok,2021-09-17,1.0,True,5168.0,5169.5,5169.5,2021-09-17 14:10:00.000123113,69.0,5169.5,5187.75,5151.25,,18.25,912.5,2021-09-17 15:14:59.965962755,81.0,5162.75,EOD,6.75,337.5,337.5,0.3698630136986301,6.75,337.5,0.3698630136986301,10.25,512.5,0.5616438356164384,2.2871012482662967,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5169.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-17 14:10:00.000123113,2021-09-17 14:10:00.000123113,,,2021-09-17 15:14:59.965962755,912.5,0.37
978,BO+FT,Long,2021-09-17 14:40:00,74,5175.75,5155.75,2021-09-17,ok,2021-09-17,1.0,True,5175.75,5169.25,5169.25,2021-09-17 14:40:00.064010993,75.0,5169.25,5155.5,5183.0,,13.75,687.5,2021-09-17 15:14:59.965962755,81.0,5162.75,EOD,-6.5,-325.0,-325.0,-0.4727272727272727,10.0,500.0,0.7272727272727273,7.0,350.0,0.509090909090909,2.2074966532797857,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5169.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-17 14:40:00.064010993,2021-09-17 14:40:00.064010993,,,2021-09-17 15:14:59.965962755,1600.0,-0.473
986,BO+FT,Short,2021-09-20 12:00:00,42,5066.25,5093.75,2021-09-20,ok,2021-09-20,1.0,True,5066.25,5069.5,5069.5,2021-09-20 12:00:00.001669123,43.0,5069.5,5094.0,5045.0,,24.5,1225.0,2021-09-20 13:56:46.889324197,66.0,5045.0,Target,24.5,1225.0,1225.0,1.0,7.75,387.5,0.3163265306122449,24.75,1237.5,1.010204081632653,2.3386880856760377,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5069.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-20 12:00:00.001669123,2021-09-20 12:00:00.001669123,,,2021-09-20 13:56:46.889324197,1225.0,1.0
990,BO+FT,Short,2021-09-20 13:05:00,55,5062.75,5090.25,2021-09-20,ok,2021-09-20,1.0,True,5062.75,5072.25,5072.25,2021-09-20 13:05:00.035476403,56.0,5072.25,5090.5,5054.0,,18.25,912.5,2021-09-20 13:24:50.704569343,59.0,5054.0,Target,18.25,912.5,912.5,1.0,0.0,0.0,0.0,18.5,925.0,1.0136986301369864,2.4364123159303883,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5072.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-20 13:05:00.035476403,2021-09-20 13:05:00.035476403,,,2021-09-20 13:24:50.704569343,2137.5,1.0
997,BO+FT,Long,2021-09-20 14:25:00,71,5062.25,5019.75,2021-09-20,ok,2021-09-20,1.0,True,5062.25,5054.0,5054.0,2021-09-20 14:25:00.004196465,72.0,5054.0,5019.5,5088.5,,34.5,1725.0,2021-09-20 14:53:30.224133569,77.0,5088.5,Target,34.5,1725.0,1725.0,1.0,2.5,125.0,0.07246376811594203,34.75,1737.5,1.0072463768115942,2.6211512717536816,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5054.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-20 14:25:00.004196465,2021-09-20 14:25:00.004196465,,,2021-09-20 14:53:30.224133569,1725.0,1.0
1021,BO+FT,Long,2021-09-22 09:55:00,17,5133.5,5114.0,2021-09-22,ok,2021-09-22,1.0,True,5133.5,5129.25,5129.25,2021-09-22 09:55:00.003001269,18.0,5129.25,5113.75,5144.75,,15.5,775.0,2021-09-22 10:50:26.508783111,29.0,5144.75,Target,15.5,775.0,775.0,1.0,0.25,12.5,0.016129032258064516,17.25,862.5,1.1129032258064515,2.7041499330655956,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5129.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-22 09:55:00.003001269,2021-09-22 09:55:00.003001269,,,2021-09-22 10:50:26.508783111,775.0,1.0
1051,BO+FT,Long,2021-09-23 12:05:00,43,5197.25,5182.25,2021-09-23,ok,2021-09-23,1.0,True,5197.25,5194.25,5194.25,2021-09-23 12:05:00.010381313,44.0,5194.25,5182.0,5206.5,,12.25,612.5,2021-09-23 15:14:59.825601477,81.0,5187.5,EOD,-6.75,-337.5,-337.5,-0.5510204081632653,11.25,562.5,0.9183673469387755,8.5,425.0,0.6938775510204082,2.6098191214470283,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5194.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-23 12:05:00.010381313,2021-09-23 12:05:00.010381313,,,2021-09-23 15:14:59.825601477,612.5,-0.551
1074,BO+FT,Short,2021-09-27 09:50:00,16,5188.0,5205.0,2021-09-27,ok,2021-09-27,1.0,True,5188.0,5192.0,5192.0,2021-09-27 09:50:00.010725447,17.0,5192.0,5205.25,5178.75,,13.25,662.5,2021-09-27 10:45:40.713783275,28.0,5178.75,Target,13.25,662.5,662.5,1.0,0.25,12.5,0.018867924528301886,13.5,675.0,1.0188679245283019,2.6782945736434107,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5192.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-27 09:50:00.010725447,2021-09-27 09:50:00.010725447,,,2021-09-27 10:45:40.713783275,662.5,1.0
1088,BO+FT,Short,2021-09-27 14:00:00,66,5184.75,5194.25,2021-09-27,ok,2021-09-27,1.0,True,5184.75,5186.0,5186.0,2021-09-27 14:00:00.006712623,67.0,5186.0,5194.5,5177.5,,8.5,425.0,2021-09-27 14:56:01.041742083,78.0,5177.5,Target,8.5,425.0,425.0,1.0,5.0,250.0,0.5882352941176471,8.75,437.5,1.0294117647058822,2.7222222222222223,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5186.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-27 14:00:00.006712623,2021-09-27 14:00:00.006712623,,,2021-09-27 14:56:01.041742083,425.0,1.0
1093,BO+FT,Short,2021-09-27 14:50:00,76,5178.75,5198.25,2021-09-27,ok,2021-09-27,1.0,True,5178.75,5183.0,5183.0,2021-09-27 14:50:00.005478845,77.0,5183.0,5198.5,5167.5,,15.5,775.0,2021-09-27 15:14:59.930263467,81.0,5180.0,EOD,3.0,150.0,150.0,0.1935483870967742,0.5,25.0,0.03225806451612903,6.75,337.5,0.43548387096774194,2.7377260981912146,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5183.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-27 14:50:00.005478845,2021-09-27 14:50:00.005478845,,,2021-09-27 15:14:59.930263467,1200.0,0.194
1108,BO+FT,Long,2021-09-28 13:45:00,63,5112.75,5078.25,2021-09-28,ok,2021-09-28,1.0,True,5112.75,5107.75,5107.75,2021-09-28 13:45:00.002200299,64.0,5107.75,5078.0,5137.5,,29.75,1487.5,2021-09-28 15:14:59.353876559,81.0,5093.75,EOD,-14.0,-700.0,-700.0,-0.47058823529411764,22.5,1125.0,0.7563025210084033,12.25,612.5,0.4117647058823529,2.553012048192771,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5107.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-28 13:45:00.002200299,2021-09-28 13:45:00.002200299,,,2021-09-28 15:14:59.353876559,1487.5,-0.471
1113,BO+FT,Long,2021-09-29 09:45:00,15,5121.25,5084.25,2021-09-29,ok,2021-09-29,1.0,True,5121.25,5116.75,5116.75,2021-09-29 09:45:00.005334935,16.0,5116.75,5084.0,5149.5,,32.75,1637.5,2021-09-29 15:14:59.637955035,81.0,5104.75,EOD,-12.0,-600.0,-600.0,-0.366412213740458,24.75,1237.5,0.7557251908396947,7.5,375.0,0.22900763358778625,2.4134396355353074,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5116.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-29 09:45:00.005334935,2021-09-29 09:45:00.005334935,,,2021-09-29 15:14:59.637955035,1637.5,-0.366
1118,BO+FT,Short,2021-09-29 11:10:00,32,5103.75,5123.25,2021-09-29,ok,2021-09-29,1.0,True,5103.75,5108.0,5108.0,2021-09-29 11:10:00.001778019,33.0,5108.0,5123.5,5092.5,,15.5,775.0,2021-09-29 12:41:27.335247465,51.0,5092.5,Target,15.5,775.0,775.0,1.0,0.25,12.5,0.016129032258064516,15.75,787.5,1.0161290322580645,2.4840546697038723,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5108.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-29 11:10:00.001778019,2021-09-29 11:10:00.001778019,,,2021-09-29 12:41:27.335247465,2412.5,1.0
1151,BO+FT,Long,2021-09-30 13:30:00,60,5085.0,5063.0,2021-09-30,ok,2021-09-30,1.0,True,5085.0,5079.25,5079.25,2021-09-30 13:30:00.165572111,61.0,5079.25,5062.75,5095.75,,16.5,825.0,2021-09-30 14:45:21.471136525,76.0,5062.75,Stop,-16.5,-825.0,-825.0,-1.0,16.5,825.0,1.0,12.25,612.5,0.7424242424242424,2.3103813559322033,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5079.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-30 13:30:00.165572111,2021-09-30 13:30:00.165572111,,,2021-09-30 14:45:21.471136525,825.0,-1.0
1157,BO+FT,Short,2021-09-30 14:40:00,74,5066.0,5104.0,2021-09-30,ok,2021-09-30,1.0,True,5066.0,5073.0,5073.0,2021-09-30 14:40:00.042931237,75.0,5073.0,5104.25,5041.75,,31.25,1562.5,2021-09-30 15:14:59.735014725,81.0,5050.25,EOD,22.75,1137.5,1137.5,0.728,1.5,75.0,0.048,31.0,1550.0,0.992,2.406779661016949,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5073.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-09-30 14:40:00.042931237,2021-09-30 14:40:00.042931237,,,2021-09-30 15:14:59.735014725,2387.5,0.728
1182,BO+FT,Short,2021-10-04 09:20:00,10,5054.0,5097.5,2021-10-04,ok,2021-10-04,1.0,True,5054.0,5062.5,5062.5,2021-10-04 09:20:00.001421501,11.0,5062.5,5097.75,5027.25,,35.25,1762.5,2021-10-04 09:53:28.106793677,17.0,5027.25,Target,35.25,1762.5,1762.5,1.0,1.75,87.5,0.04964539007092199,35.5,1775.0,1.0070921985815602,2.5561440677966103,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5062.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-10-04 09:20:00.001421501,2021-10-04 09:20:00.001421501,,,2021-10-04 09:53:28.106793677,1762.5,1.0
1195,BO+FT,Long,2021-10-04 12:10:00,44,5032.5,5000.5,2021-10-04,ok,2021-10-04,1.0,True,5032.5,5028.5,5028.5,2021-10-04 12:10:00.013818645,45.0,5028.5,5000.25,5056.75,,28.25,1412.5,2021-10-04 15:14:59.914139525,81.0,5042.0,EOD,13.5,675.0,675.0,0.4778761061946903,6.25,312.5,0.22123893805309736,15.75,787.5,0.5575221238938053,2.6133474576271185,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5028.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-10-04 12:10:00.013818645,2021-10-04 12:10:00.013818645,,,2021-10-04 15:14:59.914139525,1412.5,0.478
1209,BO+FT,Short,2021-10-05 10:40:00,26,5093.0,5106.0,2021-10-05,ok,2021-10-05,1.0,True,5093.0,5096.25,5096.25,2021-10-05 10:40:00.036947925,27.0,5096.25,5106.25,5086.25,,10.0,500.0,2021-10-05 13:03:49.608875487,55.0,5106.25,Stop,-10.0,-500.0,-500.0,-1.0,10.0,500.0,1.0,5.75,287.5,0.575,2.5071138211382116,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5096.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2021-10-05 10:40:00.036947925,2021-10-05 10:40:00.036947925,,,2021-10-05 13:03:49.608875487,500.0,-1.0
