Date,time,rev,side,entry,stop,bar
2024-07-11,2024-07-11 13:15:00,BO,1,6098.0,6092.5,56
2024-07-12,2024-07-12 12:00:00,BO,1,6149.75,6140.5,41
2024-07-12,2024-07-12 14:45:00,BO,-1,6138.0,6161.75,74
2024-07-15,2024-07-15 10:35:00,BO,-1,6166.0,6181.25,24
2024-07-15,2024-07-15 14:45:00,BO,-1,6140.5,6155.75,74
2024-07-16,2024-07-16 09:05:00,BO,-1,6157.0,6168.0,6
2024-07-16,2024-07-16 13:20:00,IB,-1,6160.0,6165.5,57
2024-07-18,2024-07-18 09:05:00,BO,1,6119.0,6106.25,6
2024-07-18,2024-07-18 11:35:00,BO,1,6066.0,6052.5,36
2024-07-18,2024-07-18 13:00:00,BO,-1,6065.25,6076.75,53
2024-07-19,2024-07-19 09:30:00,BO,-1,6037.0,6057.0,11
2024-07-19,2024-07-19 10:15:00,BO,-1,6029.75,6046.25,20
2024-07-19,2024-07-19 12:25:00,BO,-1,6007.25,6013.75,46
2024-07-22,2024-07-22 09:05:00,BO,-1,6045.5,6069.5,6
2024-07-22,2024-07-22 09:55:00,OB,-1,6061.75,6070.25,16
2024-07-22,2024-07-22 10:25:00,BO,-1,6045.25,6062.25,22
2024-07-23,2024-07-23 08:40:00,OB,1,6075.75,6066.0,1
2024-07-23,2024-07-23 11:25:00,BO,-1,6074.0,6088.25,34
2024-07-24,2024-07-24 10:35:00,BO,1,5971.75,5963.0,24
2024-07-24,2024-07-24 11:20:00,BO,1,5968.0,5960.0,33
2024-07-24,2024-07-24 13:50:00,BO,-1,5944.0,5956.75,63
2024-07-24,2024-07-24 14:50:00,OB,-1,5941.5,5951.0,75
2024-07-25,2024-07-25 11:00:00,BO,1,5960.25,5948.0,29
2024-07-25,2024-07-25 12:20:00,OB,-1,5975.5,5995.75,45
2024-07-25,2024-07-25 13:10:00,BO,-1,5953.75,5969.5,55
2024-07-25,2024-07-25 14:40:00,BO,-1,5936.0,5957.75,73
2024-07-25,2024-07-25 15:00:00,BO,-1,5903.75,5932.5,77
2024-07-26,2024-07-26 09:05:00,BO,1,5950.5,5938.5,6
2024-07-26,2024-07-26 11:05:00,BO,1,5972.0,5960.25,30
2024-07-26,2024-07-26 12:40:00,BO,-1,5961.5,5990.75,49
2024-07-29,2024-07-29 09:15:00,BO,-1,5968.5,5987.5,8
2024-07-29,2024-07-29 09:35:00,BO,-1,5962.25,5979.75,12
2024-07-29,2024-07-29 10:30:00,BO,1,5958.0,5950.25,23
2024-07-29,2024-07-29 12:30:00,BO,-1,5970.5,5985.5,47
2024-07-29,2024-07-29 14:55:00,OB,-1,5969.75,5978.25,76
2024-08-01,2024-08-01 11:40:00,BO,-1,5951.75,5966.0,37
2024-08-01,2024-08-01 13:00:00,OB,1,5939.25,5917.75,53
2024-08-05,2024-08-05 09:30:00,BO,-1,5652.25,5691.25,11
2024-08-05,2024-08-05 11:40:00,BO,-1,5716.25,5742.0,37
2024-08-05,2024-08-05 15:00:00,OB,1,5681.5,5654.75,77
2024-08-06,2024-08-06 10:30:00,BO,-1,5730.0,5755.0,23
2024-08-06,2024-08-06 13:25:00,BO,1,5793.0,5777.0,58
2024-08-06,2024-08-06 14:05:00,BO,-1,5764.5,5804.0,66
2024-08-07,2024-08-07 08:40:00,BO,1,5802.0,5720.25,1
2024-08-07,2024-08-07 11:45:00,BO,-1,5767.0,5783.75,38
2024-08-08,2024-08-08 08:45:00,OB,-1,5733.75,5748.0,2
2024-08-08,2024-08-08 13:45:00,BO,-1,5802.25,5814.0,62
2024-08-09,2024-08-09 09:55:00,BO,1,5816.25,5801.25,16
2024-08-09,2024-08-09 11:35:00,OB,1,5808.25,5800.25,36
2024-08-12,2024-08-12 08:45:00,BO,-1,5821.25,5846.25,2
2024-08-12,2024-08-12 09:10:00,BO,1,5834.75,5810.25,7
2024-08-12,2024-08-12 12:00:00,BO,-1,5829.0,5847.0,41
2024-08-12,2024-08-12 12:50:00,BO,-1,5826.0,5840.0,51
2024-08-14,2024-08-14 14:00:00,BO,1,5943.5,5934.75,65
2024-08-15,2024-08-15 11:25:00,BO,1,6026.5,6019.25,34
2024-08-15,2024-08-15 13:15:00,IB,-1,6025.75,6029.75,56
2024-08-15,2024-08-15 14:50:00,BO,-1,6026.75,6034.25,75
2024-08-16,2024-08-16 09:50:00,BO,-1,6016.5,6028.25,15
2024-08-16,2024-08-16 12:55:00,OB,-1,6039.75,6047.25,52
2024-08-19,2024-08-19 15:00:00,BO,1,6093.5,6078.25,77
2024-08-20,2024-08-20 09:20:00,BO,-1,6087.5,6101.5,9
2024-08-20,2024-08-20 09:45:00,BO,-1,6077.25,6089.5,14
2024-08-20,2024-08-20 10:40:00,IB,1,6081.75,6076.0,25
2024-08-21,2024-08-21 08:45:00,BO,1,6096.5,6090.0,2
2024-08-21,2024-08-21 09:55:00,BO,-1,6083.0,6117.75,16
2024-08-21,2024-08-21 14:05:00,BO,-1,6099.75,6106.5,66
2024-08-21,2024-08-21 14:55:00,BO,1,6103.75,6093.75,76
2024-08-22,2024-08-22 11:55:00,BO,-1,6073.25,6096.0,40
2024-08-22,2024-08-22 12:35:00,BO,-1,6060.5,6075.5,48
2024-08-22,2024-08-22 12:55:00,BO,-1,6048.0,6065.5,52
2024-08-23,2024-08-23 11:00:00,BO,-1,6093.0,6105.5,29
2024-08-23,2024-08-23 14:15:00,BO,1,6109.0,6094.75,68
2024-08-23,2024-08-23 14:40:00,OB,-1,6108.5,6116.25,73
2024-08-26,2024-08-26 08:55:00,BO,-1,6120.25,6128.75,4
2024-08-26,2024-08-26 11:25:00,BO,1,6102.0,6090.25,34
2024-08-27,2024-08-27 10:20:00,BO,-1,6103.0,6112.0,21
2024-08-28,2024-08-28 09:50:00,BO,-1,6088.25,6102.5,15
2024-08-28,2024-08-28 10:20:00,BO,-1,6068.25,6086.75,21
2024-08-28,2024-08-28 11:00:00,BO,1,6074.5,6068.0,29
2024-08-29,2024-08-29 11:55:00,OB,-1,6118.25,6126.25,40
2024-09-03,2024-09-03 08:40:00,BO,-1,6080.5,6129.25,43
2024-09-03,2024-09-03 08:55:00,BO,-1,6068.25,6083.0,46
2024-09-04,2024-09-04 10:15:00,OB,-1,6015.25,6027.5,20
2024-09-04,2024-09-04 11:25:00,BO,1,6004.75,5994.0,34
2024-09-04,2024-09-04 13:40:00,OB,-1,5987.0,6000.5,61
2024-09-04,2024-09-04 14:30:00,BO,1,5990.0,5979.25,71
2024-09-09,2024-09-09 09:25:00,BO,-1,5927.75,5942.25,10
2024-09-11,2024-09-11 08:40:00,BO,-1,5937.25,5964.75,1
2024-09-11,2024-09-11 13:30:00,BO,1,5986.0,5972.75,59
2024-09-12,2024-09-12 13:50:00,BO,-1,6063.5,6069.5,63
2024-09-13,2024-09-13 09:25:00,BO,1,6096.25,6082.75,10
2024-09-16,2024-09-16 08:55:00,BO,1,6100.5,6081.0,4
2024-09-16,2024-09-16 14:35:00,BO,1,6098.75,6092.75,72
2024-09-17,2024-09-17 10:00:00,BO,-1,6124.25,6138.75,17
2024-09-17,2024-09-17 14:55:00,BO,1,6099.25,6091.0,76
2024-09-18,2024-09-18 08:55:00,BO,-1,6099.5,6106.25,4
2024-09-18,2024-09-18 12:35:00,BO,1,6112.0,6100.5,48
2024-09-20,2024-09-20 09:55:00,BO,-1,6149.75,6160.25,16
2024-09-20,2024-09-20 13:10:00,BO,-1,6152.0,6166.0,55
2024-09-20,2024-09-20 14:55:00,BO,-1,6167.25,6176.0,76
2024-09-23,2024-09-23 09:40:00,BO,-1,6172.75,6182.25,13
2024-09-23,2024-09-23 14:15:00,OB,-1,6172.5,6177.25,68
2024-09-24,2024-09-24 09:50:00,OB,1,6168.0,6156.5,15
2024-09-25,2024-09-25 08:35:00,BO,1,6196.75,6190.25,0
2024-09-26,2024-09-26 11:00:00,BO,1,6205.5,6197.25,29
2024-09-27,2024-09-27 12:05:00,BO,1,6205.5,6199.5,42
2024-09-27,2024-09-27 12:50:00,OB,1,6199.75,6194.75,51
2024-09-30,2024-09-30 09:35:00,OB,1,6190.5,6180.25,12
2024-09-30,2024-09-30 13:20:00,BO,-1,6171.5,6192.75,57
2024-09-30,2024-09-30 14:45:00,BO,1,6197.25,6185.75,74
2024-10-01,2024-10-01 10:35:00,BO,1,6158.75,6139.25,24
2024-10-02,2024-10-02 11:50:00,BO,-1,6160.0,6165.75,39
2024-10-02,2024-10-02 15:00:00,BO,-1,6162.5,6169.0,77
2024-10-03,2024-10-03 09:00:00,OB,1,6151.25,6141.0,5
2024-10-03,2024-10-03 11:35:00,OB,-1,6157.0,6165.25,36
2024-10-03,2024-10-03 14:55:00,BO,1,6146.25,6136.75,76
2024-10-04,2024-10-04 09:00:00,BO,-1,6173.25,6195.25,5
2024-10-07,2024-10-07 10:45:00,OB,-1,6183.75,6188.5,26
2024-10-07,2024-10-07 11:05:00,BO,-1,6180.0,6184.75,30
2024-10-07,2024-10-07 14:35:00,BO,-1,6144.25,6153.25,72
2024-10-08,2024-10-08 11:00:00,BO,1,6194.25,6189.5,29
2024-10-08,2024-10-08 13:00:00,BO,1,6188.5,6183.0,53
2024-10-09,2024-10-09 10:05:00,BO,1,6222.5,6213.75,18
2024-10-09,2024-10-09 11:05:00,IB,-1,6235.25,6241.75,30
2024-10-10,2024-10-10 11:15:00,BO,1,6243.0,6237.5,32
2024-10-10,2024-10-10 14:20:00,BO,1,6221.5,6217.0,69
2024-10-11,2024-10-11 09:50:00,BO,-1,6258.25,6267.25,15
2024-10-14,2024-10-14 08:50:00,BO,1,6296.75,6283.0,3
2024-10-14,2024-10-14 14:50:00,BO,1,6319.0,6311.25,75
2024-10-15,2024-10-15 09:15:00,BO,-1,6305.75,6313.25,8
2024-10-16,2024-10-16 09:45:00,BO,-1,6261.75,6276.0,14
2024-10-17,2024-10-17 12:45:00,BO,1,6311.25,6306.0,50
2024-10-17,2024-10-17 13:05:00,BO,-1,6300.25,6311.75,54
2024-10-18,2024-10-18 14:25:00,BO,-1,6306.0,6310.25,70
2024-10-21,2024-10-21 13:15:00,BO,-1,6289.75,6294.5,56
2024-10-21,2024-10-21 14:15:00,BO,1,6291.5,6283.0,68
2024-10-21,2024-10-21 14:55:00,BO,1,6291.75,6285.5,76
2024-10-22,2024-10-22 11:55:00,BO,1,6285.5,6277.5,40
2024-10-22,2024-10-22 12:35:00,BO,1,6290.25,6285.25,48
2024-10-23,2024-10-23 09:55:00,OB,-1,6264.5,6276.0,16
2024-10-23,2024-10-23 10:15:00,BO,-1,6251.5,6266.75,20
2024-10-23,2024-10-23 13:20:00,BO,-1,6204.5,6214.5,57
2024-10-24,2024-10-24 08:50:00,BO,-1,6246.5,6253.25,3
2024-10-24,2024-10-24 11:10:00,BO,-1,6230.75,6240.75,31
2024-10-24,2024-10-24 12:45:00,BO,1,6254.25,6247.5,50
2024-10-24,2024-10-24 14:15:00,OB,1,6251.0,6241.5,68
2024-10-25,2024-10-25 08:50:00,BO,1,6286.5,6277.25,3
2024-10-25,2024-10-25 12:20:00,BO,-1,6264.75,6276.75,45
2024-10-28,2024-10-28 11:40:00,BO,-1,6264.5,6272.5,37
2024-10-29,2024-10-29 11:35:00,BO,-1,6266.75,6274.25,36
2024-10-30,2024-10-30 08:40:00,BO,-1,6259.25,6285.5,1
2024-10-30,2024-10-30 10:15:00,BO,-1,6272.0,6280.0,20
2024-10-31,2024-10-31 10:55:00,BO,-1,6153.25,6162.0,28
2024-10-31,2024-10-31 15:00:00,OB,-1,6137.25,6172.25,77
2024-11-01,2024-11-01 09:15:00,BO,1,6193.0,6175.5,8
2024-11-04,2024-11-04 09:25:00,BO,1,6171.5,6160.25,10
2024-11-05,2024-11-05 08:40:00,BO,1,6172.75,6147.5,1
2024-11-05,2024-11-05 08:55:00,BO,1,6181.75,6165.5,4
2024-11-05,2024-11-05 13:55:00,BO,-1,6198.25,6206.75,64
2024-11-05,2024-11-05 14:55:00,OB,1,6207.0,6200.25,76
2024-11-06,2024-11-06 10:15:00,BO,1,6328.5,6312.25,20
2024-11-06,2024-11-06 11:50:00,BO,1,6343.75,6336.0,39
2024-11-06,2024-11-06 14:15:00,BO,1,6364.25,6353.75,68
2024-11-08,2024-11-08 15:00:00,OB,1,6428.75,6421.75,77
2024-11-11,2024-11-11 09:40:00,BO,1,6444.0,6434.0,13
2024-11-11,2024-11-11 11:45:00,BO,-1,6432.0,6436.0,38
2024-11-11,2024-11-11 12:05:00,BO,-1,6422.25,6433.75,42
2024-11-12,2024-11-12 13:00:00,BO,1,6419.25,6411.25,53
2024-11-13,2024-11-13 10:45:00,OB,-1,6417.75,6427.0,26
2024-11-13,2024-11-13 12:15:00,BO,-1,6430.75,6437.0,44
2024-11-13,2024-11-13 13:05:00,BO,-1,6432.0,6436.5,54
2024-11-13,2024-11-13 14:15:00,BO,1,6422.25,6411.5,68
2024-11-14,2024-11-14 08:45:00,BO,-1,6403.0,6422.25,2
2024-11-14,2024-11-14 09:30:00,IB,1,6407.5,6394.5,11
2024-11-14,2024-11-14 10:00:00,OB,-1,6405.0,6413.0,17
2024-11-14,2024-11-14 10:25:00,BO,1,6409.25,6403.75,22
2024-11-14,2024-11-14 12:55:00,BO,-1,6387.5,6395.0,52
2024-11-15,2024-11-15 10:40:00,OB,-1,6303.25,6315.0,25
2024-11-15,2024-11-15 13:45:00,BO,1,6292.5,6280.25,62
2024-11-18,2024-11-18 13:45:00,BO,1,6316.25,6310.0,62
2024-11-19,2024-11-19 13:35:00,BO,-1,6333.0,6345.75,60
2024-11-20,2024-11-20 10:10:00,OB,-1,6304.25,6312.75,19
2024-11-20,2024-11-20 12:40:00,BO,-1,6303.5,6313.5,49
2024-11-20,2024-11-20 13:35:00,BO,1,6304.75,6298.25,60
2024-11-22,2024-11-22 08:40:00,OB,1,6380.75,6368.75,1
2024-11-22,2024-11-22 13:15:00,BO,-1,6382.5,6387.75,56
2024-11-22,2024-11-22 14:55:00,BO,1,6391.0,6380.25,76
2024-11-25,2024-11-25 08:40:00,BO,1,6439.75,6388.5,1
2024-11-25,2024-11-25 10:35:00,BO,-1,6410.25,6417.0,24
2024-11-25,2024-11-25 13:50:00,BO,1,6405.75,6399.25,63
2024-11-26,2024-11-26 13:35:00,OB,1,6433.0,6424.75,60
2024-11-27,2024-11-27 10:50:00,OB,-1,6411.25,6421.5,27
2024-11-27,2024-11-27 12:30:00,IB,-1,6414.25,6418.25,47
2024-11-27,2024-11-27 13:45:00,OB,1,6419.25,6413.75,62
2024-11-27,2024-11-27 14:20:00,BO,-1,6415.0,6419.75,69
2024-11-28,2024-11-28 10:30:00,OB,-1,6431.75,6434.25,23
2024-11-28,2024-11-28 11:05:00,IB,1,6431.25,6430.0,30
2024-11-29,2024-11-29 12:00:00,OB,-1,6453.25,6461.75,83
2024-12-02,2024-12-02 13:30:00,IB,1,6461.0,6457.75,59
2024-12-03,2024-12-03 13:35:00,BO,1,6464.25,6459.5,60
2024-12-03,2024-12-03 14:55:00,BO,1,6467.0,6461.25,76
2024-12-04,2024-12-04 10:55:00,BO,1,6489.5,6485.75,28
2024-12-05,2024-12-05 12:35:00,IB,1,6499.75,6492.75,48
2024-12-09,2024-12-09 10:55:00,BO,1,6479.5,6475.25,28
2024-12-10,2024-12-10 13:25:00,IB,1,6460.0,6456.0,58
2024-12-11,2024-12-11 08:50:00,BO,1,6482.5,6477.5,3
2024-12-11,2024-12-11 09:25:00,BO,-1,6486.25,6492.0,10
2024-12-11,2024-12-11 13:50:00,OB,-1,6497.25,6501.75,63
2024-12-11,2024-12-11 15:10:00,BO,-1,6489.5,6495.75,79
2024-12-12,2024-12-12 10:05:00,BO,1,6488.0,6481.75,18
2024-12-13,2024-12-13 11:55:00,IB,1,6448.75,6443.75,40
2024-12-16,2024-12-16 09:15:00,IB,-1,6477.0,6483.5,8
2024-12-16,2024-12-16 10:35:00,BO,-1,6482.0,6486.25,24
2024-12-16,2024-12-16 12:25:00,BO,1,6494.0,6489.75,46
2024-12-16,2024-12-16 14:40:00,BO,-1,6489.75,6494.5,73
2024-12-18,2024-12-18 10:00:00,IB,-1,6475.0,6479.5,17
2024-12-18,2024-12-18 14:00:00,BO,-1,6374.75,6407.75,65
2024-12-18,2024-12-18 15:05:00,BO,-1,6253.75,6315.25,78
2024-12-19,2024-12-19 09:30:00,BO,-1,6292.75,6314.5,11
2024-12-19,2024-12-19 09:45:00,OB,1,6301.5,6283.25,14
2024-12-19,2024-12-19 10:25:00,BO,1,6310.75,6283.25,22
2024-12-19,2024-12-19 13:10:00,IB,-1,6303.25,6318.0,55
2024-12-20,2024-12-20 12:30:00,BO,-1,6346.5,6362.5,47
2024-12-23,2024-12-23 08:50:00,BO,-1,6316.75,6338.25,3
2024-12-23,2024-12-23 09:10:00,BO,-1,6302.75,6329.0,7
2024-12-23,2024-12-23 11:00:00,BO,1,6345.75,6334.75,29
2024-12-26,2024-12-26 09:45:00,BO,-1,6413.0,6418.25,14
2024-12-26,2024-12-26 11:20:00,BO,1,6437.75,6432.0,33
2024-12-26,2024-12-26 11:30:00,BO,-1,6429.25,6439.0,35
2024-12-26,2024-12-26 15:00:00,OB,-1,6426.25,6434.75,77
2024-12-27,2024-12-27 09:20:00,BO,-1,6337.5,6361.25,9
2024-12-27,2024-12-27 10:05:00,BO,-1,6336.0,6353.25,18
2024-12-27,2024-12-27 10:30:00,BO,1,6352.75,6332.5,23
2024-12-27,2024-12-27 14:55:00,BO,1,6355.25,6334.5,76
2024-12-30,2024-12-30 09:40:00,BO,1,6270.25,6250.0,13
2024-12-31,2024-12-31 12:00:00,BO,1,6277.0,6255.25,41
2024-12-31,2024-12-31 14:00:00,BO,1,6268.5,6253.5,65
2025-01-02,2025-01-02 09:25:00,BO,-1,6281.75,6314.5,10
2025-01-02,2025-01-02 11:25:00,BO,-1,6267.75,6290.75,34
2025-01-03,2025-01-03 09:20:00,BO,-1,6278.0,6296.5,9
2025-01-03,2025-01-03 10:05:00,BO,1,6297.5,6285.75,18
2025-01-03,2025-01-03 15:00:00,IB,1,6319.5,6312.25,77
2025-01-06,2025-01-06 08:50:00,BO,1,6381.25,6362.75,3
2025-01-06,2025-01-06 12:50:00,BO,-1,6358.25,6372.75,51
2025-01-06,2025-01-06 13:05:00,BO,-1,6350.0,6365.0,54
2025-01-06,2025-01-06 14:00:00,BO,-1,6343.5,6356.25,65
2025-01-06,2025-01-06 15:00:00,OB,1,6354.0,6335.5,77
2025-01-07,2025-01-07 12:40:00,BO,-1,6312.75,6322.5,49
2025-01-07,2025-01-07 13:40:00,BO,-1,6299.75,6310.5,61
2025-01-08,2025-01-08 10:40:00,BO,1,6292.0,6276.5,25
2025-01-08,2025-01-08 11:10:00,BO,-1,6277.5,6292.75,31
2025-01-08,2025-01-08 12:55:00,BO,-1,6269.75,6291.0,52
2025-01-10,2025-01-10 13:10:00,BO,-1,6212.25,6238.75,55
2025-01-13,2025-01-13 09:40:00,BO,1,6173.5,6150.25,13
2025-01-13,2025-01-13 13:30:00,OB,1,6195.5,6181.75,59
2025-01-14,2025-01-14 08:55:00,BO,-1,6218.5,6241.25,4
2025-01-14,2025-01-14 09:10:00,BO,1,6228.75,6210.25,7
2025-01-14,2025-01-14 10:05:00,BO,-1,6195.5,6220.5,18
2025-01-16,2025-01-16 08:50:00,OB,-1,6316.25,6334.5,3
2025-01-16,2025-01-16 14:20:00,OB,-1,6315.0,6325.0,65
2025-01-21,2025-01-21 10:45:00,BO,-1,6391.75,6399.5,68
2025-01-21,2025-01-21 10:55:00,BO,1,6402.0,6391.0,70
2025-01-21,2025-01-21 13:40:00,BO,-1,6408.0,6414.25,103
2025-01-23,2025-01-23 11:50:00,OB,1,6461.0,6456.25,39
2025-01-23,2025-01-23 14:55:00,BO,1,6475.0,6464.75,70
2025-01-24,2025-01-24 12:50:00,BO,-1,6466.5,6470.5,51
2025-01-24,2025-01-24 15:00:00,BO,1,6464.25,6456.0,77
2025-01-27,2025-01-27 09:30:00,BO,1,6372.5,6349.0,11
2025-01-27,2025-01-27 13:50:00,BO,-1,6351.0,6371.0,63
2025-01-27,2025-01-27 14:45:00,BO,1,6366.75,6355.0,74
2025-01-28,2025-01-28 10:20:00,OB,-1,6409.5,6418.75,21
2025-01-28,2025-01-28 12:30:00,OB,-1,6425.0,6430.75,47
2025-01-30,2025-01-30 11:20:00,BO,-1,6408.75,6421.0,33
2025-01-30,2025-01-30 12:40:00,BO,1,6430.75,6418.25,49
2025-01-30,2025-01-30 14:45:00,BO,-1,6403.5,6445.0,74
2025-01-30,2025-01-30 14:55:00,OB,1,6430.5,6399.25,76
2025-01-31,2025-01-31 13:45:00,BO,-1,6407.0,6430.5,62
2025-02-03,2025-02-03 09:30:00,OB,1,6340.75,6281.75,11
2025-02-03,2025-02-03 11:55:00,BO,1,6356.0,6340.75,40
2025-02-03,2025-02-03 14:00:00,BO,-1,6374.75,6380.75,65
2025-02-04,2025-02-04 08:40:00,OB,1,6359.75,6349.5,1
2025-02-04,2025-02-04 13:10:00,OB,1,6392.25,6382.5,55
2025-02-04,2025-02-04 14:25:00,BO,-1,6389.75,6396.25,70
2025-02-05,2025-02-05 15:00:00,OB,1,6417.5,6405.0,77
2025-02-06,2025-02-06 10:55:00,OB,1,6429.25,6422.75,28
2025-02-07,2025-02-07 12:50:00,BO,-1,6392.75,6409.0,51
2025-02-11,2025-02-11 11:10:00,BO,-1,6405.5,6414.25,31
2025-02-11,2025-02-11 13:45:00,BO,1,6428.0,6418.5,62
2025-02-12,2025-02-12 09:25:00,BO,1,6389.75,6365.75,10
2025-02-13,2025-02-13 12:00:00,BO,-1,6431.5,6439.75,41
2025-02-14,2025-02-14 10:20:00,OB,-1,6465.5,6475.25,21
2025-02-14,2025-02-14 14:30:00,BO,-1,6463.25,6469.25,71
2025-02-18,2025-02-18 15:00:00,BO,1,6479.5,6462.5,119
2025-02-19,2025-02-19 11:45:00,BO,1,6478.25,6473.75,38
2025-02-19,2025-02-19 14:10:00,BO,-1,6490.5,6497.5,67
2025-02-20,2025-02-20 08:50:00,BO,-1,6468.25,6479.0,3
2025-02-20,2025-02-20 12:35:00,OB,1,6447.25,6440.5,48
2025-02-20,2025-02-20 14:50:00,BO,1,6467.5,6459.0,75
2025-02-21,2025-02-21 11:40:00,BO,-1,6409.25,6420.75,37
2025-02-21,2025-02-21 13:25:00,BO,-1,6368.25,6385.0,58
2025-02-25,2025-02-25 08:50:00,BO,-1,6320.0,6339.25,3
2025-02-27,2025-02-27 11:30:00,OB,1,6297.25,6271.5,35
2025-02-27,2025-02-27 13:15:00,BO,-1,6283.0,6296.5,56
2025-02-28,2025-02-28 11:50:00,BO,-1,6197.75,6224.25,39
2025-02-28,2025-02-28 14:05:00,BO,1,6243.5,6227.75,66
2025-03-03,2025-03-03 11:20:00,BO,1,6295.0,6284.25,33
2025-03-03,2025-03-03 12:10:00,BO,-1,6254.5,6278.75,43
2025-03-03,2025-03-03 13:20:00,BO,-1,6239.0,6255.0,57
2025-03-03,2025-03-03 13:55:00,BO,-1,6222.75,6261.0,64
2025-03-04,2025-03-04 14:35:00,BO,-1,6164.0,6207.25,72
2025-03-05,2025-03-05 08:55:00,BO,-1,6118.5,6144.25,4
2025-03-05,2025-03-05 09:40:00,BO,1,6131.75,6106.0,13
2025-03-05,2025-03-05 11:25:00,BO,1,6132.5,6115.5,34
2025-03-05,2025-03-05 12:35:00,BO,-1,6139.75,6152.0,48
2025-03-06,2025-03-06 09:55:00,BO,-1,6128.25,6151.5,16
2025-03-06,2025-03-06 13:50:00,BO,1,6087.75,6054.5,63
2025-03-10,2025-03-10 08:55:00,BO,-1,6017.0,6042.75,4
2025-03-10,2025-03-10 14:20:00,OB,1,5935.75,5903.0,69
2025-03-11,2025-03-11 13:45:00,BO,1,5953.5,5919.25,62
2025-03-11,2025-03-11 15:00:00,BO,-1,5906.75,5946.5,77
2025-03-12,2025-03-12 11:15:00,BO,1,5949.75,5927.25,32
2025-03-13,2025-03-13 11:10:00,OB,1,5882.75,5866.75,31
2025-03-13,2025-03-13 11:40:00,OB,1,5888.25,5865.75,37
2025-03-13,2025-03-13 11:50:00,OB,-1,5863.75,5890.25,39
2025-03-13,2025-03-13 13:10:00,BO,1,5862.25,5843.25,55
2025-03-13,2025-03-13 14:30:00,BO,-1,5859.0,5877.0,71
2025-03-14,2025-03-14 09:40:00,BO,1,5928.0,5908.75,13
2025-03-14,2025-03-14 13:35:00,BO,1,5957.75,5944.5,60
2025-03-17,2025-03-17 08:40:00,BO,1,5997.0,5956.75,1
2025-03-17,2025-03-17 11:55:00,OB,1,5988.25,5975.0,40
2025-03-18,2025-03-18 13:25:00,BO,1,5949.75,5936.5,58
2025-03-19,2025-03-19 08:55:00,BO,1,5981.5,5955.0,4
2025-03-19,2025-03-19 09:45:00,BO,-1,5979.0,5988.0,14
2025-03-19,2025-03-19 10:10:00,BO,1,5984.5,5972.0,19
2025-03-20,2025-03-20 12:30:00,BO,-1,5984.5,6008.0,47
2025-03-20,2025-03-20 13:55:00,BO,1,5995.0,5977.0,64
2025-03-21,2025-03-21 13:40:00,BO,1,5982.0,5972.75,61
2025-03-24,2025-03-24 13:45:00,BO,1,6087.0,6074.25,62
2025-03-25,2025-03-25 12:20:00,BO,-1,6099.0,6107.5,45
2025-03-26,2025-03-26 08:55:00,BO,-1,6095.25,6113.75,4
2025-03-26,2025-03-26 12:35:00,BO,-1,6033.25,6044.75,48
2025-03-27,2025-03-27 08:40:00,BO,-1,6004.0,6038.25,1
2025-03-27,2025-03-27 10:35:00,BO,-1,6040.0,6058.0,24
2025-03-27,2025-03-27 11:10:00,OB,1,6041.25,6027.5,31
2025-03-27,2025-03-27 15:00:00,BO,-1,6019.75,6040.75,77
2025-03-28,2025-03-28 09:15:00,BO,-1,5960.75,5990.5,8
2025-03-28,2025-03-28 10:35:00,BO,1,5941.75,5926.75,24
2025-04-01,2025-04-01 09:40:00,BO,1,5914.25,5889.0,13
2025-04-01,2025-04-01 11:30:00,OB,-1,5951.5,5974.0,35
2025-04-01,2025-04-01 11:55:00,BO,1,5954.0,5937.25,40
2025-04-02,2025-04-02 10:50:00,BO,-1,5960.5,5981.25,27
2025-04-02,2025-04-02 13:25:00,BO,-1,5964.75,5976.5,58
2025-04-02,2025-04-02 14:00:00,BO,-1,5955.0,5979.0,65
2025-04-02,2025-04-02 14:30:00,BO,1,5976.0,5960.25,71
2025-04-04,2025-04-04 08:35:00,BO,-1,5573.25,5717.25,0
2025-04-04,2025-04-04 09:50:00,BO,-1,5446.75,5496.0,15
2025-04-04,2025-04-04 10:00:00,OB,1,5487.75,5432.75,17
2025-04-04,2025-04-04 13:55:00,BO,1,5415.25,5386.75,64
2025-04-07,2025-04-07 08:55:00,BO,1,5251.75,5146.25,4
2025-04-07,2025-04-07 10:15:00,BO,-1,5292.75,5429.25,20
2025-04-08,2025-04-08 09:50:00,BO,-1,5541.5,5575.75,15
2025-04-08,2025-04-08 10:15:00,BO,-1,5491.5,5526.0,20
2025-04-08,2025-04-08 10:40:00,OB,1,5506.75,5472.0,25
2025-04-08,2025-04-08 12:45:00,OB,1,5408.25,5350.5,50
2025-04-08,2025-04-08 15:00:00,BO,1,5296.75,5219.75,77
2025-04-09,2025-04-09 10:10:00,OB,1,5296.75,5259.25,19
2025-04-09,2025-04-09 11:15:00,BO,1,5328.25,5276.25,32
2025-04-10,2025-04-10 10:45:00,BO,-1,5549.0,5575.25,26
2025-04-10,2025-04-10 13:55:00,BO,-1,5579.5,5631.0,64
2025-04-11,2025-04-11 09:25:00,BO,-1,5549.75,5610.0,10
2025-04-11,2025-04-11 14:10:00,BO,1,5678.75,5652.0,67
2025-04-14,2025-04-14 10:05:00,BO,-1,5750.75,5771.5,18
