date,net,range_adr,eff,rls,close_loc,legs,type,ret,next_type,next_ret
2015-03-06,-17.75,2.3711340206185567,0.6174,0.1913,0.1913,26,Trend-Down,-17.75,Channel,5.75
2015-03-09,5.75,0.8691796008869179,0.4694,0.8571,0.6122,19,Channel,5.75,Trend-Down,-19.75
2015-03-10,-19.75,1.502183406113537,0.9186,0.0465,0.0349,31,Trend-Down,-19.75,Trend-Down,-7.0
2015-03-11,-7.0,0.718562874251497,0.6222,0.2222,0.1556,28,Trend-Down,-7.0,Trend-Up,16.75
2015-03-12,16.75,1.2673267326732673,0.8375,0.975,0.8625,15,Trend-Up,16.75,Channel,-11.75
2015-03-13,-11.75,1.443609022556391,0.4896,0.0729,0.4375,33,Channel,-11.75,Trend-Up,14.25
2015-03-16,14.25,1.1428571428571428,0.7037,0.9877,0.716,11,Trend-Up,14.25,Range,2.75
2015-03-17,2.75,0.7728813559322034,0.193,0.4737,0.7193,13,Range,2.75,Trend-Up,33.5
2015-03-18,33.5,2.495894909688013,0.7053,0.8368,0.8684,14,Trend-Up,33.5,Channel,-4.25
2015-03-19,-4.25,0.6081871345029239,0.3269,0.2308,0.4423,15,Channel,-4.25,Channel,6.75
2015-03-20,6.75,0.6754002911208151,0.4655,0.9483,0.5172,8,Channel,6.75,Channel,-5.0
2015-03-23,-5.0,0.6191198786039454,0.3922,0.5294,0.0784,9,Channel,-5.0,Channel,-9.25
2015-03-24,-9.25,0.8300751879699249,0.5362,0.3333,0.1304,9,Channel,-9.25,Trend-Down,-32.5
2015-03-25,-32.5,1.8103975535168195,0.8784,0.0743,0.0473,15,Trend-Down,-32.5,Range,3.25
2015-03-26,3.25,1.019830028328612,0.1444,0.6111,0.5333,21,Range,3.25,Trend-Up,6.5
2015-03-27,6.5,0.4811188811188811,0.6047,0.7674,0.8372,20,Trend-Up,6.5,Trend-Up,11.25
2015-03-30,11.25,0.7874465049928673,0.6522,0.971,0.6812,6,Trend-Up,11.25,Channel,-8.75
2015-03-31,-8.75,1.103448275862069,0.4375,0.425,0.1375,20,Channel,-8.75,Range,-5.5
2015-04-01,-5.5,1.013157894736842,0.2857,0.013,0.7013,22,Range,-5.5,Channel,8.75
2015-04-02,8.75,0.8165869218500797,0.5469,0.8438,0.7031,10,Channel,8.75,Trend-Up,24.5
2015-04-06,24.5,1.65,0.7424,0.947,0.7955,9,Trend-Up,24.5,Channel,-6.0
2015-04-07,-6.0,0.705547652916074,0.3871,0.5645,0.0484,8,Channel,-6.0,Channel,5.75
2015-04-08,5.75,0.7520259319286872,0.3966,0.6724,0.7241,20,Channel,5.75,Trend-Up,12.75
2015-04-09,12.75,1.1076923076923078,0.6296,0.7037,0.9259,12,Trend-Up,12.75,Trend-Up,9.0
2015-04-10,9.0,0.5906902086677368,0.7826,0.8043,0.9783,8,Trend-Up,9.0,Channel,-7.0
2015-04-13,-7.0,0.8533333333333334,0.4375,0.4688,0.0938,8,Channel,-7.0,Channel,7.75
2015-04-14,7.75,0.8904109589041096,0.4769,0.5385,0.9385,17,Channel,7.75,Channel,4.75
2015-04-15,4.75,0.6293706293706294,0.4222,0.9111,0.5111,13,Channel,4.75,Channel,5.0
2015-04-16,5.0,0.6943942133815552,0.4167,0.7708,0.6458,12,Channel,5.0,Channel,-8.5
2015-04-17,-8.5,1.535181236673774,0.3778,0.1333,0.4889,28,Channel,-8.5,Channel,5.75
2015-04-20,5.75,0.8531187122736419,0.434,0.9245,0.5094,7,Channel,5.75,Trend-Down,-10.0
2015-04-21,-10.0,1.056910569105691,0.6154,0.1231,0.2615,17,Trend-Down,-10.0,Range,5.5
2015-04-22,5.5,1.3445378151260505,0.275,0.4375,0.8375,19,Range,5.5,Channel,10.5
2015-04-23,10.5,1.2392156862745098,0.5316,0.9114,0.6203,16,Channel,10.5,Range,0.0
2015-04-24,0.0,0.5333333333333333,0.0,0.3429,0.6571,10,Range,0.0,Trend-Down,-14.25
2015-04-27,-14.25,1.2606060606060605,0.7308,0.0641,0.2051,22,Trend-Down,-14.25,Channel,9.5
2015-04-28,9.5,1.4696969696969697,0.3918,0.4124,0.9794,26,Channel,9.5,Range,0.25
2015-04-29,0.25,0.9566724436741768,0.0145,0.5362,0.4783,25,Range,0.25,Channel,-12.0
2015-04-30,-12.0,1.5971223021582734,0.4324,0.1622,0.4054,29,Channel,-12.0,Trend-Up,13.5
2015-05-01,13.5,0.7947882736156352,0.8852,0.918,0.9672,12,Trend-Up,13.5,Range,2.25
2015-05-04,2.25,0.49836065573770494,0.2368,0.8421,0.3947,8,Range,2.25,Trend-Down,-21.0
2015-05-05,-21.0,1.5633802816901408,0.7568,0.1532,0.0901,23,Trend-Down,-21.0,Channel,-15.5
2015-05-06,-15.5,1.7333333333333334,0.4769,0.1154,0.4077,18,Channel,-15.5,Trend-Up,10.5
2015-05-07,10.5,0.874820143884892,0.5526,0.7763,0.7763,14,Trend-Up,10.5,Channel,5.0
2015-05-08,5.0,0.5079365079365079,0.4545,0.9318,0.5227,6,Channel,5.0,Trend-Down,-12.25
2015-05-11,-12.25,0.8125,0.7538,0.2154,0.0308,16,Trend-Down,-12.25,Range,4.5
2015-05-12,4.5,1.0314465408805031,0.2195,0.5,0.7195,21,Range,4.5,Range,-4.0
2015-05-13,-4.0,0.7907742998352554,0.2667,0.5167,0.2167,20,Range,-4.0,Trend-Up,10.75
2015-05-14,10.75,0.7788778877887789,0.7288,0.7627,0.9661,4,Trend-Up,10.75,Range,0.5
2015-05-15,0.5,0.3700159489633174,0.069,0.2414,0.8276,8,Range,0.5,Trend-Up,9.0
2015-05-18,9.0,0.7339449541284404,0.72,0.94,0.78,7,Trend-Up,9.0,Range,-2.5
2015-05-19,-2.5,0.6193548387096774,0.2778,0.3611,0.3611,13,Range,-2.5,Range,-3.5
2015-05-20,-3.5,0.9788235294117648,0.2692,0.4808,0.25,21,Range,-3.5,Trend-Up,7.0
2015-05-21,7.0,0.9237875288683602,0.56,0.84,0.72,13,Trend-Up,7.0,Range,0.25
2015-05-22,0.25,0.5358851674641149,0.0357,0.75,0.2857,14,Range,0.25,Range,0.5
2015-05-25,0.5,0.37362637362637363,0.1176,0.9412,0.1765,2,Range,0.5,Trend-Down,-13.0
2015-05-26,-13.0,2.317757009345794,0.5591,0.0323,0.4086,26,Trend-Down,-13.0,Trend-Up,14.0
2015-05-27,14.0,1.9605633802816902,0.6437,0.8046,0.8391,15,Trend-Up,14.0,Channel,4.25
2015-05-28,4.25,0.910411622276029,0.3617,0.383,0.9787,20,Channel,4.25,Trend-Down,-10.5
2015-05-29,-10.5,1.2878048780487805,0.6364,0.0303,0.3333,22,Trend-Down,-10.5,Range,-4.0
2015-06-01,-4.0,1.2727272727272727,0.2286,0.2429,0.5286,17,Range,-4.0,Range,2.0
2015-06-02,2.0,1.3799126637554586,0.1013,0.5823,0.519,23,Range,2.0,Range,2.5
2015-06-03,2.5,0.8870636550308009,0.1852,0.5,0.6852,20,Range,2.5,Range,-5.25
2015-06-04,-5.25,1.2787524366471734,0.2561,0.3537,0.3902,32,Range,-5.25,Range,-1.0
2015-06-05,-1.0,0.8996539792387543,0.0615,0.4,0.5385,18,Range,-1.0,Trend-Down,-11.0
2015-06-08,-11.0,0.9163636363636364,0.6984,0.127,0.1746,12,Trend-Down,-11.0,Range,1.75
2015-06-09,1.75,0.8517110266159695,0.125,0.4643,0.6607,16,Range,1.75,Trend-Up,19.0
2015-06-10,19.0,1.2710280373831775,0.8941,0.9647,0.9294,11,Trend-Up,19.0,Range,0.5
2015-06-11,0.5,0.51985559566787,0.0556,0.6667,0.3889,13,Range,0.5,Trend-Down,-7.0
2015-06-12,-7.0,0.7230769230769231,0.5957,0.1702,0.234,15,Trend-Down,-7.0,Range,4.0
2015-06-15,4.0,1.098360655737705,0.2388,0.4925,0.7463,28,Range,4.0,Trend-Up,14.5
2015-06-16,14.5,1.1017964071856288,0.8406,0.8551,0.9855,12,Trend-Up,14.5,Range,-2.75
2015-06-17,-2.75,1.3114754098360655,0.1375,0.35,0.5125,17,Range,-2.75,Trend-Up,16.0
2015-06-18,16.0,1.415506958250497,0.7191,0.9213,0.7978,14,Trend-Up,16.0,Trend-Down,-13.25
2015-06-19,-13.25,0.8620037807183365,0.9298,0.0351,0.0351,11,Trend-Down,-13.25,Range,-2.0
2015-06-22,-2.0,0.6490566037735849,0.186,0.6512,0.1628,11,Range,-2.0,Range,-0.5
2015-06-23,-0.5,0.5901639344262295,0.0556,0.3333,0.6111,8,Range,-0.5,Trend-Down,-13.25
2015-06-24,-13.25,1.2131147540983607,0.7162,0.2568,0.027,16,Trend-Down,-13.25,Trend-Down,-13.0
2015-06-25,-13.0,0.9786407766990292,0.8254,0.0794,0.0952,15,Trend-Down,-13.0,Range,-2.0
2015-06-26,-2.0,0.9080234833659491,0.1379,0.1897,0.6724,18,Range,-2.0,Trend-Down,-24.0
2015-06-29,-24.0,2.304,0.6667,0.2292,0.1042,22,Trend-Down,-24.0,Trend-Down,-12.5
2015-06-30,-12.5,1.177304964539007,0.6024,0.0241,0.3735,32,Trend-Down,-12.5,Range,-0.25
2015-07-01,-0.25,0.8458781362007168,0.0169,0.1864,0.7966,20,Range,-0.25,Channel,-6.0
2015-07-02,-6.0,0.8428571428571429,0.4068,0.1525,0.4407,10,Channel,-6.0,Range,-0.25
2015-07-03,-0.25,0.2638888888888889,0.0526,0.1579,0.7895,4,Range,-0.25,Trend-Up,12.75
2015-07-06,12.75,1.2164579606440071,0.6,0.8824,0.7176,14,Trend-Up,12.75,Range,9.75
2015-07-07,9.75,2.3157894736842106,0.2364,0.3091,0.9273,29,Range,9.75,Trend-Down,-19.25
2015-07-08,-19.25,1.2142857142857142,0.7549,0.1373,0.1078,33,Trend-Down,-19.25,Trend-Down,-24.25
2015-07-09,-24.25,1.2737430167597765,0.8509,0.114,0.0351,16,Trend-Down,-24.25,Range,1.75
2015-07-10,1.75,0.7113702623906706,0.1148,0.4426,0.6721,12,Range,1.75,Trend-Up,9.25
2015-07-13,9.25,0.5180722891566265,0.8605,0.9302,0.9302,7,Trend-Up,9.25,Trend-Up,10.5
2015-07-14,10.5,0.691358024691358,0.75,0.9643,0.7857,4,Trend-Up,10.5,Range,2.25
2015-07-15,2.25,0.6325581395348837,0.1765,0.4314,0.7451,8,Range,2.25,Channel,3.25
2015-07-16,3.25,0.3663220088626292,0.4194,0.6452,0.7742,6,Channel,3.25,Range,1.25
2015-07-17,1.25,0.3723916532905297,0.1724,0.3103,0.8621,6,Range,1.25,Range,-0.25
2015-07-20,-0.25,0.6406570841889117,0.0256,0.4615,0.5128,12,Range,-0.25,Range,-3.75
2015-07-21,-3.75,1.0377358490566038,0.2727,0.2364,0.4909,22,Range,-3.75,Trend-Up,5.0
2015-07-22,5.0,0.7890410958904109,0.5556,0.9444,0.6111,24,Trend-Up,5.0,Trend-Down,-10.75
2015-07-23,-10.75,1.7882352941176471,0.5658,0.0526,0.3816,22,Trend-Down,-10.75,Trend-Down,-18.5
2015-07-24,-18.5,2.4021447721179623,0.6607,0.0268,0.3125,30,Trend-Down,-18.5,Range,0.75
2015-07-27,0.75,0.9696969696969697,0.0577,0.4615,0.5962,26,Range,0.75,Trend-Up,16.0
2015-07-28,16.0,2.046511627906977,0.5818,0.6273,0.9545,16,Trend-Up,16.0,Trend-Up,12.75
2015-07-29,12.75,1.100196463654224,0.7286,0.9,0.8286,19,Trend-Up,12.75,Trend-Up,9.0
2015-07-30,9.0,0.9454545454545454,0.5538,0.5538,1.0,10,Trend-Up,9.0,Trend-Down,-8.0
2015-07-31,-8.0,0.7361111111111112,0.6038,0.0189,0.3774,16,Trend-Down,-8.0,Channel,-7.5
2015-08-03,-7.5,1.0592334494773519,0.3947,0.0395,0.5658,12,Channel,-7.5,Channel,-7.75
2015-08-04,-7.75,0.7687296416938111,0.5254,0.3729,0.1017,23,Channel,-7.75,Range,-4.0
2015-08-05,-4.0,0.8710217755443886,0.2462,0.5385,0.2154,11,Range,-4.0,Trend-Down,-17.0
2015-08-06,-17.0,1.6290909090909091,0.6071,0.0446,0.3482,14,Trend-Down,-17.0,Range,-1.5
2015-08-07,-1.5,0.7737704918032787,0.1017,0.1017,0.7966,20,Range,-1.5,Trend-Up,13.25
2015-08-10,13.25,0.8443649373881932,0.8983,0.9831,0.9153,7,Trend-Up,13.25,Range,-3.75
2015-08-11,-3.75,1.0218978102189782,0.2143,0.2857,0.5,22,Range,-3.75,Channel,20.5
2015-08-12,20.5,2.213381555153707,0.5359,0.5359,1.0,24,Channel,20.5,Range,-0.5
2015-08-13,-0.5,0.7718223583460949,0.0317,0.5079,0.4603,16,Range,-0.5,Trend-Up,11.5
2015-08-14,11.5,0.6875,0.8364,0.8727,0.9636,10,Trend-Up,11.5,Trend-Up,18.25
2015-08-17,18.25,1.2955974842767295,0.7087,0.7767,0.932,6,Trend-Up,18.25,Channel,-3.0
2015-08-18,-3.0,0.47477744807121663,0.3,0.4,0.3,11,Channel,-3.0,Channel,-11.5
2015-08-19,-11.5,1.435215946843854,0.4259,0.3426,0.2315,21,Channel,-11.5,Trend-Down,-33.5
2015-08-20,-33.5,1.9907834101382489,0.8272,0.1667,0.0062,27,Trend-Down,-33.5,Trend-Down,-40.5
2015-08-21,-40.5,2.302387267904509,0.7465,0.212,0.0415,26,Trend-Down,-40.5,Range,0.0
2015-08-24,0.0,4.2530521642619314,0.0,0.6848,0.3152,32,Range,0.0,Trend-Down,-73.0
2015-08-25,-73.0,2.2754686226568865,0.8367,0.0057,0.1576,22,Trend-Down,-73.0,Channel,22.5
2015-08-26,22.5,1.427627230667548,0.3333,0.437,0.8963,31,Channel,22.5,Trend-Up,26.5
2015-08-27,26.5,0.8518518518518519,0.5761,0.5924,0.9837,9,Trend-Up,26.5,Trend-Up,11.25
2015-08-28,11.25,0.3449419568822554,0.5769,0.6923,0.8846,12,Trend-Up,11.25,Channel,-10.25
2015-08-31,-10.25,0.3724959393611261,0.4767,0.4767,0.0465,7,Channel,-10.25,Range,-7.25
2015-09-01,-7.25,0.7145205479452055,0.1779,0.4049,0.4172,13,Range,-7.25,Range,8.0
2015-09-02,8.0,0.56078860898138,0.25,0.2969,0.9531,8,Range,8.0,Range,-9.25
2015-09-03,-9.25,0.5803108808290155,0.2937,0.5873,0.119,8,Range,-9.25,Range,0.75
2015-09-04,0.75,0.5317919075144508,0.0326,0.4457,0.587,7,Range,0.75,Range,-0.75
2015-09-07,-0.75,0.24134871339840283,0.0882,0.5,0.4118,3,Range,-0.75,Trend-Up,14.5
2015-09-08,14.5,0.8888888888888888,0.5859,0.697,0.8889,15,Trend-Up,14.5,Trend-Down,-43.0
2015-09-09,-43.0,2.064516129032258,0.8269,0.024,0.149,20,Trend-Down,-43.0,Channel,11.0
2015-09-10,11.0,1.0427350427350428,0.3607,0.9098,0.4508,21,Channel,11.0,Trend-Up,14.25
2015-09-11,14.25,0.7983539094650206,0.5876,0.6392,0.9485,12,Trend-Up,14.25,Channel,-8.75
2015-09-14,-8.75,0.565121412803532,0.5469,0.0312,0.4219,16,Channel,-8.75,Trend-Up,21.0
2015-09-15,21.0,1.1211401425178147,0.7119,0.822,0.8898,10,Trend-Up,21.0,Trend-Up,16.75
2015-09-16,16.75,0.8441247002398081,0.7614,0.8182,0.9432,6,Trend-Up,16.75,Range,-7.5
2015-09-17,-7.5,1.5325301204819277,0.1887,0.7296,0.0818,13,Range,-7.5,Range,2.25
2015-09-18,2.25,0.8795811518324608,0.0857,0.7048,0.381,20,Range,2.25,Range,7.0
2015-09-21,7.0,0.8241415192507804,0.2828,0.5051,0.7778,10,Range,7.0,Range,0.75
2015-09-22,0.75,0.7136150234741784,0.0395,0.3158,0.7237,22,Range,0.75,Range,-4.0
2015-09-23,-4.0,0.7146401985111662,0.2222,0.3056,0.4722,15,Range,-4.0,Range,6.25
2015-09-24,6.25,1.208706786171575,0.2119,0.4576,0.7542,27,Range,6.25,Trend-Down,-19.75
2015-09-25,-19.75,1.2359281437125749,0.6124,0.1163,0.2713,23,Trend-Down,-19.75,Trend-Down,-39.0
2015-09-28,-39.0,1.6264775413711583,0.907,0.0291,0.064,26,Trend-Down,-39.0,Range,0.0
2015-09-29,0.0,0.9720430107526882,0.0,0.531,0.469,22,Range,0.0,Range,7.0
2015-09-30,7.0,0.8687782805429864,0.2917,0.6042,0.6875,23,Range,7.0,Range,3.5
2015-10-01,3.5,0.9874285714285714,0.1296,0.1574,0.9722,22,Range,3.5,Trend-Up,53.25
2015-10-02,53.25,2.1990950226244346,0.8765,0.8889,0.9877,22,Trend-Up,53.25,Trend-Up,18.25
2015-10-05,18.25,0.7535680304471931,0.7374,0.9293,0.8081,5,Trend-Up,18.25,Channel,-7.5
2015-10-06,-7.5,0.5862708719851577,0.3797,0.3418,0.2785,14,Channel,-7.5,Range,5.75
2015-10-07,5.75,0.7314725697786333,0.2421,0.4105,0.8316,13,Range,5.75,Trend-Up,24.5
2015-10-08,24.5,0.9552238805970149,0.8167,0.875,0.9417,14,Trend-Up,24.5,Range,-0.25
2015-10-09,-0.25,0.453305351521511,0.0185,0.3889,0.5926,6,Range,-0.25,Channel,3.75
2015-10-12,3.75,0.33109619686800895,0.4054,0.4865,0.9189,8,Channel,3.75,Range,-5.75
2015-10-13,-5.75,0.8239520958083832,0.2674,0.7093,0.0233,8,Range,-5.75,Trend-Down,-10.75
2015-10-14,-10.75,0.7576875768757687,0.5584,0.3506,0.0909,14,Trend-Down,-10.75,Trend-Up,24.75
2015-10-15,24.75,1.4837712519319939,0.825,0.8417,0.9833,14,Trend-Up,24.75,Range,4.0
2015-10-16,4.0,0.6586826347305389,0.2909,0.3091,0.9818,8,Range,4.0,Trend-Up,9.0
2015-10-19,9.0,0.6708074534161491,0.6667,0.7037,0.963,12,Trend-Up,9.0,Range,-0.5
2015-10-20,-0.5,0.6898839137645107,0.0385,0.75,0.2115,21,Range,-0.5,Trend-Down,-21.25
2015-10-21,-21.25,1.3906542056074767,0.914,0.0645,0.0215,23,Trend-Down,-21.25,Trend-Up,28.5
2015-10-22,28.5,1.8118466898954704,0.8769,0.9462,0.9308,22,Trend-Up,28.5,Range,-0.25
2015-10-23,-0.25,0.8035982008995503,0.0149,0.4328,0.5522,15,Range,-0.25,Trend-Down,-4.5
2015-10-26,-4.5,0.3950617283950617,0.5625,0.0938,0.3438,11,Trend-Down,-4.5,Channel,5.0
2015-10-27,5.0,0.6633499170812603,0.4,0.66,0.74,15,Channel,5.0,Trend-Up,20.25
2015-10-28,20.25,1.7861163227016885,0.6807,0.7311,0.9496,20,Trend-Up,20.25,Channel,6.0
2015-10-29,6.0,0.5896147403685092,0.5455,0.8636,0.6818,18,Channel,6.0,Channel,-10.0
2015-10-30,-10.0,1.008517887563884,0.5405,0.2162,0.2432,14,Channel,-10.0,Trend-Up,17.75
2015-11-02,17.75,1.3004926108374384,0.7172,0.9293,0.7879,9,Trend-Up,17.75,Channel,8.75
2015-11-03,8.75,1.0276422764227642,0.443,0.8481,0.5949,9,Channel,8.75,Trend-Down,-12.25
2015-11-04,-12.25,1.0212765957446808,0.6806,0.0833,0.2361,23,Trend-Down,-12.25,Range,-3.0
2015-11-05,-3.0,1.0826010544815465,0.1558,0.3117,0.5325,24,Range,-3.0,Range,3.25
2015-11-06,3.25,0.9771986970684039,0.1733,0.3067,0.8667,18,Range,3.25,Channel,-13.25
2015-11-09,-13.25,1.302034428794992,0.5096,0.0769,0.4135,21,Channel,-13.25,Trend-Up,10.0
2015-11-10,10.0,0.7435897435897436,0.6897,0.7759,0.9138,17,Trend-Up,10.0,Trend-Down,-12.5
2015-11-11,-12.5,0.7272727272727273,0.8621,0.0517,0.0862,11,Trend-Down,-12.5,Trend-Down,-17.0
2015-11-12,-17.0,1.2090032154340835,0.7234,0.2447,0.0319,27,Trend-Down,-17.0,Trend-Down,-17.0
2015-11-13,-17.0,1.2188006482982172,0.7234,0.1383,0.1383,26,Trend-Down,-17.0,Trend-Up,32.0
2015-11-16,32.0,1.8481012658227849,0.8767,0.9589,0.9178,25,Trend-Up,32.0,Range,-3.25
2015-11-17,-3.25,0.9971671388101983,0.1477,0.4886,0.3636,22,Range,-3.25,Trend-Up,25.75
2015-11-18,25.75,1.3277545327754532,0.8655,0.9748,0.8908,16,Trend-Up,25.75,Range,0.5
2015-11-19,0.5,0.35742444152431013,0.0588,0.5588,0.5,13,Range,0.5,Range,0.75
2015-11-20,0.75,0.5904486251808972,0.0588,0.5294,0.5294,9,Range,0.75,Range,-2.75
2015-11-23,-2.75,0.6900584795321637,0.1864,0.4068,0.4068,7,Range,-2.75,Channel,13.25
2015-11-24,13.25,1.1445255474452554,0.5408,0.8163,0.7245,11,Channel,13.25,Range,0.5
2015-11-25,0.5,0.3367198838896952,0.069,0.3448,0.7241,5,Range,0.5,Range,0.25
2015-11-26,0.25,0.19230769230769232,0.0667,0.5333,0.5333,1,Range,0.25,Channel,3.0
2015-11-27,3.0,0.6328600405679513,0.3077,0.3846,0.9231,8,Channel,3.0,Trend-Down,-7.75
2015-11-30,-7.75,0.972972972972973,0.5741,0.1296,0.2963,16,Trend-Down,-7.75,Trend-Up,12.25
2015-12-01,12.25,1.4564643799472297,0.7101,0.7971,0.913,17,Trend-Up,12.25,Trend-Down,-17.5
2015-12-02,-17.5,2.183574879227053,0.6195,0.1327,0.2478,28,Trend-Down,-17.5,Trend-Down,-30.25
2015-12-03,-30.25,2.991596638655462,0.6798,0.0674,0.2528,30,Trend-Down,-30.25,Trend-Up,34.5
2015-12-04,34.5,2.205042016806723,0.8415,0.9573,0.8841,19,Trend-Up,34.5,Range,-3.75
2015-12-07,-3.75,1.0166414523449319,0.1786,0.0238,0.7976,20,Range,-3.75,Range,0.75
2015-12-08,0.75,1.0279329608938548,0.0326,0.6848,0.3478,21,Range,0.75,Range,-12.25
2015-12-09,-12.25,1.8360655737704918,0.2692,0.5549,0.1758,23,Range,-12.25,Range,1.75
2015-12-10,1.75,0.7948717948717948,0.0753,0.8602,0.2151,15,Range,1.75,Trend-Down,-16.5
2015-12-11,-16.5,0.8697435897435898,0.6226,0.2925,0.0849,22,Trend-Down,-16.5,Range,5.0
2015-12-14,5.0,1.0276679841897234,0.1538,0.3462,0.8077,25,Range,5.0,Channel,7.0
2015-12-15,7.0,0.5053449951409135,0.4308,0.9077,0.5231,11,Channel,7.0,Channel,15.25
2015-12-16,15.25,1.3187772925764192,0.404,0.543,0.8609,13,Channel,15.25,Trend-Down,-44.25
2015-12-17,-44.25,1.6389811738648947,0.9568,0.0216,0.0216,19,Trend-Down,-44.25,Trend-Down,-29.5
2015-12-18,-29.5,1.043824701195219,0.9008,0.0611,0.0382,19,Trend-Down,-29.5,Range,4.75
2015-12-21,4.75,0.6289549376797698,0.2317,0.3049,0.9268,8,Range,4.75,Channel,12.75
2015-12-22,12.75,0.8822905620360552,0.4904,0.5288,0.9615,10,Channel,12.75,Trend-Up,9.75
2015-12-23,9.75,0.5366876310272537,0.6094,0.9219,0.6875,8,Trend-Up,9.75,Range,-3.0
2015-12-24,-3.0,0.35964912280701755,0.2927,0.5854,0.122,3,Range,-3.0,Range,4.25
2015-12-28,4.25,0.5540704738760632,0.2982,0.3158,0.9825,6,Range,4.25,Trend-Up,11.75
2015-12-29,11.75,0.5398773006134969,0.8545,0.9818,0.8727,5,Trend-Up,11.75,Trend-Down,-12.25
2015-12-30,-12.25,0.6675938803894298,0.8167,0.0833,0.1,9,Trend-Down,-12.25,Channel,-10.5
2015-12-31,-10.5,1.3198653198653199,0.4286,0.3163,0.2551,20,Channel,-10.5,Channel,9.5
2016-01-04,9.5,1.6684491978609626,0.3248,0.3248,1.0,28,Channel,9.5,Range,3.0
2016-01-05,3.0,1.0201342281879195,0.1579,0.2763,0.8816,30,Range,3.0,Channel,8.0
2016-01-06,8.0,1.408450704225352,0.32,0.7,0.62,18,Channel,8.0,Channel,-16.5
2016-01-07,-16.5,2.1456953642384105,0.4074,0.5062,0.0864,32,Channel,-16.5,Trend-Down,-35.0
2016-01-08,-35.0,1.9089655172413793,0.8092,0.1503,0.0405,28,Trend-Down,-35.0,Range,-10.5
2016-01-11,-10.5,1.3888228299643282,0.2877,0.1164,0.5959,29,Range,-10.5,Range,-7.75
2016-01-12,-7.75,1.184549356223176,0.2246,0.2174,0.558,25,Range,-7.75,Trend-Down,-58.0
2016-01-13,-58.0,2.0673267326732674,0.8889,0.0651,0.046,25,Trend-Down,-58.0,Channel,25.25
2016-01-14,25.25,1.5413469735720375,0.4469,0.6637,0.7832,23,Channel,25.25,Channel,13.75
2016-01-15,13.75,0.8174726989079563,0.4198,0.6183,0.8015,22,Channel,13.75,Channel,3.5
2016-01-18,3.5,0.16155572176514585,0.5185,0.7037,0.8148,1,Channel,3.5,Channel,-20.25
2016-01-19,-20.25,0.9936708860759493,0.5159,0.0382,0.4459,15,Channel,-20.25,Range,10.0
2016-01-20,10.0,1.6521048451151708,0.1538,0.3769,0.7769,28,Range,10.0,Range,5.0
2016-01-21,5.0,1.0104011887072808,0.1176,0.6353,0.4824,21,Range,5.0,Channel,6.5
2016-01-22,6.5,0.44379562043795623,0.3421,0.5263,0.8158,9,Channel,6.5,Trend-Down,-24.0
2016-01-25,-24.0,0.6788990825688074,0.8649,0.0721,0.0631,7,Trend-Down,-24.0,Trend-Up,17.25
2016-01-26,17.25,0.697754749568221,0.6832,0.8317,0.8515,12,Trend-Up,17.25,Channel,-15.25
2016-01-27,-15.25,1.409486931268151,0.3352,0.4341,0.2308,19,Channel,-15.25,Channel,-12.25
2016-01-28,-12.25,0.9003690036900369,0.4016,0.082,0.5164,19,Channel,-12.25,Trend-Up,33.75
2016-01-29,33.75,1.078880407124682,0.8491,0.9686,0.8805,7,Trend-Up,33.75,Channel,11.25
2016-02-01,11.25,0.7451312447078747,0.4091,0.7545,0.6545,9,Channel,11.25,Trend-Down,-16.25
2016-02-02,-16.25,0.7759456838021338,0.65,0.02,0.33,18,Trend-Down,-16.25,Range,-0.5
2016-02-03,-0.5,1.5733610822060353,0.0106,0.0794,0.9101,28,Range,-0.5,Range,6.25
2016-02-04,6.25,0.8342644320297952,0.2232,0.7232,0.5,20,Range,6.25,Trend-Down,-29.0
2016-02-05,-29.0,1.175813953488372,0.7342,0.0316,0.2342,20,Trend-Down,-29.0,Range,1.0
2016-02-08,1.0,0.9399293286219081,0.0301,0.1053,0.9248,16,Range,1.0,Trend-Up,21.0
2016-02-09,21.0,1.1228070175438596,0.5526,0.9605,0.5921,28,Trend-Up,21.0,Channel,-11.25
2016-02-10,-11.25,0.9847259658580413,0.3285,0.5693,0.1022,21,Channel,-11.25,Range,8.0
2016-02-11,8.0,0.8725939505041247,0.2689,0.5882,0.6807,25,Range,8.0,Trend-Up,15.5
2016-02-12,15.5,0.7927272727272727,0.5688,0.633,0.9358,8,Trend-Up,15.5,Trend-Up,4.75
2016-02-15,4.75,0.1587015329125338,0.8636,0.8636,1.0,1,Trend-Up,4.75,Range,6.25
2016-02-16,6.25,0.7558386411889597,0.2809,0.4607,0.8202,11,Range,6.25,Trend-Up,16.75
2016-02-17,16.75,0.809575625680087,0.7204,0.914,0.8065,7,Trend-Up,16.75,Trend-Down,-9.75
2016-02-18,-9.75,0.5901639344262295,0.619,0.0635,0.3175,12,Trend-Down,-9.75,Channel,8.25
2016-02-19,8.25,0.7142857142857143,0.4714,0.5714,0.9,16,Channel,8.25,Range,2.5
2016-02-22,2.5,0.5356125356125356,0.2128,0.9362,0.2766,9,Range,2.5,Trend-Down,-18.75
2016-02-23,-18.75,1.1503267973856208,0.8523,0.1364,0.0114,15,Trend-Down,-18.75,Trend-Up,30.25
2016-02-24,30.25,2.450946643717728,0.6798,0.6966,0.9831,26,Trend-Up,30.25,Trend-Up,19.0
