date,n_bars,adr,thr,d_range,net,legs_closed,legs_total,year
2020-03-11,81,117.6562,17.6484,111.75,-61.5,18,19,2020
2020-03-12,79,121.9062,18.2859,210.75,-92.25,32,33,2020
2020-03-13,81,129.4062,19.4109,219.0,74.75,26,27,2020
2020-03-16,79,136.2812,20.4422,202.25,-98.0,26,27,2020
2020-03-17,81,149.2188,22.3828,190.75,52.5,29,30,2020
2020-03-18,79,162.3438,24.3516,180.0,47.0,17,18,2020
2020-03-19,81,174.0625,26.1094,151.0,12.0,15,16,2020
2020-03-20,81,177.7188,26.6578,162.5,-132.5,9,10,2020
2020-03-23,81,178.5,26.775,111.25,-56.0,23,24,2020
2020-03-24,81,178.4375,26.7656,106.75,88.25,7,8,2020
2020-03-25,81,165.4375,24.8156,167.25,21.5,11,12,2020
2020-03-26,81,158.9688,23.8453,138.5,115.75,11,12,2020
2020-03-27,81,151.0,22.65,99.75,-3.75,9,10,2020
2020-03-30,81,139.625,20.9437,89.5,59.5,6,7,2020
2020-03-31,81,128.3125,19.2469,71.0,-42.25,9,10,2020
2020-04-01,81,118.3125,17.7469,75.5,-27.5,6,7,2020
2020-04-02,81,107.4375,16.1156,83.75,69.0,13,14,2020
2020-04-03,81,104.0,15.6,80.5,-22.0,15,16,2020
2020-04-06,81,100.7188,15.1078,104.5,69.75,7,8,2020
2020-04-07,81,92.875,13.9313,115.25,-95.75,17,18,2020
2020-04-08,81,89.9688,13.4953,99.0,57.0,11,12,2020
2020-04-09,81,89.875,13.4812,57.25,6.75,9,10,2020
2020-04-13,81,85.8438,12.8766,60.75,-9.0,10,11,2020
2020-04-14,81,84.5625,12.6844,49.75,35.5,6,7,2020
2020-04-15,81,81.3438,12.2016,41.5,1.5,12,13,2020
2020-04-16,81,76.0625,11.4094,43.0,-1.75,10,11,2020
2020-04-17,81,71.375,10.7062,51.75,18.75,10,11,2020
2020-04-20,81,64.7812,9.7172,56.5,-16.25,12,13,2020
2020-04-21,81,57.4375,8.6156,60.25,-31.75,20,21,2020
2020-04-22,81,52.5938,7.8891,41.75,6.75,11,12,2020
2020-04-23,81,50.6562,7.5984,57.75,-20.5,20,21,2020
2020-04-24,81,50.2812,7.5422,52.75,24.0,13,14,2020
2020-04-27,81,50.6562,7.5984,37.5,19.5,12,13,2020
2020-04-28,81,50.1562,7.5234,60.25,-41.5,16,17,2020
2020-04-29,81,52.3125,7.8469,45.0,27.0,10,11,2020
2020-04-30,81,51.4688,7.7203,36.75,-17.0,24,25,2020
2020-05-01,81,49.0,7.35,46.0,-29.25,18,19,2020
2020-05-04,81,47.2188,7.0828,47.25,21.0,15,16,2020
2020-05-05,81,47.9062,7.1859,35.5,-5.0,10,11,2020
2020-05-06,81,45.125,6.7687,49.75,-44.0,15,16,2020
2020-05-07,81,44.75,6.7125,27.25,5.75,13,14,2020
2020-05-08,81,43.4688,6.5203,34.0,20.25,8,9,2020
2020-05-11,81,40.1875,6.0281,41.5,23.25,13,14,2020
2020-05-12,81,39.75,5.9625,88.0,-82.25,21,22,2020
2020-05-13,81,46.1562,6.9234,82.75,-44.75,21,22,2020
2020-05-14,81,50.75,7.6125,93.5,60.5,28,29,2020
2020-05-15,81,56.5312,8.4797,50.0,26.0,23,24,2020
2020-05-18,81,58.3438,8.7516,41.25,20.25,6,7,2020
2020-05-19,81,57.2812,8.5922,43.0,-21.75,9,10,2020
2020-05-20,81,59.25,8.8875,23.5,13.5,11,12,2020
2020-05-21,81,57.9375,8.6906,40.0,-27.5,14,15,2020
2020-05-22,81,57.75,8.6625,25.75,11.25,8,9,2020
2020-05-25,42,49.9688,7.4953,7.25,3.75,0,0,2020
2020-05-26,81,40.5312,6.0797,35.5,-21.75,12,13,2020
2020-05-27,81,33.2812,4.9922,71.25,18.25,18,19,2020
2020-05-28,81,35.9375,5.3906,46.0,-5.5,24,25,2020
2020-05-29,81,36.5312,5.4797,63.0,33.0,31,32,2020
2020-06-01,81,39.0312,5.8547,32.0,21.0,14,15,2020
2020-06-02,81,40.0938,6.0141,30.5,14.25,12,13,2020
2020-06-03,81,38.9062,5.8359,33.5,18.75,7,8,2020
2020-06-04,81,39.875,5.9813,39.25,2.75,11,12,2020
2020-06-05,81,43.875,6.5812,42.0,17.5,16,17,2020
2020-06-08,81,44.6875,6.7031,37.75,27.0,6,7,2020
2020-06-09,81,40.5,6.075,30.25,5.25,14,15,2020
2020-06-10,81,38.5312,5.7797,41.5,-26.5,32,33,2020
2020-06-11,81,35.8438,5.3766,122.0,-100.0,38,39,2020
2020-06-12,81,47.0938,7.0641,105.75,-43.75,32,33,2020
2020-06-15,81,56.5,8.475,115.75,97.0,21,22,2020
2020-06-16,81,66.7812,10.0172,79.75,-24.5,20,21,2020
2020-06-17,81,71.8438,10.7766,35.75,-20.5,10,11,2020
2020-06-18,81,71.0625,10.6594,28.25,12.75,11,12,2020
2020-06-19,81,69.875,10.4812,86.5,-80.75,9,10,2020
2020-06-22,81,76.9062,11.5359,47.5,33.75,6,7,2020
2020-06-23,81,77.6562,11.6484,29.5,-16.75,5,6,2020
2020-06-24,81,66.0938,9.9141,84.75,-47.0,17,18,2020
2020-06-25,81,63.4688,9.5203,68.0,36.0,13,14,2020
2020-06-26,81,57.5,8.625,70.75,-52.75,22,23,2020
2020-06-29,81,56.375,8.4562,60.25,34.0,8,9,2020
2020-06-30,9,59.4375,8.9156,17.75,14.25,3,4,2020
2020-07-01,81,58.125,8.7188,28.5,8.0,12,13,2020
2020-07-02,81,50.875,7.6312,42.25,-13.25,11,12,2020
2020-07-03,42,50.2188,7.5328,15.5,-3.25,2,3,2020
2020-07-06,81,48.4688,7.2703,19.5,7.75,8,9,2020
2020-07-07,81,40.3125,6.0469,41.75,-17.0,11,12,2020
2020-07-08,81,37.0312,5.5547,38.0,18.5,19,20,2020
2020-07-09,81,32.9375,4.9406,64.75,-26.5,19,20,2020
2020-07-10,81,33.5,5.025,53.0,37.5,16,17,2020
2020-07-13,81,37.9062,5.6859,85.75,-50.0,22,23,2020
2020-07-14,81,45.0625,6.7594,73.25,51.5,20,21,2020
2020-07-15,81,48.9375,7.3406,37.75,-3.0,21,22,2020
2020-07-16,81,51.7188,7.7578,21.75,-2.0,11,12,2020
2020-07-17,81,52.0,7.8,28.75,-5.0,5,6,2020
2020-07-20,81,50.375,7.5562,45.25,32.5,5,6,2020
2020-07-21,81,51.2812,7.6922,29.5,-11.75,11,12,2020
2020-07-22,81,46.875,7.0312,27.25,20.5,8,9,2020
2020-07-23,81,43.6562,6.5484,57.5,-37.75,19,20,2020
2020-07-24,81,40.125,6.0187,27.75,-5.75,19,20,2020
2020-07-27,81,34.4375,5.1656,26.5,16.5,6,7,2020
2020-07-28,81,33.0312,4.9547,28.25,-11.25,16,17,2020
2020-07-29,81,33.8438,5.0766,37.0,31.75,11,12,2020
2020-07-30,81,34.875,5.2313,57.5,30.5,21,22,2020
2020-07-31,81,36.4062,5.4609,54.5,5.75,23,24,2020
2020-08-03,81,39.5312,5.9297,19.0,5.25,10,11,2020
2020-08-04,81,38.5,5.775,22.75,21.25,7,8,2020
2020-08-05,81,34.1562,5.1234,12.0,1.0,10,11,2020
2020-08-06,81,32.1875,4.8281,35.0,30.75,8,9,2020
2020-08-07,81,33.25,4.9875,24.5,13.25,26,27,2020
2020-08-10,81,32.7812,4.9172,28.25,2.5,14,15,2020
2020-08-11,81,31.6875,4.7531,55.25,-38.75,18,19,2020
2020-08-12,81,31.4062,4.7109,29.0,16.25,16,17,2020
2020-08-13,81,28.2188,4.2328,24.5,1.75,19,20,2020
2020-08-14,81,28.9062,4.3359,17.5,-1.5,18,19,2020
2020-08-17,81,28.25,4.2375,8.75,1.25,10,11,2020
2020-08-18,81,27.8438,4.1766,25.5,3.5,11,12,2020
2020-08-19,81,26.6562,3.9984,30.25,-17.5,15,16,2020
2020-08-20,81,27.375,4.1063,35.75,28.25,14,15,2020
2020-08-21,81,28.3125,4.2469,21.5,14.0,14,15,2020
2020-08-24,81,24.0938,3.6141,20.0,6.5,18,19,2020
2020-08-25,81,22.9688,3.4453,21.75,8.0,18,19,2020
2020-08-26,81,22.625,3.3937,40.0,33.5,16,17,2020
2020-08-27,81,25.4375,3.8156,33.5,0.5,24,25,2020
2020-08-28,81,28.5312,4.2797,26.0,10.0,18,19,2020
2020-08-31,81,28.5938,4.2891,23.0,-5.25,18,19,2020
2020-09-01,81,27.6875,4.1531,35.75,25.25,16,17,2020
2020-09-02,81,27.6875,4.1531,53.25,33.0,19,20,2020
2020-09-03,81,31.6562,4.7484,139.0,-98.5,34,35,2020
2020-09-04,81,46.5312,6.9797,129.5,-42.0,32,33,2020
2020-09-07,42,60.0,9.0,20.5,13.5,1,2,2020
2020-09-08,81,57.5625,8.6344,52.0,-29.5,26,27,2020
2020-09-09,81,59.875,8.9812,59.0,26.0,12,13,2020
2020-09-10,81,64.0,9.6,97.0,-76.75,23,24,2020
2020-09-11,81,73.25,10.9875,59.75,-22.0,17,18,2020
2020-09-14,81,76.25,11.4375,34.25,8.5,6,7,2020
2020-09-15,81,73.875,11.0812,30.5,-5.0,4,5,2020
2020-09-16,81,60.3125,9.0469,45.75,-25.25,15,16,2020
2020-09-17,81,49.8438,7.4766,47.5,27.5,21,22,2020
2020-09-18,81,53.2188,7.9828,76.5,-37.75,16,17,2020
2020-09-21,81,56.2812,8.4422,58.75,16.75,22,23,2020
2020-09-22,81,56.25,8.4375,50.75,13.25,12,13,2020
2020-09-23,81,50.4688,7.5703,91.5,-77.5,19,20,2020
2020-09-24,81,54.4375,8.1656,70.25,25.75,20,21,2020
2020-09-25,81,58.9375,8.8406,80.25,61.75,16,17,2020
2020-09-28,81,65.1562,9.7734,29.0,13.5,9,10,2020
2020-09-29,81,63.0625,9.4594,31.75,-6.75,7,8,2020
2020-09-30,81,61.0938,9.1641,54.75,7.25,16,17,2020
2020-10-01,81,58.375,8.7562,37.5,-9.75,15,16,2020
2020-10-02,81,55.7188,8.3578,48.0,22.75,20,21,2020
2020-10-05,81,55.375,8.3063,39.5,32.5,3,4,2020
2020-10-06,81,48.875,7.3312,78.0,-47.0,18,19,2020
2020-10-07,81,49.8438,7.4766,35.75,25.75,8,9,2020
2020-10-08,81,44.2812,6.6422,20.0,9.0,12,13,2020
2020-10-09,81,43.1562,6.4734,24.5,17.25,6,7,2020
2020-10-12,81,42.25,6.3375,49.75,37.5,11,12,2020
2020-10-13,81,41.625,6.2437,33.25,-18.25,19,20,2020
2020-10-14,81,41.0938,6.1641,48.25,-27.75,20,21,2020
2020-10-15,81,41.125,6.1688,49.5,38.5,13,14,2020
2020-10-16,81,42.375,6.3563,47.25,-27.75,13,14,2020
2020-10-19,81,38.5312,5.7797,83.0,-64.0,21,22,2020
2020-10-20,81,44.4375,6.6656,43.0,-3.75,20,21,2020
2020-10-21,81,47.3125,7.0969,32.75,-0.25,18,19,2020
2020-10-22,81,48.3438,7.2516,46.25,18.25,19,20,2020
2020-10-23,81,47.9062,7.1859,29.0,-8.75,13,14,2020
2020-10-26,81,47.375,7.1063,74.0,-26.25,18,19,2020
2020-10-27,81,50.5938,7.5891,25.25,-17.0,16,17,2020
2020-10-28,81,47.5625,7.1344,67.5,-51.5,25,26,2020
2020-10-29,81,50.0938,7.5141,83.5,24.75,21,22,2020
2020-10-30,81,50.1562,7.5234,71.25,-9.75,22,23,2020
2020-11-02,81,53.6875,8.0531,51.5,-2.75,14,15,2020
2020-11-03,81,56.0312,8.4047,51.25,13.0,11,12,2020
2020-11-04,81,56.6562,8.4984,84.25,27.5,22,23,2020
2020-11-05,81,63.5625,9.5344,33.75,19.75,9,10,2020
2020-11-06,81,58.5312,8.7797,39.25,6.75,14,15,2020
2020-11-09,81,60.2812,9.0422,104.0,-89.25,27,28,2020
2020-11-10,81,64.8438,9.7266,46.0,11.0,18,19,2020
2020-11-11,81,60.1562,9.0234,25.5,8.5,6,7,2020
2020-11-12,81,54.4375,8.1656,52.25,-18.25,19,20,2020
2020-11-13,81,54.5312,8.1797,42.5,27.75,8,9,2020
2020-11-16,81,53.4375,8.0156,32.75,18.25,7,8,2020
2020-11-17,81,47.0,7.05,36.0,9.25,6,7,2020
2020-11-18,81,47.2812,7.0922,56.75,-48.0,12,13,2020
2020-11-19,81,49.4688,7.4203,40.5,18.25,14,15,2020
2020-11-20,81,41.5312,6.2297,34.75,-32.0,10,11,2020
2020-11-23,81,40.125,6.0187,39.25,3.0,17,18,2020
2020-11-24,81,41.8438,6.2766,45.5,31.0,10,11,2020
2020-11-25,81,41.0,6.15,16.75,-3.25,11,12,2020
2020-11-26,42,37.7812,5.6672,17.5,-10.75,3,4,2020
2020-11-27,45,35.875,5.3812,16.5,-1.75,4,5,2020
2020-11-30,81,33.4375,5.0156,40.25,0.25,16,17,2020
2020-12-01,81,31.375,4.7062,27.25,3.25,22,23,2020
2020-12-02,81,29.7188,4.4578,30.5,21.5,17,18,2020
2020-12-03,81,29.1875,4.3781,26.75,3.5,12,13,2020
2020-12-04,81,27.625,4.1437,27.75,18.5,12,13,2020
2020-12-07,81,25.4062,3.8109,19.25,-0.75,18,19,2020
2020-12-08,81,25.7188,3.8578,31.5,24.25,13,14,2020
2020-12-09,81,27.4688,4.1203,51.0,-39.5,30,31,2020
2020-12-10,81,31.7812,4.7672,34.5,9.5,22,23,2020
2020-12-11,81,31.0625,4.6594,33.25,12.75,23,24,2020
2020-12-14,81,31.8125,4.7719,54.0,-35.5,21,22,2020
2020-12-15,81,34.75,5.2125,36.25,17.75,13,14,2020
2020-12-16,81,35.9375,5.3906,23.25,3.25,15,16,2020
2020-12-17,81,35.375,5.3062,15.0,0.5,10,11,2020
2020-12-18,81,34.8438,5.2266,41.25,-4.5,20,21,2020
2020-12-21,81,36.0625,5.4094,69.25,28.5,19,20,2020
2020-12-22,81,38.3438,5.7516,23.25,-11.5,12,13,2020
2020-12-23,81,36.9375,5.5406,27.25,-10.25,6,7,2020
2020-12-24,45,36.1875,5.4281,16.25,6.5,3,4,2020
2020-12-28,81,31.4688,4.7203,16.25,6.75,8,9,2020
2020-12-29,81,28.9688,4.3453,31.75,-19.75,22,23,2020
2020-12-30,81,30.0312,4.5047,15.5,-6.75,9,10,2020
2020-12-31,81,30.0938,4.5141,35.25,24.0,9,10,2020
2021-01-04,81,29.3438,4.4016,107.5,-67.25,29,30,2021
2021-01-05,81,34.125,5.1187,44.75,30.25,18,19,2021
2021-01-06,81,36.8125,5.5219,79.0,43.25,25,26,2021
2021-01-07,81,43.2812,6.4922,40.25,31.5,8,9,2021
2021-01-08,81,46.2812,6.9422,48.25,12.75,15,16,2021
2021-01-11,81,50.2812,7.5422,29.5,12.5,10,11,2021
2021-01-12,81,50.0,7.5,35.25,0.25,9,10,2021
2021-01-13,81,52.4688,7.8703,30.75,14.5,5,6,2021
2021-01-14,81,51.9062,7.7859,29.75,-18.0,6,7,2021
2021-01-15,81,42.1875,6.3281,39.0,-21.0,14,15,2021
2021-01-18,42,41.4688,6.2203,8.75,6.5,1,2,2021
2021-01-19,81,32.6875,4.9031,24.75,0.75,11,12,2021
2021-01-20,81,30.75,4.6125,41.25,29.0,15,16,2021
2021-01-21,81,29.875,4.4813,17.25,-4.0,13,14,2021
2021-01-22,81,28.3438,4.2516,22.75,7.25,19,20,2021
2021-01-25,81,26.7812,4.0172,63.5,7.0,26,27,2021
2021-01-26,81,30.875,4.6312,22.25,-7.25,20,21,2021
2021-01-27,81,29.9375,4.4906,100.25,-90.0,27,28,2021
2021-01-28,81,37.5938,5.6391,61.0,13.75,26,27,2021
2021-01-29,81,44.125,6.6187,84.75,-59.0,32,33,2021
2021-02-01,81,51.625,7.7437,59.75,16.25,10,11,2021
2021-02-02,81,53.9375,8.0906,36.75,26.75,7,8,2021
2021-02-03,81,56.375,8.4562,32.25,4.5,7,8,2021
2021-02-04,81,57.5625,8.6344,38.0,35.5,1,2,2021
2021-02-05,81,54.375,8.1562,19.75,-1.25,6,7,2021
2021-02-08,81,54.0625,8.1094,22.75,13.0,3,4,2021
2021-02-09,81,44.375,6.6562,17.25,9.75,6,7,2021
2021-02-10,81,38.9062,5.8359,47.75,-15.75,18,19,2021
2021-02-11,81,34.2812,5.1422,36.0,-7.0,18,19,2021
2021-02-12,81,31.3125,4.6969,34.0,32.75,9,10,2021
2021-02-15,42,30.9688,4.6453,5.0,2.75,1,2,2021
2021-02-16,81,27.5625,4.1344,26.25,-17.5,29,30,2021
2021-02-17,81,26.0938,3.9141,33.5,18.5,15,16,2021
2021-02-18,81,27.8125,4.1719,38.0,11.25,28,29,2021
2021-02-19,81,29.7188,4.4578,30.5,-25.25,29,30,2021
2021-02-22,81,31.375,4.7062,29.25,2.0,22,23,2021
2021-02-23,81,29.0625,4.3594,87.5,26.0,19,20,2021
2021-02-24,81,35.5,5.325,72.0,60.5,22,23,2021
2021-02-25,81,40.25,6.0375,111.5,-75.75,24,25,2021
2021-02-26,81,53.5625,8.0344,73.5,-44.25,21,22,2021
2021-03-01,81,59.4688,8.9203,54.0,40.75,7,8,2021
2021-03-02,81,62.0312,9.3047,38.0,-28.0,15,16,2021
2021-03-03,81,62.0312,9.3047,57.0,-45.25,15,16,2021
2021-03-04,81,65.3438,9.8016,121.75,-42.0,31,32,2021
2021-03-05,81,76.9062,11.5359,121.5,32.5,13,14,2021
2021-03-08,81,81.1562,12.1734,62.5,-19.25,16,17,2021
2021-03-09,81,79.9688,11.9953,46.0,9.75,2,3,2021
2021-03-10,81,71.7812,10.7672,32.75,6.5,14,15,2021
2021-03-11,81,66.6875,10.0031,39.5,12.5,4,5,2021
2021-03-12,81,64.875,9.7312,33.75,21.25,8,9,2021
2021-03-15,81,64.3438,9.6516,47.25,20.75,4,5,2021
2021-03-16,81,63.125,9.4688,28.0,-5.75,6,7,2021
2021-03-17,81,51.4062,7.7109,48.5,27.5,16,17,2021
2021-03-18,81,42.2812,6.3422,58.25,-25.25,18,19,2021
2021-03-19,81,41.75,6.2625,44.5,-6.25,17,18,2021
2021-03-22,81,41.5625,6.2344,41.0,28.5,4,5,2021
2021-03-23,81,42.5938,6.3891,48.0,-18.0,17,18,2021
2021-03-24,81,43.6562,6.5484,54.0,-32.0,12,13,2021
2021-03-25,81,46.1875,6.9281,66.25,41.25,20,21,2021
2021-03-26,81,48.5625,7.2844,61.25,50.75,9,10,2021
2021-03-29,81,52.7188,7.9078,39.5,16.5,15,16,2021
2021-03-30,81,51.5938,7.7391,24.5,2.0,10,11,2021
2021-03-31,81,47.375,7.1063,27.25,7.0,2,3,2021
2021-04-01,81,45.2188,6.7828,29.5,26.0,1,2,2021
2021-04-05,81,43.7812,6.5672,36.25,29.75,6,7,2021
2021-04-06,81,42.3125,6.3469,17.75,2.75,7,8,2021
2021-04-07,81,37.7812,5.6672,15.75,10.25,7,8,2021
2021-04-08,81,31.4688,4.7203,22.5,11.25,10,11,2021
2021-04-09,81,26.625,3.9937,34.75,25.0,12,13,2021
2021-04-12,81,26.0312,3.9047,18.5,8.5,18,19,2021
2021-04-13,81,25.2812,3.7922,24.25,14.5,11,12,2021
2021-04-14,81,24.9062,3.7359,31.0,-9.5,23,24,2021
2021-04-15,81,25.0938,3.7641,25.25,19.75,17,18,2021
2021-04-16,81,23.7188,3.5578,21.75,-4.5,15,16,2021
2021-04-19,81,24.2188,3.6328,29.75,-8.5,27,28,2021
2021-04-20,81,25.9688,3.8953,40.5,-21.75,28,29,2021
2021-04-21,81,28.2188,4.2328,49.5,39.5,13,14,2021
2021-04-22,81,30.0625,4.5094,56.5,-34.25,18,19,2021
2021-04-23,81,34.8125,5.2219,55.0,34.75,4,5,2021
2021-04-26,81,38.6562,5.7984,12.75,-0.75,10,11,2021
2021-04-27,81,36.375,5.4562,18.5,-4.25,11,12,2021
2021-04-28,81,35.5312,5.3297,21.0,-2.75,12,13,2021
2021-04-29,81,35.4375,5.3156,43.0,-7.25,12,13,2021
2021-04-30,81,37.0938,5.5641,22.0,1.0,17,18,2021
2021-05-03,81,34.7812,5.2172,21.5,-15.5,14,15,2021
2021-05-04,81,31.2812,4.6922,49.75,-8.75,27,28,2021
2021-05-05,81,30.4375,4.5656,27.0,-17.0,16,17,2021
2021-05-06,81,26.9375,4.0406,56.0,32.25,23,24,2021
2021-05-07,81,32.3438,4.8516,36.75,24.25,19,20,2021
2021-05-10,81,34.625,5.1937,52.5,-46.5,14,15,2021
2021-05-11,81,38.5625,5.7844,52.5,5.75,29,30,2021
2021-05-12,81,39.75,5.9625,78.0,-59.25,32,33,2021
2021-05-13,81,46.75,7.0125,53.5,30.5,24,25,2021
2021-05-14,81,50.75,7.6125,43.5,38.5,9,10,2021
2021-05-17,81,49.9688,7.4953,30.5,3.0,21,22,2021
2021-05-18,81,50.4062,7.5609,43.0,-38.25,9,10,2021
2021-05-19,81,48.7812,7.3172,58.25,35.5,25,26,2021
2021-05-20,81,51.4688,7.7203,50.0,32.75,6,7,2021
2021-05-21,81,51.1562,7.6734,38.0,-14.75,12,13,2021
2021-05-24,81,49.3438,7.4016,32.75,21.75,4,5,2021
2021-05-25,81,43.6875,6.5531,30.75,-21.25,8,9,2021
2021-05-26,81,40.8438,6.1266,18.5,2.25,6,7,2021
2021-05-27,81,37.7188,5.6578,15.75,3.5,9,10,2021
2021-05-28,81,35.875,5.3812,14.5,-8.5,8,9,2021
2021-05-31,42,32.3125,4.8469,8.75,-7.0,1,2,2021
2021-06-01,81,26.125,3.9187,35.0,-28.75,20,21,2021
2021-06-02,81,24.25,3.6375,19.5,-1.5,18,19,2021
2021-06-03,81,21.9375,3.2906,37.25,8.5,27,28,2021
2021-06-04,81,22.5,3.375,22.75,15.75,8,9,2021
2021-06-07,81,21.5,3.225,16.0,-2.5,17,18,2021
2021-06-08,81,21.1875,3.1781,29.25,-8.25,19,20,2021
2021-06-09,81,22.875,3.4312,18.0,-12.75,14,15,2021
2021-06-10,81,23.3125,3.4969,30.75,4.75,20,21,2021
2021-06-11,81,26.0625,3.9094,16.25,0.5,9,10,2021
2021-06-14,81,23.7188,3.5578,24.0,8.25,11,12,2021
2021-06-15,81,24.2812,3.6422,20.0,-10.5,18,19,2021
2021-06-16,81,22.125,3.3188,51.25,-26.0,23,24,2021
2021-06-17,81,25.6875,3.8531,37.25,4.5,15,16,2021
2021-06-18,81,28.3438,4.2516,36.25,-24.5,31,32,2021
2021-06-21,81,29.2188,4.3828,54.25,45.5,14,15,2021
2021-06-22,81,33.75,5.0625,39.75,22.5,9,10,2021
2021-06-23,81,34.875,5.2313,15.75,-3.5,9,10,2021
2021-06-24,81,34.8125,5.2219,9.5,4.25,8,9,2021
2021-06-25,81,33.0,4.95,16.0,7.25,5,6,2021
2021-06-28,81,32.5,4.875,17.75,3.25,6,7,2021
2021-06-29,81,28.3125,4.2469,14.0,1.0,7,8,2021
2021-06-30,81,25.4062,3.8109,16.5,14.25,11,12,2021
2021-07-01,81,22.9375,3.4406,18.75,14.0,11,12,2021
2021-07-02,81,18.5,2.775,28.0,17.75,12,13,2021
2021-07-05,42,17.0312,2.5547,5.25,-1.75,2,3,2021
2021-07-06,81,15.7188,2.3578,40.5,-13.25,25,26,2021
2021-07-07,81,19.5938,2.9391,33.0,7.5,26,27,2021
2021-07-08,81,21.7188,3.2578,42.5,16.25,32,33,2021
2021-07-09,81,24.8125,3.7219,35.75,28.5,12,13,2021
2021-07-12,81,27.5312,4.1297,24.5,17.25,6,7,2021
2021-07-13,81,28.5312,4.2797,25.25,-6.5,18,19,2021
2021-07-14,81,29.3438,4.4016,30.0,-11.0,19,20,2021
2021-07-15,81,29.5938,4.4391,28.25,-5.25,17,18,2021
2021-07-16,81,32.4688,4.8703,51.5,-50.5,23,24,2021
2021-07-19,81,33.8438,5.0766,48.0,-12.25,32,33,2021
2021-07-20,81,35.7188,5.3578,76.25,58.25,13,14,2021
2021-07-21,81,39.9375,5.9906,27.75,24.5,7,8,2021
2021-07-22,81,38.9375,5.8406,21.75,11.0,10,11,2021
2021-07-23,81,38.5938,5.7891,35.75,21.25,9,10,2021
2021-07-26,81,39.9062,5.9859,19.25,18.0,7,8,2021
2021-07-27,81,38.5625,5.7844,39.25,-17.5,17,18,2021
2021-07-28,81,39.9375,5.9906,30.25,-9.75,13,14,2021
2021-07-29,81,37.2812,5.5922,20.0,3.0,6,7,2021
2021-07-30,81,33.7812,5.0672,22.75,10.75,15,16,2021
2021-08-02,81,27.0938,4.0641,36.75,-24.5,16,17,2021
2021-08-03,81,28.2188,4.2328,51.75,21.0,17,18,2021
2021-08-04,81,31.9688,4.7953,17.0,-5.5,18,19,2021
2021-08-05,81,29.625,4.4437,20.75,14.25,7,8,2021
2021-08-06,81,29.8125,4.4719,11.5,5.25,11,12,2021
2021-08-09,81,26.3438,3.9516,15.25,-2.25,10,11,2021
2021-08-10,81,24.4688,3.6703,16.0,-2.25,17,18,2021
2021-08-11,81,23.9688,3.5953,12.5,-1.75,16,17,2021
2021-08-12,81,22.6875,3.4031,26.0,14.0,10,11,2021
2021-08-13,81,21.3438,3.2016,9.0,2.0,12,13,2021
2021-08-16,81,16.0,2.4,44.0,24.75,21,22,2021
2021-08-17,81,19.375,2.9062,41.75,-7.5,33,34,2021
2021-08-18,81,22.0,3.3,59.0,-38.5,26,27,2021
2021-08-19,81,27.9375,4.1906,50.25,38.5,31,32,2021
2021-08-20,81,32.3125,4.8469,40.5,28.75,16,17,2021
2021-08-23,81,35.375,5.3062,31.5,23.75,6,7,2021
2021-08-24,81,37.75,5.6625,11.0,-1.25,5,6,2021
2021-08-25,81,35.875,5.3812,17.25,8.25,4,5,2021
2021-08-26,81,36.9062,5.5359,27.0,-21.75,19,20,2021
2021-08-27,81,34.7812,5.2172,36.25,29.75,8,9,2021
2021-08-30,81,34.0938,5.1141,24.0,13.75,5,6,2021
2021-08-31,81,29.7188,4.4578,16.0,1.25,14,15,2021
2021-09-01,81,25.4375,3.8156,15.75,-4.75,14,15,2021
2021-09-02,81,22.3438,3.3516,21.25,-1.75,21,22,2021
2021-09-03,81,21.0625,3.1594,20.75,10.5,13,14,2021
2021-09-06,42,22.2812,3.3422,5.5,1.0,2,3,2021
2021-09-07,81,20.8125,3.1219,21.25,-14.75,17,18,2021
2021-09-08,81,20.0938,3.0141,28.25,-0.75,25,26,2021
2021-09-09,81,19.0938,2.8641,41.0,-18.5,25,26,2021
2021-09-10,81,21.2188,3.1828,61.75,-52.75,28,29,2021
2021-09-13,81,26.9375,4.0406,49.0,-16.5,24,25,2021
2021-09-14,81,31.0938,4.6641,52.0,-37.5,20,21,2021
2021-09-15,81,34.9375,5.2406,50.25,33.75,15,16,2021
2021-09-16,81,38.625,5.7938,43.25,-3.75,18,19,2021
2021-09-17,81,43.3438,6.5016,48.75,-40.75,25,26,2021
2021-09-20,81,46.7812,7.0172,77.5,-14.25,22,23,2021
2021-09-21,81,52.9375,7.9406,53.25,-36.75,22,23,2021
2021-09-22,81,54.4688,8.1703,50.0,20.0,16,17,2021
2021-09-23,81,53.0,7.95,53.75,35.5,6,7,2021
2021-09-24,81,53.5938,8.0391,35.25,25.5,11,12,2021
2021-09-27,81,51.5,7.725,21.5,-1.25,9,10,2021
2021-09-28,81,47.9062,7.1859,71.5,-56.75,24,25,2021
2021-09-29,81,51.4375,7.7156,32.25,-1.0,16,17,2021
2021-09-30,81,49.375,7.4062,79.25,-63.5,22,23,2021
2021-10-01,81,49.5938,7.4391,88.75,32.25,18,19,2021
2021-10-04,81,54.0312,8.1047,77.0,-40.5,26,27,2021
2021-10-05,81,57.4062,8.6109,61.25,28.0,9,10,2021
2021-10-06,81,58.3438,8.7516,76.25,57.75,21,22,2021
2021-10-07,81,63.4688,9.5203,35.0,3.25,8,9,2021
2021-10-08,81,65.1562,9.7734,27.0,-20.0,9,10,2021
