up,dt_entry,day,R_pts,hwb,entry_tick_low,entry_tick_high,conf400,conf800,outcome,target_first,resolved,mfe_pts,mae_pts,bars_to_out
True,2022-02-10 10:30:00,2022-02-10,65.0,5365.5,-716.0,371.0,True,False,stop,False,True,20.5,17.75,5.0
True,2022-02-11 09:00:00,2022-02-11,44.5,5314.5,-625.0,516.0,True,False,stop,False,True,14.5,9.0,0.0
True,2022-02-11 13:30:00,2022-02-11,34.0,5242.25,-968.0,930.0,True,True,stop,False,True,9.0,13.0,0.0
False,2022-02-11 14:00:00,2022-02-11,44.75,5236.88,-837.0,900.0,True,True,stop,False,True,10.62,11.12,0.0
True,2022-02-11 14:15:00,2022-02-11,33.5,5231.25,-978.0,818.0,True,True,stop,False,True,10.25,10.75,0.0
False,2022-02-11 14:45:00,2022-02-11,38.5,5228.75,-650.0,915.0,True,True,stop,False,True,9.75,16.75,0.0
True,2022-02-11 15:00:00,2022-02-11,36.0,5227.5,174.0,335.0,False,False,stop,False,True,3.0,8.25,0.0
False,2022-02-14 10:15:00,2022-02-14,51.75,5219.62,-368.0,699.0,True,False,stop,False,True,22.88,7.12,2.0
True,2022-02-14 12:30:00,2022-02-14,42.5,5215.0,-1045.0,350.0,True,True,stop,False,True,5.5,5.75,0.0
False,2022-02-14 13:15:00,2022-02-14,63.0,5204.75,-856.0,1083.0,True,True,stop,False,True,28.25,10.0,4.0
True,2022-02-17 08:45:00,2022-02-17,107.25,5226.88,-602.0,213.0,True,False,stop,False,True,24.38,13.38,17.0
False,2022-02-15 12:15:00,2022-02-15,28.25,5266.38,-283.0,804.0,True,True,stop,False,True,3.88,8.88,0.0
True,2022-02-16 08:30:00,2022-02-16,30.75,5267.62,-530.0,102.0,True,False,stop,False,True,0.62,9.62,0.0
False,2022-02-16 13:00:00,2022-02-16,44.0,5261.0,-1011.0,902.0,True,True,stop,False,True,21.0,9.0,0.0
True,2022-02-17 08:30:00,2022-02-17,61.75,5269.88,-1068.0,303.0,True,True,stop,False,True,0.0,25.88,0.0
True,2022-02-18 09:30:00,2022-02-18,27.5,5192.5,-803.0,453.0,True,True,stop,False,True,0.0,18.75,0.0
False,2022-02-18 13:15:00,2022-02-18,69.0,5171.75,-237.0,953.0,True,True,stop,False,True,12.5,11.5,0.0
True,2022-02-18 14:15:00,2022-02-18,56.25,5165.38,-956.0,566.0,True,True,stop,False,True,12.88,18.12,1.0
False,2022-02-18 14:45:00,2022-02-18,46.25,5170.38,-906.0,936.0,True,True,target,True,True,43.12,4.38,2.0
True,2022-02-21 08:30:00,2022-02-21,27.5,5161.0,,,False,False,stop,False,True,0.0,33.75,0.0
False,2022-02-22 08:30:00,2022-02-22,73.25,5138.12,-817.0,88.0,False,False,stop,False,True,13.62,11.88,0.0
True,2022-02-22 09:45:00,2022-02-22,73.5,5138.25,-1045.0,307.0,True,True,stop,False,True,17.25,9.5,2.0
False,2022-02-22 13:45:00,2022-02-22,97.25,5126.38,-580.0,1126.0,True,True,stop,False,True,34.12,19.88,1.0
True,2022-02-22 14:45:00,2022-02-22,70.5,5113.0,-871.0,877.0,True,True,stop,False,True,9.75,12.75,0.0
False,2022-02-22 15:00:00,2022-02-22,48.0,5124.25,-349.0,99.0,False,False,stop,False,True,8.25,10.5,0.0
True,2022-02-23 09:00:00,2022-02-23,51.75,5126.12,-650.0,282.0,True,False,stop,False,True,4.88,12.62,0.0
False,2022-02-23 11:15:00,2022-02-23,67.5,5118.25,-2.0,774.0,True,False,target,True,True,58.25,3.5,8.0
True,2022-02-23 11:45:00,2022-02-23,37.25,5103.12,-747.0,338.0,True,False,stop,False,True,10.62,7.62,0.0
False,2022-02-24 12:45:00,2022-02-24,196.75,5023.38,-800.0,1012.0,True,True,stop,False,True,30.12,29.88,3.0
True,2022-02-24 09:30:00,2022-02-24,74.75,4962.38,-734.0,615.0,True,False,target,True,True,70.62,0.12,13.0
False,2022-02-24 09:45:00,2022-02-24,37.5,4981.0,-615.0,719.0,True,False,stop,False,True,8.25,17.0,0.0
True,2022-02-24 10:30:00,2022-02-24,51.0,4987.75,-747.0,626.0,True,False,stop,False,True,18.5,8.5,1.0
False,2022-02-24 11:00:00,2022-02-24,34.0,4996.25,-682.0,433.0,True,False,stop,False,True,16.25,10.0,0.0
True,2022-02-24 11:15:00,2022-02-24,27.0,4992.75,-766.0,645.0,True,False,stop,False,True,0.0,21.25,0.0
False,2022-02-24 11:30:00,2022-02-24,34.75,4988.88,-723.0,888.0,True,True,stop,False,True,16.88,9.12,0.0
True,2022-02-24 13:00:00,2022-02-24,61.5,5002.25,-818.0,806.0,True,True,target,True,True,51.0,5.5,2.0
False,2022-02-24 13:15:00,2022-02-24,36.25,5014.88,-442.0,920.0,True,True,stop,False,True,3.62,11.38,0.0
False,2022-02-25 09:15:00,2022-02-25,33.75,5114.38,-387.0,765.0,True,False,stop,False,True,4.62,27.38,0.0
True,2022-02-28 08:30:00,2022-02-28,99.0,5147.0,-960.0,239.0,True,True,stop,False,True,54.75,20.75,18.0
False,2022-02-25 14:15:00,2022-02-25,27.0,5183.0,-684.0,770.0,True,False,stop,False,True,5.75,10.75,0.0
True,2022-02-28 08:30:00,2022-02-28,30.0,5184.5,-960.0,239.0,True,True,stop,False,True,0.0,47.0,0.0
False,2022-02-28 09:30:00,2022-02-28,62.0,5168.5,-379.0,903.0,True,True,stop,False,True,20.75,9.75,0.0
True,2022-02-28 09:15:00,2022-02-28,27.25,5151.12,-471.0,653.0,True,False,stop,False,True,4.12,13.38,0.0
False,2022-02-28 09:30:00,2022-02-28,27.0,5151.25,-379.0,903.0,True,True,stop,False,True,3.5,27.0,0.0
True,2022-02-28 11:00:00,2022-02-28,64.0,5169.75,-905.0,410.0,True,True,stop,False,True,26.5,8.5,1.0
False,2022-02-28 12:00:00,2022-02-28,56.0,5173.75,-235.0,863.0,True,True,target,True,True,47.5,0.5,4.0
True,2022-02-28 12:15:00,2022-02-28,28.5,5160.0,-757.0,686.0,True,False,stop,False,True,10.5,12.25,0.0
False,2022-02-28 13:45:00,2022-02-28,48.0,5150.25,-558.0,706.0,True,False,stop,False,True,15.0,11.5,2.0
True,2022-02-28 14:30:00,2022-02-28,35.5,5144.0,-863.0,900.0,True,True,stop,False,True,14.25,8.75,0.0
False,2022-02-28 14:45:00,2022-02-28,26.5,5148.5,-676.0,870.0,True,True,stop,False,True,0.0,40.5,0.0
True,2022-03-01 08:45:00,2022-03-01,55.5,5163.0,-465.0,576.0,True,False,stop,False,True,22.0,10.0,1.0
False,2022-03-02 08:30:00,2022-03-02,87.0,5147.25,-88.0,971.0,True,True,stop,False,True,9.0,13.25,0.0
True,2022-03-01 12:15:00,2022-03-01,36.0,5121.75,-920.0,436.0,True,True,stop,False,True,0.0,20.25,0.0
False,2022-03-01 13:30:00,2022-03-01,42.0,5118.75,-468.0,1066.0,True,True,stop,False,True,1.5,14.0,0.0
True,2022-03-01 14:15:00,2022-03-01,44.75,5120.12,-895.0,508.0,True,True,stop,False,True,11.62,6.88,0.0
False,2022-03-01 15:00:00,2022-03-01,51.25,5116.88,-8.0,101.0,False,False,stop,False,True,0.0,14.88,0.0
True,2022-03-04 08:30:00,2022-03-04,75.75,5129.12,-934.0,118.0,True,True,stop,False,True,15.12,16.88,1.0
False,2022-03-02 09:15:00,2022-03-02,32.0,5151.0,-596.0,945.0,True,True,stop,False,True,16.0,19.75,0.0
True,2022-03-03 09:30:00,2022-03-03,95.25,5182.62,-769.0,384.0,True,False,stop,False,True,17.88,14.88,1.0
False,2022-03-03 11:30:00,2022-03-03,73.0,5193.75,-606.0,1052.0,True,True,stop,False,True,20.5,18.25,0.0
True,2022-03-03 13:45:00,2022-03-03,54.75,5184.62,-788.0,373.0,True,False,stop,False,True,8.38,6.62,0.0
True,2022-03-04 12:45:00,2022-03-04,55.75,5125.38,-709.0,402.0,True,False,stop,False,True,10.38,8.88,1.0
False,2022-03-04 14:15:00,2022-03-04,42.25,5132.12,-728.0,806.0,True,True,stop,False,True,17.12,13.88,2.0
True,2022-03-07 08:30:00,2022-03-07,35.0,5128.5,-607.0,77.0,True,False,stop,False,True,9.0,23.75,0.0
False,2022-03-08 11:30:00,2022-03-08,149.5,5071.25,-564.0,753.0,True,False,stop,False,True,22.5,20.0,2.0
True,2022-03-08 09:00:00,2022-03-08,35.0,5014.0,-572.0,381.0,True,False,stop,False,True,0.0,37.5,0.0
False,2022-03-08 09:15:00,2022-03-08,55.0,5004.0,-659.0,748.0,True,False,stop,False,True,21.75,7.75,0.0
True,2022-03-08 09:30:00,2022-03-08,35.25,4994.12,-677.0,662.0,True,False,stop,False,True,0.0,21.62,0.0
False,2022-03-08 09:45:00,2022-03-08,39.25,4992.12,-439.0,759.0,True,False,stop,False,True,8.38,21.88,0.0
True,2022-03-08 10:15:00,2022-03-08,44.5,4994.75,-786.0,551.0,True,False,stop,False,True,10.0,12.25,0.0
False,2022-03-08 10:45:00,2022-03-08,47.5,4993.25,-398.0,676.0,True,False,stop,False,True,15.25,12.5,0.0
True,2022-03-08 12:30:00,2022-03-08,121.75,5030.38,-1037.0,312.0,True,True,stop,False,True,26.88,17.38,1.0
False,2022-03-08 13:45:00,2022-03-08,94.25,5044.12,-766.0,863.0,True,True,target,True,True,73.88,10.88,5.0
True,2022-03-08 14:15:00,2022-03-08,58.0,5026.0,-1017.0,755.0,True,True,stop,False,True,17.0,17.75,0.0
False,2022-03-09 08:30:00,2022-03-09,84.75,5012.62,16.0,1273.0,True,True,stop,False,True,0.0,63.62,0.0
True,2022-03-10 10:15:00,2022-03-10,106.0,5023.25,-597.0,289.0,True,False,target,True,True,81.5,1.75,20.0
False,2022-03-09 09:00:00,2022-03-09,29.25,5061.62,-165.0,653.0,True,False,stop,False,True,2.88,19.12,0.0
True,2022-03-10 08:30:00,2022-03-10,67.5,5080.75,-1285.0,191.0,True,True,stop,False,True,0.0,43.25,0.0
False,2022-03-10 13:45:00,2022-03-10,77.0,5076.0,-492.0,964.0,True,True,stop,False,True,18.0,28.75,6.0
True,2022-03-10 09:30:00,2022-03-10,32.5,5053.75,-773.0,394.0,True,False,stop,False,True,0.0,16.25,0.0
False,2022-03-10 11:15:00,2022-03-10,48.5,5045.75,-248.0,759.0,True,False,stop,False,True,17.75,10.25,6.0
True,2022-03-11 10:30:00,2022-03-11,83.25,5063.12,-938.0,262.0,True,True,stop,False,True,7.12,11.12,2.0
True,2022-03-11 13:00:00,2022-03-11,25.75,5059.88,-869.0,360.0,True,True,stop,False,True,0.0,9.12,0.0
False,2022-03-14 09:00:00,2022-03-14,63.75,5040.88,-475.0,493.0,True,False,stop,False,True,18.12,9.12,0.0
True,2022-03-14 10:30:00,2022-03-14,54.25,5036.12,-943.0,106.0,True,True,stop,False,True,6.12,13.62,0.0
False,2022-03-15 08:30:00,2022-03-15,87.5,5019.5,-582.0,745.0,True,False,stop,False,True,17.5,12.0,0.0
True,2022-03-15 08:45:00,2022-03-15,55.75,5003.62,-405.0,377.0,True,False,target,True,True,41.12,1.12,3.0
False,2022-03-15 09:00:00,2022-03-15,29.0,5017.0,-572.0,633.0,True,False,stop,False,True,7.5,12.25,0.0
True,2022-03-15 13:15:00,2022-03-15,58.5,5031.75,-853.0,580.0,True,True,target,True,True,46.75,0.25,4.0
False,2022-03-15 11:15:00,2022-03-15,26.75,5047.62,-417.0,563.0,True,False,stop,False,True,0.0,14.38,0.0
True,2022-03-15 11:45:00,2022-03-15,28.5,5048.5,-753.0,653.0,True,False,stop,False,True,9.5,4.5,0.0
False,2022-03-15 13:30:00,2022-03-15,31.25,5047.12,-603.0,792.0,True,False,stop,False,True,12.62,18.62,1.0
True,2022-03-16 13:00:00,2022-03-16,131.75,5097.38,-1153.0,276.0,True,True,stop,False,True,33.62,16.62,1.0
False,2022-03-16 13:45:00,2022-03-16,97.5,5114.5,-526.0,952.0,True,True,stop,False,True,10.5,18.0,0.0
False,2022-03-17 08:45:00,2022-03-17,27.5,5163.0,-164.0,645.0,True,False,stop,False,True,1.5,17.0,0.0
True,2022-03-17 09:45:00,2022-03-17,38.25,5168.38,-639.0,507.0,True,False,stop,False,True,6.38,10.88,0.0
False,2022-03-17 10:00:00,2022-03-17,30.0,5172.5,-369.0,619.0,True,False,stop,False,True,11.75,3.75,1.0
False,2022-03-18 08:45:00,2022-03-18,27.75,5216.38,-406.0,406.0,True,False,stop,False,True,5.62,6.62,0.0
True,2022-03-21 12:00:00,2022-03-21,94.0,5249.5,-876.0,258.0,True,True,target,True,True,70.75,11.0,16.0
False,2022-03-21 09:45:00,2022-03-21,37.5,5277.75,-218.0,521.0,True,False,stop,False,True,11.5,5.25,0.0
True,2022-03-21 11:30:00,2022-03-21,31.5,5274.75,-893.0,679.0,True,True,stop,False,True,12.5,16.25,0.0
False,2022-03-21 13:15:00,2022-03-21,52.0,5264.5,-713.0,929.0,True,True,stop,False,True,15.5,7.5,2.0
True,2022-03-23 12:15:00,2022-03-23,99.75,5288.38,-650.0,417.0,True,False,stop,False,True,11.12,18.88,10.0
False,2022-03-23 10:15:00,2022-03-23,49.5,5313.5,-269.0,604.0,True,False,target,True,True,44.0,3.75,18.0
True,2022-03-23 11:15:00,2022-03-23,28.5,5303.0,-309.0,450.0,False,False,stop,False,True,6.0,7.25,1.0
False,2022-03-24 08:30:00,2022-03-24,49.0,5292.75,-313.0,795.0,True,False,stop,False,True,13.25,9.0,2.0
False,2022-03-25 12:15:00,2022-03-25,45.75,5339.62,-733.0,623.0,True,False,stop,False,True,10.62,7.38,2.0
True,2022-03-28 10:45:00,2022-03-28,52.75,5343.12,-688.0,143.0,True,False,stop,False,True,5.12,7.62,0.0
False,2022-03-28 12:00:00,2022-03-28,36.25,5351.38,-579.0,417.0,True,False,stop,False,True,4.38,6.88,1.0
False,2022-03-29 09:45:00,2022-03-29,41.25,5425.88,-506.0,480.0,True,False,stop,False,True,11.62,7.62,4.0
True,2022-03-30 10:00:00,2022-03-30,49.25,5429.88,-756.0,373.0,True,False,stop,False,True,4.62,9.88,0.0
False,2022-04-04 10:45:00,2022-04-04,129.75,5389.62,-188.0,472.0,True,False,stop,False,True,9.38,16.38,18.0
True,2022-04-05 10:45:00,2022-04-05,87.5,5368.5,-531.0,368.0,True,False,stop,False,True,11.5,10.75,8.0
False,2022-04-07 14:45:00,2022-04-07,144.25,5340.12,-698.0,654.0,True,False,target,True,True,113.12,0.62,54.0
True,2022-04-06 14:15:00,2022-04-06,55.0,5295.5,-857.0,632.0,True,True,stop,False,True,21.5,9.0,1.0
False,2022-04-06 14:45:00,2022-04-06,36.5,5304.75,-743.0,867.0,True,True,stop,False,True,7.5,8.75,0.0
True,2022-04-06 15:00:00,2022-04-06,27.0,5300.0,-245.0,45.0,False,False,stop,False,True,1.0,5.5,0.0
False,2022-04-07 12:00:00,2022-04-07,45.5,5290.75,-466.0,805.0,True,True,stop,False,True,16.75,9.5,1.0
True,2022-04-08 08:30:00,2022-04-08,72.75,5304.38,-535.0,-64.0,True,False,stop,False,True,10.88,11.88,1.0
False,2022-04-08 09:45:00,2022-04-08,48.5,5316.5,-472.0,825.0,True,True,stop,False,True,12.25,15.0,0.0
True,2022-04-08 13:15:00,2022-04-08,47.25,5315.88,-857.0,589.0,True,True,stop,False,True,10.62,6.38,1.0
False,2022-04-12 08:45:00,2022-04-12,112.5,5283.25,-47.0,884.0,True,True,target,True,True,84.25,7.0,22.0
True,2022-04-12 09:45:00,2022-04-12,63.25,5258.62,-480.0,479.0,True,False,stop,False,True,19.62,9.62,6.0
False,2022-04-13 10:15:00,2022-04-13,91.25,5244.62,-139.0,518.0,True,False,stop,False,True,4.88,13.62,5.0
True,2022-04-14 09:00:00,2022-04-14,80.25,5239.12,-741.0,597.0,True,False,stop,False,True,22.12,11.38,10.0
False,2022-04-19 08:45:00,2022-04-19,79.5,5239.5,-403.0,551.0,True,False,stop,False,True,16.25,18.75,1.0
True,2022-04-18 09:45:00,2022-04-18,27.5,5213.5,-656.0,375.0,True,False,stop,False,True,13.5,11.5,2.0
False,2022-04-18 12:30:00,2022-04-18,39.25,5207.62,-233.0,874.0,True,True,stop,False,True,3.62,15.62,0.0
True,2022-04-18 14:00:00,2022-04-18,41.75,5208.88,-683.0,441.0,True,False,stop,False,True,8.88,6.62,1.0
False,2022-04-18 15:00:00,2022-04-18,41.25,5209.12,-343.0,159.0,False,False,stop,False,True,0.0,17.12,0.0
True,2022-04-21 13:00:00,2022-04-21,102.0,5239.5,-822.0,396.0,True,True,stop,False,True,12.0,19.0,3.0
False,2022-04-20 08:30:00,2022-04-20,33.5,5273.75,-379.0,1164.0,True,True,stop,False,True,0.0,34.0,0.0
True,2022-04-20 08:45:00,2022-04-20,50.75,5282.38,-359.0,279.0,False,False,stop,False,True,6.88,6.12,0.0
False,2022-04-20 09:15:00,2022-04-20,31.75,5291.88,-438.0,500.0,True,False,stop,False,True,8.38,10.12,1.0
True,2022-04-20 10:00:00,2022-04-20,29.25,5290.62,-516.0,251.0,True,False,stop,False,True,11.88,3.62,0.0
False,2022-04-20 14:00:00,2022-04-20,38.25,5286.12,-335.0,890.0,True,True,stop,False,True,14.88,5.12,1.0
True,2022-04-21 10:15:00,2022-04-21,65.5,5299.75,-729.0,261.0,True,False,stop,False,True,7.0,13.75,1.0
True,2022-04-22 14:45:00,2022-04-22,37.25,5116.62,-906.0,716.0,True,True,stop,False,True,4.62,30.88,0.0
False,2022-04-25 13:15:00,2022-04-25,104.5,5083.0,-381.0,1005.0,True,True,stop,False,True,19.0,15.5,2.0
True,2022-04-25 09:45:00,2022-04-25,44.25,5052.88,-765.0,648.0,True,False,stop,False,True,12.12,16.38,0.0
False,2022-04-25 11:00:00,2022-04-25,56.25,5046.88,-520.0,1039.0,True,True,stop,False,True,24.88,10.62,1.0
True,2022-04-26 09:15:00,2022-04-26,79.75,5058.62,-839.0,500.0,True,True,stop,False,True,5.88,13.88,0.0
False,2022-04-25 14:15:00,2022-04-25,29.5,5083.75,-832.0,992.0,True,True,stop,False,True,4.0,21.75,0.0
True,2022-04-26 08:30:00,2022-04-26,51.0,5094.5,-969.0,79.0,True,True,stop,False,True,0.0,22.25,0.0
False,2022-04-28 11:30:00,2022-04-28,95.5,5072.25,115.0,866.0,True,True,stop,False,True,11.0,16.25,1.0
True,2022-04-26 12:00:00,2022-04-26,29.0,5039.0,-823.0,628.0,True,True,stop,False,True,14.25,8.0,0.0
False,2022-04-27 08:30:00,2022-04-27,84.75,5011.12,-313.0,629.0,True,False,stop,False,True,10.12,25.38,0.0
True,2022-04-27 09:00:00,2022-04-27,82.0,5009.75,-802.0,631.0,True,True,stop,False,True,39.0,10.75,0.0
False,2022-04-27 09:45:00,2022-04-27,70.25,5015.62,-536.0,657.0,True,False,stop,False,True,8.12,14.12,1.0
True,2022-04-27 13:45:00,2022-04-27,79.25,5020.12,-1123.0,566.0,True,True,stop,False,True,26.12,13.38,1.0
False,2022-04-27 12:30:00,2022-04-27,33.0,5043.25,-811.0,797.0,True,False,stop,False,True,8.5,7.0,0.0
True,2022-04-27 13:00:00,2022-04-27,25.25,5039.38,-573.0,646.0,True,False,stop,False,True,10.62,7.12,1.0
False,2022-04-28 08:30:00,2022-04-28,56.5,5023.75,-410.0,1235.0,True,True,stop,False,True,0.0,37.75,0.0
True,2022-04-28 08:45:00,2022-04-28,66.0,5028.5,-380.0,305.0,False,False,stop,False,True,10.5,12.25,1.0
False,2022-04-28 10:00:00,2022-04-28,55.5,5033.75,-445.0,749.0,True,False,stop,False,True,13.0,9.75,1.0
True,2022-04-29 08:30:00,2022-04-29,121.0,5066.5,-952.0,59.0,True,True,stop,False,True,22.5,26.5,3.0
True,2022-04-29 09:15:00,2022-04-29,33.0,5072.25,-861.0,351.0,True,True,stop,False,True,8.0,32.25,0.0
True,2022-04-29 11:00:00,2022-04-29,25.25,5038.88,-773.0,224.0,True,False,stop,False,True,0.0,20.12,0.0
False,2022-04-29 12:30:00,2022-04-29,49.5,5026.75,-611.0,711.0,True,False,target,True,True,38.0,1.25,4.0
True,2022-04-29 12:45:00,2022-04-29,26.0,5015.0,-767.0,257.0,True,False,stop,False,True,0.0,9.25,0.0
False,2022-05-02 09:15:00,2022-05-02,106.5,4974.75,-555.0,836.0,True,True,stop,False,True,41.5,14.5,1.0
True,2022-05-02 09:00:00,2022-05-02,42.25,4942.62,-784.0,415.0,True,False,stop,False,True,18.62,9.12,0.0
False,2022-05-02 09:30:00,2022-05-02,30.5,4948.5,-627.0,730.0,True,False,stop,False,True,0.0,40.75,0.0
True,2022-05-02 09:45:00,2022-05-02,56.0,4961.25,-890.0,362.0,True,True,stop,False,True,12.25,9.0,0.0
False,2022-05-02 14:30:00,2022-05-02,62.0,4958.25,-914.0,1121.0,True,True,stop,False,True,11.75,10.25,0.0
True,2022-05-02 11:30:00,2022-05-02,28.0,4941.25,-796.0,775.0,True,False,stop,False,True,11.0,8.25,0.0
False,2022-05-02 14:00:00,2022-05-02,75.75,4917.38,-581.0,1176.0,True,True,stop,False,True,24.88,16.12,0.0
False,2022-05-03 10:00:00,2022-05-03,28.0,4982.5,-467.0,815.0,True,True,stop,False,True,5.75,25.5,0.0
True,2022-05-03 11:00:00,2022-05-03,50.75,4993.88,-844.0,708.0,True,True,stop,False,True,23.38,7.62,8.0
False,2022-05-03 11:15:00,2022-05-03,30.0,5004.25,-757.0,706.0,True,False,stop,False,True,14.75,8.25,3.0
True,2022-05-03 12:45:00,2022-05-03,27.5,5003.0,-652.0,540.0,True,False,stop,False,True,13.25,16.75,1.0
False,2022-05-03 13:45:00,2022-05-03,46.25,4993.62,-807.0,1138.0,True,True,stop,False,True,18.88,10.88,0.0
True,2022-05-03 14:15:00,2022-05-03,39.25,4990.12,-1047.0,867.0,True,True,stop,False,True,18.38,12.88,1.0
False,2022-05-03 14:45:00,2022-05-03,32.5,4993.5,-940.0,897.0,True,True,stop,False,True,15.75,5.0,0.0
True,2022-05-04 08:30:00,2022-05-04,28.75,4991.62,-368.0,324.0,False,False,stop,False,True,12.12,13.12,2.0
False,2022-05-04 10:45:00,2022-05-04,39.75,4986.12,-340.0,629.0,True,False,stop,False,True,13.88,14.88,2.0
True,2022-05-04 13:15:00,2022-05-04,65.0,4998.75,-744.0,1138.0,True,False,stop,False,True,24.5,12.5,0.0
False,2022-05-04 13:45:00,2022-05-04,61.0,5000.75,-123.0,1110.0,True,True,stop,False,True,0.0,71.5,0.0
True,2022-05-05 08:45:00,2022-05-05,156.25,5048.38,-653.0,102.0,True,False,stop,False,True,10.38,37.62,1.0
True,2022-05-05 10:45:00,2022-05-05,29.0,4979.25,-1010.0,184.0,True,True,stop,False,True,3.75,28.0,0.0
False,2022-05-05 11:15:00,2022-05-05,55.5,4966.0,-724.0,750.0,True,False,stop,False,True,7.25,12.0,0.0
True,2022-05-05 11:30:00,2022-05-05,39.75,4958.12,-744.0,605.0,True,False,stop,False,True,18.38,5.62,0.0
False,2022-05-05 12:00:00,2022-05-05,29.0,4963.5,-766.0,1003.0,True,True,stop,False,True,0.0,29.0,0.0
True,2022-05-05 12:15:00,2022-05-05,43.5,4970.75,-941.0,527.0,True,True,stop,False,True,17.5,14.0,2.0
False,2022-05-05 13:45:00,2022-05-05,48.0,4968.5,-846.0,1009.0,True,True,target,True,True,38.75,1.75,1.0
True,2022-05-05 14:00:00,2022-05-05,25.75,4957.38,-873.0,592.0,True,True,stop,False,True,1.88,27.62,0.0
False,2022-05-05 14:45:00,2022-05-05,47.5,4946.5,-804.0,864.0,True,True,stop,False,True,18.75,26.0,0.0
True,2022-05-06 08:30:00,2022-05-06,54.5,4950.0,-1080.0,-40.0,True,True,stop,False,True,0.0,44.75,0.0
False,2022-05-06 09:15:00,2022-05-06,91.75,4931.38,-583.0,755.0,True,False,stop,False,True,22.88,13.38,0.0
True,2022-05-06 09:30:00,2022-05-06,59.25,4915.12,-803.0,749.0,True,True,stop,False,True,20.62,10.38,0.0
False,2022-05-06 09:45:00,2022-05-06,40.0,4924.75,-510.0,998.0,True,True,stop,False,True,7.25,38.25,0.0
True,2022-05-06 10:30:00,2022-05-06,72.0,4940.75,-848.0,404.0,True,True,stop,False,True,27.5,10.0,0.0
False,2022-05-06 11:00:00,2022-05-06,53.25,4950.12,-956.0,1014.0,True,True,stop,False,True,26.62,9.38,0.0
True,2022-05-06 11:15:00,2022-05-06,36.0,4941.5,-716.0,951.0,True,False,stop,False,True,9.0,16.5,0.0
False,2022-05-06 11:30:00,2022-05-06,34.5,4942.25,-910.0,865.0,True,True,stop,False,True,5.5,14.75,0.0
True,2022-05-06 12:15:00,2022-05-06,47.25,4948.62,-983.0,783.0,True,True,stop,False,True,9.38,10.62,0.0
False,2022-05-06 14:30:00,2022-05-06,70.75,4936.88,-803.0,928.0,True,True,stop,False,True,23.12,13.62,0.0
True,2022-05-06 15:00:00,2022-05-06,57.0,4930.0,69.0,220.0,False,False,stop,False,True,14.25,61.25,1.0
True,2022-05-09 11:30:00,2022-05-09,47.5,4844.75,-975.0,740.0,True,True,stop,False,True,22.25,9.75,1.0
False,2022-05-09 13:45:00,2022-05-09,49.5,4843.75,-1091.0,688.0,True,False,stop,False,True,22.5,9.5,1.0
True,2022-05-09 14:30:00,2022-05-09,35.0,4836.5,-1000.0,357.0,True,True,stop,False,True,0.0,25.25,0.0
False,2022-05-09 15:00:00,2022-05-09,60.5,4823.75,-325.0,-168.0,False,False,stop,False,True,14.75,65.25,1.0
True,2022-05-10 09:30:00,2022-05-10,95.5,4841.25,-901.0,283.0,True,True,stop,False,True,14.75,14.5,0.0
False,2022-05-10 09:00:00,2022-05-10,42.25,4867.88,-506.0,656.0,True,False,stop,False,True,9.88,10.62,0.0
True,2022-05-10 09:15:00,2022-05-10,31.75,4862.62,-668.0,657.0,True,False,stop,False,True,8.38,15.62,0.0
False,2022-05-10 12:30:00,2022-05-10,92.75,4832.12,-302.0,1064.0,True,True,stop,False,True,19.12,14.38,0.0
True,2022-05-10 11:15:00,2022-05-10,27.5,4799.5,-779.0,729.0,True,False,stop,False,True,6.75,11.25,0.0
False,2022-05-10 11:45:00,2022-05-10,36.75,4794.88,-1100.0,976.0,True,True,stop,False,True,10.88,9.88,0.0
True,2022-05-10 14:30:00,2022-05-10,84.25,4818.62,-1061.0,463.0,True,True,stop,False,True,15.12,28.88,3.0
False,2022-05-10 13:30:00,2022-05-10,33.75,4843.88,-942.0,1032.0,True,True,stop,False,True,16.12,7.62,0.0
True,2022-05-10 14:15:00,2022-05-10,28.75,4841.38,-993.0,741.0,True,True,stop,False,True,10.12,20.12,0.0
False,2022-05-11 08:45:00,2022-05-11,66.0,4822.75,-417.0,824.0,True,True,stop,False,True,0.0,37.0,0.0
True,2022-05-11 09:00:00,2022-05-11,70.0,4824.75,-725.0,775.0,True,False,stop,False,True,43.75,10.0,9.0
False,2022-05-11 09:15:00,2022-05-11,36.0,4841.75,-482.0,781.0,True,False,stop,False,True,11.0,20.5,0.0
