Assembly,Type,Kind,Member,MemberType,Access
"MZpack.NT8","MZpack.DeltaMode","Field","Histogram","DeltaMode","public"
"MZpack.NT8","MZpack.DeltaMode","Field","Candles","DeltaMode","public"
"MZpack.NT8","MZpack.DeltaMode","Field","Cumulative","DeltaMode","public"
"MZpack.NT8","MZpack.VolumeDeltaBarWidthMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.VolumeDeltaBarWidthMode","Field","Auto","VolumeDeltaBarWidthMode","public"
"MZpack.NT8","MZpack.VolumeDeltaBarWidthMode","Field","Custom","VolumeDeltaBarWidthMode","public"
"MZpack.NT8","MZpack.BarMaxValue","Field","value__","Int32","public"
"MZpack.NT8","MZpack.BarMaxValue","Field","Chart","BarMaxValue","public"
"MZpack.NT8","MZpack.BarMaxValue","Field","All","BarMaxValue","public"
"MZpack.NT8","MZpack.VolumeColorCode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.VolumeColorCode","Field","UpDown","VolumeColorCode","public"
"MZpack.NT8","MZpack.VolumeColorCode","Field","Delta","VolumeColorCode","public"
"MZpack.NT8","MZpack.BaseVolumeDeltaRenderArgs","Field","ChartBars","Dictionary`2","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Property","VolumeDeltaBars","VolumeDeltaBarsBase","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","ASo337AEbc","VolumeDeltaBarsBase","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","chartMin","Double","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","chartMax","Double","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","Btq39WAiEv","Boolean","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","MinVolumeAlpha","Byte","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Field","MaxVolumeAlpha","Byte","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","Dispose","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","PropertyChangedEventHandler","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","RefreshModel","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","OnExecution","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","RefreshView","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","Render","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","OptimizedRender","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","GetViewItemsCount","Int32","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","RenderZeroLine","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","ValidateTradeFiltersHandler","Boolean","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","TradeFiltersValidatedHandler","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","OnCalculateMinMax","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","VisualsAtPosition","Void","public"
"MZpack.NT8","MZpack.VolumeDeltaBaseMVC","Method","CheckAlert","Boolean","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Property","ChartProfilesViewModel","ViewModel","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Property","StackedProfileViewModels","ViewModel[]","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","Jmf32PQHCn","ViewModel","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","OhH3GAy1Ou","ViewModel[]","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","addKeyPressed","Boolean","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","AWw3I7ZMBn","Boolean","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","fJP3hNutXW","Single","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","sya35sbvIA","DateTime","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","PROFILE_LEVELS_GROUPS_COUNT","Int32","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","MAX_T_INDEX","Int32","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","STACKED_COUNT","Int32","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","tVE3OQCtOj","Int32","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Field","CG3304Q3CQ","Int32","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","Dispose","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","PropertyChangedEventHandler","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnQuote","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnExecution","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnMarketDepth","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","ClearViewModel","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","PrepareViewModel","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","ForceAddToModel","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","Render","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OptimizedRender","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","GetViewItemsCount","Int32","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","PrepareViewItemsCount","Int32","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","M6k3uuEb7F","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnCalculateMinMax","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","VisualsAtPosition","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","VisualsAtPosition","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","GetChartBarIdxCrossingPrice","Int32","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnEndOfAddingResizing","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnMouseDown","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","AddProfileUI","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","DivideProfileUI","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","DeleteProfileUI","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","AddProfileUIClick","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnMouseMove","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","AssignSelectedProfileRange","Void","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnKeyDown","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","OnKeyUp","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","UpdateProfileLevelsView","Void","public"
"MZpack.NT8","MZpack.VolumeProfileBaseMVC","Method","rjU3xm0xq1","Enum","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Property","Views","List`1","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Property","MaxLadderVolume","Int64","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Property","MaxLadderAbsDelta","Int64","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","s5P3V6YsPZ","List`1","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","maxLadderVolumeSorter","List`1","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","maxAbsDeltaSorter","List`1","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","FqR3yQ7q8A","Boolean","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","RmM3S2MdlK","Comparison`1","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Field","F1n3j2W1au","Comparison`1","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","Finalize","Void","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","Dispose","Void","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","GetEnumerator","IEnumerator`1","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","Clear","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","AddItem","IViewItem","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","RemoveItem","Int32","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","OnModelItemUpdate","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","OnModelItemsUpdate","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","Reset","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","OnPropertyChanged","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","PrepareRenderArgs","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","PrepareScaleProfiles","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","KrE3RO7w1Y","SortedList`2","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","Render","Void","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","GetNearestLeft","ProfileViewItemBase","public"
"MZpack.NT8","MZpack.ProfilesViewBase","Method","GetNearestRight","ProfileViewItemBase","public"
"MZpack.NT8","MZpack.ProfilesViewBase+<>c","Field","kV1unbBxZi","<>c","public"
"MZpack.NT8","MZpack.ProfilesViewBase+<>c","Method","LDnuARxxy0","Int32","nonpublic"
"MZpack.NT8","MZpack.ProfilesViewBase+<>c","Method","CvDu7C82yf","Int32","nonpublic"
"MZpack.NT8","MZpack.IViewItem","Property","View","View","public"
"MZpack.NT8","MZpack.IViewItem","Property","ModelItem","IModelItem2","public"
"MZpack.NT8","MZpack.IViewItem","Method","Reset","Void","public"
"MZpack.NT8","MZpack.IViewItem","Method","AssignRange","Void","public"
"MZpack.NT8","MZpack.IViewItem","Method","Remove","Int32","public"
"MZpack.NT8","MZpack.IViewItem","Method","MergeWithNext","IViewItem","public"
"MZpack.NT8","MZpack.IViewItem","Method","MergeWithLeft","Void","public"
"MZpack.NT8","MZpack.IViewItem","Method","MergeWithRight","Void","public"
"MZpack.NT8","MZpack.IViewItem","Method","Unmerge","Void","public"
"MZpack.NT8","MZpack.IViewItem","Method","Divide","IViewItem","public"
"MZpack.NT8","MZpack.ProfileType","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfileType","Field","TPO","ProfileType","public"
"MZpack.NT8","MZpack.ProfileType","Field","VP","ProfileType","public"
"MZpack.NT8","MZpack.ProfileType","Field","VP_TPO","ProfileType","public"
"MZpack.NT8","MZpack.ProfileType","Field","None","ProfileType","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Custom","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Composite","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Session","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Bar","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Daily","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Weekly","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Monthly","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Quarterly","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Yearly","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Sessions","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Bars","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Days","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Weeks","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Months","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Volume","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Delta","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Tick","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","Continuous","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","RTH_ETH","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileCreation","Field","None","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfileMode","Field","Volume","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileMode","Field","BuySell","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileMode","Field","Delta","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileMode","Field","VolumeDelta","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileMode","Field","None","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileAccuracy","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfileAccuracy","Field","Tick","ProfileAccuracy","public"
"MZpack.NT8","MZpack.ProfileAccuracy","Field","Minute","ProfileAccuracy","public"
"MZpack.NT8","MZpack.ProfilePresentation","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfilePresentation","Field","Ladders","ProfilePresentation","public"
"MZpack.NT8","MZpack.ProfilePresentation","Field","Area","ProfilePresentation","public"
"MZpack.NT8","MZpack.ProfilePresentation","Field","Contour","ProfilePresentation","public"
"MZpack.NT8","MZpack.ProfilePosition","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfilePosition","Field","Left","ProfilePosition","public"
"MZpack.NT8","MZpack.ProfilePosition","Field","Right","ProfilePosition","public"
"MZpack.NT8","MZpack.ProfilePosition","Field","RightOnChartMargin","ProfilePosition","public"
"MZpack.NT8","MZpack.LevelMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.LevelMode","Field","Off","LevelMode","public"
"MZpack.NT8","MZpack.LevelMode","Field","On","LevelMode","public"
"MZpack.NT8","MZpack.LevelMode","Field","Naked","LevelMode","public"
"MZpack.NT8","MZpack.LevelMode","Field","Extended","LevelMode","public"
"MZpack.NT8","MZpack.LevelMode","Field","Developing","LevelMode","public"
"MZpack.NT8","MZpack.LevelMode","Field","DevelopingNaked","LevelMode","public"
"MZpack.NT8","MZpack.ProfileLevelType","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ProfileLevelType","Field","POC","ProfileLevelType","public"
"MZpack.NT8","MZpack.ProfileLevelType","Field","VAH","ProfileLevelType","public"
"MZpack.NT8","MZpack.ProfileLevelType","Field","VAL","ProfileLevelType","public"
"MZpack.NT8","MZpack.ProfileLevelType","Field","TickPOC","ProfileLevelType","public"
"MZpack.NT8","MZpack.ValuesMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.ValuesMode","Field","Volume","ValuesMode","public"
"MZpack.NT8","MZpack.ValuesMode","Field","Delta","ValuesMode","public"
"MZpack.NT8","MZpack.ValuesMode","Field","BidAsk","ValuesMode","public"
"MZpack.NT8","MZpack.ValuesMode","Field","None","ValuesMode","public"
"MZpack.NT8","MZpack.LevelsValuesMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.LevelsValuesMode","Field","Price","LevelsValuesMode","public"
"MZpack.NT8","MZpack.LevelsValuesMode","Field","Volume","LevelsValuesMode","public"
"MZpack.NT8","MZpack.LevelsValuesMode","Field","Delta","LevelsValuesMode","public"
"MZpack.NT8","MZpack.LevelsValuesMode","Field","None","LevelsValuesMode","public"
"MZpack.NT8","MZpack.TotalDeltaMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.TotalDeltaMode","Field","Delta","TotalDeltaMode","public"
"MZpack.NT8","MZpack.TotalDeltaMode","Field","BidAsk","TotalDeltaMode","public"
"MZpack.NT8","MZpack.TotalDeltaMode","Field","None","TotalDeltaMode","public"
"MZpack.NT8","MZpack.VWAPMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.VWAPMode","Field","Last","VWAPMode","public"
"MZpack.NT8","MZpack.VWAPMode","Field","Dynamic","VWAPMode","public"
"MZpack.NT8","MZpack.VWAPMode","Field","DynamicStdDev1","VWAPMode","public"
"MZpack.NT8","MZpack.VWAPMode","Field","DynamicStdDev2","VWAPMode","public"
"MZpack.NT8","MZpack.VWAPMode","Field","None","VWAPMode","public"
"MZpack.NT8","MZpack.TPOPresentation","Field","value__","Int32","public"
"MZpack.NT8","MZpack.TPOPresentation","Field","Letter","TPOPresentation","public"
"MZpack.NT8","MZpack.TPOPresentation","Field","Block","TPOPresentation","public"
"MZpack.NT8","MZpack.LVNHVNDetection","Field","value__","Int32","public"
"MZpack.NT8","MZpack.LVNHVNDetection","Field","PercentOfPOC","LVNHVNDetection","public"
"MZpack.NT8","MZpack.LVNHVNDetection","Field","LocalExtrema","LVNHVNDetection","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","value__","Int32","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","Off","NodeLevelMode","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","Highlight","NodeLevelMode","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","Extended","NodeLevelMode","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","Naked","NodeLevelMode","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","HighlightAndExtended","NodeLevelMode","public"
"MZpack.NT8","MZpack.NodeLevelMode","Field","HighlightAndNaked","NodeLevelMode","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","Indicator","IVolumeProfileIndicator","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","IsPixelsPerContractGlobal","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","CalcPixelsPerContract","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","PixelsPerContract","Single","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","PixelsPerContractDelta","Single","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","IsOuterLevelLabel","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","IsSelected","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","ControlState","ControlState","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","RenderValues","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","IsFirstVPRender","Boolean","public"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","TPO_MIN_FONT_SIZE","Single","nonpublic"
"MZpack.NT8","MZpack.VolumeProfileBaseRenderArgs","Field","TPO_MAX_FONT_SIZE","Single","nonpublic"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","StackedSlot","Int32","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","VPLaddersBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","TPOLaddersBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ResizeButtonLeftBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ResizeButtonRightBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","DeleteButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ModeButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ViewButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ShowVWAPButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","PositionVPButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ShowPOCButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ShowVAHVALButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","SplitButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","DivideButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","MergeLeftButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","MergeRightButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","UnmergeButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","PositionTPOButtonBounds","RectangleF","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","DivideEventPoint","Point","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ProfileCreation","ProfileCreation","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ProfileMode","ProfileMode","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","ProfilePresentation","ProfilePresentation","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","POCMode","LevelMode","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","DevelopingTickPOC","Boolean","public"
"MZpack.NT8","MZpack.ProfileViewItemBase","Property","VAHMode","LevelMode","public"
