eod_date,kind,strike,dist,mod25,reldist,our_rank
2021-11-03,FP,4660.0,-0.740234375,False,0.0001588233494629332,
2021-11-03,FP,4665.0,4.259765625,False,0.000913967612608424,
2021-11-03,FP,4575.0,-85.740234375,True,0.01839626970467656,
2021-11-03,FN,4800.0,139.259765625,True,0.029879331588745117,47.0
2021-11-03,FN,4425.0,-235.740234375,True,0.05058002471923828,38.0
2021-11-03,FN,4525.0,-135.740234375,True,0.029124200344085693,12.0
2021-11-03,FN,4750.0,89.259765625,True,0.01915144920349121,22.0
2021-11-03,FN,4850.0,189.259765625,True,0.04060721397399902,95.0
2021-11-04,FP,4680.0,8.669921875,False,0.0018559857107078859,
2021-11-04,FP,4660.0,-11.330078125,False,0.0024254501256626426,
2021-11-04,FP,4670.0,-1.330078125,False,0.0002847322074773784,
2021-11-04,FP,4575.0,-96.330078125,True,0.020621552430237444,
2021-11-04,FN,4800.0,128.669921875,True,0.027544617652893066,38.0
2021-11-04,FN,4850.0,178.669921875,True,0.03824818134307861,77.0
2021-11-04,FN,4900.0,228.669921875,True,0.04895174503326416,64.0
2021-11-04,FN,4750.0,78.669921875,True,0.01684105396270752,16.0
2021-11-05,FP,4705.0,6.33984375,False,0.0013492875711742514,
2021-11-05,FP,4675.0,-23.66015625,True,0.005035511286877847,
2021-11-05,FP,4710.0,11.33984375,False,0.0024134207141830455,
2021-11-05,FP,4690.0,-8.66015625,False,0.001843111857851798,
2021-11-05,FP,4725.0,26.33984375,True,0.005605820143208984,
2021-11-05,FP,4695.0,-3.66015625,False,0.0007789787148431149,
2021-11-05,FN,4800.0,101.33984375,True,0.021567821502685547,25.0
2021-11-05,FN,4900.0,201.33984375,True,0.042850494384765625,55.0
2021-11-05,FN,4550.0,-148.66015625,True,0.03163886070251465,13.0
2021-11-05,FN,4525.0,-173.66015625,True,0.03695952892303467,19.0
2021-11-05,FN,4625.0,-73.66015625,True,0.01567685604095459,12.0
2021-11-05,FN,4850.0,151.33984375,True,0.032209157943725586,72.0
2021-11-09,FP,4680.0,-4.02001953125,False,0.0008582413214477391,
2021-11-09,FP,4675.0,-9.02001953125,True,0.001925700465335023,
2021-11-09,FP,4660.0,-24.02001953125,False,0.005128077896997096,
2021-11-09,FN,4800.0,115.97998046875,True,0.024760723114013672,26.0
2021-11-09,FN,4825.0,140.97998046875,True,0.0300980806350708,67.0
2021-11-09,FN,4850.0,165.97998046875,True,0.03543531894683838,75.0
2021-11-10,FP,4640.0,-1.14013671875,False,0.0002456587573664848,
2021-11-10,FP,4675.0,33.85986328125,True,0.007295591661489631,
2021-11-10,FP,4645.0,3.85986328125,False,0.0008316627310416269,
2021-11-10,FP,4630.0,-11.14013671875,False,0.002400301734182486,
2021-11-10,FP,4575.0,-66.14013671875,True,0.014250838106670605,
2021-11-10,FN,4800.0,158.85986328125,True,0.03422868251800537,44.0
