level,shift,dte,grid,band,w,n_fit,exact_fit,w25_fit,medae_fit,n_hold,exact_hold,w25_hold,medae_hold
ps,0,le180,m25,none,K2,549,0.5373406193078324,0.5391621129326047,0.0,632,0.5965189873417721,0.6060126582278481,0.0
ps,0,le180,any,b20,K,549,0.5373406193078324,0.5428051001821493,0.0,632,0.5806962025316456,0.5917721518987342,0.0
ps,0,le180,any,b25,K,549,0.5373406193078324,0.5428051001821493,0.0,632,0.5806962025316456,0.5917721518987342,0.0
ps,0,le180,any,b30,K,549,0.5373406193078324,0.5428051001821493,0.0,632,0.5806962025316456,0.5917721518987342,0.0
ps,0,le90,m50,none,1,549,0.5282331511839709,0.5282331511839709,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m50lo25,none,1,549,0.5264116575591985,0.5264116575591985,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m25,b20,1,549,0.5227686703096539,0.5300546448087432,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,0,le90,m25,b25,1,549,0.5227686703096539,0.5300546448087432,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,0,le90,m25,b30,1,549,0.5227686703096539,0.5300546448087432,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,0,le180,any,none,K,549,0.517304189435337,0.5227686703096539,0.0,632,0.5806962025316456,0.5917721518987342,0.0
ps,0,le90,m50,b20,K,549,0.5136612021857924,0.5136612021857924,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50,b25,K,549,0.5136612021857924,0.5136612021857924,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50,b30,K,549,0.5136612021857924,0.5136612021857924,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le180,any,b20,K2,549,0.5136612021857924,0.5191256830601093,0.0,632,0.5569620253164557,0.5680379746835443,0.0
ps,0,le180,any,b25,K2,549,0.5136612021857924,0.5191256830601093,0.0,632,0.5569620253164557,0.5680379746835443,0.0
ps,0,le180,any,b30,K2,549,0.5136612021857924,0.5191256830601093,0.0,632,0.5569620253164557,0.5680379746835443,0.0
ps,0,le90,m25,none,1,549,0.51183970856102,0.5191256830601093,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,0,le90,m50lo25,b20,K,549,0.51183970856102,0.51183970856102,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50lo25,b25,K,549,0.51183970856102,0.51183970856102,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50lo25,b30,K,549,0.51183970856102,0.51183970856102,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50,none,K,549,0.5045537340619308,0.5045537340619308,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m50lo25,none,K,549,0.5027322404371585,0.5027322404371585,0.0,632,0.5458860759493671,0.5537974683544303,0.0
ps,0,le90,m25,b20,K,549,0.49544626593806923,0.5027322404371585,25.0,632,0.5284810126582279,0.5411392405063291,0.0
ps,0,le90,m25,b25,K,549,0.49544626593806923,0.5027322404371585,25.0,632,0.5284810126582279,0.5411392405063291,0.0
ps,0,le90,m25,b30,K,549,0.49544626593806923,0.5027322404371585,25.0,632,0.5284810126582279,0.5411392405063291,0.0
ps,0,le90,m50,b20,K2,549,0.49544626593806923,0.49544626593806923,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50,b25,K2,549,0.49544626593806923,0.49544626593806923,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50,b30,K2,549,0.49544626593806923,0.49544626593806923,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50lo25,b20,K2,549,0.4936247723132969,0.4936247723132969,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50lo25,b25,K2,549,0.4936247723132969,0.4936247723132969,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50lo25,b30,K2,549,0.4936247723132969,0.4936247723132969,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le180,any,none,K2,549,0.4936247723132969,0.4990892531876138,30.0,632,0.5569620253164557,0.5680379746835443,0.0
ps,0,le90,m25,none,K,549,0.48633879781420764,0.4936247723132969,50.0,632,0.5284810126582279,0.5411392405063291,0.0
ps,0,le90,m50,none,K2,549,0.48633879781420764,0.48633879781420764,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,m50lo25,none,K2,549,0.48451730418943534,0.48451730418943534,50.0,632,0.5316455696202531,0.5395569620253164,0.0
ps,0,le90,any,b20,1,549,0.48451730418943534,0.49544626593806923,50.0,632,0.5079113924050633,0.5221518987341772,0.0
ps,0,le90,any,b25,1,549,0.48451730418943534,0.49544626593806923,50.0,632,0.5079113924050633,0.5221518987341772,0.0
ps,0,le90,any,b30,1,549,0.48451730418943534,0.49544626593806923,50.0,632,0.5079113924050633,0.5221518987341772,0.0
ps,0,le90,m25,b20,K2,549,0.4790528233151184,0.48633879781420764,50.0,632,0.5110759493670886,0.5221518987341772,0.0
ps,0,le90,m25,b25,K2,549,0.4790528233151184,0.48633879781420764,50.0,632,0.5110759493670886,0.5221518987341772,0.0
ps,0,le90,m25,b30,K2,549,0.4790528233151184,0.48633879781420764,50.0,632,0.5110759493670886,0.5221518987341772,0.0
ps,0,le90,any,none,1,549,0.47358834244080145,0.48451730418943534,50.0,632,0.5079113924050633,0.5221518987341772,0.0
ps,0,le90,m25,none,K2,549,0.46994535519125685,0.4772313296903461,50.0,632,0.5110759493670886,0.5221518987341772,0.0
ps,0,le90,any,b20,K,549,0.4553734061930783,0.4663023679417122,50.0,632,0.49050632911392406,0.504746835443038,25.0
ps,0,le90,any,b25,K,549,0.4553734061930783,0.4663023679417122,50.0,632,0.49050632911392406,0.504746835443038,25.0
ps,0,le90,any,b30,K,549,0.4553734061930783,0.4663023679417122,50.0,632,0.49050632911392406,0.504746835443038,25.0
ps,0,le90,any,none,K,549,0.44626593806921677,0.45719489981785066,50.0,632,0.49050632911392406,0.504746835443038,25.0
ps,0,le90,any,b20,K2,549,0.4371584699453552,0.44808743169398907,50.0,632,0.4699367088607595,0.4825949367088608,50.0
ps,0,le90,any,b25,K2,549,0.4371584699453552,0.44808743169398907,50.0,632,0.4699367088607595,0.4825949367088608,50.0
ps,0,le90,any,b30,K2,549,0.4371584699453552,0.44808743169398907,50.0,632,0.4699367088607595,0.4825949367088608,50.0
ps,0,le90,any,none,K2,549,0.42805100182149364,0.43897996357012753,50.0,632,0.4699367088607595,0.4825949367088608,50.0
