eod_date,r2,spot,b0_0,b1_2,b3_5,b6_10,b11_21,b22_45,b46_90,b91_400
2025-04-25,0.9993002643335113,5512.36,0.0,-23304.165985533677,571820.1391272262,527481.0533743857,790284.0475129951,468573.50470090756,365380.1533923629,727064.4574936449
2025-04-28,0.9984927193813151,5529.22,0.0,79836.54815282137,579633.513619547,520333.70464667823,724791.5562538671,354019.31659787474,371260.2186574487,273945.2941952693
2025-04-29,0.9967918664391989,5561.67,0.0,245572.03511505446,540576.076355359,536774.029135604,1075176.1697359346,-173128.64149117057,1009517.529591078,-203549.42449601545
2025-04-30,0.9946268342999174,5533.94,0.0,202761.56749206013,393986.4657486389,1687284.4996352948,228976.1081551928,103732.05855226962,450213.6779933099,868899.7755648933
2025-05-01,0.9870287730367753,5639.26,0.0,283732.72759055975,1870943.2840666359,370232.8198021747,363315.2823990362,1178318.8760392729,-208274.6502636351,1443122.396914278
2025-05-02,0.999814560820299,5687.73,0.0,-17157.961220737358,754088.7133514568,535124.3776657099,561759.8845085662,514274.8277324176,619434.7665240173,578931.8265219376
2025-05-05,0.9986511150175943,5663.89,0.0,-21482.25189279084,518665.2730481495,1161642.4896440196,503332.4282681647,618120.6992501155,761408.0052321716,142979.04914736297
2025-05-06,0.9966922945264435,5628.22,0.0,19584.252947592875,364775.2576028772,701782.9102491199,531763.2003183076,455320.38695208996,622672.071541423,643803.0863789234
2025-05-07,0.9995308813684967,5644.44,0.0,53494.870227987514,660615.6603295148,532275.0940008891,417214.84064456366,635727.0245082056,469040.29030297266,561919.3024018111
2025-05-08,0.994056866372546,5689.79,0.0,336583.9398437619,-279848.25649968593,677967.1585219268,103162.08404396201,769893.0333182752,158182.91079357878,710358.895078998
2025-05-09,0.9997951170142622,5656.82,0.0,-60126.08231476374,561665.3096895772,551187.9588058328,662299.1464884342,608061.0554050147,601328.3191315563,552937.5752389642
2025-05-12,0.9969792071635434,5826.2,0.0,10002.267676963238,616135.4657325578,601728.7628484613,597822.3720727891,774565.2754571161,585095.2247973168,510441.76475274365
2025-05-13,0.996679505076204,5899.02,0.0,47025.3365019419,657680.0689127413,1027248.9090443214,630681.3140960042,224929.17089932904,632876.2290418389,785894.7299777479
2025-05-14,0.995657410149155,5884.95,0.0,529503.263372151,529154.0408339906,566253.9836090223,837531.1625326881,940675.49972548,640255.1080357551,246884.38504279454
2025-05-15,0.9972504518098972,5908.22,0.0,614947.7335865404,342136.1892629146,1952698.0800461792,789020.2700576435,-350801.4326473439,588323.9493263526,901204.2315131642
2025-05-16,0.9958411356963993,5946.09,0.0,-49738.09554466157,650724.480771427,603125.538452767,646553.2674752733,502074.9632091633,504004.0862114915,1511134.8484176504
2025-05-19,0.9984351602508099,5955.97,0.0,-142877.26910351496,570049.1277139664,2970201.2284782673,899281.9613847479,546553.1885702378,535469.2914708287,255863.06192341825
2025-05-20,0.9929885396509851,5932.92,0.0,34340.161418953445,621926.5473311055,1053391.8126425496,682992.6238607139,571308.7898188164,791824.510919295,1184521.5180720168
2025-05-21,0.9973576544542233,5853.48,0.0,27570.38765497273,529161.6886484405,712212.3706068712,1762769.0670944648,620429.5117716364,521627.03502557817,-361192.8187366822
2025-05-22,0.9757435454493563,5861.76,0.0,437493.22574421926,2.3283064365386963e-10,661167.2266361557,715622.3807571668,608893.1755655869,-1969924.0643863212,1414425.967004128
2025-05-23,0.9995842864785798,5816.36,0.0,13221.91889528092,617442.7316227728,539849.4142004799,510588.58222863195,585226.9528219402,581611.5073318433,595387.8802521961
2025-05-27,0.9998400179154396,5914.45,0.0,45579.98785801581,576941.9343277311,1135643.9577837817,702246.8551332413,526536.7656719942,652620.5137825318,571934.7143837855
2025-05-28,0.9997272636155804,5895.3,0.0,30662.046775793773,561336.4887604561,476411.1315466542,992403.6048755251,542283.5759103079,796129.6000515663,458927.4021754433
2025-05-29,0.9977450174668804,5906.18,0.0,628802.9410722549,1220601.4282157023,642659.6344230352,570558.0499655331,353698.3757828766,601142.6153645624,905205.6172935469
2025-05-30,0.9995398763602977,5908.06,0.0,1359.6501129376702,691415.5609419374,635249.5769934857,563630.6541033568,561920.8391612712,558006.2415745095,735383.4592022089
2025-06-02,0.9786518214518031,5936.77,0.0,15612.874952286133,684519.771619779,2267421.896505668,348583.6288114767,615432.7230594805,1254232.175827233,-231850.7844372938
2025-06-03,0.997961469156762,5968.39,0.0,224002.99422653439,369175.2841523179,1470717.1218041335,879760.7927601245,541789.6016826989,694497.8827587374,264170.501804636
2025-06-04,0.9990406672621054,5977.98,0.0,419942.4548977654,456086.5071169564,659470.4785634306,707007.7521568188,579858.3878884724,809870.9258669539,456833.5733411013
2025-06-05,0.9995757238316251,5952.27,0.0,420481.0284767796,479047.153834273,634823.6104093348,782326.7114173975,550137.5178298776,639426.2383116934,383072.9303604511
2025-06-06,0.9999866818252496,6004.1,0.0,-484.50339981820434,563606.5447212375,606115.9800022609,586168.8757869389,576232.95163102,720374.048966498,624501.4448096945
2025-06-09,0.9998327211276093,6010.58,0.0,-11044.27259850339,677305.98526578,768757.0441441673,609650.8720750916,577828.6927181525,252416.3525806963,425901.91481936903
2025-06-10,0.9998174402730885,6030.42,0.0,-323422.2160557873,1397454.667758601,1003701.1126841303,320876.6457194989,625742.2613627302,-105871.02909528265,1195573.1574039287
2025-06-11,0.9995784717585326,6016.08,0.0,39164.22370383912,989423.6253339913,499911.39004464855,350953.8755597188,1286399.2614763873,-366525.08719666954,511373.4781784642
2025-06-12,0.9994524371998053,6036.16,0.0,380031.2493041407,330199.5245437559,852159.3808310907,916614.2471706932,143747.332030304,169951.49674053508,920405.5878331088
2025-06-13,0.9994030047319017,5965.46,0.0,55182.15423094551,457516.20208098117,529851.7462298358,534338.8194574199,1362001.1207368583,421032.3051104048,722340.5268171951
2025-06-16,0.999495992453383,6031.43,0.0,-22553.509752772865,598707.8271757358,941516.579316345,790108.587539018,155901.78501913225,1114425.6436971165,429264.51035860623
2025-06-17,0.9927767225483713,5987.56,0.0,66752.0449194248,613632.7865589535,2217085.736505115,611915.2457349222,-103222.045531849,1668689.2871325407,1219.6115634390444
2025-06-18,0.9992049994671945,5991.73,0.0,21271.66736118775,521065.52706868673,548202.1582619058,643960.6478197508,558613.7323553958,1074532.692194038,148614.4699062257
2025-06-20,0.9991599196119748,5943.53,0.0,3927.8642008433235,462288.30363980273,663534.6019566079,610644.0589102927,555802.8963171745,339964.36621798255,878719.1186811232
2025-06-23,0.9989142626097595,6015.94,0.0,-4562.657340107486,665069.1426489989,734333.4861649185,604834.7758837843,734464.5643760881,187181.4896916693,810622.446771617
2025-06-24,0.9990758205980993,6099.66,0.0,16407.313890235266,623573.2944403994,794943.3637249548,724125.9322811954,283597.9900770505,1435242.6187857536,1071812.5092368526
2025-06-25,0.9983972547024438,6091.78,0.0,63758.16294978792,654105.8349682788,598001.47722732,1175118.3499372634,651911.8774200109,292242.2503890149,543336.5725724669
2025-06-26,0.9948896131658382,6135.21,0.0,156200.5875599431,815916.0502013464,824739.1033286094,352304.79384473583,728382.9361907523,539910.9160508763,334597.7972930481
2025-06-27,0.9889706605008846,6154.97,0.0,-252231.4793057095,1043129.9029601943,-785108.0628900634,1890221.7374580977,342424.68432809593,2978507.237174389,-1050317.918341878
2025-06-30,0.9993789113615705,6202.89,0.0,-7283.182857933571,826985.5650662091,443631.01326509455,567281.7071969715,1472045.6141422617,790267.174998887,355396.93533591874
2025-07-01,0.9972389042555786,6208.57,0.0,78607.024660517,735765.4346895022,582918.237951819,605069.2324033561,594664.1263059581,528634.7018412704,702429.0928926629
2025-07-02,0.9903203975289799,6220.09,0.0,91115.46816885495,1.0477378964424133e-09,662262.9068365446,633661.4416651581,1651691.1710475339,236905.17623331415,-8668.178383009334
2025-07-03,0.9904700816557449,6282.72,0.0,24726.86540741683,97988.83597359553,-205526.51363701074,492310.6246266998,473607.6479359973,-56914.28016726776,133224.33794935435
2025-07-07,0.9993477357807845,6222.92,0.0,26762.72510449635,719501.6466220337,1365711.2621134615,607846.9020756553,986411.6193736673,386837.32364028395,477807.12246884976
2025-07-08,0.9963497457019269,6226.37,0.0,-52177.43029544735,900459.8932680355,534364.5956139776,676850.3095715479,114540.42079856602,667704.4897209902,776966.8459983136
2025-07-09,0.9928204216794678,6259.14,0.0,130224.06016453379,875743.3739144019,591742.1480285352,647158.2712124883,1120521.8124055504,-189202.65802604024,882562.2428209967
2025-07-10,0.9943752606593939,6287.25,0.0,118438.37457827735,1751660.8666536764,621112.0786051052,1005808.9766263684,507447.02238882997,328467.41909452074,738028.9856599071
2025-07-11,0.9996114950166723,6264.9,0.0,168984.4641611022,592530.5432757309,656441.9506329016,526951.0610488119,681623.1962387742,458571.82770700695,732575.3259024662
2025-07-14,0.9999585038501161,6267.38,0.0,277888.0721326356,680881.3084754365,796828.114104917,483207.1161427632,799737.2435665935,153978.7553670538,681293.5621558598
2025-07-15,0.997280728773173,6255.42,0.0,104340.71789858979,626364.9760579427,536620.1120310058,757711.281583432,329913.9775659615,498901.1810425453,702816.1380245069
2025-07-16,0.9971782240347346,6267.55,0.0,427114.4034118355,676226.8802676874,212962.5780025915,909644.431507709,742397.6030185189,470675.1565677075,541668.3719072446
2025-07-17,0.9548099391275207,6299.62,0.0,253227.24787267833,1011080.7168207334,832652.3347682438,819182.1725524543,286366.8256826034,646484.6387386813,906182.268421992
2025-07-18,0.9975698013209532,6287.63,0.0,9056.571972434642,467916.73269273713,585519.1880045803,832001.7265927234,424213.55917363486,121555.58272329107,1474483.038075886
2025-07-21,0.9996196594221013,6308.53,0.0,245902.89655463584,540462.5385907826,796946.396052294,641654.5131359309,729853.7491350325,451028.159815652,831402.0969348361
2025-07-22,0.9992017976071005,6311.72,0.0,360727.31077567977,560911.1695262131,726459.2321824806,696991.4080928069,544986.3311983182,1013967.7463868652,167363.44670848697
2025-07-23,0.9998883566471808,6351.76,0.0,-11624.671266455756,863073.9702607091,638676.6357294761,1079244.9768591214,515427.4651034993,1007465.4076650629,356634.4539337649
2025-07-24,0.9786612761339885,6364.42,0.0,282734.23935972014,-1477812.0546293417,1701198.1063100395,385010.879966365,451035.42503642756,1497906.3628118716,43556.05172623041
2025-07-25,0.9995860027661898,6392.54,0.0,-8307.238170298457,713495.032762922,645972.996979374,388095.19060494006,698922.7871290045,672665.20358539,639115.4081857448
2025-07-28,0.998708519698234,6379.41,0.0,64573.633093760815,819086.140798036,323988.66201287287,708285.480293167,972876.1182405972,339467.8895221485,777507.5451437698
2025-07-29,0.9995358221628863,6369.0,0.0,159261.13428753614,731950.3174675305,1857065.6546777042,480427.2733343121,149694.374397955,1013021.4972385094,411061.2060334252
2025-07-30,0.995786569901773,6341.88,0.0,68130.26295884658,1046140.0798030547,420742.1012671187,518666.55712982116,1586640.378196041,934203.3673521352,743013.4015457141
2025-07-31,0.9970200047513439,6352.27,0.0,162038.23665523698,1451114.0695350126,562909.2321502289,594282.8755732153,331740.53769389546,876130.2807059992,331218.9327585412
2025-08-01,0.9997133607838716,6236.49,0.0,-29430.06887233304,596916.9162042176,759602.1501696608,522038.2637279845,617216.0534136256,621641.1938165318,750399.8111977159
2025-08-04,0.9991352475507503,6324.8,0.0,11046.39318490008,645423.0196026643,642635.7582171402,615203.5223463109,702736.6369960195,624371.7881697061,780673.901282415
2025-08-05,0.9989096784072845,6303.06,0.0,11999.295345055754,858786.6014963253,501078.92873118084,631557.3758357884,591516.8856410334,527051.8812894751,798594.9455681375
2025-08-06,0.9995216484160557,6348.34,0.0,1885.6505312547233,718489.8415355406,676985.4629433352,173026.5559932095,670151.3472229622,812195.7266558474,665048.947413511
2025-08-07,0.9964936231642382,6332.02,0.0,537910.8312263718,496711.27275198314,587319.9292842692,-872408.4605382534,1915593.7448692294,306224.31398968276,1056743.1325341552
2025-08-08,0.9983140677509643,6381.51,0.0,-20075.796679465333,520776.5994413082,721614.1409473674,1127057.3703953596,737092.4354225066,448883.8967872409,-22714.4189923511
2025-08-11,0.9989888375545881,6377.02,0.0,68925.13004247239,730229.1210639633,965928.2424114372,576785.9779572067,129245.73480504341,881788.0159232141,838900.6650636522
2025-08-12,0.9987764236075471,6437.19,0.0,90019.14004031464,701519.5282604421,805372.7634218555,734941.2037073339,1098593.3535106734,637026.1618268278,223642.15352053795
2025-08-13,0.9894021917029711,6461.1,0.0,161838.08092163014,451104.8143279973,1045720.3756295268,1111095.1624804956,37200.06670620312,744646.0025804573,1685614.7677495673
2025-08-14,0.9982923023795789,6470.39,0.0,398544.3145544769,2142827.960826702,550827.2732059584,208118.53673507733,1006399.7795939106,666610.4639870895,385072.24983629165
2025-08-15,0.9998205750989456,6459.01,0.0,116848.84069255227,613387.4105096718,556391.1837755544,726012.48100603,634500.3129951765,662396.5901876166,640748.0842271347
2025-08-18,0.9996471232448441,6451.8,0.0,-6384.221238932994,876788.1244939651,514127.6174813293,494157.2653504163,608649.3483788547,684517.7031132247,852103.9952338212
2025-08-19,0.9999383615073194,6409.45,0.0,548952.6792890646,585754.5427734467,765955.5975766837,636017.9331192013,679917.3222504074,494409.6115842644,705789.6483758653
2025-08-20,0.9990097686664483,6402.25,0.0,44838.87004584656,843087.757418441,801745.9791265205,99744.87862655854,788266.8346420489,502602.754731482,539352.3803795923
2025-08-21,0.9978479377724633,6368.02,0.0,180375.6490536502,1132920.09535991,763713.6256698751,648979.9987281208,998447.2266187601,1052097.481340728,167600.051700074
2025-08-22,0.9999736205066824,6464.09,0.0,-3062.9451919771964,722203.2301059357,620012.1252087959,761737.0300193833,663876.9366689108,688058.9945648834,578096.9317138897
2025-08-25,0.9985739241819104,6449.37,0.0,117332.8433514341,664864.5726132097,2262318.1960399644,-162435.65002846325,601957.5149839025,1122961.875740004,-591215.845770815
2025-08-26,0.9941040822237227,6455.86,0.0,48012.85713723977,943312.1352110681,522369.14853672654,758982.1583520701,653719.8371131025,108413.55278921558,1012053.2746606021
2025-08-27,0.9840211568361964,6486.39,0.0,25899.88592353824,813503.1333311466,546563.4054812213,617634.346559859,754913.6695205607,-78592.64271102403,1975423.3813255196
2025-08-28,0.9859203920295689,6506.76,0.0,128013.2430122773,-1.7462298274040222e-10,1297744.7548153144,509122.3131150881,538700.231237228,1222621.5426433762,557103.2998982319
2025-08-29,0.999893861329186,6459.98,0.0,-29155.329062556964,548195.6620915093,688700.2658198054,613856.1509690252,667212.8947283379,660333.5145513653,731529.7620806401
2025-09-02,0.9979776143451154,6405.78,0.0,92023.28790445311,842932.3975198319,409105.83605432964,659967.9503816714,628529.2805939836,545011.584219579,784713.4361608952
2025-09-03,0.9996104515791887,6435.98,0.0,-2711.434858788969,361210.4903065838,817468.9549086979,770377.5143308693,677521.9913211835,-456267.55685558816,897973.6757080927
2025-09-04,0.9986966095840708,6492.23,0.0,-323163.2532671378,1287440.014062427,1214292.2690318981,682246.6124386791,871443.7332282823,-810249.3547644679,883273.5565212483
2025-09-05,0.9991429473383369,6477.64,0.0,11219.348437194596,605193.5847590003,570048.1995483527,762760.8798411742,670003.7313856761,370088.2594735169,634850.9770551203
2025-09-08,0.9997330428160823,6492.62,0.0,449764.01680643985,672813.8970529755,717534.2708615318,665736.4340418612,537480.7840467594,895475.338487521,798294.1101513904
2025-09-09,0.9977123576138777,6506.66,0.0,156218.9562622304,751456.6196678602,957342.4366661445,492551.0625649619,548154.2158906256,885189.6566497105,771001.6900235375
2025-09-10,0.9997373845830231,6526.63,0.0,-40809.27218964556,825558.8956753196,705056.8118141158,604343.0601198093,914585.1039789023,132996.02541633387,593267.0861810409
2025-09-11,0.9956622538000379,6589.33,0.0,132619.61476686923,833261.7412733958,674314.0280504569,652042.9768895492,928469.3782955753,-28776.633241560205,1571984.7648302151
2025-09-12,0.9997099263313127,6589.77,0.0,34126.15484713204,654609.0892866423,567475.7259553822,621108.4719738757,1000976.6807818904,503477.61854393105,994174.7493260901
2025-09-15,0.9994520494308928,6612.13,0.0,216055.9684784402,708043.4401991374,1568836.4867358704,571079.8455502226,2044410.1017955877,-107975.25172490232,-705134.329832152
2025-09-16,0.9988742307015056,6608.47,0.0,121925.24855966028,755199.7550006426,456379.27724238567,630629.4170469026,753352.4266029723,817990.8002401954,445505.1516806175
2025-09-17,0.9993661209710557,6596.95,0.0,-271554.2348825674,687740.9306234422,1111419.0323964097,653205.5485180231,370432.5677688783,2988291.5164404064,166993.323893763
2025-09-18,0.9940954565800258,6632.19,0.0,598003.6186710552,-1124880.7263183051,-257649.64732533507,1251296.0068955608,1285801.2006805048,-3345923.6140084844,1335796.071557841
2025-09-19,0.9992351601667492,6645.28,0.0,6308.38463585719,422445.6113022148,869451.2048325551,534208.5265137246,953596.182234473,-1124413.7241943192,919502.3299523634
2025-09-22,0.9997971859974414,6697.19,0.0,58579.06646174169,855402.5284980434,671664.9576883584,525331.8452838294,504447.14577217255,1088361.8341222915,553889.3260812972
2025-09-23,0.994075213193702,6656.31,0.0,34146.80770115336,951390.222894494,641165.7309314793,158249.25911742653,1018036.8310427971,1118613.408042988,-62147.769142197314
2025-09-24,0.99858900700011,6630.42,0.0,33159.98022615444,747245.6229392858,846238.2841652359,646545.6476526009,428979.2853758253,660720.5464549809,920737.940631532
2025-09-25,0.9988467066659287,6599.81,0.0,370077.52467732586,818716.8081811524,614746.590810109,826449.1075046656,653905.2604685354,585239.33800315,853100.3592802938
2025-09-26,0.9995061698581156,6638.95,0.0,3703.443996126065,679392.0020185844,827392.6320752474,471607.32097618654,604092.0473759049,705096.9424698703,878726.7436499607
2025-09-29,0.9773286326258099,6659.36,0.0,106614.16213415423,629707.4426046986,2675471.5570880654,756126.6922579744,404488.11285688146,857318.5853818295,495434.8394626119
2025-09-30,0.999370036451683,6676.97,0.0,49516.4850386125,1157234.3201129609,1127008.1294541257,579345.0058715205,90563.06748276968,1202953.8937888925,628049.7652146535
2025-10-01,0.9990611452064165,6713.96,0.0,46218.94594022306,1052334.7207101956,567600.4733943163,575751.3556310429,952842.7308771241,917264.2862619199,415331.45776156185
2025-10-02,0.9923519570666615,6718.73,0.0,815.8249087352306,1315188.4482054382,1039988.5351966221,1065088.3097643415,-399192.81268464215,-739419.1858433394,1858891.7888104895
2025-10-03,0.9995576399256799,6723.18,0.0,40446.61271749716,-132574.24874417335,774051.7573490717,846637.3437862248,516665.12847290415,356958.53467397636,593149.7160263268
2025-10-06,0.999502088127514,6742.48,0.0,-62727.62610827084,686313.4973706196,998835.7602764149,718688.1715349635,531597.1497488728,741071.4646126109,-63912.804480207196
2025-10-07,0.9995193620495827,6716.7,0.0,637363.0529288941,649512.6625446896,703456.1153200411,629841.2757438978,741141.4756912971,827076.8332917995,269818.050743064
2025-10-08,0.99860025221794,6751.02,0.0,25920.05192901194,618750.751894211,684658.6417839987,1013978.8284147658,773285.5414088866,424404.5759041247,1018769.2577762966
2025-10-09,0.9999338072295549,6731.75,0.0,696134.273757691,761526.5511891032,692406.3767674488,680042.5912951828,742723.6636376014,829118.5315162499,370353.61452283897
2025-10-10,0.9997904650766786,6582.98,0.0,-7214.6697306477,595903.2116986739,642622.7381937762,552611.0070695834,807846.4845374541,715674.4669932972,544597.175079125
2025-10-13,0.9991918742160668,6654.26,0.0,-36940.57972203905,776335.5442866423,510890.5306479964,209687.09832486857,1061011.0678272212,669313.1441847816,635842.3523380274
2025-10-14,0.9976487385762651,6630.33,0.0,165907.71575436834,654175.9569115011,801706.9580117173,934977.4883014406,190230.66351872674,860549.2609052049,725863.8962153078
2025-10-15,0.999087422727035,6669.39,0.0,-8614.879794858163,700733.5552211447,629183.453426255,715813.429792596,618125.1544293826,951423.2658095607,217431.69824339118
2025-10-16,0.9875324809197219,6616.4,0.0,504883.97969212505,-1577265.7736277685,1572558.0796947354,261729.29384272726,556415.5784359329,702172.9887169381,1016103.2790409719
2025-10-17,0.9999486106633143,6667.8,0.0,35784.66448793234,776279.687339185,611656.063374273,709048.5386684848,652805.2723992013,727590.0685744567,655673.4798673627
2025-10-20,0.9969892879176687,6737.73,0.0,-123265.45031154598,619923.778371728,706610.1158853667,530153.6532115366,339886.85054812435,1057551.9513442395,-37209.62631114092
2025-10-21,0.9994540602925315,6742.35,0.0,666024.188605933,541971.0345428153,675117.0767976346,644057.3777663971,711415.808055492,870753.5301365738,87094.85989053677
2025-10-22,0.9996967675471544,6698.43,0.0,2572.3296834516805,757268.7136072268,705164.3161412727,750431.6816441999,645485.7167168807,759202.5349694123,609174.1435736497
2025-10-23,0.9984080737850467,6743.24,0.0,175404.8676270584,1333160.6490637336,836976.3356131454,44703.2653177668,598277.5431573549,949865.9062110577,-55005.48111230935
2025-10-24,0.9995989143445722,6800.53,0.0,16399.17052743025,664194.446449158,755881.9808274176,360589.3124311755,775991.599731643,741937.4822482346,441607.32372711785
2025-10-27,0.999930442762555,6865.7,0.0,-1601.8101381743327,867726.0212518533,1080885.939881296,456119.55948139715,730997.124280351,777258.5563632125,385491.0535158449
2025-10-28,0.9996802512276662,6899.64,0.0,16903.489645176232,699418.2485525048,760432.6838074256,1720854.5570175033,-82856.60806338052,1042103.3866219487,13911.464513703777
2025-10-29,0.9992778191053439,6881.76,0.0,109781.87891570269,753157.0983328102,895244.7804962334,807770.5934863716,571874.7990216943,705809.7135886133,835894.0187795793
2025-10-30,0.9970141258012326,6823.73,0.0,793331.7872074649,-352943.853285969,992111.1793164781,-817231.6026025786,1134662.5736030953,474515.35405639687,1076904.095753981
2025-10-31,0.9992147409209702,6865.09,0.0,16366.725748117547,812545.571298776,406418.7380832648,1076490.937136319,502363.1933998512,952380.3810224654,-225321.5903334899
2025-11-03,0.9993120776761184,6850.83,0.0,38974.44169364171,488281.9723284034,1768502.5929231325,692129.3974375931,555651.9933085848,850282.8965367653,68125.07295378692
2025-11-04,0.9993250943545077,6783.38,0.0,118398.11078846117,801641.8122436189,387502.58341159846,589254.2683039111,1371994.5484674391,709648.4246518834,437865.1552605785
2025-11-05,0.9997172962571979,6813.87,0.0,5727.885622472502,1257983.7644300635,466101.39352060884,431050.2653151029,770938.1959253658,339240.7357257857,1827925.8992483031
2025-11-06,0.9829803867760645,6731.8,0.0,-102873.73223016693,1994517.4113807003,1344983.309569299,692646.1307269766,1235120.9166145546,177844.4671987449,1008775.9777279306
2025-11-07,0.9995736247136674,6715.51,0.0,13493.522926444886,431859.798883693,881034.8041214336,504441.17974973144,700018.2171086537,658195.0467471433,1140944.3860458105
2025-11-10,0.9999234462325669,6835.6,0.0,62020.63550093584,646021.2121648428,412344.7333010165,735584.8035516626,769009.2965898406,407058.9706254133,1439000.4294249895
2025-11-11,0.9989239919483504,6848.87,0.0,24969.424012212083,667073.0724351024,819817.2718727862,612332.8051075031,836325.5644928787,518462.6961316231,1144566.9607338011
2025-11-12,0.9991803275337919,6852.32,0.0,73170.26309447805,733401.8199613953,741187.0526651896,682669.7356429845,436981.0434292341,766680.3678120007,888535.6600408495
2025-11-13,0.9989919241279813,6740.84,0.0,80784.83905763831,1734181.9592605403,868865.6251928147,479429.49479390506,969321.2949086333,319044.8890378578,1197476.0833718674
2025-11-14,0.9998911891767968,6740.5,0.0,-41701.51205021446,687198.4778100274,698331.1849827159,762141.2128901016,640975.0255161591,651966.8821862107,662076.9823129006
2025-11-17,0.9991989040672594,6656.84,0.0,38813.08077852987,1058261.140994391,-240909.85701860042,679964.3357588882,455086.5503880495,-303633.33628960454,1799567.9971816454
2025-11-18,0.9996506391695407,6632.82,0.0,126365.61419199884,613464.1627068181,1001836.1415965788,747709.294759173,568650.4059112458,785856.4709087288,819650.5208924111
2025-11-19,0.9965046268532709,6644.99,0.0,-182047.52789333486,801918.6302120785,503891.2234404812,1978241.0502643348,678257.2606701611,35840.55648436414,850701.4761938021
2025-11-20,0.994193017185973,6551.14,0.0,347023.26515066647,-1076199.9102221292,654586.3753944014,1801593.6990623546,292772.25795325753,2866092.0574586447,505150.04904176615
2025-11-21,0.9997732996213272,6616.12,0.0,-48246.806457547704,687175.949525654,588436.0107020079,909447.6053265182,588741.871746479,731945.3640754991,747500.5320115626
2025-11-24,0.9996904377141316,6706.69,0.0,21971.059675847413,657496.2308520789,182437.30941949025,952598.8657825505,570258.3997745948,629067.1954037866,1027474.9654592007
2025-11-25,0.9998613392555566,6769.69,0.0,117204.91789697576,676268.9979377168,763936.6093617331,587103.3080286789,752683.3163888754,753007.9549219251,420083.89831961517
2025-11-26,0.9896172803384733,6828.83,0.0,-20515.110909720068,922380.7433367555,1035634.2632266548,991233.2403578572,-216672.80062328896,-848019.484989856,6456222.477811626
2025-11-28,0.9989624976611695,6836.06,0.0,-11704.70982298511,1012225.3824850455,670895.817206512,1301573.4220333635,609898.6935447508,973866.4288772688,-116528.13185609867
2025-12-01,0.9996154213371359,6823.63,0.0,280244.127749298,616201.9626506042,456446.4018278216,779266.6398210096,481162.91648790805,734746.5638619423,1056847.577068243
2025-12-02,0.99923710907517,6834.96,0.0,214516.9270207861,614891.6937655003,1231727.3437025743,441283.6803535009,534740.5192319694,547979.3811756698,1679239.8991099456
2025-12-03,0.9996093565379962,6859.93,0.0,31764.247769474983,634074.6684885892,612217.2009835562,684252.3733300003,586279.2931440055,1020049.1994915046,1001676.8895626487
2025-12-04,0.9993910738298856,6838.8,0.0,798178.2651613418,2488250.6842313525,1039297.6628904676,499986.87016470043,726936.5237918184,-381678.53897117084,1432405.3494763472
2025-12-05,0.9999669729045306,6870.04,0.0,-4235.144305379596,686578.4336381608,796139.9428178295,591720.0957402808,686790.8318606438,537314.4632576193,1029935.435006182
2025-12-08,0.9994447935678707,6839.24,0.0,-5211.5800075051375,860521.3985183206,404570.48416795756,656494.8694757019,807836.9056138175,198327.2650692327,576256.2015867069
2025-12-09,0.9992750147629614,6844.11,0.0,2474.4901556978,1128233.9198415128,318555.1033331247,577234.9134235866,696647.3530525607,686202.3413017851,809773.2292586453
2025-12-10,0.9995324497859212,6895.99,0.0,29801.4447035793,734266.9895550564,699682.8861837658,662266.5878640446,714167.658361647,1561306.244704096,239424.46312622205
2025-12-11,0.9976653477576782,6894.39,0.0,864935.5151575019,-752975.2040879645,889011.7742351303,579882.3536451195,1299171.936985913,-868938.8742381945,854005.3122186261
2025-12-12,0.9997496847094954,6820.39,0.0,-19662.316415996407,470050.7159090605,666389.3232789515,739808.941748318,816997.873296516,243846.21308370825,645669.342132767
2025-12-15,0.9997413943848596,6818.6,0.0,125471.73486311507,702647.5488457088,767179.2889095006,633778.5659310613,697284.7280897716,574584.0940658782,775366.5642352744
2025-12-16,0.9983267492973451,6807.2,0.0,152019.40255295462,663308.0339260943,1903011.0203535617,556329.0437884121,664363.6035133165,779779.5708296932,887733.6535655917
2025-12-17,0.9931325269914862,6737.75,0.0,-80595.18110536056,797192.9148351329,1011381.6974740088,472924.3019074225,539295.9045385203,677853.8287247012,1113337.968254255
2025-12-18,0.9708717537556878,6791.31,0.0,238451.09238114487,4395051.785278239,625932.0362000508,471834.62667743873,785991.5840212787,-1895107.39470949,1129881.1398632403
2025-12-19,0.9998706343036414,6810.51,0.0,10294.21166071418,735178.615467129,590847.4694103,726910.7262753362,779846.8814830994,1062087.6902373703,493967.23785564763
2025-12-22,0.9997700677029211,6876.98,0.0,17476.00858278037,844669.1366505222,669434.4476789408,622446.0501127717,957196.7928069367,621468.9032553284,394542.760361017
2025-12-23,0.965971316904219,6909.43,0.0,53496.207370363656,819518.2851742052,1283785.0635838835,1314826.5446770734,-4455343.946657679,3264376.337902442,4201493.510552479
2025-12-24,0.9998736766466552,6934.6,0.0,-6242.390664214268,838243.9967750793,667908.5087033106,1285528.1698610727,31689.45969058521,754538.0916900849,1972628.0290607216
2025-12-26,0.9999699564859554,6932.05,0.0,-298779.9433533752,774876.8253550467,685998.1953238274,697620.4054886074,300187.89194393676,724692.9811981473,1450260.801732254
