dte,grid,side,band,meas,n_fit,exact_fit,w25_fit,medae_fit,bias_fit,n_hold,exact_hold,w25_hold,medae_hold,bias_hold,level
monthly,m100,none,bNone,net,549,0.5100182149362478,0.5100182149362478,0.0,0.0,632,0.5791139240506329,0.5791139240506329,0.0,0.0,cr
le90,m25,ge,b10,net,549,0.5063752276867031,0.5409836065573771,0.0,0.0,632,0.6724683544303798,0.6993670886075949,0.0,0.0,cr
le90,m25,gt,b10,net,549,0.5063752276867031,0.5409836065573771,0.0,0.0,632,0.6724683544303798,0.6993670886075949,0.0,0.0,cr
all,m50,none,b05,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.6724683544303798,0.6787974683544303,0.0,0.0,cr
all,m100,none,b05,net,549,0.5045537340619308,0.5282331511839709,0.0,0.0,632,0.6693037974683544,0.6724683544303798,0.0,0.0,cr
le45,m100,none,bNone,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5838607594936709,0.0,0.0,cr
le45,m100,none,b15,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5806962025316456,0.0,0.0,cr
le45,m100,none,b20,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5838607594936709,0.0,0.0,cr
le60,m100,ge,b10,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.634493670886076,0.6392405063291139,0.0,0.0,cr
le60,m100,gt,b10,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.634493670886076,0.6392405063291139,0.0,0.0,cr
d1_45,m100,none,bNone,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5838607594936709,0.0,0.0,cr
d1_45,m100,none,b15,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5806962025316456,0.0,0.0,cr
d1_45,m100,none,b20,net,549,0.5045537340619308,0.5191256830601093,0.0,0.0,632,0.5775316455696202,0.5838607594936709,0.0,0.0,cr
d1_60,m100,ge,b10,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.634493670886076,0.6392405063291139,0.0,0.0,cr
d1_60,m100,gt,b10,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.634493670886076,0.6392405063291139,0.0,0.0,cr
ex0,m50,none,b05,net,549,0.5045537340619308,0.5209471766848816,0.0,0.0,632,0.6724683544303798,0.6787974683544303,0.0,0.0,cr
ex0,m100,none,b05,net,549,0.5045537340619308,0.5282331511839709,0.0,0.0,632,0.6693037974683544,0.6724683544303798,0.0,0.0,cr
monthly,any,none,b15,net,549,0.5045537340619308,0.5100182149362478,0.0,0.0,632,0.5775316455696202,0.5791139240506329,0.0,0.0,cr
monthly,m25,none,b15,net,549,0.5045537340619308,0.5100182149362478,0.0,0.0,632,0.5791139240506329,0.5806962025316456,0.0,0.0,cr
monthly,m50,none,b15,net,549,0.5045537340619308,0.5063752276867031,0.0,0.0,632,0.5806962025316456,0.5806962025316456,0.0,0.0,cr
le45,m100,ge,bNone,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
le45,m100,ge,b15,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5901898734177216,0.0,0.0,cr
le45,m100,ge,b20,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
le45,m100,gt,bNone,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
le45,m100,gt,b15,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5901898734177216,0.0,0.0,cr
le45,m100,gt,b20,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
d1_45,m100,ge,bNone,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
d1_45,m100,ge,b15,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5901898734177216,0.0,0.0,cr
d1_45,m100,ge,b20,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
d1_45,m100,gt,bNone,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
d1_45,m100,gt,b15,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5901898734177216,0.0,0.0,cr
d1_45,m100,gt,b20,net,549,0.5027322404371585,0.5191256830601093,0.0,0.0,632,0.5870253164556962,0.5933544303797469,0.0,0.0,cr
le90,m25,none,b10,net,549,0.5009107468123861,0.5300546448087432,0.0,0.0,632,0.6218354430379747,0.6534810126582279,0.0,0.0,cr
all,m50,ge,b05,net,549,0.4990892531876138,0.5154826958105647,15.0,0.0,632,0.7088607594936709,0.7151898734177216,0.0,0.0,cr
all,m50,gt,b05,net,549,0.4990892531876138,0.5154826958105647,15.0,0.0,632,0.7088607594936709,0.7151898734177216,0.0,0.0,cr
ex0,m50,ge,b05,net,549,0.4990892531876138,0.5154826958105647,15.0,0.0,632,0.7088607594936709,0.7151898734177216,0.0,0.0,cr
ex0,m50,gt,b05,net,549,0.4990892531876138,0.5154826958105647,15.0,0.0,632,0.7088607594936709,0.7151898734177216,0.0,0.0,cr
le45,m100,none,b10,net,549,0.49544626593806923,0.51183970856102,5.0,0.0,632,0.5759493670886076,0.5791139240506329,0.0,0.0,cr
d1_45,m100,none,b10,net,549,0.49544626593806923,0.51183970856102,5.0,0.0,632,0.5759493670886076,0.5791139240506329,0.0,0.0,cr
monthly,m100,none,b20,net,549,0.49544626593806923,0.49544626593806923,50.0,0.0,632,0.5806962025316456,0.5822784810126582,0.0,0.0,cr
le45,m100,ge,b10,net,549,0.4936247723132969,0.51183970856102,5.0,0.0,632,0.5854430379746836,0.5886075949367089,0.0,0.0,cr
le45,m100,gt,b10,net,549,0.4936247723132969,0.51183970856102,5.0,0.0,632,0.5854430379746836,0.5886075949367089,0.0,0.0,cr
d1_45,m100,ge,b10,net,549,0.4936247723132969,0.51183970856102,5.0,0.0,632,0.5854430379746836,0.5886075949367089,0.0,0.0,cr
d1_45,m100,gt,b10,net,549,0.4936247723132969,0.51183970856102,5.0,0.0,632,0.5854430379746836,0.5886075949367089,0.0,0.0,cr
monthly,m100,ge,bNone,net,549,0.4918032786885246,0.4918032786885246,50.0,0.0,632,0.5791139240506329,0.5791139240506329,0.0,0.0,cr
monthly,m100,gt,bNone,net,549,0.4918032786885246,0.4918032786885246,50.0,0.0,632,0.5791139240506329,0.5791139240506329,0.0,0.0,cr
all,m25,none,b05,net,549,0.4899817850637523,0.5227686703096539,15.0,0.0,632,0.6313291139240507,0.6613924050632911,0.0,0.0,cr
all,m25,ge,b05,net,549,0.4899817850637523,0.5245901639344263,15.0,0.0,632,0.6819620253164557,0.7025316455696202,0.0,0.0,cr
all,m25,gt,b05,net,549,0.4899817850637523,0.5245901639344263,15.0,0.0,632,0.6819620253164557,0.7025316455696202,0.0,0.0,cr
ex0,m25,none,b05,net,549,0.4899817850637523,0.5227686703096539,15.0,0.0,632,0.6313291139240507,0.6613924050632911,0.0,0.0,cr
ex0,m25,ge,b05,net,549,0.4899817850637523,0.5245901639344263,15.0,0.0,632,0.6819620253164557,0.7025316455696202,0.0,0.0,cr
ex0,m25,gt,b05,net,549,0.4899817850637523,0.5245901639344263,15.0,0.0,632,0.6819620253164557,0.7025316455696202,0.0,0.0,cr
monthly,any,ge,b15,net,549,0.48816029143898,0.4972677595628415,50.0,0.0,632,0.5791139240506329,0.5822784810126582,0.0,0.0,cr
monthly,any,gt,b15,net,549,0.48816029143898,0.4972677595628415,50.0,0.0,632,0.5791139240506329,0.5822784810126582,0.0,0.0,cr
monthly,m25,ge,b15,net,549,0.48816029143898,0.4972677595628415,50.0,0.0,632,0.5791139240506329,0.5822784810126582,0.0,0.0,cr
monthly,m25,gt,b15,net,549,0.48816029143898,0.4972677595628415,50.0,0.0,632,0.5791139240506329,0.5822784810126582,0.0,0.0,cr
monthly,m50,ge,b15,net,549,0.48816029143898,0.4899817850637523,50.0,0.0,632,0.5806962025316456,0.5806962025316456,0.0,0.0,cr
monthly,m50,gt,b15,net,549,0.48816029143898,0.4899817850637523,50.0,0.0,632,0.5806962025316456,0.5806962025316456,0.0,0.0,cr
all,m100,ge,b05,net,549,0.48633879781420764,0.5100182149362478,5.0,0.0,632,0.6756329113924051,0.6787974683544303,0.0,0.0,cr
all,m100,gt,b05,net,549,0.48633879781420764,0.5100182149362478,5.0,0.0,632,0.6756329113924051,0.6787974683544303,0.0,0.0,cr
ex0,m100,ge,b05,net,549,0.48633879781420764,0.5100182149362478,5.0,0.0,632,0.6756329113924051,0.6787974683544303,0.0,0.0,cr
ex0,m100,gt,b05,net,549,0.48633879781420764,0.5100182149362478,5.0,0.0,632,0.6756329113924051,0.6787974683544303,0.0,0.0,cr
le60,m50,none,bNone,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
le60,m50,none,b15,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
le60,m50,none,b20,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
d1_60,m50,none,bNone,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
d1_60,m50,none,b15,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
d1_60,m50,none,b20,net,549,0.48451730418943534,0.5027322404371585,15.0,0.0,632,0.5822784810126582,0.5870253164556962,0.0,0.0,cr
le60,m50,ge,bNone,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le60,m50,ge,b15,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le60,m50,ge,b20,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le60,m50,gt,bNone,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le60,m50,gt,b15,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le60,m50,gt,b20,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,ge,bNone,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,ge,b15,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,ge,b20,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,gt,bNone,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,gt,b15,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
d1_60,m50,gt,b20,net,549,0.4808743169398907,0.5027322404371585,15.0,0.0,632,0.6186708860759493,0.6234177215189873,0.0,0.0,cr
le90,any,none,b05,net,549,0.4772313296903461,0.49544626593806923,35.0,-25.0,632,0.5158227848101266,0.5490506329113924,0.0,0.0,cr
monthly,m100,ge,b20,net,549,0.4772313296903461,0.4772313296903461,50.0,0.0,632,0.5806962025316456,0.5822784810126582,0.0,0.0,cr
monthly,m100,gt,b20,net,549,0.4772313296903461,0.4772313296903461,50.0,0.0,632,0.5806962025316456,0.5822784810126582,0.0,0.0,cr
le60,m50,none,b10,net,549,0.47540983606557374,0.4936247723132969,35.0,0.0,632,0.5791139240506329,0.5838607594936709,0.0,0.0,cr
le90,any,ge,b05,net,549,0.47540983606557374,0.49544626593806923,35.0,0.0,632,0.5490506329113924,0.5838607594936709,0.0,0.0,cr
le90,any,gt,b05,net,549,0.47540983606557374,0.49544626593806923,35.0,0.0,632,0.5490506329113924,0.5854430379746836,0.0,0.0,cr
d1_60,m50,none,b10,net,549,0.47540983606557374,0.4936247723132969,35.0,0.0,632,0.5791139240506329,0.5838607594936709,0.0,0.0,cr
monthly,any,none,b10,net,549,0.47540983606557374,0.48451730418943534,50.0,0.0,632,0.5537974683544303,0.555379746835443,0.0,0.0,cr
monthly,m25,none,b10,net,549,0.47540983606557374,0.48269581056466304,50.0,0.0,632,0.555379746835443,0.5569620253164557,0.0,0.0,cr
monthly,m50,none,b10,net,549,0.47540983606557374,0.4772313296903461,50.0,0.0,632,0.5569620253164557,0.5569620253164557,0.0,0.0,cr
le90,m100,none,b05,net,549,0.47358834244080145,0.4972677595628415,35.0,0.0,632,0.6329113924050633,0.6360759493670886,0.0,0.0,cr
le60,m50,ge,b10,net,549,0.47176684881602915,0.4936247723132969,35.0,0.0,632,0.615506329113924,0.620253164556962,0.0,0.0,cr
le60,m50,gt,b10,net,549,0.47176684881602915,0.4936247723132969,35.0,0.0,632,0.615506329113924,0.620253164556962,0.0,0.0,cr
d1_60,m50,ge,b10,net,549,0.47176684881602915,0.4936247723132969,35.0,0.0,632,0.615506329113924,0.620253164556962,0.0,0.0,cr
d1_60,m50,gt,b10,net,549,0.47176684881602915,0.4936247723132969,35.0,0.0,632,0.615506329113924,0.620253164556962,0.0,0.0,cr
le60,m25,ge,bNone,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,ge,b15,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,ge,b20,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,gt,bNone,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,gt,b15,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,gt,b20,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,ge,bNone,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,ge,b15,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,ge,b20,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,gt,bNone,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,gt,b15,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
d1_60,m25,gt,b20,net,549,0.46994535519125685,0.5045537340619308,25.0,0.0,632,0.5901898734177216,0.6139240506329114,0.0,0.0,cr
le60,m25,none,bNone,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
le60,m25,none,b15,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
le60,m25,none,b20,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
d1_60,m25,none,bNone,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
d1_60,m25,none,b15,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
d1_60,m25,none,b20,net,549,0.4663023679417122,0.4972677595628415,35.0,0.0,632,0.5443037974683544,0.5727848101265823,0.0,0.0,cr
le90,m100,ge,b05,net,549,0.4644808743169399,0.4899817850637523,35.0,0.0,632,0.6392405063291139,0.6424050632911392,0.0,0.0,cr
le90,m100,gt,b05,net,549,0.4644808743169399,0.4899817850637523,35.0,0.0,632,0.6392405063291139,0.6424050632911392,0.0,0.0,cr
le60,m25,ge,b10,net,549,0.46265938069216755,0.4972677595628415,35.0,0.0,632,0.5870253164556962,0.6107594936708861,0.0,0.0,cr
le60,m25,gt,b10,net,549,0.46265938069216755,0.4972677595628415,35.0,0.0,632,0.5870253164556962,0.6107594936708861,0.0,0.0,cr
d1_60,m25,ge,b10,net,549,0.46265938069216755,0.4972677595628415,35.0,0.0,632,0.5870253164556962,0.6107594936708861,0.0,0.0,cr
d1_60,m25,gt,b10,net,549,0.46265938069216755,0.4972677595628415,35.0,0.0,632,0.5870253164556962,0.6107594936708861,0.0,0.0,cr
le60,m100,none,b05,net,549,0.46083788706739526,0.48451730418943534,35.0,0.0,632,0.5996835443037974,0.6028481012658228,0.0,0.0,cr
le90,m50,none,b05,net,549,0.46083788706739526,0.48816029143898,45.0,0.0,632,0.5996835443037974,0.6060126582278481,0.0,0.0,cr
d1_60,m100,none,b05,net,549,0.46083788706739526,0.48451730418943534,35.0,0.0,632,0.5996835443037974,0.6028481012658228,0.0,0.0,cr
le60,m25,none,b10,net,549,0.45901639344262296,0.4899817850637523,35.0,0.0,632,0.5411392405063291,0.569620253164557,0.0,0.0,cr
le90,m50,ge,b05,net,549,0.45901639344262296,0.4918032786885246,35.0,0.0,632,0.6392405063291139,0.6455696202531646,0.0,0.0,cr
le90,m50,gt,b05,net,549,0.45901639344262296,0.4918032786885246,35.0,0.0,632,0.6392405063291139,0.6455696202531646,0.0,0.0,cr
d1_60,m25,none,b10,net,549,0.45901639344262296,0.4899817850637523,35.0,0.0,632,0.5411392405063291,0.569620253164557,0.0,0.0,cr
monthly,any,ge,b10,net,549,0.45901639344262296,0.47176684881602915,50.0,0.0,632,0.555379746835443,0.5585443037974683,0.0,0.0,cr
monthly,any,gt,b10,net,549,0.45901639344262296,0.47176684881602915,50.0,0.0,632,0.555379746835443,0.5585443037974683,0.0,0.0,cr
monthly,m25,ge,b10,net,549,0.45901639344262296,0.46994535519125685,50.0,0.0,632,0.555379746835443,0.5585443037974683,0.0,0.0,cr
monthly,m25,gt,b10,net,549,0.45901639344262296,0.46994535519125685,50.0,0.0,632,0.555379746835443,0.5585443037974683,0.0,0.0,cr
monthly,m50,ge,b10,net,549,0.45901639344262296,0.46083788706739526,50.0,0.0,632,0.5569620253164557,0.5569620253164557,0.0,0.0,cr
monthly,m50,gt,b10,net,549,0.45901639344262296,0.46083788706739526,50.0,0.0,632,0.5569620253164557,0.5569620253164557,0.0,0.0,cr
le45,m50,none,bNone,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
le45,m50,none,b15,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
le45,m50,none,b20,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
le60,any,none,bNone,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
le60,any,none,b15,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
le60,any,none,b20,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
d1_45,m50,none,bNone,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
d1_45,m50,none,b15,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
d1_45,m50,none,b20,net,549,0.45719489981785066,0.47540983606557374,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
d1_60,any,none,bNone,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
d1_60,any,none,b15,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
d1_60,any,none,b20,net,549,0.45719489981785066,0.48633879781420764,40.0,-25.0,632,0.49841772151898733,0.5363924050632911,5.0,0.0,cr
le45,m50,ge,bNone,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
le45,m50,ge,b15,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
le45,m50,ge,b20,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
le45,m50,gt,bNone,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
le45,m50,gt,b15,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
le45,m50,gt,b20,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,ge,bNone,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,ge,b15,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,ge,b20,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,gt,bNone,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,gt,b15,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
d1_45,m50,gt,b20,net,549,0.4553734061930783,0.4772313296903461,50.0,0.0,632,0.564873417721519,0.5680379746835443,0.0,0.0,cr
monthly,m100,none,b15,net,549,0.4553734061930783,0.4553734061930783,50.0,0.0,632,0.5664556962025317,0.5664556962025317,0.0,0.0,cr
le45,m100,none,b05,net,549,0.4517304189435337,0.47540983606557374,50.0,0.0,632,0.560126582278481,0.5617088607594937,0.0,0.0,cr
le60,any,none,b10,net,549,0.4517304189435337,0.4772313296903461,50.0,-35.0,632,0.49683544303797467,0.5348101265822784,5.0,0.0,cr
le60,m100,ge,b05,net,549,0.4517304189435337,0.4772313296903461,50.0,0.0,632,0.6060126582278481,0.6091772151898734,0.0,0.0,cr
le60,m100,gt,b05,net,549,0.4517304189435337,0.4772313296903461,50.0,0.0,632,0.6060126582278481,0.6091772151898734,0.0,0.0,cr
le90,m25,ge,b05,net,549,0.4517304189435337,0.4990892531876138,30.0,0.0,632,0.6139240506329114,0.6392405063291139,0.0,0.0,cr
le90,m25,gt,b05,net,549,0.4517304189435337,0.4990892531876138,30.0,0.0,632,0.6139240506329114,0.6392405063291139,0.0,0.0,cr
d1_45,m100,none,b05,net,549,0.4517304189435337,0.47540983606557374,50.0,0.0,632,0.560126582278481,0.5617088607594937,0.0,0.0,cr
d1_60,any,none,b10,net,549,0.4517304189435337,0.4772313296903461,50.0,-35.0,632,0.49683544303797467,0.5348101265822784,5.0,0.0,cr
d1_60,m100,ge,b05,net,549,0.4517304189435337,0.4772313296903461,50.0,0.0,632,0.6060126582278481,0.6091772151898734,0.0,0.0,cr
d1_60,m100,gt,b05,net,549,0.4517304189435337,0.4772313296903461,50.0,0.0,632,0.6060126582278481,0.6091772151898734,0.0,0.0,cr
le45,m100,ge,b05,net,549,0.44990892531876137,0.47540983606557374,50.0,0.0,632,0.569620253164557,0.5712025316455697,0.0,0.0,cr
le45,m100,gt,b05,net,549,0.44990892531876137,0.47540983606557374,50.0,0.0,632,0.569620253164557,0.5712025316455697,0.0,0.0,cr
d1_45,m100,ge,b05,net,549,0.44990892531876137,0.47540983606557374,50.0,0.0,632,0.569620253164557,0.5712025316455697,0.0,0.0,cr
d1_45,m100,gt,b05,net,549,0.44990892531876137,0.47540983606557374,50.0,0.0,632,0.569620253164557,0.5712025316455697,0.0,0.0,cr
le45,m50,none,b10,net,549,0.44808743169398907,0.4663023679417122,50.0,0.0,632,0.5284810126582279,0.5316455696202531,0.0,0.0,cr
le60,any,ge,bNone,net,549,0.44808743169398907,0.4790528233151184,40.0,0.0,632,0.5284810126582279,0.5712025316455697,0.0,0.0,cr
le60,any,ge,b15,net,549,0.44808743169398907,0.4790528233151184,40.0,0.0,632,0.5284810126582279,0.5712025316455697,0.0,0.0,cr
le60,any,ge,b20,net,549,0.44808743169398907,0.4790528233151184,40.0,0.0,632,0.5284810126582279,0.5712025316455697,0.0,0.0,cr
