eod_date,strike,mq,cand,ratio,spot,sign_match
2022-09-12,4180.0,9868379.377408652,15.885855765431188,621205.3995153968,4106.86,True
2022-09-12,4200.0,32951914.63226568,43.39505996671505,759347.1389955564,4106.86,True
2022-09-13,3975.0,-13522211.978517696,-25.13537605277088,537975.3201276266,3927.09,True
2022-09-13,3875.0,-24152310.1518476,-42.41006326467441,569494.7918638296,3927.09,True
2022-09-13,3925.0,-13877015.886693768,-41.32498392206617,335802.0879781614,3927.09,True
2022-09-13,3990.0,-7232394.177194372,-15.828743153696564,456915.2526494408,3927.09,True
2022-09-13,3905.0,-10774505.203380376,-12.49340661498718,862415.3151675382,3927.09,True
2022-09-13,3850.0,-48250194.01743521,-78.28588175924774,616333.2766158122,3927.09,True
2022-09-13,3825.0,-21506177.695469767,-48.80982322176952,440611.66945341165,3927.09,True
2022-09-13,4040.0,-2603155.183950988,-4.1886256071739005,621481.9437412927,3927.09,True
2022-09-13,4035.0,2566094.1649803845,6.743991544586571,380500.79808302823,3927.09,True
2022-09-13,4030.0,-2536482.5729243765,-4.263010831551965,594997.918877199,3927.09,True
2022-09-14,3950.0,-68613428.05796807,-277.6169137636898,247151.46900729713,3946.01,True
2022-09-14,3990.0,-7158154.501062338,-17.183033831766807,416582.69262258196,3946.01,True
2022-09-14,3925.0,-15740670.872063654,-26.402928396759307,596171.4032446364,3946.01,True
2022-09-14,3980.0,-5342682.332368768,-8.440102850552648,633011.5197611526,3946.01,True
2022-09-14,3905.0,-11104390.120342562,-8.132567578726345,1365422.4219900845,3946.01,True
2022-09-14,4050.0,-2522990.1147800027,14.92816899891477,-169008.67848986812,3946.01,False
2022-09-14,3875.0,-19012884.93130729,-30.604113998517157,621252.5849377149,3946.01,True
2022-09-14,4035.0,2439588.4763075174,6.987952470313758,349113.49020637805,3946.01,True
2022-09-14,4030.0,-2528527.233402844,-5.010701553313993,504625.3915742635,3946.01,True
2022-09-14,4040.0,-1834260.5642411984,-2.3687860782956704,774346.2278201751,3946.01,True
2022-09-15,3950.0,-63003879.98351003,-139.80668252077885,450649.9893103897,3901.35,True
2022-09-15,3850.0,-55581262.20411842,-82.71632468459748,671950.3364789629,3901.35,True
2022-09-15,3925.0,-22714721.405846827,-44.189993638312444,514024.09314115194,3901.35,True
2022-09-15,3875.0,-29304955.504708342,-54.03144226923932,542368.5593784708,3901.35,True
2022-09-15,3905.0,-14259767.38901558,-15.046786632970907,947695.1947845934,3901.35,True
2022-09-15,3800.0,-99577570.38893773,-131.34157504129288,758157.2731835386,3901.35,True
2022-09-15,3975.0,-7747681.958887882,-14.616422253311612,530066.9223025837,3901.35,True
