entry_dt,exit_dt,entry,exit,pts,bars,mae_pts,pnl
2025-04-10 08:30:00,2025-04-10 09:30:00,5633.5,5633.0,-0.75,4,-24.75,-8.75
2025-04-10 09:45:00,2025-04-10 11:30:00,5595.75,5509.25,-86.75,7,-146.5,-438.75
2025-04-10 14:30:00,2025-04-10 14:45:00,5520.0,5578.5,58.25,1,0.0,286.25
2025-04-14 10:15:00,2025-04-14 11:30:00,5717.75,5707.0,-11.0,5,-31.75,-60.0
2025-04-14 15:00:00,2025-04-15 08:30:00,5717.0,5749.75,32.5,1,0.0,157.5
2025-04-15 11:45:00,2025-04-15 13:30:00,5721.25,5717.5,-4.0,7,-16.75,-25.0
2025-04-23 10:15:00,2025-04-23 11:30:00,5711.75,5697.25,-14.75,5,-25.75,-78.75
2025-04-23 13:30:00,2025-04-23 15:00:00,5685.0,5680.0,-5.25,6,-14.0,-31.25
2025-04-25 08:45:00,2025-04-25 09:00:00,5771.75,5798.5,26.5,1,0.0,127.5
2025-04-25 09:15:00,2025-04-25 09:30:00,5768.25,5790.25,21.75,1,0.0,103.75
2025-04-28 10:15:00,2025-04-28 11:30:00,5794.5,5791.25,-3.5,5,-12.25,-22.5
2025-04-28 11:45:00,2025-04-28 12:30:00,5786.75,5786.25,-0.75,3,-11.5,-8.75
2025-05-01 11:00:00,2025-05-01 12:00:00,5923.5,5934.0,10.25,4,-6.75,46.25
2025-05-01 14:45:00,2025-05-02 08:30:00,5904.25,5966.0,61.5,2,-15.75,302.5
2025-05-05 08:30:00,2025-05-05 09:30:00,5943.5,5962.75,19.0,4,0.0,90.0
2025-05-05 14:15:00,2025-05-06 09:15:00,5965.5,5923.5,-42.25,7,-75.0,-216.25
2025-05-08 12:45:00,2025-05-08 13:30:00,5993.5,6007.0,13.25,3,0.0,61.25
2025-05-08 14:30:00,2025-05-09 08:45:00,5992.25,5984.25,-8.25,4,-27.75,-46.25
2025-05-09 09:15:00,2025-05-09 10:15:00,5958.5,5959.5,0.75,4,-3.0,-1.25
2025-05-09 11:30:00,2025-05-09 12:15:00,5951.25,5953.5,2.0,3,-3.5,5.0
2025-05-09 14:45:00,2025-05-12 08:30:00,5957.0,6103.25,146.0,2,0.0,725.0
2025-05-12 14:30:00,2025-05-12 14:45:00,6126.25,6143.5,17.0,1,0.0,80.0
2025-05-13 13:30:00,2025-05-13 13:45:00,6191.75,6201.25,9.25,1,0.0,41.25
2025-05-13 14:45:00,2025-05-14 08:30:00,6183.0,6191.75,8.5,2,-0.75,37.5
2025-05-20 08:30:00,2025-05-20 09:30:00,6239.75,6249.0,9.0,4,-1.75,40.0
2025-05-28 09:15:00,2025-05-28 11:00:00,6206.0,6201.0,-5.25,7,-12.0,-31.25
2025-05-29 10:45:00,2025-05-29 11:15:00,6174.25,6192.75,18.25,2,0.0,86.25
2025-06-04 11:00:00,2025-06-04 11:30:00,6257.0,6263.25,6.0,2,0.0,25.0
2025-06-04 14:45:00,2025-06-05 09:15:00,6257.5,6259.25,1.5,5,-17.0,2.5
2025-06-05 11:45:00,2025-06-05 12:15:00,6245.0,6262.0,16.75,2,0.0,78.75
2025-06-05 13:00:00,2025-06-06 08:30:00,6245.5,6300.0,54.25,9,-23.5,266.25
2025-06-06 14:45:00,2025-06-09 09:00:00,6285.75,6290.75,4.75,4,-2.0,18.75
2025-06-09 14:30:00,2025-06-10 08:30:00,6296.25,6298.25,1.75,3,-7.75,3.75
2025-06-10 12:45:00,2025-06-10 13:30:00,6306.75,6307.0,0.0,3,-5.5,-5.0
2025-06-16 11:15:00,2025-06-16 12:15:00,6321.5,6325.5,3.75,4,-5.75,13.75
2025-06-16 12:45:00,2025-06-16 13:45:00,6314.75,6316.75,1.75,4,-0.5,3.75
2025-06-16 14:00:00,2025-06-16 14:30:00,6311.0,6314.0,2.75,2,0.0,8.75
2025-06-24 14:45:00,2025-06-25 08:30:00,6371.25,6385.75,14.25,2,0.0,66.25
2025-06-27 12:15:00,2025-06-27 14:00:00,6456.5,6426.25,-30.5,7,-41.75,-157.5
2025-06-30 12:30:00,2025-06-30 13:45:00,6461.75,6471.0,9.0,5,-3.0,40.0
2025-07-01 09:30:00,2025-07-01 10:15:00,6466.0,6473.0,6.75,3,-9.0,28.75
2025-07-04 08:30:00,2025-07-04 09:30:00,6513.5,6519.5,5.75,4,0.0,23.75
2025-07-04 11:30:00,2025-07-07 08:30:00,6511.5,6530.25,18.5,2,-0.5,87.5
2025-07-07 10:30:00,2025-07-07 11:00:00,6512.25,6516.0,3.5,2,0.0,12.5
2025-07-10 14:15:00,2025-07-10 14:30:00,6555.75,6558.75,2.75,1,0.0,8.75
2025-07-10 15:00:00,2025-07-11 09:15:00,6547.75,6531.0,-17.0,4,-38.75,-90.0
2025-07-14 14:30:00,2025-07-15 08:30:00,6535.0,6553.25,18.0,3,0.0,85.0
2025-07-15 09:30:00,2025-07-15 10:15:00,6538.75,6540.75,1.75,3,-10.25,3.75
2025-07-18 09:00:00,2025-07-18 10:15:00,6566.75,6562.25,-4.75,5,-9.5,-28.75
2025-07-18 11:45:00,2025-07-18 12:00:00,6552.75,6557.75,4.75,1,0.0,18.75
2025-07-21 13:45:00,2025-07-22 09:30:00,6589.0,6562.0,-27.25,10,-35.5,-141.25
2025-07-24 14:45:00,2025-07-25 08:30:00,6629.5,6635.0,5.25,2,0.0,21.25
2025-07-28 12:15:00,2025-07-28 13:45:00,6644.25,6642.0,-2.5,6,-3.5,-17.5
2025-07-29 10:00:00,2025-07-29 10:45:00,6644.5,6639.75,-5.0,3,-12.75,-30.0
2025-08-06 15:00:00,2025-08-07 08:30:00,6597.5,6634.0,36.25,1,0.0,176.25
2025-08-07 09:45:00,2025-08-07 11:00:00,6598.75,6593.5,-5.5,5,-9.5,-32.5
2025-08-07 11:30:00,2025-08-07 12:45:00,6576.5,6578.5,1.75,5,-5.5,3.75
2025-08-08 10:30:00,2025-08-08 10:45:00,6619.25,6633.25,13.75,1,0.0,63.75
2025-08-08 14:30:00,2025-08-08 14:45:00,6634.0,6641.5,7.25,1,0.0,31.25
2025-08-11 12:00:00,2025-08-11 13:45:00,6640.0,6633.75,-6.5,7,-14.75,-37.5
2025-08-13 10:45:00,2025-08-13 11:00:00,6701.75,6705.25,3.25,1,0.0,11.25
2025-08-13 11:15:00,2025-08-13 12:15:00,6700.0,6704.0,3.75,4,-4.5,13.75
2025-08-13 12:30:00,2025-08-13 12:45:00,6696.5,6703.0,6.25,1,0.0,26.25
2025-08-14 11:00:00,2025-08-14 11:30:00,6694.0,6700.5,6.25,2,0.0,26.25
2025-08-15 10:15:00,2025-08-15 10:45:00,6699.0,6698.25,-1.0,2,-8.75,-10.0
2025-08-22 14:00:00,2025-08-22 14:45:00,6711.75,6710.75,-1.25,3,-5.0,-11.25
2025-08-25 13:30:00,2025-08-26 09:00:00,6697.5,6684.5,-13.25,9,-15.75,-71.25
2025-08-29 08:30:00,2025-08-29 10:00:00,6721.75,6695.25,-26.75,6,-31.75,-138.75
2025-09-05 09:15:00,2025-09-05 10:15:00,6712.0,6708.5,-3.75,4,-24.0,-23.75
2025-09-08 12:00:00,2025-09-08 12:15:00,6725.75,6730.5,4.5,1,0.0,17.5
2025-09-10 11:30:00,2025-09-10 11:45:00,6766.5,6773.5,6.75,1,0.0,28.75
2025-09-10 12:15:00,2025-09-10 13:45:00,6767.0,6764.0,-3.25,6,-6.0,-21.25
2025-09-10 14:00:00,2025-09-10 14:30:00,6752.75,6762.25,9.25,2,-0.5,41.25
2025-09-15 11:45:00,2025-09-15 12:30:00,6842.0,6844.0,1.75,3,-4.0,3.75
2025-09-16 09:00:00,2025-09-16 10:00:00,6839.75,6839.25,-0.75,4,-1.5,-8.75
2025-09-16 10:15:00,2025-09-16 11:00:00,6836.25,6837.5,1.0,3,-1.0,0.0
2025-09-17 08:30:00,2025-09-17 10:00:00,6838.0,6834.5,-3.75,6,-7.0,-23.75
2025-09-18 13:15:00,2025-09-18 13:45:00,6866.75,6872.0,5.0,2,-3.5,20.0
2025-09-19 10:00:00,2025-09-19 10:45:00,6864.75,6870.75,5.75,3,-3.0,23.75
2025-09-22 15:00:00,2025-09-23 08:45:00,6917.25,6922.5,5.0,2,0.0,20.0
2025-09-23 09:45:00,2025-09-23 14:30:00,6916.5,6882.75,-34.0,19,-42.75,-175.0
2025-09-29 11:30:00,2025-09-29 12:45:00,6879.5,6878.0,-1.75,5,-5.5,-13.75
2025-10-01 15:00:00,2025-10-02 08:30:00,6926.0,6935.5,9.25,1,0.0,41.25
2025-10-02 09:30:00,2025-10-02 10:45:00,6928.25,6928.25,-0.25,5,-10.0,-6.25
2025-10-03 12:15:00,2025-10-03 13:15:00,6947.0,6949.0,1.75,4,-11.75,3.75
2025-10-03 15:00:00,2025-10-06 08:30:00,6932.5,6946.5,13.75,1,0.0,63.75
2025-10-06 14:15:00,2025-10-07 08:30:00,6960.5,6968.75,8.0,4,-1.25,35.0
2025-10-07 09:15:00,2025-10-07 11:30:00,6955.0,6932.75,-22.5,9,-34.25,-117.5
2025-10-08 13:30:00,2025-10-08 14:00:00,6965.75,6968.25,2.25,2,-1.5,6.25
2025-10-15 10:30:00,2025-10-15 12:30:00,6890.0,6862.75,-27.5,8,-57.75,-142.5
2025-10-16 10:15:00,2025-10-16 11:45:00,6891.75,6866.5,-25.5,6,-51.25,-132.5
2025-10-20 14:45:00,2025-10-20 15:00:00,6944.0,6948.0,3.75,1,0.0,13.75
2025-10-21 11:45:00,2025-10-21 12:45:00,6945.5,6952.5,6.75,4,0.0,28.75
2025-10-21 14:45:00,2025-10-22 08:30:00,6942.75,6947.75,4.75,2,-4.25,18.75
2025-10-22 09:00:00,2025-10-22 09:45:00,6937.0,6930.5,-6.75,3,-22.0,-38.75
2025-10-22 10:15:00,2025-10-22 13:15:00,6908.0,6885.75,-22.5,12,-43.0,-117.5
2025-10-24 14:30:00,2025-10-27 08:30:00,7003.75,7054.25,50.25,3,-7.5,246.25
2025-10-28 14:45:00,2025-10-29 08:30:00,7096.25,7118.0,21.5,2,-1.5,102.5
2025-10-29 10:45:00,2025-10-29 11:15:00,7105.5,7109.75,4.0,2,0.0,15.0
2025-11-10 10:15:00,2025-11-10 10:45:00,6968.75,6979.75,10.75,2,0.0,48.75
2025-11-11 08:30:00,2025-11-11 10:00:00,7014.75,7009.25,-5.75,6,-9.25,-33.75
2025-11-12 10:00:00,2025-11-12 11:00:00,7028.25,7037.5,9.0,4,0.0,40.0
2025-11-20 10:15:00,2025-11-20 12:00:00,6884.25,6823.25,-61.25,7,-117.0,-311.25
2025-11-25 08:30:00,2025-11-25 08:45:00,6874.5,6889.0,14.25,1,0.0,66.25
2025-11-26 12:30:00,2025-11-26 13:00:00,6997.5,7007.0,9.25,2,0.0,41.25
2025-11-26 14:45:00,2025-11-27 09:00:00,6996.0,6999.5,3.25,4,0.0,11.25
2025-11-27 09:15:00,2025-11-27 10:15:00,6998.5,6998.75,0.0,4,-1.25,-5.0
2025-12-01 08:30:00,2025-12-01 09:45:00,6988.75,7013.0,24.0,5,0.0,115.0
2025-12-01 13:15:00,2025-12-01 14:00:00,7002.25,7005.5,3.0,3,-3.75,10.0
2025-12-04 08:30:00,2025-12-04 09:15:00,7032.25,7029.5,-3.0,3,-8.0,-20.0
2025-12-05 10:30:00,2025-12-05 11:45:00,7045.25,7054.25,8.75,5,-1.25,38.75
2025-12-08 09:00:00,2025-12-08 10:15:00,7039.25,7031.25,-8.25,5,-14.75,-46.25
2025-12-12 08:45:00,2025-12-12 11:00:00,7059.75,7003.0,-57.0,9,-69.75,-290.0
2025-12-22 12:45:00,2025-12-22 13:15:00,7038.25,7040.5,2.0,2,-1.75,5.0
2025-12-23 15:00:00,2025-12-24 08:30:00,7068.75,7073.5,4.5,1,0.0,17.5
2025-12-26 09:00:00,2025-12-26 09:15:00,7086.75,7095.0,8.0,1,0.0,35.0
2025-12-26 10:00:00,2025-12-26 11:15:00,7086.75,7089.0,2.0,5,-4.5,5.0
2025-12-26 11:30:00,2025-12-26 11:45:00,7083.75,7085.75,1.75,1,0.0,3.75
2026-01-07 09:00:00,2026-01-07 09:45:00,7094.0,7102.75,8.5,3,0.0,37.5
2026-01-07 12:15:00,2026-01-07 12:45:00,7099.25,7106.0,6.5,2,0.0,27.5
2026-01-07 13:00:00,2026-01-08 09:00:00,7097.5,7073.5,-24.25,11,-43.0,-126.25
2026-01-09 14:45:00,2026-01-12 09:15:00,7115.75,7110.25,-5.75,5,-14.0,-33.75
2026-01-12 15:00:00,2026-01-13 09:45:00,7127.5,7111.5,-16.25,6,-26.5,-86.25
2026-01-15 11:45:00,2026-01-15 12:00:00,7113.25,7119.25,5.75,1,0.0,23.75
2026-01-15 13:15:00,2026-01-15 14:45:00,7109.25,7095.75,-13.75,6,-19.75,-73.75
2026-01-16 14:15:00,2026-01-19 09:30:00,7093.0,7012.0,-81.25,8,-93.0,-411.25
2026-01-22 13:30:00,2026-01-22 14:45:00,7065.5,7057.0,-8.75,5,-16.25,-48.75
2026-01-23 11:30:00,2026-01-23 12:15:00,7053.25,7054.0,0.5,3,-8.75,-2.5
2026-01-23 15:00:00,2026-01-26 08:30:00,7049.25,7086.5,37.0,1,0.0,180.0
2026-01-26 14:45:00,2026-01-27 08:30:00,7091.75,7104.75,12.75,2,-0.75,58.75
2026-01-27 11:45:00,2026-01-27 12:15:00,7118.0,7121.75,3.5,2,0.0,12.5
2026-01-27 15:00:00,2026-01-28 08:30:00,7117.75,7140.0,22.0,1,0.0,105.0
2026-01-28 09:45:00,2026-01-28 10:00:00,7118.5,7123.25,4.5,1,0.0,17.5
2026-01-28 10:30:00,2026-01-28 11:00:00,7111.5,7117.5,5.75,2,-1.25,23.75
2026-01-28 13:15:00,2026-01-28 13:45:00,7104.75,7112.25,7.25,2,0.0,31.25
2026-02-02 13:45:00,2026-02-02 15:00:00,7114.0,7115.5,1.25,5,-2.25,1.25
2026-02-03 08:45:00,2026-02-03 09:45:00,7092.5,7089.0,-3.75,4,-21.5,-23.75
2026-02-09 14:45:00,2026-02-10 08:45:00,7091.25,7109.0,17.5,3,0.0,82.5
2026-02-10 12:15:00,2026-02-10 13:15:00,7085.75,7090.25,4.25,4,0.0,16.25
2026-02-11 09:00:00,2026-02-11 09:45:00,7067.75,7074.0,6.0,3,-20.5,25.0
2026-02-18 13:00:00,2026-02-18 14:30:00,7008.75,7000.75,-8.25,6,-22.5,-46.25
2026-02-23 08:30:00,2026-02-23 10:15:00,7016.5,6969.25,-47.5,7,-69.5,-242.5
2026-02-24 14:00:00,2026-02-24 14:30:00,7007.0,7012.5,5.25,2,-1.5,21.25
2026-02-26 08:45:00,2026-02-26 10:00:00,7045.5,7024.5,-21.25,5,-50.5,-111.25
2026-03-04 14:45:00,2026-03-05 08:45:00,6984.0,6983.75,-0.5,3,-24.25,-7.5
2026-03-10 13:00:00,2026-03-10 14:00:00,6915.0,6918.0,2.75,4,-1.5,8.75
2026-03-10 14:15:00,2026-03-10 15:00:00,6902.5,6910.75,8.0,3,-3.5,35.0
2026-03-11 10:00:00,2026-03-11 11:15:00,6885.5,6874.5,-11.25,5,-15.75,-61.25
2026-03-17 10:15:00,2026-03-17 11:15:00,6841.25,6837.25,-4.25,4,-9.25,-26.25
2026-03-17 13:15:00,2026-03-17 14:00:00,6834.25,6837.25,2.75,3,-0.5,8.75
2026-03-17 14:30:00,2026-03-17 15:00:00,6833.75,6835.5,1.5,2,-0.75,2.5
2026-04-01 12:45:00,2026-04-01 14:00:00,6697.0,6680.5,-16.75,5,-26.0,-88.75
2026-04-02 08:30:00,2026-04-02 09:15:00,6581.75,6629.0,47.0,3,0.0,230.0
2026-04-07 08:30:00,2026-04-07 09:30:00,6673.75,6664.5,-9.5,4,-23.0,-52.5
2026-04-08 13:30:00,2026-04-08 14:30:00,6866.0,6872.5,6.25,4,-10.75,26.25
2026-04-09 13:15:00,2026-04-09 14:00:00,6914.0,6925.75,11.5,3,0.0,52.5
2026-04-10 10:45:00,2026-04-10 11:45:00,6918.0,6918.0,-0.25,4,-8.0,-6.25
2026-04-10 12:15:00,2026-04-10 12:30:00,6909.5,6915.0,5.25,1,0.0,21.25
2026-04-13 08:30:00,2026-04-13 08:45:00,6891.5,6919.75,28.0,1,0.0,135.0
2026-04-15 11:30:00,2026-04-15 12:00:00,7087.25,7095.0,7.5,2,0.0,32.5
2026-04-16 12:00:00,2026-04-16 12:30:00,7123.25,7136.25,12.75,2,0.0,58.75
2026-04-16 13:15:00,2026-04-16 13:30:00,7120.75,7130.75,9.75,1,0.0,43.75
2026-04-17 13:00:00,2026-04-17 13:30:00,7217.75,7224.0,6.0,2,0.0,25.0
2026-04-17 14:00:00,2026-04-17 14:30:00,7214.25,7225.5,11.0,2,0.0,50.0
2026-04-20 09:30:00,2026-04-20 10:15:00,7202.75,7204.25,1.25,3,-13.75,1.25
2026-04-21 09:45:00,2026-04-21 12:30:00,7196.5,7185.25,-11.5,11,-29.75,-62.5
2026-04-22 11:15:00,2026-04-22 12:00:00,7211.25,7219.25,7.75,3,-2.25,33.75
2026-05-01 11:15:00,2026-05-01 12:00:00,7334.0,7337.75,3.5,3,-4.75,12.5
2026-05-01 13:30:00,2026-05-01 14:00:00,7324.5,7333.0,8.25,2,-0.5,36.25
2026-05-01 14:45:00,2026-05-04 09:00:00,7318.75,7320.75,1.75,4,-8.25,3.75
2026-05-04 10:45:00,2026-05-04 12:00:00,7286.5,7285.25,-1.5,5,-16.75,-12.5
2026-05-07 10:45:00,2026-05-07 12:45:00,7449.25,7426.5,-23.0,8,-33.75,-120.0
2026-05-11 13:45:00,2026-05-11 14:45:00,7492.5,7500.0,7.25,4,-2.75,31.25
2026-05-14 12:00:00,2026-05-14 12:30:00,7576.25,7582.75,6.25,2,-1.5,26.25
2026-05-22 14:00:00,2026-05-22 15:00:00,7559.25,7555.5,-4.0,4,-8.25,-25.0
2026-05-25 11:15:00,2026-05-25 11:30:00,7617.0,7619.75,2.5,1,0.0,7.5
2026-05-26 10:30:00,2026-05-26 11:15:00,7588.5,7592.0,3.25,3,-4.75,11.25
2026-05-27 10:30:00,2026-05-27 11:00:00,7580.5,7590.25,9.5,2,0.0,42.5
2026-05-29 09:30:00,2026-05-29 10:00:00,7644.0,7664.75,20.5,2,0.0,97.5
2026-05-29 12:30:00,2026-05-29 13:15:00,7652.0,7654.75,2.5,3,-7.25,7.5
2026-06-01 14:30:00,2026-06-02 09:00:00,7680.25,7671.0,-9.5,5,-18.0,-52.5
2026-06-02 12:15:00,2026-06-02 13:45:00,7679.25,7680.25,0.75,6,-1.75,-1.25
2026-06-15 12:45:00,2026-06-15 13:30:00,7633.5,7634.25,0.5,3,-4.75,-2.5
2026-06-15 14:15:00,2026-06-15 14:45:00,7625.0,7630.0,4.75,2,0.0,18.75
2026-06-16 09:15:00,2026-06-16 11:00:00,7612.25,7619.0,6.5,7,-5.5,27.5
2026-06-16 14:00:00,2026-06-17 08:30:00,7593.75,7598.0,4.0,5,-11.75,15.0
2026-06-17 08:45:00,2026-06-17 09:00:00,7581.0,7594.75,13.5,1,0.0,62.5
2026-06-30 14:45:00,2026-07-01 09:00:00,7544.75,7549.75,4.75,4,-29.75,18.75
2026-07-01 12:45:00,2026-07-01 14:00:00,7556.75,7558.5,1.5,5,-3.25,2.5
2026-07-01 14:30:00,2026-07-02 08:30:00,7550.5,7578.5,27.75,3,-15.25,133.75
2026-07-02 10:15:00,2026-07-02 13:00:00,7529.25,7501.75,-27.75,11,-47.25,-143.75
2026-07-03 11:15:00,2026-07-03 11:30:00,7554.75,7558.75,3.75,1,0.0,13.75
2026-07-07 08:45:00,2026-07-07 10:15:00,7566.25,7540.5,-26.0,6,-31.25,-135.0
