date,short,en,st,rk,tg,sig_j,slip,res,pnl,year
2021-07-08,True,5104.75,5112.75,8.0,5088.75,129,0.25,stop,-8.0,2021
2021-07-16,False,5140.75,5134.5,6.25,5153.25,44,0.25,stop,-6.25,2021
2021-07-19,False,5051.25,5046.5,4.75,5060.75,25,0.5,stop,-4.75,2021
2021-07-19,True,5045.25,5051.75,6.5,5032.25,26,0.25,stop,-6.5,2021
2021-07-19,False,5043.0,5038.5,4.5,5052.0,35,0.25,stop,-4.5,2021
2021-07-19,False,5035.5,5030.5,5.0,5045.5,47,0.5,target,10.0,2021
2021-07-19,True,5033.75,5040.75,7.0,5019.75,109,0.25,rev,3.5,2021
2021-07-19,False,5032.75,5024.5,8.25,5049.25,160,0.25,eb_scr,-3.5,2021
2021-07-19,False,,,,,166,,nofill,0.0,2021
2021-07-19,True,5033.5,5039.0,5.5,5022.5,167,0.25,rev,4.0,2021
2021-07-19,False,,,,,170,,canc,0.0,2021
2021-07-19,True,5025.75,5031.0,5.25,5015.25,171,0.25,eb_scr,-3.5,2021
2021-07-19,True,5050.0,5057.5,7.5,5035.0,195,0.25,eb_scr,-3.75,2021
2021-07-27,False,,,,,59,,eb_canc,0.0,2021
2021-07-28,False,5189.5,5176.75,12.75,5215.0,58,0.25,open,2.0,2021
2021-08-03,True,,,,,55,,eb_canc,0.0,2021
2021-08-17,True,5216.0,5221.0,5.0,5206.0,79,0.25,stop,-5.0,2021
2021-08-18,False,5229.75,5225.5,4.25,5238.25,60,0.25,stop,-4.25,2021
2021-08-18,False,5225.25,5219.5,5.75,5236.75,64,0.25,target,11.5,2021
2021-08-19,True,,,,,28,,canc,0.0,2021
2021-08-19,False,5185.0,5177.0,8.0,5201.0,118,0.5,target,16.0,2021
2021-08-26,False,,,,,18,,canc,0.0,2021
2021-08-26,False,5277.75,5268.5,9.25,5296.25,20,0.25,stop,-9.25,2021
2021-08-26,False,,,,,35,,eb_canc,0.0,2021
2021-08-26,False,,,,,41,,eb_canc,0.0,2021
2021-08-27,True,,,,,17,,canc,0.0,2021
2021-09-10,False,5283.75,5276.75,7.0,5297.75,34,0.25,stop,-7.0,2021
2021-09-13,False,,,,,25,,nofill,0.0,2021
2021-09-13,False,5270.25,5264.75,5.5,5281.25,26,0.25,eb_scr,-1.5,2021
2021-09-14,True,5254.75,5260.75,6.0,5242.75,21,0.25,stop,-6.0,2021
2021-09-17,False,5235.75,5231.0,4.75,5245.25,64,0.25,target,9.5,2021
2021-09-20,False,5160.5,5153.5,7.0,5174.5,2,0.25,target,14.0,2021
2021-09-20,True,5165.5,5172.5,7.0,5151.5,34,0.25,rev,1.0,2021
2021-09-20,False,5166.25,5161.25,5.0,5176.25,36,0.25,eb_scr,-2.0,2021
2021-09-20,False,5149.5,5144.75,4.75,5159.0,94,0.25,stop,-5.0,2021
2021-09-20,True,5133.0,5142.0,9.0,5115.0,106,0.25,target,18.0,2021
2021-09-20,False,5116.5,5105.75,10.75,5138.0,163,0.5,rev,-3.5,2021
2021-09-20,True,5111.25,5117.25,6.0,5099.25,164,0.25,stop,-6.0,2021
2021-09-20,False,5117.75,5110.75,7.0,5131.75,165,0.25,rev,-3.5,2021
2021-09-20,True,5112.75,5118.0,5.25,5102.25,166,0.25,rev,0.5,2021
2021-09-20,False,5112.75,5102.5,10.25,5133.25,176,0.25,target,20.5,2021
2021-09-20,True,5130.75,5138.0,7.25,5116.25,186,0.25,rev,-3.0,2021
2021-09-20,False,5135.25,5130.0,5.25,5145.75,187,0.25,target,10.5,2021
2021-09-22,True,5205.25,5211.25,6.0,5193.25,52,0.25,target,12.0,2021
2021-09-22,False,5198.0,5191.5,6.5,5211.0,77,0.5,rev,-1.75,2021
2021-09-22,True,5194.5,5199.75,5.25,5184.0,78,0.75,stop,-6.5,2021
2021-09-22,False,5205.5,5199.25,6.25,5218.0,100,0.25,rev,-2.75,2021
2021-09-22,True,5201.5,5206.5,5.0,5191.5,101,0.25,rev,4.5,2021
2021-09-22,False,5197.75,5192.75,5.0,5207.75,104,0.25,rev,-2.25,2021
2021-09-22,True,,,,,105,,canc,0.0,2021
2021-09-22,False,,,,,106,,eb_canc,0.0,2021
2021-09-22,False,,,,,109,,nofill,0.0,2021
2021-09-22,False,5192.5,5185.5,7.0,5206.5,127,0.25,target,14.0,2021
2021-09-28,True,5165.75,5175.25,9.5,5146.75,49,0.25,rev,-7.5,2021
2021-09-28,False,5174.75,5163.0,11.75,5198.25,52,0.25,stop,-11.75,2021
2021-09-28,False,5160.0,5152.25,7.75,5175.5,75,0.25,stop,-7.75,2021
2021-09-28,True,5160.5,5165.0,4.5,5151.5,121,0.25,target,9.0,2021
2021-09-28,False,5156.5,5150.75,5.75,5168.0,191,0.25,open,-1.0,2021
2021-09-29,True,5178.0,5184.75,6.75,5164.5,26,0.25,eb_scr,0.5,2021
2021-09-30,False,5152.5,5147.5,5.0,5162.5,51,0.25,target,10.0,2021
2021-09-30,False,5141.5,5136.75,4.75,5151.0,70,0.25,stop,-5.0,2021
2021-09-30,False,,,,,87,,canc,0.0,2021
2021-09-30,True,5115.5,5123.75,8.25,5099.0,88,0.25,rev,-2.5,2021
2021-09-30,False,5118.5,5114.5,4.0,5126.5,89,0.25,rev,0.5,2021
2021-09-30,True,,,,,91,,nofill,0.0,2021
2021-09-30,False,5122.5,5117.25,5.25,5133.0,92,0.25,stop,-5.25,2021
2021-09-30,True,,,,,95,,nofill,0.0,2021
2021-09-30,False,,,,,96,,nofill,0.0,2021
2021-09-30,False,5120.5,5113.25,7.25,5135.0,101,0.25,target,14.5,2021
2021-09-30,False,,,,,119,,canc,0.0,2021
2021-10-01,True,,,,,31,,canc,0.0,2021
2021-10-01,False,,,,,32,,eb_canc,0.0,2021
2021-10-01,True,5116.0,5119.75,3.75,5108.5,84,0.25,stop,-3.75,2021
2021-10-04,False,,,,,50,,canc,0.0,2021
2021-10-04,True,5094.25,5100.0,5.75,5082.75,51,0.25,rev,1.25,2021
2021-10-04,False,5095.25,5090.25,5.0,5105.25,53,0.25,target,10.0,2021
2021-10-04,False,5090.5,5083.75,6.75,5104.0,67,0.25,rev,-1.75,2021
2021-10-04,True,5088.25,5094.5,6.25,5075.75,70,0.25,stop,-6.25,2021
2021-10-04,True,5093.75,5100.5,6.75,5080.25,102,0.25,target,13.5,2021
2021-10-05,False,5119.5,5113.0,6.5,5132.5,1,0.25,stop,-6.75,2021
2021-10-06,True,5119.75,5125.0,5.25,5109.25,52,0.25,stop,-5.25,2021
2021-10-06,False,5140.0,5133.25,6.75,5153.5,141,0.25,target,13.5,2021
2021-10-22,False,5338.5,5333.0,5.5,5349.5,40,0.25,stop,-5.5,2021
2021-11-03,True,5430.5,5439.75,9.25,5412.0,45,0.75,stop,-10.5,2021
2021-11-05,False,5487.5,5483.0,4.5,5496.5,66,0.25,target,9.0,2021
2021-11-09,False,5483.0,5478.0,5.0,5493.0,18,0.25,rev,0.75,2021
2021-11-09,True,5483.0,5488.5,5.5,5472.0,21,0.25,rev,3.5,2021
2021-11-09,False,5480.5,5475.0,5.5,5491.5,26,0.25,target,11.0,2021
2021-11-10,False,5461.75,5458.75,3.0,5467.75,68,0.25,target,6.0,2021
2021-11-19,False,,,,,1,,canc,0.0,2021
2021-11-22,False,5514.25,5506.25,8.0,5530.25,58,0.25,rev,-0.75,2021
2021-11-22,True,5512.25,5520.75,8.5,5495.25,61,0.25,rev,-3.75,2021
2021-11-22,False,5516.75,5510.25,6.5,5529.75,62,0.25,stop,-6.5,2021
2021-11-26,True,5417.25,5422.75,5.5,5406.25,117,0.25,stop,-5.5,2021
2021-11-26,False,5398.75,5390.0,8.75,5416.25,133,0.5,rev,8.5,2021
2021-11-26,True,5406.25,5415.5,9.25,5387.75,139,0.25,rev,1.25,2021
2021-11-26,False,5407.5,5396.0,11.5,5430.5,145,0.25,rev,-3.75,2021
2021-11-26,True,5402.0,5408.5,6.5,5389.0,146,0.25,rev,-0.5,2021
2021-11-26,False,,,,,147,,eb_canc,0.0,2021
2021-11-30,False,,,,,1,,nofill,0.0,2021
2021-11-30,True,5436.75,5441.5,4.75,5427.25,4,0.25,eb_scr,-1.25,2021
2021-11-30,True,5445.25,5449.75,4.5,5436.25,53,0.25,eb_scr,-2.5,2021
2021-11-30,False,5442.5,5436.5,6.0,5454.5,58,0.25,stop,-6.0,2021
2021-11-30,False,5438.5,5431.75,6.75,5452.0,61,0.25,rev,-0.25,2021
2021-11-30,True,5436.5,5442.75,6.25,5424.0,63,0.25,rev,-4.5,2021
2021-11-30,False,5442.5,5435.5,7.0,5456.5,64,0.25,stop,-7.0,2021
2021-11-30,False,5420.5,5415.25,5.25,5431.0,73,0.25,rev,-2.5,2021
2021-11-30,True,5416.75,5423.5,6.75,5403.25,75,0.25,target,13.5,2021
2021-11-30,False,5404.25,5396.5,7.75,5419.75,83,0.25,rev,-3.0,2021
2021-11-30,True,5400.25,5406.0,5.75,5388.75,85,0.25,target,11.5,2021
2021-11-30,False,5394.5,5388.25,6.25,5407.0,90,0.25,rev,-4.25,2021
2021-11-30,True,5389.5,5396.75,7.25,5375.0,91,0.25,rev,-0.5,2021
2021-11-30,False,5391.75,5383.75,8.0,5407.75,95,0.25,rev,2.5,2021
2021-11-30,True,,,,,98,,nofill,0.0,2021
2021-11-30,False,,,,,99,,canc,0.0,2021
2021-11-30,True,,,,,100,,nofill,0.0,2021
2021-11-30,True,5402.25,5411.75,9.5,5383.25,111,0.25,rev,-4.25,2021
2021-11-30,False,,,,,112,,canc,0.0,2021
2021-11-30,True,5399.5,5408.0,8.5,5382.5,113,0.25,rev,-2.5,2021
2021-11-30,False,,,,,114,,canc,0.0,2021
2021-11-30,True,5397.75,5403.0,5.25,5387.25,118,0.25,stop,-5.25,2021
2021-11-30,True,5397.75,5404.5,6.75,5384.25,121,0.25,rev,1.75,2021
2021-11-30,False,,,,,124,,nofill,0.0,2021
2021-11-30,False,5383.0,5376.75,6.25,5395.5,135,0.25,stop,-6.75,2021
2021-11-30,False,5379.5,5373.0,6.5,5392.5,147,0.5,eb_scr,-4.75,2021
2021-11-30,False,5382.0,5370.75,11.25,5404.5,152,0.25,target,22.5,2021
2021-11-30,False,,,,,229,,eb_canc,0.0,2021
2021-11-30,True,5372.0,5378.25,6.25,5359.5,262,0.25,rev,-4.75,2021
2021-11-30,False,5377.25,5370.0,7.25,5391.75,263,0.25,target,14.5,2021
2021-12-01,False,5411.0,5406.0,5.0,5421.0,113,0.25,rev,-3.75,2021
2021-12-01,True,5406.25,5412.5,6.25,5393.75,114,0.5,rev,-3.5,2021
2021-12-01,False,5410.25,5402.5,7.75,5425.75,118,0.25,stop,-7.75,2021
2021-12-01,True,,,,,136,,nofill,0.0,2021
2021-12-01,True,5390.75,5397.25,6.5,5377.75,138,0.5,rev,-2.75,2021
2021-12-01,False,5394.5,5386.25,8.25,5411.0,140,0.25,rev,4.5,2021
2021-12-01,True,5397.75,5401.75,4.0,5389.75,143,0.25,stop,-4.0,2021
2021-12-01,False,5402.75,5396.25,6.5,5415.75,144,0.25,stop,-6.5,2021
2021-12-01,True,5372.0,5381.5,9.5,5353.0,190,0.25,rev,-0.0,2021
2021-12-01,False,5373.75,5368.75,5.0,5383.75,193,0.25,stop,-5.25,2021
2021-12-01,False,5352.75,5343.75,9.0,5370.75,207,0.25,rev,-2.75,2021
2021-12-01,True,5348.5,5359.0,10.5,5327.5,211,0.25,rev,-4.0,2021
2021-12-01,False,5353.75,5345.0,8.75,5371.25,213,0.25,rev,-4.75,2021
2021-12-01,True,5346.75,5354.75,8.0,5330.75,214,0.25,rev,-4.0,2021
2021-12-01,False,5352.75,5344.0,8.75,5370.25,216,0.5,rev,2.0,2021
2021-12-01,True,5352.0,5358.25,6.25,5339.5,219,0.5,rev,-3.75,2021
2021-12-01,False,5356.75,5347.25,9.5,5375.75,221,0.25,rev,1.0,2021
2021-12-01,True,5357.0,5363.25,6.25,5344.5,224,0.5,rev,-4.0,2021
2021-12-01,False,5362.25,5356.25,6.0,5374.25,225,0.25,rev,0.75,2021
2021-12-01,True,,,,,226,,nofill,0.0,2021
2021-12-02,True,5322.25,5328.5,6.25,5309.75,2,0.25,stop,-6.5,2021
2021-12-02,False,5330.0,5315.0,15.0,5360.0,9,0.25,target,30.0,2021
2021-12-02,True,5355.5,5362.5,7.0,5341.5,28,0.25,stop,-7.0,2021
2021-12-02,False,5365.75,5360.0,5.75,5377.25,43,0.75,stop,-5.75,2021
2021-12-02,False,5359.0,5352.5,6.5,5372.0,57,0.25,eb_scr,-1.0,2021
2021-12-02,False,5345.5,5337.0,8.5,5362.5,86,0.25,stop,-8.5,2021
2021-12-02,True,5366.5,5378.75,12.25,5342.0,127,0.25,rev,6.25,2021
2021-12-02,False,5360.75,5355.5,5.25,5371.25,130,0.25,target,10.5,2021
2021-12-02,False,5391.75,5383.0,8.75,5409.25,168,0.25,stop,-8.75,2021
2021-12-02,False,5384.0,5373.5,10.5,5405.0,195,0.25,open,1.0,2021
2021-12-03,False,5372.25,5363.25,9.0,5390.25,29,0.25,stop,-9.25,2021
2021-12-03,False,5354.25,5346.0,8.25,5370.75,74,0.25,stop,-8.5,2021
2021-12-03,False,,,,,102,,nofill,0.0,2021
2021-12-03,True,,,,,103,,nofill,0.0,2021
2021-12-03,False,,,,,116,,canc,0.0,2021
2021-12-03,False,5334.75,5323.0,11.75,5358.25,119,0.25,stop,-12.0,2021
2021-12-03,True,,,,,160,,canc,0.0,2021
2021-12-03,False,5335.5,5326.5,9.0,5353.5,161,0.25,stop,-9.0,2021
2021-12-03,False,5313.0,5306.0,7.0,5327.0,225,0.25,target,14.0,2021
2021-12-03,False,,,,,237,,nofill,0.0,2021
2021-12-03,False,5305.25,5300.75,4.5,5314.25,251,0.25,target,9.0,2021
2021-12-03,False,5318.25,5305.75,12.5,5343.25,255,2.5,rev,-5.25,2021
2021-12-03,True,5312.25,5318.75,6.5,5299.25,256,0.25,rev,5.25,2021
2021-12-03,False,5307.5,5302.0,5.5,5318.5,258,0.25,target,11.0,2021
2021-12-06,True,,,,,52,,canc,0.0,2021
2021-12-14,False,5445.5,5439.25,6.25,5458.0,1,0.25,target,12.5,2021
2021-12-15,False,5431.5,5418.75,12.75,5457.0,92,0.25,rev,-5.5,2021
2021-12-15,True,5424.75,5434.0,9.25,5406.25,93,0.25,rev,-0.0,2021
2021-12-15,False,,,,,94,,canc,0.0,2021
2021-12-15,False,5428.25,5420.25,8.0,5444.25,95,0.25,target,16.0,2021
2021-12-15,False,5454.75,5442.25,12.5,5479.75,103,2.0,stop,-12.5,2021
2021-12-15,False,,,,,132,,nofill,0.0,2021
2021-12-15,True,,,,,133,,canc,0.0,2021
2021-12-15,False,5453.25,5445.5,7.75,5468.75,134,0.25,rev,-6.5,2021
2021-12-15,True,5446.25,5453.5,7.25,5431.75,135,0.25,stop,-7.25,2021
2021-12-15,False,5457.75,5444.75,13.0,5483.75,140,0.25,rev,-2.5,2021
2021-12-15,True,,,,,141,,canc,0.0,2021
2021-12-15,False,5460.25,5453.0,7.25,5474.75,142,0.25,rev,-1.25,2021
2021-12-15,True,5456.75,5462.0,5.25,5446.25,144,0.25,stop,-5.25,2021
2021-12-15,False,5463.25,5456.0,7.25,5477.75,145,0.25,rev,-4.25,2021
2021-12-15,True,5458.25,5466.5,8.25,5441.75,149,0.5,rev,1.25,2021
2021-12-15,False,5457.75,5452.5,5.25,5468.25,158,0.25,rev,5.75,2021
2021-12-15,True,5462.25,5466.5,4.25,5453.75,162,0.25,stop,-5.25,2021
2021-12-15,True,5457.0,5469.75,12.75,5431.5,165,0.25,stop,-13.25,2021
2021-12-15,True,,,,,187,,canc,0.0,2021
2021-12-15,True,5501.5,5508.25,6.75,5488.0,194,0.25,stop,-6.75,2021
2021-12-15,False,,,,,215,,canc,0.0,2021
2021-12-15,False,,,,,235,,nofill,0.0,2021
2021-12-17,True,,,,,30,,nofill,0.0,2021
2021-12-17,False,,,,,132,,canc,0.0,2021
2021-12-17,True,5438.25,5445.5,7.25,5423.75,151,0.5,stop,-8.0,2021
2021-12-20,True,5363.5,5372.0,8.5,5346.5,2,0.25,rev,-2.5,2021
2021-12-20,False,5367.0,5363.0,4.0,5375.0,3,0.25,stop,-4.0,2021
2021-12-31,False,5578.75,5573.25,5.5,5589.75,88,0.25,open,0.0,2021
2022-01-03,True,5570.5,5578.5,8.0,5554.5,17,0.25,rev,2.5,2022
2022-01-03,False,5570.0,5563.5,6.5,5583.0,20,0.25,rev,7.0,2022
2022-01-03,True,5574.5,5580.75,6.25,5562.0,23,0.75,stop,-6.25,2022
2022-01-05,True,5561.0,5568.25,7.25,5546.5,112,0.25,rev,1.75,2022
2022-01-05,False,5562.0,5556.25,5.75,5573.5,122,0.25,stop,-5.75,2022
2022-01-05,True,5508.0,5511.75,3.75,5500.5,199,0.25,stop,-3.75,2022
2022-01-06,False,,,,,38,,nofill,0.0,2022
2022-01-06,True,5506.5,5511.25,4.75,5497.0,68,0.25,stop,-4.75,2022
2022-01-10,True,5448.75,5453.25,4.5,5439.75,1,0.25,target,9.0,2022
2022-01-10,False,,,,,159,,nofill,0.0,2022
2022-01-13,True,5498.75,5502.0,3.25,5492.25,98,0.25,stop,-3.25,2022
2022-01-13,False,5503.25,5498.25,5.0,5513.25,99,0.25,stop,-5.0,2022
2022-01-13,False,,,,,121,,nofill,0.0,2022
2022-01-18,True,5400.0,5406.0,6.0,5388.0,46,0.25,stop,-6.0,2022
2022-01-20,False,5380.0,5374.5,5.5,5391.0,121,0.25,stop,-5.75,2022
2022-01-21,True,5255.5,5266.25,10.75,5234.0,43,0.25,target,21.5,2022
2022-01-21,False,5233.0,5228.5,4.5,5242.0,73,0.25,target,9.0,2022
2022-01-21,True,5261.25,5267.0,5.75,5249.75,87,0.25,stop,-5.75,2022
2022-01-21,False,5280.75,5272.75,8.0,5296.75,93,0.25,rev,-3.0,2022
2022-01-21,True,5277.25,5282.5,5.25,5266.75,94,0.25,target,10.5,2022
2022-01-21,True,5265.25,5276.5,11.25,5242.75,97,0.25,stop,-11.25,2022
2022-01-21,True,5286.75,5294.25,7.5,5271.75,117,0.25,eb_scr,0.25,2022
2022-01-21,True,,,,,134,,nofill,0.0,2022
2022-01-21,False,5286.75,5281.0,5.75,5298.25,143,0.25,target,11.5,2022
2022-01-21,False,5293.0,5283.0,10.0,5313.0,155,0.25,eb_scr,-2.0,2022
2022-01-21,True,5262.25,5272.25,10.0,5242.25,178,0.25,rev,-3.0,2022
2022-01-21,False,5269.0,5259.75,9.25,5287.5,179,0.25,stop,-9.25,2022
2022-01-21,True,5259.0,5266.5,7.5,5244.0,185,0.25,rev,1.0,2022
2022-01-21,False,5261.5,5254.0,7.5,5276.5,186,0.75,stop,-7.5,2022
2022-01-21,False,,,,,234,,nofill,0.0,2022
2022-01-21,True,,,,,235,,eb_canc,0.0,2022
2022-01-21,True,5251.0,5261.25,10.25,5230.5,244,0.25,target,20.5,2022
2022-01-21,False,,,,,313,,canc,0.0,2022
2022-01-21,True,5208.75,5219.5,10.75,5187.25,314,0.25,rev,-5.5,2022
2022-01-21,False,5216.75,5208.5,8.25,5233.25,315,0.25,rev,-3.75,2022
2022-01-21,True,,,,,316,,canc,0.0,2022
2022-01-21,False,5207.0,5201.0,6.0,5219.0,354,0.25,rev,-1.25,2022
2022-01-21,True,5204.25,5209.5,5.25,5193.75,356,0.25,open,2.0,2022
2022-01-24,False,5132.25,5128.75,3.5,5139.25,1,0.25,target,7.0,2022
2022-01-24,False,5140.75,5130.25,10.5,5161.75,4,0.25,rev,7.5,2022
2022-01-24,True,5147.25,5153.5,6.25,5134.75,22,0.25,rev,-4.25,2022
2022-01-24,False,5152.75,5145.5,7.25,5167.25,23,0.25,stop,-7.25,2022
2022-01-24,False,5133.5,5120.75,12.75,5159.0,35,0.25,rev,-3.75,2022
2022-01-24,True,5128.0,5134.5,6.5,5115.0,36,0.25,target,13.0,2022
2022-01-24,True,,,,,61,,nofill,0.0,2022
2022-01-24,False,,,,,62,,canc,0.0,2022
2022-01-24,True,5112.5,5121.0,8.5,5095.5,63,1.0,rev,-3.0,2022
2022-01-24,False,,,,,64,,canc,0.0,2022
2022-01-24,True,5108.5,5117.5,9.0,5090.5,65,0.5,target,18.0,2022
2022-01-24,False,5087.25,5079.0,8.25,5103.75,81,0.25,target,16.5,2022
2022-01-24,True,,,,,103,,canc,0.0,2022
2022-01-24,False,,,,,149,,nofill,0.0,2022
2022-01-24,False,,,,,165,,nofill,0.0,2022
2022-01-24,True,,,,,178,,nofill,0.0,2022
2022-01-24,False,5097.75,5089.75,8.0,5113.75,179,0.5,eb_scr,-1.5,2022
2022-01-24,True,5081.5,5096.25,14.75,5052.0,184,1.0,rev,11.25,2022
2022-01-24,False,5073.0,5066.0,7.0,5087.0,191,0.25,rev,-3.25,2022
2022-01-24,True,5067.75,5076.25,8.5,5050.75,194,0.25,target,17.0,2022
2022-01-24,False,5059.5,5050.25,9.25,5078.0,200,0.25,target,18.5,2022
2022-01-24,False,5068.75,5061.25,7.5,5083.75,216,0.25,eb_scr,-1.25,2022
2022-01-24,False,5047.5,5040.0,7.5,5062.5,225,0.25,rev,-5.75,2022
2022-01-24,True,5040.75,5049.0,8.25,5024.25,226,0.25,rev,4.5,2022
2022-01-24,False,5037.25,5030.75,6.5,5050.25,229,0.25,target,13.0,2022
2022-01-24,True,5044.5,5051.5,7.0,5030.5,236,0.25,target,14.0,2022
2022-01-24,False,5035.0,5028.75,6.25,5047.5,239,0.25,target,12.5,2022
2022-01-24,True,5044.5,5054.0,9.5,5025.5,243,1.25,rev,-4.75,2022
2022-01-24,False,5051.25,5040.25,11.0,5073.25,246,1.75,rev,-6.75,2022
2022-01-24,True,5043.0,5051.5,8.5,5026.0,247,0.25,rev,-0.0,2022
2022-01-24,False,5044.25,5035.5,8.75,5061.75,256,0.25,rev,11.5,2022
2022-01-24,True,,,,,259,,canc,0.0,2022
2022-01-24,True,5054.5,5062.5,8.0,5038.5,261,0.25,rev,-5.75,2022
2022-01-24,False,5062.25,5054.0,8.25,5078.75,262,0.25,target,16.5,2022
2022-01-24,False,5077.0,5068.5,8.5,5094.0,281,0.5,rev,-1.75,2022
2022-01-24,True,,,,,285,,canc,0.0,2022
2022-01-24,False,5085.75,5074.0,11.75,5109.25,286,0.25,rev,1.75,2022
2022-01-24,True,,,,,287,,canc,0.0,2022
2022-01-24,True,5092.25,5100.25,8.0,5076.25,290,0.25,rev,-3.25,2022
2022-01-24,False,5097.25,5090.75,6.5,5110.25,291,0.25,rev,-3.0,2022
2022-01-24,True,5091.5,5097.75,6.25,5079.0,292,0.25,stop,-6.25,2022
2022-01-24,True,5106.25,5112.75,6.5,5093.25,298,0.25,stop,-6.5,2022
2022-01-24,True,5104.0,5113.75,9.75,5084.5,302,0.25,rev,8.25,2022
2022-01-24,False,,,,,308,,canc,0.0,2022
2022-01-24,True,5086.75,5098.75,12.0,5062.75,309,0.25,rev,-1.25,2022
2022-01-24,False,5088.75,5082.0,6.75,5102.25,311,0.25,rev,0.75,2022
2022-01-24,True,5088.5,5096.25,7.75,5073.0,315,0.25,stop,-7.75,2022
2022-01-24,False,5103.25,5087.25,16.0,5135.25,316,0.75,rev,-0.75,2022
2022-01-24,True,5100.25,5107.75,7.5,5085.25,323,0.25,rev,-3.0,2022
2022-01-24,False,,,,,325,,canc,0.0,2022
2022-01-24,True,,,,,326,,nofill,0.0,2022
2022-01-24,False,5104.75,5092.25,12.5,5129.75,327,0.25,rev,4.0,2022
2022-01-24,True,,,,,329,,canc,0.0,2022
2022-01-24,False,5114.5,5107.75,6.75,5128.0,330,0.75,rev,3.25,2022
2022-01-24,True,,,,,334,,nofill,0.0,2022
2022-01-24,True,,,,,338,,nofill,0.0,2022
2022-01-24,True,5112.5,5129.0,16.5,5079.5,370,0.25,rev,6.25,2022
2022-01-24,False,5106.75,5099.25,7.5,5121.75,376,0.25,rev,0.5,2022
2022-01-24,True,,,,,377,,canc,0.0,2022
2022-01-24,False,5107.0,5100.0,7.0,5121.0,387,0.5,rev,-4.5,2022
2022-01-24,True,5101.75,5110.25,8.5,5084.75,388,0.25,rev,8.0,2022
2022-01-24,False,5094.5,5088.0,6.5,5107.5,392,0.25,stop,-6.5,2022
2022-01-24,False,5092.25,5081.5,10.75,5113.75,400,0.75,rev,12.25,2022
2022-01-24,True,5100.5,5109.75,9.25,5082.0,405,0.25,rev,-1.5,2022
2022-01-24,False,5105.0,5096.25,8.75,5122.5,406,0.25,target,17.5,2022
2022-01-24,True,5131.0,5135.25,4.25,5122.5,417,0.25,stop,-4.5,2022
2022-01-24,False,5136.25,5128.75,7.5,5151.25,418,0.5,stop,-7.5,2022
2022-01-24,True,5149.25,5155.75,6.5,5136.25,449,0.25,stop,-6.5,2022
2022-01-24,False,5157.0,5143.0,14.0,5185.0,451,0.5,rev,13.0,2022
2022-01-24,True,,,,,455,,canc,0.0,2022
2022-01-24,False,5181.0,5168.75,12.25,5205.5,456,0.25,rev,-0.5,2022
2022-01-24,True,5177.75,5188.0,10.25,5157.25,460,0.25,rev,-3.75,2022
2022-01-24,False,5185.0,5174.0,11.0,5207.0,462,0.25,stop,-11.25,2022
2022-01-24,True,5216.0,5224.5,8.5,5199.0,510,0.25,stop,-8.5,2022
2022-01-25,False,5159.75,5146.75,13.0,5185.75,1,0.25,stop,-13.0,2022
2022-01-25,False,5131.75,5123.0,8.75,5149.25,32,0.25,eb_scr,-5.25,2022
2022-01-25,True,,,,,132,,canc,0.0,2022
2022-01-25,False,,,,,143,,nofill,0.0,2022
2022-01-25,True,,,,,173,,canc,0.0,2022
2022-01-26,True,5238.25,5251.5,13.25,5211.75,153,0.25,rev,-5.25,2022
2022-01-26,False,5244.5,5227.25,17.25,5279.0,155,0.25,stop,-17.25,2022
2022-01-26,False,5216.75,5209.0,7.75,5232.25,181,0.5,rev,-1.0,2022
2022-01-26,True,5215.25,5224.75,9.5,5196.25,183,0.25,stop,-10.0,2022
2022-01-26,True,,,,,199,,eb_canc,0.0,2022
2022-01-26,False,5224.5,5219.0,5.5,5235.5,206,0.25,stop,-5.5,2022
2022-01-26,True,5207.25,5225.25,18.0,5171.25,207,1.75,rev,-5.5,2022
2022-01-26,False,5213.25,5206.0,7.25,5227.75,208,0.25,rev,-4.0,2022
2022-01-26,True,,,,,209,,nofill,0.0,2022
2022-01-26,False,5229.75,5214.25,15.5,5260.75,216,0.25,rev,-12.5,2022
2022-01-26,True,,,,,227,,nofill,0.0,2022
2022-01-26,False,5209.25,5200.5,8.75,5226.75,231,0.25,rev,-4.0,2022
2022-01-26,True,5201.0,5214.0,13.0,5175.0,233,0.25,target,26.0,2022
2022-01-26,False,5181.25,5170.5,10.75,5202.75,241,0.25,rev,-7.5,2022
2022-01-26,True,5172.5,5183.0,10.5,5151.5,242,0.25,rev,-2.5,2022
2022-01-26,False,5176.0,5166.0,10.0,5196.0,247,0.25,rev,-6.25,2022
2022-01-26,True,5169.0,5178.0,9.0,5151.0,248,0.25,stop,-9.0,2022
2022-01-26,True,,,,,252,,nofill,0.0,2022
2022-01-26,False,5181.25,5170.0,11.25,5203.75,253,0.5,rev,5.5,2022
2022-01-26,True,5186.0,5194.0,8.0,5170.0,255,0.5,target,16.0,2022
2022-01-26,False,,,,,271,,canc,0.0,2022
2022-01-26,True,5157.5,5168.5,11.0,5135.5,272,0.25,rev,7.0,2022
2022-01-26,False,,,,,276,,nofill,0.0,2022
2022-01-26,True,5143.5,5153.75,10.25,5123.0,277,0.25,rev,0.25,2022
2022-01-26,False,5145.0,5132.0,13.0,5171.0,281,0.25,rev,-7.75,2022
2022-01-26,True,5134.0,5146.0,12.0,5110.0,282,0.25,rev,6.25,2022
