date,side,grp,label,conf,eff_fall,retrace_adr,ext_adr
2025-10-16,-1,climax,continuation,True,False,0.035,0.134
2025-10-16,1,climax,reversal,False,False,0.064,0.099
2025-10-16,1,control,continuation,False,True,0.047,0.105
2025-10-16,-1,control,unresolved,True,False,0.0,0.0
2025-10-17,-1,control,reversal,True,True,0.021,0.036
2025-10-17,1,climax,continuation,False,True,0.036,0.417
2025-10-17,-1,climax,continuation,False,False,0.052,0.244
2025-10-17,-1,control,reversal,False,False,0.251,0.124
2025-10-17,1,control,continuation,False,True,0.052,0.531
2025-10-17,1,control,continuation,False,False,0.031,0.36
2025-10-17,-1,control,continuation,False,False,0.023,0.171
2025-10-17,-1,control,reversal,False,True,0.041,0.07
2025-10-17,1,control,continuation,False,False,0.075,0.352
2025-10-17,1,control,continuation,False,True,0.044,0.231
2025-10-17,1,control,unresolved,False,True,0.078,0.075
2025-10-17,1,control,unresolved,False,False,0.054,0.023
2025-10-17,-1,control,unresolved,False,True,0.073,0.01
2025-10-20,1,control,continuation,False,False,0.033,0.282
2025-10-20,1,control,continuation,False,False,0.013,0.226
2025-10-20,1,control,continuation,False,True,0.018,0.101
2025-10-20,1,control,unresolved,False,False,0.01,0.091
2025-10-20,1,control,unresolved,False,False,0.02,0.003
2025-10-20,-1,control,unresolved,False,True,0.101,0.025
2025-10-20,1,control,unresolved,False,False,0.126,0.0
2025-10-21,-1,control,reversal,False,False,0.055,0.022
2025-10-21,1,control,continuation,True,False,0.005,0.171
2025-10-21,1,control,unresolved,True,False,0.017,0.079
2025-10-21,-1,control,unresolved,True,False,0.159,0.089
2025-10-21,1,control,unresolved,True,False,0.05,0.035
2025-10-21,1,control,unresolved,True,False,0.248,0.0
2025-10-21,-1,climax,continuation,True,False,0.04,0.119
2025-10-21,1,control,unresolved,True,False,0.022,0.02
2025-10-21,-1,control,continuation,True,True,0.077,0.114
2025-10-21,-1,control,unresolved,False,True,0.027,0.02
2025-10-22,-1,control,continuation,True,False,0.015,0.779
2025-10-22,-1,climax,continuation,True,True,0.025,0.663
2025-10-22,-1,climax,continuation,False,False,0.018,0.543
2025-10-22,1,climax,reversal,True,True,0.03,0.003
2025-10-22,1,control,reversal,True,True,0.03,0.099
2025-10-22,-1,climax,continuation,False,False,0.015,0.317
2025-10-22,-1,climax,reversal,False,True,0.432,0.074
2025-10-22,1,control,reversal,False,False,0.505,0.043
2025-10-22,1,control,continuation,False,True,0.104,0.226
2025-10-22,1,control,continuation,False,False,0.033,0.135
2025-10-22,1,control,unresolved,False,False,0.03,0.099
2025-10-22,1,climax,unresolved,True,True,0.069,0.0
2025-10-23,-1,control,continuation,False,True,0.033,0.109
2025-10-23,1,control,continuation,False,False,0.021,0.343
2025-10-23,-1,control,reversal,False,False,0.079,0.052
2025-10-23,1,control,continuation,False,False,0.224,0.267
2025-10-23,1,control,continuation,False,False,0.073,0.246
2025-10-23,1,control,continuation,True,False,0.042,0.17
2025-10-23,1,control,continuation,True,False,0.061,0.127
2025-10-23,1,control,unresolved,True,False,0.042,0.009
2025-10-23,-1,control,unresolved,True,False,0.006,0.033
2025-10-24,-1,control,continuation,False,False,0.052,0.103
2025-10-24,1,control,unresolved,False,False,0.024,0.076
2025-10-24,-1,control,unresolved,False,False,0.033,0.088
2025-10-24,1,control,unresolved,False,True,0.209,0.0
2025-10-24,-1,control,continuation,False,False,0.036,0.112
2025-10-24,-1,control,unresolved,False,False,0.042,0.015
2025-10-27,1,control,continuation,False,False,0.014,0.319
2025-10-27,1,control,continuation,False,True,0.039,0.297
2025-10-27,1,control,continuation,False,False,0.011,0.254
2025-10-27,-1,control,reversal,False,False,0.347,0.0
2025-10-27,1,control,continuation,False,False,0.032,0.229
2025-10-27,1,control,continuation,False,True,0.032,0.19
2025-10-27,1,control,continuation,False,True,0.004,0.1
2025-10-28,-1,control,continuation,True,False,0.021,0.121
2025-10-28,1,control,continuation,False,False,0.013,0.368
2025-10-28,1,control,continuation,False,False,0.017,0.247
2025-10-28,1,control,reversal,False,False,0.017,0.05
2025-10-28,-1,control,continuation,False,True,0.029,0.13
2025-10-29,-1,control,continuation,True,True,0.144,1.125
2025-10-29,-1,control,continuation,True,False,0.035,1.115
2025-10-29,-1,control,reversal,False,False,0.03,0.971
2025-10-29,1,control,reversal,True,True,0.065,0.095
2025-10-29,1,control,reversal,True,True,1.24,0.02
2025-10-29,-1,climax,continuation,False,False,0.03,0.752
2025-10-29,-1,climax,continuation,True,False,0.149,0.348
2025-10-29,-1,climax,reversal,False,True,0.204,0.08
2025-10-29,1,climax,continuation,False,False,0.129,0.662
2025-10-29,1,control,continuation,False,True,0.025,0.468
2025-10-29,1,climax,continuation,False,False,0.08,0.329
2025-10-29,-1,control,continuation,False,False,0.1,0.219
2025-10-30,1,climax,continuation,False,True,0.02,0.249
2025-10-30,1,climax,reversal,False,False,1.274,0.0
2025-10-30,-1,control,reversal,True,True,0.218,0.777
2025-10-30,1,control,reversal,False,False,0.061,0.086
2025-10-30,1,control,reversal,False,False,0.096,0.01
2025-10-30,-1,control,continuation,False,False,0.046,0.787
2025-10-30,1,control,reversal,False,True,0.127,0.005
2025-10-30,-1,control,reversal,True,False,0.046,0.721
2025-10-30,1,control,reversal,False,False,1.005,0.0
2025-10-30,-1,control,continuation,True,True,0.051,0.584
2025-10-30,-1,control,continuation,True,False,0.066,0.508
2025-10-30,-1,control,continuation,False,False,0.015,0.426
2025-10-30,-1,control,reversal,False,False,0.203,0.091
2025-10-30,-1,control,reversal,False,False,0.117,0.03
2025-10-30,1,control,unresolved,True,False,0.178,0.0
2025-10-31,-1,control,continuation,False,True,0.025,0.703
2025-10-31,-1,control,reversal,False,False,0.044,0.644
2025-10-31,1,control,continuation,False,True,0.069,0.221
2025-10-31,-1,control,continuation,False,False,0.118,0.865
2025-10-31,-1,control,continuation,False,False,0.079,0.57
2025-10-31,-1,control,continuation,True,False,0.044,0.241
2025-10-31,-1,control,reversal,True,False,0.093,0.064
2025-10-31,1,control,continuation,False,True,0.162,0.659
2025-10-31,1,control,continuation,False,False,0.02,0.506
2025-10-31,1,control,continuation,False,False,0.059,0.408
2025-10-31,1,control,continuation,False,False,0.025,0.192
2025-10-31,-1,control,continuation,False,False,0.064,0.236
2025-10-31,-1,climax,unresolved,False,True,0.03,0.098
2025-11-03,-1,control,continuation,False,True,0.11,0.418
2025-11-03,-1,control,continuation,False,False,0.074,0.289
2025-11-03,-1,control,reversal,False,False,0.041,0.06
2025-11-03,1,control,continuation,False,False,0.096,0.349
2025-11-03,1,control,continuation,False,False,0.193,0.257
2025-11-03,1,control,continuation,False,False,0.032,0.152
2025-11-03,1,control,reversal,False,False,0.064,0.051
2025-11-03,1,control,reversal,False,True,0.322,0.0
2025-11-03,-1,control,continuation,False,False,0.051,0.119
2025-11-03,-1,control,unresolved,False,False,0.005,0.069
2025-11-03,-1,control,reversal,False,False,0.308,0.0
2025-11-03,1,climax,unresolved,False,False,0.106,0.014
2025-11-04,1,control,continuation,False,True,0.143,0.551
2025-11-04,1,control,continuation,False,True,0.049,0.369
2025-11-04,1,control,continuation,True,False,0.084,0.143
2025-11-04,1,control,reversal,True,False,0.025,0.025
2025-11-04,-1,control,continuation,False,False,0.054,0.787
2025-11-04,-1,control,continuation,False,False,0.148,0.6
2025-11-04,-1,control,continuation,False,False,0.064,0.58
2025-11-04,-1,control,continuation,False,False,0.049,0.511
2025-11-04,-1,control,continuation,False,True,0.064,0.211
2025-11-04,-1,control,reversal,False,False,0.143,0.079
2025-11-04,1,control,reversal,False,True,0.074,0.064
2025-11-04,-1,control,reversal,False,True,0.103,0.069
2025-11-04,1,control,reversal,False,False,0.049,0.059
2025-11-04,-1,control,unresolved,False,False,0.049,0.054
2025-11-05,1,control,continuation,False,True,0.063,0.841
2025-11-05,1,climax,reversal,False,False,0.039,0.612
2025-11-05,1,control,reversal,False,True,0.296,0.515
2025-11-05,-1,control,reversal,False,False,0.112,0.005
2025-11-05,1,control,continuation,False,False,0.073,0.501
2025-11-05,1,control,continuation,True,False,0.039,0.243
2025-11-05,1,control,continuation,True,False,0.034,0.214
2025-11-05,-1,control,continuation,True,False,0.16,0.51
2025-11-05,-1,control,continuation,True,False,0.044,0.501
2025-11-05,-1,control,continuation,False,False,0.01,0.287
2025-11-05,-1,climax,unresolved,False,False,0.029,0.039
2025-11-06,-1,climax,continuation,False,False,0.067,1.211
2025-11-06,-1,climax,continuation,True,False,0.044,0.914
2025-11-06,1,control,reversal,False,False,0.067,0.009
2025-11-06,-1,climax,continuation,False,False,0.004,0.652
2025-11-06,-1,climax,continuation,False,False,0.146,0.413
2025-11-06,-1,control,continuation,False,True,0.062,0.311
2025-11-06,-1,control,reversal,False,False,0.204,0.115
2025-11-06,1,control,reversal,False,True,0.08,0.404
2025-11-06,1,control,continuation,False,True,0.058,0.337
2025-11-06,1,control,reversal,False,False,0.035,0.093
2025-11-06,-1,control,continuation,False,False,0.248,0.439
2025-11-06,-1,control,continuation,False,False,0.049,0.337
2025-11-06,-1,control,continuation,False,False,0.013,0.133
2025-11-06,1,control,unresolved,False,False,0.0,0.0
2025-11-07,1,control,reversal,False,False,0.06,0.838
2025-11-07,-1,climax,reversal,False,False,0.036,0.472
2025-11-07,1,control,reversal,False,False,0.024,0.786
2025-11-07,-1,control,continuation,False,False,0.048,0.512
2025-11-07,-1,control,continuation,False,True,0.064,0.31
2025-11-07,-1,control,continuation,False,True,0.191,0.159
2025-11-07,-1,control,reversal,False,False,0.135,0.024
2025-11-07,-1,control,reversal,False,False,0.056,0.032
2025-11-07,1,control,continuation,False,False,0.123,1.191
2025-11-07,1,control,continuation,False,False,0.02,1.112
2025-11-07,1,control,continuation,False,True,0.087,0.877
2025-11-07,1,control,continuation,False,False,0.028,0.711
2025-11-07,1,control,reversal,True,True,0.103,0.333
2025-11-07,1,control,continuation,False,False,0.056,0.302
2025-11-07,1,control,continuation,False,False,0.02,0.21
2025-11-07,1,control,unresolved,False,True,0.087,0.0
2025-11-10,1,control,reversal,False,True,0.605,0.422
2025-11-10,-1,control,continuation,False,False,0.021,0.436
2025-11-10,-1,climax,continuation,False,True,0.081,0.197
2025-11-10,-1,control,reversal,False,False,0.063,0.021
2025-11-10,1,control,continuation,False,False,0.014,0.812
2025-11-10,1,control,continuation,False,False,0.021,0.594
2025-11-10,1,control,continuation,False,True,0.049,0.344
2025-11-10,1,control,continuation,False,False,0.028,0.267
2025-11-10,1,control,continuation,False,False,0.007,0.2
2025-11-10,1,control,unresolved,False,True,0.025,0.07
2025-11-10,1,control,unresolved,False,True,0.088,0.011
2025-11-11,1,control,reversal,False,False,0.024,0.395
2025-11-11,-1,climax,reversal,False,False,0.133,0.052
2025-11-11,-1,control,reversal,False,True,0.126,0.01
2025-11-11,-1,control,reversal,False,False,0.059,0.007
2025-11-11,1,control,continuation,False,True,0.073,0.517
2025-11-11,1,control,continuation,False,True,0.003,0.374
2025-11-11,1,control,continuation,True,False,0.017,0.301
2025-11-11,1,control,continuation,True,False,0.007,0.108
2025-11-11,1,control,unresolved,False,True,0.119,0.042
2025-11-11,1,control,unresolved,False,True,0.091,0.035
2025-11-11,1,control,unresolved,False,False,0.15,0.007
2025-11-11,-1,control,unresolved,True,True,0.157,0.024
2025-11-11,1,control,unresolved,False,False,0.182,0.0
2025-11-11,-1,control,unresolved,True,False,0.049,0.007
2025-11-12,-1,control,continuation,True,False,0.165,0.311
2025-11-12,-1,control,continuation,True,False,0.025,0.304
2025-11-12,-1,control,continuation,True,True,0.05,0.261
2025-11-12,-1,control,reversal,False,False,0.018,0.082
2025-11-12,1,control,reversal,True,True,0.297,0.165
2025-11-12,1,control,continuation,True,False,0.021,0.172
2025-11-12,1,control,reversal,True,False,0.115,0.036
2025-11-12,-1,control,unresolved,True,False,0.072,0.093
2025-11-12,-1,control,reversal,False,False,0.294,0.0
2025-11-12,1,control,continuation,True,False,0.011,0.1
2025-11-13,-1,control,reversal,False,False,0.07,1.062
2025-11-13,1,control,continuation,False,False,0.104,0.218
2025-11-13,1,control,continuation,False,False,0.03,0.2
2025-11-13,-1,control,continuation,False,True,0.03,1.203
2025-11-13,-1,control,continuation,False,False,0.03,0.984
2025-11-13,1,control,reversal,False,False,0.067,0.019
2025-11-13,-1,control,reversal,False,False,0.03,0.636
2025-11-13,1,control,reversal,False,True,0.041,0.004
2025-11-13,-1,control,continuation,False,False,0.137,0.481
2025-11-13,-1,climax,reversal,False,True,0.318,0.148
2025-11-13,-1,control,continuation,False,False,0.126,0.17
2025-11-13,-1,control,reversal,False,False,0.418,0.0
2025-11-13,1,climax,continuation,False,True,0.033,0.115
2025-11-14,1,control,continuation,False,False,0.024,1.21
2025-11-14,1,control,reversal,False,True,0.209,0.944
2025-11-14,1,climax,reversal,False,False,0.284,0.923
2025-11-14,-1,climax,reversal,False,False,0.027,0.038
2025-11-14,1,climax,continuation,False,False,0.065,0.909
2025-11-14,1,climax,continuation,False,False,0.024,0.862
2025-11-14,1,control,continuation,True,False,0.01,0.602
2025-11-14,1,control,continuation,False,True,0.041,0.393
2025-11-14,1,control,continuation,False,False,0.109,0.103
2025-11-14,1,control,reversal,False,False,0.092,0.079
2025-11-14,1,control,reversal,False,False,0.622,0.0
2025-11-14,-1,control,continuation,False,False,0.024,0.417
2025-11-14,-1,control,reversal,False,False,0.044,0.13
2025-11-14,1,control,continuation,False,True,0.068,0.113
2025-11-14,1,control,reversal,False,False,0.123,0.031
2025-11-14,-1,control,continuation,False,True,0.041,0.315
2025-11-14,-1,control,continuation,False,False,0.082,0.106
2025-11-14,-1,control,unresolved,True,False,0.215,0.0
2025-11-17,1,control,continuation,False,False,0.012,0.11
2025-11-17,-1,control,continuation,False,False,0.107,1.132
2025-11-17,1,control,reversal,False,False,0.058,0.082
2025-11-17,-1,control,continuation,False,False,0.131,1.013
2025-11-17,-1,control,continuation,False,True,0.037,0.885
2025-11-17,1,control,continuation,False,True,0.098,0.214
2025-11-17,1,control,reversal,False,False,0.012,0.07
2025-11-17,-1,control,continuation,False,False,0.018,1.162
2025-11-17,-1,control,continuation,False,False,0.043,0.9
2025-11-17,-1,control,continuation,False,False,0.229,0.72
2025-11-17,-1,climax,continuation,False,True,0.015,0.616
2025-11-17,-1,control,continuation,True,False,0.003,0.296
2025-11-17,1,control,continuation,True,False,0.043,0.247
2025-11-17,1,control,unresolved,False,False,0.098,0.088
2025-11-17,1,control,unresolved,False,True,0.012,0.0
2025-11-18,-1,climax,continuation,True,False,0.082,0.605
2025-11-18,-1,climax,continuation,False,False,0.02,0.395
2025-11-18,-1,climax,continuation,False,True,0.06,0.261
2025-11-18,1,climax,reversal,False,False,0.27,0.654
2025-11-18,-1,climax,reversal,False,False,0.04,0.156
2025-11-18,1,climax,reversal,False,False,0.028,0.602
2025-11-18,-1,climax,continuation,False,False,0.179,0.318
2025-11-18,-1,climax,continuation,False,True,0.185,0.179
2025-11-18,-1,climax,reversal,False,False,0.077,0.009
2025-11-18,-1,climax,continuation,False,False,0.102,0.27
2025-11-18,1,control,reversal,False,True,0.156,0.08
2025-11-18,1,climax,reversal,False,False,0.054,0.006
2025-11-18,-1,climax,continuation,True,False,0.009,0.466
2025-11-18,-1,control,reversal,True,True,0.071,0.418
2025-11-18,1,control,reversal,False,False,0.031,0.034
2025-11-18,-1,control,continuation,True,True,0.048,0.46
2025-11-18,-1,climax,continuation,True,False,0.045,0.344
2025-11-18,-1,control,continuation,False,True,0.168,0.227
2025-11-18,-1,control,continuation,False,False,0.028,0.219
2025-11-18,-1,control,unresolved,False,True,0.148,0.0
2025-11-19,1,control,continuation,False,True,0.073,0.46
2025-11-19,1,control,continuation,True,False,0.031,0.321
2025-11-19,1,control,continuation,True,False,0.02,0.116
2025-11-19,1,control,reversal,False,True,0.048,0.006
2025-11-19,-1,control,continuation,True,True,0.056,0.806
2025-11-19,-1,climax,continuation,False,False,0.014,0.53
2025-11-19,-1,control,continuation,False,False,0.141,0.358
2025-11-19,-1,control,continuation,False,True,0.023,0.285
2025-11-19,1,control,reversal,False,False,0.056,0.282
2025-11-19,-1,climax,continuation,False,False,0.118,0.209
2025-11-19,1,control,continuation,False,False,0.039,0.321
2025-11-19,1,climax,reversal,False,False,0.451,0.172
2025-11-19,-1,control,reversal,False,True,0.254,0.164
2025-11-19,-1,control,continuation,False,False,0.045,0.155
2025-11-19,-1,control,reversal,False,True,0.045,0.006
2025-11-19,1,control,continuation,False,True,0.028,0.296
2025-11-19,1,control,reversal,True,False,0.082,0.003
2025-11-19,-1,control,unresolved,False,True,0.211,0.006
2025-11-20,1,control,continuation,False,False,0.139,0.165
2025-11-20,1,control,reversal,False,False,0.046,0.081
2025-11-20,-1,control,continuation,False,False,0.009,2.577
2025-11-20,1,control,reversal,False,False,0.058,0.078
2025-11-20,1,control,reversal,False,False,2.794,0.0
2025-11-20,-1,control,continuation,False,True,0.026,2.594
2025-11-20,-1,climax,continuation,False,False,0.064,2.002
2025-11-20,-1,climax,continuation,True,True,0.235,1.831
2025-11-20,-1,climax,continuation,True,False,0.044,1.718
2025-11-20,-1,climax,continuation,False,False,0.142,1.407
2025-11-20,1,climax,reversal,False,True,0.035,0.035
2025-11-20,-1,climax,continuation,False,False,0.015,1.361
2025-11-20,-1,climax,continuation,False,False,0.023,1.062
2025-11-20,-1,climax,reversal,True,False,0.07,0.882
2025-11-20,-1,climax,continuation,True,False,0.058,0.801
2025-11-20,-1,climax,continuation,True,False,0.067,0.708
2025-11-20,-1,climax,reversal,False,False,0.342,0.575
2025-11-20,1,climax,reversal,True,False,0.139,0.299
2025-11-20,-1,climax,reversal,False,False,0.035,0.525
2025-11-20,1,climax,continuation,True,True,0.078,0.473
2025-11-20,1,climax,reversal,False,False,0.015,0.049
2025-11-20,-1,climax,continuation,True,False,0.052,0.769
2025-11-20,-1,climax,continuation,False,True,0.026,0.548
2025-11-20,-1,climax,reversal,False,False,0.519,0.252
2025-11-20,1,climax,continuation,False,False,0.162,0.2
2025-11-20,1,control,continuation,False,False,0.093,0.113
2025-11-20,-1,climax,continuation,False,True,0.041,0.186
2025-11-20,-1,control,unresolved,False,True,0.229,0.035
2025-11-20,-1,climax,unresolved,False,False,0.136,0.0
2025-11-21,-1,climax,reversal,False,True,0.019,0.271
2025-11-21,-1,climax,reversal,True,False,0.019,0.201
2025-11-21,1,climax,reversal,False,False,0.481,0.812
2025-11-21,-1,climax,continuation,True,False,0.026,0.119
2025-11-21,1,climax,continuation,True,False,0.089,1.057
2025-11-21,-1,control,reversal,True,False,1.267,0.0
2025-11-21,1,control,continuation,False,True,0.194,0.989
2025-11-21,1,control,continuation,False,False,0.035,0.88
2025-11-21,1,control,continuation,False,False,0.005,0.763
2025-11-21,1,control,reversal,False,True,0.063,0.308
2025-11-21,-1,control,continuation,False,False,0.128,0.264
2025-11-21,-1,climax,continuation,False,True,0.07,0.121
2025-11-21,1,control,continuation,False,True,0.063,0.336
2025-11-21,-1,control,continuation,False,False,0.007,0.422
2025-11-21,-1,climax,unresolved,False,True,0.035,0.091
2025-11-21,-1,control,unresolved,False,False,0.028,0.068
2025-11-24,-1,control,reversal,False,False,0.108,0.095
2025-11-24,1,climax,continuation,True,True,0.015,0.471
2025-11-24,1,control,continuation,True,False,0.07,0.361
2025-11-24,1,control,continuation,False,False,0.017,0.277
2025-11-24,1,control,continuation,False,False,0.002,0.232
2025-11-24,1,control,continuation,False,False,0.135,0.131
2025-11-24,-1,control,unresolved,False,False,0.059,0.027
2025-11-24,1,control,continuation,False,True,0.011,0.127
2025-11-24,1,control,unresolved,False,False,0.085,0.023
2025-11-24,1,control,unresolved,False,False,0.165,0.019
2025-11-24,-1,control,unresolved,False,False,0.017,0.055
2025-11-24,-1,control,unresolved,False,True,0.184,0.0
2025-11-24,1,control,unresolved,False,True,0.019,0.057
2025-11-24,1,control,unresolved,False,True,0.087,0.036
2025-11-24,-1,climax,unresolved,False,False,0.021,0.011
2025-11-25,-1,climax,continuation,False,False,0.022,0.17
2025-11-25,1,control,continuation,True,True,0.026,0.632
2025-11-25,-1,control,reversal,False,True,0.763,0.0
2025-11-25,1,control,continuation,True,True,0.014,0.616
2025-11-25,1,control,continuation,True,True,0.036,0.527
2025-11-25,1,control,continuation,True,False,0.018,0.485
2025-11-25,1,control,continuation,True,False,0.008,0.416
2025-11-25,1,control,continuation,False,False,0.022,0.297
2025-11-25,1,control,continuation,False,False,0.018,0.168
2025-11-25,1,control,continuation,False,False,0.024,0.149
2025-11-25,-1,control,unresolved,False,False,0.004,0.057
2025-11-25,-1,control,reversal,False,False,0.303,0.0
2025-11-25,1,control,continuation,False,True,0.016,0.17
2025-11-25,1,control,continuation,False,False,0.0,0.111
2025-11-25,1,control,unresolved,False,False,0.113,0.0
2025-11-26,1,control,continuation,False,False,0.04,0.187
2025-11-26,-1,control,reversal,True,True,0.02,0.034
2025-11-26,1,control,continuation,False,True,0.024,0.255
2025-11-26,1,control,continuation,False,False,0.006,0.177
2025-11-26,1,control,unresolved,False,False,0.008,0.094
2025-11-26,1,control,unresolved,False,False,0.012,0.012
2025-11-26,1,control,unresolved,False,False,0.173,0.0
2025-11-26,-1,climax,unresolved,False,False,0.01,0.042
2025-11-26,-1,control,unresolved,False,True,0.161,0.0
2025-11-26,1,control,unresolved,False,True,0.074,0.016
2025-11-26,1,control,unresolved,False,False,0.028,0.006
2025-11-26,-1,control,unresolved,False,True,0.05,0.064
2025-11-26,-1,climax,unresolved,False,False,0.024,0.004
2025-12-01,1,control,continuation,True,False,0.016,0.242
2025-12-01,-1,control,continuation,True,True,0.012,0.15
2025-12-01,-1,control,reversal,True,True,0.026,0.016
2025-12-01,1,control,continuation,True,False,0.005,0.185
2025-12-01,1,control,reversal,False,False,0.014,0.082
2025-12-01,1,control,reversal,True,False,0.016,0.035
2025-12-01,1,control,reversal,True,False,0.026,0.014
2025-12-01,-1,control,continuation,False,True,0.028,0.221
2025-12-01,-1,control,unresolved,True,True,0.12,0.042
2025-12-01,-1,control,unresolved,True,False,0.002,0.042
2025-12-02,-1,control,continuation,False,False,0.037,0.219
2025-12-02,1,control,reversal,True,False,0.017,0.082
2025-12-02,-1,control,reversal,False,False,0.04,0.16
2025-12-02,1,control,reversal,True,True,0.03,0.047
2025-12-02,1,control,reversal,True,False,0.454,0.0
2025-12-02,-1,control,continuation,True,False,0.01,0.257
2025-12-02,-1,control,continuation,False,True,0.01,0.155
2025-12-02,1,control,continuation,False,False,0.092,0.16
2025-12-02,1,control,unresolved,True,False,0.01,0.065
2025-12-02,-1,control,unresolved,False,False,0.02,0.05
2025-12-02,1,control,unresolved,True,False,0.037,0.1
2025-12-02,1,control,unresolved,True,True,0.01,0.082
2025-12-02,1,control,unresolved,True,False,0.155,0.0
2025-12-02,-1,control,unresolved,False,True,0.035,0.012
2025-12-03,-1,control,reversal,True,True,0.021,0.055
2025-12-03,1,control,continuation,False,False,0.013,0.339
2025-12-03,1,climax,continuation,False,False,0.037,0.255
2025-12-03,1,control,continuation,True,False,0.142,0.205
2025-12-03,-1,control,reversal,False,False,0.029,0.024
2025-12-03,1,control,continuation,True,False,0.018,0.166
2025-12-03,-1,control,reversal,False,True,0.35,0.0
2025-12-03,1,control,continuation,True,True,0.034,0.129
2025-12-03,1,control,unresolved,True,False,0.076,0.076
2025-12-03,1,control,unresolved,True,True,0.018,0.032
2025-12-03,-1,control,unresolved,True,False,0.029,0.047
2025-12-04,-1,control,continuation,False,True,0.073,0.279
2025-12-04,-1,control,reversal,False,False,0.168,0.182
2025-12-04,1,control,continuation,False,True,0.024,0.122
2025-12-04,-1,control,reversal,False,False,0.07,0.129
2025-12-04,1,control,continuation,False,False,0.003,0.126
2025-12-04,1,control,reversal,True,False,0.017,0.038
2025-12-04,-1,control,continuation,False,False,0.038,0.29
2025-12-04,1,control,unresolved,False,False,0.024,0.091
2025-12-05,1,control,continuation,False,True,0.084,0.232
2025-12-05,1,control,reversal,False,True,0.021,0.051
2025-12-05,-1,control,continuation,False,False,0.063,0.404
2025-12-05,-1,control,continuation,True,False,0.097,0.253
2025-12-05,-1,control,reversal,True,False,0.282,0.067
2025-12-05,-1,control,reversal,True,False,0.059,0.034
2025-12-05,1,control,reversal,True,True,0.034,0.084
2025-12-05,-1,control,continuation,True,False,0.067,0.152
2025-12-05,1,control,unresolved,True,False,0.021,0.0
2025-12-08,-1,control,continuation,True,False,0.051,0.626
2025-12-08,-1,control,continuation,False,True,0.061,0.411
2025-12-08,-1,control,continuation,False,True,0.014,0.219
2025-12-08,-1,control,continuation,False,True,0.159,0.135
2025-12-08,1,control,continuation,False,False,0.084,0.177
2025-12-09,1,control,reversal,False,True,0.31,0.094
2025-12-09,-1,control,reversal,False,False,0.404,0.221
2025-12-09,1,control,continuation,False,False,0.066,0.138
2025-12-09,1,control,reversal,False,False,0.626,0.0
2025-12-09,-1,control,continuation,False,False,0.055,0.415
2025-12-09,-1,control,continuation,False,True,0.199,0.233
2025-12-09,-1,control,continuation,False,False,0.05,0.194
2025-12-09,-1,control,continuation,False,False,0.149,0.138
2025-12-09,-1,control,unresolved,False,False,0.033,0.05
2025-12-10,1,control,reversal,False,True,0.053,1.341
2025-12-10,-1,control,continuation,True,False,0.041,0.171
2025-12-10,-1,control,reversal,False,True,0.118,0.024
2025-12-10,1,control,continuation,True,False,0.035,1.353
2025-12-10,-1,control,reversal,True,True,0.307,0.112
2025-12-10,1,control,reversal,False,False,0.083,1.164
2025-12-10,-1,control,reversal,True,False,0.165,0.053
2025-12-10,1,climax,continuation,False,False,0.018,1.04
2025-12-10,1,climax,reversal,True,True,0.597,0.774
2025-12-10,1,climax,reversal,False,True,0.171,0.532
2025-12-10,1,control,continuation,False,True,0.136,0.118
2025-12-10,1,control,reversal,False,False,0.544,0.0
2025-12-10,-1,control,continuation,False,False,0.124,0.236
2025-12-10,-1,control,unresolved,False,False,0.16,0.0
2025-12-11,-1,control,continuation,False,False,0.037,0.462
2025-12-11,-1,climax,reversal,False,False,1.512,0.0
2025-12-11,1,control,continuation,False,False,0.042,1.13
2025-12-11,1,control,continuation,False,False,0.058,0.764
2025-12-11,-1,control,reversal,False,False,1.034,0.0
2025-12-11,1,control,reversal,False,False,0.074,0.546
2025-12-11,1,control,continuation,False,False,0.095,0.472
2025-12-11,1,control,continuation,False,False,0.228,0.255
2025-12-11,1,control,continuation,False,True,0.191,0.223
2025-12-11,1,control,continuation,True,False,0.18,0.127
2025-12-11,1,control,unresolved,True,False,0.048,0.095
2025-12-12,-1,control,continuation,False,False,0.02,1.564
2025-12-12,-1,control,continuation,False,False,0.074,1.244
2025-12-12,-1,control,continuation,False,True,0.02,1.041
2025-12-12,1,control,reversal,False,False,0.094,0.025
2025-12-12,-1,control,continuation,False,False,0.015,0.908
2025-12-12,-1,control,reversal,False,False,0.148,0.207
2025-12-12,-1,control,reversal,False,True,0.02,0.079
2025-12-12,1,control,continuation,True,True,0.03,0.498
2025-12-12,1,control,continuation,True,True,0.064,0.222
2025-12-12,1,climax,continuation,False,True,0.059,0.148
2025-12-12,-1,control,continuation,True,False,0.163,0.528
2025-12-12,-1,control,continuation,False,False,0.084,0.301
2025-12-12,1,control,reversal,True,False,0.104,0.02
2025-12-12,-1,control,continuation,False,False,0.099,0.202
2025-12-15,-1,control,continuation,False,True,0.044,0.603
2025-12-15,-1,control,continuation,False,False,0.074,0.341
2025-12-15,-1,control,continuation,True,False,0.039,0.114
2025-12-15,1,control,continuation,False,False,0.004,0.262
2025-12-15,1,control,continuation,False,False,0.031,0.122
2025-12-15,-1,control,continuation,False,False,0.096,0.201
2025-12-15,-1,control,continuation,True,False,0.249,0.114
2025-12-15,1,control,unresolved,False,False,0.096,0.07
2025-12-15,1,control,unresolved,False,False,0.227,0.0
