i,short,en,st0,stop,rk,tg,r1,r2,hit1,hit2,date,f1,f2,f3,f4,res,pnl,year
237,False,5314.5,5307.0,5307.0,7.5,5329.5,5322.0,5329.5,False,False,2021-12-03,False,True,False,True,stop,-7.5,2021
251,False,5304.0,5300.75,5300.75,3.25,5310.5,5307.25,5310.5,True,False,2021-12-03,True,False,False,True,target,6.5,2021
256,True,5313.0,5318.75,5318.75,5.75,5301.5,5307.25,5301.5,True,False,2021-12-03,False,False,False,False,rev,6.0,2021
258,False,5307.0,5302.0,5302.0,5.0,5317.0,5312.0,5317.0,True,False,2021-12-03,False,False,False,True,target,10.0,2021
1,False,5444.75,5439.25,5439.25,5.5,5455.75,5450.25,5455.75,True,False,2021-12-14,False,False,True,True,target,11.0,2021
187,True,5444.75,5446.25,5446.25,1.5,5441.75,5443.25,5441.75,False,False,2021-12-14,False,False,False,False,target,3.0,2021
89,True,5422.25,5431.5,5431.5,9.25,5403.75,5413.0,5403.75,False,False,2021-12-15,False,False,True,False,rev,-8.75,2021
92,False,5431.0,5418.75,5418.75,12.25,5455.5,5443.25,5455.5,False,False,2021-12-15,False,True,True,False,rev,-5.0,2021
93,True,5426.0,5434.0,5434.0,8.0,5410.0,5418.0,5410.0,False,False,2021-12-15,False,False,False,False,rev,1.25,2021
94,False,5424.75,5421.5,5421.5,3.25,5431.25,5428.0,5431.25,False,False,2021-12-15,False,False,False,False,stop,-3.25,2021
130,True,5445.25,5450.5,5450.5,5.25,5434.75,5440.0,5434.75,False,False,2021-12-15,False,True,True,False,rev,-3.0,2021
132,False,5448.25,5440.25,5440.25,8.0,5464.25,5456.25,5464.25,False,False,2021-12-15,True,False,True,False,rev,-1.25,2021
133,True,5447.0,5449.25,5449.25,2.25,5442.5,5444.75,5442.5,False,False,2021-12-15,False,False,False,False,stop,-2.25,2021
134,False,5451.25,5445.5,5445.5,5.75,5462.75,5457.0,5462.75,False,False,2021-12-15,False,False,True,False,rev,-4.5,2021
135,True,5446.75,5453.5,5453.5,6.75,5433.25,5440.0,5433.25,False,False,2021-12-15,False,False,True,False,rev,-0.75,2021
136,False,5447.5,5442.75,5442.75,4.75,5457.0,5452.25,5457.0,False,False,2021-12-15,False,False,False,False,rev,0.0,2021
137,True,5447.5,5450.5,5450.5,3.0,5441.5,5444.5,5441.5,False,False,2021-12-15,False,False,False,False,stop,-3.0,2021
138,False,5450.0,5445.0,5445.0,5.0,5460.0,5455.0,5460.0,False,False,2021-12-15,False,False,True,False,stop,-5.0,2021
141,True,5455.25,5458.75,5458.75,3.5,5448.25,5451.75,5448.25,False,False,2021-12-15,False,False,False,False,stop,-3.5,2021
142,False,5457.75,5453.0,5453.0,4.75,5467.25,5462.5,5467.25,False,False,2021-12-15,False,False,True,False,rev,1.25,2021
144,True,5459.0,5462.0,5462.0,3.0,5453.0,5456.0,5453.0,False,False,2021-12-15,False,False,False,False,stop,-3.0,2021
145,False,5462.25,5456.0,5456.0,6.25,5474.75,5468.5,5474.75,False,False,2021-12-15,False,True,True,False,rev,-3.25,2021
149,True,5459.0,5466.5,5466.5,7.5,5444.0,5451.5,5444.0,False,False,2021-12-15,False,True,True,False,rev,0.5,2021
152,False,5458.5,5453.5,5453.5,5.0,5468.5,5463.5,5468.5,False,False,2021-12-15,False,False,True,False,rev,2.0,2021
154,True,5460.5,5463.5,5463.5,3.0,5454.5,5457.5,5454.5,False,False,2021-12-15,False,False,False,False,stop,-3.0,2021
158,False,5457.0,5452.5,5452.5,4.5,5466.0,5461.5,5466.0,True,False,2021-12-15,False,False,True,False,target,9.0,2021
162,True,5463.5,5466.5,5466.5,3.0,5457.5,5460.5,5457.5,False,False,2021-12-15,False,True,True,False,stop,-3.0,2021
174,False,5469.75,5463.5,5463.5,6.25,5482.25,5476.0,5482.25,True,False,2021-12-15,False,True,True,False,rev,7.5,2021
177,True,5477.25,5480.25,5480.25,3.0,5471.25,5474.25,5471.25,False,False,2021-12-15,True,False,False,True,stop,-3.0,2021
178,False,5479.75,5475.5,5475.5,4.25,5488.25,5484.0,5488.25,True,False,2021-12-15,False,True,True,False,target,8.5,2021
187,True,5497.5,5500.0,5500.0,2.5,5492.5,5495.0,5492.5,False,False,2021-12-15,True,False,False,True,stop,-2.5,2021
188,False,5498.25,5495.25,5495.25,3.0,5504.25,5501.25,5504.25,False,False,2021-12-15,False,True,False,False,rev,0.0,2021
189,True,5498.25,5501.0,5501.0,2.75,5492.75,5495.5,5492.75,False,False,2021-12-15,True,False,False,True,stop,-2.75,2021
215,False,5501.0,5498.0,5498.0,3.0,5507.0,5504.0,5507.0,False,False,2021-12-15,True,False,False,False,stop,-3.0,2021
235,False,5516.25,5513.25,5513.25,3.0,5522.25,5519.25,5522.25,True,False,2021-12-15,False,False,False,False,open,2.0,2021
221,True,5473.0,5478.0,5478.0,5.0,5463.0,5468.0,5463.0,False,False,2021-12-16,False,True,True,False,eb_scr,-2.75,2021
1,False,5445.0,5441.75,5441.75,3.25,5451.5,5448.25,5451.5,False,False,2021-12-17,False,True,True,True,stop,-3.25,2021
30,True,5437.75,5441.0,5441.0,3.25,5431.25,5434.5,5431.25,False,False,2021-12-17,False,False,False,False,rev,-2.5,2021
31,False,5440.25,5435.5,5435.5,4.75,5449.75,5445.0,5449.75,False,False,2021-12-17,False,False,True,True,stop,-4.75,2021
132,False,5435.5,5429.75,5429.75,5.75,5447.0,5441.25,5447.0,False,False,2021-12-17,True,False,False,True,stop,-5.75,2021
159,True,5450.0,5453.0,5453.0,3.0,5444.0,5447.0,5444.0,False,False,2021-12-17,True,False,False,False,eb_scr,0.75,2021
2,True,5364.0,5372.0,5372.0,8.0,5348.0,5356.0,5348.0,False,False,2021-12-20,True,False,True,False,rev,-2.0,2021
3,False,5366.0,5363.0,5363.0,3.0,5372.0,5369.0,5372.0,True,False,2021-12-20,True,False,False,True,stop,-3.0,2021
160,True,5360.75,5364.75,5364.75,4.0,5352.75,5356.75,5352.75,False,False,2021-12-20,True,False,False,False,eb_scr,-0.0,2021
88,False,5578.25,5573.25,5573.25,5.0,5588.25,5583.25,5588.25,False,False,2021-12-31,False,True,True,True,open,0.5,2021
20,False,5568.0,5563.5,5563.5,4.5,5577.0,5572.5,5577.0,True,False,2022-01-03,True,False,False,True,target,9.0,2022
23,True,5577.0,5580.75,5580.75,3.75,5569.5,5573.25,5569.5,True,False,2022-01-03,False,False,False,False,stop,-3.75,2022
98,True,5576.0,5579.5,5579.5,3.5,5569.0,5572.5,5569.0,True,False,2022-01-05,False,False,True,False,target,7.0,2022
112,True,5561.5,5568.25,5568.25,6.75,5548.0,5554.75,5548.0,False,False,2022-01-05,False,True,True,False,rev,2.25,2022
122,False,5559.25,5556.25,5556.25,3.0,5565.25,5562.25,5565.25,True,False,2022-01-05,True,False,False,True,stop,-3.0,2022
153,False,5528.0,5523.5,5523.5,4.5,5537.0,5532.5,5537.0,True,False,2022-01-05,True,False,False,True,stop,-4.5,2022
199,True,5509.0,5511.75,5511.75,2.75,5503.5,5506.25,5503.5,True,False,2022-01-05,False,False,True,False,stop,-2.75,2022
38,False,5492.25,5488.5,5488.5,3.75,5499.75,5496.0,5499.75,False,False,2022-01-06,True,False,False,True,stop,-3.75,2022
57,False,5495.5,5490.0,5490.0,5.5,5506.5,5501.0,5506.5,False,False,2022-01-06,False,False,True,True,stop,-5.5,2022
68,True,5508.25,5511.25,5511.25,3.0,5502.25,5505.25,5502.25,True,False,2022-01-06,True,False,False,False,target,6.0,2022
104,False,5518.0,5514.0,5514.0,4.0,5526.0,5522.0,5526.0,False,False,2022-01-06,False,False,False,False,eb_scr,-3.0,2022
1,True,5450.75,5453.25,5453.25,2.5,5445.75,5448.25,5445.75,False,False,2022-01-10,False,False,True,False,target,5.0,2022
158,True,5422.5,5427.25,5427.25,4.75,5413.0,5417.75,5413.0,False,False,2022-01-10,False,True,True,False,stop,-4.75,2022
159,False,5431.0,5421.0,5421.0,10.0,5451.0,5441.0,5451.0,True,False,2022-01-10,False,False,True,True,target,20.0,2022
51,False,5520.75,5517.5,5517.5,3.25,5527.25,5524.0,5527.25,False,False,2022-01-13,True,False,False,False,stop,-3.25,2022
92,False,5506.5,5503.75,5503.75,2.75,5512.0,5509.25,5512.0,False,False,2022-01-13,True,False,False,True,stop,-2.75,2022
96,False,5498.75,5495.25,5495.25,3.5,5505.75,5502.25,5505.75,False,False,2022-01-13,True,False,False,True,rev,0.5,2022
98,True,5499.25,5502.0,5502.0,2.75,5493.75,5496.5,5493.75,False,False,2022-01-13,False,False,False,False,stop,-2.75,2022
99,False,5502.5,5498.25,5498.25,4.25,5511.0,5506.75,5511.0,False,False,2022-01-13,False,True,True,True,rev,-0.75,2022
100,True,5501.75,5504.75,5504.75,3.0,5495.75,5498.75,5495.75,False,False,2022-01-13,False,False,False,False,eb_scr,-0.5,2022
208,False,5471.75,5468.75,5468.75,3.0,5477.75,5474.75,5477.75,False,False,2022-01-13,False,True,True,True,rev,0.0,2022
209,True,5471.75,5474.25,5474.25,2.5,5466.75,5469.25,5466.75,False,False,2022-01-13,False,False,False,False,target,5.0,2022
9,True,5440.75,5444.5,5444.5,3.75,5433.25,5437.0,5433.25,False,False,2022-01-14,True,False,False,False,eb_scr,-2.5,2022
46,True,5401.0,5406.0,5406.0,5.0,5391.0,5396.0,5391.0,False,False,2022-01-18,False,False,True,False,stop,-5.0,2022
121,False,5379.25,5374.5,5374.5,4.75,5388.75,5384.0,5388.75,True,False,2022-01-20,True,False,True,False,target,9.5,2022
43,True,5256.0,5266.25,5266.25,10.25,5235.5,5245.75,5235.5,True,False,2022-01-21,False,False,True,False,rev,14.5,2022
60,False,5241.5,5238.0,5238.0,3.5,5248.5,5245.0,5248.5,True,False,2022-01-21,True,False,False,True,rev,1.25,2022
65,True,5242.75,5246.75,5246.75,4.0,5234.75,5238.75,5234.75,False,False,2022-01-21,False,False,False,False,stop,-4.0,2022
73,False,5232.25,5228.5,5228.5,3.75,5239.75,5236.0,5239.75,True,False,2022-01-21,True,False,True,True,target,7.5,2022
77,True,5242.75,5247.0,5247.0,4.25,5234.25,5238.5,5234.25,False,False,2022-01-21,False,False,False,False,stop,-4.25,2022
87,True,5261.75,5267.0,5267.0,5.25,5251.25,5256.5,5251.25,False,False,2022-01-21,True,False,False,False,stop,-5.25,2022
93,False,5279.25,5272.75,5272.75,6.5,5292.25,5285.75,5292.25,False,False,2022-01-21,False,False,True,True,rev,-1.5,2022
94,True,5277.75,5282.5,5282.5,4.75,5268.25,5273.0,5268.25,True,False,2022-01-21,True,False,False,False,target,9.5,2022
97,True,5266.5,5276.5,5276.5,10.0,5246.5,5256.5,5246.5,False,False,2022-01-21,False,True,True,False,rev,-0.25,2022
98,False,5266.75,5260.75,5260.75,6.0,5278.75,5272.75,5278.75,False,False,2022-01-21,False,False,False,True,stop,-6.0,2022
101,False,5261.0,5257.25,5257.25,3.75,5268.5,5264.75,5268.5,False,False,2022-01-21,False,False,False,True,target,7.5,2022
102,True,5262.75,5269.0,5269.0,6.25,5250.25,5256.5,5250.25,False,False,2022-01-21,False,False,False,False,stop,-6.25,2022
134,True,5289.0,5295.25,5295.25,6.25,5276.5,5282.75,5276.5,True,False,2022-01-21,False,True,False,False,rev,4.0,2022
143,False,5285.0,5281.0,5281.0,4.0,5293.0,5289.0,5293.0,True,False,2022-01-21,False,False,False,False,target,8.0,2022
147,True,5297.0,5299.25,5299.25,2.25,5292.5,5294.75,5292.5,False,False,2022-01-21,True,False,False,False,stop,-2.25,2022
179,False,5265.25,5259.75,5259.75,5.5,5276.25,5270.75,5276.25,True,False,2022-01-21,False,False,False,True,stop,-5.5,2022
185,True,5260.0,5266.5,5266.5,6.5,5247.0,5253.5,5247.0,False,False,2022-01-21,False,False,True,False,rev,2.0,2022
186,False,5258.0,5254.0,5254.0,4.0,5266.0,5262.0,5266.0,False,False,2022-01-21,False,False,False,True,rev,0.0,2022
187,True,5258.0,5262.0,5262.0,4.0,5250.0,5254.0,5250.0,False,False,2022-01-21,False,False,True,False,eb_scr,-2.25,2022
235,True,5245.0,5251.25,5251.25,6.25,5232.5,5238.75,5232.5,False,False,2022-01-21,False,True,True,False,eb_scr,-5.5,2022
239,True,5256.5,5259.5,5259.5,3.0,5250.5,5253.5,5250.5,True,False,2022-01-21,False,False,False,False,target,6.0,2022
244,True,5252.5,5261.25,5261.25,8.75,5235.0,5243.75,5235.0,True,False,2022-01-21,False,False,False,False,target,17.5,2022
312,True,5211.5,5213.75,5213.75,2.25,5207.0,5209.25,5207.0,False,False,2022-01-21,False,False,False,False,stop,-2.25,2022
313,False,5217.25,5210.25,5210.25,7.0,5231.25,5224.25,5231.25,False,False,2022-01-21,False,True,True,True,stop,-7.0,2022
314,True,5209.5,5219.5,5219.5,10.0,5189.5,5199.5,5189.5,False,False,2022-01-21,False,False,True,False,rev,-4.75,2022
315,False,5214.25,5208.5,5208.5,5.75,5225.75,5220.0,5225.75,False,False,2022-01-21,False,False,False,True,rev,-1.25,2022
316,True,5213.0,5217.75,5217.75,4.75,5203.5,5208.25,5203.5,False,False,2022-01-21,False,False,False,False,stop,-4.75,2022
323,True,5228.75,5233.75,5233.75,5.0,5218.75,5223.75,5218.75,False,False,2022-01-21,True,False,False,False,rev,-1.0,2022
324,False,5229.75,5226.0,5226.0,3.75,5237.25,5233.5,5237.25,True,False,2022-01-21,False,False,True,True,stop,-3.75,2022
354,False,5206.0,5201.0,5201.0,5.0,5216.0,5211.0,5216.0,False,False,2022-01-21,True,False,False,True,rev,-0.25,2022
356,True,5205.75,5209.5,5209.5,3.75,5198.25,5202.0,5198.25,True,False,2022-01-21,False,False,True,False,open,3.5,2022
1,False,5131.75,5128.75,5128.75,3.0,5137.75,5134.75,5137.75,False,False,2022-01-24,False,False,False,True,target,6.0,2022
13,True,5145.5,5150.75,5150.75,5.25,5135.0,5140.25,5135.0,True,False,2022-01-24,True,False,False,False,target,10.5,2022
20,True,5145.5,5149.75,5149.75,4.25,5137.0,5141.25,5137.0,False,False,2022-01-24,False,False,False,False,stop,-4.25,2022
21,False,5151.0,5144.0,5144.0,7.0,5165.0,5158.0,5165.0,False,False,2022-01-24,False,False,True,True,rev,-2.75,2022
22,True,5148.25,5153.5,5153.5,5.25,5137.75,5143.0,5137.75,False,False,2022-01-24,True,False,False,False,rev,-3.25,2022
23,False,5151.5,5145.5,5145.5,6.0,5163.5,5157.5,5163.5,False,False,2022-01-24,False,False,True,True,stop,-6.0,2022
36,True,5129.75,5134.5,5134.5,4.75,5120.25,5125.0,5120.25,True,False,2022-01-24,False,False,False,False,target,9.5,2022
45,False,5111.25,5106.0,5106.0,5.25,5121.75,5116.5,5121.75,True,False,2022-01-24,True,False,False,True,target,10.5,2022
53,True,5130.25,5134.5,5134.5,4.25,5121.75,5126.0,5121.75,False,False,2022-01-24,False,False,False,False,target,8.5,2022
61,True,5115.0,5125.5,5125.5,10.5,5094.0,5104.5,5094.0,False,False,2022-01-24,False,True,True,False,rev,-3.25,2022
62,False,5118.25,5114.25,5114.25,4.0,5126.25,5122.25,5126.25,False,False,2022-01-24,False,False,False,True,stop,-4.0,2022
63,True,5114.5,5121.0,5121.0,6.5,5101.5,5108.0,5101.5,False,False,2022-01-24,False,False,True,False,rev,-1.0,2022
64,False,5115.5,5112.0,5112.0,3.5,5122.5,5119.0,5122.5,False,False,2022-01-24,False,False,False,True,stop,-3.5,2022
65,True,5109.5,5117.5,5117.5,8.0,5093.5,5101.5,5093.5,False,False,2022-01-24,False,False,True,False,rev,0.25,2022
66,False,5109.25,5104.25,5104.25,5.0,5119.25,5114.25,5119.25,False,False,2022-01-24,False,False,False,True,rev,-1.25,2022
67,True,5108.0,5113.5,5113.5,5.5,5097.0,5102.5,5097.0,True,False,2022-01-24,False,False,True,False,target,11.0,2022
81,False,5086.5,5079.0,5079.0,7.5,5101.5,5094.0,5101.5,True,False,2022-01-24,True,True,True,True,rev,8.0,2022
84,True,5094.5,5097.5,5097.5,3.0,5088.5,5091.5,5088.5,False,False,2022-01-24,False,False,False,False,eb_scr,-1.25,2022
103,True,5106.25,5114.0,5114.0,7.75,5090.75,5098.5,5090.75,False,False,2022-01-24,True,True,True,False,stop,-7.75,2022
165,False,5095.5,5088.75,5088.75,6.75,5109.0,5102.25,5109.0,False,False,2022-01-24,False,False,True,True,stop,-6.75,2022
179,False,5096.0,5089.75,5089.75,6.25,5108.5,5102.25,5108.5,False,False,2022-01-24,False,False,False,True,eb_scr,0.25,2022
183,False,5094.75,5090.25,5090.25,4.5,5103.75,5099.25,5103.75,False,False,2022-01-24,False,False,True,True,stop,-4.5,2022
184,True,5083.0,5096.25,5096.25,13.25,5056.5,5069.75,5056.5,False,False,2022-01-24,False,True,True,False,rev,-0.5,2022
185,False,5083.5,5076.5,5076.5,7.0,5097.5,5090.5,5097.5,False,False,2022-01-24,True,False,False,True,stop,-7.0,2022
191,False,5070.25,5066.0,5066.0,4.25,5078.75,5074.5,5078.75,True,False,2022-01-24,True,False,False,True,rev,-0.5,2022
194,True,5069.75,5076.25,5076.25,6.5,5056.75,5063.25,5056.75,True,False,2022-01-24,False,False,True,False,target,13.0,2022
200,False,5055.75,5050.25,5050.25,5.5,5066.75,5061.25,5066.75,True,False,2022-01-24,True,True,False,True,target,11.0,2022
212,True,5074.25,5079.5,5079.5,5.25,5063.75,5069.0,5063.75,True,False,2022-01-24,False,True,True,False,target,10.5,2022
216,False,5067.5,5061.25,5061.25,6.25,5080.0,5073.75,5080.0,False,False,2022-01-24,False,True,True,True,eb_scr,0.0,2022
225,False,5046.5,5040.0,5040.0,6.5,5059.5,5053.0,5059.5,False,False,2022-01-24,True,False,True,True,rev,-4.75,2022
226,True,5041.75,5049.0,5049.0,7.25,5027.25,5034.5,5027.25,True,False,2022-01-24,False,False,False,False,rev,5.5,2022
229,False,5036.25,5030.75,5030.75,5.5,5047.25,5041.75,5047.25,True,False,2022-01-24,True,False,False,True,target,11.0,2022
236,True,5045.75,5051.5,5051.5,5.75,5034.25,5040.0,5034.25,True,False,2022-01-24,False,False,True,False,target,11.5,2022
239,False,5033.5,5028.75,5028.75,4.75,5043.0,5038.25,5043.0,True,False,2022-01-24,False,False,False,True,target,9.5,2022
243,True,5048.5,5054.0,5054.0,5.5,5037.5,5043.0,5037.5,True,False,2022-01-24,False,False,False,False,rev,-0.75,2022
246,False,5049.25,5040.25,5040.25,9.0,5067.25,5058.25,5067.25,False,False,2022-01-24,False,False,True,True,rev,-4.75,2022
247,True,5044.5,5051.5,5051.5,7.0,5030.5,5037.5,5030.5,True,False,2022-01-24,False,False,False,False,rev,1.5,2022
256,False,5043.0,5035.5,5035.5,7.5,5058.0,5050.5,5058.0,True,False,2022-01-24,False,False,False,True,target,15.0,2022
259,True,5055.75,5061.25,5061.25,5.5,5044.75,5050.25,5044.75,False,False,2022-01-24,True,False,False,False,stop,-5.5,2022
262,False,5060.25,5054.0,5054.0,6.25,5072.75,5066.5,5072.75,True,False,2022-01-24,False,True,True,True,target,12.5,2022
281,False,5074.0,5068.5,5068.5,5.5,5085.0,5079.5,5085.0,False,False,2022-01-24,False,False,False,True,rev,-0.25,2022
282,True,5073.75,5077.25,5077.25,3.5,5066.75,5070.25,5066.75,False,False,2022-01-24,False,False,False,False,rev,-2.75,2022
283,False,5076.5,5070.75,5070.75,5.75,5088.0,5082.25,5088.0,False,False,2022-01-24,False,True,True,True,rev,-1.25,2022
285,True,5075.25,5081.75,5081.75,6.5,5062.25,5068.75,5062.25,False,False,2022-01-24,False,False,True,False,stop,-6.5,2022
286,False,5085.0,5074.0,5074.0,11.0,5107.0,5096.0,5107.0,False,False,2022-01-24,False,False,True,True,rev,2.5,2022
287,True,5087.5,5091.5,5091.5,4.0,5079.5,5083.5,5079.5,False,False,2022-01-24,True,False,False,False,stop,-4.0,2022
288,False,5095.5,5084.25,5084.25,11.25,5118.0,5106.75,5118.0,False,False,2022-01-24,False,False,True,True,rev,-1.25,2022
290,True,5094.25,5100.25,5100.25,6.0,5082.25,5088.25,5082.25,False,False,2022-01-24,True,False,True,False,rev,-1.25,2022
291,False,5095.5,5090.75,5090.75,4.75,5105.0,5100.25,5105.0,False,False,2022-01-24,False,False,False,True,rev,-1.25,2022
292,True,5094.25,5097.75,5097.75,3.5,5087.25,5090.75,5087.25,True,False,2022-01-24,False,False,True,False,stop,-3.5,2022
298,True,5109.25,5112.75,5112.75,3.5,5102.25,5105.75,5102.25,True,False,2022-01-24,True,False,False,False,rev,-0.5,2022
299,False,5109.75,5105.25,5105.25,4.5,5118.75,5114.25,5118.75,False,False,2022-01-24,False,False,True,True,stop,-4.5,2022
302,True,5105.5,5113.75,5113.75,8.25,5089.0,5097.25,5089.0,True,False,2022-01-24,True,True,True,False,rev,12.25,2022
307,False,5093.25,5089.5,5089.5,3.75,5100.75,5097.0,5100.75,True,False,2022-01-24,False,False,False,True,stop,-3.75,2022
309,True,5088.0,5098.75,5098.75,10.75,5066.5,5077.25,5066.5,False,False,2022-01-24,False,False,True,False,rev,-0.0,2022
311,False,5088.0,5082.0,5082.0,6.0,5100.0,5094.0,5100.0,True,False,2022-01-24,True,False,False,True,rev,1.5,2022
315,True,5089.5,5096.25,5096.25,6.75,5076.0,5082.75,5076.0,False,False,2022-01-24,False,False,False,False,stop,-6.75,2022
316,False,5102.0,5087.25,5087.25,14.75,5131.5,5116.75,5131.5,False,False,2022-01-24,False,True,True,True,rev,0.0,2022
318,True,5102.0,5108.25,5108.25,6.25,5089.5,5095.75,5089.5,True,False,2022-01-24,False,False,False,False,target,12.5,2022
321,False,5094.75,5089.0,5089.0,5.75,5106.25,5100.5,5106.25,True,False,2022-01-24,False,True,False,True,target,11.5,2022
323,True,5102.5,5107.75,5107.75,5.25,5092.0,5097.25,5092.0,False,False,2022-01-24,False,False,False,False,rev,-0.75,2022
325,False,5103.25,5097.25,5097.25,6.0,5115.25,5109.25,5115.25,False,False,2022-01-24,False,True,True,True,stop,-6.0,2022
326,True,5094.25,5106.5,5106.5,12.25,5069.75,5082.0,5069.75,False,False,2022-01-24,False,False,True,False,rev,-10.0,2022
327,False,5104.25,5092.25,5092.25,12.0,5128.25,5116.25,5128.25,False,False,2022-01-24,False,False,True,True,rev,4.5,2022
329,True,5108.75,5113.5,5113.5,4.75,5099.25,5104.0,5099.25,False,False,2022-01-24,True,False,False,False,stop,-4.75,2022
330,False,5111.25,5107.75,5107.75,3.5,5118.25,5114.75,5118.25,True,False,2022-01-24,False,True,True,True,target,7.0,2022
336,False,5127.75,5116.5,5116.5,11.25,5150.25,5139.0,5150.25,False,False,2022-01-24,False,False,True,True,rev,-5.0,2022
338,True,5122.75,5130.5,5130.5,7.75,5107.25,5115.0,5107.25,False,False,2022-01-24,True,False,True,False,stop,-7.75,2022
367,False,5121.75,5114.75,5114.75,7.0,5135.75,5128.75,5135.75,True,False,2022-01-24,False,False,True,True,rev,1.5,2022
369,True,5123.25,5129.0,5129.0,5.75,5111.75,5117.5,5111.75,True,False,2022-01-24,False,False,False,False,target,11.5,2022
373,False,5106.5,5102.75,5102.75,3.75,5114.0,5110.25,5114.0,True,False,2022-01-24,True,False,False,True,stop,-3.75,2022
