i,short,en,st,rk,tg,kind,flagged,belim,date,res,pnl,year
177,False,4744.5,4742.5,2.0,4748.5,Basic,False,False,2023-02-28,rev,-0.75,2023
178,True,4743.75,4745.75,2.0,4739.75,EBrev,False,False,2023-02-28,target,4.0,2023
28,False,4738.25,4733.0,5.25,4748.75,Basic,False,False,2023-03-01,stop,-5.25,2023
22,True,4801.25,4804.5,3.25,4794.75,Basic,False,False,2023-03-07,rev,-1.5,2023
23,False,4802.75,4798.75,4.0,4810.75,EBrev,False,False,2023-03-07,stop,-4.0,2023
142,True,4795.75,4798.75,3.0,4789.75,Basic,False,False,2023-03-07,target,6.0,2023
22,False,4754.5,4750.0,4.5,4763.5,Basic,False,False,2023-03-08,rev,-2.5,2023
23,True,4752.0,4757.0,5.0,4742.0,EBrev,False,False,2023-03-08,rev,3.0,2023
25,False,4749.0,4745.5,3.5,,EBrev,True,True,2023-03-08,be_fill,0.0,2023
54,False,4768.75,4764.75,4.0,4776.75,Basic,False,False,2023-03-08,stop,-4.0,2023
40,False,4771.75,4770.0,1.75,4775.25,Basic,False,False,2023-03-09,target,3.5,2023
201,False,4689.75,4680.75,9.0,4707.75,Basic,False,False,2023-03-09,rev,8.75,2023
213,True,4698.5,4703.5,5.0,4688.5,EBrev,False,False,2023-03-09,rev,-2.5,2023
214,False,4701.0,4695.75,5.25,4711.5,EBrev,False,False,2023-03-09,stop,-5.25,2023
133,False,4681.75,4678.75,3.0,,Basic,True,True,2023-03-10,be_fill,0.0,2023
2,True,4590.75,4595.0,4.25,4582.25,Basic,False,False,2023-03-13,rev,-3.75,2023
4,False,4594.5,4582.75,11.75,,EBrev,True,True,2023-03-13,be_fill,0.0,2023
115,True,4638.75,4642.0,3.25,4632.25,Basic,False,False,2023-03-13,stop,-3.25,2023
116,False,4643.25,4636.25,7.0,4657.25,Basic,False,False,2023-03-13,target,14.0,2023
125,True,4659.25,4664.0,4.75,4649.75,Basic,False,False,2023-03-13,target,9.5,2023
145,False,4657.5,4650.75,6.75,,Basic,True,True,2023-03-13,be_fill,0.0,2023
157,False,4654.0,4650.5,3.5,4661.0,Basic,False,False,2023-03-13,stop,-3.5,2023
170,True,4663.0,4669.5,6.5,4650.0,Basic,False,False,2023-03-13,target,13.0,2023
2,True,4677.75,4683.5,5.75,4666.25,Basic,False,False,2023-03-14,stop,-5.75,2023
1,True,4630.25,4634.0,3.75,4622.75,Basic,False,False,2023-03-15,rev,-0.0,2023
2,False,4630.25,4627.75,2.5,,EBrev,True,True,2023-03-15,be_fill,0.0,2023
10,True,4635.0,4641.25,6.25,4622.5,Basic,False,False,2023-03-15,stop,-6.25,2023
224,True,4661.0,4665.75,4.75,4651.5,Basic,False,False,2023-03-15,rev,-1.25,2023
225,False,4662.25,4659.0,3.25,4668.75,EBrev,False,False,2023-03-15,stop,-3.25,2023
226,True,4657.0,4664.5,7.5,4642.0,Basic,False,False,2023-03-15,rev,-2.25,2023
227,False,4659.25,4654.75,4.5,4668.25,EBrev,False,False,2023-03-15,rev,-2.25,2023
229,True,4657.0,4665.0,8.0,4641.0,EBrev,False,False,2023-03-15,rev,1.0,2023
231,False,4656.0,4652.5,3.5,,EBrev,True,True,2023-03-15,be_fill,0.0,2023
274,True,4653.25,4658.5,5.25,,Basic,True,True,2023-03-15,stop,-5.25,2023
309,True,4664.0,4666.5,2.5,4659.0,Basic,False,False,2023-03-15,stop,-2.5,2023
104,True,4699.75,4706.25,6.5,,Basic,True,True,2023-03-16,be_fill,0.0,2023
151,True,4769.25,4776.5,7.25,4754.75,Basic,False,False,2023-03-22,rev,4.25,2023
153,False,4765.0,4761.5,3.5,4772.0,EBrev,False,False,2023-03-22,stop,-3.5,2023
161,False,4756.75,4750.5,6.25,4769.25,Basic,False,False,2023-03-22,stop,-6.25,2023
177,True,4768.5,4771.5,3.0,,Basic,True,True,2023-03-22,be_fill,0.0,2023
182,True,4779.75,4784.0,4.25,4771.25,Basic,False,False,2023-03-22,stop,-4.25,2023
183,False,4782.0,4777.25,4.75,4791.5,Basic,False,False,2023-03-22,stop,-4.75,2023
226,False,4709.75,4704.5,5.25,,Basic,True,True,2023-03-22,be_fill,0.0,2023
183,True,4721.75,4730.5,8.75,4704.25,Basic,False,False,2023-03-23,target,17.5,2023
246,False,4714.0,4711.75,2.25,,Basic,True,True,2023-03-23,stop,-2.25,2023
130,False,4875.25,4872.25,3.0,4881.25,Basic,False,False,2023-03-31,open,0.5,2023
74,False,4849.5,4845.75,3.75,4857.0,Basic,False,False,2023-05-02,stop,-3.75,2023
86,True,4893.75,4901.5,7.75,4878.25,Basic,False,False,2023-05-03,target,15.5,2023
126,True,4899.25,4904.25,5.0,4889.25,Basic,False,False,2023-05-03,target,10.0,2023
142,False,4874.5,4868.75,5.75,4886.0,Basic,False,False,2023-05-03,target,11.5,2023
176,True,4867.0,4872.0,5.0,,Basic,True,True,2023-05-03,be_fill,0.0,2023
45,False,4809.75,4804.5,5.25,4820.25,Basic,False,False,2023-05-04,rev,1.0,2023
47,True,4810.75,4816.75,6.0,,EBrev,True,True,2023-05-04,be_fill,0.0,2023
73,True,4814.25,4820.0,5.75,,Basic,True,True,2023-05-04,be_fill,0.0,2023
44,True,4881.5,4885.5,4.0,4873.5,Basic,False,False,2023-05-17,target,8.0,2023
76,False,4917.25,4912.25,5.0,4927.25,Basic,False,False,2023-05-18,target,10.0,2023
48,True,4951.5,4955.25,3.75,4944.0,Basic,False,False,2023-05-19,target,7.5,2023
51,False,4948.25,4943.5,4.75,4957.75,Basic,False,False,2023-05-19,stop,-4.75,2023
73,False,4931.75,4928.25,3.5,,Basic,True,True,2023-05-19,be_fill,0.0,2023
77,True,4934.25,4937.0,2.75,,Basic,True,True,2023-05-19,stop,-2.75,2023
5,True,4969.75,4974.0,4.25,,Basic,True,True,2023-05-30,be_fill,0.0,2023
17,True,4935.5,4941.75,6.25,4923.0,Basic,False,False,2023-05-31,rev,-0.0,2023
19,False,4935.5,4931.5,4.0,4943.5,EBrev,False,False,2023-05-31,rev,-2.5,2023
20,True,4933.0,4936.75,3.75,,EBrev,True,True,2023-05-31,be_fill,0.0,2023
21,False,4999.75,4997.75,2.0,5003.75,Basic,False,False,2023-06-02,target,4.0,2023
27,True,5038.5,5041.5,3.0,5032.5,Basic,False,False,2023-06-05,target,6.0,2023
30,False,5035.25,5032.0,3.25,,Basic,True,True,2023-06-05,stop,-3.25,2023
68,False,5016.25,5014.0,2.25,5020.75,Basic,False,False,2023-06-06,target,4.5,2023
2,True,5031.25,5033.5,2.25,5026.75,Basic,False,False,2023-06-07,rev,-1.0,2023
4,False,5032.25,5031.0,1.25,5034.75,EBrev,False,False,2023-06-07,target,2.5,2023
40,False,5032.75,5029.0,3.75,5040.25,Basic,False,False,2023-06-07,stop,-3.75,2023
72,False,5023.25,5021.75,1.5,,Basic,True,True,2023-06-07,stop,-1.5,2023
106,False,5020.25,5018.75,1.5,5023.25,Basic,False,False,2023-06-07,stop,-1.5,2023
107,True,5019.0,5020.75,1.75,5015.5,Basic,False,False,2023-06-07,rev,-1.0,2023
108,False,5020.0,5018.25,1.75,,EBrev,True,True,2023-06-07,be_fill,0.0,2023
111,True,5019.75,5020.5,0.75,5018.25,Basic,False,False,2023-06-07,target,1.5,2023
113,False,5018.75,5018.0,0.75,5020.25,Basic,False,False,2023-06-07,target,1.5,2023
1,False,5045.0,5041.75,3.25,5051.5,Basic,False,False,2023-06-09,target,6.5,2023
70,False,5042.0,5039.5,2.5,5047.0,Basic,False,False,2023-06-09,stop,-2.5,2023
15,True,5106.5,5108.75,2.25,,Basic,True,True,2023-06-13,be_fill,0.0,2023
93,False,5098.75,5094.0,4.75,5108.25,Basic,False,False,2023-06-14,rev,2.0,2023
95,True,5100.75,5106.25,5.5,5089.75,EBrev,False,False,2023-06-14,target,11.0,2023
185,False,5103.0,5097.75,5.25,5113.5,Basic,False,False,2023-06-14,target,10.5,2023
199,False,5108.5,5102.25,6.25,5121.0,Basic,False,False,2023-06-14,stop,-6.25,2023
3,False,5182.0,5180.0,2.0,5186.0,Basic,False,False,2023-06-16,rev,-1.5,2023
4,True,5180.5,5184.0,3.5,5173.5,EBrev,False,False,2023-06-16,target,7.0,2023
7,False,5126.75,5124.25,2.5,5131.75,Basic,False,False,2023-06-20,target,5.0,2023
100,False,5102.75,5101.5,1.25,5105.25,Basic,False,False,2023-06-28,stop,-1.25,2023
162,True,5112.75,5114.75,2.0,5108.75,Basic,False,False,2023-06-28,stop,-2.0,2023
127,True,5180.25,5183.0,2.75,5174.75,Basic,False,False,2023-06-30,rev,0.5,2023
128,False,5179.75,5178.5,1.25,5182.25,EBrev,False,False,2023-06-30,rev,0.25,2023
129,True,5180.0,5181.5,1.5,5177.0,EBrev,False,False,2023-06-30,target,3.0,2023
70,False,5195.25,5193.0,2.25,5199.75,Basic,False,False,2023-07-12,stop,-2.25,2023
71,True,5192.75,5196.0,3.25,5186.25,Basic,False,False,2023-07-12,rev,-2.75,2023
72,False,5195.5,5191.25,4.25,5204.0,EBrev,False,False,2023-07-12,stop,-4.25,2023
134,True,5230.25,5233.5,3.25,5223.75,Basic,False,False,2023-07-14,open,-0.0,2023
48,False,5288.5,5283.75,4.75,5298.0,Basic,False,False,2023-07-19,target,9.5,2023
91,False,5289.0,5285.25,3.75,5296.5,Basic,False,False,2023-07-19,stop,-3.75,2023
148,True,5286.25,5292.0,5.75,,Basic,True,True,2023-07-19,be_fill,0.0,2023
15,False,5273.0,5270.5,2.5,5278.0,Basic,False,False,2023-07-24,stop,-2.5,2023
124,False,5276.75,5272.0,4.75,5286.25,Basic,False,False,2023-07-26,stop,-4.75,2023
125,True,5271.75,5277.25,5.5,,Basic,True,True,2023-07-26,stop,-5.5,2023
93,False,5308.5,5303.5,5.0,5318.5,Basic,False,False,2023-07-27,stop,-5.0,2023
108,True,5308.0,5310.0,2.0,5304.0,Basic,False,False,2023-07-31,stop,-2.0,2023
1,False,5207.25,5199.75,7.5,5222.25,Basic,False,False,2023-08-10,rev,2.25,2023
5,True,5209.5,5213.0,3.5,5202.5,EBrev,False,False,2023-08-10,rev,0.25,2023
7,False,5209.25,5205.25,4.0,5217.25,EBrev,False,False,2023-08-10,target,8.0,2023
80,False,5210.75,5207.0,3.75,5218.25,Basic,False,False,2023-08-10,target,7.5,2023
97,False,5207.75,5205.5,2.25,,Basic,True,True,2023-08-10,stop,-2.25,2023
100,False,5207.5,5202.5,5.0,5217.5,Basic,False,False,2023-08-10,stop,-5.0,2023
133,False,5192.75,5189.25,3.5,5199.75,Basic,False,False,2023-08-10,rev,-2.25,2023
134,True,5190.5,5193.75,3.25,5184.0,EBrev,False,False,2023-08-10,rev,-1.75,2023
135,False,5192.25,5188.25,4.0,5200.25,EBrev,False,False,2023-08-10,stop,-4.0,2023
155,False,5183.5,5181.0,2.5,5188.5,Basic,False,False,2023-08-10,target,5.0,2023
157,True,5188.0,5189.25,1.25,5185.5,Basic,False,False,2023-08-10,stop,-1.25,2023
173,False,5180.75,5178.75,2.0,5184.75,Basic,False,False,2023-08-10,target,4.0,2023
196,False,5172.25,5170.25,2.0,5176.25,Basic,False,False,2023-08-10,target,4.0,2023
205,False,5168.5,5166.5,2.0,5172.5,Basic,False,False,2023-08-10,target,4.0,2023
28,True,5166.5,5170.0,3.5,,Basic,True,True,2023-08-11,stop,-3.5,2023
44,False,5081.75,5079.25,2.5,5086.75,Basic,False,False,2023-08-21,stop,-2.5,2023
55,True,5128.25,5132.5,4.25,5119.75,Basic,False,False,2023-08-24,target,8.5,2023
78,False,5116.5,5112.5,4.0,,Basic,True,True,2023-08-24,be_fill,0.0,2023
204,True,5077.5,5081.75,4.25,,Basic,True,True,2023-08-24,be_fill,0.0,2023
24,False,5097.75,5091.25,6.5,5110.75,Basic,False,False,2023-08-25,stop,-6.5,2023
33,False,5094.0,5091.0,3.0,5100.0,Basic,False,False,2023-08-25,stop,-3.0,2023
45,True,5103.0,5106.5,3.5,5096.0,Basic,False,False,2023-08-25,stop,-3.5,2023
51,True,5116.75,5121.25,4.5,5107.75,Basic,False,False,2023-08-25,target,9.0,2023
58,False,5095.25,5092.75,2.5,5100.25,Basic,False,False,2023-08-25,stop,-2.5,2023
59,True,5093.25,5098.5,5.25,5082.75,Basic,False,False,2023-08-25,rev,-2.25,2023
60,False,5095.5,5091.25,4.25,5104.0,EBrev,False,False,2023-08-25,rev,1.0,2023
61,True,5096.5,5099.0,2.5,5091.5,EBrev,False,False,2023-08-25,target,5.0,2023
65,False,5088.75,5085.25,3.5,5095.75,Basic,False,False,2023-08-25,stop,-3.5,2023
77,False,5083.0,5079.5,3.5,,Basic,True,True,2023-08-25,be_fill,0.0,2023
82,False,5079.25,5075.25,4.0,5087.25,Basic,False,False,2023-08-25,target,8.0,2023
94,False,5067.75,5065.25,2.5,,Basic,True,True,2023-08-25,stop,-2.5,2023
114,True,5075.0,5077.5,2.5,5070.0,Basic,False,False,2023-08-25,stop,-2.5,2023
117,True,5080.0,5082.0,2.0,5076.0,Basic,False,False,2023-08-25,stop,-2.0,2023
151,False,5080.0,5075.25,4.75,5089.5,Basic,False,False,2023-08-25,target,9.5,2023
34,False,5219.75,5215.0,4.75,5229.25,Basic,False,False,2023-09-01,target,9.5,2023
21,False,5175.5,5171.0,4.5,5184.5,Basic,False,False,2023-09-06,rev,-2.0,2023
22,True,5173.5,5177.0,3.5,5166.5,EBrev,False,False,2023-09-06,target,7.0,2023
69,False,5131.75,5127.75,4.0,5139.75,Basic,False,False,2023-09-20,stop,-4.0,2023
70,True,5126.75,5134.75,8.0,5110.75,Basic,False,False,2023-09-20,rev,1.25,2023
72,False,5125.5,5121.75,3.75,5133.0,EBrev,False,False,2023-09-20,rev,0.75,2023
73,True,5126.25,5130.75,4.5,5117.25,EBrev,False,False,2023-09-20,rev,-1.0,2023
74,False,5127.25,5124.0,3.25,5133.75,EBrev,False,False,2023-09-20,stop,-3.25,2023
97,True,5139.75,5142.75,3.0,5133.75,Basic,False,False,2023-09-20,stop,-3.0,2023
1,True,5059.25,5062.75,3.5,,Basic,True,True,2023-09-21,be_fill,0.0,2023
192,True,5016.75,5019.5,2.75,,Basic,True,True,2023-09-21,be_fill,0.0,2023
144,False,4942.0,4939.5,2.5,4947.0,Basic,False,False,2023-10-02,stop,-2.5,2023
34,False,4947.75,4943.0,4.75,4957.25,Basic,False,False,2023-10-03,stop,-4.75,2023
38,False,4940.75,4938.5,2.25,4945.25,Basic,False,False,2023-10-03,stop,-2.25,2023
251,True,4910.75,4912.0,1.25,4908.25,Basic,False,False,2023-10-03,stop,-1.25,2023
198,True,4946.25,4948.25,2.0,4942.25,Basic,False,False,2023-10-04,target,4.0,2023
216,False,4940.25,4939.0,1.25,4942.75,Basic,False,False,2023-10-04,stop,-1.25,2023
142,True,4928.0,4930.25,2.25,,Basic,True,True,2023-10-05,stop,-2.25,2023
118,True,4949.75,4952.75,3.0,4943.75,Basic,False,False,2023-10-06,stop,-3.0,2023
136,True,4968.0,4971.5,3.5,4961.0,Basic,False,False,2023-10-06,stop,-3.5,2023
145,True,4980.25,4983.75,3.5,4973.25,Basic,False,False,2023-10-06,target,7.0,2023
101,False,5046.0,5041.75,4.25,5054.5,Basic,False,False,2023-10-10,rev,-0.25,2023
102,True,5045.75,5048.25,2.5,5040.75,EBrev,False,False,2023-10-10,rev,-1.5,2023
103,False,5047.25,5043.75,3.5,5054.25,EBrev,False,False,2023-10-10,stop,-3.5,2023
104,True,5044.25,5048.0,3.75,5036.75,Basic,False,False,2023-10-10,rev,-1.25,2023
105,False,5045.5,5041.25,4.25,,EBrev,True,True,2023-10-10,stop,-4.25,2023
113,False,5034.25,5031.5,2.75,5039.75,Basic,False,False,2023-10-12,stop,-2.75,2023
129,False,5021.5,5018.25,3.25,5028.0,Basic,False,False,2023-10-12,stop,-3.25,2023
138,False,5005.25,5002.0,3.25,5011.75,Basic,False,False,2023-10-13,stop,-3.25,2023
167,True,5002.0,5005.0,3.0,4996.0,Basic,False,False,2023-10-13,stop,-3.0,2023
109,False,5036.75,5034.25,2.5,5041.75,Basic,False,False,2023-10-16,target,5.0,2023
114,False,5034.25,5029.25,5.0,5044.25,Basic,False,False,2023-10-16,target,10.0,2023
137,False,5043.0,5040.75,2.25,5047.5,Basic,False,False,2023-10-17,stop,-2.25,2023
146,False,5035.5,5032.0,3.5,,Basic,True,True,2023-10-17,stop,-3.5,2023
116,True,5016.5,5019.75,3.25,5010.0,Basic,False,False,2023-10-18,target,6.5,2023
144,False,5003.75,4994.75,9.0,5021.75,Basic,False,False,2023-10-18,rev,4.75,2023
148,True,5008.5,5011.0,2.5,5003.5,EBrev,False,False,2023-10-18,stop,-2.5,2023
149,False,5012.5,5007.0,5.5,,Basic,True,True,2023-10-18,be_fill,0.0,2023
99,False,4979.25,4973.0,6.25,4991.75,Basic,False,False,2023-10-19,target,12.5,2023
110,True,5001.75,5006.0,4.25,4993.25,Basic,False,False,2023-10-19,rev,4.75,2023
113,False,4997.0,4993.25,3.75,5004.5,EBrev,False,False,2023-10-19,stop,-3.75,2023
114,True,4992.0,4999.0,7.0,4978.0,Basic,False,False,2023-10-19,rev,-2.0,2023
116,False,4994.0,4987.75,6.25,5006.5,EBrev,False,False,2023-10-19,stop,-6.25,2023
133,True,5007.0,5010.75,3.75,4999.5,Basic,False,False,2023-10-19,target,7.5,2023
140,False,4992.0,4988.5,3.5,4999.0,Basic,False,False,2023-10-19,stop,-3.5,2023
141,True,4989.0,4992.75,3.75,4981.5,Basic,False,False,2023-10-19,rev,2.25,2023
143,False,4986.75,4982.5,4.25,4995.25,EBrev,False,False,2023-10-19,rev,-1.75,2023
144,True,4985.0,4988.0,3.0,4979.0,EBrev,False,False,2023-10-19,target,6.0,2023
150,False,4980.75,4977.25,3.5,4987.75,Basic,False,False,2023-10-19,stop,-3.5,2023
151,True,4976.75,4982.75,6.0,4964.75,Basic,False,False,2023-10-19,target,12.0,2023
157,False,4963.5,4960.0,3.5,4970.5,Basic,False,False,2023-10-19,rev,-1.75,2023
159,True,4961.75,4966.5,4.75,4952.25,EBrev,False,False,2023-10-19,rev,-1.25,2023
160,False,4963.0,4959.75,3.25,4969.5,EBrev,False,False,2023-10-19,stop,-3.25,2023
163,True,4960.75,4964.0,3.25,4954.25,Basic,False,False,2023-10-19,stop,-3.25,2023
164,False,4963.0,4959.25,3.75,4970.5,Basic,False,False,2023-10-19,rev,1.75,2023
166,True,4964.75,4967.75,3.0,4958.75,EBrev,False,False,2023-10-19,stop,-3.0,2023
169,False,4970.25,4961.75,8.5,4987.25,Basic,False,False,2023-10-19,rev,1.0,2023
171,True,4971.25,4976.75,5.5,4960.25,EBrev,False,False,2023-10-19,rev,-0.0,2023
175,False,4971.25,4965.75,5.5,4982.25,EBrev,False,False,2023-10-19,rev,6.75,2023
181,True,4978.0,4981.0,3.0,4972.0,EBrev,False,False,2023-10-19,stop,-3.0,2023
182,False,4983.25,4976.75,6.5,4996.25,Basic,False,False,2023-10-19,rev,-2.25,2023
185,True,4981.0,4988.5,7.5,4966.0,EBrev,False,False,2023-10-19,rev,-0.75,2023
186,False,4981.75,4979.0,2.75,4987.25,EBrev,False,False,2023-10-19,target,5.5,2023
189,True,4988.5,4990.75,2.25,4984.0,Basic,False,False,2023-10-19,stop,-2.25,2023
190,False,4992.0,4987.0,5.0,5002.0,Basic,False,False,2023-10-19,rev,-1.5,2023
193,True,4990.5,4997.25,6.75,4977.0,EBrev,False,False,2023-10-19,rev,-2.75,2023
194,False,4993.25,4988.25,5.0,5003.25,EBrev,False,False,2023-10-19,rev,-1.0,2023
195,True,4992.25,4994.5,2.25,4987.75,EBrev,False,False,2023-10-19,stop,-2.25,2023
201,True,5000.75,5003.25,2.5,4995.75,Basic,False,False,2023-10-19,target,5.0,2023
214,False,5001.0,4992.75,8.25,5017.5,Basic,False,False,2023-10-19,stop,-8.25,2023
307,False,4952.25,4948.5,3.75,4959.75,Basic,False,False,2023-10-19,stop,-3.75,2023
30,False,4938.25,4931.0,7.25,,Basic,True,True,2023-10-20,stop,-7.25,2023
164,True,4921.5,4924.75,3.25,4915.0,Basic,False,False,2023-10-20,stop,-3.25,2023
165,False,4926.75,4919.75,7.0,4940.75,Basic,False,False,2023-10-20,rev,-1.25,2023
166,True,4925.5,4929.0,3.5,4918.5,EBrev,False,False,2023-10-20,target,7.0,2023
26,True,4876.0,4879.0,3.0,4870.0,Basic,False,False,2023-10-23,stop,-3.0,2023
200,False,4900.25,4896.75,3.5,,Basic,True,True,2023-10-23,be_fill,0.0,2023
206,False,4892.0,4889.0,3.0,,Basic,True,True,2023-10-23,be_fill,0.0,2023
235,False,4887.75,4883.75,4.0,4895.75,Basic,False,False,2023-10-23,open,6.25,2023
21,False,4907.75,4904.25,3.5,4914.75,Basic,False,False,2023-10-24,stop,-3.5,2023
94,False,4910.0,4907.5,2.5,,Basic,True,True,2023-10-24,be_fill,0.0,2023
212,True,4928.0,4934.75,6.75,4914.5,Basic,False,False,2023-10-24,target,13.5,2023
64,True,4882.25,4885.25,3.0,4876.25,Basic,False,False,2023-10-25,stop,-3.0,2023
85,True,4888.0,4892.25,4.25,4879.5,Basic,False,False,2023-10-25,rev,-1.5,2023
86,False,4889.5,4885.5,4.0,4897.5,EBrev,False,False,2023-10-25,rev,-1.25,2023
88,True,4888.25,4893.0,4.75,4878.75,EBrev,False,False,2023-10-25,target,9.5,2023
5,False,4846.0,4839.75,6.25,4858.5,Basic,False,False,2023-10-26,stop,-6.25,2023
118,False,4817.0,4814.0,3.0,4823.0,Basic,False,False,2023-10-26,target,6.0,2023
266,True,4804.75,4810.5,5.75,4793.25,Basic,False,False,2023-10-26,rev,6.25,2023
268,False,4798.5,4793.5,5.0,4808.5,EBrev,False,False,2023-10-26,target,10.0,2023
152,True,4780.25,4782.5,2.25,4775.75,Basic,False,False,2023-10-27,stop,-2.25,2023
237,False,4781.75,4780.25,1.5,4784.75,Basic,False,False,2023-10-27,target,3.0,2023
178,False,4837.75,4830.0,7.75,4853.25,Basic,False,False,2023-10-30,stop,-7.75,2023
186,False,4856.0,4854.75,1.25,4858.5,Basic,False,False,2023-10-31,stop,-1.25,2023
116,False,4875.5,4869.5,6.0,4887.5,Basic,False,False,2023-11-01,stop,-6.0,2023
134,False,4885.75,4883.25,2.5,,Basic,True,True,2023-11-01,be_fill,0.0,2023
144,False,4879.0,4874.5,4.5,4888.0,Basic,False,False,2023-11-01,stop,-4.5,2023
151,False,4867.75,4864.5,3.25,4874.25,Basic,False,False,2023-11-01,target,6.5,2023
160,False,4867.25,4864.0,3.25,4873.75,Basic,False,False,2023-11-01,target,6.5,2023
86,False,5037.0,5035.5,1.5,5040.0,Basic,False,False,2023-11-09,stop,-1.5,2023
87,True,5034.75,5037.5,2.75,5029.25,Basic,False,False,2023-11-09,target,5.5,2023
92,False,5026.0,5023.75,2.25,5030.5,Basic,False,False,2023-11-09,target,4.5,2023
132,True,5016.75,5023.5,6.75,5003.25,Basic,False,False,2023-11-09,rev,-1.75,2023
133,False,5018.5,5015.25,3.25,5025.0,EBrev,False,False,2023-11-09,stop,-3.25,2023
134,True,5015.5,5020.0,4.5,5006.5,Basic,False,False,2023-11-09,rev,-0.0,2023
135,False,5015.5,5014.25,1.25,5018.0,EBrev,False,False,2023-11-09,stop,-1.25,2023
136,True,5013.75,5016.5,2.75,5008.25,Basic,False,False,2023-11-09,rev,-0.5,2023
137,False,5014.25,5012.25,2.0,5018.25,EBrev,False,False,2023-11-09,stop,-2.0,2023
159,False,5158.75,5153.75,5.0,,Basic,True,True,2023-11-14,be_fill,0.0,2023
80,False,5199.25,5195.5,3.75,5206.75,Basic,False,False,2023-11-28,target,7.5,2023
169,False,5218.75,5216.75,2.0,5222.75,Basic,False,False,2023-11-30,open,-0.75,2023
26,True,5224.0,5226.5,2.5,,Basic,True,True,2023-12-01,be_fill,0.0,2023
67,False,5214.25,5210.0,4.25,5222.75,Basic,False,False,2023-12-01,rev,-3.0,2023
68,True,5211.25,5216.25,5.0,5201.25,EBrev,False,False,2023-12-01,rev,0.75,2023
70,False,5210.5,5208.5,2.0,5214.5,EBrev,False,False,2023-12-01,target,4.0,2023
73,True,5216.75,5219.0,2.25,5212.25,Basic,False,False,2023-12-01,rev,-1.75,2023
74,False,5218.5,5215.25,3.25,5225.0,EBrev,False,False,2023-12-01,rev,0.25,2023
75,True,5218.75,5220.75,2.0,5214.75,EBrev,False,False,2023-12-01,target,4.0,2023
104,True,5228.75,5233.5,4.75,,Basic,True,True,2023-12-01,be_fill,0.0,2023
111,True,5236.75,5238.25,1.5,5233.75,Basic,False,False,2023-12-01,target,3.0,2023
118,True,5239.5,5242.75,3.25,,Basic,True,True,2023-12-01,be_fill,0.0,2023
23,True,5215.25,5218.25,3.0,5209.25,Basic,False,False,2023-12-05,rev,-1.25,2023
24,False,5216.5,5213.25,3.25,5223.0,EBrev,False,False,2023-12-05,rev,2.75,2023
28,True,5219.25,5222.0,2.75,5213.75,EBrev,False,False,2023-12-05,rev,-1.0,2023
29,False,5220.25,5218.25,2.0,5224.25,EBrev,False,False,2023-12-05,stop,-2.0,2023
50,True,5217.5,5223.0,5.5,,Basic,True,True,2023-12-05,be_fill,0.0,2023
92,False,5212.25,5209.75,2.5,5217.25,Basic,False,False,2023-12-05,stop,-2.5,2023
93,True,5210.5,5212.75,2.25,5206.0,Basic,False,False,2023-12-05,stop,-2.25,2023
37,True,5222.75,5226.25,3.5,,Basic,True,True,2023-12-06,be_fill,0.0,2023
27,True,5241.25,5243.5,2.25,5236.75,Basic,False,False,2023-12-08,stop,-2.25,2023
1,False,5248.0,5245.75,2.25,5252.5,Basic,False,False,2023-12-11,stop,-2.25,2023
2,True,5246.0,5249.25,3.25,5239.5,Basic,False,False,2023-12-11,stop,-3.25,2023
56,True,5302.75,5306.0,3.25,5296.25,Basic,False,False,2023-12-13,stop,-3.25,2023
57,False,5306.75,5300.25,6.5,5319.75,Basic,False,False,2023-12-13,rev,3.0,2023
60,True,5309.75,5313.25,3.5,5302.75,EBrev,False,False,2023-12-13,rev,-1.5,2023
61,False,5311.25,5308.0,3.25,5317.75,EBrev,False,False,2023-12-13,rev,-0.75,2023
62,True,5310.5,5313.25,2.75,5305.0,EBrev,False,False,2023-12-13,stop,-2.75,2023
137,False,5339.75,5337.25,2.5,5344.75,Basic,False,False,2023-12-14,target,5.0,2023
2,False,5356.75,5354.0,2.75,,Basic,True,True,2023-12-15,be_fill,0.0,2023
154,False,5361.5,5357.0,4.5,,Basic,True,True,2023-12-15,be_fill,0.0,2023
77,False,5373.0,5364.75,8.25,5389.5,Basic,False,False,2023-12-20,stop,-8.25,2023
