i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year
112,False,5406.5,5400.75,5.75,5418.0,2021-11-30,96.76616915422886,99.0,1.3885718586812004,138.2716049382716,124.13793103448276,262.4095359727544,90.61490375,65.25762652,0.7201643859826977,1.050904033379694,0.0,0.8148148148148148,7.0,6.75,9.0,1.6551724137931034,0.7142857142857143,0.3218390804597701,-0.41379310344827586,0.9655172413793104,3.954022988505747,False,0.17972350230414746,95.98420630653212,16,0,-4.873563218390805,0.3273381294964029,12.781609195402298,-5.287356321839081,False,False,False,True,4.367816091954023,4.367816091954023,109.27009408888333,10,1,long,19,target,stop,-5.75,-1.0,False,2021
113,True,5401.0,5408.0,7.0,5387.0,2021-11-30,99.0,97.52475247524752,0.8059769242172702,124.13793103448276,124.13793103448276,248.27586206896552,65.25762652,80.96711526,1.2407303111948975,0.9015352038115405,0.8148148148148148,0.14814814814814814,6.75,6.75,8.0,1.471264367816092,0.8518518518518519,-0.1839080459770115,0.3218390804597701,-0.6436781609195402,2.6206896551724137,True,0.09649122807017543,96.47352365932002,16,0,-5.885057471264368,0.24820143884892087,12.781609195402298,-5.287356321839081,False,False,False,True,,5.379310344827586,110.35772662528333,10,1,short,20,stop,rev,-1.0,-0.14285714285714285,False,2021
114,False,5402.0,5399.25,2.75,5407.5,2021-11-30,97.52475247524752,97.53086419753086,1.0090188569663656,124.13793103448276,53.333333333333336,177.4712643678161,80.96711526,80.24341141,0.9910617557797871,0.9944216089254257,0.14814814814814814,0.8333333333333334,6.75,3.0,7.5,1.3333333333333333,0.37037037037037035,0.08888888888888889,-0.8,-0.35555555555555557,2.8,False,0.07981220657276995,96.66778654966134,16,0,-5.511111111111111,0.26258992805755393,12.355555555555556,-5.111111111111111,False,False,False,True,5.022222222222222,5.022222222222222,111.70717944388333,10,1,long,21,rev,stop,-2.75,-1.0,False,2021
118,True,5400.0,5403.0,3.0,5394.0,2021-11-30,98.52941176470588,95.35452322738386,0.7575093450973293,65.93406593406593,85.71428571428571,151.64835164835165,68.927821984,90.992701846,1.3201157272475814,1.0565336779195607,0.9333333333333333,0.3888888888888889,3.75,4.5,5.0,0.9523809523809523,0.9333333333333333,0.19047619047619047,-0.3333333333333333,-1.2380952380952381,1.0952380952380953,True,0.07441860465116279,97.31046508731995,15,0,-6.285714285714286,0.23381294964028776,13.238095238095237,-5.476190476190476,False,False,False,True,,5.761904761904762,117.21863301805,10,1,short,22,stop,rev,-0.5,-0.16666666666666666,False,2021
119,False,5400.5,5396.25,4.25,5409.0,2021-11-30,95.35452322738386,98.29268292682927,1.283189601060554,85.71428571428571,98.82352941176471,184.53781512605042,90.992701846,70.911346048,0.7793080610795956,0.9631554808133312,0.3888888888888889,0.7619047619047619,4.5,5.25,6.5,1.223529411764706,0.7777777777777778,0.32941176470588235,-0.18823529411764706,-0.09411764705882353,0.7058823529411765,False,0.1497584541062802,97.23973338000287,15,0,-6.117647058823529,0.24100719424460432,13.08235294117647,-5.411764705882353,False,False,False,True,5.6,5.6,118.73520847455,10,1,long,23,rev,rev,-1.0,-0.23529411764705882,False,2021
121,True,5399.5,5404.5,5.0,5389.5,2021-11-30,99.0,99.0,1.05143583570124,88.34355828220859,124.67532467532467,213.01888295753326,58.605558164,55.738596854,0.9510803855501694,1.0350556317634507,0.9444444444444444,0.20833333333333334,4.5,6.0,7.0,1.4545454545454546,0.8333333333333334,0.4675324675324675,0.2077922077922078,0.7272727272727273,1.2987012987012987,True,0.06341463414634146,97.46311646458,15,0,-6.961038961038961,0.22661870503597123,14.441558441558442,-5.974025974025974,False,False,False,True,,6.3896103896103895,120.89382645491668,10,1,short,24,rev,rev,3.5,0.7,True,2021
124,False,5396.0,5391.5,4.5,5405.0,2021-11-30,97.33009708737865,99.0,1.3328683150541334,86.07594936708861,91.89189189189189,177.9678412589805,73.87911013,55.428664104,0.7502616640409716,0.9715481171548117,0.23529411764705882,1.0,4.25,4.25,6.75,1.4594594594594594,0.47058823529411764,0.4864864864864865,0.0,-0.8648648648648649,-0.3783783783783784,True,0.125,97.32560100239037,15,0,-8.0,0.17625899280575538,15.027027027027026,-6.216216216216216,False,False,False,True,7.405405405405405,7.405405405405405,124.31198687591667,10,1,long,25,rev,stop,-4.5,-1.0,False,2021
135,False,5381.5,5376.75,4.75,5391.0,2021-11-30,97.42120343839541,96.57142857142857,0.8816946202833347,108.64197530864197,98.15950920245399,206.80148451109596,57.738211764,65.485498534,1.1341795413004194,0.9025428353159446,0.18181818181818182,0.8,5.5,5.0,5.75,1.1288343558282208,0.9090909090909091,-0.09815950920245399,0.44171779141104295,-1.521472392638037,-2.8466257668711656,True,0.24509803921568626,94.8983464096488,14,0,-10.110429447852761,0.05901639344262295,14.969325153374234,-5.644171779141105,True,True,True,True,9.570552147239264,9.570552147239264,137.27250464121667,10,1,long,26,stop,stop,-4.75,-1.0,False,2021
147,False,5378.5,5373.0,5.5,5389.5,2021-11-30,95.87020648967551,95.0,0.8736197984079632,118.70967741935483,82.92682926829268,201.6365066876475,85.965546408,98.401554732,1.1446627031831755,1.036164160910199,0.34782608695652173,0.9411764705882353,5.75,4.25,6.0,1.170731707317073,0.7391304347826086,-0.24390243902439024,0.43902439024390244,0.1951219512195122,-3.317073170731707,True,0.0,94.67197942918594,8,0,-10.634146341463415,0.065625,15.609756097560975,-5.609756097560975,True,True,True,True,10.097560975609756,10.097560975609756,153.48417382988333,11,1,long,27,stop,eb_scr,-3.75,-0.6818181818181818,False,2021
152,False,5379.0,5370.75,8.25,5395.5,2021-11-30,95.05813953488372,99.0,2.3170790514797974,115.0,171.42857142857142,286.42857142857144,92.290295986,39.830447704,0.43157785202078114,1.1182314952806756,0.2608695652173913,0.7222222222222222,5.75,9.0,10.75,2.0476190476190474,0.7391304347826086,-0.2857142857142857,0.9523809523809523,0.7142857142857143,-1.0,True,0.0502283105022831,94.7798568153295,10,2,-10.285714285714286,0.0972644376899696,15.666666666666666,-5.476190476190476,True,True,True,True,9.761904761904763,9.761904761904763,162.04598368641666,11,1,long,28,eb_scr,rev,0.5,0.06060606060606061,True,2021
153,True,5379.5,5383.0,3.5,5372.5,2021-11-30,99.0,96.24277456647398,0.5195119710858187,171.42857142857142,77.27272727272727,248.7012987012987,39.830447704,76.668969958,1.924883459200999,0.8482896490448689,0.7222222222222222,0.23529411764705882,9.0,4.25,10.5,1.9090909090909087,0.3333333333333333,0.22727272727272724,-1.2727272727272725,0.1818181818181818,0.0909090909090909,True,0.07692307692307693,95.13039125521712,10,0,-9.727272727272725,0.1033434650455927,14.954545454545451,-5.227272727272727,False,False,False,True,,9.227272727272727,162.70989533278333,11,1,short,29,rev,stop,-3.5,-1.0,False,2021
157,True,5384.0,5387.75,3.75,5376.5,2021-11-30,96.36363636363636,96.73913043478261,1.0405093448241554,68.57142857142857,71.42857142857143,140.0,115.85879297,111.348152274,0.9610677741380582,0.9571363944808867,0.7333333333333333,0.06666666666666667,3.75,3.75,6.75,1.2857142857142858,0.26666666666666666,0.5238095238095238,-0.19047619047619047,2.1904761904761907,1.0476190476190477,True,0.1073170731707317,94.73040379056505,10,0,-9.333333333333334,0.1580547112462006,15.666666666666666,-5.476190476190476,False,False,False,True,,8.80952380952381,169.68712248781668,11,1,short,30,stop,eb_scr,-0.5,-0.13333333333333333,False,2021
229,False,5380.75,5375.5,5.25,5391.25,2021-11-30,99.0,96.47435897435898,0.5751942924877501,117.6470588235294,116.66666666666667,234.31372549019608,63.95612985,111.190480652,1.7385429811463178,0.9372264455194655,0.15,0.7619047619047619,5.0,5.25,6.5,1.4444444444444444,0.8,-0.2222222222222222,0.1111111111111111,-0.1111111111111111,-3.611111111111111,True,0.12994350282485875,87.53590323237435,0,6,-11.61111111111111,0.11854103343465046,18.27777777777778,-6.388888888888889,True,True,False,True,11.0,11.0,356.0072622469167,14,1,long,31,eb_scr,eb_scr,-4.25,-0.8095238095238095,False,2021
262,True,5372.75,5378.25,5.5,5361.75,2021-11-30,97.0893970893971,99.0,2.5401972130281893,95.41284403669725,154.12844036697248,249.54128440366975,6.116752488,2.407983308,0.3936702216942802,1.3542176614573527,0.9230769230769231,0.047619047619047616,3.25,5.25,5.75,1.688073394495413,0.9230769230769231,-0.07339449541284404,0.8073394495412844,-1.688073394495413,-0.5137614678899083,False,0.02097902097902098,86.15779625779626,0,3,-17.68807339449541,0.07736389684813753,25.61467889908257,-8.440366972477063,False,False,False,True,,16.880733944954127,389.9520566359167,14,1,short,32,eb_scr,rev,-4.0,-0.7272727272727273,False,2021
263,False,5376.75,5370.0,6.75,5390.25,2021-11-30,99.0,99.0,1.6214306038485908,154.12844036697248,177.77777777777777,331.90621814475026,2.407983308,1.485097976,0.6167393150384746,0.8718412179776843,0.047619047619047616,1.0,5.25,6.5,7.75,2.1196581196581197,0.8095238095238095,0.6153846153846154,-0.27350427350427353,-1.0940170940170941,0.8205128205128205,False,0.1346153846153846,88.76049896049895,1,0,-15.384615384615385,0.12320916905444126,23.863247863247864,-7.863247863247863,False,False,False,True,14.632478632478632,14.632478632478632,389.9921898653167,14,1,long,33,rev,target,13.5,2.0,True,2021
113,False,5410.0,5406.0,4.0,5418.0,2021-12-01,98.95470383275261,97.91666666666667,0.8325063940502989,112.1951219512195,79.53216374269006,191.72728569390955,49.439857352,59.386759916,1.2011919753971059,1.0387700534759359,0.0,0.8823529411764706,5.75,4.25,7.0,1.3099415204678362,0.5652173913043478,0.1871345029239766,-0.4678362573099415,-2.6666666666666665,-6.035087719298246,True,0.3088235294117647,96.15085649748308,6,0,-3.6491228070175437,0.07009345794392523,10.011695906432749,7.812865497076023,True,True,True,False,8.09356725146199,0.07111111111113154,218.06126836331666,12,2,long,0,none,rev,-2.75,-0.6875,False,2021
114,True,5407.25,5412.5,5.25,5396.75,2021-12-01,97.91666666666667,96.88581314878893,0.8226337398459499,79.53216374269006,103.70370370370371,183.23586744639377,59.386759916,72.191009242,1.215607811305265,0.9817674817674817,0.8823529411764706,0.047619047619047616,4.25,5.25,6.25,1.2345679012345678,0.8235294117647058,0.345679012345679,0.0,-3.1604938271604937,-6.469135802469136,False,0.31100478468899523,96.62235596182816,7,0,-4.395061728395062,0.018691588785046728,10.567901234567902,8.246913580246913,False,False,False,False,0.4444444444444444,0.4444444444444444,219.05127693335,12,2,short,1,rev,rev,-2.5,-0.47619047619047616,False,2021
118,False,5409.75,5402.5,7.25,5424.25,2021-12-01,97.26027397260275,95.90443686006826,0.8903367282721153,142.10526315789474,86.62420382165605,228.7294669795508,66.058324382,74.194765064,1.1231705581108726,0.9960669880740929,0.4074074074074074,1.0,6.75,4.25,7.25,1.4777070063694266,0.5925925925925926,-0.5605095541401274,0.050955414012738856,0.5095541401273885,-5.75796178343949,True,0.2755102040816326,96.50056877465508,10,3,-4.025477707006369,0.12280701754385964,11.617834394904458,8.509554140127388,True,True,True,False,8.86624203821656,0.02649681528664645,224.35493323338332,12,2,long,2,rev,stop,-7.25,-1.0,False,2021
122,False,5403.75,5400.0,3.75,5411.25,2021-12-01,96.875,98.44357976653697,1.339835177324368,115.78947368421052,86.62420382165605,202.4136775058666,95.863700794,71.548875874,0.7463604605433527,0.8384342426258594,0.09090909090909091,0.8235294117647058,5.5,4.25,8.75,1.78343949044586,0.22727272727272727,0.6114649681528662,-0.7643312101910829,-1.1719745222929936,-3.770700636942675,True,0.07329842931937172,97.00426416340584,14,0,-5.248407643312102,0.058823529411764705,12.127388535031848,8.509554140127388,False,False,False,False,0.25477707006369427,0.25477707006369427,229.51210113778333,12,2,long,3,stop,target,7.5,2.0,True,2021
124,True,5408.75,5412.25,3.5,5401.75,2021-12-01,95.34883720930233,96.52509652509653,1.102080587559895,151.63398692810458,76.64670658682634,228.28069351493093,105.199117778,95.455013876,0.9073746614247961,1.1428947022479294,0.9310344827586207,0.1875,7.25,4.0,10.25,1.9640718562874249,0.1724137931034483,0.5269461077844311,-0.9580838323353292,-0.19161676646706582,-2.826347305389221,False,0.030303030303030304,96.71140955530015,15,0,-3.976047904191616,0.14285714285714285,11.401197604790417,7.999999999999998,False,False,False,False,0.7185628742514969,0.16670658682632636,232.45790930065002,12,2,short,4,target,stop,-3.5,-1.0,False,2021
134,False,5401.25,5397.75,3.5,5408.25,2021-12-01,99.0,99.0,0.7624554494804219,110.69182389937107,106.66666666666667,217.35849056603774,37.958031752,49.78393397,1.311552039770263,0.9081323611890073,0.18181818181818182,0.5909090909090909,5.5,5.5,8.5,1.6484848484848484,0.5,0.5333333333333333,-0.8727272727272727,-2.2303030303030305,-1.1636363636363636,True,0.1477832512315271,92.93230204064972,15,0,-5.4787878787878785,0.05263157894736842,11.975757575757576,8.096969696969698,False,False,False,False,0.7272727272727273,0.7272727272727273,253.34590591454997,12,2,long,5,stop,rev,0.25,0.07142857142857142,True,2021
135,True,5401.5,5405.25,3.75,5394.0,2021-12-01,99.0,98.47328244274809,0.7282849586020548,106.66666666666667,101.73410404624278,208.40077071290943,49.78393397,68.357767632,1.3730889100325554,0.9100790513833992,0.5909090909090909,0.36363636363636365,5.5,5.5,7.25,1.3410404624277457,0.7272727272727273,0.2774566473988439,0.046242774566473986,-1.7109826589595376,-1.0635838150289016,False,0.215311004784689,93.6642456695399,15,0,-5.179190751445087,0.05668016194331984,11.421965317919074,7.722543352601156,False,False,False,False,2.5433526011560694,0.6473988439306358,254.17566591705,12,2,short,6,rev,target,7.5,2.0,True,2021
140,False,5393.5,5386.25,7.25,5408.0,2021-12-01,98.27586206896552,99.0,1.3665566032896854,110.49723756906077,130.43478260869566,240.93202017775644,64.749872984,47.381771694,0.7317662492667477,0.9150253235790659,0.24,0.9333333333333333,6.25,7.5,7.75,1.3478260869565217,1.0,0.13043478260869565,0.34782608695652173,-1.3478260869565217,-2.4782608695652173,True,0.2669491525423729,97.3404001737855,16,0,-6.260869565217392,0.09556313993174062,12.73913043478261,7.260869565217392,True,True,True,False,2.0,1.0,259.47438858795,12,2,long,7,target,rev,5.5,0.7586206896551724,True,2021
143,True,5399.0,5401.75,2.75,5393.5,2021-12-01,97.44680851063829,95.76271186440678,0.6507721550311434,112.35955056179775,57.4585635359116,169.81811409770935,64.293143186,98.795166156,1.5366361210585968,0.9667346418557227,0.96,0.23076923076923078,6.25,3.25,7.25,1.281767955801105,0.4,0.13259668508287292,-0.6187845303867403,0.7071823204419889,-1.723756906077348,False,0.05092592592592592,98.25175649239196,16,0,-5.392265193370166,0.17064846416382254,12.950276243093922,7.3812154696132595,False,False,False,False,1.988950276243094,1.0607734806629834,262.35922595405,12,2,short,8,rev,stop,-2.75,-1.0,False,2021
144,False,5402.25,5396.25,6.0,5414.25,2021-12-01,95.76271186440678,95.78059071729957,1.0620180732221463,57.4585635359116,106.97674418604652,164.4353077219581,98.795166156,93.0258803,0.9416035613838621,0.9027027027027027,0.23076923076923078,1.0,3.25,5.75,6.0,1.1162790697674418,1.0,0.32558139534883723,0.32558139534883723,2.0,-1.2093023255813953,True,0.018433179723502304,97.92981556412192,16,0,-5.069767441860465,0.2150170648464164,13.627906976744185,7.767441860465116,False,False,False,False,0.5116279069767442,0.5116279069767442,264.00651154205,12,2,long,9,stop,stop,-6.0,-1.0,False,2021
163,False,5389.5,5382.25,7.25,5404.0,2021-12-01,96.08540925266904,95.39007092198581,0.9436636821781834,97.23756906077348,118.85714285714286,216.09471191791636,91.095143416,96.533484478,1.0596995718769,1.1057707025868666,0.3181818181818182,0.8076923076923077,5.5,6.5,8.5,1.5542857142857143,0.6818181818181818,-0.32,1.2342857142857142,0.45714285714285713,-1.737142857142857,True,0.1615720524017467,90.54380972180874,7,0,-7.314285714285714,0.10793650793650794,14.4,7.634285714285714,False,False,False,False,2.834285714285714,0.32,291.61104113208336,13,2,long,10,stop,target,14.5,2.0,True,2021
188,False,5377.75,5375.0,2.75,5383.25,2021-12-01,99.0,95.87020648967551,0.6191408249363767,88.88888888888889,64.59627329192547,153.48516218081437,56.812453386,91.760147446,1.6151414342653962,1.0303649237472767,0.15789473684210525,0.7692307692307693,4.75,3.25,6.25,1.2422360248447204,0.42105263157894735,0.2484472049689441,-0.4968944099378882,-2.2360248447204967,-5.416149068322981,True,0.37438423645320196,90.33233490625155,6,0,-10.285714285714286,0.029585798816568046,16.795031055900623,8.298136645962733,True,True,True,False,0.6459627329192547,0.6459627329192547,334.86626909685003,14,2,long,11,target,stop,-2.75,-1.0,False,2021
190,True,5372.75,5381.5,8.75,5355.25,2021-12-01,98.23529411764706,99.0,1.2142865464999442,116.55629139072848,153.84615384615384,270.40244523688233,82.029746512,67.553862594,0.8235288473568262,1.0839862542955327,0.6818181818181818,0.03333333333333333,5.5,7.5,9.0,1.8461538461538463,0.7727272727272727,-0.2564102564102564,1.0256410256410255,-2.717948717948718,-5.435897435897436,False,0.3448275862068966,92.81362963294292,6,0,-11.64102564102564,0.0028653295128939827,17.897435897435898,8.564102564102564,False,False,False,False,0.5641025641025641,0.5641025641025641,337.7632963095833,14,2,short,12,stop,rev,0.75,0.08571428571428572,True,2021
193,False,5372.0,5368.75,3.25,5378.5,2021-12-01,98.25072886297376,98.25581395348837,1.0060081075445972,70.88607594936708,88.88888888888889,159.77496483825598,74.490776662,74.045900926,0.9940277742301089,0.8510013060513714,0.0,0.7058823529411765,3.5,4.25,5.0,1.0457516339869282,0.8571428571428571,0.26143790849673204,0.20915032679738563,-1.0980392156862746,-5.803921568627451,True,0.31216931216931215,96.85815302476405,8,0,-12.026143790849673,0.03305785123966942,18.980392156862745,8.732026143790849,False,False,True,False,1.8823529411764706,0.41830065359477125,341.20026324715,14,2,long,13,rev,stop,-3.25,-1.0,False,2021
208,True,5350.0,5353.5,3.5,5343.0,2021-12-01,98.76923076923077,98.15950920245399,0.883946474205416,152.94117647058823,99.3103448275862,252.25152129817445,42.491233796,48.069917168,1.1312902185609202,1.058719104192271,0.7692307692307693,0.2777777777777778,6.5,4.5,7.75,1.710344827586207,0.5384615384615384,0.2206896551724138,-0.9379310344827586,-0.9379310344827586,-6.124137931034483,False,0.2833333333333333,98.6049454547967,19,0,-17.544827586206896,0.05183585313174946,25.544827586206896,9.213793103448277,False,False,False,True,,3.5310344827586206,356.52666129991667,14,2,short,14,stop,stop,-3.5,-1.0,False,2021
