date,side,scalp_t,run_t,mae_t,mfe_t,gross_t,net_usd
2026-05-22,BR,4.0,0.0,8.0,8.0,4.0,42.0
2026-05-22,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-05-22,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-22,BL,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-05-22,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-22,BR,4.0,0.0,3.0,15.0,4.0,42.0
2026-05-22,BL,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-05-22,BL,4.0,0.0,8.0,7.0,4.0,42.0
2026-05-22,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-05-22,BL,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-05-22,BL,4.0,0.0,6.0,7.0,4.0,42.0
2026-05-22,BL,4.0,0.0,-0.0,8.0,4.0,42.0
2026-05-26,BR,4.0,42.0,-42.0,58.0,46.0,567.0
2026-05-26,BL,4.0,53.0,3.0,65.0,57.0,704.5
2026-05-26,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-05-26,BR,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-05-26,BR,4.0,0.0,5.0,12.0,4.0,42.0
2026-05-26,BL,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-05-26,BL,4.0,0.0,3.0,12.0,4.0,42.0
2026-05-26,BR,4.0,8.0,2.0,26.0,12.0,142.0
2026-05-26,BL,4.0,0.0,1.0,14.0,4.0,42.0
2026-05-26,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-26,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-26,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-05-26,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-26,BR,-8.0,-8.0,9.0,0.0,-16.0,-208.0
2026-05-26,BR,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-05-26,BR,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-05-26,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-05-26,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-27,BR,4.0,5.0,1.0,22.0,9.0,104.5
2026-05-27,BL,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-05-27,BL,4.0,0.0,1.0,19.0,4.0,42.0
2026-05-27,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-27,BL,4.0,0.0,7.0,15.0,4.0,42.0
2026-05-27,BL,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-27,BL,4.0,0.0,6.0,14.0,4.0,42.0
2026-05-27,BL,4.0,0.0,7.0,17.0,4.0,42.0
2026-05-27,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-05-27,BR,4.0,-12.0,12.0,4.0,-8.0,-108.0
2026-05-27,BR,4.0,8.0,9.0,21.0,12.0,142.0
2026-05-27,BR,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-05-27,BL,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-28,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-05-28,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-28,BL,-8.0,-8.0,8.0,1.0,-16.0,-208.0
2026-05-28,BL,4.0,0.0,9.0,9.0,4.0,42.0
2026-05-28,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-28,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-28,BL,4.0,0.0,6.0,15.0,4.0,42.0
2026-05-28,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-05-28,BR,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-05-28,BR,4.0,25.0,3.0,39.0,29.0,354.5
2026-05-28,BR,4.0,4.0,-0.0,27.0,8.0,92.0
2026-05-28,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-05-28,BL,4.0,0.0,8.0,7.0,4.0,42.0
2026-05-28,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-28,BR,4.0,0.0,6.0,6.0,4.0,42.0
2026-05-28,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-28,BR,4.0,0.0,5.0,6.0,4.0,42.0
2026-05-28,BR,4.0,7.0,7.0,22.0,11.0,129.5
2026-05-28,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-28,BR,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-28,BR,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-05-28,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-05-29,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-05-29,BR,4.0,0.0,-0.0,7.0,4.0,42.0
2026-05-29,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-29,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-05-29,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-29,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-05-29,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-29,BL,4.0,11.0,2.0,25.0,15.0,179.5
2026-05-29,BR,4.0,35.0,3.0,47.0,39.0,479.5
2026-05-29,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-29,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-29,BR,4.0,0.0,4.0,7.0,4.0,42.0
2026-05-29,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-29,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-29,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-05-29,BR,4.0,32.0,1.0,45.0,36.0,442.0
2026-05-29,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-05-29,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-29,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-29,BR,4.0,0.0,7.0,5.0,4.0,42.0
2026-05-29,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-29,BL,4.0,-8.0,8.0,4.0,-4.0,-58.0
2026-05-29,BL,4.0,18.0,4.0,32.0,22.0,267.0
2026-05-29,BR,4.0,4.0,2.0,19.0,8.0,92.0
2026-05-29,BL,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-29,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-05-29,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-05-29,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-06-01,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-06-01,BR,-15.0,-15.0,15.0,2.0,-30.0,-383.0
2026-06-01,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-01,BL,-13.0,-13.0,19.0,3.0,-26.0,-333.0
2026-06-01,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-01,BL,4.0,0.0,5.0,13.0,4.0,42.0
2026-06-01,BL,4.0,0.0,10.0,9.0,4.0,42.0
2026-06-01,BL,4.0,31.0,4.0,43.0,35.0,429.5
2026-06-01,BL,4.0,43.0,8.0,58.0,47.0,579.5
2026-06-01,BR,4.0,0.0,3.0,27.0,4.0,42.0
2026-06-01,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-01,BL,4.0,0.0,9.0,6.0,4.0,42.0
2026-06-01,BL,-8.0,-8.0,8.0,2.0,-16.0,-208.0
2026-06-02,BL,4.0,0.0,9.0,10.0,4.0,42.0
2026-06-02,BR,-9.0,-9.0,9.0,0.0,-18.0,-233.0
2026-06-02,BR,4.0,0.0,6.0,8.0,4.0,42.0
2026-06-02,BR,-9.0,-9.0,9.0,2.0,-18.0,-233.0
2026-06-02,BR,4.0,0.0,8.0,8.0,4.0,42.0
2026-06-02,BL,4.0,11.0,1.0,22.0,15.0,179.5
2026-06-02,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-02,BL,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-06-02,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-06-02,BL,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-02,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-02,BL,4.0,11.0,2.0,24.0,15.0,179.5
2026-06-03,BR,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-06-03,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-06-03,BR,4.0,7.0,14.0,28.0,11.0,129.5
2026-06-03,BR,4.0,0.0,2.0,10.0,4.0,42.0
2026-06-03,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-03,BR,4.0,18.0,12.0,31.0,22.0,267.0
2026-06-03,BR,4.0,0.0,8.0,7.0,4.0,42.0
2026-06-03,BR,4.0,5.0,8.0,17.0,9.0,104.5
2026-06-03,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-06-03,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-06-03,BR,4.0,0.0,4.0,8.0,4.0,42.0
2026-06-03,BL,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-03,BL,4.0,2.0,2.0,16.0,6.0,67.0
2026-06-04,BL,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-06-04,BR,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-06-04,BR,4.0,0.0,11.0,5.0,4.0,42.0
2026-06-04,BL,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-04,BR,4.0,0.0,4.0,8.0,4.0,42.0
2026-06-04,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-06-04,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-04,BL,4.0,-10.0,10.0,4.0,-6.0,-83.0
2026-06-04,BR,4.0,0.0,4.0,9.0,4.0,42.0
2026-06-04,BR,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-06-04,BR,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-04,BR,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-06-04,BL,4.0,7.0,1.0,15.0,11.0,129.5
2026-06-05,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-06-05,BL,4.0,0.0,6.0,6.0,4.0,42.0
2026-06-05,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-06-05,BL,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-06-05,BL,4.0,-11.0,12.0,4.0,-7.0,-95.5
2026-06-05,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-05,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-05,BL,4.0,31.0,2.0,46.0,35.0,429.5
2026-06-05,BL,4.0,-18.0,18.0,4.0,-14.0,-183.0
2026-06-05,BL,4.0,-13.0,13.0,4.0,-9.0,-120.5
2026-06-05,BL,4.0,0.0,5.0,7.0,4.0,42.0
2026-06-05,BR,4.0,0.0,1.0,12.0,4.0,42.0
2026-06-05,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-05,BL,4.0,0.0,10.0,6.0,4.0,42.0
2026-06-05,BL,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-06-05,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-06-05,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-05,BL,4.0,0.0,3.0,15.0,4.0,42.0
2026-06-05,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-06-05,BL,4.0,0.0,3.0,10.0,4.0,42.0
2026-06-05,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-05,BL,4.0,0.0,13.0,6.0,4.0,42.0
2026-06-05,BL,4.0,17.0,3.0,33.0,21.0,254.5
2026-06-05,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-05,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-05,BR,-25.0,-25.0,25.0,3.0,-50.0,-633.0
2026-06-05,BL,4.0,0.0,1.0,9.0,4.0,42.0
2026-06-05,BL,4.0,0.0,1.0,12.0,4.0,42.0
2026-06-05,BL,-8.0,-8.0,8.0,2.0,-16.0,-208.0
2026-06-05,BL,4.0,11.0,-0.0,45.0,15.0,179.5
2026-06-05,BL,4.0,0.0,-0.0,10.0,4.0,42.0
2026-06-05,BL,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-06-05,BL,-14.0,-14.0,15.0,3.0,-28.0,-358.0
2026-06-05,BL,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-06-05,BL,4.0,12.0,-0.0,27.0,16.0,192.0
2026-06-05,BR,4.0,0.0,14.0,6.0,4.0,42.0
2026-06-05,BL,4.0,23.0,4.0,46.0,27.0,329.5
2026-06-05,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-06-05,BL,4.0,0.0,3.0,11.0,4.0,42.0
2026-06-05,BR,4.0,34.0,-0.0,57.0,38.0,467.0
2026-06-05,BR,4.0,0.0,1.0,17.0,4.0,42.0
2026-06-05,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-05,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-06-05,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-06-05,BL,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-06-05,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-05,BL,-19.0,-19.0,19.0,0.0,-38.0,-483.0
2026-06-08,BL,4.0,28.0,-0.0,47.0,32.0,392.0
2026-06-08,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-06-08,BL,4.0,0.0,5.0,6.0,4.0,42.0
2026-06-08,BR,4.0,0.0,6.0,11.0,4.0,42.0
2026-06-08,BL,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-06-08,BL,4.0,0.0,1.0,18.0,4.0,42.0
2026-06-08,BR,4.0,0.0,5.0,7.0,4.0,42.0
2026-06-08,BR,-17.0,-17.0,17.0,1.0,-34.0,-433.0
2026-06-08,BR,4.0,0.0,3.0,23.0,4.0,42.0
2026-06-08,BR,4.0,0.0,2.0,8.0,4.0,42.0
2026-06-08,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-06-08,BL,4.0,3.0,4.0,24.0,7.0,79.5
2026-06-08,BR,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-06-08,BR,4.0,0.0,12.0,18.0,4.0,42.0
2026-06-08,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-08,BL,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-06-08,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-06-08,BR,4.0,44.0,2.0,66.0,48.0,592.0
2026-06-08,BL,4.0,0.0,3.0,18.0,4.0,42.0
2026-06-08,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-08,BR,4.0,0.0,10.0,5.0,4.0,42.0
2026-06-08,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-06-08,BL,4.0,43.0,2.0,65.0,47.0,579.5
2026-06-08,BR,4.0,0.0,6.0,9.0,4.0,42.0
2026-06-09,BR,4.0,0.0,1.0,21.0,4.0,42.0
2026-06-09,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-06-09,BL,4.0,11.0,17.0,34.0,15.0,179.5
2026-06-09,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-06-09,BL,4.0,0.0,17.0,5.0,4.0,42.0
2026-06-09,BL,-18.0,-18.0,19.0,3.0,-36.0,-458.0
2026-06-09,BL,4.0,11.0,2.0,40.0,15.0,179.5
2026-06-09,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-06-09,BL,-28.0,-28.0,28.0,0.0,-56.0,-708.0
2026-06-09,BL,4.0,26.0,13.0,52.0,30.0,367.0
2026-06-09,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-09,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-06-09,BL,4.0,-17.0,17.0,4.0,-13.0,-170.5
2026-06-09,BL,-18.0,-18.0,18.0,1.0,-36.0,-458.0
2026-06-09,BR,4.0,0.0,2.0,20.0,4.0,42.0
2026-06-09,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-09,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-09,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-06-09,BL,4.0,0.0,4.0,8.0,4.0,42.0
2026-06-09,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-06-09,BR,4.0,0.0,9.0,5.0,4.0,42.0
2026-06-09,BR,4.0,0.0,7.0,8.0,4.0,42.0
2026-06-09,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-06-09,BL,4.0,0.0,10.0,21.0,4.0,42.0
2026-06-09,BR,4.0,0.0,4.0,11.0,4.0,42.0
2026-06-09,BR,4.0,56.0,5.0,94.0,60.0,742.0
2026-06-09,BR,4.0,0.0,18.0,14.0,4.0,42.0
2026-06-09,BR,4.0,0.0,12.0,5.0,4.0,42.0
2026-06-09,BR,4.0,0.0,1.0,22.0,4.0,42.0
2026-06-09,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-09,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-09,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-06-09,BR,4.0,0.0,5.0,10.0,4.0,42.0
2026-06-09,BR,4.0,0.0,-0.0,17.0,4.0,42.0
2026-06-10,BR,4.0,0.0,10.0,8.0,4.0,42.0
2026-06-10,BL,4.0,94.0,-0.0,130.0,98.0,1217.0
2026-06-10,BR,4.0,0.0,10.0,6.0,4.0,42.0
2026-06-10,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-10,BR,4.0,12.0,12.0,51.0,16.0,192.0
2026-06-10,BR,4.0,0.0,8.0,5.0,4.0,42.0
2026-06-10,BR,4.0,24.0,5.0,54.0,28.0,342.0
2026-06-10,BL,4.0,0.0,-0.0,11.0,4.0,42.0
2026-06-10,BL,4.0,48.0,8.0,80.0,52.0,642.0
2026-06-10,BR,4.0,0.0,10.0,5.0,4.0,42.0
2026-06-10,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-06-10,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-10,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-06-10,BL,4.0,0.0,22.0,5.0,4.0,42.0
2026-06-10,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-10,BR,4.0,-21.0,22.0,4.0,-17.0,-220.5
2026-06-10,BR,4.0,0.0,1.0,34.0,4.0,42.0
2026-06-10,BR,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-10,BR,4.0,0.0,1.0,19.0,4.0,42.0
2026-06-10,BL,4.0,0.0,18.0,7.0,4.0,42.0
2026-06-10,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-10,BR,4.0,61.0,2.0,86.0,65.0,804.5
2026-06-10,BL,4.0,0.0,6.0,7.0,4.0,42.0
2026-06-10,BL,4.0,71.0,-0.0,101.0,75.0,929.5
2026-06-10,BL,4.0,0.0,1.0,13.0,4.0,42.0
2026-06-10,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-06-10,BR,-29.0,-29.0,29.0,3.0,-58.0,-733.0
2026-06-10,BR,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-06-10,BL,4.0,0.0,8.0,15.0,4.0,42.0
2026-06-10,BL,-19.0,-19.0,20.0,3.0,-38.0,-483.0
2026-06-10,BL,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-10,BL,4.0,0.0,8.0,6.0,4.0,42.0
2026-06-10,BL,4.0,0.0,15.0,34.0,4.0,42.0
2026-06-10,BR,4.0,15.0,2.0,41.0,19.0,229.5
2026-06-10,BL,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-06-10,BL,-20.0,-20.0,20.0,1.0,-40.0,-508.0
2026-06-10,BL,4.0,23.0,19.0,48.0,27.0,329.5
2026-06-10,BL,-24.0,-24.0,27.0,2.0,-48.0,-608.0
2026-06-10,BL,4.0,0.0,6.0,17.0,4.0,42.0
2026-06-10,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-11,BL,-16.0,-16.0,16.0,2.0,-32.0,-408.0
2026-06-11,BL,4.0,0.0,9.0,11.0,4.0,42.0
2026-06-11,BL,4.0,0.0,14.0,8.0,4.0,42.0
2026-06-11,BR,4.0,0.0,9.0,5.0,4.0,42.0
2026-06-11,BL,4.0,41.0,9.0,65.0,45.0,554.5
2026-06-11,BL,4.0,0.0,-0.0,18.0,4.0,42.0
2026-06-11,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-06-11,BL,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-06-11,BL,4.0,0.0,8.0,8.0,4.0,42.0
2026-06-11,BL,4.0,0.0,2.0,10.0,4.0,42.0
2026-06-11,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-11,BR,-18.0,-18.0,18.0,1.0,-36.0,-458.0
2026-06-11,BR,-25.0,-25.0,25.0,2.0,-50.0,-633.0
2026-06-11,BR,4.0,0.0,3.0,11.0,4.0,42.0
2026-06-11,BR,4.0,17.0,1.0,52.0,21.0,254.5
2026-06-11,BL,4.0,0.0,4.0,11.0,4.0,42.0
2026-06-11,BL,-24.0,-24.0,24.0,2.0,-48.0,-608.0
2026-06-11,BL,4.0,0.0,7.0,9.0,4.0,42.0
2026-06-11,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-06-11,BR,4.0,0.0,19.0,7.0,4.0,42.0
2026-06-11,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-06-11,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-11,BR,4.0,0.0,1.0,14.0,4.0,42.0
2026-06-11,BR,4.0,53.0,8.0,81.0,57.0,704.5
2026-06-11,BR,4.0,0.0,22.0,12.0,4.0,42.0
2026-06-11,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-06-11,BR,4.0,0.0,10.0,11.0,4.0,42.0
2026-06-11,BR,-21.0,-21.0,21.0,1.0,-42.0,-533.0
2026-06-12,BL,4.0,0.0,9.0,6.0,4.0,42.0
2026-06-12,BL,4.0,0.0,6.0,21.0,4.0,42.0
2026-06-12,BR,4.0,0.0,4.0,35.0,4.0,42.0
2026-06-12,BR,4.0,0.0,1.0,54.0,4.0,42.0
2026-06-12,BR,4.0,69.0,-0.0,115.0,73.0,904.5
2026-06-15,BL,4.0,0.0,12.0,7.0,4.0,42.0
2026-06-15,BR,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-15,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-06-15,BR,4.0,0.0,2.0,8.0,4.0,42.0
2026-06-15,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-06-15,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-06-15,BL,4.0,0.0,1.0,10.0,4.0,42.0
2026-06-15,BR,4.0,0.0,2.0,14.0,4.0,42.0
2026-06-15,BL,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-06-15,BR,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-15,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-06-15,BR,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-06-16,BR,4.0,0.0,-0.0,13.0,4.0,42.0
2026-06-16,BR,4.0,0.0,1.0,9.0,4.0,42.0
2026-06-16,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-16,BL,4.0,4.0,3.0,15.0,8.0,92.0
2026-06-16,BL,-18.0,-18.0,18.0,3.0,-36.0,-458.0
2026-06-16,BR,4.0,0.0,7.0,6.0,4.0,42.0
2026-06-16,BL,-22.0,-22.0,22.0,2.0,-44.0,-558.0
2026-06-16,BL,4.0,0.0,1.0,12.0,4.0,42.0
2026-06-16,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-06-16,BL,4.0,0.0,5.0,8.0,4.0,42.0
2026-06-16,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-06-16,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-06-16,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-06-16,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-06-16,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-16,BL,-17.0,-17.0,17.0,2.0,-34.0,-433.0
2026-06-16,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-16,BL,4.0,0.0,2.0,11.0,4.0,42.0
2026-06-16,BL,4.0,7.0,2.0,19.0,11.0,129.5
2026-06-16,BL,-21.0,-21.0,21.0,2.0,-42.0,-533.0
2026-06-16,BL,-6.0,-6.0,7.0,0.0,-12.0,-158.0
2026-06-17,BL,4.0,27.0,10.0,50.0,31.0,379.5
2026-06-17,BL,4.0,0.0,7.0,8.0,4.0,42.0
2026-06-17,BR,4.0,0.0,2.0,20.0,4.0,42.0
2026-06-17,BR,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-06-17,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-06-17,BR,4.0,0.0,14.0,5.0,4.0,42.0
2026-06-17,BL,4.0,0.0,12.0,6.0,4.0,42.0
2026-06-17,BL,4.0,-13.0,13.0,4.0,-9.0,-120.5
2026-06-17,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-17,BL,4.0,0.0,8.0,6.0,4.0,42.0
2026-06-17,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-17,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-17,BR,4.0,0.0,2.0,16.0,4.0,42.0
2026-06-17,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-06-17,BL,4.0,0.0,7.0,11.0,4.0,42.0
2026-06-17,BR,4.0,5.0,1.0,40.0,9.0,104.5
2026-06-17,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-17,BR,-22.0,-22.0,22.0,1.0,-44.0,-558.0
2026-06-17,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-17,BR,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-06-17,BL,-4.0,-4.0,6.0,3.0,-8.0,-108.0
2026-06-18,BR,4.0,10.0,7.0,25.0,14.0,167.0
2026-06-18,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-18,BL,4.0,1.0,7.0,25.0,5.0,54.5
2026-06-18,BL,4.0,0.0,4.0,7.0,4.0,42.0
2026-06-18,BR,4.0,37.0,2.0,59.0,41.0,504.5
2026-06-18,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-06-18,BR,4.0,-16.0,16.0,4.0,-12.0,-158.0
2026-06-18,BR,4.0,29.0,7.0,59.0,33.0,404.5
2026-06-18,BL,4.0,0.0,7.0,7.0,4.0,42.0
2026-06-18,BR,4.0,0.0,8.0,5.0,4.0,42.0
2026-06-18,BR,4.0,0.0,5.0,6.0,4.0,42.0
2026-06-18,BR,4.0,0.0,5.0,8.0,4.0,42.0
2026-06-18,BL,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-06-18,BL,-21.0,-21.0,21.0,3.0,-42.0,-533.0
2026-06-18,BL,4.0,0.0,-0.0,12.0,4.0,42.0
2026-06-18,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-06-18,BR,4.0,0.0,5.0,8.0,4.0,42.0
2026-06-18,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-18,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-06-18,BR,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-06-18,BR,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-06-22,BL,4.0,-19.0,19.0,4.0,-15.0,-195.5
