date,policy,strat,event,center,em,short_k,long_k,credit,entry_et,exit_kind,exit_val,pnl,note
2026-03-02,nowait,openfly_p,,6818.95,86.1,6820.0,6795.0,9.1,09:33:00,settle,0.0,906.74,
2026-03-02,nowait,openfly_c,,6818.95,86.1,6820.0,6845.0,11.9,09:33:00,stop,15.0,-316.52,
2026-03-02,calwait,openic_p,,6818.95,86.1,6735.0,6710.0,2.1,09:33:00,settle,0.0,206.74,
2026-03-02,calwait,openic_c,,6818.95,86.1,6905.0,6930.0,0.85,09:33:00,settle,0.0,81.74,
2026-03-02,calwait,openfly_p,,6818.95,86.1,6820.0,6795.0,9.1,09:33:00,settle,0.0,906.74,
2026-03-02,calwait,openfly_c,,6818.95,86.1,6820.0,6845.0,11.9,09:33:00,stop,15.0,-316.52,
2026-03-03,eod,eodic_p,,6881.62,92.9,6790.0,6765.0,11.2,09:31:00,stop,13.1,-196.52,
2026-03-03,eod,eodic_c,,6881.62,92.9,6975.0,7000.0,0.0,09:31:00,SKIP,,,gate: broken
2026-03-03,eod,eodfly_p,,6881.62,92.9,6880.0,6855.0,21.2,09:31:00,stop,24.4,-326.52,
2026-03-03,eod,eodfly_c,,6881.62,92.9,6880.0,6905.0,0.85,09:31:00,settle,0.0,81.74,
2026-03-03,nowait,openic_p,,6772.75,92.9,6680.0,6655.0,1.8,09:33:00,settle,0.0,176.74,
2026-03-03,nowait,openic_c,,6772.75,92.9,6865.0,6890.0,1.35,09:33:00,settle,0.0,131.74,
2026-03-03,nowait,openfly_p,,6772.75,92.9,6775.0,6750.0,10.1,09:33:00,stop,15.7,-566.52,
2026-03-03,nowait,openfly_c,,6772.75,92.9,6775.0,6800.0,11.0,09:33:00,stop,14.7,-376.52,
2026-03-03,calwait,openic_p,,6772.75,92.9,6680.0,6655.0,1.8,09:33:00,settle,0.0,176.74,
2026-03-03,calwait,openic_c,,6772.75,92.9,6865.0,6890.0,1.35,09:33:00,settle,0.0,131.74,
2026-03-03,calwait,openfly_p,,6772.75,92.9,6775.0,6750.0,10.1,09:33:00,stop,15.7,-566.52,
2026-03-03,calwait,openfly_c,,6772.75,92.9,6775.0,6800.0,11.0,09:33:00,stop,14.7,-376.52,
2026-03-04,eod,eodic_p,,6816.63,101.2,6715.0,6690.0,0.6,09:31:00,settle,0.0,56.74,
2026-03-04,eod,eodic_c,,6816.63,101.2,6920.0,6945.0,0.9,09:31:00,settle,0.0,86.74,
2026-03-04,eod,eodfly_p,,6816.63,101.2,6815.0,6790.0,5.5,09:31:00,settle,0.0,546.74,
2026-03-04,eod,eodfly_c,,6816.63,101.2,6815.0,6840.0,15.9,09:31:00,stop,12.7,313.48,
2026-03-04,nowait,openic_p,,6838.95,101.2,6740.0,6715.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-04,nowait,openic_c,,6838.95,101.2,6940.0,6965.0,0.25,09:33:00,settle,0.0,21.74,
2026-03-04,nowait,openfly_p,,6838.95,101.2,6840.0,6815.0,9.2,09:33:00,stop,14.2,-506.52,
2026-03-04,nowait,openfly_c,,6838.95,101.2,6840.0,6865.0,11.3,09:33:00,stop,14.6,-336.52,
2026-03-04,calwait,openic_p,,6838.95,101.2,6740.0,6715.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-04,calwait,openic_c,,6838.95,101.2,6940.0,6965.0,0.25,09:33:00,settle,0.0,21.74,
2026-03-04,calwait,openfly_p,,6838.95,101.2,6840.0,6815.0,9.2,09:33:00,stop,14.2,-506.52,
2026-03-04,calwait,openfly_c,,6838.95,101.2,6840.0,6865.0,11.3,09:33:00,stop,14.6,-336.52,
2026-03-05,eod,eodic_p,,6869.5,91.5,6780.0,6755.0,3.0,09:31:00,stop,8.05,-511.52,
2026-03-05,eod,eodic_c,,6869.5,91.5,6960.0,6985.0,0.0,09:31:00,SKIP,,,gate: broken
2026-03-05,eod,eodfly_p,,6869.5,91.5,6870.0,6845.0,14.0,09:31:00,stop,14.2,-26.52,
2026-03-05,eod,eodfly_c,,6869.5,91.5,6870.0,6895.0,6.1,09:31:00,settle,0.0,606.74,
2026-03-05,nowait,openic_p,,6847.55,91.5,6755.0,6730.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-05,nowait,openic_c,,6847.55,91.5,6940.0,6965.0,0.2,09:33:00,settle,0.0,16.74,
2026-03-05,nowait,openfly_p,,6847.55,91.5,6850.0,6825.0,9.4,09:33:00,stop,14.5,-516.52,
2026-03-05,nowait,openfly_c,,6847.55,91.5,6850.0,6875.0,11.1,09:33:00,stop,13.0,-196.52,
2026-03-05,calwait,openic_p,,6847.55,91.5,6755.0,6730.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-05,calwait,openic_c,,6847.55,91.5,6940.0,6965.0,0.2,09:33:00,settle,0.0,16.74,
2026-03-05,calwait,openfly_p,,6847.55,91.5,6850.0,6825.0,9.4,09:33:00,stop,14.5,-516.52,
2026-03-05,calwait,openfly_c,,6847.55,91.5,6850.0,6875.0,11.1,09:33:00,stop,13.0,-196.52,
2026-03-06,eod,eodic_p,NFP,6830.71,102.2,6730.0,6705.0,9.2,09:31:00,stop,11.9,-276.52,
2026-03-06,eod,eodic_c,NFP,6830.71,102.2,6935.0,6960.0,0.0,09:31:00,SKIP,,,gate: broken
2026-03-06,eod,eodfly_p,NFP,6830.71,102.2,6830.0,6805.0,19.5,09:31:00,stop,23.5,-406.52,
2026-03-06,eod,eodfly_c,NFP,6830.71,102.2,6830.0,6855.0,2.6,09:31:00,settle,0.0,256.74,
2026-03-06,nowait,openic_p,NFP,6740.9,102.2,6640.0,6615.0,2.0,09:33:00,settle,0.0,196.74,
2026-03-06,nowait,openic_c,NFP,6740.9,102.2,6845.0,6870.0,1.45,09:33:00,settle,0.0,141.74,
2026-03-06,nowait,openfly_p,NFP,6740.9,102.2,6740.0,6715.0,10.1,09:33:00,stop,12.7,-266.52,
2026-03-06,nowait,openfly_c,NFP,6740.9,102.2,6740.0,6765.0,11.7,09:33:00,stop,13.1,-146.52,
2026-03-06,calwait,openic_p,NFP,6734.25,102.2,6630.0,6605.0,1.0,10:08:00,settle,0.0,96.74,
2026-03-06,calwait,openic_c,NFP,6734.25,102.2,6835.0,6860.0,1.2,10:08:00,settle,0.0,116.74,
2026-03-06,calwait,openfly_p,NFP,6734.25,102.2,6735.0,6710.0,10.5,10:08:00,time,4.9,553.48,
2026-03-06,calwait,openfly_c,NFP,6734.25,102.2,6735.0,6760.0,10.5,10:08:00,stop,13.6,-316.52,
2026-03-09,eod,eodic_p,,6740.02,125.2,6615.0,6590.0,3.7,09:31:00,settle,0.0,366.74,
2026-03-09,eod,eodic_c,,6740.02,125.2,6865.0,6890.0,0.05,09:31:00,SKIP,,,gate: thin_credit
2026-03-09,eod,eodfly_p,,6740.02,125.2,6740.0,6715.0,15.6,09:31:00,stop,22.6,-706.52,
2026-03-09,eod,eodfly_c,,6740.02,125.2,6740.0,6765.0,5.2,09:31:00,stop,22.8,-1766.52,
2026-03-09,nowait,openic_p,,6680.05,125.2,6555.0,6530.0,1.2,09:33:00,settle,0.0,116.74,
2026-03-09,nowait,openic_c,,6680.05,125.2,6805.0,6830.0,0.5,09:33:00,time,3.25,-281.52,
2026-03-09,nowait,openfly_p,,6680.05,125.2,6680.0,6655.0,9.9,09:33:00,stop,13.9,-406.52,
2026-03-09,nowait,openfly_c,,6680.05,125.2,6680.0,6705.0,11.7,09:33:00,stop,14.1,-246.52,
2026-03-09,calwait,openic_p,,6680.05,125.2,6555.0,6530.0,1.2,09:33:00,settle,0.0,116.74,
2026-03-09,calwait,openic_c,,6680.05,125.2,6805.0,6830.0,0.5,09:33:00,time,3.25,-281.52,
2026-03-09,calwait,openfly_p,,6680.05,125.2,6680.0,6655.0,9.9,09:33:00,stop,13.9,-406.52,
2026-03-09,calwait,openfly_c,,6680.05,125.2,6680.0,6705.0,11.7,09:33:00,stop,14.1,-246.52,
2026-03-10,eod,eodic_p,,6795.99,109.2,6685.0,6660.0,0.85,09:31:00,settle,0.0,81.74,
2026-03-10,eod,eodic_c,,6795.99,109.2,6905.0,6930.0,0.1,09:31:00,settle,0.0,6.74,
2026-03-10,eod,eodfly_p,,6795.99,109.2,6795.0,6770.0,8.5,09:31:00,stop,12.9,-446.52,
2026-03-10,eod,eodfly_c,,6795.99,109.2,6795.0,6820.0,12.0,09:31:00,stop,14.9,-296.52,
2026-03-10,nowait,openic_p,,6794.95,109.2,6685.0,6660.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-10,nowait,openic_c,,6794.95,109.2,6905.0,6930.0,0.1,09:33:00,settle,0.0,6.74,
2026-03-10,nowait,openfly_p,,6794.95,109.2,6795.0,6770.0,9.0,09:33:00,stop,12.9,-396.52,
2026-03-10,nowait,openfly_c,,6794.95,109.2,6795.0,6820.0,11.5,09:33:00,stop,14.9,-346.52,
2026-03-10,calwait,openic_p,,6794.95,109.2,6685.0,6660.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-10,calwait,openic_c,,6794.95,109.2,6905.0,6930.0,0.1,09:33:00,settle,0.0,6.74,
2026-03-10,calwait,openfly_p,,6794.95,109.2,6795.0,6770.0,9.0,09:33:00,stop,12.9,-396.52,
2026-03-10,calwait,openfly_c,,6794.95,109.2,6795.0,6820.0,11.5,09:33:00,stop,14.9,-346.52,
2026-03-11,eod,eodic_p,CPI,6781.48,106.5,6675.0,6650.0,0.7,09:31:00,settle,0.0,66.74,
2026-03-11,eod,eodic_c,CPI,6781.48,106.5,6890.0,6915.0,0.15,09:31:00,settle,0.0,11.74,
2026-03-11,eod,eodfly_p,CPI,6781.48,106.5,6780.0,6755.0,7.2,09:31:00,stop,12.3,-516.52,
2026-03-11,eod,eodfly_c,CPI,6781.48,106.5,6780.0,6805.0,13.7,09:31:00,stop,14.3,-66.52,
2026-03-11,nowait,openic_p,CPI,6793.05,106.5,6685.0,6660.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-11,nowait,openic_c,CPI,6793.05,106.5,6900.0,6925.0,0.1,09:33:00,settle,0.0,6.74,
2026-03-11,nowait,openfly_p,CPI,6793.05,106.5,6795.0,6770.0,9.2,09:33:00,stop,12.9,-376.52,
2026-03-11,nowait,openfly_c,CPI,6793.05,106.5,6795.0,6820.0,11.2,09:33:00,time,0.3,1083.48,
2026-03-11,calwait,openic_p,CPI,6792.05,106.5,6685.0,6660.0,0.6,10:08:00,settle,0.0,56.74,
2026-03-11,calwait,openic_c,CPI,6792.05,106.5,6900.0,6925.0,0.15,10:08:00,settle,0.0,11.74,
2026-03-11,calwait,openfly_p,CPI,6792.05,106.5,6790.0,6765.0,8.8,10:08:00,stop,13.0,-426.52,
2026-03-11,calwait,openfly_c,CPI,6792.05,106.5,6790.0,6815.0,11.2,10:08:00,time,0.4,1073.48,
2026-03-12,eod,eodic_p,,6775.8,103.4,6670.0,6645.0,4.0,09:31:00,time,0.9,303.48,
2026-03-12,eod,eodic_c,,6775.8,103.4,6880.0,6905.0,-0.05,09:31:00,SKIP,,,gate: broken
2026-03-12,eod,eodfly_p,,6775.8,103.4,6775.0,6750.0,18.2,09:31:00,stop,19.0,-86.52,
2026-03-12,eod,eodfly_c,,6775.8,103.4,6775.0,6800.0,3.0,09:31:00,settle,0.0,296.74,
2026-03-12,nowait,openic_p,,6716.45,103.4,6615.0,6590.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-12,nowait,openic_c,,6716.45,103.4,6820.0,6845.0,0.4,09:33:00,settle,0.0,36.74,
2026-03-12,nowait,openfly_p,,6716.45,103.4,6715.0,6690.0,9.2,09:33:00,stop,12.3,-316.52,
2026-03-12,nowait,openfly_c,,6716.45,103.4,6715.0,6740.0,11.5,09:33:00,stop,11.5,-6.52,
2026-03-12,calwait,openic_p,,6716.45,103.4,6615.0,6590.0,1.15,09:33:00,settle,0.0,111.74,
2026-03-12,calwait,openic_c,,6716.45,103.4,6820.0,6845.0,0.4,09:33:00,settle,0.0,36.74,
2026-03-12,calwait,openfly_p,,6716.45,103.4,6715.0,6690.0,9.2,09:33:00,stop,12.3,-316.52,
2026-03-12,calwait,openfly_c,,6716.45,103.4,6715.0,6740.0,11.5,09:33:00,stop,11.5,-6.52,
2026-03-13,eod,eodic_p,,6672.62,114.7,6560.0,6535.0,0.3,09:31:00,settle,0.0,26.74,
2026-03-13,eod,eodic_c,,6672.62,114.7,6785.0,6810.0,1.45,09:31:00,settle,0.0,141.74,
2026-03-13,eod,eodfly_p,,6672.62,114.7,6675.0,6650.0,4.9,09:31:00,stop,12.5,-766.52,
2026-03-13,eod,eodfly_c,,6672.62,114.7,6675.0,6700.0,16.6,09:31:00,stop,18.4,-186.52,
2026-03-13,nowait,openic_p,,6707.05,114.7,6590.0,6565.0,0.7,09:33:00,settle,0.0,66.74,
2026-03-13,nowait,openic_c,,6707.05,114.7,6820.0,6845.0,0.2,09:33:00,settle,0.0,16.74,
2026-03-13,nowait,openfly_p,,6707.05,114.7,6705.0,6680.0,9.1,09:33:00,stop,12.6,-356.52,
2026-03-13,nowait,openfly_c,,6707.05,114.7,6705.0,6730.0,11.6,09:33:00,stop,16.5,-496.52,
2026-03-13,calwait,openic_p,,6707.05,114.7,6590.0,6565.0,0.7,09:33:00,settle,0.0,66.74,
2026-03-13,calwait,openic_c,,6707.05,114.7,6820.0,6845.0,0.2,09:33:00,settle,0.0,16.74,
2026-03-13,calwait,openfly_p,,6707.05,114.7,6705.0,6680.0,9.1,09:33:00,stop,12.6,-356.52,
2026-03-13,calwait,openfly_c,,6707.05,114.7,6705.0,6730.0,11.6,09:33:00,stop,16.5,-496.52,
2026-03-16,eod,eodic_p,,6632.19,113.6,6520.0,6495.0,0.25,09:31:00,settle,0.0,21.74,
2026-03-16,eod,eodic_c,,6632.19,113.6,6745.0,6770.0,2.35,09:31:00,settle,0.0,231.74,
2026-03-16,eod,eodfly_p,,6632.19,113.6,6630.0,6605.0,2.4,09:31:00,settle,0.0,236.74,
2026-03-16,eod,eodfly_c,,6632.19,113.6,6630.0,6655.0,20.1,09:31:00,stop,22.8,-276.52,
2026-03-16,nowait,openic_p,,6695.4,113.6,6580.0,6555.0,0.6,09:33:00,settle,0.0,56.74,
2026-03-16,nowait,openic_c,,6695.4,113.6,6810.0,6835.0,0.05,09:33:00,SKIP,,,gate: thin_credit
2026-03-16,nowait,openfly_p,,6695.4,113.6,6695.0,6670.0,8.5,09:33:00,stop,10.3,-186.52,
2026-03-16,nowait,openfly_c,,6695.4,113.6,6695.0,6720.0,11.5,09:33:00,stop,14.1,-266.52,
2026-03-16,calwait,openic_p,,6695.4,113.6,6580.0,6555.0,0.6,09:33:00,settle,0.0,56.74,
2026-03-16,calwait,openic_c,,6695.4,113.6,6810.0,6835.0,0.05,09:33:00,SKIP,,,gate: thin_credit
2026-03-16,calwait,openfly_p,,6695.4,113.6,6695.0,6670.0,8.5,09:33:00,stop,10.3,-186.52,
2026-03-16,calwait,openfly_c,,6695.4,113.6,6695.0,6720.0,11.5,09:33:00,stop,14.1,-266.52,
2026-03-17,eod,eodic_p,,6699.38,99.2,6600.0,6575.0,0.2,09:31:00,settle,0.0,16.74,
2026-03-17,eod,eodic_c,,6699.38,99.2,6800.0,6825.0,0.55,09:31:00,settle,0.0,51.74,
2026-03-17,eod,eodfly_p,,6699.38,99.2,6700.0,6675.0,3.5,09:31:00,time,0.15,328.48,
2026-03-17,eod,eodfly_c,,6699.38,99.2,6700.0,6725.0,18.0,09:31:00,stop,20.5,-256.52,
2026-03-17,nowait,openic_p,,6745.05,99.2,6645.0,6620.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-17,nowait,openic_c,,6745.05,99.2,6845.0,6870.0,0.0,09:33:00,SKIP,,,gate: broken
2026-03-17,nowait,openfly_p,,6745.05,99.2,6745.0,6720.0,8.0,09:33:00,stop,9.4,-146.52,
2026-03-17,nowait,openfly_c,,6745.05,99.2,6745.0,6770.0,11.3,09:33:00,stop,12.8,-156.52,
2026-03-17,calwait,openic_p,,6745.05,99.2,6645.0,6620.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-17,calwait,openic_c,,6745.05,99.2,6845.0,6870.0,0.0,09:33:00,SKIP,,,gate: broken
2026-03-17,calwait,openfly_p,,6745.05,99.2,6745.0,6720.0,8.0,09:33:00,stop,9.4,-146.52,
2026-03-17,calwait,openfly_c,,6745.05,99.2,6745.0,6770.0,11.3,09:33:00,stop,12.8,-156.52,
2026-03-18,eod,eodic_p,FOMC,6716.09,94.6,6620.0,6595.0,2.55,09:31:00,time,1.35,113.48,
2026-03-18,eod,eodic_c,FOMC,6716.09,94.6,6810.0,6835.0,0.1,09:31:00,settle,0.0,6.74,
2026-03-18,eod,eodfly_p,FOMC,6716.09,94.6,6715.0,6690.0,13.1,09:31:00,stop,11.5,153.48,
2026-03-18,eod,eodfly_c,FOMC,6716.09,94.6,6715.0,6740.0,7.4,09:31:00,settle,0.0,736.74,
2026-03-18,nowait,openic_p,FOMC,6697.35,94.6,6605.0,6580.0,1.35,09:33:00,time,0.15,113.48,
2026-03-18,nowait,openic_c,FOMC,6697.35,94.6,6790.0,6815.0,0.5,09:33:00,settle,0.0,46.74,
2026-03-18,nowait,openfly_p,FOMC,6697.35,94.6,6695.0,6670.0,9.0,09:33:00,stop,12.0,-306.52,
2026-03-18,nowait,openfly_c,FOMC,6697.35,94.6,6695.0,6720.0,11.7,09:33:00,stop,12.9,-126.52,
2026-03-18,calwait,openic_p,FOMC,6700.35,94.6,6605.0,6580.0,0.8,10:08:00,time,0.15,58.48,
2026-03-18,calwait,openic_c,FOMC,6700.35,94.6,6795.0,6820.0,0.3,10:08:00,settle,0.0,26.74,
2026-03-18,calwait,openfly_p,FOMC,6700.35,94.6,6700.0,6675.0,9.1,10:08:00,stop,12.6,-356.52,
2026-03-18,calwait,openfly_c,FOMC,6700.35,94.6,6700.0,6725.0,11.0,10:08:00,settle,0.0,1096.74,
2026-03-19,eod,eodic_p,,6624.7,104.7,6520.0,6495.0,5.2,09:31:00,settle,0.0,516.74,
2026-03-19,eod,eodic_c,,6624.7,104.7,6730.0,6755.0,0.0,09:31:00,SKIP,,,gate: broken
2026-03-19,eod,eodfly_p,,6624.7,104.7,6625.0,6600.0,16.6,09:31:00,stop,18.5,-196.52,
2026-03-19,eod,eodfly_c,,6624.7,104.7,6625.0,6650.0,4.4,09:31:00,time,0.75,358.48,
2026-03-19,nowait,openic_p,,6569.9,104.7,6465.0,6440.0,1.35,09:33:00,settle,0.0,131.74,
2026-03-19,nowait,openic_c,,6569.9,104.7,6675.0,6700.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-19,nowait,openfly_p,,6569.9,104.7,6570.0,6545.0,10.2,09:33:00,settle,0.0,1016.74,
2026-03-19,nowait,openfly_c,,6569.9,104.7,6570.0,6595.0,11.4,09:33:00,stop,12.9,-156.52,
2026-03-19,calwait,openic_p,,6569.9,104.7,6465.0,6440.0,1.35,09:33:00,settle,0.0,131.74,
2026-03-19,calwait,openic_c,,6569.9,104.7,6675.0,6700.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-19,calwait,openfly_p,,6569.9,104.7,6570.0,6545.0,10.2,09:33:00,settle,0.0,1016.74,
2026-03-19,calwait,openfly_c,,6569.9,104.7,6570.0,6595.0,11.4,09:33:00,stop,12.9,-156.52,
2026-03-20,eod,eodic_p,,6606.49,100.1,6505.0,6480.0,1.75,09:31:00,stop,8.75,-706.52,
2026-03-20,eod,eodic_c,,6606.49,100.1,6705.0,6730.0,0.2,09:31:00,settle,0.0,16.74,
2026-03-20,eod,eodfly_p,,6606.49,100.1,6605.0,6580.0,12.9,09:31:00,stop,15.3,-246.52,
2026-03-20,eod,eodfly_c,,6606.49,100.1,6605.0,6630.0,7.3,09:31:00,settle,0.0,726.74,
2026-03-20,nowait,openic_p,,6582.15,100.1,6480.0,6455.0,0.65,09:33:00,time,1.45,-86.52,
2026-03-20,nowait,openic_c,,6582.15,100.1,6680.0,6705.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-20,nowait,openfly_p,,6582.15,100.1,6580.0,6555.0,9.3,09:33:00,stop,15.1,-586.52,
2026-03-20,nowait,openfly_c,,6582.15,100.1,6580.0,6605.0,11.1,09:33:00,settle,0.0,1106.74,
2026-03-20,calwait,openic_p,,6582.15,100.1,6480.0,6455.0,0.65,09:33:00,time,1.45,-86.52,
2026-03-20,calwait,openic_c,,6582.15,100.1,6680.0,6705.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-20,calwait,openfly_p,,6582.15,100.1,6580.0,6555.0,9.3,09:33:00,stop,15.1,-586.52,
2026-03-20,calwait,openfly_c,,6582.15,100.1,6580.0,6605.0,11.1,09:33:00,settle,0.0,1106.74,
2026-03-23,eod,eodic_p,,6506.48,109.8,6395.0,6370.0,0.15,09:31:00,settle,0.0,11.74,
2026-03-23,eod,eodic_c,,6506.48,109.8,6615.0,6640.0,9.5,09:31:00,stop,11.8,-236.52,
2026-03-23,eod,eodfly_p,,6506.48,109.8,6505.0,6480.0,2.2,09:31:00,settle,0.0,216.74,
2026-03-23,eod,eodfly_c,,6506.48,109.8,6505.0,6530.0,20.1,09:31:00,stop,23.6,-356.52,
2026-03-23,nowait,openic_p,,6593.0,109.8,6485.0,6460.0,1.45,09:33:00,settle,0.0,141.74,
2026-03-23,nowait,openic_c,,6593.0,109.8,6705.0,6730.0,0.8,09:33:00,settle,0.0,76.74,
2026-03-23,nowait,openfly_p,,6593.0,109.8,6595.0,6570.0,10.1,09:33:00,stop,12.2,-216.52,
2026-03-23,nowait,openfly_c,,6593.0,109.8,6595.0,6620.0,10.9,09:33:00,stop,14.0,-316.52,
2026-03-23,calwait,openic_p,,6593.0,109.8,6485.0,6460.0,1.45,09:33:00,settle,0.0,141.74,
2026-03-23,calwait,openic_c,,6593.0,109.8,6705.0,6730.0,0.8,09:33:00,settle,0.0,76.74,
2026-03-23,calwait,openfly_p,,6593.0,109.8,6595.0,6570.0,10.1,09:33:00,stop,12.2,-216.52,
2026-03-23,calwait,openfly_c,,6593.0,109.8,6595.0,6620.0,10.9,09:33:00,stop,14.0,-316.52,
2026-03-24,eod,eodic_p,,6581.0,108.4,6475.0,6450.0,2.9,09:31:00,settle,0.0,286.74,
2026-03-24,eod,eodic_c,,6581.0,108.4,6690.0,6715.0,0.1,09:31:00,settle,0.0,6.74,
2026-03-24,eod,eodfly_p,,6581.0,108.4,6580.0,6555.0,15.7,09:31:00,stop,18.4,-276.52,
2026-03-24,eod,eodfly_c,,6581.0,108.4,6580.0,6605.0,5.1,09:31:00,stop,11.7,-666.52,
2026-03-24,nowait,openic_p,,6548.15,108.4,6440.0,6415.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-24,nowait,openic_c,,6548.15,108.4,6655.0,6680.0,0.5,09:33:00,settle,0.0,46.74,
2026-03-24,nowait,openfly_p,,6548.15,108.4,6550.0,6525.0,10.1,09:33:00,stop,12.6,-256.52,
2026-03-24,nowait,openfly_c,,6548.15,108.4,6550.0,6575.0,10.4,09:33:00,stop,11.2,-86.52,
2026-03-24,calwait,openic_p,,6548.15,108.4,6440.0,6415.0,0.75,09:33:00,settle,0.0,71.74,
2026-03-24,calwait,openic_c,,6548.15,108.4,6655.0,6680.0,0.5,09:33:00,settle,0.0,46.74,
2026-03-24,calwait,openfly_p,,6548.15,108.4,6550.0,6525.0,10.1,09:33:00,stop,12.6,-256.52,
2026-03-24,calwait,openfly_c,,6548.15,108.4,6550.0,6575.0,10.4,09:33:00,stop,11.2,-86.52,
2026-03-25,eod,eodic_p,,6556.37,111.3,6445.0,6420.0,0.1,09:31:00,settle,0.0,6.74,
2026-03-25,eod,eodic_c,,6556.37,111.3,6670.0,6695.0,2.9,09:31:00,settle,0.0,286.74,
2026-03-25,eod,eodfly_p,,6556.37,111.3,6555.0,6530.0,2.2,09:31:00,time,0.15,198.48,
2026-03-25,eod,eodfly_c,,6556.37,111.3,6555.0,6580.0,20.4,09:31:00,stop,22.7,-236.52,
2026-03-25,nowait,openic_p,,6625.45,111.3,6515.0,6490.0,0.8,09:33:00,settle,0.0,76.74,
2026-03-25,nowait,openic_c,,6625.45,111.3,6735.0,6760.0,0.15,09:33:00,settle,0.0,11.74,
2026-03-25,nowait,openfly_p,,6625.45,111.3,6625.0,6600.0,8.5,09:33:00,stop,14.8,-636.52,
2026-03-25,nowait,openfly_c,,6625.45,111.3,6625.0,6650.0,11.5,09:33:00,settle,0.0,1146.74,
2026-03-25,calwait,openic_p,,6625.45,111.3,6515.0,6490.0,0.8,09:33:00,settle,0.0,76.74,
2026-03-25,calwait,openic_c,,6625.45,111.3,6735.0,6760.0,0.15,09:33:00,settle,0.0,11.74,
2026-03-25,calwait,openfly_p,,6625.45,111.3,6625.0,6600.0,8.5,09:33:00,stop,14.8,-636.52,
2026-03-25,calwait,openfly_c,,6625.45,111.3,6625.0,6650.0,11.5,09:33:00,settle,0.0,1146.74,
2026-03-26,eod,eodic_p,,6591.9,105.2,6485.0,6460.0,2.6,09:31:00,stop,5.8,-326.52,
2026-03-26,eod,eodic_c,,6591.9,105.2,6695.0,6720.0,0.1,09:31:00,settle,0.0,6.74,
2026-03-26,eod,eodfly_p,,6591.9,105.2,6590.0,6565.0,18.0,09:31:00,stop,20.3,-236.52,
2026-03-26,eod,eodfly_c,,6591.9,105.2,6590.0,6615.0,3.05,09:31:00,settle,0.0,301.74,
2026-03-26,nowait,openic_p,,6538.4,105.2,6435.0,6410.0,0.45,09:33:00,settle,0.0,41.74,
2026-03-26,nowait,openic_c,,6538.4,105.2,6645.0,6670.0,0.4,09:33:00,settle,0.0,36.74,
2026-03-26,nowait,openfly_p,,6538.4,105.2,6540.0,6515.0,10.3,09:33:00,stop,10.4,-16.52,
2026-03-26,nowait,openfly_c,,6538.4,105.2,6540.0,6565.0,9.9,09:33:00,stop,15.5,-566.52,
2026-03-26,calwait,openic_p,,6538.4,105.2,6435.0,6410.0,0.45,09:33:00,settle,0.0,41.74,
2026-03-26,calwait,openic_c,,6538.4,105.2,6645.0,6670.0,0.4,09:33:00,settle,0.0,36.74,
2026-03-26,calwait,openfly_p,,6538.4,105.2,6540.0,6515.0,10.3,09:33:00,stop,10.4,-16.52,
2026-03-26,calwait,openfly_c,,6538.4,105.2,6540.0,6565.0,9.9,09:33:00,stop,15.5,-566.52,
2026-03-27,eod,eodic_p,,6477.16,112.0,6365.0,6340.0,2.0,09:31:00,time,3.75,-181.52,
2026-03-27,eod,eodic_c,,6477.16,112.0,6590.0,6615.0,0.3,09:31:00,settle,0.0,26.74,
2026-03-27,eod,eodfly_p,,6477.16,112.0,6475.0,6450.0,14.7,09:31:00,stop,17.4,-276.52,
2026-03-27,eod,eodfly_c,,6477.16,112.0,6475.0,6500.0,5.8,09:31:00,settle,0.0,576.74,
2026-03-27,nowait,openic_p,,6436.05,112.0,6325.0,6300.0,0.6,09:33:00,time,0.15,38.48,
2026-03-27,nowait,openic_c,,6436.05,112.0,6550.0,6575.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-27,nowait,openfly_p,,6436.05,112.0,6435.0,6410.0,10.0,09:33:00,stop,13.3,-336.52,
2026-03-27,nowait,openfly_c,,6436.05,112.0,6435.0,6460.0,10.8,09:33:00,settle,0.0,1076.74,
2026-03-27,calwait,openic_p,,6436.05,112.0,6325.0,6300.0,0.6,09:33:00,time,0.15,38.48,
2026-03-27,calwait,openic_c,,6436.05,112.0,6550.0,6575.0,0.55,09:33:00,settle,0.0,51.74,
2026-03-27,calwait,openfly_p,,6436.05,112.0,6435.0,6410.0,10.0,09:33:00,stop,13.3,-336.52,
2026-03-27,calwait,openfly_c,,6436.05,112.0,6435.0,6460.0,10.8,09:33:00,settle,0.0,1076.74,
