date,strat,method,center,em,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2026-08-04,openic_p,vix252,7630.62,75.9,7555.0,7530.0,0.15,settle,0.0,11.74,
2026-08-04,openic_p,vix365,7630.62,63.1,7570.0,7545.0,0.2,settle,0.0,16.74,
2026-08-04,openic_p,straddle,7630.62,26.2,7605.0,7580.0,0.7,settle,0.0,66.74,
2026-08-04,openic_c,vix252,7630.62,75.9,7705.0,7730.0,0.95,stop,9.2,-831.52,
2026-08-04,openic_c,vix365,7630.62,63.1,7695.0,7720.0,1.65,stop,10.5,-891.52,
2026-08-04,openic_c,straddle,7630.62,26.2,7655.0,7680.0,11.1,stop,14.7,-366.52,
2022-05-18,eodic_p,vix252,4088.85,67.2,4020.0,3995.0,6.6,stop,13.0,-646.52,
2022-05-18,eodic_p,vix365,4088.85,55.9,4035.0,4010.0,8.8,stop,11.7,-296.52,
2022-05-18,eodic_p,straddle,4088.85,43.6,4045.0,4020.0,10.4,stop,13.3,-296.52,
2022-05-18,eodic_c,vix252,4088.85,67.2,4155.0,4180.0,0.1,settle,0.0,6.74,
2022-05-18,eodic_c,vix365,4088.85,55.9,4145.0,4170.0,0.2,settle,0.0,16.74,
2022-05-18,eodic_c,straddle,4088.85,43.6,4130.0,4155.0,0.5,settle,0.0,46.74,
2022-05-18,openic_p,vix252,4051.98,67.2,3985.0,3960.0,4.1,stop,12.7,-866.52,
2022-05-18,openic_p,vix365,4051.98,55.9,3995.0,3970.0,5.4,stop,13.5,-816.52,
2022-05-18,openic_p,straddle,4051.98,43.6,4010.0,3985.0,7.8,stop,13.8,-606.52,
2022-05-18,openic_c,vix252,4051.98,67.2,4120.0,4145.0,0.25,settle,0.0,21.74,
2022-05-18,openic_c,vix365,4051.98,55.9,4110.0,4135.0,0.45,settle,0.0,41.74,
2022-05-18,openic_c,straddle,4051.98,43.6,4095.0,4120.0,0.9,settle,0.0,86.74,
2022-05-20,eodic_p,vix252,3900.79,72.1,3830.0,3805.0,0.95,stop,12.6,-1171.52,
2022-05-20,eodic_p,vix365,3900.79,59.9,3840.0,3815.0,1.3,stop,12.2,-1096.52,
2022-05-20,eodic_p,straddle,3900.79,51.6,3850.0,3825.0,1.65,stop,14.0,-1241.52,
2022-05-20,eodic_c,vix252,3900.79,72.1,3975.0,4000.0,4.8,settle,0.0,476.74,
2022-05-20,eodic_c,vix365,3900.79,59.9,3960.0,3985.0,6.7,settle,0.0,666.74,
2022-05-20,eodic_c,straddle,3900.79,51.6,3950.0,3975.0,8.0,settle,0.0,796.74,
2022-05-20,openic_p,vix252,3927.76,72.1,3855.0,3830.0,1.75,stop,12.0,-1031.52,
2022-05-20,openic_p,vix365,3927.76,59.9,3870.0,3845.0,2.7,stop,11.5,-886.52,
2022-05-20,openic_p,straddle,3927.76,51.6,3875.0,3850.0,3.05,stop,12.5,-951.52,
2022-05-20,openic_c,vix252,3927.76,72.1,4000.0,4025.0,1.7,settle,0.0,166.74,
2022-05-20,openic_c,vix365,3927.76,59.9,3990.0,4015.0,2.3,settle,0.0,226.74,
2022-05-20,openic_c,straddle,3927.76,51.6,3980.0,4005.0,3.1,settle,0.0,306.74,
2022-05-23,eodic_p,vix252,3901.36,72.3,3830.0,3805.0,0.9,settle,0.0,86.74,
2022-05-23,eodic_p,vix365,3901.36,60.1,3840.0,3815.0,1.15,settle,0.0,111.74,
2022-05-23,eodic_p,straddle,3901.36,50.5,3850.0,3825.0,1.55,settle,0.0,151.74,
2022-05-23,eodic_c,vix252,3901.36,72.3,3975.0,4000.0,4.5,stop,10.9,-646.52,
2022-05-23,eodic_c,vix365,3901.36,60.1,3960.0,3985.0,6.5,stop,13.9,-746.52,
2022-05-23,eodic_c,straddle,3901.36,50.5,3950.0,3975.0,8.0,stop,12.4,-446.52,
2022-05-23,openic_p,vix252,3919.42,72.3,3845.0,3820.0,1.85,settle,0.0,181.74,
2022-05-23,openic_p,vix365,3919.42,60.1,3860.0,3835.0,2.8,settle,0.0,276.74,
2022-05-23,openic_p,straddle,3919.42,50.5,3870.0,3845.0,3.6,settle,0.0,356.74,
2022-05-23,openic_c,vix252,3919.42,72.3,3990.0,4015.0,1.25,settle,0.0,121.74,
2022-05-23,openic_c,vix365,3919.42,60.1,3980.0,4005.0,1.9,settle,0.0,186.74,
2022-05-23,openic_c,straddle,3919.42,50.5,3970.0,3995.0,2.7,stop,11.6,-896.52,
2022-05-24,eodic_p,vix252,3973.75,71.3,3900.0,3875.0,4.8,stop,14.0,-926.52,
2022-05-24,eodic_p,vix365,3973.75,59.2,3915.0,3890.0,6.4,stop,13.3,-696.52,
2022-05-24,eodic_p,straddle,3973.75,43.6,3930.0,3905.0,8.6,stop,11.3,-276.52,
2022-05-24,eodic_c,vix252,3973.75,71.3,4045.0,4070.0,0.1,settle,0.0,6.74,
2022-05-24,eodic_c,vix365,3973.75,59.2,4035.0,4060.0,0.2,settle,0.0,16.74,
2022-05-24,eodic_c,straddle,3973.75,43.6,4015.0,4040.0,0.85,settle,0.0,81.74,
2022-05-24,openic_p,vix252,3942.94,71.3,3870.0,3845.0,4.1,settle,0.0,406.74,
2022-05-24,openic_p,vix365,3942.94,59.2,3885.0,3860.0,6.0,stop,10.2,-426.52,
2022-05-24,openic_p,straddle,3942.94,43.6,3900.0,3875.0,8.4,stop,14.0,-566.52,
2022-05-24,openic_c,vix252,3942.94,71.3,4015.0,4040.0,0.15,settle,0.0,11.74,
2022-05-24,openic_c,vix365,3942.94,59.2,4000.0,4025.0,0.35,settle,0.0,31.74,
2022-05-24,openic_c,straddle,3942.94,43.6,3985.0,4010.0,0.75,settle,0.0,71.74,
2022-05-25,eodic_p,vix252,3941.48,73.1,3870.0,3845.0,3.1,settle,0.0,306.74,
2022-05-25,eodic_p,vix365,3941.48,60.8,3880.0,3855.0,3.9,settle,0.0,386.74,
2022-05-25,eodic_p,straddle,3941.48,50.4,3890.0,3865.0,4.6,settle,0.0,456.74,
2022-05-25,eodic_c,vix252,3941.48,73.1,4015.0,4040.0,1.2,settle,0.0,116.74,
2022-05-25,eodic_c,vix365,3941.48,60.8,4000.0,4025.0,2.1,settle,0.0,206.74,
2022-05-25,eodic_c,straddle,3941.48,50.4,3990.0,4015.0,2.9,stop,10.5,-766.52,
2022-05-25,openic_p,vix252,3929.59,73.1,3855.0,3830.0,1.1,settle,0.0,106.74,
2022-05-25,openic_p,vix365,3929.59,60.8,3870.0,3845.0,1.8,settle,0.0,176.74,
2022-05-25,openic_p,straddle,3929.59,50.4,3880.0,3855.0,2.2,settle,0.0,216.74,
2022-05-25,openic_c,vix252,3929.59,73.1,4005.0,4030.0,2.9,settle,0.0,286.74,
2022-05-25,openic_c,vix365,3929.59,60.8,3990.0,4015.0,4.55,stop,10.5,-601.52,
2022-05-25,openic_c,straddle,3929.59,50.4,3980.0,4005.0,5.9,stop,14.1,-826.52,
2022-05-26,eodic_p,vix252,3978.73,71.1,3910.0,3885.0,1.25,settle,0.0,121.74,
2022-05-26,eodic_p,vix365,3978.73,59.1,3920.0,3895.0,1.8,settle,0.0,176.74,
2022-05-26,eodic_p,straddle,3978.73,43.8,3935.0,3910.0,2.6,settle,0.0,256.74,
2022-05-26,eodic_c,vix252,3978.73,71.1,4050.0,4075.0,2.2,stop,10.9,-876.52,
2022-05-26,eodic_c,vix365,3978.73,59.1,4040.0,4065.0,3.25,stop,11.6,-841.52,
2022-05-26,eodic_c,straddle,3978.73,43.8,4025.0,4050.0,4.9,stop,12.9,-806.52,
2022-05-26,openic_p,vix252,3984.6,71.1,3915.0,3890.0,0.3,settle,0.0,26.74,
2022-05-26,openic_p,vix365,3984.6,59.1,3925.0,3900.0,0.4,settle,0.0,36.74,
2022-05-26,openic_p,straddle,3984.6,43.8,3940.0,3915.0,0.65,settle,0.0,61.74,
2022-05-26,openic_c,vix252,3984.6,71.1,4055.0,4080.0,5.65,stop,11.7,-611.52,
2022-05-26,openic_c,vix365,3984.6,59.1,4045.0,4070.0,7.5,stop,11.5,-406.52,
2022-05-26,openic_c,straddle,3984.6,43.8,4030.0,4055.0,10.8,stop,12.8,-206.52,
2022-05-27,eodic_p,vix252,4057.84,70.3,3990.0,3965.0,0.4,settle,0.0,36.74,
2022-05-27,eodic_p,vix365,4057.84,58.4,4000.0,3975.0,0.6,settle,0.0,56.74,
2022-05-27,eodic_p,straddle,4057.84,37.6,4020.0,3995.0,1.1,settle,0.0,106.74,
2022-05-27,eodic_c,vix252,4057.84,70.3,4130.0,4155.0,2.25,stop,7.15,-496.52,
2022-05-27,eodic_c,vix365,4057.84,58.4,4115.0,4140.0,4.55,stop,12.3,-781.52,
2022-05-27,eodic_c,straddle,4057.84,37.6,4095.0,4120.0,8.6,stop,12.0,-346.52,
2022-05-27,openic_p,vix252,4077.43,70.3,4005.0,3980.0,0.2,settle,0.0,16.74,
2022-05-27,openic_p,vix365,4077.43,58.4,4020.0,3995.0,0.25,settle,0.0,21.74,
2022-05-27,openic_p,straddle,4077.43,37.6,4040.0,4015.0,0.45,settle,0.0,41.74,
2022-05-27,openic_c,vix252,4077.43,70.3,4150.0,4175.0,2.45,settle,8.239999999999782,-582.26,
2022-05-27,openic_c,vix365,4077.43,58.4,4135.0,4160.0,5.25,stop,9.9,-471.52,
2022-05-27,openic_c,straddle,4077.43,37.6,4115.0,4140.0,10.7,stop,12.3,-166.52,
2022-05-31,eodic_p,vix252,4158.24,67.4,4090.0,4065.0,3.5,settle,0.0,346.74,
2022-05-31,eodic_p,vix365,4158.24,56.0,4100.0,4075.0,4.4,settle,0.0,436.74,
2022-05-31,eodic_p,straddle,4158.24,47.0,4110.0,4085.0,5.4,settle,0.0,536.74,
2022-05-31,eodic_c,vix252,4158.24,67.4,4225.0,4250.0,1.05,settle,0.0,101.74,
2022-05-31,eodic_c,vix365,4158.24,56.0,4215.0,4240.0,1.45,settle,0.0,141.74,
2022-05-31,eodic_c,straddle,4158.24,47.0,4205.0,4230.0,2.0,settle,0.0,196.74,
2022-05-31,openic_p,vix252,4151.09,67.4,4085.0,4060.0,6.2,settle,0.0,616.74,
2022-05-31,openic_p,vix365,4151.09,56.0,4095.0,4070.0,7.6,settle,0.0,756.74,
2022-05-31,openic_p,straddle,4151.09,47.0,4105.0,4080.0,9.1,settle,0.0,906.74,
2022-05-31,openic_c,vix252,4151.09,67.4,4220.0,4245.0,0.05,settle,0.0,1.74,
2022-05-31,openic_c,vix365,4151.09,56.0,4205.0,4230.0,0.3,settle,0.0,26.74,
2022-05-31,openic_c,straddle,4151.09,47.0,4200.0,4225.0,0.4,settle,0.0,36.74,
2022-06-01,eodic_p,vix252,4132.15,68.2,4065.0,4040.0,0.4,settle,0.0,36.74,
2022-06-01,eodic_p,vix365,4132.15,56.6,4075.0,4050.0,0.7,settle,0.0,66.74,
2022-06-01,eodic_p,straddle,4132.15,39.8,4090.0,4065.0,1.25,stop,11.3,-1011.52,
2022-06-01,eodic_c,vix252,4132.15,68.2,4200.0,4225.0,3.6,settle,0.0,356.74,
2022-06-01,eodic_c,vix365,4132.15,56.6,4190.0,4215.0,4.75,settle,0.0,471.74,
2022-06-01,eodic_c,straddle,4132.15,39.8,4170.0,4195.0,7.8,settle,0.0,776.74,
2022-06-01,openic_p,vix252,4149.78,68.2,4080.0,4055.0,1.05,settle,0.0,101.74,
2022-06-01,openic_p,vix365,4149.78,56.6,4095.0,4070.0,1.9,stop,10.6,-876.52,
2022-06-01,openic_p,straddle,4149.78,39.8,4110.0,4085.0,3.2,stop,11.5,-836.52,
2022-06-01,openic_c,vix252,4149.78,68.2,4220.0,4245.0,0.55,settle,0.0,51.74,
2022-06-01,openic_c,vix365,4149.78,56.6,4205.0,4230.0,1.25,settle,0.0,121.74,
2022-06-01,openic_c,straddle,4149.78,39.8,4190.0,4215.0,2.4,settle,0.0,236.74,
2022-06-03,eodic_p,vix252,4176.82,65.0,4110.0,4085.0,6.7,stop,12.0,-536.52,
2022-06-03,eodic_p,vix365,4176.82,54.0,4125.0,4100.0,8.7,stop,10.6,-196.52,
2022-06-03,eodic_p,straddle,4176.82,44.4,4130.0,4105.0,9.6,stop,11.7,-216.52,
2022-06-03,eodic_c,vix252,4176.82,65.0,4240.0,4265.0,0.25,settle,0.0,21.74,
2022-06-03,eodic_c,vix365,4176.82,54.0,4230.0,4255.0,0.4,settle,0.0,36.74,
2022-06-03,eodic_c,straddle,4176.82,44.4,4220.0,4245.0,0.65,settle,0.0,61.74,
2022-06-03,openic_p,vix252,4137.57,65.0,4075.0,4050.0,1.6,settle,0.0,156.74,
2022-06-03,openic_p,vix365,4137.57,54.0,4085.0,4060.0,2.35,settle,0.0,231.74,
2022-06-03,openic_p,straddle,4137.57,44.4,4095.0,4070.0,3.2,settle,0.0,316.74,
2022-06-03,openic_c,vix252,4137.57,65.0,4205.0,4230.0,1.0,settle,0.0,96.74,
2022-06-03,openic_c,vix365,4137.57,54.0,4190.0,4215.0,1.75,settle,0.0,171.74,
2022-06-03,openic_c,straddle,4137.57,44.4,4180.0,4205.0,2.55,settle,0.0,251.74,
2022-06-06,eodic_p,vix252,4108.54,64.2,4045.0,4020.0,0.1,settle,0.0,6.74,
2022-06-06,eodic_p,vix365,4108.54,53.3,4055.0,4030.0,0.2,settle,0.0,16.74,
2022-06-06,eodic_p,straddle,4108.54,38.6,4070.0,4045.0,0.45,settle,0.0,41.74,
2022-06-06,eodic_c,vix252,4108.54,64.2,4175.0,4200.0,5.4,settle,0.0,536.74,
2022-06-06,eodic_c,vix365,4108.54,53.3,4160.0,4185.0,8.6,stop,11.4,-286.52,
2022-06-06,eodic_c,straddle,4108.54,38.6,4145.0,4170.0,11.8,stop,14.5,-276.52,
2022-06-06,openic_p,vix252,4134.72,64.2,4070.0,4045.0,0.15,settle,0.0,11.74,
2022-06-06,openic_p,vix365,4134.72,53.3,4080.0,4055.0,0.3,settle,0.0,26.74,
2022-06-06,openic_p,straddle,4134.72,38.6,4095.0,4070.0,0.55,settle,0.0,51.74,
2022-06-06,openic_c,vix252,4134.72,64.2,4200.0,4225.0,2.15,settle,0.0,211.74,
2022-06-06,openic_c,vix365,4134.72,53.3,4190.0,4215.0,3.65,settle,0.0,361.74,
2022-06-06,openic_c,straddle,4134.72,38.6,4175.0,4200.0,6.8,settle,0.0,676.74,
2022-06-07,eodic_p,vix252,4121.43,65.1,4055.0,4030.0,4.4,settle,0.0,436.74,
2022-06-07,eodic_p,vix365,4121.43,54.1,4065.0,4040.0,5.5,settle,0.0,546.74,
2022-06-07,eodic_p,straddle,4121.43,38.5,4085.0,4060.0,9.0,settle,0.0,896.74,
2022-06-07,eodic_c,vix252,4121.43,65.1,4185.0,4210.0,0.1,settle,0.0,6.74,
2022-06-07,eodic_c,vix365,4121.43,54.1,4175.0,4200.0,0.25,settle,0.0,21.74,
2022-06-07,eodic_c,straddle,4121.43,38.5,4160.0,4185.0,0.7,stop,4.3,-366.52,
2022-06-07,openic_p,vix252,4096.47,65.1,4030.0,4005.0,0.6,settle,0.0,56.74,
2022-06-07,openic_p,vix365,4096.47,54.1,4040.0,4015.0,0.95,settle,0.0,91.74,
2022-06-07,openic_p,straddle,4096.47,38.5,4060.0,4035.0,2.2,settle,0.0,216.74,
2022-06-07,openic_c,vix252,4096.47,65.1,4160.0,4185.0,0.7,stop,4.3,-366.52,
2022-06-07,openic_c,vix365,4096.47,54.1,4150.0,4175.0,1.5,stop,6.45,-501.52,
2022-06-07,openic_c,straddle,4096.47,38.5,4135.0,4160.0,3.35,stop,8.65,-536.52,
2022-06-08,eodic_p,vix252,4160.68,63.0,4100.0,4075.0,3.2,settle,0.0,316.74,
2022-06-08,eodic_p,vix365,4160.68,52.3,4110.0,4085.0,4.3,settle,0.0,426.74,
2022-06-08,eodic_p,straddle,4160.68,35.2,4125.0,4100.0,6.6,stop,11.7,-516.52,
2022-06-08,eodic_c,vix252,4160.68,63.0,4225.0,4250.0,0.15,settle,0.0,11.74,
2022-06-08,eodic_c,vix365,4160.68,52.3,4215.0,4240.0,0.4,settle,0.0,36.74,
2022-06-08,eodic_c,straddle,4160.68,35.2,4195.0,4220.0,1.4,settle,0.0,136.74,
2022-06-08,openic_p,vix252,4147.12,63.0,4085.0,4060.0,0.4,settle,0.0,36.74,
2022-06-08,openic_p,vix365,4147.12,52.3,4095.0,4070.0,0.8,settle,0.0,76.74,
2022-06-08,openic_p,straddle,4147.12,35.2,4110.0,4085.0,1.75,settle,0.0,171.74,
2022-06-08,openic_c,vix252,4147.12,63.0,4210.0,4235.0,0.9,settle,0.0,86.74,
2022-06-08,openic_c,vix365,4147.12,52.3,4200.0,4225.0,1.55,settle,0.0,151.74,
2022-06-08,openic_c,straddle,4147.12,35.2,4180.0,4205.0,3.85,settle,0.0,381.74,
2022-06-09,eodic_p,vix252,4115.77,62.1,4055.0,4030.0,2.85,stop,11.95,-916.52,
2022-06-09,eodic_p,vix365,4115.77,51.6,4065.0,4040.0,3.95,stop,12.0,-811.52,
2022-06-09,eodic_p,straddle,4115.77,37.6,4080.0,4055.0,5.9,stop,7.95,-211.52,
2022-06-09,eodic_c,vix252,4115.77,62.1,4180.0,4205.0,0.35,settle,0.0,31.74,
2022-06-09,eodic_c,vix365,4115.77,51.6,4165.0,4190.0,0.95,settle,0.0,91.74,
2022-06-09,eodic_c,straddle,4115.77,37.6,4155.0,4180.0,1.6,settle,0.0,156.74,
2022-06-09,openic_p,vix252,4101.65,62.1,4040.0,4015.0,0.55,stop,13.85,-1336.52,
2022-06-09,openic_p,vix365,4101.65,51.6,4050.0,4025.0,0.9,stop,7.0,-616.52,
2022-06-09,openic_p,straddle,4101.65,37.6,4065.0,4040.0,1.9,stop,12.0,-1016.52,
2022-06-09,openic_c,vix252,4101.65,62.1,4165.0,4190.0,0.9,settle,0.0,86.74,
2022-06-09,openic_c,vix365,4101.65,51.6,4155.0,4180.0,1.75,settle,0.0,171.74,
2022-06-09,openic_c,straddle,4101.65,37.6,4140.0,4165.0,3.7,settle,0.0,366.74,
2022-06-10,eodic_p,vix252,4017.82,66.0,3950.0,3925.0,9.8,stop,13.1,-336.52,
2022-06-10,eodic_p,vix365,4017.82,54.9,3965.0,3940.0,12.0,stop,14.0,-206.52,
2022-06-10,eodic_p,straddle,4017.82,54.7,3965.0,3940.0,12.0,stop,14.0,-206.52,
2022-06-10,eodic_c,vix252,4017.82,66.0,4085.0,4110.0,0.3,settle,0.0,26.74,
2022-06-10,eodic_c,vix365,4017.82,54.9,4075.0,4100.0,0.45,settle,0.0,41.74,
2022-06-10,eodic_c,straddle,4017.82,54.7,4075.0,4100.0,0.45,settle,0.0,41.74,
2022-06-10,openic_p,vix252,3974.39,66.0,3910.0,3885.0,8.9,stop,11.1,-226.52,
2022-06-10,openic_p,vix365,3974.39,54.9,3920.0,3895.0,10.6,stop,12.0,-146.52,
2022-06-10,openic_p,straddle,3974.39,54.7,3920.0,3895.0,10.6,stop,12.0,-146.52,
2022-06-10,openic_c,vix252,3974.39,66.0,4040.0,4065.0,0.15,settle,0.0,11.74,
2022-06-10,openic_c,vix365,3974.39,54.9,4030.0,4055.0,0.25,settle,0.0,21.74,
2022-06-10,openic_c,straddle,3974.39,54.7,4030.0,4055.0,0.25,settle,0.0,21.74,
2022-06-13,eodic_p,vix252,3900.86,68.2,3835.0,3810.0,13.8,stop,15.8,-206.52,
2022-06-13,eodic_p,vix365,3900.86,56.7,3845.0,3820.0,15.0,stop,17.0,-206.52,
2022-06-13,eodic_p,straddle,3900.86,62.8,3840.0,3815.0,14.6,stop,16.5,-196.52,
2022-06-13,eodic_c,vix252,3900.86,68.2,3970.0,3995.0,0.05,settle,0.0,1.74,
2022-06-13,eodic_c,vix365,3900.86,56.7,3960.0,3985.0,0.15,settle,0.0,11.74,
2022-06-13,eodic_c,straddle,3900.86,62.8,3965.0,3990.0,0.1,settle,0.0,6.74,
2022-06-13,openic_p,vix252,3838.15,68.2,3770.0,3745.0,6.0,stop,12.0,-606.52,
2022-06-13,openic_p,vix365,3838.15,56.7,3780.0,3755.0,7.2,stop,11.9,-476.52,
2022-06-13,openic_p,straddle,3838.15,62.8,3775.0,3750.0,6.6,stop,10.2,-366.52,
2022-06-13,openic_c,vix252,3838.15,68.2,3905.0,3930.0,0.5,settle,0.0,46.74,
2022-06-13,openic_c,vix365,3838.15,56.7,3895.0,3920.0,0.75,settle,0.0,71.74,
2022-06-13,openic_c,straddle,3838.15,62.8,3900.0,3925.0,0.6,settle,0.0,56.74,
2022-06-14,eodic_p,vix252,3749.63,80.4,3670.0,3645.0,0.8,settle,0.0,76.74,
2022-06-14,eodic_p,vix365,3749.63,66.8,3685.0,3660.0,1.45,settle,0.0,141.74,
2022-06-14,eodic_p,straddle,3749.63,54.1,3695.0,3670.0,2.1,settle,0.0,206.74,
2022-06-14,eodic_c,vix252,3749.63,80.4,3830.0,3855.0,3.3,settle,0.0,326.74,
2022-06-14,eodic_c,vix365,3749.63,66.8,3815.0,3840.0,4.7,settle,0.0,466.74,
2022-06-14,eodic_c,straddle,3749.63,54.1,3805.0,3830.0,5.7,settle,0.0,566.74,
2022-06-14,openic_p,vix252,3763.52,80.4,3685.0,3660.0,0.75,settle,0.0,71.74,
2022-06-14,openic_p,vix365,3763.52,66.8,3695.0,3670.0,1.3,settle,0.0,126.74,
2022-06-14,openic_p,straddle,3763.52,54.1,3710.0,3685.0,2.3,settle,0.0,226.74,
2022-06-14,openic_c,vix252,3763.52,80.4,3845.0,3870.0,1.15,settle,0.0,111.74,
2022-06-14,openic_c,vix365,3763.52,66.8,3830.0,3855.0,2.1,settle,0.0,206.74,
2022-06-14,openic_c,straddle,3763.52,54.1,3820.0,3845.0,2.95,settle,0.0,291.74,
2022-06-15,eodic_p,vix252,3735.48,76.9,3660.0,3635.0,2.2,settle,0.0,216.74,
2022-06-15,eodic_p,vix365,3735.48,63.9,3670.0,3645.0,2.8,settle,0.0,276.74,
2022-06-15,eodic_p,straddle,3735.48,74.8,3660.0,3635.0,2.2,settle,0.0,216.74,
2022-06-15,eodic_c,vix252,3735.48,76.9,3810.0,3835.0,6.8,stop,18.9,-1216.52,
2022-06-15,eodic_c,vix365,3735.48,63.9,3800.0,3825.0,7.7,stop,17.7,-1006.52,
2022-06-15,eodic_c,straddle,3735.48,74.8,3810.0,3835.0,6.8,stop,18.9,-1216.52,
2022-06-15,openic_p,vix252,3764.05,76.9,3685.0,3660.0,2.2,settle,0.0,216.74,
2022-06-15,openic_p,vix365,3764.05,63.9,3700.0,3675.0,2.9,settle,0.0,286.74,
2022-06-15,openic_p,straddle,3764.05,74.8,3690.0,3665.0,2.5,settle,0.0,246.74,
2022-06-15,openic_c,vix252,3764.05,76.9,3840.0,3865.0,6.0,settle,0.0,596.74,
2022-06-15,openic_c,vix365,3764.05,63.9,3830.0,3855.0,7.0,settle,0.0,696.74,
2022-06-15,openic_c,straddle,3764.05,74.8,3840.0,3865.0,6.0,settle,0.0,596.74,
2022-06-16,eodic_p,vix252,3789.99,70.7,3720.0,3695.0,12.2,stop,17.3,-516.52,
2022-06-16,eodic_p,vix365,3789.99,58.8,3730.0,3705.0,13.8,stop,19.0,-526.52,
2022-06-16,eodic_p,straddle,3789.99,56.2,3735.0,3710.0,14.6,stop,20.6,-606.52,
2022-06-16,eodic_c,vix252,3789.99,70.7,3860.0,3885.0,0.05,settle,0.0,1.74,
2022-06-16,eodic_c,vix365,3789.99,58.8,3850.0,3875.0,0.15,settle,0.0,11.74,
2022-06-16,eodic_c,straddle,3789.99,56.2,3845.0,3870.0,0.15,settle,0.0,11.74,
2022-06-16,openic_p,vix252,3728.18,70.7,3655.0,3630.0,6.8,stop,10.9,-416.52,
2022-06-16,openic_p,vix365,3728.18,58.8,3670.0,3645.0,8.9,stop,12.5,-366.52,
2022-06-16,openic_p,straddle,3728.18,56.2,3670.0,3645.0,8.9,stop,12.5,-366.52,
2022-06-16,openic_c,vix252,3728.18,70.7,3800.0,3825.0,0.3,settle,0.0,26.74,
2022-06-16,openic_c,vix365,3728.18,58.8,3785.0,3810.0,0.55,settle,0.0,51.74,
2022-06-16,openic_c,straddle,3728.18,56.2,3785.0,3810.0,0.55,settle,0.0,51.74,
2022-06-17,eodic_p,vix252,3666.77,76.1,3590.0,3565.0,1.4,settle,0.0,136.74,
2022-06-17,eodic_p,vix365,3666.77,63.2,3605.0,3580.0,2.15,settle,0.0,211.74,
2022-06-17,eodic_p,straddle,3666.77,53.1,3615.0,3590.0,2.8,settle,0.0,276.74,
2022-06-17,eodic_c,vix252,3666.77,76.1,3745.0,3770.0,2.1,settle,0.0,206.74,
2022-06-17,eodic_c,vix365,3666.77,63.2,3730.0,3755.0,3.3,settle,0.0,326.74,
2022-06-17,eodic_c,straddle,3666.77,53.1,3720.0,3745.0,4.5,settle,0.0,446.74,
2022-06-17,openic_p,vix252,3665.9,76.1,3590.0,3565.0,0.5,settle,0.0,46.74,
2022-06-17,openic_p,vix365,3665.9,63.2,3605.0,3580.0,0.9,settle,0.0,86.74,
2022-06-17,openic_p,straddle,3665.9,53.1,3615.0,3590.0,1.25,settle,0.0,121.74,
2022-06-17,openic_c,vix252,3665.9,76.1,3740.0,3765.0,2.85,settle,0.0,281.74,
2022-06-17,openic_c,vix365,3665.9,63.2,3730.0,3755.0,3.8,settle,0.0,376.74,
2022-06-17,openic_c,straddle,3665.9,53.1,3720.0,3745.0,5.1,settle,0.0,506.74,
2022-06-21,eodic_p,vix252,3674.84,72.1,3605.0,3580.0,0.1,settle,0.0,6.74,
2022-06-21,eodic_p,vix365,3674.84,59.9,3615.0,3590.0,0.15,settle,0.0,11.74,
2022-06-21,eodic_p,straddle,3674.84,45.0,3630.0,3605.0,0.25,settle,0.0,21.74,
2022-06-21,eodic_c,vix252,3674.84,72.1,3745.0,3770.0,8.3,stop,12.3,-406.52,
2022-06-21,eodic_c,vix365,3674.84,59.9,3735.0,3760.0,10.2,stop,14.4,-426.52,
2022-06-21,eodic_c,straddle,3674.84,45.0,3720.0,3745.0,12.8,stop,17.2,-446.52,
2022-06-21,openic_p,vix252,3715.31,72.1,3645.0,3620.0,0.1,settle,0.0,6.74,
2022-06-21,openic_p,vix365,3715.31,59.9,3655.0,3630.0,0.15,settle,0.0,11.74,
2022-06-21,openic_p,straddle,3715.31,45.0,3670.0,3645.0,0.25,settle,0.0,21.74,
2022-06-21,openic_c,vix252,3715.31,72.1,3785.0,3810.0,5.7,settle,0.0,566.74,
2022-06-21,openic_c,vix365,3715.31,59.9,3775.0,3800.0,8.2,stop,7.1,103.48,
2022-06-21,openic_c,straddle,3715.31,45.0,3760.0,3785.0,11.4,stop,12.2,-86.52,
2022-06-22,eodic_p,vix252,3764.79,71.6,3695.0,3670.0,5.1,settle,0.0,506.74,
2022-06-22,eodic_p,vix365,3764.79,59.5,3705.0,3680.0,6.5,settle,0.0,646.74,
2022-06-22,eodic_p,straddle,3764.79,42.2,3725.0,3700.0,10.4,settle,0.0,1036.74,
2022-06-22,eodic_c,vix252,3764.79,71.6,3835.0,3860.0,0.05,settle,0.0,1.74,
2022-06-22,eodic_c,vix365,3764.79,59.5,3825.0,3850.0,0.15,settle,0.0,11.74,
2022-06-22,eodic_c,straddle,3764.79,42.2,3805.0,3830.0,0.6,settle,0.0,56.74,
2022-06-22,openic_p,vix252,3733.89,71.6,3660.0,3635.0,0.4,settle,0.0,36.74,
2022-06-22,openic_p,vix365,3733.89,59.5,3675.0,3650.0,0.85,settle,0.0,81.74,
2022-06-22,openic_p,straddle,3733.89,42.2,3690.0,3665.0,1.5,settle,0.0,146.74,
2022-06-22,openic_c,vix252,3733.89,71.6,3805.0,3830.0,0.95,settle,0.0,91.74,
2022-06-22,openic_c,vix365,3733.89,59.5,3795.0,3820.0,1.65,stop,10.75,-916.52,
