date,ic,fly,book
2026-05-28,76.96,-1002.8199999999999,-925.8599999999999
2026-05-29,66.96,970.44,1037.4
2026-06-01,206.96,-551.0799999999999,-344.1199999999999
2026-06-02,76.96,17.180000000000035,94.14000000000003
2026-06-03,131.96,277.18,409.14
2026-06-04,-141.29999999999998,-37.819999999999965,-179.11999999999995
2026-06-05,-1529.56,-742.8199999999999,-2272.38
2026-06-08,686.96,-167.82,519.1400000000001
2026-06-09,-2209.56,-1377.82,-3587.38
2026-06-10,-256.29999999999995,1490.44,1234.14
2026-06-11,-2059.56,-372.81999999999994,-2432.38
2026-06-12,776.96,127.18000000000006,904.1400000000001
2026-06-15,-86.30000000000001,-692.82,-779.1200000000001
2026-06-16,121.96000000000001,-232.81999999999994,-110.85999999999993
2026-06-17,-2694.56,-566.0799999999999,-3260.64
2026-06-18,1291.96,885.44,2177.4
2026-06-22,146.96,-612.8199999999999,-465.8599999999999
2026-06-23,593.7,-772.8199999999999,-179.1199999999999
2026-06-24,236.95999999999998,-1356.08,-1119.12
2026-06-25,1031.96,-1016.0799999999999,15.88000000000011
2026-06-26,751.96,-1316.08,-564.1199999999999
2026-06-29,323.96000000000004,-1032.82,-708.8599999999999
2026-06-30,236.95999999999998,342.18,579.14
2026-07-01,251.96,-672.8199999999999,-420.8599999999999
2026-07-02,211.95999999999998,-522.8199999999999,-310.85999999999996
2026-07-06,186.96,730.44,917.4000000000001
2026-07-07,126.96,287.18000000000006,414.14000000000004
2026-07-08,616.96,232.18000000000004,849.1400000000001
2026-07-09,136.96,-102.81999999999996,34.14000000000004
2026-07-10,66.96,-636.08,-569.12
2026-07-13,151.95999999999998,1240.44,1392.4
2026-07-14,206.96,790.44,997.4000000000001
2026-07-15,51.96,-172.81999999999994,-120.85999999999993
2026-07-16,151.96,-182.82,-30.859999999999985
2026-07-17,88.70000000000002,-982.8199999999999,-894.1199999999999
2026-07-20,171.95999999999998,-1281.08,-1109.12
2026-07-21,106.96,755.44,862.4000000000001
2026-07-22,81.96,-791.0799999999999,-709.1199999999999
2026-07-23,-156.29999999999998,1045.44,889.1400000000001
2026-07-24,141.96,117.18000000000006,259.1400000000001
2026-07-27,321.96000000000004,-442.81999999999994,-120.8599999999999
2026-07-28,161.96,-32.819999999999965,129.14000000000004
2026-07-29,-2131.3,-826.0799999999999,-2957.38
2026-07-30,-481.29999999999995,67.17999999999999,-414.11999999999995
2026-07-31,446.96000000000004,-1526.08,-1079.12
2026-08-03,-1469.56,230.44000000000003,-1239.12
2026-08-04,-1784.56,380.44000000000005,-1404.12
2026-08-05,716.96,-1266.08,-549.1199999999999
2026-08-06,196.95999999999998,-696.0799999999999,-499.11999999999995
2026-08-07,301.96000000000004,510.44000000000005,812.4000000000001
2026-08-10,76.96000000000001,-581.08,-504.12
2026-08-11,36.96,622.1800000000001,659.1400000000001
2026-08-12,276.96000000000004,1130.44,1407.4
2026-08-13,161.95999999999998,-592.8199999999999,-430.85999999999996
2026-08-14,26.96,302.18,329.14
2026-08-17,36.959999999999994,602.1800000000001,639.1400000000001
2026-08-18,206.96,960.44,1167.4
2026-08-19,66.96000000000001,22.180000000000007,89.14000000000001
2026-08-20,266.96,-122.82,144.14
2026-08-21,111.96,-197.82,-85.86
2026-08-24,106.96,-37.819999999999965,69.14000000000003
2026-08-25,-1658.04,332.22,-1325.82
2026-08-26,36.96,-396.0799999999999,-359.11999999999995
2026-08-27,146.95999999999998,835.44,982.4000000000001
2026-08-28,271.96,-1396.08,-1124.12
2026-08-31,151.96,-337.81999999999994,-185.85999999999993
2026-09-01,496.96000000000004,-497.82,-0.8599999999999568
2026-09-02,36.96,525.44,562.4000000000001
2026-09-03,-861.3,580.44,-280.8599999999999
2026-09-04,131.96,1100.44,1232.4
