Date,O,H,L,C,RTH_H,RTH_L,ETH_High,ETH_Low
2021-06-18,4954.25,4983.25,4911.75,4950.75,4983.25,4947.0,4958.25,4911.75
2021-06-21,4880.75,5018.5,4865.0,5018.5,5018.5,4964.25,4915.75,4865.0
2021-06-22,4957.5,5045.0,4944.0,5035.75,5045.0,5005.25,4964.5,4944.0
2021-06-23,4975.75,5045.75,4969.0,5033.0,5045.75,5030.0,4986.5,4969.0
2021-06-24,4972.0,5060.25,4970.0,5058.0,5060.25,5050.75,4992.75,4970.0
2021-06-25,5000.25,5076.25,4991.75,5071.0,5076.25,5060.25,5003.75,4991.75
2021-06-28,5013.25,5081.5,5006.75,5080.0,5081.5,5063.75,5017.0,5006.75
2021-06-29,5018.75,5090.5,5010.0,5084.75,5090.5,5076.5,5021.5,5010.0
2021-06-30,5023.0,5093.25,5007.5,5091.25,5093.25,5076.75,5028.25,5007.5
2021-07-01,5032.5,5111.5,5024.25,5107.5,5111.5,5092.75,5044.0,5024.25
2021-07-02,5048.0,5146.5,5046.25,5139.5,5146.5,5118.5,5063.0,5046.25
2021-07-06,5079.25,5145.25,5071.25,5129.75,5145.25,5104.75,5086.25,5071.25
2021-07-07,5066.25,5152.75,5063.5,5149.25,5152.75,5119.75,5083.75,5063.5
2021-07-08,5090.5,5122.25,5017.5,5108.25,5122.25,5079.75,5090.5,5017.5
2021-07-09,5048.5,5163.5,5031.5,5159.0,5163.5,5127.75,5074.25,5031.5
2021-07-12,5100.25,5178.75,5080.0,5176.0,5178.75,5154.25,5103.5,5080.0
2021-07-13,5115.25,5183.25,5094.75,5160.5,5183.25,5158.0,5117.0,5094.75
2021-07-14,5097.75,5184.0,5088.25,5167.75,5184.0,5154.0,5118.75,5088.25
2021-07-15,5104.75,5160.25,5083.5,5147.5,5160.25,5132.0,5108.5,5083.5
2021-07-16,5086.0,5165.25,5076.75,5114.25,5165.25,5113.75,5103.25,5076.75
2021-07-19,5058.25,5071.5,5000.75,5054.0,5071.5,5023.5,5059.0,5000.75
2021-07-20,5001.0,5128.5,4993.25,5119.0,5128.5,5052.25,5017.5,4993.25
2021-07-21,5057.0,5153.25,5048.25,5152.0,5153.25,5125.5,5076.75,5048.25
2021-07-22,5093.25,5162.75,5084.25,5162.5,5162.75,5141.0,5099.5,5084.25
2021-07-23,5109.75,5207.75,5105.5,5200.5,5207.75,5172.0,5121.25,5105.5
2021-07-26,5138.75,5215.75,5113.75,5215.5,5215.75,5196.75,5143.5,5113.75
2021-07-27,5154.0,5203.5,5128.75,5185.5,5203.5,5164.25,5154.25,5128.75
2021-07-28,5118.25,5207.25,5118.0,5191.0,5207.25,5177.0,5142.75,5118.0
2021-07-29,5132.0,5222.0,5118.75,5205.25,5222.0,5202.0,5142.75,5118.75
2021-07-30,5132.5,5204.5,5109.0,5194.25,5204.5,5181.75,5138.25,5109.0
2021-08-02,5134.75,5213.5,5133.5,5183.0,5213.5,5176.75,5158.0,5133.5
2021-08-03,5122.5,5216.5,5119.25,5209.0,5216.5,5164.75,5135.5,5119.25
2021-08-04,5148.0,5207.75,5136.0,5195.75,5207.75,5190.75,5153.25,5136.0
2021-08-05,5134.5,5222.25,5132.0,5219.75,5222.25,5201.5,5147.0,5132.0
2021-08-06,5158.5,5232.75,5154.25,5229.75,5232.75,5221.25,5167.75,5154.25
2021-08-09,5166.25,5231.5,5150.5,5225.75,5231.5,5216.25,5167.75,5150.5
2021-08-10,5165.5,5237.75,5154.75,5227.0,5237.75,5221.75,5167.25,5154.75
2021-08-11,5167.5,5242.0,5159.0,5239.5,5242.0,5229.5,5181.25,5159.0
2021-08-12,5178.25,5255.75,5174.0,5253.25,5255.75,5229.75,5182.5,5174.0
2021-08-16,5194.5,5276.0,5179.25,5273.5,5276.0,5232.0,5197.25,5179.25
2021-08-17,5210.25,5253.0,5185.25,5237.75,5253.0,5211.25,5210.5,5185.25
2021-08-18,5175.0,5249.25,5170.75,5194.0,5249.25,5190.25,5187.0,5170.75
2021-08-19,5128.0,5214.25,5086.0,5203.75,5214.25,5164.0,5137.75,5086.0
2021-08-20,5142.0,5240.0,5110.0,5233.75,5240.0,5199.5,5145.5,5110.0
2021-08-23,5173.25,5285.25,5171.75,5278.25,5285.25,5253.75,5193.25,5171.75
2021-08-24,5219.25,5288.0,5215.0,5281.0,5288.0,5277.0,5230.25,5215.0
2021-08-25,5221.75,5297.5,5214.5,5292.75,5297.5,5280.25,5225.75,5214.5
2021-08-26,5232.0,5291.5,5218.5,5267.25,5291.5,5264.5,5232.5,5218.5
2021-08-27,5208.25,5309.5,5200.5,5303.75,5309.5,5273.25,5222.5,5200.5
2021-08-30,5247.0,5334.0,5239.0,5326.5,5334.0,5310.0,5251.5,5239.0
2021-08-31,5267.75,5328.0,5254.25,5325.75,5328.0,5312.0,5280.5,5254.25
2021-09-01,5266.0,5334.5,5262.0,5324.25,5334.5,5318.75,5278.25,5262.0
2021-09-02,5260.75,5343.5,5254.25,5334.75,5343.5,5322.25,5273.75,5254.25
2021-09-03,5275.0,5339.5,5266.75,5333.25,5339.5,5318.75,5287.75,5266.75
2021-09-07,5271.25,5331.5,5262.0,5315.5,5331.5,5310.25,5286.25,5262.0
2021-09-08,5255.75,5319.75,5235.25,5311.25,5319.75,5291.5,5263.0,5235.25
2021-09-09,5249.5,5328.75,5224.0,5291.5,5328.75,5288.25,5252.0,5224.0
2021-09-10,5229.75,5318.25,5227.0,5261.0,5318.25,5256.25,5252.25,5227.0
2021-09-13,5199.5,5292.5,5194.25,5273.0,5292.5,5243.5,5228.25,5194.25
2021-09-14,5213.5,5286.25,5199.25,5246.75,5286.25,5234.25,5227.25,5199.25
2021-09-15,5184.75,5286.75,5178.5,5282.25,5286.75,5236.5,5196.25,5178.5
2021-09-16,5223.75,5285.5,5203.75,5271.5,5285.5,5242.25,5226.25,5203.75
2021-09-17,5207.0,5269.25,5196.0,5224.0,5269.25,5220.5,5220.25,5196.0
2021-09-20,5159.5,5180.25,5087.75,5149.0,5180.25,5102.75,5165.75,5087.75
2021-09-21,5090.25,5194.0,5088.75,5143.5,5194.0,5140.75,5143.5,5088.75
2021-09-22,5084.25,5215.5,5069.0,5195.5,5215.5,5165.5,5121.5,5069.0
2021-09-23,5133.75,5264.0,5133.5,5248.75,5264.0,5210.25,5172.5,5133.5
2021-09-24,5186.75,5262.0,5158.5,5254.75,5262.0,5226.75,5199.25,5158.5
2021-09-27,5193.75,5255.5,5174.75,5241.25,5255.5,5234.0,5219.75,5174.75
2021-09-28,5177.5,5215.25,5135.75,5155.0,5215.25,5143.75,5189.75,5135.75
2021-09-29,5095.25,5185.5,5093.0,5166.0,5185.5,5153.25,5126.5,5093.0
2021-09-30,5107.75,5182.5,5103.0,5111.5,5182.5,5103.25,5136.75,5103.0
2021-10-01,5048.75,5174.75,5007.75,5156.25,5174.75,5086.0,5068.0,5007.75
2021-10-04,5096.75,5153.5,5062.75,5103.25,5153.5,5076.5,5109.75,5062.75
2021-10-05,5043.5,5168.75,5016.75,5144.5,5168.75,5107.5,5062.5,5016.75
2021-10-06,5081.75,5164.75,5021.5,5163.75,5164.75,5088.5,5087.25,5021.5
2021-10-07,5103.0,5230.5,5102.75,5200.5,5230.5,5195.5,5112.25,5102.75
2021-10-08,5138.25,5212.25,5130.0,5188.25,5212.25,5185.25,5155.5,5130.0
2021-10-11,5128.75,5216.5,5100.0,5157.5,5216.5,5155.0,5135.75,5100.0
2021-10-12,5095.5,5174.0,5065.0,5140.75,5174.0,5136.75,5112.75,5065.0
2021-10-13,5075.25,5173.75,5071.0,5162.0,5173.75,5127.75,5102.5,5071.0
2021-10-14,5102.5,5240.25,5101.75,5240.0,5240.25,5199.0,5146.75,5101.75
2021-10-15,5180.75,5276.5,5174.0,5272.25,5276.5,5254.0,5201.5,5174.0
2021-10-18,5213.25,5288.75,5184.0,5285.75,5288.75,5245.75,5217.25,5184.0
2021-10-19,5223.5,5324.75,5219.5,5323.25,5324.75,5296.25,5252.25,5219.5
2021-10-20,5263.75,5341.25,5251.75,5334.0,5341.25,5323.5,5265.0,5251.75
2021-10-21,5272.75,5352.25,5258.0,5348.75,5352.25,5326.75,5275.5,5258.0
2021-10-22,5277.75,5360.5,5275.0,5343.75,5360.5,5324.25,5295.75,5275.0
2021-10-25,5276.5,5373.0,5270.25,5368.75,5373.0,5337.75,5294.0,5270.25
2021-10-26,5312.5,5399.0,5309.25,5374.75,5399.0,5369.75,5328.5,5309.25
2021-10-27,5311.5,5385.75,5304.25,5356.25,5385.75,5352.75,5324.0,5304.25
2021-10-28,5296.5,5398.75,5293.0,5391.75,5398.75,5368.0,5310.25,5293.0
2021-10-29,5324.75,5410.0,5307.0,5409.0,5410.0,5369.25,5327.5,5307.0
2021-11-01,5355.75,5421.0,5349.25,5413.0,5421.0,5395.5,5367.25,5349.25
2021-11-02,5353.5,5436.0,5341.0,5430.25,5436.0,5414.5,5357.75,5341.0
2021-11-03,5369.0,5466.0,5362.75,5460.5,5466.0,5422.0,5372.75,5362.75
2021-11-04,5399.25,5483.75,5398.5,5481.75,5483.75,5463.5,5410.25,5398.5
2021-11-05,5419.5,5520.75,5415.25,5493.5,5520.75,5483.25,5444.75,5415.25
2021-11-08,5426.25,5516.0,5424.0,5501.75,5516.0,5495.75,5450.0,5424.0
2021-11-09,5438.5,5509.5,5427.75,5485.0,5509.5,5472.25,5445.25,5427.75
2021-11-10,5422.5,5487.75,5404.5,5451.25,5487.75,5434.25,5428.0,5404.5
2021-11-11,5392.75,5466.5,5385.75,5454.0,5466.5,5451.0,5409.25,5385.75
2021-11-12,5394.75,5492.5,5391.5,5490.75,5492.5,5454.75,5406.75,5391.5
2021-11-15,5432.5,5501.75,5425.0,5490.75,5501.75,5476.0,5445.25,5425.0
2021-11-16,5428.5,5518.75,5418.5,5506.5,5518.75,5484.5,5434.75,5418.5
2021-11-17,5444.25,5505.75,5436.25,5494.0,5505.75,5488.25,5448.75,5436.25
2021-11-18,5433.0,5514.0,5432.25,5508.0,5514.0,5477.0,5451.75,5432.25
2021-11-19,5453.0,5523.25,5432.0,5504.25,5523.25,5499.0,5471.25,5432.0
2021-11-22,5448.75,5549.5,5443.0,5492.5,5549.5,5483.25,5464.5,5443.0
2021-11-23,5433.75,5504.5,5419.25,5488.25,5504.5,5458.0,5436.75,5419.25
2021-11-24,5434.0,5509.75,5408.0,5508.75,5509.75,5465.25,5439.75,5408.0
2021-11-26,5448.25,5464.75,5344.75,5388.0,5452.25,5386.25,5464.75,5344.75
2021-11-29,5336.75,5478.75,5336.5,5461.75,5478.75,5430.25,5397.25,5336.5
2021-11-30,5405.0,5453.25,5329.75,5387.75,5453.25,5366.0,5415.25,5329.75
2021-12-01,5335.25,5459.75,5306.75,5322.75,5459.75,5306.75,5376.5,5319.25
2021-12-02,5262.5,5402.75,5253.25,5382.0,5402.75,5315.25,5299.75,5253.25
2021-12-03,5335.0,5415.5,5291.5,5340.25,5415.5,5301.0,5349.75,5291.5
2021-12-06,5290.0,5420.75,5279.25,5399.5,5420.75,5348.25,5319.5,5279.25
2021-12-07,5342.0,5501.75,5335.0,5500.25,5501.75,5456.25,5404.5,5335.0
2021-12-08,5443.0,5512.25,5429.0,5507.0,5512.25,5480.75,5459.75,5429.0
2021-12-09,5446.75,5503.5,5425.75,5473.75,5503.5,5471.5,5454.25,5425.75
2021-12-10,5417.25,5521.5,5412.0,5519.75,5521.5,5477.75,5454.0,5412.0
2021-12-13,5459.5,5517.75,5458.75,5478.5,5517.75,5471.75,5478.25,5458.75
2021-12-14,5418.0,5468.25,5379.25,5441.25,5468.25,5412.5,5431.75,5379.25
2021-12-15,5384.0,5522.0,5375.5,5517.5,5522.0,5418.25,5393.25,5375.5
2021-12-16,5457.75,5539.5,5452.0,5481.0,5539.5,5458.25,5498.25,5452.0
2021-12-17,5419.0,5473.25,5377.25,5432.75,5473.25,5406.25,5423.0,5377.25
2021-12-20,5367.0,5387.25,5281.25,5387.25,5387.25,5336.5,5376.5,5281.25
2021-12-21,5322.75,5458.5,5320.75,5455.5,5458.5,5388.5,5361.5,5320.75
2021-12-22,5396.75,5506.25,5377.25,5505.75,5506.25,5451.75,5401.0,5377.25
2021-12-23,5444.0,5547.5,5439.25,5532.5,5547.5,5511.75,5458.5,5439.25
2021-12-27,5472.0,5600.5,5468.25,5597.5,5600.5,5545.75,5490.0,5468.25
2021-12-28,5535.5,5614.25,5528.5,5600.0,5614.25,5586.75,5552.25,5528.5
2021-12-29,5536.0,5612.25,5530.0,5599.5,5612.25,5586.25,5545.5,5530.0
2021-12-30,5539.75,5616.0,5530.5,5590.5,5616.0,5583.5,5549.75,5530.5
2021-12-31,5528.75,5594.75,5505.5,5580.25,5594.75,5573.5,5531.0,5505.5
2022-01-03,5526.0,5603.75,5525.75,5601.0,5603.75,5563.75,5546.25,5525.75
2022-01-04,5540.25,5624.5,5536.0,5598.0,5624.5,5580.75,5562.5,5536.0
2022-01-05,5538.5,5604.5,5505.75,5514.75,5604.5,5505.75,5542.75,5521.5
2022-01-06,5447.0,5532.0,5423.0,5507.5,5532.0,5478.25,5458.0,5423.0
2022-01-07,5450.0,5515.75,5425.0,5484.25,5515.75,5470.0,5460.75,5425.0
2022-01-10,5426.25,5481.25,5388.0,5477.75,5481.25,5389.0,5436.75,5388.0
2022-01-11,5418.5,5523.75,5408.25,5521.0,5523.75,5443.5,5443.25,5408.25
2022-01-12,5459.0,5555.75,5450.0,5537.75,5555.75,5513.0,5485.5,5450.0
2022-01-13,5474.25,5552.5,5457.5,5468.0,5552.5,5458.75,5486.0,5457.5
2022-01-14,5410.0,5477.0,5361.75,5475.5,5477.0,5422.25,5422.0,5361.75
2022-01-18,5421.0,5426.75,5345.25,5388.5,5422.75,5376.25,5426.75,5345.25
2022-01-19,5332.75,5419.25,5290.5,5341.25,5419.25,5337.5,5349.5,5290.5
2022-01-20,5281.0,5410.5,5269.5,5283.0,5410.5,5281.25,5308.5,5269.5
2022-01-21,5209.25,5303.25,5184.5,5201.75,5303.25,5198.5,5232.75,5184.5
2022-01-24,5144.0,5226.25,5029.0,5221.75,5226.25,5029.0,5182.5,5066.5
2022-01-25,5157.75,5219.0,5074.0,5151.25,5219.0,5092.75,5161.75,5074.0
2022-01-26,5063.75,5262.5,5063.5,5145.5,5262.5,5110.5,5178.25,5063.5
2022-01-27,5100.25,5238.25,5018.25,5139.5,5238.25,5115.0,5138.75,5018.25
2022-01-28,5103.0,5242.25,5021.25,5229.5,5242.25,5099.25,5111.25,5021.25
2022-01-31,5178.5,5324.0,5150.5,5307.25,5324.0,5219.0,5192.5,5150.5
2022-02-01,5248.25,5358.0,5233.75,5357.0,5358.0,5290.25,5269.5,5233.75
2022-02-02,5307.0,5402.25,5302.0,5362.0,5402.25,5351.5,5335.0,5302.0
2022-02-03,5300.75,5350.5,5262.75,5316.5,5350.5,5278.25,5303.25,5262.75
2022-02-04,5273.0,5348.75,5193.5,5303.25,5348.75,5258.75,5283.0,5193.5
2022-02-07,5252.0,5330.75,5226.25,5299.25,5330.75,5279.0,5262.75,5226.25
2022-02-08,5239.0,5340.0,5218.25,5332.25,5340.0,5272.5,5251.5,5218.25
2022-02-09,5274.0,5398.75,5272.25,5396.25,5398.75,5370.75,5312.0,5272.25
2022-02-10,5337.25,5398.0,5267.5,5308.5,5398.0,5292.25,5338.75,5267.5
2022-02-11,5249.5,5336.75,5209.5,5229.5,5336.75,5209.5,5261.75,5209.5
2022-02-14,5166.75,5236.25,5109.0,5212.75,5236.25,5173.25,5183.0,5109.0
2022-02-15,5148.5,5283.0,5136.75,5271.75,5283.0,5252.25,5223.0,5136.75
2022-02-16,5213.75,5300.75,5195.0,5281.75,5300.75,5239.0,5238.0,5195.0
2022-02-17,5219.25,5258.0,5183.5,5190.5,5258.0,5183.5,5229.75,5186.0
2022-02-18,5129.75,5206.5,5114.5,5166.0,5206.5,5137.25,5166.5,5114.5
2022-02-22,5079.25,5175.0,5005.0,5132.25,5175.0,5077.75,5146.25,5005.0
2022-02-23,5065.75,5152.0,5032.5,5040.25,5152.0,5032.5,5100.5,5064.0
2022-02-24,4970.5,5106.25,4856.75,5082.75,5106.25,4925.0,4979.5,4856.75
2022-02-25,5021.75,5199.5,4982.5,5195.25,5199.5,5097.5,5072.5,4982.5
2022-02-28,5054.5,5201.75,5006.5,5184.25,5201.75,5126.25,5097.25,5006.5
2022-03-01,5122.5,5190.75,5077.5,5130.0,5190.75,5091.25,5154.0,5077.5
2022-03-02,5063.75,5215.5,5033.25,5194.5,5215.5,5135.0,5098.0,5033.25
2022-03-03,5128.75,5230.25,5122.0,5180.75,5230.25,5157.25,5173.75,5122.0
2022-03-04,5121.5,5153.25,5038.5,5136.75,5153.25,5097.5,5129.5,5038.5
2022-03-07,5063.75,5137.5,4993.0,5009.25,5137.5,5001.5,5079.75,4993.0
2022-03-08,4941.5,5091.25,4893.75,4974.0,5091.25,4969.5,4988.5,4893.75
2022-03-09,4908.0,5114.5,4907.0,5090.0,5114.5,5047.0,5020.0,4907.0
2022-03-10,5032.75,5081.75,4972.5,5074.25,5081.75,5021.5,5035.5,4972.5
2022-03-11,5011.0,5104.75,4984.75,5020.25,5104.75,5012.5,5089.0,4984.75
2022-03-14,4969.0,5063.25,4961.75,4996.0,5063.25,4975.75,5007.0,4961.75
2022-03-15,4933.5,5086.75,4891.75,5071.0,5086.75,5002.0,4958.25,4891.75
2022-03-16,5012.0,5176.75,5001.25,5172.25,5176.75,5065.75,5051.0,5001.25
2022-03-17,5123.25,5230.25,5082.5,5219.0,5230.25,5149.25,5125.75,5082.5
2022-03-18,5146.5,5282.0,5126.75,5280.25,5282.0,5202.5,5156.5,5126.75
2022-03-21,5222.25,5296.5,5193.0,5280.0,5296.5,5238.5,5225.5,5193.0
2022-03-22,5219.0,5338.25,5195.25,5328.5,5338.25,5290.5,5234.75,5195.25
2022-03-23,5266.25,5317.25,5238.75,5271.0,5317.25,5268.25,5276.25,5238.75
2022-03-24,5211.5,5338.5,5208.0,5336.75,5338.5,5279.5,5243.5,5208.0
2022-03-25,5278.5,5362.5,5262.5,5359.0,5362.5,5316.75,5294.0,5262.5
2022-03-28,5297.5,5395.75,5276.25,5393.75,5395.75,5333.25,5310.75,5276.25
2022-03-29,5332.5,5454.5,5327.5,5443.75,5454.5,5405.25,5373.5,5327.5
2022-03-30,5383.5,5446.0,5364.25,5424.25,5446.0,5398.25,5389.75,5364.25
2022-03-31,5361.25,5420.75,5349.75,5366.0,5420.75,5349.75,5376.5,5352.75
2022-04-01,5303.25,5368.5,5298.75,5355.5,5368.5,5324.75,5317.75,5298.75
2022-04-04,5300.5,5403.5,5290.0,5399.0,5403.5,5356.25,5313.5,5290.0
2022-04-05,5338.5,5412.25,5325.25,5345.75,5412.25,5331.25,5349.5,5325.25
2022-04-06,5288.5,5323.0,5235.25,5297.5,5323.0,5268.0,5291.0,5235.25
2022-04-07,5233.5,5340.75,5216.5,5321.5,5340.75,5268.0,5259.0,5216.5
2022-04-08,5257.0,5339.5,5251.0,5308.0,5339.5,5292.25,5282.0,5251.0
2022-04-11,5251.0,5283.0,5208.5,5230.75,5283.0,5227.0,5253.5,5208.5
2022-04-12,5173.25,5290.25,5144.5,5218.75,5290.25,5199.0,5225.0,5144.5
2022-04-13,5159.0,5273.0,5146.25,5261.75,5273.0,5210.5,5190.75,5146.25
2022-04-14,5200.75,5279.25,5191.0,5208.5,5279.25,5208.5,5218.0,5191.0
2022-04-18,5152.25,5229.75,5117.75,5224.0,5229.75,5188.0,5152.25,5117.75
2022-04-19,5161.25,5290.5,5134.0,5258.0,5290.5,5208.5,5173.25,5134.0
2022-04-20,5203.25,5307.75,5195.0,5289.5,5307.75,5267.0,5242.75,5195.0
2022-04-21,5230.25,5332.5,5203.5,5211.0,5332.5,5203.5,5260.5,5229.75
2022-04-22,5148.0,5204.0,5075.25,5078.25,5204.0,5075.25,5155.5,5124.25
2022-04-25,5021.25,5120.0,4980.75,5113.25,5120.0,5018.75,5029.5,4980.75
2022-04-26,5056.25,5091.0,4968.75,4977.0,5091.0,4968.75,5065.75,5026.75
2022-04-27,4911.75,5059.75,4911.25,5014.0,5059.75,4980.5,4979.5,4911.25
2022-04-28,4975.25,5127.0,4962.75,5081.5,5127.0,5006.0,5021.0,4962.75
2022-04-29,5006.25,5089.0,4942.25,4964.75,5089.0,4942.25,5042.0,4992.25
2022-05-02,4906.25,4989.25,4873.0,4967.25,4989.25,4879.5,4920.5,4873.0
2022-05-03,4907.75,5019.25,4891.25,4997.0,5019.25,4962.5,4938.25,4891.25
2022-05-04,4933.5,5126.5,4930.0,5112.75,5126.5,4966.25,4953.25,4930.0
2022-05-05,5052.0,5075.5,4922.75,4974.75,5075.5,4922.75,5063.0,5016.75
2022-05-06,4908.75,4976.75,4870.25,4928.25,4976.75,4885.5,4914.75,4870.25
2022-05-09,4849.5,4892.5,4793.25,4821.75,4892.5,4793.5,4861.25,4793.25
2022-05-10,4755.5,4889.0,4724.0,4816.0,4889.0,4776.5,4812.25,4724.0
2022-05-11,4752.75,4868.5,4709.5,4764.25,4868.5,4747.25,4812.75,4709.5
2022-05-12,4702.0,4785.25,4647.0,4744.75,4785.25,4678.5,4716.5,4647.0
2022-05-13,4678.5,4859.5,4677.75,4835.0,4859.5,4783.0,4750.25,4677.75
2022-05-16,4787.25,4867.0,4744.0,4827.0,4867.0,4803.0,4804.25,4744.0
2022-05-17,4764.25,4913.25,4762.75,4912.25,4913.25,4853.25,4846.0,4762.75
2022-05-18,4853.5,4865.0,4731.25,4734.25,4865.0,4731.25,4857.25,4797.25
2022-05-19,4678.75,4767.0,4618.25,4721.5,4767.0,4697.5,4695.5,4618.25
2022-05-20,4662.75,4764.5,4631.0,4720.75,4764.5,4631.0,4711.75,4660.5
2022-05-23,4672.75,4805.75,4672.5,4799.5,4805.75,4730.0,4717.75,4672.5
2022-05-24,4714.0,4778.0,4672.0,4771.0,4778.0,4695.5,4715.0,4672.0
2022-05-25,4712.25,4821.25,4675.75,4795.0,4821.25,4745.0,4731.25,4675.75
2022-05-26,4734.5,4897.0,4722.75,4871.75,4897.0,4811.0,4772.0,4722.75
2022-05-27,4809.75,4985.75,4803.5,4984.0,4985.75,4903.0,4849.5,4803.5
2022-05-31,4926.75,4991.25,4883.75,4952.5,4991.25,4926.25,4964.5,4883.75
2022-06-01,4900.75,4988.5,4888.0,4922.5,4988.5,4895.0,4919.0,4888.0
2022-06-02,4860.0,5000.25,4845.75,4993.5,5000.25,4895.75,4886.75,4845.75
2022-06-03,4940.0,4965.75,4893.25,4936.25,4965.75,4920.25,4951.25,4893.25
2022-06-06,4872.75,4991.75,4866.75,4940.25,4991.75,4930.75,4921.25,4866.75
2022-06-07,4884.25,4987.5,4838.25,4978.75,4987.5,4901.25,4886.25,4838.25
2022-06-08,4913.0,4983.5,4896.0,4940.75,4983.5,4928.75,4920.5,4896.0
2022-06-09,4878.25,4941.75,4838.25,4843.5,4941.75,4838.25,4906.5,4857.0
2022-06-10,4787.5,4791.75,4708.75,4731.5,4781.75,4718.75,4791.75,4708.75
2022-06-13,4638.25,4641.75,4557.5,4577.75,4641.75,4557.5,4639.5,4559.25
2022-06-14,4521.75,4604.25,4515.5,4557.25,4604.25,4530.75,4568.5,4515.5
2022-06-15,4504.5,4665.25,4500.5,4612.5,4665.25,4545.75,4543.75,4500.5
2022-06-16,4560.0,4594.25,4456.0,4501.0,4534.0,4464.25,4594.25,4456.0
2022-06-17,4441.5,4534.0,4429.5,4501.75,4534.0,4461.25,4474.5,4429.5
2022-06-21,4445.0,4606.0,4422.5,4589.5,4606.0,4557.75,4510.0,4422.5
2022-06-22,4527.25,4627.75,4454.25,4588.5,4627.75,4541.5,4528.75,4454.25
2022-06-23,4522.25,4628.0,4496.0,4611.0,4628.0,4568.0,4558.0,4496.0
2022-06-24,4546.25,4742.0,4542.25,4731.0,4742.0,4678.0,4595.25,4542.25
2022-06-27,4676.0,4754.0,4656.5,4730.25,4754.0,4714.75,4709.0,4656.5
2022-06-28,4672.25,4772.25,4644.0,4647.5,4772.25,4644.0,4698.75,4646.75
2022-06-29,4589.25,4662.25,4573.0,4640.0,4662.25,4623.5,4601.0,4573.0
2022-06-30,4583.75,4645.0,4521.75,4601.75,4645.0,4563.5,4586.0,4521.75
2022-07-01,4543.0,4655.75,4505.5,4647.75,4655.75,4575.75,4554.75,4505.5
2022-07-05,4589.5,4658.0,4534.75,4652.75,4658.0,4566.25,4618.75,4534.75
2022-07-06,4599.0,4697.25,4569.75,4674.5,4697.25,4633.75,4609.75,4569.75
2022-07-07,4614.75,4736.5,4593.5,4722.5,4736.5,4688.75,4630.25,4593.5
2022-07-08,4658.0,4744.25,4629.0,4728.0,4744.25,4693.75,4670.0,4629.0
2022-07-11,4661.0,4706.25,4624.5,4685.0,4706.25,4672.25,4661.75,4624.5
2022-07-12,4623.0,4698.75,4581.75,4644.0,4698.75,4627.0,4626.0,4581.75
2022-07-13,4586.0,4657.0,4513.0,4621.0,4657.0,4582.75,4634.0,4513.0
2022-07-14,4556.75,4622.25,4503.0,4620.0,4622.25,4546.0,4567.25,4503.0
2022-07-15,4558.75,4689.25,4541.25,4686.5,4689.25,4642.0,4600.5,4541.25
2022-07-18,4639.5,4727.5,4626.75,4659.75,4727.5,4642.5,4670.5,4626.75
2022-07-19,4599.5,4765.5,4595.0,4765.0,4765.5,4690.25,4635.25,4595.0
2022-07-20,4708.0,4799.5,4683.25,4781.25,4799.5,4747.0,4725.25,4683.25
2022-07-21,4715.0,4827.0,4706.25,4812.5,4827.0,4752.5,4740.0,4706.25
2022-07-22,4749.0,4838.5,4741.0,4784.75,4838.5,4763.75,4762.75,4741.0
2022-07-25,4728.75,4801.25,4712.5,4795.75,4801.25,4768.25,4749.75,4712.5
2022-07-26,4720.0,4777.25,4706.25,4754.25,4777.25,4735.5,4725.5,4706.25
2022-07-27,4700.25,4865.0,4699.75,4838.25,4865.0,4776.75,4729.5,4699.75
2022-07-28,4783.0,4910.5,4764.5,4903.25,4910.5,4816.75,4791.0,4764.5
2022-07-29,4866.0,4966.25,4846.0,4954.0,4966.25,4903.25,4869.75,4846.0
2022-08-01,4898.5,4969.5,4861.0,4944.75,4969.5,4919.25,4899.0,4861.0
2022-08-02,4880.75,4965.25,4844.5,4915.0,4965.25,4902.75,4883.25,4844.5
2022-08-03,4858.0,4992.25,4845.5,4975.5,4992.25,4934.75,4883.5,4845.5
2022-08-04,4911.25,4985.25,4909.0,4975.0,4985.25,4958.25,4934.25,4909.0
2022-08-05,4913.0,4975.5,4864.75,4963.0,4975.5,4929.5,4927.25,4864.75
2022-08-08,4910.75,5010.25,4891.75,4967.25,5010.25,4951.5,4938.5,4891.75
2022-08-09,4909.5,4961.0,4884.5,4950.0,4961.0,4935.25,4916.0,4884.5
2022-08-10,4889.75,5035.25,4874.75,5030.0,5035.25,5000.75,4962.5,4874.75
2022-08-11,4971.75,5082.75,4967.75,5037.5,5082.75,5025.0,5008.0,4967.75
2022-08-12,4980.25,5105.0,4969.25,5100.75,5105.0,5043.25,4998.5,4969.25
2022-08-15,5038.0,5127.0,5010.0,5117.75,5127.0,5080.0,5039.5,5010.0
2022-08-16,5055.5,5149.75,5044.75,5125.25,5149.75,5101.0,5061.25,5044.75
2022-08-17,5070.25,5127.5,5027.0,5103.0,5127.5,5077.25,5076.0,5027.0
2022-08-18,5040.5,5117.75,5019.0,5107.0,5117.75,5086.25,5053.75,5019.0
2022-08-19,5048.0,5084.0,5002.0,5053.0,5084.0,5043.0,5049.0,5002.0
2022-08-22,4982.0,5002.75,4936.5,4967.25,5002.75,4953.75,4982.5,4936.5
2022-08-23,4908.0,4984.0,4879.0,4951.25,4984.0,4947.25,4918.0,4879.0
