t,o,h,l,c,v
2026-07-10 09:51:00-05:00,7594.0,7596.75,7592.5,7595.25,2099.0
2026-07-10 09:52:00-05:00,7595.25,7597.25,7593.5,7594.5,2255.0
2026-07-10 09:53:00-05:00,7594.5,7595.5,7591.75,7594.25,2089.0
2026-07-10 09:54:00-05:00,7594.5,7594.75,7591.25,7591.75,1652.0
2026-07-10 09:55:00-05:00,7591.75,7592.5,7586.5,7586.75,3935.0
2026-07-10 09:56:00-05:00,7586.75,7587.0,7583.0,7585.0,4241.0
2026-07-10 09:57:00-05:00,7585.0,7589.0,7584.25,7588.25,3869.0
2026-07-10 09:58:00-05:00,7588.25,7588.75,7583.5,7584.5,2709.0
2026-07-10 09:59:00-05:00,7584.25,7585.5,7583.0,7584.25,2252.0
2026-07-10 10:00:00-05:00,7584.25,7586.0,7581.0,7585.0,4662.0
2026-07-10 10:01:00-05:00,7585.0,7586.75,7582.25,7583.0,2979.0
2026-07-10 10:02:00-05:00,7583.0,7585.0,7581.5,7582.75,2527.0
2026-07-10 10:03:00-05:00,7583.0,7586.5,7582.25,7585.5,2879.0
2026-07-10 10:04:00-05:00,7585.25,7586.75,7581.5,7581.75,4192.0
2026-07-10 10:05:00-05:00,7581.75,7583.75,7578.5,7581.25,3345.0
2026-07-10 10:06:00-05:00,7581.25,7582.75,7578.5,7582.0,2589.0
2026-07-10 10:07:00-05:00,7581.75,7587.25,7581.75,7586.75,2351.0
2026-07-10 10:08:00-05:00,7586.75,7589.5,7586.75,7589.0,2378.0
2026-07-10 10:09:00-05:00,7589.0,7590.0,7587.75,7590.0,1911.0
2026-07-10 10:10:00-05:00,7590.0,7593.0,7589.75,7592.0,2981.0
2026-07-10 10:11:00-05:00,7592.0,7592.75,7589.25,7591.25,1919.0
2026-07-10 10:12:00-05:00,7591.5,7591.75,7589.0,7589.75,1373.0
2026-07-10 10:13:00-05:00,7589.5,7592.5,7588.25,7591.0,1684.0
2026-07-10 10:14:00-05:00,7591.0,7592.25,7590.25,7591.75,1418.0
2026-07-10 10:15:00-05:00,7591.75,7598.0,7591.5,7597.5,3391.0
2026-07-10 10:16:00-05:00,7597.75,7604.25,7597.75,7601.25,6187.0
2026-07-10 10:17:00-05:00,7601.5,7602.25,7600.25,7600.75,2674.0
2026-07-10 10:18:00-05:00,7600.75,7601.5,7598.25,7600.25,2866.0
2026-07-10 10:19:00-05:00,7600.0,7600.0,7596.25,7599.5,2140.0
2026-07-10 10:20:00-05:00,7599.5,7601.0,7596.75,7600.25,1708.0
2026-07-10 10:21:00-05:00,7600.25,7601.0,7598.5,7599.25,1456.0
2026-07-10 10:22:00-05:00,7599.5,7600.0,7597.75,7599.0,1239.0
2026-07-10 10:23:00-05:00,7599.0,7603.5,7597.75,7602.25,3365.0
2026-07-10 10:24:00-05:00,7602.0,7603.0,7600.25,7602.75,2196.0
2026-07-10 10:25:00-05:00,7603.0,7606.5,7603.0,7604.5,3460.0
2026-07-10 10:26:00-05:00,7604.5,7606.5,7604.5,7604.75,2902.0
2026-07-10 10:27:00-05:00,7604.75,7606.75,7604.0,7605.0,2202.0
2026-07-10 10:28:00-05:00,7605.0,7605.5,7603.75,7605.25,1797.0
2026-07-10 10:29:00-05:00,7605.25,7606.0,7603.5,7605.25,1907.0
2026-07-10 10:30:00-05:00,7605.25,7606.5,7603.75,7604.0,2765.0
2026-07-10 10:31:00-05:00,7604.25,7604.5,7601.5,7603.5,3016.0
2026-07-10 10:32:00-05:00,7603.5,7605.25,7603.0,7603.75,2420.0
2026-07-10 10:33:00-05:00,7603.5,7604.5,7602.5,7604.25,1562.0
2026-07-10 10:34:00-05:00,7604.0,7604.5,7601.0,7602.75,3630.0
2026-07-10 10:35:00-05:00,7602.5,7603.0,7598.25,7599.0,3470.0
2026-07-10 10:36:00-05:00,7599.0,7600.75,7598.5,7600.25,2088.0
2026-07-10 10:37:00-05:00,7600.25,7601.5,7599.5,7601.5,1602.0
2026-07-10 10:38:00-05:00,7601.5,7602.75,7600.25,7600.75,1749.0
2026-07-10 10:39:00-05:00,7600.75,7600.75,7595.25,7596.5,2829.0
2026-07-10 10:40:00-05:00,7596.5,7597.5,7594.0,7596.0,2828.0
2026-07-10 10:41:00-05:00,7596.0,7596.5,7590.75,7593.5,3404.0
2026-07-10 10:42:00-05:00,7593.5,7593.5,7586.0,7587.75,4737.0
2026-07-10 10:43:00-05:00,7587.5,7591.25,7586.75,7589.75,3918.0
2026-07-10 10:44:00-05:00,7589.75,7593.5,7589.75,7592.5,2459.0
2026-07-10 10:45:00-05:00,7592.75,7592.75,7588.0,7589.75,3327.0
2026-07-10 10:46:00-05:00,7589.75,7592.5,7589.25,7591.75,2318.0
2026-07-10 10:47:00-05:00,7592.0,7595.75,7589.75,7595.0,2711.0
2026-07-10 10:48:00-05:00,7594.75,7596.25,7594.0,7595.25,1788.0
2026-07-10 10:49:00-05:00,7595.0,7598.75,7594.75,7596.5,2082.0
2026-07-10 10:50:00-05:00,7596.75,7597.5,7595.75,7596.75,1455.0
2026-07-10 10:51:00-05:00,7597.0,7598.25,7595.5,7596.0,1350.0
2026-07-10 10:52:00-05:00,7596.0,7600.0,7595.5,7598.5,1940.0
2026-07-10 10:53:00-05:00,7598.5,7600.0,7598.25,7599.75,1091.0
2026-07-10 10:54:00-05:00,7599.5,7601.5,7599.0,7600.5,1746.0
2026-07-10 10:55:00-05:00,7600.75,7600.75,7598.75,7599.5,1263.0
2026-07-10 10:56:00-05:00,7599.75,7601.5,7599.0,7599.75,1339.0
2026-07-10 10:57:00-05:00,7600.0,7600.5,7597.25,7600.25,1571.0
2026-07-10 10:58:00-05:00,7600.0,7600.5,7598.5,7599.75,949.0
2026-07-10 10:59:00-05:00,7599.75,7600.5,7599.25,7600.25,885.0
2026-07-10 11:00:00-05:00,7600.25,7604.0,7600.0,7603.5,2173.0
2026-07-10 11:01:00-05:00,7603.5,7606.25,7602.0,7603.0,3501.0
2026-07-10 11:02:00-05:00,7603.25,7604.25,7602.75,7603.75,1214.0
2026-07-10 11:03:00-05:00,7603.75,7603.75,7601.0,7601.0,1658.0
2026-07-10 11:04:00-05:00,7601.0,7604.0,7601.0,7603.75,1592.0
2026-07-10 11:05:00-05:00,7603.75,7604.25,7601.25,7601.5,1865.0
2026-07-10 11:06:00-05:00,7601.5,7602.75,7601.0,7601.5,1424.0
2026-07-10 11:07:00-05:00,7601.25,7602.75,7600.5,7602.25,1090.0
2026-07-10 11:08:00-05:00,7602.0,7602.5,7600.5,7601.5,1041.0
2026-07-10 11:09:00-05:00,7601.5,7602.0,7600.5,7601.75,1326.0
2026-07-10 11:10:00-05:00,7601.75,7603.5,7601.0,7603.0,1238.0
2026-07-10 11:11:00-05:00,7603.25,7603.75,7600.25,7602.25,2538.0
2026-07-10 11:12:00-05:00,7602.5,7603.25,7601.0,7603.25,1283.0
2026-07-10 11:13:00-05:00,7603.0,7604.5,7602.75,7603.75,1013.0
2026-07-10 11:14:00-05:00,7603.75,7604.75,7603.25,7604.0,844.0
2026-07-10 11:15:00-05:00,7604.25,7606.25,7604.0,7605.75,1615.0
2026-07-10 11:16:00-05:00,7605.5,7609.25,7605.5,7607.75,2994.0
2026-07-10 11:17:00-05:00,7608.0,7608.5,7606.75,7608.0,1490.0
2026-07-10 11:18:00-05:00,7607.75,7608.5,7606.0,7606.5,1426.0
2026-07-10 11:19:00-05:00,7606.25,7608.0,7605.5,7608.0,1320.0
2026-07-10 11:20:00-05:00,7608.0,7608.5,7605.75,7606.75,1179.0
2026-07-10 11:21:00-05:00,7606.5,7606.5,7604.25,7605.0,1632.0
2026-07-10 11:22:00-05:00,7604.75,7606.5,7603.5,7606.25,1098.0
2026-07-10 11:23:00-05:00,7606.25,7606.25,7605.25,7606.0,557.0
2026-07-10 11:24:00-05:00,7606.0,7607.25,7605.25,7606.0,838.0
2026-07-10 11:25:00-05:00,7606.0,7606.25,7604.0,7604.0,1076.0
2026-07-10 11:26:00-05:00,7604.0,7605.25,7603.5,7603.5,1253.0
2026-07-10 11:27:00-05:00,7603.75,7605.25,7603.5,7605.0,1173.0
2026-07-10 11:28:00-05:00,7605.0,7606.0,7604.25,7604.25,876.0
2026-07-10 11:29:00-05:00,7604.25,7604.75,7603.5,7604.25,879.0
2026-07-10 11:30:00-05:00,7604.0,7605.5,7604.0,7604.5,840.0
2026-07-10 11:31:00-05:00,7604.75,7606.0,7604.0,7605.75,653.0
2026-07-10 11:32:00-05:00,7605.75,7607.75,7605.5,7607.25,1190.0
2026-07-10 11:33:00-05:00,7607.25,7608.0,7607.0,7608.0,975.0
2026-07-10 11:34:00-05:00,7608.0,7608.0,7606.5,7606.75,890.0
2026-07-10 11:35:00-05:00,7606.75,7607.75,7606.5,7607.75,832.0
2026-07-10 11:36:00-05:00,7607.75,7608.25,7605.75,7605.75,824.0
2026-07-10 11:37:00-05:00,7605.5,7605.5,7601.5,7604.0,2784.0
2026-07-10 11:38:00-05:00,7604.0,7604.75,7603.25,7604.0,870.0
2026-07-10 11:39:00-05:00,7604.0,7605.25,7603.75,7605.0,546.0
2026-07-10 11:40:00-05:00,7605.0,7608.5,7604.5,7606.75,1642.0
2026-07-10 11:41:00-05:00,7606.75,7607.25,7606.25,7606.5,587.0
2026-07-10 11:42:00-05:00,7606.5,7607.75,7606.25,7607.0,623.0
2026-07-10 11:43:00-05:00,7607.0,7608.5,7606.75,7608.25,795.0
2026-07-10 11:44:00-05:00,7608.25,7608.75,7607.5,7608.5,1050.0
2026-07-10 11:45:00-05:00,7608.5,7610.75,7608.25,7610.0,2155.0
2026-07-10 11:46:00-05:00,7610.0,7612.0,7610.0,7610.75,2182.0
2026-07-10 11:47:00-05:00,7610.5,7611.0,7609.75,7610.5,1268.0
2026-07-10 11:48:00-05:00,7610.25,7610.75,7610.0,7610.5,989.0
2026-07-10 11:49:00-05:00,7610.25,7611.0,7609.5,7610.75,1097.0
2026-07-10 11:50:00-05:00,7610.75,7613.5,7610.75,7612.0,2332.0
2026-07-10 11:51:00-05:00,7612.25,7612.25,7610.25,7611.5,1433.0
2026-07-10 11:52:00-05:00,7611.75,7612.75,7611.5,7612.0,1134.0
2026-07-10 11:53:00-05:00,7612.25,7612.25,7610.75,7611.5,850.0
2026-07-10 11:54:00-05:00,7611.5,7612.5,7610.75,7612.25,1131.0
2026-07-10 11:55:00-05:00,7612.0,7612.5,7610.75,7611.5,1101.0
2026-07-10 11:56:00-05:00,7611.75,7612.0,7611.0,7611.25,1128.0
2026-07-10 11:57:00-05:00,7611.5,7612.5,7611.0,7612.5,825.0
2026-07-10 11:58:00-05:00,7612.25,7614.0,7612.0,7613.25,1578.0
2026-07-10 11:59:00-05:00,7613.25,7613.25,7612.25,7612.75,1170.0
2026-07-10 12:00:00-05:00,7612.5,7613.0,7611.25,7611.5,1442.0
2026-07-10 12:01:00-05:00,7611.25,7612.0,7609.25,7609.25,1877.0
2026-07-10 12:02:00-05:00,7609.25,7610.75,7609.0,7610.25,1260.0
2026-07-10 12:03:00-05:00,7610.25,7610.5,7609.0,7609.75,913.0
2026-07-10 12:04:00-05:00,7610.0,7610.0,7608.75,7609.75,1349.0
2026-07-10 12:05:00-05:00,7609.75,7610.25,7609.0,7609.75,821.0
2026-07-10 12:06:00-05:00,7609.75,7610.75,7609.75,7610.5,873.0
2026-07-10 12:07:00-05:00,7610.25,7610.25,7609.25,7610.0,543.0
2026-07-10 12:08:00-05:00,7610.0,7610.75,7609.75,7610.25,542.0
2026-07-10 12:09:00-05:00,7610.25,7610.25,7608.75,7609.0,622.0
2026-07-10 12:10:00-05:00,7609.25,7610.0,7608.75,7609.5,709.0
2026-07-10 12:11:00-05:00,7609.75,7610.0,7608.75,7609.25,522.0
2026-07-10 12:12:00-05:00,7609.0,7609.75,7608.75,7609.25,780.0
2026-07-10 12:13:00-05:00,7609.25,7609.25,7608.0,7608.0,770.0
2026-07-10 12:14:00-05:00,7608.25,7610.75,7607.25,7610.5,1277.0
2026-07-10 12:15:00-05:00,7610.5,7612.75,7610.25,7612.0,1258.0
2026-07-10 12:16:00-05:00,7612.0,7612.25,7611.25,7611.75,596.0
2026-07-10 12:17:00-05:00,7611.75,7613.0,7611.5,7612.5,1110.0
2026-07-10 12:18:00-05:00,7612.5,7612.75,7611.5,7612.0,720.0
2026-07-10 12:19:00-05:00,7612.0,7612.5,7611.0,7611.25,741.0
2026-07-10 12:20:00-05:00,7611.25,7612.0,7611.0,7611.5,732.0
2026-07-10 12:21:00-05:00,7611.5,7611.75,7610.75,7611.75,628.0
2026-07-10 12:22:00-05:00,7611.75,7612.75,7611.75,7612.0,440.0
2026-07-10 12:23:00-05:00,7612.0,7612.25,7611.25,7611.5,413.0
2026-07-10 12:24:00-05:00,7611.5,7612.25,7611.25,7612.0,719.0
2026-07-10 12:25:00-05:00,7612.25,7612.75,7611.5,7612.75,775.0
2026-07-10 12:26:00-05:00,7612.75,7613.25,7612.25,7612.5,724.0
2026-07-10 12:27:00-05:00,7612.5,7612.75,7611.5,7612.0,720.0
2026-07-10 12:28:00-05:00,7612.0,7613.0,7611.5,7612.75,620.0
2026-07-10 12:29:00-05:00,7612.5,7613.25,7612.5,7613.0,712.0
2026-07-10 12:30:00-05:00,7613.0,7614.5,7612.75,7613.75,1526.0
2026-07-10 12:31:00-05:00,7613.75,7614.5,7613.25,7613.5,868.0
2026-07-10 12:32:00-05:00,7613.5,7613.75,7612.75,7613.0,905.0
2026-07-10 12:33:00-05:00,7613.25,7613.5,7612.25,7612.75,1212.0
2026-07-10 12:34:00-05:00,7612.75,7613.0,7611.5,7613.0,1127.0
2026-07-10 12:35:00-05:00,7613.0,7613.75,7612.5,7613.5,923.0
2026-07-10 12:36:00-05:00,7613.75,7615.5,7613.5,7614.75,2157.0
2026-07-10 12:37:00-05:00,7615.0,7617.0,7614.5,7616.5,2603.0
2026-07-10 12:38:00-05:00,7616.5,7617.0,7615.5,7615.75,1100.0
2026-07-10 12:39:00-05:00,7616.0,7616.5,7615.0,7615.0,1058.0
2026-07-10 12:40:00-05:00,7615.25,7616.25,7615.0,7615.75,1141.0
2026-07-10 12:41:00-05:00,7615.75,7616.0,7614.5,7614.75,876.0
2026-07-10 12:42:00-05:00,7614.75,7614.75,7613.5,7613.75,932.0
2026-07-10 12:43:00-05:00,7614.0,7614.75,7613.5,7614.25,667.0
2026-07-10 12:44:00-05:00,7614.25,7614.25,7613.75,7614.0,492.0
2026-07-10 12:45:00-05:00,7614.0,7616.0,7613.75,7615.25,734.0
2026-07-10 12:46:00-05:00,7615.5,7615.5,7615.0,7615.25,617.0
2026-07-10 12:47:00-05:00,7615.25,7616.0,7615.25,7615.5,396.0
2026-07-10 12:48:00-05:00,7615.75,7616.0,7615.25,7615.25,580.0
2026-07-10 12:49:00-05:00,7615.5,7616.25,7615.0,7616.0,544.0
2026-07-10 12:50:00-05:00,7615.75,7616.25,7615.75,7616.25,413.0
2026-07-10 12:51:00-05:00,7616.5,7616.5,7615.5,7615.75,596.0
2026-07-10 12:52:00-05:00,7615.75,7616.75,7615.75,7616.25,544.0
2026-07-10 12:53:00-05:00,7616.5,7616.5,7615.75,7615.75,570.0
2026-07-10 12:54:00-05:00,7615.75,7616.25,7615.25,7615.5,625.0
2026-07-10 12:55:00-05:00,7615.5,7615.75,7614.75,7615.25,757.0
2026-07-10 12:56:00-05:00,7615.25,7615.75,7615.0,7615.25,415.0
2026-07-10 12:57:00-05:00,7615.0,7615.25,7613.75,7614.25,678.0
2026-07-10 12:58:00-05:00,7614.25,7614.5,7612.5,7612.75,1389.0
2026-07-10 12:59:00-05:00,7612.75,7613.25,7612.0,7612.75,1158.0
2026-07-10 13:00:00-05:00,7612.75,7614.5,7612.0,7613.75,1811.0
2026-07-10 13:01:00-05:00,7613.75,7614.0,7613.0,7613.25,966.0
2026-07-10 13:02:00-05:00,7613.25,7613.75,7612.5,7613.5,930.0
2026-07-10 13:03:00-05:00,7613.75,7614.75,7613.5,7613.75,1006.0
2026-07-10 13:04:00-05:00,7613.75,7613.75,7613.0,7613.5,769.0
2026-07-10 13:05:00-05:00,7613.75,7615.25,7613.5,7615.25,1556.0
2026-07-10 13:06:00-05:00,7615.25,7615.5,7614.5,7615.25,896.0
2026-07-10 13:07:00-05:00,7615.5,7616.25,7614.0,7614.75,1309.0
2026-07-10 13:08:00-05:00,7614.75,7615.25,7614.0,7614.25,683.0
2026-07-10 13:09:00-05:00,7614.25,7616.25,7614.25,7615.5,779.0
2026-07-10 13:10:00-05:00,7615.5,7619.0,7615.25,7616.75,4028.0
2026-07-10 13:11:00-05:00,7616.75,7617.0,7615.5,7616.25,1310.0
2026-07-10 13:12:00-05:00,7616.0,7617.25,7615.5,7616.0,757.0
2026-07-10 13:13:00-05:00,7616.0,7616.25,7615.25,7616.0,980.0
2026-07-10 13:14:00-05:00,7615.75,7616.25,7615.5,7616.0,551.0
2026-07-10 13:15:00-05:00,7616.0,7616.75,7614.75,7614.75,1038.0
2026-07-10 13:16:00-05:00,7615.0,7615.25,7614.25,7615.25,824.0
2026-07-10 13:17:00-05:00,7615.25,7616.25,7615.0,7615.5,643.0
2026-07-10 13:18:00-05:00,7615.25,7616.25,7614.5,7615.0,832.0
2026-07-10 13:19:00-05:00,7614.75,7615.5,7614.25,7615.0,982.0
2026-07-10 13:20:00-05:00,7615.0,7615.75,7613.75,7614.5,850.0
2026-07-10 13:21:00-05:00,7614.75,7615.0,7614.25,7614.75,747.0
2026-07-10 13:22:00-05:00,7614.75,7615.5,7614.25,7615.5,577.0
2026-07-10 13:23:00-05:00,7615.5,7616.0,7615.0,7615.5,708.0
2026-07-10 13:24:00-05:00,7615.75,7617.0,7615.5,7616.25,1099.0
2026-07-10 13:25:00-05:00,7616.25,7620.0,7616.25,7617.25,3627.0
2026-07-10 13:26:00-05:00,7617.25,7618.0,7616.75,7617.25,927.0
2026-07-10 13:27:00-05:00,7617.25,7617.75,7616.75,7617.5,676.0
2026-07-10 13:28:00-05:00,7617.5,7617.5,7616.5,7617.0,734.0
2026-07-10 13:29:00-05:00,7617.25,7617.75,7616.25,7617.25,553.0
2026-07-10 13:30:00-05:00,7617.5,7618.5,7617.25,7618.25,901.0
2026-07-10 13:31:00-05:00,7618.5,7619.0,7617.75,7618.0,968.0
2026-07-10 13:32:00-05:00,7618.25,7618.25,7616.75,7617.25,672.0
2026-07-10 13:33:00-05:00,7617.0,7618.75,7616.75,7618.5,784.0
2026-07-10 13:34:00-05:00,7618.75,7619.0,7618.25,7618.5,546.0
2026-07-10 13:35:00-05:00,7618.5,7618.5,7617.75,7618.5,638.0
2026-07-10 13:36:00-05:00,7618.5,7618.75,7617.75,7617.75,547.0
2026-07-10 13:37:00-05:00,7617.75,7618.25,7616.75,7617.0,506.0
2026-07-10 13:38:00-05:00,7617.0,7617.5,7616.25,7616.75,978.0
2026-07-10 13:39:00-05:00,7617.0,7617.75,7616.75,7617.25,790.0
2026-07-10 13:40:00-05:00,7617.25,7618.75,7617.0,7618.5,686.0
2026-07-10 13:41:00-05:00,7618.75,7618.75,7617.75,7618.75,655.0
2026-07-10 13:42:00-05:00,7618.75,7619.25,7618.0,7619.0,763.0
2026-07-10 13:43:00-05:00,7619.25,7619.5,7618.0,7618.5,1002.0
2026-07-10 13:44:00-05:00,7618.5,7618.5,7618.0,7618.5,780.0
2026-07-10 13:45:00-05:00,7618.25,7619.0,7618.0,7618.5,781.0
2026-07-10 13:46:00-05:00,7618.5,7619.5,7618.5,7619.0,829.0
2026-07-10 13:47:00-05:00,7619.0,7619.25,7618.75,7618.75,813.0
2026-07-10 13:48:00-05:00,7619.0,7619.5,7618.75,7618.75,483.0
2026-07-10 13:49:00-05:00,7618.5,7619.0,7618.25,7618.75,667.0
2026-07-10 13:50:00-05:00,7618.5,7618.75,7618.0,7618.25,888.0
2026-07-10 13:51:00-05:00,7618.5,7619.0,7618.0,7618.25,509.0
2026-07-10 13:52:00-05:00,7618.5,7619.5,7618.5,7619.5,709.0
2026-07-10 13:53:00-05:00,7619.5,7619.75,7619.25,7619.25,824.0
2026-07-10 13:54:00-05:00,7619.0,7619.75,7619.0,7619.5,435.0
2026-07-10 13:55:00-05:00,7619.25,7619.75,7618.75,7619.5,672.0
2026-07-10 13:56:00-05:00,7619.5,7620.25,7619.5,7619.5,1097.0
2026-07-10 13:57:00-05:00,7619.75,7619.75,7619.25,7619.5,317.0
2026-07-10 13:58:00-05:00,7619.5,7619.75,7618.75,7619.0,667.0
2026-07-10 13:59:00-05:00,7618.75,7619.0,7618.25,7618.5,755.0
2026-07-10 14:00:00-05:00,7618.5,7619.5,7618.25,7619.0,985.0
2026-07-10 14:01:00-05:00,7619.0,7620.5,7619.0,7619.75,1270.0
2026-07-10 14:02:00-05:00,7619.75,7620.25,7619.5,7620.25,827.0
2026-07-10 14:03:00-05:00,7620.25,7624.25,7620.0,7624.0,3736.0
2026-07-10 14:04:00-05:00,7624.0,7624.25,7622.75,7623.25,2995.0
2026-07-10 14:05:00-05:00,7623.5,7624.5,7623.0,7624.25,1608.0
2026-07-10 14:06:00-05:00,7624.5,7625.5,7623.5,7623.5,1625.0
2026-07-10 14:07:00-05:00,7623.75,7624.0,7622.75,7622.75,1196.0
2026-07-10 14:08:00-05:00,7623.0,7623.25,7622.25,7622.5,1606.0
2026-07-10 14:09:00-05:00,7622.75,7623.0,7622.0,7622.75,1061.0
2026-07-10 14:10:00-05:00,7622.75,7624.0,7622.75,7623.5,1308.0
2026-07-10 14:11:00-05:00,7623.5,7624.25,7623.25,7623.75,1100.0
2026-07-10 14:12:00-05:00,7623.75,7625.0,7623.5,7624.5,1202.0
2026-07-10 14:13:00-05:00,7624.5,7624.75,7623.75,7624.25,1572.0
2026-07-10 14:14:00-05:00,7624.25,7624.75,7624.25,7624.75,527.0
2026-07-10 14:15:00-05:00,7624.5,7625.0,7623.5,7624.0,1808.0
2026-07-10 14:16:00-05:00,7624.0,7625.25,7623.75,7623.75,1451.0
2026-07-10 14:17:00-05:00,7624.0,7624.25,7622.75,7623.5,1681.0
2026-07-10 14:18:00-05:00,7623.5,7624.0,7623.0,7623.75,793.0
2026-07-10 14:19:00-05:00,7623.75,7624.5,7623.5,7623.5,900.0
2026-07-10 14:20:00-05:00,7623.5,7624.0,7622.25,7622.5,2151.0
2026-07-10 14:21:00-05:00,7622.5,7623.5,7622.25,7623.0,966.0
2026-07-10 14:22:00-05:00,7623.25,7624.0,7622.5,7622.75,1373.0
2026-07-10 14:23:00-05:00,7622.75,7623.25,7622.5,7622.75,1263.0
2026-07-10 14:24:00-05:00,7622.75,7623.5,7622.75,7622.75,754.0
2026-07-10 14:25:00-05:00,7622.75,7623.75,7622.5,7623.5,1142.0
2026-07-10 14:26:00-05:00,7623.5,7624.0,7623.25,7624.0,891.0
2026-07-10 14:27:00-05:00,7623.75,7624.25,7623.0,7623.25,1581.0
2026-07-10 14:28:00-05:00,7623.25,7623.75,7623.0,7623.5,728.0
2026-07-10 14:29:00-05:00,7623.25,7624.0,7622.75,7622.75,923.0
2026-07-10 14:30:00-05:00,7622.75,7623.5,7622.75,7623.0,1468.0
2026-07-10 14:31:00-05:00,7623.0,7623.5,7621.75,7621.75,1130.0
2026-07-10 14:32:00-05:00,7621.75,7624.75,7621.25,7622.5,4410.0
2026-07-10 14:33:00-05:00,7622.25,7622.75,7622.0,7622.75,898.0
2026-07-10 14:34:00-05:00,7622.5,7622.75,7622.25,7622.5,807.0
2026-07-10 14:35:00-05:00,7622.75,7622.75,7621.75,7622.25,1015.0
2026-07-10 14:36:00-05:00,7622.25,7623.0,7622.0,7622.5,1139.0
2026-07-10 14:37:00-05:00,7622.5,7623.5,7622.5,7623.5,791.0
2026-07-10 14:38:00-05:00,7623.5,7624.5,7623.25,7623.75,1335.0
2026-07-10 14:39:00-05:00,7623.75,7624.0,7623.0,7623.25,1021.0
2026-07-10 14:40:00-05:00,7623.25,7625.25,7623.0,7624.5,1550.0
2026-07-10 14:41:00-05:00,7624.5,7624.75,7623.75,7624.0,945.0
2026-07-10 14:42:00-05:00,7624.25,7625.25,7623.25,7624.75,1369.0
2026-07-10 14:43:00-05:00,7624.75,7625.0,7624.0,7624.25,922.0
2026-07-10 14:44:00-05:00,7624.5,7624.5,7623.5,7623.5,1532.0
2026-07-10 14:45:00-05:00,7623.5,7624.0,7622.5,7623.75,2634.0
2026-07-10 14:46:00-05:00,7623.75,7624.75,7623.75,7624.25,1232.0
2026-07-10 14:47:00-05:00,7624.5,7624.75,7623.75,7624.0,1090.0
2026-07-10 14:48:00-05:00,7624.0,7624.25,7623.25,7623.75,939.0
2026-07-10 14:49:00-05:00,7623.75,7624.25,7623.25,7623.75,1233.0
2026-07-10 14:50:00-05:00,7624.0,7627.25,7624.0,7626.0,4849.0
2026-07-10 14:51:00-05:00,7626.0,7626.5,7625.25,7625.25,2068.0
2026-07-10 14:52:00-05:00,7625.25,7626.25,7624.25,7624.25,2341.0
2026-07-10 14:53:00-05:00,7624.25,7625.0,7622.75,7623.0,3044.0
2026-07-10 14:54:00-05:00,7622.75,7624.25,7622.5,7623.0,3316.0
2026-07-10 14:55:00-05:00,7623.0,7624.0,7622.0,7623.25,4484.0
2026-07-10 14:56:00-05:00,7623.25,7623.75,7621.75,7622.5,3021.0
2026-07-10 14:57:00-05:00,7622.75,7622.75,7621.25,7622.0,3638.0
2026-07-10 14:58:00-05:00,7622.0,7622.5,7620.5,7620.75,4316.0
2026-07-10 14:59:00-05:00,7620.5,7622.25,7617.75,7621.0,39725.0
2026-07-10 15:00:00-05:00,7621.0,7623.0,7618.0,7622.5,12238.0
2026-07-10 15:01:00-05:00,7622.75,7623.75,7621.0,7623.0,2890.0
2026-07-10 15:02:00-05:00,7623.0,7624.25,7622.5,7624.0,1501.0
2026-07-10 15:03:00-05:00,7624.25,7624.75,7622.75,7622.75,1641.0
2026-07-10 15:04:00-05:00,7623.0,7623.0,7622.0,7622.5,995.0
2026-07-10 15:05:00-05:00,7622.75,7623.0,7621.5,7621.75,1562.0
2026-07-10 15:06:00-05:00,7621.75,7622.0,7620.5,7621.5,924.0
2026-07-10 15:07:00-05:00,7621.5,7621.75,7621.0,7621.25,681.0
2026-07-10 15:08:00-05:00,7621.0,7622.0,7621.0,7621.75,697.0
2026-07-10 15:09:00-05:00,7621.75,7622.25,7621.5,7621.75,753.0
2026-07-10 15:10:00-05:00,7622.0,7622.75,7621.5,7622.5,756.0
2026-07-10 15:11:00-05:00,7622.75,7623.25,7622.25,7622.75,968.0
2026-07-10 15:12:00-05:00,7622.5,7623.0,7621.75,7622.75,647.0
2026-07-10 15:13:00-05:00,7623.0,7623.25,7622.5,7623.0,501.0
2026-07-10 15:14:00-05:00,7623.0,7623.25,7622.25,7622.5,649.0
2026-07-10 15:15:00-05:00,7622.75,7622.75,7622.0,7622.75,366.0
2026-07-10 15:16:00-05:00,7622.75,7623.25,7622.75,7623.0,146.0
2026-07-10 15:17:00-05:00,7623.0,7623.5,7623.0,7623.25,262.0
2026-07-10 15:18:00-05:00,7623.25,7623.5,7622.75,7622.75,347.0
2026-07-10 15:19:00-05:00,7622.75,7623.0,7622.5,7622.75,175.0
2026-07-10 15:20:00-05:00,7622.75,7623.0,7622.0,7622.0,227.0
2026-07-10 15:21:00-05:00,7622.0,7622.25,7621.75,7621.75,259.0
2026-07-10 15:22:00-05:00,7622.0,7622.25,7622.0,7622.25,153.0
2026-07-10 15:23:00-05:00,7622.25,7622.25,7622.0,7622.25,157.0
2026-07-10 15:24:00-05:00,7622.5,7622.75,7622.25,7622.25,342.0
2026-07-10 15:25:00-05:00,7622.25,7622.25,7621.75,7622.0,306.0
2026-07-10 15:26:00-05:00,7622.0,7623.5,7622.0,7623.25,557.0
