Session,setup,dir,fill_h,net
2022-10-10,2E,L,8.42,-205.0
2022-10-10,f2EL,S,11.25,-205.0
2022-10-11,2E,S,21.92,-205.0
2022-10-11,2E,S,0.08,-205.0
2022-10-11,2E,L,8.08,-205.0
2022-10-11,2E,S,9.5,-205.0
2022-10-11,f2EL,S,12.42,-205.0
2022-10-11,2E,S,14.83,-205.0
2022-10-12,2E,L,20.25,-205.0
2022-10-12,2E,L,5.17,-205.0
2022-10-12,f2EL,S,9.33,-205.0
2022-10-13,2E,S,18.17,-205.0
2022-10-13,2E,L,19.0,-205.0
2022-10-13,f2EL,S,20.5,-205.0
2022-10-13,2E,L,4.75,-205.0
2022-10-13,2E,L,7.33,-205.0
2022-10-13,2E,S,8.33,-205.0
2022-10-13,2E,L,11.5,2007.5
2022-10-13,2E,L,13.08,-205.0
2022-10-14,2E,L,0.08,-205.0
2022-10-14,2E,L,23.42,-205.0
2022-10-14,f2EL,S,8.5,-205.0
2022-10-14,f2EL,S,10.67,-205.0
2022-10-17,2E,L,9.08,-205.0
2022-10-17,2E,L,9.58,-205.0
2022-10-17,2E,S,12.33,-205.0
2022-10-18,2E,L,20.5,-205.0
2022-10-18,2E,S,19.92,-205.0
2022-10-18,2E,L,23.08,-205.0
2022-10-18,2E,L,0.58,-205.0
2022-10-18,2E,S,11.08,-205.0
2022-10-19,2E,S,7.5,-205.0
2022-10-19,2E,S,7.92,-205.0
2022-10-19,2E,S,12.83,-205.0
2022-10-20,f2EL,S,18.0,-205.0
2022-10-20,2E,S,21.25,-205.0
2022-10-20,2E,L,0.92,-205.0
2022-10-20,2E,S,12.5,632.5
2022-10-21,2E,S,18.92,-205.0
2022-10-21,2E,L,21.17,-205.0
2022-10-21,2E,L,22.58,-205.0
2022-10-21,2E,S,0.83,-205.0
2022-10-21,f2EL,S,8.5,-205.0
2022-10-24,2E,S,23.17,-205.0
2022-10-24,f2EL,S,4.5,-205.0
2022-10-25,2E,S,5.75,-205.0
2022-10-25,2E,S,5.42,-205.0
2022-10-25,2E,L,8.75,1582.5
2022-10-25,2E,L,9.25,545.0
2022-10-25,2E,L,15.0,-205.0
2022-10-25,2E,L,14.83,-205.0
2022-10-26,f2EL,S,17.83,-205.0
2022-10-26,2E,S,4.92,-205.0
2022-10-26,2E,S,5.33,-205.0
2022-10-27,2E,S,3.17,-205.0
2022-10-27,2E,S,3.0,-205.0
2022-10-27,2E,S,5.67,-205.0
2022-10-27,f2EL,S,8.75,-205.0
2022-10-27,f2EL,S,10.25,-205.0
2022-10-27,2E,S,13.67,-205.0
2022-10-27,f2EL,S,15.5,-205.0
2022-10-28,2E,L,20.75,-205.0
2022-10-28,2E,S,0.0,-205.0
2022-10-28,2E,S,0.5,-205.0
2022-10-28,2E,L,5.75,-205.0
2022-10-28,2E,L,5.92,-205.0
2022-10-28,2E,L,12.0,1470.0
2022-10-31,2E,S,20.33,-205.0
2022-10-31,2E,L,5.67,-205.0
2022-10-31,2E,S,8.0,-205.0
2022-10-31,2E,S,7.92,-205.0
2022-11-01,2E,L,20.25,-205.0
2022-11-01,2E,S,23.5,-205.0
2022-11-02,2E,L,18.67,-205.0
2022-11-02,2E,S,8.17,-205.0
2022-11-02,2E,S,9.83,-205.0
2022-11-02,2E,S,15.75,120.0
2022-11-03,2E,L,21.83,-205.0
2022-11-03,2E,L,23.67,-205.0
2022-11-03,2E,S,5.25,1557.5
2022-11-03,2E,S,6.17,-205.0
2022-11-03,2E,S,8.5,-205.0
2022-11-03,2E,L,12.5,-205.0
2022-11-03,2E,L,14.0,-205.0
2022-11-04,2E,L,5.08,-205.0
2022-11-04,2E,S,12.0,-205.0
2022-11-08,2E,S,2.83,-205.0
2022-11-08,2E,L,4.0,-205.0
2022-11-08,2E,L,6.58,-205.0
2022-11-09,2E,L,20.17,-205.0
2022-11-09,2E,L,2.75,-205.0
2022-11-09,2E,S,5.08,-205.0
2022-11-10,2E,L,18.0,-205.0
2022-11-10,2E,L,18.83,-205.0
2022-11-10,2E,L,20.0,-205.0
2022-11-10,2E,L,23.83,-205.0
2022-11-10,2E,S,2.0,-205.0
2022-11-10,2E,L,9.5,-205.0
2022-11-11,2E,S,20.33,-205.0
2022-11-11,2E,L,1.0,-205.0
2022-11-11,2E,S,4.92,-205.0
2022-11-11,f2EL,S,6.5,-205.0
2022-11-11,2E,L,15.5,-42.5
2022-11-14,2E,L,21.83,-205.0
2022-11-14,2E,S,0.08,-205.0
2022-11-14,2E,S,0.58,-205.0
2022-11-14,2E,L,1.75,-205.0
2022-11-14,f2EL,S,14.5,720.0
2022-11-15,2E,L,12.42,-205.0
2022-11-15,2E,L,12.33,-205.0
2022-11-15,f2EL,S,4.83,-205.0
2022-11-15,2E,L,8.0,-205.0
2022-11-16,2E,L,21.5,-205.0
2022-11-16,2E,L,0.75,-205.0
2022-11-16,2E,L,3.0,-205.0
2022-11-16,2E,L,2.5,-205.0
2022-11-16,2E,S,6.92,1245.0
2022-11-16,2E,S,9.25,-205.0
2022-11-16,2E,S,10.67,-205.0
2022-11-17,2E,S,21.92,-205.0
2022-11-17,2E,L,1.08,-205.0
2022-11-17,2E,L,2.33,-205.0
2022-11-17,f2EL,S,6.5,-205.0
2022-11-17,2E,L,11.67,-205.0
2022-11-18,2E,S,22.92,-205.0
2022-11-18,f2EL,S,2.0,-205.0
2022-11-18,2E,L,9.0,-205.0
2022-11-18,2E,L,7.75,-205.0
2022-11-18,f2EL,S,9.0,-205.0
2022-11-21,2E,S,17.83,545.0
2022-11-21,2E,S,18.67,-205.0
2022-11-21,2E,S,20.92,-205.0
2022-11-21,2E,L,23.0,-205.0
2022-11-21,f2EL,S,3.42,-205.0
2022-11-21,2E,L,12.0,282.5
2022-11-22,f2EL,S,0.75,-205.0
2022-11-22,2E,L,7.33,-205.0
2022-11-23,2E,L,2.42,-205.0
2022-11-23,2E,L,7.17,-205.0
2022-11-23,2E,L,10.08,-205.0
2022-11-24,2E,L,18.5,-205.0
2022-11-24,2E,S,1.0,-205.0
2022-11-25,2E,S,22.17,470.0
2022-11-25,2E,S,3.5,282.5
2022-11-25,2E,S,5.0,257.5
2022-11-28,f2EL,S,9.17,-205.0
2022-11-28,2E,S,10.58,-205.0
2022-11-29,2E,S,4.67,1045.0
2022-11-29,2E,S,7.67,-205.0
2022-11-30,2E,L,4.0,-205.0
2022-11-30,2E,S,9.33,-205.0
2022-11-30,f2EL,S,11.58,-205.0
2022-12-01,2E,S,3.0,-205.0
2022-12-01,2E,S,3.92,-205.0
2022-12-02,2E,L,3.5,-205.0
2022-12-05,f2EL,S,2.0,-205.0
2022-12-06,2E,S,1.58,-205.0
2022-12-06,2E,S,1.5,-205.0
2022-12-06,2E,S,8.17,2957.5
2022-12-06,2E,S,9.42,1082.5
2022-12-06,2E,S,10.33,-205.0
2022-12-06,2E,S,10.92,732.5
2022-12-06,2E,S,11.67,195.0
2022-12-06,2E,S,13.25,-205.0
2022-12-07,f2EL,S,23.08,-205.0
2022-12-07,2E,S,2.58,-205.0
2022-12-07,f2EL,S,3.25,-205.0
2022-12-07,2E,S,4.17,-205.0
2022-12-08,2E,L,3.5,1157.5
2022-12-08,2E,L,7.5,-205.0
2022-12-08,2E,L,8.42,-205.0
2022-12-09,2E,L,22.75,-205.0
2022-12-09,2E,L,23.0,-205.0
2022-12-12,2E,L,5.75,-205.0
2022-12-12,2E,L,7.83,-205.0
2022-12-12,2E,S,13.08,-205.0
2022-12-13,2E,L,18.58,-205.0
2022-12-13,2E,S,22.58,-205.0
2022-12-13,2E,L,4.25,-205.0
2022-12-14,2E,S,6.17,-205.0
2022-12-14,2E,S,3.83,-205.0
2022-12-14,2E,S,5.67,-205.0
2022-12-14,2E,L,10.67,-205.0
2022-12-15,2E,L,0.0,-205.0
2022-12-15,2E,S,2.25,4245.0
2022-12-15,2E,S,7.58,-205.0
2022-12-15,2E,S,10.75,-205.0
2022-12-15,2E,S,11.42,-205.0
2022-12-15,2E,S,12.5,-205.0
2022-12-16,f2EL,S,17.67,-205.0
2022-12-16,2E,S,6.58,-205.0
2022-12-16,2E,S,10.17,-205.0
2022-12-16,2E,S,11.25,-205.0
2022-12-16,2E,S,12.67,-205.0
2022-12-19,2E,S,22.25,-205.0
2022-12-19,2E,L,1.5,-205.0
2022-12-19,2E,L,2.83,-205.0
2022-12-19,2E,L,4.92,-205.0
2022-12-19,2E,S,10.42,857.5
2022-12-19,2E,S,11.33,882.5
2022-12-19,2E,L,15.58,95.0
2022-12-20,2E,L,3.92,-205.0
2022-12-20,2E,L,6.0,-205.0
2022-12-20,2E,L,14.0,345.0
2022-12-20,2E,L,12.92,-205.0
2022-12-20,2E,L,13.08,-205.0
2022-12-21,2E,L,19.67,-205.0
2022-12-21,2E,L,20.75,-205.0
2022-12-21,2E,S,23.0,-205.0
2022-12-21,2E,L,14.0,-205.0
2022-12-22,2E,L,19.17,-205.0
2022-12-22,2E,L,19.67,-205.0
2022-12-22,2E,L,20.92,-205.0
2022-12-22,2E,S,2.17,-205.0
2022-12-22,f2EL,S,3.42,-205.0
2022-12-22,2E,S,10.5,-205.0
2022-12-23,2E,L,21.08,-205.0
2022-12-23,2E,L,22.75,-205.0
2022-12-23,2E,L,15.67,-30.0
2022-12-27,2E,L,18.25,-205.0
2022-12-27,2E,S,22.83,-205.0
2022-12-27,2E,L,2.83,-205.0
2022-12-27,2E,S,7.33,1632.5
2022-12-28,f2EL,S,18.08,-205.0
2022-12-28,2E,S,9.75,1770.0
2022-12-28,f2EL,S,13.08,-205.0
2022-12-29,2E,L,6.67,2332.5
2022-12-29,2E,L,8.17,-205.0
2022-12-30,2E,S,1.08,-205.0
2022-12-30,2E,L,5.42,-205.0
2022-12-30,2E,S,8.0,-205.0
2023-01-03,2E,S,23.58,-205.0
2023-01-03,2E,S,21.67,-205.0
2023-01-03,2E,L,22.25,-205.0
2023-01-03,2E,L,0.58,-205.0
2023-01-03,2E,L,3.67,-205.0
2023-01-04,2E,L,20.5,-205.0
2023-01-04,2E,L,0.58,-205.0
2023-01-04,2E,L,2.92,-205.0
2023-01-04,2E,L,9.5,-205.0
2023-01-04,2E,L,11.5,-205.0
2023-01-05,2E,L,18.17,-205.0
2023-01-05,2E,L,5.83,-205.0
2023-01-05,2E,S,11.08,-205.0
2023-01-05,2E,S,15.75,20.0
2023-01-06,2E,L,18.0,-205.0
2023-01-06,2E,L,18.67,-205.0
2023-01-06,2E,L,20.5,-205.0
2023-01-06,f2EL,S,8.5,-205.0
2023-01-06,2E,L,10.58,-205.0
2023-01-06,2E,L,11.75,-205.0
2023-01-09,f2EL,S,8.17,-205.0
2023-01-09,2E,L,9.25,-205.0
2023-01-09,2E,L,10.75,-205.0
2023-01-09,2E,S,13.25,-205.0
2023-01-09,2E,S,14.75,-205.0
2023-01-09,2E,S,15.58,-80.0
2023-01-10,2E,S,6.75,-205.0
2023-01-11,2E,L,17.67,-205.0
2023-01-11,2E,L,18.67,-205.0
2023-01-11,2E,L,0.17,-205.0
2023-01-11,2E,S,3.0,-205.0
2023-01-11,2E,L,9.42,-205.0
2023-01-11,2E,L,11.83,1245.0
2023-01-12,f2EL,S,17.75,-205.0
2023-01-12,2E,L,23.92,-205.0
2023-01-12,2E,L,23.92,-205.0
2023-01-13,2E,S,0.58,-205.0
2023-01-13,2E,S,7.92,-205.0
2023-01-13,2E,L,10.5,-205.0
2023-01-13,2E,L,12.42,1145.0
2023-01-13,2E,L,14.0,482.5
2023-01-16,2E,S,3.5,-205.0
2023-01-16,2E,S,11.5,95.0
2023-01-17,2E,L,9.42,-205.0
2023-01-17,2E,S,15.5,32.5
2023-01-18,2E,L,18.0,-205.0
2023-01-18,2E,S,13.33,-205.0
2023-01-19,2E,S,19.17,-205.0
2023-01-19,2E,S,20.67,-205.0
2023-01-19,2E,L,13.0,-205.0
2023-01-19,2E,S,15.83,57.5
2023-01-20,2E,S,4.5,-205.0
2023-01-20,2E,S,5.83,-205.0
2023-01-20,2E,L,14.67,345.0
2023-01-20,2E,L,15.58,70.0
2023-01-23,f2EL,S,17.75,-205.0
2023-01-23,2E,L,22.08,-205.0
2023-01-23,2E,L,23.92,-205.0
2023-01-23,2E,L,1.08,-205.0
2023-01-23,2E,L,8.25,-205.0
2023-01-23,2E,L,13.75,-205.0
2023-01-24,2E,L,23.92,-205.0
2023-01-30,2E,S,22.0,1770.0
2023-01-30,2E,S,0.08,-205.0
2023-01-30,2E,S,3.08,-205.0
2023-01-30,2E,S,4.17,-205.0
2023-01-30,2E,S,6.42,-205.0
2023-01-30,2E,S,14.92,-205.0
2023-01-31,2E,L,2.25,-205.0
2023-01-31,2E,S,3.67,-205.0
2023-01-31,2E,S,4.42,-205.0
2023-01-31,2E,S,5.58,-205.0
2023-01-31,2E,L,7.25,2970.0
2023-01-31,2E,L,8.5,-205.0
2023-01-31,2E,L,10.92,-205.0
2023-01-31,2E,L,12.33,-205.0
2023-02-01,2E,S,4.0,-205.0
2023-02-01,2E,L,7.0,-205.0
2023-02-01,2E,L,15.33,-30.0
2023-02-02,f2EL,S,18.08,-205.0
2023-02-02,2E,L,5.08,-205.0
2023-02-02,2E,L,8.75,-205.0
2023-02-02,2E,L,13.17,-205.0
2023-02-03,2E,L,23.0,-205.0
2023-02-03,2E,L,23.0,-205.0
2023-02-03,2E,S,2.75,-205.0
2023-02-03,2E,L,10.17,-205.0
2023-02-03,f2EL,S,13.25,-205.0
2023-02-06,2E,S,21.25,557.5
2023-02-06,2E,S,22.25,557.5
2023-02-06,2E,S,4.92,-205.0
2023-02-06,2E,L,9.0,-205.0
2023-02-07,2E,L,21.83,-205.0
2023-02-07,f2EL,S,5.58,-205.0
2023-02-07,2E,S,8.5,-205.0
2023-02-07,2E,L,11.08,-205.0
2023-02-08,2E,L,20.08,-205.0
2023-02-08,2E,S,4.42,-205.0
2023-02-08,2E,S,4.75,-205.0
2023-02-08,2E,L,6.58,-205.0
2023-02-08,2E,L,12.0,-205.0
2023-02-09,2E,L,18.83,-205.0
2023-02-09,2E,L,21.25,-205.0
2023-02-09,2E,L,21.0,-205.0
2023-02-09,2E,L,4.42,-205.0
2023-02-09,2E,S,9.92,-205.0
2023-02-09,2E,S,10.75,-205.0
2023-02-10,2E,L,2.67,-205.0
2023-02-10,2E,S,5.67,-205.0
2023-02-10,2E,S,5.92,-205.0
2023-02-10,2E,L,8.33,-205.0
2023-02-13,2E,L,7.0,-205.0
2023-02-14,f2EL,S,18.17,-205.0
2023-02-14,2E,S,21.75,-205.0
2023-02-14,2E,L,2.0,-205.0
2023-02-14,2E,L,5.5,-205.0
2023-02-14,2E,L,7.42,-205.0
2023-02-14,2E,S,15.75,20.0
2023-02-15,2E,L,23.25,-205.0
2023-02-15,2E,L,3.67,-205.0
2023-02-15,f2EL,S,7.0,-205.0
2023-02-15,2E,L,13.75,-205.0
2023-02-15,2E,L,15.42,7.5
2023-02-16,2E,S,8.67,-205.0
2023-02-16,2E,L,11.25,-205.0
2023-02-17,2E,S,18.0,-205.0
2023-02-17,2E,S,22.92,-205.0
2023-02-17,2E,S,0.0,-205.0
2023-02-17,2E,S,1.0,-205.0
2023-02-17,2E,L,1.75,-205.0
2023-02-17,2E,S,5.83,-205.0
2023-02-17,2E,S,12.83,-205.0
2023-02-17,2E,L,14.58,-205.0
2023-02-20,2E,L,22.67,-205.0
2023-02-20,2E,L,22.67,-205.0
2023-02-20,2E,S,4.42,-205.0
2023-02-20,2E,S,11.58,20.0
2023-02-21,2E,S,19.67,3132.5
2023-02-21,2E,S,1.5,-205.0
2023-02-21,f2EL,S,4.67,-205.0
2023-02-21,f2EL,S,9.42,-205.0
2023-02-21,2E,S,15.92,20.0
2023-02-22,2E,S,3.42,-205.0
2023-02-22,2E,L,11.08,-205.0
2023-02-22,2E,L,12.5,-205.0
2023-02-22,2E,S,14.5,-205.0
2023-02-23,2E,L,19.0,-205.0
2023-02-23,2E,L,21.75,-205.0
2023-02-23,2E,L,22.25,-205.0
2023-02-23,2E,L,3.33,-205.0
2023-02-23,2E,L,12.33,1407.5
2023-02-23,2E,L,13.08,1007.5
2023-02-23,2E,L,15.17,-42.5
2023-02-24,2E,S,2.0,1832.5
2023-02-24,2E,S,3.17,1770.0
2023-02-24,2E,L,11.5,-205.0
2023-02-24,f2EL,S,14.83,-205.0
2023-02-27,2E,L,8.67,-205.0
2023-02-28,2E,S,0.25,-205.0
2023-02-28,2E,L,7.25,-205.0
2023-02-28,2E,S,9.42,-205.0
2023-02-28,2E,S,15.67,-30.0
2023-03-01,2E,S,19.08,-205.0
2023-03-01,2E,L,7.5,-205.0
2023-03-01,2E,L,21.17,-205.0
2023-03-01,2E,L,22.25,-205.0
2023-03-01,2E,S,15.08,-205.0
2023-03-02,2E,S,20.5,-205.0
2023-03-02,2E,L,10.67,1907.5
2023-03-02,2E,L,15.5,-17.5
2023-03-03,2E,S,20.5,-205.0
2023-03-03,2E,L,6.33,-205.0
2023-03-03,2E,L,11.67,1182.5
2023-03-03,2E,L,12.75,807.5
2023-03-06,2E,L,9.08,-205.0
2023-03-06,2E,L,9.83,-205.0
2023-03-06,2E,L,10.25,-205.0
2023-03-07,2E,L,18.0,-205.0
2023-03-07,2E,L,0.17,-205.0
2023-03-07,2E,L,4.17,-205.0
2023-03-07,2E,S,7.0,3382.5
2023-03-07,2E,S,10.25,-205.0
2023-03-07,f2EL,S,11.92,1070.0
2023-03-08,2E,L,20.25,-205.0
2023-03-08,2E,S,21.75,-205.0
2023-03-08,2E,L,23.17,-205.0
2023-03-08,2E,L,1.08,-205.0
2023-03-08,2E,L,2.92,-205.0
2023-03-08,2E,L,6.0,-205.0
2023-03-09,2E,S,7.5,-205.0
2023-03-09,2E,S,4.42,-205.0
2023-03-09,2E,L,8.33,-205.0
2023-03-09,2E,L,9.08,-205.0
2023-03-10,2E,S,19.0,-205.0
2023-03-10,2E,S,3.42,-205.0
2023-03-10,2E,S,1.5,-205.0
2023-03-10,2E,L,2.08,-205.0
2023-03-10,2E,L,5.33,-205.0
2023-03-10,2E,L,7.92,-205.0
2023-03-10,2E,S,9.67,-205.0
2023-03-13,2E,S,2.83,3007.5
2023-03-13,2E,S,5.08,-205.0
2023-03-13,f2EL,S,7.0,-205.0
2023-03-13,2E,S,8.17,-205.0
2023-03-13,2E,S,15.33,-42.5
2023-03-14,2E,L,21.83,-205.0
2023-03-14,2E,L,23.58,-205.0
2023-03-15,2E,L,21.67,-205.0
2023-03-15,2E,L,22.75,-205.0
2023-03-15,2E,L,13.92,-205.0
2023-03-16,2E,S,5.92,-205.0
2023-03-16,2E,S,7.17,-205.0
2023-03-17,2E,L,3.83,-205.0
2023-03-17,2E,S,4.92,2620.0
2023-03-17,2E,S,5.83,2207.5
2023-03-17,2E,S,11.08,-205.0
2023-03-20,2E,L,20.0,-205.0
2023-03-20,2E,S,23.25,-205.0
2023-03-20,2E,S,5.67,-205.0
2023-03-20,2E,S,0.5,-205.0
2023-03-20,2E,S,2.5,-205.0
2023-03-20,2E,L,6.08,-205.0
2023-03-20,2E,L,8.5,-205.0
2023-03-20,2E,S,12.67,-205.0
2023-03-21,f2EL,S,19.92,-205.0
2023-03-21,2E,L,3.67,2257.5
2023-03-21,2E,L,4.75,1907.5
2023-03-21,2E,L,5.33,1645.0
2023-03-21,2E,L,6.0,-205.0
2023-03-21,2E,L,7.17,-205.0
2023-03-21,2E,L,7.67,-205.0
2023-03-22,2E,L,0.42,-205.0
2023-03-22,2E,S,3.25,-205.0
2023-03-22,2E,L,7.33,-205.0
2023-03-22,2E,L,10.33,-205.0
2023-03-22,2E,S,15.75,195.0
2023-03-23,2E,L,13.42,-205.0
2023-03-23,2E,L,5.33,-205.0
2023-03-23,2E,L,22.83,-205.0
2023-03-23,2E,L,1.75,-205.0
2023-03-23,2E,L,3.5,-205.0
2023-03-23,2E,S,14.25,-205.0
2023-03-24,2E,S,20.67,-205.0
2023-03-24,2E,L,3.08,-205.0
2023-03-24,2E,S,7.83,-205.0
2023-03-24,2E,S,7.5,-205.0
2023-03-27,2E,L,23.58,-205.0
2023-03-27,2E,L,1.25,-205.0
2023-03-27,f2EL,S,9.75,-205.0
2023-03-28,2E,S,21.08,-205.0
2023-03-28,2E,S,4.0,32.5
2023-03-28,2E,S,5.0,-205.0
2023-03-28,2E,S,6.17,-205.0
2023-03-28,2E,S,13.42,-205.0
2023-03-28,2E,L,15.75,45.0
2023-03-29,2E,S,18.0,-205.0
2023-03-29,2E,L,2.92,1232.5
2023-03-29,2E,L,4.67,-205.0
2023-03-30,2E,L,3.92,-205.0
2023-03-30,2E,L,6.83,-205.0
2023-03-30,2E,L,8.92,-205.0
2023-03-31,2E,L,10.75,1320.0
2023-03-31,2E,L,11.83,-205.0
2023-03-31,2E,S,12.83,-205.0
2023-04-04,2E,S,22.58,-205.0
2023-04-04,2E,S,10.67,-205.0
2023-04-04,2E,S,11.92,-205.0
2023-04-04,2E,L,15.42,82.5
2023-04-05,f2EL,S,22.75,832.5
2023-04-05,2E,S,3.25,-205.0
2023-04-05,2E,L,7.08,-205.0
2023-04-05,2E,S,10.75,-205.0
2023-04-05,2E,L,13.5,107.5
2023-04-05,2E,L,15.42,-117.5
2023-04-06,2E,L,3.08,-205.0
2023-04-06,f2EL,S,8.5,-205.0
2023-04-06,2E,L,11.42,295.0
2023-04-06,2E,L,12.5,82.5
2023-04-06,2E,L,13.0,82.5
2023-04-07,2E,S,3.42,-205.0
2023-04-07,2E,L,6.25,-205.0
2023-04-10,2E,S,2.83,-205.0
2023-04-10,2E,L,5.5,-205.0
2023-04-10,2E,L,14.33,432.5
2023-04-11,2E,L,5.5,-205.0
2023-04-11,2E,L,4.92,-205.0
2023-04-11,2E,L,10.92,-205.0
2023-04-11,2E,L,11.58,-205.0
2023-04-12,2E,S,18.58,-205.0
2023-04-12,f2EL,S,19.25,-205.0
2023-04-12,2E,L,21.42,-205.0
2023-04-12,2E,L,4.25,-205.0
2023-04-12,2E,S,14.83,-205.0
2023-04-13,2E,L,2.25,-205.0
2023-04-13,2E,S,3.83,-205.0
2023-04-13,f2EL,S,5.42,-205.0
2023-04-13,2E,L,14.58,-105.0
2023-04-14,2E,L,20.42,-205.0
2023-04-14,f2EL,S,3.75,-205.0
2023-04-14,2E,L,7.5,-205.0
2023-04-14,2E,S,10.58,-205.0
2023-04-17,2E,L,3.08,-205.0
2023-04-17,2E,S,5.17,-205.0
2023-04-17,2E,S,8.08,-205.0
2023-04-17,2E,S,10.17,-205.0
2023-04-17,2E,S,11.17,-205.0
2023-04-18,2E,L,2.08,-205.0
2023-04-18,2E,L,8.92,-205.0
2023-04-18,2E,L,8.5,-205.0
2023-04-18,2E,L,6.58,-205.0
2023-04-18,2E,L,7.92,-205.0
2023-04-18,2E,L,12.25,-205.0
2023-04-18,2E,L,13.67,-205.0
2023-04-19,2E,S,17.75,-205.0
2023-04-19,2E,S,9.58,-205.0
2023-04-19,2E,S,9.17,-205.0
2023-04-19,2E,S,3.75,-205.0
2023-04-19,2E,S,4.67,-205.0
2023-04-19,2E,S,5.33,-205.0
2023-04-19,2E,S,7.92,-205.0
2023-04-19,2E,L,9.08,607.5
2023-04-19,2E,L,9.42,420.0
2023-04-19,2E,L,10.33,-205.0
2023-04-19,2E,L,12.25,-205.0
2023-04-19,2E,L,13.67,-205.0
2023-04-20,2E,S,19.25,-205.0
2023-04-20,2E,S,3.83,-205.0
2023-04-20,2E,S,4.25,-205.0
2023-04-20,2E,L,13.58,-205.0
2023-04-20,2E,L,13.42,-205.0
2023-04-20,2E,L,13.0,-205.0
2023-04-20,2E,L,15.58,-30.0
2023-04-21,2E,L,21.0,-205.0
2023-04-21,2E,L,15.92,-5.0
2023-04-24,2E,L,20.67,-205.0
2023-04-24,2E,S,4.25,-205.0
2023-04-24,2E,S,3.0,-205.0
2023-04-24,2E,S,1.75,-205.0
2023-04-24,2E,L,7.08,-205.0
2023-04-24,2E,S,11.08,-205.0
2023-04-24,2E,S,11.17,-205.0
2023-04-25,2E,S,18.5,2370.0
2023-04-25,2E,S,3.17,-205.0
2023-04-25,2E,L,7.08,-205.0
2023-04-25,f2EL,S,9.42,-205.0
2023-04-25,2E,S,12.67,-205.0
2023-04-26,2E,L,19.92,-205.0
2023-04-26,2E,S,5.75,-205.0
2023-04-26,2E,S,9.17,-205.0
2023-04-26,f2EL,S,14.5,-205.0
2023-04-27,f2EL,S,2.08,-205.0
2023-04-27,2E,L,3.75,-205.0
2023-04-27,2E,L,6.5,-205.0
2023-04-27,f2EL,S,8.5,-205.0
2023-04-27,2E,L,11.33,1645.0
2023-04-27,2E,L,11.58,1607.5
2023-04-28,2E,S,2.08,-205.0
2023-04-28,2E,S,4.83,-205.0
2023-04-28,2E,L,12.42,-205.0
2023-04-28,2E,L,14.83,395.0
2023-04-28,2E,L,15.67,32.5
2023-05-01,2E,L,23.58,-205.0
2023-05-01,2E,L,9.67,-205.0
2023-05-01,2E,L,10.75,-205.0
2023-05-01,2E,L,12.17,-205.0
2023-05-02,2E,S,7.83,2195.0
2023-05-02,2E,S,10.5,-205.0
2023-05-03,2E,L,18.0,-205.0
2023-05-03,2E,L,20.25,-205.0
2023-05-03,2E,L,22.33,-205.0
2023-05-03,2E,L,2.92,-205.0
2023-05-03,2E,L,0.5,-205.0
2023-05-03,2E,S,5.25,-205.0
2023-05-03,2E,L,4.42,-205.0
2023-05-03,f2EL,S,5.75,-205.0
2023-05-03,f2EL,S,8.0,-205.0
2023-05-03,f2EL,S,9.42,-205.0
2023-05-03,2E,S,10.75,-205.0
2023-05-04,2E,L,5.75,-205.0
2023-05-04,2E,L,23.08,-205.0
2023-05-04,f2EL,S,3.83,1557.5
2023-05-04,f2EL,S,13.08,-205.0
2023-05-05,2E,L,7.42,-205.0
2023-05-05,2E,L,14.5,-205.0
2023-05-08,2E,L,7.75,-205.0
2023-05-08,2E,L,6.58,-205.0
2023-05-08,2E,S,14.17,170.0
2023-05-09,2E,S,20.42,770.0
2023-05-09,2E,S,20.08,-205.0
2023-05-10,2E,L,23.08,-205.0
2023-05-10,2E,L,20.5,-205.0
2023-05-10,2E,L,8.25,-205.0
2023-05-10,2E,S,9.58,-205.0
2023-05-10,2E,S,11.5,-205.0
2023-05-11,2E,L,3.17,-205.0
2023-05-11,2E,L,5.08,-205.0
2023-05-11,2E,S,13.33,-205.0
2023-05-12,2E,L,6.25,-205.0
2023-05-12,2E,S,13.25,-205.0
2023-05-15,2E,L,20.67,-205.0
2023-05-15,2E,L,21.33,-205.0
2023-05-15,2E,L,8.5,-205.0
2023-05-15,2E,L,8.42,-205.0
2023-05-15,2E,L,2.58,-205.0
2023-05-15,2E,L,3.0,-205.0
2023-05-15,2E,L,10.83,445.0
2023-05-15,2E,L,11.33,482.5
2023-05-16,f2EL,S,18.08,-205.0
2023-05-17,2E,L,6.75,-205.0
2023-05-17,2E,S,9.83,-205.0
2023-05-18,2E,S,21.33,-205.0
2023-05-18,2E,S,21.17,-205.0
2023-05-18,2E,S,8.83,-205.0
2023-05-18,2E,L,10.92,-205.0
2023-05-19,2E,L,7.17,-205.0
2023-05-19,2E,S,11.0,-205.0
2023-05-22,2E,L,2.0,-205.0
2023-05-22,2E,L,20.08,-205.0
2023-05-22,2E,L,0.5,-205.0
2023-05-22,2E,S,2.58,-205.0
2023-05-22,2E,S,6.25,-205.0
2023-05-22,2E,S,14.83,-167.5
2023-05-22,2E,S,15.75,-42.5
2023-05-23,2E,L,18.0,-205.0
2023-05-23,2E,L,21.25,-205.0
2023-05-23,2E,L,19.5,-205.0
2023-05-23,2E,S,0.83,2595.0
2023-05-23,f2EL,S,7.5,-205.0
2023-05-24,2E,L,0.25,-205.0
2023-05-24,2E,S,4.0,295.0
2023-05-24,2E,S,9.75,-205.0
