Time,price,bid,ask,recorder,isasktrade,at_bid,at_ask,inside
2026-09-16 08:30:26.277,7674.75,7674.75,7674.75,B,A,True,True,False
2026-09-16 08:30:26.277,7674.75,7674.75,7675.0,A,B,True,False,False
2026-09-16 08:30:26.278,7674.75,7674.5,7674.75,B,A,False,True,False
2026-09-16 08:30:26.278,7674.75,7674.75,7674.75,B,A,True,True,False
2026-09-16 08:30:26.278,7674.75,7674.75,7674.75,B,A,True,True,False
2026-09-16 08:30:27.143,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:27.145,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:27.160,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:27.848,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:28.252,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:28.360,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:28.360,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:28.364,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:28.538,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:29.048,7674.25,7674.0,7674.25,B,A,False,True,False
2026-09-16 08:30:29.048,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.048,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.048,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.048,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.048,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.132,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:29.132,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:29.147,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:29.237,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:29.980,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:30.380,7674.0,7673.75,7674.0,B,A,False,True,False
2026-09-16 08:30:30.380,7674.0,7673.75,7674.0,B,A,False,True,False
2026-09-16 08:30:30.380,7674.0,7673.75,7674.0,B,A,False,True,False
2026-09-16 08:30:30.983,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:31.411,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:33.260,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:33.260,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:33.260,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:33.260,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:33.260,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:33.260,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:33.261,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:33.261,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:33.261,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:33.261,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:33.540,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:33.540,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:33.540,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:33.540,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:33.540,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:33.969,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:33.969,7674.0,7673.75,7674.0,B,A,False,True,False
2026-09-16 08:30:33.969,7674.0,7674.0,7674.0,B,A,True,True,False
2026-09-16 08:30:33.970,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:33.970,7674.0,7674.0,7674.0,B,A,True,True,False
2026-09-16 08:30:33.971,7674.0,7674.0,7674.0,B,A,True,True,False
2026-09-16 08:30:34.511,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:34.967,7674.5,7674.5,7674.5,B,A,True,True,False
2026-09-16 08:30:36.349,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:36.351,7674.0,7673.75,7674.0,B,A,False,True,False
2026-09-16 08:30:36.351,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:36.351,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:36.351,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:36.351,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:36.683,7673.75,7673.75,7673.75,B,A,True,True,False
2026-09-16 08:30:36.683,7673.75,7673.75,7673.75,B,A,True,True,False
2026-09-16 08:30:36.683,7673.75,7673.75,7673.75,B,A,True,True,False
2026-09-16 08:30:37.228,7673.75,7673.5,7674.0,B,A,False,False,True
2026-09-16 08:30:37.768,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:38.828,7674.25,7674.25,7674.5,A,B,True,False,False
2026-09-16 08:30:39.447,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:39.447,7674.5,7674.25,7674.5,B,A,False,True,False
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.605,7674.5,7674.25,7674.75,B,A,False,False,True
2026-09-16 08:30:39.617,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:39.617,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:40.435,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:40.435,7674.0,7674.0,7674.25,A,B,True,False,False
2026-09-16 08:30:40.587,7674.25,7674.0,7674.25,B,A,False,True,False
2026-09-16 08:30:40.587,7674.25,7674.0,7674.25,B,A,False,True,False
2026-09-16 08:30:40.587,7674.25,7674.25,7674.25,B,A,True,True,False
2026-09-16 08:30:41.109,7674.5,7674.5,7674.75,A,B,True,False,False
2026-09-16 08:30:41.476,7675.5,7675.25,7675.5,B,A,False,True,False
2026-09-16 08:30:41.484,7676.0,7675.75,7676.25,B,A,False,False,True
2026-09-16 08:30:41.484,7676.0,7675.75,7676.25,B,A,False,False,True
2026-09-16 08:30:41.498,7675.75,7675.5,7676.0,B,A,False,False,True
2026-09-16 08:30:41.507,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.507,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.507,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.507,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.507,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.507,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.514,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.514,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.522,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.522,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.523,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.523,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.523,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.527,7676.0,7675.75,7676.0,B,A,False,True,False
2026-09-16 08:30:41.528,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.528,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.528,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.528,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.529,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.529,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.529,7676.0,7676.0,7676.0,B,A,True,True,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.531,7676.0,7676.0,7676.25,A,B,True,False,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.540,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.545,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.548,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.548,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.548,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.548,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.552,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.553,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.554,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.557,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.558,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.558,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.561,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.561,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.567,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.567,7676.25,7676.0,7676.25,B,A,False,True,False
2026-09-16 08:30:41.568,7676.25,7676.25,7676.5,A,B,True,False,False
2026-09-16 08:30:41.580,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.580,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.580,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.580,7676.25,7676.25,7676.25,B,A,True,True,False
2026-09-16 08:30:41.580,7676.25,7676.25,7676.25,B,A,True,True,False
