date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-03-19,24881.54,23990.41,24972.71,24494.51,24691.9,23794.21,25086.04,25044.82,24092.82,24180.09
2026-03-20,24408.47,24572.91,24445.16,24224.1,23608.78,23863.08,23360.92,24522.43,25165.39,23203.52
2026-03-23,23815.55,24476.48,24795.27,24430.88,23412.07,24552.45,24457.13,24237.3,24062.53,23656.46
2026-03-24,24317.86,24092.22,24898.46,24388.62,24288.11,24654.03,23376.38,23626.17,23501.31,23544.43
2026-03-25,23795.98,23673.51,24536.86,24402.72,24789.78,25025.57,24499.36,24255.74,23435.51,24094.22
2026-03-26,24092.45,23522.29,24012.83,24567.68,23596.19,24251.86,23842.17,23300.17,22874.74,23017.38
2026-03-27,23504.92,23822.72,23710.5,23201.92,23017.66,22811.44,22554.57,22443.57,23398.8,24300.59
2026-03-30,23960.0,23501.03,23026.72,24068.18,23311.33,22546.08,23069.05,23659.65,23409.76,23265.96
2026-03-31,24211.42,23650.97,23950.77,23827.74,23380.49,24560.49,24101.79,23142.39,23529.22,23787.9
2026-04-01,24231.72,24251.96,23730.35,23950.82,22810.81,23626.31,23669.33,24054.71,24662.36,24129.78
2026-04-02,23495.06,24392.31,24067.26,25000.02,24789.27,24421.4,24274.43,23007.47,24245.68,24635.43
2026-04-06,23836.0,24332.1,25189.61,24590.03,23997.8,24503.44,25297.14,24227.91,24536.92,24490.29
2026-04-07,24095.87,23497.85,24583.54,24836.09,23572.25,23838.82,24342.28,24631.29,25146.55,23894.31
2026-04-08,24855.96,24293.5,24533.31,24774.05,25118.13,25012.39,23942.32,24129.37,24332.7,25515.31
2026-04-09,24540.27,25393.26,25504.11,24663.77,25030.75,25757.51,25634.58,25369.88,25201.98,23583.87
2026-04-10,25299.78,25736.03,25545.41,24838.14,25026.12,24667.04,25340.15,24505.1,25071.44,25198.19
2026-04-13,25082.87,24485.14,25493.74,25684.42,25742.31,24230.2,26404.88,24872.73,25129.24,25441.97
2026-04-14,25444.27,26133.68,25798.4,25606.12,25636.24,26959.34,25743.72,25535.68,25183.97,25309.71
2026-04-15,25744.65,26081.04,26346.17,25805.43,25890.01,25069.61,25844.2,26737.1,26514.53,25645.44
2026-04-16,25738.13,27084.52,26102.94,25852.22,26635.76,26903.33,26932.57,26240.34,26309.24,26399.8
2026-04-17,26344.43,27113.26,26721.07,26145.12,27305.32,26499.89,26399.91,26102.23,26928.76,25955.21
2026-04-20,26708.88,26645.36,26252.78,26395.33,27580.7,25767.59,26549.13,26953.26,26782.0,27037.4
2026-04-21,26842.32,26498.67,27120.74,27157.25,27497.55,26597.26,25898.33,26337.72,26995.78,25843.52
2026-04-22,27783.09,26758.46,26595.53,27109.27,26938.06,27366.32,26304.32,26440.24,27273.53,26510.46
2026-04-23,27134.25,27056.14,26154.41,26950.61,27428.1,26652.95,26412.35,26198.71,26271.58,26936.27
2026-04-24,27534.83,27553.21,27936.4,27910.02,26693.52,26947.93,27513.01,27749.8,26893.57,26856.82
2026-04-27,27646.0,26664.83,26795.8,27664.54,27299.86,27041.89,27761.52,28569.27,27956.36,28731.94
2026-04-28,27380.14,26697.66,25694.16,27196.09,27612.46,28965.42,27712.66,27131.06,27232.8,26369.42
2026-04-29,28180.49,26888.57,27541.28,27364.89,27589.02,26275.72,27200.7,27499.08,27619.76,26814.06
2026-04-30,26935.66,27957.88,27107.75,27506.75,27301.04,27814.26,26762.26,27600.16,26799.23,
2026-05-01,27309.8,27664.74,27943.45,27377.99,28363.57,28076.91,28196.92,28002.82,27123.69,26760.92
2026-05-04,27305.91,27864.62,27991.7,28211.69,26947.61,28076.59,28674.05,26922.42,27074.36,27219.79
2026-05-05,28076.86,27859.47,27402.32,28939.6,27779.43,27660.83,28516.78,27700.19,28426.59,28594.94
2026-05-06,28583.57,28207.03,27986.95,28495.9,28688.79,29394.92,27855.93,28147.39,28355.07,28857.6
2026-05-07,28709.23,28781.07,28000.16,28358.21,28182.66,29070.85,28144.95,29354.33,28934.98,28078.12
2026-05-08,29211.5,28661.16,28539.05,28898.97,29398.16,29487.71,28997.89,29179.35,30021.23,29899.79
2026-05-11,28611.16,29391.27,28058.27,29303.11,29138.93,29711.11,29798.9,28886.17,28990.53,29052.92
2026-05-12,29584.42,28688.52,28672.64,29635.42,29292.98,28505.69,28591.09,29397.77,29449.09,29083.36
2026-05-13,29181.94,28697.2,28635.1,29899.39,28807.72,28528.36,28345.62,29221.36,29399.96,29790.12
2026-05-14,29497.4,29991.59,29182.28,30017.83,29016.11,29412.4,29892.36,29590.91,30165.27,30258.13
