date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-04-13,269.96,271.9,268.68,259.67,267.82,182.81,255.88,249.21,257.28,281.26
2026-04-14,265.07,272.12,268.45,267.96,246.02,273.99,174.49,256.17,259.03,261.74
2026-04-15,272.87,266.0,267.01,263.59,208.61,265.02,296.0,274.01,161.31,257.3
2026-04-16,267.94,273.43,266.95,269.94,262.59,167.67,276.06,268.89,264.99,265.98
2026-04-17,272.04,275.03,298.58,269.54,148.27,261.54,270.03,271.02,265.98,306.88
2026-04-20,281.15,278.02,279.95,277.0,272.05,273.54,151.56,276.59,277.35,278.24
2026-04-21,278.0,273.93,252.47,302.9,281.03,279.99,276.64,164.38,267.07,274.98
2026-04-22,280.23,269.46,277.95,274.37,283.93,323.34,280.92,161.68,273.99,271.99
2026-04-23,276.94,274.89,275.44,277.97,299.43,280.96,279.35,164.98,270.62,269.95
2026-04-24,249.52,276.04,269.51,295.29,272.51,274.02,272.89,280.98,271.03,337.38
2026-04-27,336.0,272.72,245.4,279.96,276.19,277.21,279.24,297.57,303.64,296.55
2026-04-28,278.09,272.96,275.05,270.23,271.03,273.2,261.0,245.63,289.71,277.13
2026-04-29,268.27,275.89,279.97,274.08,268.14,249.67,276.33,348.82,262.82,271.82
2026-04-30,280.09,276.81,289.76,286.56,279.11,260.52,278.53,268.94,250.67,365.75
2026-05-01,274.97,284.98,283.0,192.61,284.07,276.57,292.35,236.86,275.49,385.21
2026-05-04,284.91,281.81,274.0,279.78,279.94,191.64,281.39,383.28,303.05,295.38
2026-05-05,279.89,278.72,255.59,274.97,288.0,277.16,286.45,177.71,296.32,355.42
2026-05-06,286.14,284.96,283.0,296.22,264.59,349.76,290.6,174.88,286.56,317.93
2026-05-07,278.44,286.15,276.33,294.75,287.3,282.55,279.15,290.08,185.7,276.81
2026-05-08,287.97,289.96,284.99,280.45,274.89,269.19,278.96,189.45,328.02,400.8
2026-05-11,289.29,283.18,281.41,202.36,272.99,277.54,277.03,319.63,289.95,310.21
2026-05-12,286.32,299.98,284.36,287.05,278.88,210.87,278.23,280.48,290.01,264.28
2026-05-13,286.52,286.83,282.47,279.05,283.12,300.07,212.53,298.18,278.39,281.45
2026-05-14,288.13,287.04,288.99,212.28,283.6,277.09,285.0,290.05,282.56,281.39
2026-05-15,281.59,279.32,279.81,282.88,216.88,285.02,273.98,275.35,312.37,283.23
2026-05-18,272.24,277.83,270.85,280.01,260.58,202.92,314.9,279.73,237.03,268.49
2026-05-19,268.71,200.74,301.1,288.85,280.07,265.59,252.37,304.9,264.51,264.9
2026-05-20,276.18,280.91,262.15,276.7,289.98,285.01,297.87,273.95,184.12,244.75
2026-05-21,285.11,271.64,288.07,282.54,181.08,284.7,270.04,286.09,291.84,279.01
2026-05-22,279.05,280.46,269.98,273.4,289.05,283.96,188.82,279.96,255.97,221.44
2026-05-26,285.05,294.48,290.98,182.71,294.99,305.01,283.05,290.51,365.42,319.42
2026-05-27,292.91,274.55,290.91,287.96,183.78,297.94,295.61,283.72,284.98,285.38
2026-05-28,288.09,292.38,287.32,283.92,290.89,295.93,295.33,289.97,184.83,286.92
2026-05-29,292.95,286.89,294.04,284.91,294.9,295.98,287.48,287.99,317.24,342.81
2026-06-01,285.07,290.03,284.07,294.9,263.86,297.58,282.72,282.1,292.79,298.62
2026-06-02,295.44,287.9,286.01,290.05,289.01,287.07,293.49,140.9,292.78,284.78
2026-06-03,286.96,272.39,292.11,293.3,283.93,289.05,157.2,285.33,282.92,291.08
2026-06-04,284.03,288.13,285.93,295.01,275.35,289.03,297.99,293.03,287.02,305.06
2026-06-05,297.15,281.28,290.09,283.06,292.99,157.35,271.3,277.98,278.36,278.94
2026-06-08,288.13,286.99,280.07,288.59,293.5,285.09,315.65,157.84,268.01,285.82
2026-06-09,286.28,289.13,345.32,285.09,278.29,293.01,146.92,275.03,283.23,289.92
2026-06-10,271.12,286.07,284.28,287.95,268.19,274.39,287.47,135.6,290.56,290.0
2026-06-11,294.74,275.03,127.37,293.21,288.32,286.14,298.72,298.11,281.96,275.55
2026-06-12,336.35,285.78,291.06,288.83,125.19,281.62,292.51,296.06,288.56,289.3
2026-06-15,291.89,290.27,129.23,290.68,288.87,301.91,298.19,293.31,283.44,290.0
2026-06-16,288.22,293.19,296.01,291.97,289.05,285.76,117.3,283.31,298.02,327.91
2026-06-17,294.94,293.08,290.56,288.11,305.47,296.49,283.26,285.7,294.06,108.98
2026-06-18,104.45,184.99,302.98,288.45,313.35,311.8,307.65,301.4,300.57,300.0
2026-06-22,291.07,303.28,297.9,296.21,302.3,294.04,182.5,108.04,281.13,266.74
2026-06-23,301.45,294.2,141.98,283.98,290.51,291.05,299.68,297.81,297.96,181.04
2026-06-24,290.58,298.92,296.69,302.99,301.22,297.52,297.1,306.97,301.0,183.93
2026-06-25,303.26,297.87,301.53,295.17,301.09,305.84,178.23,298.77,158.15,271.03
2026-06-26,303.95,303.01,299.68,177.49,294.95,295.65,138.81,275.26,288.37,295.96
2026-06-29,294.48,302.84,300.04,298.52,305.95,296.96,297.95,300.93,309.0,147.28
2026-06-30,300.94,292.01,302.93,297.04,299.96,294.01,176.03,317.1,158.13,297.96
2026-07-01,300.03,297.99,294.99,304.04,303.03,302.01,295.97,155.09,293.97,288.47
2026-07-02,300.02,302.83,270.8,293.92,176.02,303.64,299.05,264.01,280.34,284.34
2026-07-06,300.11,295.37,302.02,188.96,301.11,305.15,319.77,309.72,302.9,298.94
2026-07-07,299.98,280.16,300.72,292.88,274.19,298.92,299.35,292.42,296.33,186.17
2026-07-08,289.9,297.18,293.96,178.73,290.89,292.99,296.95,307.38,153.68,288.47
2026-07-09,303.16,291.09,296.45,294.47,300.0,296.03,182.29,294.0,269.81,297.99
2026-07-10,294.14,293.64,299.52,302.1,292.43,320.84,182.12,286.65,281.9,289.76
2026-07-13,292.48,289.81,288.94,297.12,286.39,294.0,181.01,293.46,313.0,304.41
2026-07-14,302.04,293.49,290.62,291.02,291.58,298.02,286.36,297.02,289.01,292.57
2026-07-15,299.14,292.31,285.72,289.12,281.95,293.75,300.89,297.65,184.29,288.79
2026-07-16,299.05,289.96,282.15,291.39,307.11,323.51,298.51,295.27,182.8,294.96
2026-07-17,288.82,294.95,292.85,282.02,303.13,299.55,330.07,329.51,293.95,295.67
2026-07-20,288.75,295.98,294.05,275.46,288.04,324.89,291.0,295.57,300.58,356.48
