date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-04-27,434.31,432.34,431.42,426.33,437.01,416.24,436.52,418.8,412.28,428.15
2026-04-28,425.01,423.61,420.02,440.91,436.28,416.77,431.89,417.97,422.97,434.2
2026-04-29,419.89,436.95,416.94,435.95,434.43,434.19,425.82,426.46,433.86,433.11
2026-04-30,413.18,409.15,416.37,411.04,420.26,398.93,417.09,400.58,404.89,407.31
2026-05-01,400.64,402.9,403.94,408.36,410.22,411.99,413.82,414.44,415.06,425.94
2026-05-04,425.67,418.23,410.35,404.77,422.58,406.14,402.71,402.35,413.41,413.75
2026-05-05,404.84,418.11,414.32,405.52,420.39,409.21,401.74,412.45,425.9,424.67
2026-05-06,406.98,425.96,409.9,413.92,405.0,424.19,411.04,418.79,427.45,421.62
2026-05-07,424.35,416.57,415.53,424.58,432.9,426.28,425.2,419.3,422.83,407.98
2026-05-08,414.6,418.55,421.52,420.19,406.03,409.25,409.6,416.41,423.73,403.61
2026-05-11,421.41,410.71,414.15,413.48,420.31,427.23,425.6,419.35,398.63,397.9
2026-05-12,405.63,419.44,417.45,404.12,395.88,416.29,402.72,406.93,410.03,408.09
2026-05-13,418.71,401.98,394.55,393.82,411.74,409.58,409.09,412.76,404.79,413.95
2026-05-14,408.04,401.21,415.25,408.91,408.46,398.99,406.01,418.09,399.53,419.23
2026-05-15,419.93,422.42,426.44,423.74,413.58,415.14,416.62,414.36,421.75,432.69
2026-05-18,427.41,435.82,419.09,422.81,414.51,418.12,419.83,430.4,425.0,410.99
2026-05-19,430.17,406.69,408.22,418.91,406.29,426.42,421.47,420.58,418.1,428.53
2026-05-20,433.54,429.83,409.87,416.49,420.9,424.84,424.48,433.16,431.41,429.03
2026-05-21,417.62,410.28,426.73,412.68,416.09,424.33,407.98,420.65,430.03,429.2
2026-05-22,428.91,409.82,416.13,421.26,426.27,412.39,427.57,424.71,423.9,409.33
2026-05-26,409.08,422.68,410.1,425.25,416.32,421.51,407.4,415.82,417.12,420.87
2026-05-27,419.94,405.24,420.51,421.16,404.81,418.92,417.68,409.83,413.16,413.62
2026-05-28,430.31,418.67,421.92,427.57,435.76,416.95,417.31,419.46,423.09,425.32
2026-05-29,435.82,455.21,437.39,442.85,446.47,436.45,441.17,443.61,445.43,450.26
2026-06-01,453.54,460.52,468.0,451.62,454.26,457.02,461.24,463.02,466.88,468.91
2026-06-02,433.13,452.9,442.17,431.47,431.69,436.78,438.09,441.76,444.48,449.0
2026-06-03,433.7,416.55,423.14,433.35,413.05,429.85,439.55,437.39,436.19,427.1
2026-06-04,436.66,421.24,443.58,423.95,430.41,419.37,419.02,424.2,417.39,432.39
2026-06-05,420.36,431.7,416.56,404.28,418.39,423.92,427.49,402.96,420.04,425.81
2026-06-08,401.58,420.85,411.42,397.86,400.17,399.05,425.12,410.79,412.8,425.63
2026-06-09,410.51,397.05,411.78,401.28,407.58,409.74,415.78,405.0,405.84,409.32
2026-06-10,402.11,393.11,396.77,404.88,400.99,403.11,391.44,406.8,389.0,398.99
2026-06-11,388.64,392.73,387.92,391.59,394.5,,,,,
2026-06-12,379.22,400.25,393.83,381.26,385.63,404.65,377.44,379.93,380.89,382.63
2026-06-15,408.16,400.03,391.81,415.0,396.06,384.65,400.53,408.8,394.46,387.44
2026-06-16,401.78,405.12,401.35,392.23,385.66,398.2,402.46,383.35,382.01,382.75
2026-06-17,383.67,369.27,387.47,375.68,380.15,378.89,390.35,392.7,386.77,371.7
2026-06-18,369.15,389.19,369.66,389.74,386.48,379.08,379.64,380.25,381.92,382.21
2026-06-22,370.05,363.67,359.4,372.17,373.45,379.81,368.88,375.02,381.68,355.28
2026-06-23,364.7,375.15,362.66,368.54,379.73,381.29,379.95,360.64,376.07,382.5
2026-06-24,357.26,365.54,355.07,353.17,379.89,378.04,376.29,374.87,366.55,373.52
2026-06-25,338.44,364.02,353.48,348.51,361.73,366.45,365.06,339.52,358.38,367.35
2026-06-26,355.12,364.81,386.64,380.8,367.71,368.19,372.51,384.65,379.67,381.0
2026-06-29,365.58,356.56,377.78,381.74,379.32,362.61,352.8,385.42,382.24,373.12
2026-06-30,365.09,357.7,383.45,381.55,387.37,386.09,366.4,358.88,370.21,374.0
2026-07-01,385.79,370.13,399.12,380.13,396.91,391.6,390.9,384.53,385.14,377.77
2026-07-02,379.61,384.41,388.59,391.94,376.15,397.87,405.49,404.06,382.41,394.72
2026-07-06,382.41,386.53,383.68,400.25,399.09,395.53,372.8,373.63,398.14,399.73
2026-07-07,375.76,400.8,381.27,385.13,396.98,378.08,384.37,403.27,399.96,388.34
2026-07-08,374.09,379.02,391.7,381.26,381.59,395.09,388.31,397.67,396.74,371.46
2026-07-09,383.1,380.36,391.7,377.45,388.71,379.14,386.34,392.19,388.31,399.44
2026-07-10,394.32,387.34,375.82,390.04,376.94,377.46,382.0,397.17,385.23,399.07
2026-07-13,403.54,395.99,387.89,402.89,384.07,382.23,389.73,390.66,397.49,393.91
2026-07-14,394.02,389.26,382.31,388.15,376.49,383.08,380.57,384.67,385.76,386.41
2026-07-15,394.73,382.92,403.57,383.68,391.84,392.64,410.68,395.66,398.56,404.57
2026-07-16,407.7,414.23,410.05,397.65,394.24,416.81,408.94,385.65,401.44,399.77
2026-07-17,394.9,384.32,386.72,404.69,403.32,398.95,395.75,387.72,402.64,407.48
