date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-06-16,7652.88,7523.05,7553.6,7673.94,7571.63,7681.02,7501.25,7705.04,7606.7,7417.35
2026-06-17,7568.74,7623.4,7414.36,7469.12,7419.19,7492.09,7596.59,7314.97,7502.69,7532.75
2026-06-18,7819.61,7606.77,7544.91,7623.02,7279.2,7499.57,7559.41,7589.34,7746.75,7635.96
2026-06-22,7611.13,7598.58,7546.94,7592.26,7498.37,7492.07,7680.2,7691.8,7647.43,7625.66
2026-06-23,7520.4,7307.26,7341.39,7629.03,7453.51,7143.24,7623.82,7605.64,7433.48,7251.93
2026-06-24,7529.12,7423.06,7724.25,7497.89,7535.86,7350.58,7689.66,7315.86,7292.47,7342.31
2026-06-25,7518.8,7396.51,7484.81,7418.32,7280.09,7342.63,7348.27,7366.07,7451.01,7317.71
2026-06-26,7495.62,7460.38,7592.2,7400.03,7632.74,7302.15,7328.21,7350.8,7453.58,7198.9
2026-06-29,7428.18,7530.39,7571.54,7462.98,7510.58,7520.39,7320.82,7598.85,7387.84,7694.56
2026-06-30,7601.56,7501.98,7590.95,7579.17,7284.73,7438.02,7442.79,7480.73,7760.36,7336.92
2026-07-01,7607.88,7558.4,7409.63,7726.38,7658.14,7480.89,7516.83,7620.51,7635.9,7360.02
2026-07-02,7621.91,7630.79,7581.77,7600.68,7530.18,7807.5,7472.15,7727.94,7570.72,7500.32
2026-07-06,7654.76,7527.35,7306.98,7666.14,7773.06,7599.76,7606.09,7460.39,7578.0,7715.14
2026-07-07,7671.1,7573.44,7536.3,7613.81,7597.1,7475.35,7522.84,7547.12,7605.4,7349.72
2026-07-08,7595.36,7472.68,7803.66,7498.9,7572.37,7747.59,7425.41,7553.27,7385.41,7522.99
2026-07-09,7599.51,7569.79,7679.63,7499.81,7521.51,7527.33,7621.62,7663.34,7671.98,7471.24
2026-07-10,7672.48,7571.53,7620.23,7732.61,7628.21,7688.5,7718.01,7519.85,7856.51,7645.02
2026-07-13,7626.79,7497.34,7644.5,7544.64,7831.45,7339.24,7599.39,7569.97,7582.41,7617.02
2026-07-14,7649.67,7596.25,7670.35,7525.18,7694.43,7347.11,7495.22,7580.8,7549.67,7571.94
2026-07-15,7597.41,7671.3,7616.06,7698.74,7545.26,7689.77,7640.99,7626.25,7338.92,7265.4
2026-07-16,7672.26,7581.12,7641.55,7559.35,7589.92,7502.66,7696.46,7215.82,7275.89,7469.02
2026-07-17,7579.32,7427.49,7566.74,7484.72,7835.74,7471.5,7246.19,7279.9,7603.29,7615.64
