session_date,eod_date,spot_eod,spot_intraday,cr,cr_gex,ps,ps_gex,hvl,hvl_gex,d1_min,d1_min_gex,d1_max,d1_max_gex,cr0,cr0_gex,ps0,ps0_gex,hvl0,hvl0_gex,gw0,gw0_gex,gex_1,gex_1_gex,gex_2,gex_2_gex,gex_3,gex_3_gex,gex_4,gex_4_gex,gex_5,gex_5_gex,gex_6,gex_6_gex,gex_7,gex_7_gex,gex_8,gex_8_gex,gex_9,gex_9_gex,gex_10,gex_10_gex
2024-07-16,2024-07-16,,,5710.0,30807585.18057622,5600.0,-11352843.099024637,5625.0,-1826542.77247114,5676.94,,5754.06,,5710.0,30807585.18057622,5675.0,2507985.2271573213,5690.0,149475.31012785848,5710.0,30807585.18057622,5700.0,19129585.141680703,5750.0,28043750.886088982,5720.0,19800852.37295408,5725.0,11669841.934774904,5740.0,12311006.120394044,5650.0,12755152.266699873,5640.0,8566843.48910336,5670.0,4830808.934620502,5775.0,9619759.484000657,5760.0,7535710.824425933
2024-07-17,2024-07-17,,,5650.0,22175727.3205742,5600.0,-24922834.436231416,5625.0,-5227508.071308275,5601.0,,5685.0,,5680.0,5529015.879604533,5635.0,-4734834.334031774,5655.0,-2407032.8671075497,5680.0,5529015.879604533,5630.0,12688917.1088159,5640.0,7971713.24042648,5675.0,5382522.661198049,5620.0,-2658753.6742216973,5615.0,-3828120.8640418127,5700.0,20197020.5754254,5720.0,9315981.631121136,5725.0,6569265.81927352,5575.0,-2417352.3139030454,5560.0,-3045866.36253898
2024-07-18,2024-07-18,,,5650.0,22951852.31539012,5550.0,-36965171.4354372,5625.0,-3142108.228255352,5555.27,,5644.73,,5630.0,16903845.648135506,5550.0,-36965171.4354372,5615.0,-2461643.112905421,5630.0,16903845.648135506,5600.0,-29496919.25526109,5580.0,-7558865.915699035,5640.0,7140777.028125101,5610.0,-2855412.591928897,5560.0,-8813975.31875867,5675.0,5233895.305699937,5525.0,-4564882.092502768,5670.0,4862418.669769805,5520.0,-5883743.50722422,5660.0,3098136.2693757326
2024-07-19,2024-07-19,,,5700.0,8998389.360807339,5550.0,-26840470.11712589,5635.0,-84891.4055615023,5507.71,,5597.79,,5650.0,5374379.13508141,5550.0,-26840470.11712589,5645.0,105321.10567217723,5650.0,5374379.13508141,5580.0,-7562885.468884653,5520.0,-5956640.531021924,5560.0,-5676711.394257636,5510.0,-5965516.055038631,5575.0,-5008361.038171295,5600.0,-21725386.770786848,5500.0,-5976537.533955221,5640.0,4165838.490285153,5490.0,-5305499.0688485615,5610.0,-2894670.6937229773
2024-07-22,2024-07-22,,,5625.0,31150031.03617016,5400.0,-13851621.058771577,5595.0,-1349342.345750431,5565.37,,5651.13,,5625.0,31150031.03617016,5575.0,-5718958.43519248,5600.0,1574267.399895169,5625.0,31150031.03617016,5650.0,11699731.865323467,5580.0,-7798754.35199896,5640.0,11160291.6640054,5570.0,-4102741.729001273,5645.0,4564948.5452397205,5670.0,6362551.756687023,5550.0,-8499977.922817303,5675.0,5301499.997930168,5525.0,-3203764.832740745,5660.0,4363630.162731106
2024-07-23,2024-07-23,,,5700.0,13899022.179196848,5400.0,-15129603.873559874,5595.0,-1917267.05746502,5559.66,,5644.84,,5650.0,11989651.93806494,5600.0,1641521.0718729098,5600.0,1641521.0718729098,5650.0,11989651.93806494,5580.0,-8135308.655315407,5640.0,10718096.164610464,5625.0,3109578.6578968973,5630.0,3671958.772141559,5620.0,3711290.900935113,5670.0,5943699.267697983,5675.0,5333359.359314265,5525.0,-3629041.163323006,5520.0,-6038874.606634477,5550.0,-9487807.06251094
2024-07-24,2024-07-24,,,5700.0,7915598.250765161,5400.0,-29937255.749706395,5550.0,-1748848.1562954655,5434.02,,5532.48,,5540.0,-615472.5001346639,5450.0,-14238981.10408086,5500.0,-4007940.476667015,5540.0,-615472.5001346639,5475.0,-9960990.457790649,5490.0,-6704334.798652903,5510.0,-5401430.322567254,5520.0,-4362030.79219089,5460.0,-7242650.105006867,5425.0,-7562301.721228393,5430.0,-6014547.631292107,5420.0,-5985949.5275785,5410.0,-5344805.597757192,5390.0,-3995734.448117528
2024-07-25,2024-07-25,,,5700.0,7340469.31615942,5400.0,-40399378.92529773,5540.0,-1192335.0251174597,5394.13,,5495.37,,5600.0,843669.1588818454,5400.0,-40399378.92529773,5500.0,3807383.1782456096,5600.0,843669.1588818454,5450.0,-12728802.170560496,5425.0,-10129532.45007037,5475.0,-5858519.513234255,5410.0,-8226866.974291475,5440.0,-6792987.641650993,5350.0,-18705684.14599064,5370.0,-6140497.622486529,5375.0,-5563859.101753776,5520.0,-2833224.892220245,5510.0,-3052128.426608006
2024-07-26,2024-07-26,,,5700.0,8908333.626453271,5400.0,-27663823.66229101,5610.0,-235966.68897757505,5452.23,,5546.27,,5550.0,3914480.999667324,5400.0,-27663823.66229101,5525.0,-1244292.0928866644,5550.0,3914480.999667324,5500.0,3697518.090277032,5475.0,-6256104.319811319,5520.0,-4943961.337099567,5490.0,-4178457.132842417,5510.0,-3449451.272538312,5450.0,-9260726.080485215,5425.0,-5975813.432141716,5580.0,-2227122.481367892,5440.0,-4520055.134649757,5420.0,-3711258.08678657
2024-07-29,2024-07-29,,,5700.0,10614264.860223252,5400.0,-23437643.447376795,5495.0,-298730.73882869666,5456.85,,5552.15,,5550.0,9974890.29560105,5450.0,-10557519.40417331,5505.0,-87572.32567708998,5550.0,9974890.29560105,5500.0,4811157.468436016,5475.0,-7287818.082122696,5460.0,-4788675.978325567,5520.0,-2446461.4534523813,5470.0,-4644726.01104043,5425.0,-7225106.174434009,5440.0,-4926779.301037514,5580.0,-1689181.9953826808,5420.0,-3643985.2602862623,5430.0,-3576887.6624377137
2024-07-30,2024-07-30,,,5500.0,12295214.696876392,5400.0,-29610290.974588,5495.0,-177291.24834886545,5401.76,,5502.24,,5500.0,12295214.696876392,5400.0,-29610290.974588,5455.0,-446372.2569038267,5500.0,12295214.696876392,5450.0,-11630620.741545292,5425.0,-7691884.927056695,5440.0,-4888821.780701643,5460.0,-3064216.599964876,5420.0,-4824459.611769973,5375.0,-6086568.08579899,5370.0,-5589919.462784975,5380.0,-5002395.077007038,5510.0,-2405608.6575256367,5360.0,-4723105.234946612
2024-07-31,2024-07-31,,,5700.0,14431060.01148607,5400.0,-17039405.311653215,5570.0,-921871.5250469844,5522.91,,5617.59,,5610.0,3364439.4126362046,5500.0,1061741.5992530629,5570.0,-921871.5250469844,5610.0,3364439.4126362046,5600.0,9478724.35189956,5575.0,3071978.0354391467,5550.0,-2545140.80126948,5540.0,-2733255.8354397127,5595.0,2604533.2301208004,5650.0,8364404.54073669,5625.0,3630633.001649296,5510.0,-3179100.3808143414,5520.0,-2882503.2004830632,5620.0,3506246.40993252
2024-08-01,2024-08-01,,,5700.0,8918146.963581972,5400.0,-26380712.484017543,5540.0,-1380040.9305518726,5418.61,,5523.89,,5550.0,-109669.12115930924,5400.0,-26380712.484017543,5520.0,-2004820.9115017827,5550.0,-109669.12115930924,5450.0,-12551503.440950122,5425.0,-7156786.247472139,5430.0,-6654101.317194404,5460.0,-5058523.179523448,5440.0,-4957386.093290903,5370.0,-4803612.337929954,5380.0,-4624026.055598719,5375.0,-4616280.620171223,5410.0,-4118567.1988705774,5390.0,-3689157.9121184624
