date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-06-30,741.84,735.25,755.47,750.2,725.34,718.92,745.29,710.74,729.74,740.03
2026-07-01,742.28,707.75,724.84,739.53,733.13,725.3,736.14,737.57,726.5,714.11
2026-07-02,697.08,711.22,692.97,690.15,741.42,739.04,729.01,709.99,704.93,695.13
2026-07-06,710.37,729.99,740.13,695.92,711.22,724.11,725.01,728.13,683.57,695.41
2026-07-07,720.47,731.72,695.38,697.92,729.67,693.29,702.39,724.96,711.38,726.17
2026-07-08,737.44,714.68,732.12,709.07,695.46,697.87,700.71,709.96,711.18,722.15
2026-07-09,705.31,731.96,715.7,721.15,712.64,710.29,730.07,724.77,720.68,731.0
2026-07-10,736.08,729.85,725.42,710.09,747.97,704.85,716.09,707.59,715.25,724.87
2026-07-13,737.14,691.66,741.19,725.91,722.65,717.86,700.19,705.24,712.37,690.68
2026-07-14,730.06,740.08,719.93,705.29,710.5,727.03,749.19,737.22,696.67,699.91
2026-07-15,725.95,728.03,700.86,717.61,707.51,716.14,737.28,691.6,720.21,684.86
2026-07-16,714.89,716.88,713.01,698.06,672.12,688.34,724.88,725.35,699.16,708.48
2026-07-17,702.99,688.83,712.01,706.32,698.21,684.57,708.08,675.1,701.97,712.63
