ts,trade_id,unreal_pnl,mid,vix
2026-08-28 11:40:15,xsp_auto_20260828_090756,-3.0,-0.3,14.79
2026-08-28 11:40:51,xsp_auto_20260828_083044,1.5,-0.065,14.8
2026-08-28 11:40:51,xsp_auto_20260828_083142,-8.5,-0.125,14.8
2026-08-28 11:40:51,xsp_auto_20260828_090522,1.0,-0.06,14.8
2026-08-28 11:40:51,xsp_auto_20260828_090601,-48.5,-0.495,14.8
2026-08-28 11:40:51,xsp_auto_20260828_090756,-7.0,-0.34,14.8
2026-08-28 11:41:26,xsp_auto_20260828_083044,1.5,-0.065,14.8
2026-08-28 11:41:26,xsp_auto_20260828_083142,-8.5,-0.125,14.8
2026-08-28 11:41:26,xsp_auto_20260828_090522,0.5,-0.065,14.8
2026-08-28 11:41:26,xsp_auto_20260828_090601,-48.5,-0.495,14.8
2026-08-28 11:41:26,xsp_auto_20260828_090756,-3.0,-0.3,14.8
2026-08-28 11:42:01,xsp_auto_20260828_083044,1.5,-0.065,14.79
2026-08-28 11:42:01,xsp_auto_20260828_083142,-8.5,-0.125,14.79
2026-08-28 11:42:01,xsp_auto_20260828_090522,1.0,-0.06,14.79
2026-08-28 11:42:01,xsp_auto_20260828_090601,-48.5,-0.495,14.79
2026-08-28 11:42:01,xsp_auto_20260828_090756,-5.0,-0.32,14.79
2026-08-28 11:42:36,xsp_auto_20260828_083044,1.5,-0.065,14.79
2026-08-28 11:42:36,xsp_auto_20260828_083142,-8.5,-0.125,14.79
2026-08-28 11:42:36,xsp_auto_20260828_090522,1.5,-0.055,14.79
2026-08-28 11:42:36,xsp_auto_20260828_090601,-48.5,-0.495,14.79
2026-08-28 11:42:36,xsp_auto_20260828_090756,-7.5,-0.345,14.79
2026-08-28 11:43:11,xsp_auto_20260828_083044,1.0,-0.07,14.76
2026-08-28 11:43:11,xsp_auto_20260828_083142,-58.5,-0.625,14.76
2026-08-28 11:43:11,xsp_auto_20260828_090522,0.0,-0.07,14.76
2026-08-28 11:43:11,xsp_auto_20260828_090601,-48.5,-0.495,14.76
2026-08-28 11:43:11,xsp_auto_20260828_090756,-9.5,-0.365,14.76
2026-08-28 11:43:46,xsp_auto_20260828_083044,1.0,-0.07,14.76
2026-08-28 11:43:46,xsp_auto_20260828_083142,-8.5,-0.125,14.76
2026-08-28 11:43:46,xsp_auto_20260828_090522,-0.5,-0.075,14.76
2026-08-28 11:43:46,xsp_auto_20260828_090601,-48.5,-0.495,14.76
2026-08-28 11:43:46,xsp_auto_20260828_090756,-10.5,-0.375,14.76
2026-08-28 11:44:21,xsp_auto_20260828_083044,1.0,-0.07,14.77
2026-08-28 11:44:21,xsp_auto_20260828_083142,-8.5,-0.125,14.77
2026-08-28 11:44:21,xsp_auto_20260828_090522,0.5,-0.065,14.77
2026-08-28 11:44:21,xsp_auto_20260828_090601,-48.5,-0.495,14.77
2026-08-28 11:44:21,xsp_auto_20260828_090756,-10.0,-0.37,14.77
2026-08-28 11:44:56,xsp_auto_20260828_083044,1.0,-0.07,14.77
2026-08-28 11:44:56,xsp_auto_20260828_083142,-58.5,-0.625,14.77
2026-08-28 11:44:56,xsp_auto_20260828_090522,1.0,-0.06,14.77
2026-08-28 11:44:56,xsp_auto_20260828_090601,-99.0,-1.0,14.77
2026-08-28 11:44:56,xsp_auto_20260828_090756,-5.5,-0.325,14.77
2026-08-28 11:45:31,xsp_auto_20260828_083044,3.0,-0.05,14.77
2026-08-28 11:45:31,xsp_auto_20260828_083142,-8.5,-0.125,14.77
2026-08-28 11:45:31,xsp_auto_20260828_090522,2.0,-0.05,14.77
2026-08-28 11:45:31,xsp_auto_20260828_090601,-48.5,-0.495,14.77
2026-08-28 11:45:31,xsp_auto_20260828_090756,1.5,-0.255,14.77
2026-08-28 11:46:06,xsp_auto_20260828_083044,3.5,-0.045,14.77
2026-08-28 11:46:06,xsp_auto_20260828_083142,-8.5,-0.125,14.77
2026-08-28 11:46:06,xsp_auto_20260828_090522,2.5,-0.045,14.77
2026-08-28 11:46:06,xsp_auto_20260828_090601,-48.5,-0.495,14.77
2026-08-28 11:46:06,xsp_auto_20260828_090756,3.5,-0.235,14.77
2026-08-28 11:46:42,xsp_auto_20260828_083044,4.0,-0.04,14.73
2026-08-28 11:46:42,xsp_auto_20260828_083142,-8.5,-0.125,14.73
2026-08-28 11:46:42,xsp_auto_20260828_090522,2.5,-0.045,14.73
2026-08-28 11:46:42,xsp_auto_20260828_090601,-48.5,-0.495,14.73
2026-08-28 11:46:42,xsp_auto_20260828_090756,3.0,-0.24,14.73
2026-08-28 11:47:17,xsp_auto_20260828_083044,4.0,-0.04,14.62
2026-08-28 11:47:17,xsp_auto_20260828_083142,-8.5,-0.125,14.62
2026-08-28 11:47:17,xsp_auto_20260828_090522,3.0,-0.04,14.62
2026-08-28 11:47:17,xsp_auto_20260828_090601,-48.5,-0.495,14.62
2026-08-28 11:47:17,xsp_auto_20260828_090756,3.5,-0.235,14.62
2026-08-28 11:47:52,xsp_auto_20260828_083044,4.0,-0.04,14.62
2026-08-28 11:47:52,xsp_auto_20260828_083142,-8.5,-0.125,14.62
2026-08-28 11:47:52,xsp_auto_20260828_090522,3.0,-0.04,14.62
2026-08-28 11:47:52,xsp_auto_20260828_090601,-48.5,-0.495,14.62
2026-08-28 11:47:52,xsp_auto_20260828_090756,4.0,-0.23,14.62
2026-08-28 11:48:27,xsp_auto_20260828_083044,4.5,-0.035,14.53
2026-08-28 11:48:27,xsp_auto_20260828_083142,-8.5,-0.125,14.53
2026-08-28 11:48:27,xsp_auto_20260828_090522,3.5,-0.035,14.53
2026-08-28 11:48:27,xsp_auto_20260828_090601,-48.5,-0.495,14.53
2026-08-28 11:48:27,xsp_auto_20260828_090756,6.0,-0.21,14.53
2026-08-28 11:49:02,xsp_auto_20260828_083044,5.0,-0.03,14.53
2026-08-28 11:49:02,xsp_auto_20260828_083142,-8.5,-0.125,14.53
2026-08-28 11:49:02,xsp_auto_20260828_090522,3.5,-0.035,14.53
2026-08-28 11:49:02,xsp_auto_20260828_090601,-48.5,-0.495,14.53
2026-08-28 11:49:02,xsp_auto_20260828_090756,5.5,-0.215,14.53
2026-08-28 11:49:37,xsp_auto_20260828_083044,4.5,-0.035,14.57
2026-08-28 11:49:37,xsp_auto_20260828_083142,-8.5,-0.125,14.57
2026-08-28 11:49:37,xsp_auto_20260828_090522,3.5,-0.035,14.57
2026-08-28 11:49:37,xsp_auto_20260828_090601,-48.5,-0.495,14.57
2026-08-28 11:49:37,xsp_auto_20260828_090756,3.0,-0.24,14.57
2026-08-28 11:50:12,xsp_auto_20260828_083044,5.0,-0.03,14.57
2026-08-28 11:50:12,xsp_auto_20260828_083142,-8.5,-0.125,14.57
2026-08-28 11:50:12,xsp_auto_20260828_090522,4.0,-0.03,14.57
2026-08-28 11:50:12,xsp_auto_20260828_090601,-48.5,-0.495,14.57
2026-08-28 11:50:12,xsp_auto_20260828_090756,4.0,-0.23,14.57
2026-08-28 11:50:47,xsp_auto_20260828_083044,4.0,-0.04,14.63
2026-08-28 11:50:47,xsp_auto_20260828_083142,-8.5,-0.125,14.63
2026-08-28 11:50:47,xsp_auto_20260828_090522,3.0,-0.04,14.63
2026-08-28 11:50:47,xsp_auto_20260828_090601,-48.5,-0.495,14.63
2026-08-28 11:50:47,xsp_auto_20260828_090756,2.0,-0.25,14.63
2026-08-28 11:51:22,xsp_auto_20260828_083044,4.5,-0.035,14.63
2026-08-28 11:51:22,xsp_auto_20260828_083142,-8.5,-0.125,14.63
2026-08-28 11:51:22,xsp_auto_20260828_090522,3.0,-0.04,14.63
2026-08-28 11:51:22,xsp_auto_20260828_090601,-48.5,-0.495,14.63
2026-08-28 11:51:22,xsp_auto_20260828_090756,2.5,-0.245,14.63
2026-08-28 11:51:58,xsp_auto_20260828_083044,5.0,-0.03,14.57
2026-08-28 11:51:58,xsp_auto_20260828_083142,-8.5,-0.125,14.57
2026-08-28 11:51:58,xsp_auto_20260828_090522,4.0,-0.03,14.57
2026-08-28 11:51:58,xsp_auto_20260828_090601,-99.0,-1.0,14.57
2026-08-28 11:51:58,xsp_auto_20260828_090756,6.0,-0.21,14.57
2026-08-28 11:52:33,xsp_auto_20260828_083044,4.5,-0.035,14.57
2026-08-28 11:52:33,xsp_auto_20260828_083142,-58.5,-0.625,14.57
2026-08-28 11:52:33,xsp_auto_20260828_090522,3.5,-0.035,14.57
2026-08-28 11:52:33,xsp_auto_20260828_090601,-48.5,-0.495,14.57
2026-08-28 11:52:33,xsp_auto_20260828_090756,7.5,-0.195,14.57
2026-08-28 11:53:08,xsp_auto_20260828_083044,5.0,-0.03,14.54
2026-08-28 11:53:08,xsp_auto_20260828_083142,-58.5,-0.625,14.54
2026-08-28 11:53:08,xsp_auto_20260828_090522,3.5,-0.035,14.54
2026-08-28 11:53:08,xsp_auto_20260828_090601,-48.5,-0.495,14.54
2026-08-28 11:53:08,xsp_auto_20260828_090756,6.0,-0.21,14.54
2026-08-28 11:53:43,xsp_auto_20260828_083044,4.5,-0.035,14.53
2026-08-28 11:53:43,xsp_auto_20260828_083142,-8.5,-0.125,14.53
2026-08-28 11:53:43,xsp_auto_20260828_090522,3.0,-0.04,14.53
2026-08-28 11:53:43,xsp_auto_20260828_090601,-48.5,-0.495,14.53
2026-08-28 11:53:43,xsp_auto_20260828_090756,3.0,-0.24,14.53
2026-08-28 11:54:18,xsp_auto_20260828_083044,5.0,-0.03,14.53
2026-08-28 11:54:18,xsp_auto_20260828_083142,-8.5,-0.125,14.53
2026-08-28 11:54:18,xsp_auto_20260828_090522,4.0,-0.03,14.53
2026-08-28 11:54:18,xsp_auto_20260828_090601,-48.5,-0.495,14.53
2026-08-28 11:54:18,xsp_auto_20260828_090756,3.0,-0.24,14.53
2026-08-28 11:54:53,xsp_auto_20260828_083044,3.5,-0.045,14.56
2026-08-28 11:54:53,xsp_auto_20260828_083142,-8.5,-0.125,14.56
2026-08-28 11:54:53,xsp_auto_20260828_090522,2.5,-0.045,14.56
2026-08-28 11:54:53,xsp_auto_20260828_090601,-48.5,-0.495,14.56
2026-08-28 11:54:53,xsp_auto_20260828_090756,-2.5,-0.295,14.56
2026-08-28 11:55:28,xsp_auto_20260828_083044,4.0,-0.04,14.56
2026-08-28 11:55:28,xsp_auto_20260828_083142,-8.5,-0.125,14.56
2026-08-28 11:55:28,xsp_auto_20260828_090522,3.0,-0.04,14.56
2026-08-28 11:55:28,xsp_auto_20260828_090601,-48.5,-0.495,14.56
2026-08-28 11:55:28,xsp_auto_20260828_090756,-3.0,-0.3,14.56
2026-08-28 11:56:03,xsp_auto_20260828_083044,3.5,-0.045,14.61
2026-08-28 11:56:03,xsp_auto_20260828_083142,-8.5,-0.125,14.61
2026-08-28 11:56:03,xsp_auto_20260828_090522,3.0,-0.04,14.61
2026-08-28 11:56:03,xsp_auto_20260828_090601,-48.5,-0.495,14.61
2026-08-28 11:56:03,xsp_auto_20260828_090756,-2.0,-0.29,14.61
2026-08-28 11:56:38,xsp_auto_20260828_083044,3.5,-0.045,14.61
2026-08-28 11:56:38,xsp_auto_20260828_083142,-8.5,-0.125,14.61
2026-08-28 11:56:38,xsp_auto_20260828_090522,2.0,-0.05,14.61
2026-08-28 11:56:38,xsp_auto_20260828_090601,1.0,0.0,14.61
2026-08-28 11:56:38,xsp_auto_20260828_090756,-5.5,-0.325,14.61
2026-08-28 11:57:13,xsp_auto_20260828_083044,3.0,-0.05,14.61
2026-08-28 11:57:13,xsp_auto_20260828_083142,-8.5,-0.125,14.61
2026-08-28 11:57:13,xsp_auto_20260828_090522,2.5,-0.045,14.61
2026-08-28 11:57:13,xsp_auto_20260828_090601,1.0,0.0,14.61
2026-08-28 11:57:13,xsp_auto_20260828_090756,-2.5,-0.295,14.61
2026-08-28 11:57:48,xsp_auto_20260828_083044,3.5,-0.045,14.61
2026-08-28 11:57:48,xsp_auto_20260828_083142,-8.5,-0.125,14.61
2026-08-28 11:57:48,xsp_auto_20260828_090522,3.0,-0.04,14.61
2026-08-28 11:57:48,xsp_auto_20260828_090601,1.0,0.0,14.61
2026-08-28 11:57:48,xsp_auto_20260828_090756,-0.5,-0.275,14.61
2026-08-28 11:58:24,xsp_auto_20260828_083044,4.5,-0.035,14.62
2026-08-28 11:58:24,xsp_auto_20260828_083142,-8.5,-0.125,14.62
2026-08-28 11:58:24,xsp_auto_20260828_090522,3.0,-0.04,14.62
2026-08-28 11:58:24,xsp_auto_20260828_090601,1.0,0.0,14.62
2026-08-28 11:58:24,xsp_auto_20260828_090756,0.5,-0.265,14.62
2026-08-28 11:58:59,xsp_auto_20260828_083044,4.0,-0.04,14.62
2026-08-28 11:58:59,xsp_auto_20260828_083142,-8.5,-0.125,14.62
2026-08-28 11:58:59,xsp_auto_20260828_090522,2.0,-0.05,14.62
2026-08-28 11:58:59,xsp_auto_20260828_090601,1.0,0.0,14.62
2026-08-28 11:58:59,xsp_auto_20260828_090756,-2.0,-0.29,14.62
2026-08-28 11:59:34,xsp_auto_20260828_083044,3.5,-0.045,14.63
2026-08-28 11:59:34,xsp_auto_20260828_083142,-8.5,-0.125,14.63
2026-08-28 11:59:34,xsp_auto_20260828_090522,2.5,-0.045,14.63
2026-08-28 11:59:34,xsp_auto_20260828_090601,1.0,0.0,14.63
2026-08-28 11:59:34,xsp_auto_20260828_090756,-3.5,-0.305,14.63
2026-08-28 12:00:09,xsp_auto_20260828_083044,3.5,-0.045,14.64
2026-08-28 12:00:09,xsp_auto_20260828_083142,-8.5,-0.125,14.64
2026-08-28 12:00:09,xsp_auto_20260828_090522,1.0,-0.06,14.64
2026-08-28 12:00:09,xsp_auto_20260828_090601,-48.5,-0.495,14.64
2026-08-28 12:00:09,xsp_auto_20260828_090756,-14.0,-0.41,14.64
2026-08-28 12:00:44,xsp_auto_20260828_083044,-1.0,-0.09,14.64
2026-08-28 12:00:44,xsp_auto_20260828_083142,-58.5,-0.625,14.64
2026-08-28 12:00:44,xsp_auto_20260828_090522,-1.5,-0.085,14.64
2026-08-28 12:00:44,xsp_auto_20260828_090601,-48.5,-0.495,14.64
2026-08-28 12:00:44,xsp_auto_20260828_090756,-22.5,-0.495,14.64
2026-08-28 12:01:19,xsp_auto_20260828_083044,0.0,-0.08,14.55
2026-08-28 12:01:19,xsp_auto_20260828_083142,-58.5,-0.625,14.55
2026-08-28 12:01:19,xsp_auto_20260828_090522,-1.5,-0.085,14.55
2026-08-28 12:01:19,xsp_auto_20260828_090601,-48.5,-0.495,14.55
2026-08-28 12:01:19,xsp_auto_20260828_090756,-25.5,-0.525,14.55
2026-08-28 12:01:54,xsp_auto_20260828_083044,0.0,-0.08,14.55
2026-08-28 12:01:54,xsp_auto_20260828_083142,-8.5,-0.125,14.55
2026-08-28 12:01:54,xsp_auto_20260828_090522,-2.5,-0.095,14.55
2026-08-28 12:01:54,xsp_auto_20260828_090601,-48.5,-0.495,14.55
2026-08-28 12:01:54,xsp_auto_20260828_090756,-27.0,-0.54,14.55
2026-08-28 12:02:29,xsp_auto_20260828_083044,-0.5,-0.085,14.53
2026-08-28 12:02:29,xsp_auto_20260828_083142,-58.5,-0.625,14.53
2026-08-28 12:02:29,xsp_auto_20260828_090522,-2.0,-0.09,14.53
2026-08-28 12:02:29,xsp_auto_20260828_090601,-99.0,-1.0,14.53
2026-08-28 12:02:29,xsp_auto_20260828_090756,-22.0,-0.49,14.53
2026-08-28 12:03:04,xsp_auto_20260828_083044,0.5,-0.075,14.53
2026-08-28 12:03:04,xsp_auto_20260828_083142,-58.5,-0.625,14.53
2026-08-28 12:03:04,xsp_auto_20260828_090522,-1.0,-0.08,14.53
2026-08-28 12:03:04,xsp_auto_20260828_090601,-99.0,-1.0,14.53
2026-08-28 12:03:04,xsp_auto_20260828_090756,-20.0,-0.47,14.53
2026-08-28 12:03:39,xsp_auto_20260828_083044,0.5,-0.075,14.52
2026-08-28 12:03:39,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:03:39,xsp_auto_20260828_090522,0.0,-0.07,14.52
2026-08-28 12:03:39,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:03:39,xsp_auto_20260828_090756,-16.0,-0.43,14.52
2026-08-28 12:04:15,xsp_auto_20260828_083044,2.0,-0.06,14.52
2026-08-28 12:04:15,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:04:15,xsp_auto_20260828_090522,0.5,-0.065,14.52
2026-08-28 12:04:15,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:04:15,xsp_auto_20260828_090756,-12.0,-0.39,14.52
2026-08-28 12:04:50,xsp_auto_20260828_083044,0.0,-0.08,14.5
2026-08-28 12:04:50,xsp_auto_20260828_083142,-58.5,-0.625,14.5
2026-08-28 12:04:50,xsp_auto_20260828_090522,-1.0,-0.08,14.5
2026-08-28 12:04:50,xsp_auto_20260828_090601,-99.0,-1.0,14.5
2026-08-28 12:04:50,xsp_auto_20260828_090756,-22.0,-0.49,14.5
2026-08-28 12:05:25,xsp_auto_20260828_083044,0.0,-0.08,14.5
2026-08-28 12:05:25,xsp_auto_20260828_083142,-58.5,-0.625,14.5
2026-08-28 12:05:25,xsp_auto_20260828_090522,-1.0,-0.08,14.5
2026-08-28 12:05:25,xsp_auto_20260828_090601,-99.0,-1.0,14.5
2026-08-28 12:05:25,xsp_auto_20260828_090756,-21.0,-0.48,14.5
2026-08-28 12:06:00,xsp_auto_20260828_083044,-0.5,-0.085,14.51
2026-08-28 12:06:00,xsp_auto_20260828_083142,-58.5,-0.625,14.51
2026-08-28 12:06:00,xsp_auto_20260828_090522,-2.0,-0.09,14.51
2026-08-28 12:06:00,xsp_auto_20260828_090601,-99.0,-1.0,14.51
2026-08-28 12:06:00,xsp_auto_20260828_090756,-26.0,-0.53,14.51
2026-08-28 12:06:35,xsp_auto_20260828_083044,-1.0,-0.09,14.52
2026-08-28 12:06:35,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:06:35,xsp_auto_20260828_090522,-2.0,-0.09,14.52
2026-08-28 12:06:35,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:06:35,xsp_auto_20260828_090756,-27.0,-0.54,14.52
2026-08-28 12:07:10,xsp_auto_20260828_083044,-1.5,-0.095,14.52
2026-08-28 12:07:10,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:07:10,xsp_auto_20260828_090522,-2.5,-0.095,14.52
2026-08-28 12:07:10,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:07:10,xsp_auto_20260828_090756,-30.0,-0.57,14.52
2026-08-28 12:07:45,xsp_auto_20260828_083044,-1.0,-0.09,14.49
2026-08-28 12:07:45,xsp_auto_20260828_083142,-58.5,-0.625,14.49
2026-08-28 12:07:45,xsp_auto_20260828_090522,-1.0,-0.08,14.49
2026-08-28 12:07:45,xsp_auto_20260828_090601,-99.0,-1.0,14.49
2026-08-28 12:07:45,xsp_auto_20260828_090756,-28.0,-0.55,14.49
2026-08-28 12:08:20,xsp_auto_20260828_083044,-0.5,-0.085,14.49
2026-08-28 12:08:20,xsp_auto_20260828_083142,-58.5,-0.625,14.49
2026-08-28 12:08:20,xsp_auto_20260828_090522,-2.0,-0.09,14.49
2026-08-28 12:08:20,xsp_auto_20260828_090601,-99.0,-1.0,14.49
2026-08-28 12:08:20,xsp_auto_20260828_090756,-27.5,-0.545,14.49
2026-08-28 12:08:55,xsp_auto_20260828_083044,-0.5,-0.085,14.46
2026-08-28 12:08:55,xsp_auto_20260828_083142,-58.5,-0.625,14.46
2026-08-28 12:08:55,xsp_auto_20260828_090522,-2.0,-0.09,14.46
2026-08-28 12:08:55,xsp_auto_20260828_090601,-99.0,-1.0,14.46
2026-08-28 12:08:55,xsp_auto_20260828_090756,-25.0,-0.52,14.46
2026-08-28 12:09:30,xsp_auto_20260828_083044,-1.0,-0.09,14.46
2026-08-28 12:09:30,xsp_auto_20260828_083142,-58.5,-0.625,14.46
2026-08-28 12:09:30,xsp_auto_20260828_090522,-1.5,-0.085,14.46
2026-08-28 12:09:30,xsp_auto_20260828_090601,-99.0,-1.0,14.46
2026-08-28 12:09:30,xsp_auto_20260828_090756,-28.0,-0.55,14.46
2026-08-28 12:10:05,xsp_auto_20260828_083044,-2.0,-0.1,14.48
2026-08-28 12:10:05,xsp_auto_20260828_083142,-58.5,-0.625,14.48
2026-08-28 12:10:05,xsp_auto_20260828_090522,-3.0,-0.1,14.48
2026-08-28 12:10:05,xsp_auto_20260828_090601,-99.0,-1.0,14.48
2026-08-28 12:10:05,xsp_auto_20260828_090756,-32.5,-0.595,14.48
2026-08-28 12:10:41,xsp_auto_20260828_083044,-2.0,-0.1,14.48
2026-08-28 12:10:41,xsp_auto_20260828_083142,-58.5,-0.625,14.48
2026-08-28 12:10:41,xsp_auto_20260828_090522,-2.5,-0.095,14.48
2026-08-28 12:10:41,xsp_auto_20260828_090601,-99.0,-1.0,14.48
2026-08-28 12:10:41,xsp_auto_20260828_090756,-30.0,-0.57,14.48
2026-08-28 12:11:16,xsp_auto_20260828_083044,0.0,-0.08,14.51
2026-08-28 12:11:16,xsp_auto_20260828_083142,-58.5,-0.625,14.51
2026-08-28 12:11:16,xsp_auto_20260828_090522,-1.0,-0.08,14.51
2026-08-28 12:11:16,xsp_auto_20260828_090601,-99.0,-1.0,14.51
2026-08-28 12:11:16,xsp_auto_20260828_090756,-26.5,-0.535,14.51
2026-08-28 12:11:51,xsp_auto_20260828_083044,0.5,-0.075,14.52
2026-08-28 12:11:51,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:11:51,xsp_auto_20260828_090522,0.0,-0.07,14.52
2026-08-28 12:11:51,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:11:51,xsp_auto_20260828_090756,-21.5,-0.485,14.52
2026-08-28 12:12:26,xsp_auto_20260828_083044,1.5,-0.065,14.52
2026-08-28 12:12:26,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:12:26,xsp_auto_20260828_090522,0.0,-0.07,14.52
2026-08-28 12:12:26,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:12:26,xsp_auto_20260828_090756,-19.0,-0.46,14.52
2026-08-28 12:13:01,xsp_auto_20260828_083044,1.5,-0.065,14.52
2026-08-28 12:13:01,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:13:01,xsp_auto_20260828_090522,0.5,-0.065,14.52
2026-08-28 12:13:01,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:13:01,xsp_auto_20260828_090756,-20.5,-0.475,14.52
2026-08-28 12:13:36,xsp_auto_20260828_083044,2.0,-0.06,14.52
2026-08-28 12:13:36,xsp_auto_20260828_083142,-58.5,-0.625,14.52
2026-08-28 12:13:36,xsp_auto_20260828_090522,1.0,-0.06,14.52
2026-08-28 12:13:36,xsp_auto_20260828_090601,-99.0,-1.0,14.52
2026-08-28 12:13:36,xsp_auto_20260828_090756,-17.0,-0.44,14.52
2026-08-28 12:14:11,xsp_auto_20260828_083044,2.5,-0.055,14.49
2026-08-28 12:14:11,xsp_auto_20260828_083142,-58.5,-0.625,14.49
2026-08-28 12:14:11,xsp_auto_20260828_090522,1.0,-0.06,14.49
2026-08-28 12:14:11,xsp_auto_20260828_090601,-99.0,-1.0,14.49
2026-08-28 12:14:11,xsp_auto_20260828_090756,-14.5,-0.415,14.49
2026-08-28 12:14:46,xsp_auto_20260828_083044,3.0,-0.05,14.49
2026-08-28 12:14:46,xsp_auto_20260828_083142,-58.5,-0.625,14.49
2026-08-28 12:14:46,xsp_auto_20260828_090522,2.0,-0.05,14.49
2026-08-28 12:14:46,xsp_auto_20260828_090601,-99.0,-1.0,14.49
2026-08-28 12:14:46,xsp_auto_20260828_090756,-11.0,-0.38,14.49
2026-08-28 12:15:21,xsp_auto_20260828_083044,2.0,-0.06,14.5
2026-08-28 12:15:21,xsp_auto_20260828_083142,-58.5,-0.625,14.5
2026-08-28 12:15:21,xsp_auto_20260828_090522,2.0,-0.05,14.5
2026-08-28 12:15:21,xsp_auto_20260828_090601,-99.0,-1.0,14.5
2026-08-28 12:15:21,xsp_auto_20260828_090756,-16.0,-0.43,14.5
2026-08-28 12:15:56,xsp_auto_20260828_083044,2.5,-0.055,14.5
2026-08-28 12:15:56,xsp_auto_20260828_083142,-58.5,-0.625,14.5
2026-08-28 12:15:56,xsp_auto_20260828_090522,1.5,-0.055,14.5
2026-08-28 12:15:56,xsp_auto_20260828_090601,-99.0,-1.0,14.5
2026-08-28 12:15:56,xsp_auto_20260828_090756,-16.0,-0.43,14.5
2026-08-28 12:16:32,xsp_auto_20260828_083044,2.0,-0.06,14.61
2026-08-28 12:16:32,xsp_auto_20260828_083142,-58.5,-0.625,14.61
2026-08-28 12:16:32,xsp_auto_20260828_090522,1.0,-0.06,14.61
2026-08-28 12:16:32,xsp_auto_20260828_090601,-99.0,-1.0,14.61
2026-08-28 12:16:32,xsp_auto_20260828_090756,-18.0,-0.45,14.61
2026-08-28 12:17:07,xsp_auto_20260828_083044,2.0,-0.06,14.61
2026-08-28 12:17:07,xsp_auto_20260828_083142,-58.5,-0.625,14.61
2026-08-28 12:17:07,xsp_auto_20260828_090522,1.0,-0.06,14.61
2026-08-28 12:17:07,xsp_auto_20260828_090601,-99.0,-1.0,14.61
2026-08-28 12:17:07,xsp_auto_20260828_090756,-16.5,-0.435,14.61
2026-08-28 12:17:42,xsp_auto_20260828_083044,3.0,-0.05,14.63
2026-08-28 12:17:42,xsp_auto_20260828_083142,-58.5,-0.625,14.63
2026-08-28 12:17:42,xsp_auto_20260828_090522,2.5,-0.045,14.63
2026-08-28 12:17:42,xsp_auto_20260828_090601,-99.0,-1.0,14.63
2026-08-28 12:17:42,xsp_auto_20260828_090756,-10.5,-0.375,14.63
2026-08-28 12:18:17,xsp_auto_20260828_083044,2.5,-0.055,14.63
2026-08-28 12:18:17,xsp_auto_20260828_083142,-58.5,-0.625,14.63
2026-08-28 12:18:17,xsp_auto_20260828_090522,1.5,-0.055,14.63
2026-08-28 12:18:17,xsp_auto_20260828_090601,-99.0,-1.0,14.63
2026-08-28 12:18:17,xsp_auto_20260828_090756,-15.5,-0.425,14.63
2026-08-28 12:18:52,xsp_auto_20260828_083044,2.0,-0.06,14.63
2026-08-28 12:18:52,xsp_auto_20260828_083142,-58.5,-0.625,14.63
2026-08-28 12:18:52,xsp_auto_20260828_090522,1.0,-0.06,14.63
2026-08-28 12:18:52,xsp_auto_20260828_090601,-99.0,-1.0,14.63
2026-08-28 12:18:52,xsp_auto_20260828_090756,-15.5,-0.425,14.63
2026-08-28 12:19:27,xsp_auto_20260828_083044,3.5,-0.045,14.62
2026-08-28 12:19:27,xsp_auto_20260828_083142,-58.5,-0.625,14.62
2026-08-28 12:19:27,xsp_auto_20260828_090522,2.0,-0.05,14.62
2026-08-28 12:19:27,xsp_auto_20260828_090601,-99.0,-1.0,14.62
2026-08-28 12:19:27,xsp_auto_20260828_090756,-12.5,-0.395,14.62
2026-08-28 12:20:02,xsp_auto_20260828_083044,2.5,-0.055,14.62
2026-08-28 12:20:02,xsp_auto_20260828_083142,-58.5,-0.625,14.62
2026-08-28 12:20:02,xsp_auto_20260828_090522,2.5,-0.045,14.62
2026-08-28 12:20:02,xsp_auto_20260828_090601,-99.0,-1.0,14.62
2026-08-28 12:20:02,xsp_auto_20260828_090756,-14.0,-0.41,14.62
2026-08-28 12:20:37,xsp_auto_20260828_083044,3.0,-0.05,14.65
2026-08-28 12:20:37,xsp_auto_20260828_083142,-58.5,-0.625,14.65
2026-08-28 12:20:37,xsp_auto_20260828_090522,2.5,-0.045,14.65
